date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2016-12-19,86.0,70.458,45.0,23.958,45.458,21.5,,107.0,25.042,-28.0,
2016-12-20,86.0,70.75,44.0,25.375,47.0,21.625,,121.0,33.125,-24.0,
2016-12-21,89.0,76.125,51.0,24.458,50.917,26.458,,107.0,31.083,-22.0,
2016-12-22,91.0,71.417,51.0,14.833,22.125,7.292,,170.0,96.583,-4.0,
2016-12-23,97.0,73.958,43.0,4.875,6.042,1.167,,128.0,78.583,23.0,
2016-12-24,84.0,71.667,48.0,8.042,9.75,1.708,,44.0,17.958,-20.0,
2016-12-25,87.0,73.542,43.0,14.75,18.625,3.875,,75.0,6.667,-29.0,
2016-12-26,84.0,70.0,49.0,27.792,61.417,33.625,,99.0,22.25,-29.0,
2016-12-27,96.0,76.208,51.0,7.25,9.625,2.375,,113.0,65.417,11.0,
2016-12-28,83.0,65.75,46.0,6.333,8.792,2.458,,24.0,-1.375,-38.0,
2016-12-29,86.0,71.917,55.0,14.75,21.667,6.917,,61.0,0.75,-57.0,
2016-12-30,82.0,63.958,39.0,5.583,7.167,1.583,,40.0,3.292,-34.0,
2016-12-31,86.0,69.75,41.0,11.208,14.083,2.875,,73.0,-7.25,-64.0,
2017-01-01,86.0,71.458,43.0,10.208,13.292,3.083,,68.0,7.667,-44.0,
2017-01-02,88.0,67.875,43.0,5.125,5.542,0.417,,49.0,11.25,-14.0,
2017-01-03,85.0,67.083,43.0,3.875,4.208,0.333,,17.0,-9.292,-33.0,
2017-01-04,82.0,67.917,41.0,8.167,9.625,1.458,,30.0,-13.833,-50.0,
2017-01-05,82.0,68.375,47.0,17.609,21.217,3.609,,30.0,-16.875,-51.0,
2017-01-06,81.0,66.333,36.0,12.625,15.75,3.125,,56.0,-16.375,-82.0,
2017-01-07,79.0,66.708,50.0,8.875,9.625,0.75,,37.0,-0.625,-33.0,
2017-01-08,97.0,81.333,52.0,19.583,24.125,4.542,,55.0,10.25,-38.0,
2017-01-09,99.0,98.111,97.0,15.625,18.667,3.042,,38.0,33.222,31.0,
2017-01-10,92.0,55.909,28.0,11.087,12.348,1.261,,62.0,24.545,-5.0,
2017-01-11,91.0,56.292,27.0,11.292,14.583,3.292,,28.0,-6.583,-31.0,
2017-01-12,77.0,52.208,27.0,12.13,15.348,3.217,,26.0,-24.375,-65.0,
2017-01-13,87.0,64.208,29.0,8.542,10.458,1.917,,47.0,-25.375,-84.0,
2017-01-14,87.0,68.083,43.0,8.667,9.583,0.917,,28.0,-22.375,-62.0,
2017-01-15,81.0,61.208,34.0,22.958,32.917,9.958,,88.0,-9.25,-83.0,
2017-01-16,86.0,64.542,38.0,25.792,38.667,12.875,,103.0,31.542,-33.0,
2017-01-17,96.0,88.792,68.0,28.208,35.083,6.875,,59.0,41.708,26.0,
2017-01-18,89.0,75.375,54.0,12.667,14.667,2.0,,94.0,52.208,11.0,
2017-01-19,82.0,63.833,46.0,8.739,9.696,0.957,,59.0,26.792,-3.0,
2017-01-20,85.0,68.875,40.0,15.583,18.083,2.5,,96.0,21.083,-26.0,
2017-01-21,86.0,65.167,30.0,9.542,11.708,2.167,,93.0,11.375,-45.0,
2017-01-22,93.0,79.125,59.0,13.417,15.0,1.583,,4.0,-14.208,-22.0,
2017-01-23,94.0,69.875,39.0,17.458,24.167,6.708,,49.0,-8.083,-58.0,
2017-01-24,85.0,63.875,39.0,8.0,9.25,1.25,,0.0,-34.25,-71.0,
2017-01-25,80.0,57.458,35.0,7.375,8.333,0.958,,-17.0,-54.833,-93.0,
2017-01-26,85.0,62.875,37.0,13.174,15.957,2.783,,-17.0,-61.292,-108.0,
2017-01-27,83.0,61.333,33.0,13.542,16.75,3.208,,11.0,-52.333,-117.0,
2017-01-28,80.0,67.25,47.0,16.042,17.875,1.833,,22.0,-37.833,-91.0,
2017-01-29,85.0,68.417,41.0,19.708,25.5,5.792,,52.0,-9.417,-62.0,
2017-01-30,79.0,65.833,46.0,12.25,14.083,1.833,,19.0,-23.292,-57.0,
2017-01-31,82.0,64.125,33.0,25.0,31.833,6.833,,49.0,-24.875,-91.0,
2017-02-01,93.0,82.958,69.0,20.833,25.125,4.292,,6.0,-12.583,-32.0,
2017-02-02,93.0,80.542,66.0,12.783,15.217,2.435,,29.0,-2.333,-23.0,
2017-02-03,89.0,72.083,51.0,12.792,15.542,2.75,,68.0,2.167,-45.0,
2017-02-04,88.0,60.417,27.0,8.208,9.458,1.25,,52.0,-9.792,-65.0,
2017-02-05,89.0,71.667,43.0,10.826,12.478,1.652,,18.0,-22.042,-57.0,
2017-02-06,86.0,57.083,25.0,13.958,16.292,2.333,,20.0,-33.0,-83.0,
2017-02-07,81.0,61.5,26.0,15.5,20.625,5.125,,35.0,-32.792,-92.0,
2017-02-08,81.0,56.75,26.0,12.833,15.75,2.917,,32.0,-28.083,-83.0,
2017-02-09,69.0,52.958,26.0,18.783,21.913,3.13,,56.0,-25.417,-95.0,
2017-02-10,92.0,60.208,31.0,18.833,22.292,3.458,,105.0,17.042,-58.0,
2017-02-11,94.0,57.833,23.0,7.875,8.208,0.333,,81.0,26.25,-17.0,
2017-02-12,65.0,45.792,29.0,5.042,5.417,0.375,,22.0,-6.667,-33.0,
2017-02-13,79.0,61.375,40.0,13.167,15.208,2.042,,23.0,-19.792,-61.0,
2017-02-14,84.0,53.625,20.0,17.208,23.0,5.792,,93.0,7.208,-71.0,
2017-02-15,87.0,66.208,54.0,8.792,9.625,0.833,,57.0,20.333,-6.0,
2017-02-16,76.0,60.042,37.0,8.739,9.565,0.826,,64.0,14.958,-17.0,
2017-02-17,85.0,73.417,50.0,12.292,15.792,3.5,,35.0,-17.708,-48.0,
2017-02-18,79.0,55.5,36.0,4.792,5.417,0.625,,22.0,-25.875,-77.0,
2017-02-19,82.0,66.167,40.0,12.958,15.917,2.958,,49.0,-13.458,-73.0,
2017-02-20,87.0,58.792,25.0,15.542,19.0,3.458,,84.0,13.042,-44.0,
2017-02-21,79.0,64.875,41.0,11.708,12.833,1.125,,51.0,0.083,-36.0,
2017-02-22,80.0,60.458,24.0,14.375,16.458,2.083,,72.0,0.958,-62.0,
2017-02-23,80.0,52.917,21.0,13.174,15.435,2.261,,88.0,22.875,-29.0,
2017-02-24,75.0,56.208,28.0,11.833,13.208,1.375,,98.0,18.833,-49.0,
2017-02-25,76.0,59.25,37.0,8.625,9.083,0.458,,56.0,9.208,-29.0,
2017-02-26,80.0,60.5,31.0,15.708,19.0,3.292,,94.0,15.0,-41.0,
2017-02-27,81.0,56.083,21.0,19.792,24.042,4.25,,122.0,23.5,-52.0,
2017-02-28,77.0,55.167,32.0,18.625,23.917,5.292,,107.0,44.583,-33.0,
2017-03-01,94.0,58.125,28.0,6.375,7.167,0.792,,138.0,75.417,37.0,
2017-03-02,71.0,41.625,24.0,6.913,7.391,0.478,,95.0,38.292,-10.0,
2017-03-03,77.0,52.125,20.0,14.708,16.458,1.75,,164.0,47.75,-36.0,
2017-03-04,76.0,51.417,25.0,12.292,13.625,1.333,,212.0,92.208,-12.0,
2017-03-05,98.0,82.292,63.0,15.833,19.0,3.167,,120.0,83.542,36.0,
2017-03-06,73.0,57.167,42.0,3.522,3.957,0.435,,59.0,26.042,-6.0,
2017-03-07,62.0,52.208,37.0,6.167,6.833,0.667,,94.0,23.625,-17.0,
2017-03-08,96.0,70.792,56.0,5.458,5.833,0.375,,106.0,62.042,18.0,
2017-03-09,98.0,75.833,56.0,5.87,6.261,0.391,,84.0,59.167,20.0,
2017-03-10,90.0,61.333,45.0,4.375,4.75,0.375,,57.0,22.125,-8.0,
2017-03-11,85.0,62.75,28.0,7.25,8.042,0.792,,118.0,34.917,-33.0,
2017-03-12,72.0,55.417,32.0,9.042,9.792,0.75,,97.0,38.25,2.0,
2017-03-13,79.0,50.75,17.0,18.917,22.458,3.542,,198.0,72.75,-22.0,
2017-03-14,74.0,47.25,18.0,19.042,22.667,3.625,,216.0,102.708,3.0,
2017-03-15,77.0,48.75,15.0,14.708,16.792,2.083,,234.0,124.667,29.0,
2017-03-16,70.0,60.75,54.0,5.0,5.435,0.435,,140.0,70.625,0.0,
2017-03-17,64.0,49.625,27.0,6.208,6.75,0.542,,99.0,30.208,-11.0,
2017-03-18,78.0,49.542,17.0,10.583,11.375,0.792,,177.0,69.667,-21.0,
2017-03-19,93.0,71.083,45.0,12.458,14.25,1.792,,118.0,66.917,17.0,
2017-03-20,92.0,81.708,71.0,7.292,8.0,0.708,,56.0,32.167,13.0,
2017-03-21,90.0,72.875,61.0,3.208,3.25,0.042,,41.0,23.625,4.0,
2017-03-22,95.0,74.292,55.0,6.0,6.875,0.875,,129.0,69.5,31.0,
2017-03-23,86.0,62.083,36.0,8.348,9.043,0.696,,129.0,64.542,14.0,
2017-03-24,82.0,58.75,26.0,7.917,8.375,0.458,,149.0,67.75,4.0,
2017-03-25,83.0,49.708,20.0,9.792,10.542,0.75,,169.0,83.833,3.0,
2017-03-26,75.0,46.292,14.0,11.333,12.583,1.25,,229.0,105.708,6.0,
2017-03-27,72.0,47.083,20.0,13.208,14.375,1.167,,220.0,122.875,40.0,
2017-03-28,77.0,46.625,16.0,12.708,13.75,1.042,,232.0,130.417,38.0,
2017-03-29,77.0,51.167,16.0,11.25,12.125,0.875,,240.0,129.583,42.0,
2017-03-30,58.0,37.875,20.0,5.043,5.391,0.348,,137.0,77.5,22.0,
2017-03-31,71.0,46.375,21.0,9.292,9.875,0.583,,195.0,85.375,-9.0,
2017-04-01,97.0,78.958,58.0,5.708,7.75,2.042,,66.0,33.792,6.0,
2017-04-02,80.0,48.5,22.0,3.583,5.167,1.583,,119.0,54.0,2.0,
2017-04-03,92.0,64.042,20.0,7.917,10.583,2.667,,140.0,44.125,-26.0,
2017-04-04,95.0,64.167,28.0,6.0,8.25,2.25,,156.0,77.667,19.0,
2017-04-05,81.0,49.333,18.0,9.333,12.375,3.042,,216.0,115.25,20.0,
2017-04-06,75.0,51.833,33.0,5.0,6.875,1.875,,174.0,132.458,53.0,
2017-04-07,85.0,65.833,46.0,3.875,5.708,1.833,,226.0,166.667,126.0,
2017-04-08,89.0,70.75,50.0,5.875,7.958,2.083,,232.0,169.542,124.0,
2017-04-09,91.0,69.583,38.0,2.958,4.333,1.375,,162.0,113.5,51.0,
2017-04-10,72.0,42.583,15.0,5.609,6.783,1.174,,174.0,83.75,13.0,
2017-04-11,95.0,79.042,53.0,9.0,10.333,1.333,,70.0,59.958,49.0,
2017-04-12,94.0,60.958,39.0,3.0,3.875,0.875,,141.0,85.458,36.0,
2017-04-13,77.0,52.583,28.0,6.917,8.833,1.917,,138.0,68.167,-4.0,
2017-04-14,80.0,43.333,14.0,9.625,12.75,3.125,,218.0,117.208,2.0,
2017-04-15,71.0,43.875,29.0,3.625,4.833,1.208,,195.0,144.5,80.0,
2017-04-16,79.0,42.208,14.0,6.417,8.5,2.083,,239.0,149.458,51.0,
2017-04-17,91.0,57.917,19.0,8.0,10.292,2.292,,241.0,144.875,82.0,
2017-04-18,95.0,68.042,25.0,3.708,5.708,2.0,,253.0,160.5,88.0,
2017-04-19,86.0,57.375,20.0,4.875,6.833,1.958,,174.0,107.375,64.0,
2017-04-20,70.0,53.167,34.0,4.292,6.375,2.083,,174.0,112.25,57.0,
2017-04-21,75.0,58.042,34.0,6.042,8.125,2.083,,189.0,134.167,97.0,
2017-04-22,78.0,52.333,31.0,4.042,5.75,1.708,,161.0,103.333,53.0,
2017-04-23,73.0,47.875,23.0,3.792,5.667,1.875,,165.0,87.708,14.0,
2017-04-24,76.0,50.458,21.0,5.292,7.792,2.5,,224.0,122.25,28.0,
2017-04-25,72.0,49.333,23.0,3.5,5.5,2.0,,226.0,155.417,93.0,
2017-04-26,90.0,63.417,41.0,5.958,8.083,2.125,,196.0,138.958,101.0,
2017-04-27,87.0,53.042,26.0,3.042,4.667,1.625,,157.0,109.542,68.0,
2017-04-28,73.0,43.208,18.0,6.0,8.542,2.542,,187.0,109.375,23.0,
2017-04-29,87.0,58.25,19.0,5.958,8.375,2.417,,217.0,115.167,58.0,
2017-04-30,89.0,45.708,14.0,4.583,6.75,2.167,,269.0,154.792,35.0,
2017-05-01,92.0,63.667,42.0,6.75,8.667,1.917,,162.0,123.0,60.0,
2017-05-02,83.0,48.375,20.0,5.958,8.208,2.25,,202.0,119.25,27.0,
2017-05-03,73.0,48.333,23.0,4.333,6.458,2.125,,250.0,149.958,62.0,
2017-05-04,75.0,48.125,19.0,2.333,3.833,1.5,,245.0,172.583,100.0,
2017-05-05,78.0,50.375,24.0,2.5,4.208,1.708,,275.0,183.042,90.0,
2017-05-06,88.0,69.708,53.0,3.917,5.75,1.833,,230.0,165.167,118.0,
2017-05-07,90.0,51.333,21.0,3.0,4.542,1.542,,227.0,159.958,97.0,
2017-05-08,74.0,44.25,12.0,5.174,6.478,1.304,,265.0,160.833,58.0,
2017-05-09,83.0,58.958,33.0,6.375,7.625,1.25,,226.0,154.708,91.0,
2017-05-10,91.0,74.667,55.0,6.083,7.333,1.25,,202.0,154.417,127.0,
2017-05-11,86.0,61.417,28.0,6.958,8.75,1.792,,238.0,179.042,132.0,
2017-05-12,89.0,58.208,22.0,5.542,7.042,1.5,,263.0,192.042,116.0,
2017-05-13,93.0,83.833,70.0,3.0,3.958,0.958,,165.0,151.542,137.0,
2017-05-14,90.0,68.5,47.0,1.792,2.792,1.0,,228.0,177.5,136.0,
2017-05-15,81.0,65.792,52.0,3.042,4.458,1.417,,209.0,169.458,139.0,
2017-05-16,87.0,60.042,32.0,3.542,4.917,1.375,,218.0,155.875,101.0,
2017-05-17,94.0,70.708,47.0,3.417,4.875,1.458,,204.0,148.208,122.0,
2017-05-18,93.0,67.417,37.0,3.292,5.083,1.792,,239.0,166.875,118.0,
2017-05-19,86.0,52.0,17.0,4.667,6.667,2.0,,282.0,194.25,114.0,
2017-05-20,82.0,51.083,21.0,5.0,7.125,2.125,,311.0,211.75,123.0,
2017-05-21,79.0,49.458,22.0,2.917,4.583,1.667,,330.0,228.917,141.0,
2017-05-22,77.0,53.333,31.0,4.833,6.875,2.042,,312.0,232.458,159.0,
2017-05-23,81.0,56.042,31.0,5.292,7.417,2.125,,312.0,228.042,160.0,
2017-05-24,91.0,72.708,62.0,7.792,10.208,2.417,,207.0,187.083,168.0,
2017-05-25,96.0,84.375,62.0,5.375,7.375,2.0,,198.0,172.083,155.0,
2017-05-26,94.0,85.417,70.0,8.708,11.333,2.625,,189.0,165.167,146.0,
2017-05-27,92.0,67.833,43.0,2.125,3.625,1.5,,238.0,174.125,127.0,
2017-05-28,79.0,59.708,34.0,1.792,3.292,1.5,,243.0,179.167,124.0,
2017-05-29,85.0,56.208,21.0,4.75,7.292,2.542,,291.0,194.667,98.0,
2017-05-30,86.0,54.5,22.0,6.167,8.542,2.375,,322.0,227.833,143.0,
2017-05-31,92.0,58.739,24.0,4.609,6.652,2.043,,307.0,226.435,161.0,
2017-06-01,95.0,72.125,46.0,4.208,6.167,1.958,,252.0,200.125,159.0,
2017-06-02,94.0,64.0,25.0,3.75,5.5,1.75,,207.0,164.125,108.0,
2017-06-03,88.0,61.25,38.0,3.458,5.375,1.917,,210.0,145.458,84.0,
2017-06-04,83.0,56.125,32.0,1.375,2.75,1.375,,210.0,146.875,86.0,
2017-06-05,82.0,56.042,30.0,2.435,3.87,1.435,,235.0,155.167,79.0,
2017-06-06,75.0,56.958,35.0,2.75,3.875,1.125,,260.0,189.583,131.0,
2017-06-07,91.0,74.042,59.0,4.833,6.0,1.167,,209.0,179.167,161.0,
2017-06-08,77.0,66.208,50.0,2.333,3.5,1.167,,263.0,205.042,164.0,
2017-06-09,86.0,68.042,34.0,4.0,5.208,1.208,,288.0,199.25,140.0,
2017-06-10,89.0,68.625,30.0,2.667,3.875,1.208,,264.0,177.542,113.0,
2017-06-11,90.0,59.417,33.0,1.667,3.042,1.375,,238.0,156.083,87.0,
2017-06-12,81.0,58.708,35.0,2.333,3.875,1.542,,229.0,156.792,90.0,
2017-06-13,84.0,67.25,44.0,3.583,5.333,1.75,,230.0,162.417,118.0,
2017-06-14,87.0,62.833,32.0,2.75,4.458,1.708,,262.0,187.917,142.0,
2017-06-15,79.0,58.25,25.0,3.417,5.417,2.0,,280.0,204.25,149.0,
2017-06-16,89.0,64.542,37.0,4.0,5.875,1.875,,257.0,188.25,138.0,
2017-06-17,79.0,56.583,34.0,2.167,3.875,1.708,,277.0,204.25,134.0,
2017-06-18,74.0,65.625,58.0,2.083,3.667,1.583,,210.0,187.417,163.0,
2017-06-19,85.0,55.625,18.0,3.958,5.917,1.958,,292.0,203.458,141.0,
2017-06-20,75.0,50.333,16.0,4.625,6.75,2.125,,314.0,221.208,124.0,
2017-06-21,94.0,83.0,71.0,4.583,6.25,1.667,,218.0,194.583,168.0,
2017-06-22,81.0,61.083,42.0,3.375,4.875,1.5,,260.0,211.75,176.0,
2017-06-23,89.0,62.75,33.0,5.833,7.958,2.125,,296.0,223.208,153.0,
2017-06-24,83.0,64.208,42.0,3.25,4.5,1.25,,291.0,229.25,173.0,
2017-06-25,96.0,79.125,67.0,2.875,4.042,1.167,,234.0,206.167,173.0,
2017-06-26,79.0,66.083,50.0,2.5,3.958,1.458,,256.0,207.583,168.0,
2017-06-27,82.0,68.833,47.0,4.333,5.917,1.583,,289.0,227.125,185.0,
2017-06-28,96.0,73.25,51.0,4.208,5.833,1.625,,276.0,227.25,196.0,
2017-06-29,96.0,79.417,45.0,5.429,7.286,1.857,,306.0,232.167,200.0,
2017-06-30,97.0,79.875,56.0,6.167,8.042,1.875,,279.0,236.667,205.0,
2017-07-01,98.0,95.417,91.0,5.542,7.333,1.792,,217.0,203.958,186.0,
2017-07-02,98.0,84.292,68.0,4.292,6.125,1.833,,276.0,230.167,192.0,
2017-07-03,96.0,75.25,50.0,5.348,7.522,2.174,,317.0,258.417,212.0,
2017-07-04,98.0,94.333,82.0,7.5,9.667,2.167,,246.0,224.042,212.0,
2017-07-05,98.0,76.292,51.0,3.833,5.083,1.25,,283.0,235.083,202.0,
2017-07-06,91.0,70.5,45.0,3.292,4.625,1.333,,300.0,235.792,197.0,
2017-07-07,92.0,73.833,47.0,3.542,4.833,1.292,,313.0,245.375,195.0,
2017-07-08,89.0,66.5,40.0,3.5,4.625,1.125,,332.0,263.333,208.0,
2017-07-09,86.0,64.292,43.0,2.75,3.75,1.0,,338.0,271.875,219.0,
2017-07-10,82.0,59.417,30.0,3.333,4.417,1.083,,346.0,274.75,211.0,
2017-07-11,95.0,71.25,41.0,4.667,5.875,1.208,,345.0,265.917,217.0,
2017-07-12,93.0,76.625,54.0,5.5,7.042,1.542,,324.0,269.542,230.0,
2017-07-13,96.0,74.875,43.0,5.292,7.0,1.708,,328.0,269.208,228.0,
2017-07-14,89.0,70.042,54.0,4.833,6.5,1.667,,317.0,267.333,220.0,
2017-07-15,87.0,68.375,48.0,4.042,5.417,1.375,,325.0,272.75,227.0,
2017-07-16,93.0,76.458,62.0,3.583,4.917,1.333,,290.0,255.167,226.0,
2017-07-17,96.0,72.583,46.0,3.667,5.25,1.583,,316.0,262.792,222.0,
2017-07-18,90.0,65.792,37.0,4.417,6.375,1.958,,316.0,261.125,218.0,
2017-07-19,80.0,62.708,38.0,3.875,5.583,1.708,,329.0,261.625,198.0,
2017-07-20,82.0,62.125,36.0,4.125,5.75,1.625,,343.0,278.042,226.0,
2017-07-21,78.0,58.208,37.0,3.417,5.042,1.625,,352.0,291.333,241.0,
2017-07-22,91.0,73.833,39.0,4.375,6.167,1.792,,345.0,264.208,234.0,
2017-07-23,95.0,89.167,79.0,5.042,6.875,1.833,,254.0,234.333,226.0,
2017-07-24,98.0,84.333,62.0,7.708,10.208,2.5,,300.0,255.042,221.0,
2017-07-25,97.0,90.542,78.0,6.875,9.25,2.375,,277.0,246.625,230.0,
2017-07-26,95.0,80.833,62.0,3.958,5.458,1.5,,287.0,243.958,209.0,
2017-07-27,89.0,73.875,62.0,2.292,3.5,1.208,,284.0,240.292,192.0,
2017-07-28,85.0,73.833,59.0,5.583,7.417,1.833,,310.0,262.917,226.0,
2017-07-29,98.0,89.875,77.0,5.875,7.833,1.958,,255.0,232.917,206.0,
2017-07-30,99.0,83.875,65.0,3.333,4.583,1.25,,277.0,239.625,210.0,
2017-07-31,92.0,71.667,44.0,4.833,6.833,2.0,,334.0,273.208,219.0,
2017-08-01,88.0,78.208,67.0,5.083,6.833,1.75,,265.0,247.417,226.0,
2017-08-02,89.0,75.125,55.0,4.292,5.958,1.667,,293.0,235.292,209.0,
2017-08-03,86.0,70.375,54.0,3.625,4.833,1.208,,295.0,243.5,208.0,
2017-08-04,85.0,70.833,48.0,3.792,5.042,1.25,,323.0,258.875,210.0,
2017-08-05,88.0,68.417,46.0,4.042,5.292,1.25,,346.0,282.083,228.0,
2017-08-06,96.0,75.292,43.0,4.75,6.083,1.333,,357.0,278.958,249.0,
2017-08-07,91.0,71.208,47.0,3.478,4.696,1.217,,323.0,271.875,228.0,
2017-08-08,98.0,74.25,58.0,3.583,4.875,1.292,,306.0,273.0,245.0,
2017-08-09,90.0,73.667,49.0,4.708,6.875,2.167,,322.0,266.292,230.0,
2017-08-10,90.0,76.875,47.0,5.167,7.542,2.375,,336.0,260.25,212.0,
2017-08-11,84.0,74.958,56.0,3.583,5.708,2.125,,321.0,255.958,229.0,
2017-08-12,83.0,70.833,54.0,2.875,4.833,1.958,,314.0,264.792,226.0,
2017-08-13,96.0,71.333,48.0,2.167,4.083,1.917,,322.0,260.167,226.0,
2017-08-14,96.0,77.583,54.0,2.375,4.375,2.0,,301.0,249.833,210.0,
2017-08-15,96.0,86.958,76.0,3.208,5.458,2.25,,247.0,223.833,210.0,
2017-08-16,96.0,78.125,64.0,2.0,3.958,1.958,,258.0,230.958,208.0,
2017-08-17,97.0,76.708,54.0,3.083,5.167,2.083,,309.0,247.667,209.0,
2017-08-18,98.0,86.333,66.0,6.333,8.917,2.583,,283.0,241.292,221.0,
2017-08-19,93.0,75.583,51.0,4.167,6.458,2.292,,318.0,256.292,219.0,
2017-08-20,89.0,75.458,59.0,1.708,3.542,1.833,,286.0,245.625,210.0,
2017-08-21,98.0,77.167,48.0,4.542,6.667,2.125,,328.0,255.167,221.0,
2017-08-22,95.0,82.792,57.0,6.75,9.625,2.875,,309.0,249.875,218.0,
2017-08-23,95.0,79.417,58.0,6.375,9.042,2.667,,300.0,251.958,222.0,
2017-08-24,89.0,74.292,55.0,8.083,11.417,3.333,,326.0,264.542,224.0,
2017-08-25,97.0,90.458,78.0,9.375,14.292,4.917,,256.0,234.25,222.0,
2017-08-26,99.0,74.625,42.0,5.958,9.25,3.292,,297.0,236.458,187.0,
2017-08-27,90.0,69.292,52.0,2.708,4.833,2.125,,287.0,228.167,174.0,
2017-08-28,81.0,64.625,45.0,4.0,6.0,2.0,,319.0,247.958,194.0,
2017-08-29,86.0,69.417,44.0,5.375,7.5,2.125,,332.0,264.708,211.0,
2017-08-30,93.0,79.917,61.0,3.958,6.0,2.042,,281.0,225.75,195.0,
2017-08-31,92.0,73.417,59.0,3.583,5.458,1.875,,233.0,206.0,185.0,
2017-09-01,85.0,60.458,42.0,3.083,4.917,1.833,,267.0,213.417,157.0,
2017-09-02,75.0,63.083,44.0,1.792,3.167,1.375,,265.0,203.875,168.0,
2017-09-03,84.0,65.083,42.0,1.667,3.042,1.375,,255.0,201.542,166.0,
2017-09-04,84.0,79.4,72.0,3.652,5.348,1.696,,184.0,168.7,159.0,
2017-09-05,89.0,60.0,41.0,4.75,5.875,1.125,,279.0,239.846,199.0,
2017-09-06,96.0,85.292,71.0,8.375,9.958,1.583,,229.0,207.292,190.0,
2017-09-07,94.0,85.167,68.0,9.375,12.75,3.375,,252.0,219.917,197.0,
2017-09-08,92.0,68.625,43.0,2.583,3.583,1.0,,266.0,220.292,177.0,
2017-09-09,85.0,62.167,31.0,4.042,5.25,1.208,,294.0,220.417,170.0,
2017-09-10,85.0,65.875,38.0,2.75,3.792,1.042,,297.0,230.625,175.0,
2017-09-11,84.0,66.708,49.0,3.625,5.042,1.417,,268.0,230.333,196.0,
2017-09-12,91.0,77.25,63.0,4.5,6.208,1.708,,267.0,223.083,199.0,
2017-09-13,87.0,66.917,39.0,4.333,5.792,1.458,,292.0,229.917,186.0,
2017-09-14,85.0,65.5,41.0,4.333,6.25,1.917,,263.0,204.458,170.0,
2017-09-15,82.0,63.708,39.0,3.625,5.458,1.833,,235.0,181.0,136.0,
2017-09-16,90.0,77.667,65.0,4.875,7.292,2.417,,189.0,159.875,128.0,
2017-09-17,82.0,73.292,61.0,1.208,2.208,1.0,,247.0,190.167,167.0,
2017-09-18,92.0,66.667,43.0,2.625,4.417,1.792,,284.0,228.042,161.0,
2017-09-19,88.0,66.625,36.0,4.708,6.833,2.125,,275.0,202.583,138.0,
2017-09-20,84.0,61.042,28.0,6.208,8.708,2.5,,275.0,204.583,158.0,
2017-09-21,85.0,60.167,33.0,6.5,8.0,1.5,,256.0,190.25,126.0,
2017-09-22,83.0,69.583,52.0,6.913,8.043,1.13,,229.0,185.125,133.0,
2017-09-23,96.0,76.292,56.0,3.75,4.125,0.375,,242.0,201.083,169.0,
2017-09-24,88.0,69.25,46.0,4.167,4.75,0.583,,263.0,208.333,159.0,
2017-09-25,84.0,65.833,37.0,5.292,5.958,0.667,,272.0,208.458,168.0,
2017-09-26,94.0,73.917,39.0,7.083,8.25,1.167,,284.0,198.708,146.0,
2017-09-27,94.0,76.667,43.0,7.583,8.958,1.375,,257.0,198.625,158.0,
2017-09-28,97.0,82.0,47.0,4.292,4.542,0.25,,181.0,153.417,106.0,
2017-09-29,87.0,65.167,34.0,7.043,7.913,0.87,,233.0,151.167,83.0,
2017-09-30,87.0,61.25,23.0,5.958,6.625,0.667,,234.0,163.625,116.0,
2017-10-01,86.0,65.292,39.0,4.792,5.167,0.375,,244.0,157.75,79.0,
2017-10-02,94.0,82.833,71.0,9.25,10.25,1.0,,196.0,170.833,152.0,
2017-10-03,95.0,77.208,60.0,5.25,6.083,0.833,,227.0,179.708,154.0,
2017-10-04,76.0,56.667,40.0,2.792,2.917,0.125,,173.0,139.75,96.0,
2017-10-05,85.0,64.958,40.0,7.5,8.833,1.333,,191.0,127.0,74.0,
2017-10-06,97.0,82.208,58.0,10.522,11.522,1.0,,157.0,123.958,105.0,
2017-10-07,98.0,86.667,62.0,5.167,5.792,0.625,,224.0,171.583,127.0,
2017-10-08,96.0,75.292,51.0,4.042,4.458,0.417,,255.0,201.792,158.0,
2017-10-09,89.0,70.875,47.0,4.333,5.042,0.708,,263.0,208.208,163.0,
2017-10-10,88.0,72.75,46.0,6.75,7.917,1.167,,277.0,208.875,168.0,
2017-10-11,88.0,75.292,55.0,8.625,9.875,1.25,,266.0,210.25,177.0,
2017-10-12,92.0,81.833,72.0,7.667,9.125,1.458,,189.0,161.583,133.0,
2017-10-13,97.0,91.75,84.0,9.261,10.043,0.783,,139.0,126.833,115.0,
2017-10-14,91.0,81.542,71.0,7.042,7.667,0.625,,168.0,148.167,133.0,
2017-10-15,96.0,87.167,75.0,4.292,4.583,0.292,,148.0,128.125,105.0,
2017-10-16,98.0,96.5,93.0,7.583,8.167,0.583,,116.0,105.875,96.0,
2017-10-17,99.0,80.5,56.0,6.583,7.417,0.833,,176.0,122.667,83.0,
2017-10-18,92.0,70.583,48.0,6.458,6.917,0.458,,159.0,119.208,78.0,
2017-10-19,96.0,93.25,82.0,6.667,7.292,0.625,,108.0,95.583,84.0,
2017-10-20,96.0,85.042,67.0,8.652,9.913,1.261,,172.0,133.5,98.0,
