date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2016-08-26,11.277666666666667,16.778000000000002,5.5,11.583,4.479,17.333333333333332,183.565,,82.0,63.583,44.0,15.304,,345.0,309.083,276.0,198.87
2016-08-27,9.291666666666666,11.791666666666666,2.5,3.3125,4.167,11.014000000000001,190.792,,73.0,61.417,50.0,12.083,,324.0,292.167,270.0,202.875
2016-08-28,6.123333333333334,8.052999999999999,1.93,6.7705,3.75,13.763666666666666,189.652,,69.0,63.792,53.0,10.957,,334.0,288.5,254.0,200.609
2016-08-29,13.694333333333333,18.347333333333335,4.652666666666667,5.167,2.729,13.541666666666666,188.958,,96.0,83.583,65.0,10.542,,286.0,258.208,222.0,199.5
2016-08-30,9.324666666666667,11.652666666666667,2.328,7.6745,4.324,12.387666666666666,192.304,,84.0,59.333,46.0,4.696,,282.0,260.167,232.0,197.0
2016-08-31,8.516333333333334,11.672666666666666,3.156333333333334,10.875,4.604,17.361,193.25,,68.0,48.333,32.0,7.292,,320.0,285.583,252.0,200.542
2016-09-01,17.819333333333333,22.25,4.430666666666666,20.479,5.807,29.791666666666668,203.043,,77.0,53.792,32.0,16.478,,330.0,283.875,234.0,219.522
2016-09-02,17.5,21.375,3.875,23.4585,5.625,33.93033333333333,198.167,,76.0,58.167,36.0,19.75,,331.0,286.042,238.0,217.917
2016-09-03,7.486,11.375,3.888666666666667,8.75,2.8125,16.291666666666668,193.261,,76.0,61.542,45.0,15.435,,341.0,297.375,263.0,208.696
2016-09-04,6.25,9.262,3.012333333333333,5.458,3.0,14.875,187.625,,90.0,72.25,47.0,10.208,,345.0,294.292,262.0,197.833
2016-09-05,16.375,24.75,8.375,6.083,3.875,15.110999999999999,192.783,,87.0,77.333,57.0,18.348,,318.0,281.583,260.0,211.13
2016-09-06,15.234333333333332,23.763666666666666,8.529,7.583,3.396,16.833333333333332,194.375,,90.0,78.625,55.0,24.167,,332.0,283.125,261.0,218.542
2016-09-07,14.079333333333333,21.529333333333337,7.450333333333333,8.9375,3.8975,15.405333333333333,188.783,,91.0,73.091,50.0,18.13,,340.0,295.364,255.0,206.913
2016-09-08,13.110999999999999,18.652666666666665,5.541666666666667,4.163,3.3034999999999997,13.702333333333334,195.125,,93.0,77.167,61.0,15.542,,296.0,273.5,252.0,210.667
2016-09-09,14.333333333333334,18.111,3.778,13.472,4.354,18.974666666666668,197.952,,82.0,60.958,45.0,12.857,,304.0,269.667,236.0,210.81
2016-09-10,12.694333333333333,16.458,3.764,11.7915,4.396,16.930666666666667,195.25,,82.0,60.25,43.0,14.833,,315.0,269.875,218.0,210.083
2016-09-11,9.605666666666666,11.261333333333333,1.6556666666666668,15.146,5.021,22.277666666666665,194.87,,76.0,64.708,51.0,12.304,,312.0,277.167,241.0,207.174
2016-09-12,12.216000000000001,16.151666666666667,3.9356666666666666,16.5,3.854,23.793000000000003,196.875,,86.0,64.458,47.0,14.167,,328.0,287.583,254.0,211.042
2016-09-13,18.06833333333333,24.984333333333336,6.916,3.625,3.521,12.194333333333333,194.435,,97.0,90.417,86.0,21.826,,266.0,257.0,252.0,216.261
2016-09-14,20.697333333333333,26.622666666666664,5.925333333333334,10.0,3.536,17.98,197.5,,92.0,80.591,60.0,27.042,,288.0,260.545,241.0,224.542
2016-09-15,15.819666666666668,20.972333333333335,5.153,9.5415,3.596,15.249666666666664,195.826,,88.0,67.417,54.0,21.652,,295.0,266.875,240.0,217.478
2016-09-16,18.846999999999998,24.722333333333335,5.875333333333333,14.729,4.917,22.403000000000002,195.583,,79.0,69.417,56.0,22.25,,302.0,272.417,242.0,217.833
2016-09-17,11.778,17.069333333333333,5.291666666666667,14.229,4.0,22.513666666666666,193.13,,83.0,66.5,54.0,19.217,,324.0,290.583,258.0,212.348
2016-09-18,5.419333333333333,8.487333333333334,3.0683333333333334,0.375,2.396,10.944333333333333,186.458,,94.0,83.417,65.0,14.667,,292.0,269.625,244.0,201.125
2016-09-19,9.222333333333333,15.0,5.777666666666666,3.9375,3.25,11.653,191.739,,95.0,82.792,70.0,17.304,,288.0,258.75,228.0,209.043
2016-09-20,9.478333333333333,11.950666666666669,2.4726666666666666,0.5205000000000001,2.633,6.3886666666666665,190.174,,95.0,85.625,76.0,8.435,,234.0,226.208,216.0,198.609
2016-09-21,22.703333333333333,29.802999999999997,7.099666666666667,7.9795,3.625,14.555666666666667,196.478,,93.0,81.417,62.0,20.609,,262.0,236.042,215.0,217.087
2016-09-22,15.5,19.527666666666665,4.028,7.1875,3.1195,13.722333333333333,196.875,,95.0,84.375,61.0,24.125,,290.0,245.792,220.0,221.0
2016-09-23,16.097333333333335,20.361,4.264,5.1455,2.896,10.180333333333333,193.13,,95.0,77.583,62.0,17.522,,270.0,241.75,222.0,210.652
2016-09-24,19.180666666666667,25.125,5.944333333333333,11.625,3.3125,17.347333333333335,198.0,,83.0,77.375,69.0,27.417,,255.0,235.917,214.0,225.417
2016-09-25,12.167333333333332,14.540000000000001,2.3723333333333336,8.771,5.333,13.347333333333333,189.87,,92.0,69.25,50.0,12.391,,310.0,266.0,229.0,202.261
2016-09-26,20.430666666666667,25.764,5.333333333333333,12.7295,5.5,19.25,189.542,,95.0,78.333,60.0,18.375,,312.0,271.667,234.0,207.917
2016-09-27,18.735,27.618333333333336,8.883666666666667,10.833,5.409,20.94966666666667,190.043,,87.0,71.75,49.0,23.174,,324.0,282.042,238.0,213.217
2016-09-28,15.876,25.68766666666666,9.811666666666667,8.083,3.6665,17.708333333333332,190.083,,93.0,85.292,75.0,32.958,,300.0,275.292,256.0,223.042
2016-09-29,15.708333333333334,24.861,9.152666666666667,3.833,2.8905,9.75,195.174,,96.0,84.792,72.0,23.348,,278.0,242.083,216.0,218.522
2016-09-30,22.278000000000002,27.25,4.972,15.8125,6.3955,22.749666666666666,198.375,,91.0,69.625,44.0,25.917,,286.0,243.792,204.0,224.292
2016-10-01,19.125,23.736,4.611,14.75,5.5415,23.486333333333334,197.652,,94.0,79.458,62.0,26.087,,288.0,256.417,227.0,223.739
2016-10-02,15.646666666666668,18.425666666666668,2.779,25.9585,7.521,42.166666666666664,196.0,,90.0,80.25,59.0,22.167,,313.0,279.75,251.0,218.167
2016-10-03,13.694666666666668,23.971999999999998,10.278,10.833,3.3335,20.278000000000002,196.435,,90.0,82.917,59.0,21.609,,288.0,251.792,216.0,218.043
2016-10-04,23.043333333333333,36.342333333333336,13.299,12.625,5.7705,18.764,195.333,,93.0,73.75,59.0,27.917,,288.0,252.417,220.0,223.25
2016-10-05,10.148,15.153999999999998,5.006,11.625,3.1665,17.666666666666668,189.739,,86.0,74.333,67.0,12.348,,296.0,258.0,216.0,202.087
2016-10-06,12.013666666666666,15.735999999999999,3.722,4.9585,4.193,12.235999999999999,191.458,,77.0,61.5,44.0,9.917,,298.0,254.708,222.0,201.375
2016-10-07,16.694333333333333,22.541666666666668,5.847333333333334,11.2705,4.042,15.389000000000001,200.087,,77.0,59.042,37.0,18.391,,282.0,237.375,184.0,218.478
2016-10-08,8.277666666666667,12.486333333333334,4.208666666666667,8.6045,3.0835,13.305666666666667,190.958,,79.0,67.333,51.0,15.417,,317.0,271.75,222.0,206.375
2016-10-09,6.364,8.007666666666667,1.6436666666666666,5.625,3.6875,10.610999999999999,188.304,,90.0,70.25,52.0,10.174,,277.0,227.958,188.0,198.478
2016-10-10,8.722,11.958333333333334,3.236,4.854,3.2915,10.861333333333334,196.708,,80.0,59.083,42.0,12.625,,237.0,196.208,160.0,209.333
2016-10-11,14.476999999999999,20.584999999999997,6.108333333333333,7.125,2.9375,9.666666666666666,195.478,,80.0,59.625,43.0,16.696,,241.0,200.75,158.0,212.174
2016-10-12,15.59966666666667,22.06566666666667,6.466333333333334,10.8045,3.336,14.738999999999999,196.227,,79.0,59.75,41.0,19.909,,248.0,203.708,161.0,216.136
2016-10-13,10.805333333333332,14.555333333333332,3.75,8.042,2.816,11.735999999999999,193.13,,65.0,54.583,44.0,12.783,,214.0,188.917,171.0,205.913
2016-10-14,18.611,25.152666666666665,6.541333333333334,10.0625,2.979,14.472333333333333,196.417,,76.0,56.667,31.0,25.417,,232.0,187.792,159.0,221.833
2016-10-15,14.152666666666667,19.222333333333335,5.069333333333334,15.832999999999998,3.5625,18.194666666666667,197.478,,78.0,55.875,38.0,22.87,,254.0,199.125,138.0,220.348
2016-10-16,7.6930000000000005,9.639333333333333,1.9466666666666665,12.771,3.771,17.597333333333335,192.583,,75.0,57.25,41.0,12.792,,270.0,226.375,178.0,205.375
2016-10-17,18.958333333333332,23.666666666666668,4.708333333333333,8.1665,4.5205,14.972333333333333,192.087,,96.0,76.208,60.0,22.261,,272.0,234.833,198.0,214.348
2016-10-18,18.497666666666667,25.993666666666666,7.496333333333333,9.854,5.396,15.930666666666667,195.208,,87.0,69.5,54.0,24.75,,288.0,244.875,212.0,219.958
2016-10-19,21.194666666666667,25.302999999999997,4.108666666666667,13.2915,5.3785,20.358333333333334,194.565,,85.0,70.417,48.0,22.478,,278.0,241.917,207.0,217.043
2016-10-20,14.75,19.403000000000002,4.652666666666667,16.3125,4.9545,23.833333333333332,195.208,,88.0,62.292,45.0,20.5,,278.0,241.125,208.0,215.708
2016-10-21,9.916666666666666,12.512666666666666,2.596,8.75,3.5205,12.263,193.864,,61.0,52.458,37.0,15.364,,230.0,200.917,180.0,209.227
2016-10-22,20.833333333333332,26.722333333333335,5.889,19.5,3.9375,27.055333333333333,198.167,,85.0,70.292,63.0,29.167,,204.0,183.583,160.0,227.333
2016-10-23,8.302,10.217333333333334,1.9153333333333336,10.3125,2.646,15.972333333333333,194.652,,92.0,67.958,54.0,16.261,,217.0,194.542,174.0,210.913
2016-10-24,12.389000000000001,18.221999999999998,5.833333333333333,5.9375,2.6875,9.0,194.0,,74.0,50.75,36.0,16.792,,224.0,179.625,142.0,210.792
2016-10-25,20.525333333333332,28.824,8.298666666666668,10.25,2.7575,14.651333333333334,196.826,,87.0,72.167,55.0,29.261,,209.0,179.042,138.0,226.087
2016-10-26,22.969666666666665,32.641333333333336,9.671666666666667,13.2085,5.333,21.0,195.083,,93.0,76.333,58.0,32.083,,270.0,223.708,182.0,227.167
2016-10-27,10.944333333333333,14.569333333333333,3.625,8.0415,3.2165,12.653,189.348,,68.0,55.0,39.0,16.478,,240.0,198.75,158.0,205.826
2016-10-28,27.347333333333335,37.236333333333334,9.888666666666666,15.604,3.0835,22.083333333333332,198.458,,90.0,68.292,55.0,40.0,,204.0,176.958,150.0,238.458
2016-10-29,12.110999999999999,15.680666666666667,3.5693333333333332,9.9375,3.125,14.555666666666667,193.913,,94.0,62.833,50.0,19.391,,221.0,183.125,132.0,213.304
2016-10-30,12.074333333333334,15.417333333333334,3.3433333333333337,13.375,3.3545,16.861,198.458,,74.0,57.75,39.0,18.25,,192.0,149.375,106.0,216.708
2016-10-31,25.361333333333334,33.69433333333333,8.333333333333334,14.9375,4.25,15.402666666666667,199.913,,81.0,59.5,39.0,32.783,,201.0,162.083,113.0,232.696
2016-11-01,13.791000000000002,19.626666666666665,5.835666666666666,7.7295,2.792,10.555666666666667,193.542,,90.0,71.125,50.0,16.208,,204.0,156.458,128.0,209.75
2016-11-02,16.385,23.279,6.893999999999999,6.458,2.5,8.666666666666666,196.304,,81.0,57.583,28.0,18.783,,188.0,140.833,94.0,215.087
2016-11-03,11.347333333333333,13.735999999999999,2.389,10.1665,3.691,13.110999999999999,195.542,,75.0,52.292,37.0,15.292,,182.0,154.083,116.0,210.833
2016-11-04,20.083333333333332,27.944666666666667,7.8613333333333335,15.542000000000002,3.9375,16.902666666666665,196.13,,71.0,55.042,38.0,19.478,,196.0,153.375,118.0,215.609
2016-11-05,19.5,26.375,6.875,22.25,3.9585,24.152666666666665,199.875,,79.0,65.75,44.0,22.5,,201.0,149.708,99.0,222.375
2016-11-06,13.364666666666666,16.807333333333332,3.4426666666666663,20.875,3.3125,24.596999999999998,202.652,,84.0,66.542,51.0,20.304,,178.0,141.958,98.0,222.957
2016-11-07,19.67533333333333,29.361,9.685666666666666,19.667,2.326,18.861333333333334,198.75,,82.0,65.458,45.0,25.875,,190.0,136.208,82.0,224.625
2016-11-08,25.933000000000003,41.211000000000006,15.277666666666667,18.5625,2.229,25.604,201.261,,96.0,85.833,75.0,44.0,,158.0,139.583,120.0,245.261
2016-11-09,9.919666666666666,13.163666666666666,3.2436666666666665,4.840999999999999,2.396,7.435,195.957,,81.0,57.542,49.0,8.478,,148.0,117.583,90.0,204.435
2016-11-10,17.264,24.430666666666667,7.166666666666667,8.542,1.9355000000000002,9.9585,199.565,,73.0,61.542,50.0,18.522,,130.0,105.708,77.0,218.087
2016-11-11,22.361,33.486333333333334,11.125333333333336,14.3335,3.3125,17.5415,197.208,,90.0,74.917,58.0,23.333,,184.0,147.083,106.0,220.542
2016-11-12,22.291666666666668,31.597333333333335,9.305666666666665,19.208,3.1665,20.75,200.565,,88.0,65.958,40.0,25.13,,203.0,153.0,105.0,225.696
2016-11-13,19.541,23.40433333333333,3.863666666666667,22.104,4.3335,30.5415,202.5,,81.0,66.958,44.0,26.875,,218.0,165.042,116.0,229.375
2016-11-14,23.638666666666666,32.291666666666664,8.652666666666667,14.375,2.396,16.2945,198.696,,93.0,78.917,71.0,30.87,,186.0,169.0,153.0,229.565
2016-11-15,21.157,35.35766666666667,14.200666666666665,14.1045,3.667,21.375,198.75,,96.0,80.292,57.0,23.75,,214.0,172.875,136.0,222.5
2016-11-16,11.814666666666668,15.082,3.267666666666667,9.0625,2.604,11.946,197.391,,73.0,52.042,38.0,11.304,,163.0,133.958,104.0,208.696
2016-11-17,22.569333333333333,36.37533333333334,13.805333333333332,15.042,3.9939999999999998,18.0,199.208,,80.0,64.708,50.0,23.458,,178.0,130.875,78.0,222.667
2016-11-18,26.545,38.49066666666667,11.945666666666668,21.854,3.6325,24.958,201.476,,85.0,63.667,39.0,33.429,,200.0,147.0,85.0,234.905
2016-11-19,25.694333333333333,35.736,10.041666666666666,14.792000000000002,2.8335,23.75,199.833,,94.0,87.917,76.0,34.042,,198.0,174.75,149.0,233.875
2016-11-20,16.540000000000003,22.034000000000002,5.493666666666667,14.9585,4.2085,22.458,199.522,,96.0,83.875,71.0,23.609,,219.0,192.417,170.0,223.13
2016-11-21,24.652666666666665,40.72233333333333,16.069333333333333,16.5835,2.771,22.354,203.917,,92.0,82.375,73.0,38.375,,172.0,162.583,152.0,242.292
2016-11-22,21.611,36.67766666666667,15.066333333333333,17.604,3.557,22.7295,200.348,,94.0,76.5,60.0,27.826,,210.0,178.833,158.0,228.174
2016-11-23,7.2379999999999995,9.116999999999999,1.8793333333333333,1.25,2.5,5.646,196.583,,70.0,59.917,53.0,8.958,,168.0,125.167,94.0,205.542
2016-11-24,15.75,22.819333333333333,7.069333333333333,4.875,2.423,6.875,198.13,,85.0,72.042,57.0,13.87,,147.0,102.917,72.0,212.0
2016-11-25,21.624666666666666,40.486,18.861,6.375,2.7915,8.875,200.125,,86.0,68.583,49.0,23.25,,152.0,108.083,71.0,223.375
2016-11-26,19.028000000000002,28.680333333333333,9.652666666666667,12.2705,2.5415,13.521,199.227,,89.0,67.083,41.0,30.045,,172.0,124.417,66.0,229.273
2016-11-27,16.945666666666668,20.357333333333333,3.4116666666666666,6.5,1.9375,11.0625,196.75,,96.0,93.75,80.0,19.75,,132.0,128.0,122.0,216.5
2016-11-28,12.972333333333333,15.722333333333333,2.75,12.1875,3.9375,15.0,196.478,,72.0,60.958,48.0,10.609,,142.0,126.083,102.0,207.087
2016-11-29,17.441666666666666,27.333333333333332,9.892,10.6875,2.5625,12.3545,198.958,,80.0,66.0,46.0,17.625,,159.0,113.708,88.0,216.583
2016-11-30,18.703333333333333,25.930666666666667,7.227333333333334,11.4585,2.4,12.6735,197.727,,78.0,60.125,47.0,21.182,,137.0,112.625,86.0,218.909
2016-12-01,21.111333333333334,36.014,14.903,16.6875,3.042,19.542,198.0,,85.0,72.125,57.0,24.375,,166.0,140.708,109.0,222.375
2016-12-02,18.471999999999998,24.153000000000002,5.680666666666667,12.6045,2.769,14.8335,196.0,,73.0,56.75,36.0,14.348,,160.0,125.042,90.0,210.348
2016-12-03,29.958333333333332,45.416666666666664,15.458333333333334,17.979,4.75,21.25,201.333,,83.0,68.167,46.0,33.458,,170.0,115.458,66.0,234.792
2016-12-04,18.213666666666665,23.139,4.925,16.729,1.9889999999999999,21.3125,199.87,,94.0,77.667,51.0,26.348,,180.0,125.083,80.0,226.217
2016-12-05,18.013666666666666,24.611,6.597333333333334,12.646,3.896,15.0415,193.542,,93.0,70.833,56.0,12.667,,178.0,156.667,142.0,206.208
2016-12-06,14.793,18.381333333333334,3.5886666666666667,17.3335,3.848,17.619333333333334,196.739,,74.0,63.0,46.0,14.783,,160.0,127.083,72.0,211.522
2016-12-07,17.653000000000002,29.046333333333333,11.394,7.729,2.5835,9.583333333333334,196.667,,83.0,64.042,46.0,15.542,,136.0,95.417,42.0,212.208
2016-12-08,22.211,30.519666666666666,8.308333333333334,12.9565,3.6045,14.082999999999998,196.636,,76.0,61.292,43.0,19.045,,145.0,112.0,76.0,215.682
2016-12-09,22.555666666666667,36.94466666666667,14.389000000000001,18.0625,3.479,21.75,200.0,,80.0,63.625,40.0,23.625,,165.0,118.708,69.0,223.625
2016-12-10,11.776333333333334,14.756333333333336,2.98,9.354,2.75,12.361333333333334,197.261,,72.0,57.75,43.0,10.913,,128.0,100.167,62.0,208.174
2016-12-11,13.244,17.521666666666665,4.277666666666667,7.854,2.5625,9.027666666666667,200.417,,78.0,62.833,48.0,15.208,,124.0,81.5,54.0,215.625
2016-12-12,25.157,41.873333333333335,16.716333333333335,11.0,2.229,12.583,202.696,,84.0,66.458,51.0,23.957,,106.0,73.917,26.0,226.652
2016-12-13,28.890666666666664,48.861333333333334,19.970666666666666,13.2705,2.375,18.000333333333334,200.833,,96.0,86.292,65.0,37.75,,115.0,97.042,80.0,238.583
2016-12-14,13.338333333333333,16.640666666666668,3.302666666666667,4.6875,2.7750000000000004,7.958333333333333,193.391,,96.0,68.25,55.0,12.13,,124.0,95.708,56.0,205.522
2016-12-15,20.152666666666665,32.84733333333333,12.694666666666668,7.25,2.4165,7.777666666666666,199.375,,80.0,61.917,45.0,20.167,,99.0,65.5,23.0,219.542
2016-12-16,16.228333333333335,21.249666666666666,5.021999999999999,4.9375,2.7145,7.555666666666667,197.217,,81.0,59.333,42.0,15.652,,85.0,64.125,28.0,212.87
2016-12-17,19.375333333333334,25.555666666666667,6.1803333333333335,9.708,3.1665,12.097333333333333,198.417,,80.0,64.75,50.0,14.458,,123.0,89.25,32.0,212.875
2016-12-18,19.346666666666664,26.898,7.551333333333333,17.875,3.5835,20.097333333333335,201.304,,84.0,71.542,54.0,19.174,,134.0,92.875,59.0,220.478
2016-12-19,29.142666666666667,53.68166666666667,24.538999999999998,18.9795,4.146,21.611,203.286,,86.0,66.333,40.0,31.238,,151.0,97.25,46.0,234.524
2016-12-20,39.909666666666666,80.32100000000001,40.41166666666666,25.604,3.4375,31.54133333333333,211.522,,87.0,71.5,55.0,65.565,,142.0,107.917,81.0,277.087
2016-12-21,30.345333333333333,59.41266666666667,29.067333333333334,23.3335,3.152,28.909333333333336,205.625,,94.0,73.667,50.0,48.917,,172.0,119.875,69.0,254.542
2016-12-22,19.773666666666667,29.887666666666664,10.113999999999999,10.7915,2.4795,14.402666666666667,191.478,,93.0,72.375,58.0,23.174,,228.0,170.875,126.0,214.652
2016-12-23,7.569333333333333,8.680666666666667,1.1113333333333333,5.25,2.8335,9.028,196.333,,81.0,64.917,58.0,7.625,,156.0,125.875,97.0,203.958
2016-12-24,14.728666666666667,19.26733333333333,4.538666666666667,6.0415,2.854,8.527666666666667,201.0,,69.0,61.583,48.0,12.696,,122.0,94.792,76.0,213.696
2016-12-25,12.484333333333334,16.645666666666667,4.161333333333333,5.75,2.146,7.166666666666667,199.458,,77.0,61.125,42.0,15.667,,133.0,93.125,64.0,215.125
2016-12-26,28.066666666666666,42.97833333333333,14.911666666666667,11.875,2.4795,14.000333333333332,200.348,,74.0,60.0,43.0,35.435,,139.0,103.583,60.0,235.783
2016-12-27,19.431,26.599,7.167999999999999,4.896,2.896,10.125,196.083,,98.0,78.667,61.0,16.208,,182.0,124.0,72.0,212.292
2016-12-28,10.362666666666668,13.894666666666666,3.5316666666666663,3.4755,2.4615,8.815333333333333,198.095,,68.0,54.208,44.0,9.19,,82.0,62.333,42.0,207.286
2016-12-29,15.158,22.636,7.477666666666667,7.1875,2.75,9.347,196.292,,82.0,68.083,53.0,13.042,,92.0,64.208,22.0,209.333
2016-12-30,12.400333333333334,16.04433333333333,3.6443333333333334,7.646,2.354,9.097333333333333,,,76.0,63.417,50.0,,,96.0,70.542,38.0,
2016-12-31,14.257333333333333,19.245,4.988,8.5,2.5415,8.360999999999999,,,80.0,67.917,48.0,,,118.0,71.0,27.0,
2017-01-01,6.449333333333333,7.681,1.2316666666666667,10.0,3.6875,10.611333333333333,194.478,,64.0,53.167,44.0,4.957,,108.0,82.958,70.0,199.435
2017-01-02,6.2893333333333326,7.4926666666666675,1.2033333333333334,8.2915,3.6405,9.458333333333334,195.042,,69.0,53.458,44.0,5.542,,110.0,84.875,61.0,200.583
2017-01-03,7.503666666666667,9.546999999999999,2.0433333333333334,13.4375,3.1665,15.986333333333334,196.783,,68.0,59.292,48.0,7.174,,88.0,65.667,36.0,203.957
2017-01-04,14.429,19.185666666666666,4.757333333333333,4.3125,2.3335,5.833333333333333,200.292,,79.0,64.833,50.0,11.958,,88.0,49.375,11.0,212.25
2017-01-05,19.602999999999998,26.364666666666665,6.761333333333333,4.4435,1.604,5.401,200.409,,89.0,81.333,73.0,17.273,,46.0,37.583,24.0,217.682
2017-01-06,15.816,23.326000000000004,7.510333333333333,9.979,2.646,12.611333333333334,198.583,,91.0,73.625,56.0,15.125,,98.0,64.125,21.0,213.708
2017-01-07,13.708666666666666,18.226333333333333,4.517333333333333,8.8125,2.292,9.694333333333333,200.609,,81.0,61.125,45.0,15.652,,92.0,64.375,24.0,216.261
2017-01-08,19.522000000000002,24.666666666666668,5.144666666666667,7.417,1.646,9.819666666666667,199.542,,96.0,84.5,66.0,21.0,,97.0,76.917,52.0,220.542
2017-01-09,16.974,22.724666666666668,5.7506666666666675,13.136,3.2955,14.559666666666667,195.348,,98.0,66.583,46.0,12.913,,108.0,87.542,64.0,208.261
2017-01-10,13.644,17.786,4.1419999999999995,8.5625,3.0415,10.139000000000001,195.75,,84.0,69.625,57.0,7.0,,80.0,63.083,50.0,202.75
2017-01-11,10.96,15.659500000000001,4.699,5.1665,2.5835,6.222333333333334,199.652,,73.0,56.708,42.0,7.087,,50.0,30.083,14.0,206.739
2017-01-12,11.933,17.7645,5.8315,6.021,3.354,6.5136666666666665,195.5,,74.0,53.917,42.0,6.458,,57.0,33.083,6.0,201.958
2017-01-13,12.649999999999999,17.9165,5.2665,8.5625,4.0415,8.055333333333333,194.391,,69.0,56.333,49.0,6.0,,69.0,44.5,22.0,200.391
2017-01-14,13.6385,16.839,3.2005,7.479,2.5,8.194333333333333,199.5,,84.0,62.0,42.0,14.5,,76.0,38.958,2.0,214.0
2017-01-15,33.643,55.1265,21.4835,16.1705,4.5184999999999995,19.256,204.0,,84.0,70.417,48.0,30.609,,98.0,52.375,0.0,234.609
2017-01-16,39.158,77.1815,38.024,24.1875,5.7185,29.811666666666667,211.833,,92.0,73.208,48.0,50.708,,153.0,90.333,28.0,262.542
2017-01-17,35.7915,63.1875,27.396,18.3335,3.167,30.338666666666665,203.762,,97.0,91.417,79.0,51.286,,143.0,117.583,100.0,255.048
2017-01-18,22.75,30.125,7.375,10.4795,4.0415,13.235999999999999,197.375,,93.0,75.292,58.0,40.875,,141.0,109.25,80.0,238.25
2017-01-19,20.083,24.5835,4.5,26.4585,3.167,32.0,205.696,,81.0,62.708,42.0,48.174,,131.0,93.458,60.0,253.87
2017-01-20,22.1045,29.6875,7.583,19.6875,4.229,24.583333333333332,203.708,,80.0,65.875,50.0,48.792,,120.0,79.375,37.0,252.5
2017-01-21,12.125,14.979,2.854,15.8335,3.75,19.361333333333334,200.87,,82.0,64.083,51.0,41.304,,118.0,78.0,28.0,242.174
2017-01-22,22.418999999999997,25.317999999999998,2.8985,12.2085,2.4165,13.972333333333333,200.455,,90.0,77.875,57.0,43.045,,68.0,48.042,34.0,243.5
2017-01-23,14.277999999999999,18.97,4.692,14.1665,3.9625000000000004,16.569666666666667,194.957,,86.0,62.125,41.0,37.0,,98.0,63.542,34.0,231.957
2017-01-24,8.7425,12.390500000000001,3.6475,3.8449999999999998,2.589,5.507666666666666,194.375,,56.0,47.458,37.0,24.5,,40.0,20.042,-2.0,218.875
2017-01-25,12.4585,17.375,4.917,4.0625,4.146,5.319333333333334,195.826,,68.0,55.5,41.0,31.696,,54.0,22.625,-4.0,227.522
2017-01-26,11.2085,16.125,4.9165,6.104,3.5835,6.389,195.625,,70.0,57.458,41.0,30.875,,55.0,32.042,12.0,226.5
2017-01-27,12.4375,16.125,3.6875,8.0205,3.0415,8.791666666666666,198.565,,74.0,59.583,46.0,38.435,,62.0,28.0,0.0,237.0
2017-01-28,22.5,26.479,3.9795,14.667,2.771,17.222333333333335,205.125,,82.0,69.042,51.0,47.5,,52.0,26.833,-6.0,252.625
2017-01-29,19.076,26.1205,7.0440000000000005,17.0625,4.25,21.265666666666664,205.455,,83.0,57.833,40.0,47.455,,83.0,53.792,23.0,252.909
2017-01-30,14.5335,19.1765,4.6435,11.0205,4.029,12.0,198.0,,65.0,53.375,44.0,16.0,,68.0,41.75,16.0,214.0
2017-01-31,21.402,26.3305,4.9285,11.771,4.288,13.519,197.083,,66.0,59.167,50.0,23.542,,70.0,45.167,26.0,220.625
2017-02-01,31.625,40.125,8.5,15.542,2.417,19.694333333333333,201.957,,92.0,80.875,62.0,34.478,,42.0,35.625,21.0,236.435
2017-02-02,32.229,50.354,18.125,17.9165,4.0835,23.027666666666665,203.833,,96.0,79.0,63.0,34.583,,78.0,48.167,10.0,238.417
2017-02-03,24.396,40.4375,16.042,17.375,3.771,22.805666666666667,203.826,,90.0,74.708,53.0,29.174,,90.0,51.792,27.0,233.0
2017-02-04,6.4375,7.9375,1.5,8.3955,3.2085,8.333333333333334,195.917,,65.0,50.542,36.0,5.792,,54.0,40.583,28.0,201.708
2017-02-05,9.925,13.733500000000001,3.8085,6.592499999999999,2.9865,8.221,196.217,,64.0,50.75,36.0,5.087,,58.0,31.833,12.0,201.304
2017-02-06,9.869499999999999,13.652000000000001,3.7824999999999998,6.9585,2.692,6.777666666666666,194.667,,62.0,48.417,37.0,6.167,,43.0,22.75,4.0,200.833
2017-02-07,11.0005,14.871500000000001,3.8705000000000003,7.7705,3.333,8.138666666666667,195.174,,60.0,51.333,42.0,5.957,,55.0,30.5,6.0,201.13
2017-02-08,17.7765,22.5755,4.799,11.604,4.125,11.597,196.625,,73.0,56.375,42.0,10.333,,70.0,42.375,19.0,206.958
2017-02-09,32.070499999999996,41.447500000000005,9.376999999999999,24.6665,4.896,27.475000000000005,204.737,,80.0,55.667,23.0,30.632,,102.0,49.292,-7.0,235.368
2017-02-10,31.1035,36.301,5.1975,26.4585,2.9375,35.236,205.083,,95.0,76.208,55.0,29.0,,68.0,58.167,41.0,234.083
2017-02-11,8.269,9.926,1.657,12.25,3.4165,15.166666666666666,195.0,,95.0,61.333,41.0,7.957,,84.0,58.958,20.0,202.957
2017-02-12,7.51,9.3535,1.843,11.5,3.25,13.222333333333333,196.417,,89.0,60.167,44.0,6.042,,56.0,33.5,8.0,202.458
