date,NO2_mean,NOX_mean,NO_mean,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2013-11-07,13.596,20.0435,6.4475,10.854,187.5,2.667,7.292,194.792
2013-11-08,18.2915,31.958,13.6665,18.8955,192.708,3.333,9.208,201.917
2013-11-09,14.203,25.098,10.895,14.458,192.333,3.217,10.083,202.417
2013-11-10,9.083,13.9585,4.875,11.1875,188.5,2.5,7.0,195.5
2013-11-11,13.2085,25.9585,12.75,3.833,182.0,2.583,5.5,189.333
2013-11-12,13.042,21.771,8.729,4.1875,190.333,2.318,9.476,199.81
2013-11-13,18.0835,37.125,19.0415,6.0415,191.667,2.833,9.875,201.542
2013-11-14,19.863500000000002,39.4565,19.593,9.104,193.083,3.167,10.167,203.25
2013-11-15,20.167,36.9165,16.75,6.729,190.708,2.75,9.875,200.583
2013-11-16,14.364,27.8015,13.4375,7.729,191.167,2.87,8.167,199.333
2013-11-17,9.167,13.6875,4.5205,14.0625,191.375,2.958,9.25,200.625
2013-11-18,11.934999999999999,18.8475,6.913499999999999,14.208,193.833,2.652,8.333,202.167
2013-11-19,10.125,14.167000000000002,4.0415,5.646,,2.333,,
2013-11-20,14.25,22.6665,8.4165,10.9165,,2.917,,
2013-11-21,8.183,11.4355,3.2525,6.1455,,2.083,,
2013-11-22,17.479,31.583,14.104,6.9375,195.0,2.792,11.571,206.571
2013-11-23,13.7665,21.35,7.5835,7.75,195.125,2.913,9.292,204.417
2013-11-24,10.3955,15.354,4.9585,8.5,193.917,2.833,9.667,203.583
2013-11-25,19.9165,42.6455,22.729,13.614,191.417,3.417,16.833,208.25
2013-11-26,11.417,18.771,7.354,6.6455,190.391,2.708,11.652,202.043
2013-11-27,17.4,25.575000000000003,8.175,6.729,192.85,2.4,15.4,208.25
2013-11-28,9.9885,15.510000000000002,5.5215,7.1875,190.667,2.375,11.167,201.833
2013-11-29,10.4375,15.5835,5.146,5.0625,191.208,2.417,10.208,201.417
2013-11-30,16.759,31.0725,14.312999999999999,5.875,193.708,3.217,12.75,206.458
2013-12-01,12.25,17.4165,5.1665,10.125,193.75,3.083,13.083,206.833
2013-12-02,19.695500000000003,36.4345,16.739,13.5415,193.174,3.13,13.304,206.478
2013-12-03,21.8125,40.042,18.2295,16.167,192.087,3.333,15.826,207.913
2013-12-04,23.375,46.7295,23.354,16.9165,191.583,3.667,16.167,207.75
2013-12-05,22.413,39.7645,17.351499999999998,15.8125,191.917,3.25,15.625,207.542
2013-12-06,16.396,29.0625,12.6665,18.7085,192.417,3.75,13.75,206.167
2013-12-07,16.22,25.573999999999998,9.354,10.4375,192.25,3.217,13.375,205.625
2013-12-08,13.5,19.208,5.708,9.7915,193.958,3.333,14.75,208.708
2013-12-09,20.167,38.292,18.125,11.396,191.917,3.125,15.208,207.125
2013-12-10,14.1875,25.5,11.3125,4.646,189.435,2.792,8.043,197.478
2013-12-11,15.6665,27.375,11.707999999999998,8.146,192.136,2.917,8.0,200.136
2013-12-12,11.7475,17.2495,5.502,6.854,191.667,2.333,5.167,196.833
2013-12-13,13.979,22.2705,8.2915,7.5625,191.917,2.375,5.917,197.833
2013-12-14,8.392,11.0435,2.6515,5.4375,191.625,2.261,4.458,196.083
2013-12-15,4.9375,6.2915,1.354,4.125,191.667,2.208,4.375,196.042
2013-12-16,18.979,33.7085,14.729,5.7085,197.042,2.708,7.5,204.542
2013-12-17,23.0625,40.8545,17.792,9.229,193.522,3.042,14.609,208.13
2013-12-18,20.326,31.326,11.0,6.792,188.609,2.783,11.304,199.913
2013-12-19,22.6555,45.9775,23.3215,4.9585,187.625,3.167,14.125,201.75
2013-12-20,11.604,18.542,6.9375,3.979,188.208,2.333,10.833,199.042
2013-12-21,13.014500000000002,17.5115,4.4975000000000005,4.8125,190.0,2.696,12.458,202.458
2013-12-22,10.8545,14.75,3.896,4.9165,192.458,2.625,12.583,205.042
2013-12-23,18.6665,30.0415,11.375,7.8335,194.375,3.25,15.375,209.75
2013-12-24,19.375,35.5625,16.1875,9.0625,194.174,3.083,8.087,202.261
2013-12-25,22.1875,35.7085,13.520499999999998,8.4165,194.083,3.042,7.625,201.708
2013-12-26,22.4955,41.4375,18.942,11.953,191.708,3.25,10.5,202.208
2013-12-27,15.832999999999998,30.4375,14.604,5.667,189.25,3.083,5.708,194.958
2013-12-28,7.063,9.259,2.1955,4.1875,189.542,2.261,4.25,193.792
2013-12-29,6.0835,8.458,2.375,2.8335,189.958,2.167,4.958,194.917
2013-12-30,7.125,9.521,2.3955,8.854,189.958,2.625,5.292,195.25
2013-12-31,4.0415,5.5,1.4585,14.9375,189.261,2.625,10.696,199.957
2014-01-01,2.81,3.81,1.0,3.792,190.25,2.167,6.083,196.333
2014-01-02,4.167,5.792,1.625,4.6875,190.375,2.208,5.625,196.0
2014-01-03,6.2645,7.7860000000000005,1.5215,4.375,191.333,2.565,6.625,197.958
2014-01-04,8.25,10.8335,2.5835,7.125,191.167,2.75,7.958,199.125
2014-01-05,17.3935,27.339,9.9455,13.25,192.25,3.217,10.042,202.292
2014-01-06,17.1875,38.1455,20.958,10.25,190.478,3.542,10.13,200.609
2014-01-07,15.167000000000002,26.979,11.8125,4.667,189.542,2.875,6.958,196.5
2014-01-08,18.6115,31.538,12.9265,7.7085,190.0,2.875,7.792,197.792
2014-01-09,19.75,35.4585,15.707999999999998,7.979,190.667,2.917,7.708,198.375
2014-01-10,12.7275,22.336000000000002,9.6085,4.125,189.667,2.478,6.042,195.708
2014-01-11,8.3125,10.417,2.104,8.0205,190.583,2.542,5.667,196.25
2014-01-12,12.1875,17.229,5.0415,4.1665,191.75,2.458,6.208,197.958
2014-01-13,22.1875,37.521,15.332999999999998,6.771,191.7,2.792,8.75,200.45
2014-01-14,25.5,48.7085,23.2085,11.8545,191.833,3.125,11.917,203.75
2014-01-15,24.595,49.756,25.160999999999998,8.6875,189.167,3.042,10.875,200.042
2014-01-16,20.083,41.8335,21.75,6.354,189.292,3.083,9.25,198.542
2014-01-17,7.97,10.492,2.5215,9.9585,191.5,3.0,6.333,197.833
2014-01-18,10.75,15.042000000000002,4.292,3.604,190.458,2.167,7.417,197.875
2014-01-19,12.190999999999999,16.4205,4.229,8.896,192.292,2.833,6.458,198.75
2014-01-20,22.479,39.5,17.021,13.771,195.783,4.208,11.652,207.435
2014-01-21,23.1875,35.0205,11.8335,14.875,194.625,3.292,12.875,207.5
2014-01-22,23.564999999999998,42.706,19.1405,11.6045,191.208,3.458,12.833,204.042
2014-01-23,19.104,33.6665,14.5625,4.5835,188.875,2.875,11.75,200.625
2014-01-24,14.7635,23.914,9.15,6.6045,191.083,2.609,9.875,200.958
2014-01-25,10.9795,15.792000000000002,4.8125,9.9375,192.0,2.917,9.583,201.583
2014-01-26,17.521,29.896,12.375,16.792,191.167,2.792,10.75,201.917
2014-01-27,17.479,31.9165,14.4375,6.2780000000000005,187.217,2.542,9.522,196.739
2014-01-28,18.458,32.1455,13.6875,7.5625,192.75,3.292,9.708,202.458
2014-01-29,18.038,29.282,11.244000000000002,7.0,192.667,2.542,9.458,202.125
2014-01-30,22.25,37.9375,15.6875,7.583,191.458,2.833,10.833,202.292
2014-01-31,5.8395,7.598,1.758,2.25,190.458,2.087,6.25,196.708
2014-02-01,11.8545,17.4795,5.625,5.25,192.083,2.542,6.958,199.042
2014-02-02,18.683500000000002,31.591500000000003,12.9085,7.75,191.375,2.333,12.0,203.375
2014-02-03,20.6875,32.75,12.0625,9.021,191.217,2.917,11.043,202.261
2014-02-04,23.333,41.0625,17.729,11.6045,192.375,3.208,12.0,204.375
2014-02-05,19.8535,30.3035,10.450500000000002,9.396,191.125,3.042,10.292,201.417
2014-02-06,20.333,42.25,21.917,11.125,191.458,3.5,10.917,202.375
2014-02-07,15.710999999999999,29.546,13.835,8.6875,191.375,2.783,10.292,201.667
2014-02-08,7.604,9.875,2.271,8.833,189.042,2.375,7.417,196.458
2014-02-09,8.7705,12.0625,3.2915,2.771,191.5,2.083,6.545,198.045
2014-02-10,8.3545,10.9585,2.604,6.7085,191.0,2.833,7.111,198.111
2014-02-11,7.5415,10.0625,2.521,16.771,,2.833,,
2014-02-12,10.655000000000001,14.851499999999998,4.1965,22.521,191.833,3.333,11.833,203.667
2014-02-13,7.9795,10.292000000000002,2.3125,6.0835,190.458,2.208,8.167,198.625
2014-02-14,9.077,11.922999999999998,2.846,6.8545,190.958,2.261,7.792,198.75
2014-02-15,6.6665,8.2085,1.5415,16.417,190.667,2.917,7.875,198.542
2014-02-16,24.0835,38.2085,14.125,11.3335,190.125,3.083,11.375,201.5
2014-02-17,26.0,41.6875,15.6875,12.604,192.625,3.333,10.625,203.25
2014-02-18,20.332500000000003,42.061,21.7285,7.667,193.714,3.455,18.929,212.643
2014-02-19,22.625,55.5,32.875,6.979,193.333,3.458,14.417,207.75
2014-02-20,21.8415,42.246,20.404,6.0625,190.125,3.042,14.25,204.375
2014-02-21,13.8015,18.973,5.171,9.0205,190.458,2.783,14.75,205.208
2014-02-22,9.7705,15.125,5.354,8.25,188.125,2.625,13.417,201.542
2014-02-23,10.6875,15.021,4.3335,4.275,188.261,2.333,8.304,196.565
2014-02-24,20.875,39.0,18.125,19.488,191.417,3.667,13.0,204.417
2014-02-25,20.7915,37.6455,16.854,23.6875,193.958,4.167,13.5,207.458
2014-02-26,20.491,34.775,14.284500000000001,16.2915,192.292,3.417,10.75,203.042
2014-02-27,9.875,14.375,4.5,6.7085,192.0,2.667,8.75,200.75
2014-02-28,15.4665,23.0495,7.5835,10.0625,193.833,3.174,10.125,203.958
2014-03-01,11.457999999999998,15.3125,3.854,6.1875,191.417,2.708,8.667,200.083
2014-03-02,18.5655,32.5435,13.9785,6.0835,190.136,3.0,11.136,201.273
2014-03-03,22.125,38.0625,15.9375,13.5,191.875,3.583,12.708,204.583
2014-03-04,15.104,21.5,6.3955,6.7915,189.042,2.458,9.208,198.25
2014-03-05,16.009,22.343,6.334,9.0,190.708,2.708,9.917,200.625
2014-03-06,18.0,23.5835,5.5835,8.5625,192.75,3.042,10.625,203.375
2014-03-07,13.46,17.134,3.674,7.4585,191.625,2.826,10.042,201.667
2014-03-08,8.0415,10.0625,2.021,4.493,190.0,2.375,9.75,199.75
2014-03-09,19.7085,37.167,17.4585,5.2065,190.762,2.792,9.571,200.333
2014-03-10,12.020499999999998,15.7915,3.771,2.6455,190.042,2.167,5.917,195.958
2014-03-11,12.875,16.167,3.2915,7.167,191.217,2.042,6.13,197.348
2014-03-12,13.377,17.752000000000002,4.375,12.8125,190.167,2.542,6.667,196.833
2014-03-13,12.9375,15.375,2.4375,14.896,191.0,2.542,6.833,197.833
2014-03-14,15.2345,20.039,4.8045,18.771,192.083,3.652,9.083,201.167
2014-03-15,10.979,14.229,3.25,17.4375,191.292,3.333,8.375,199.667
2014-03-16,20.146,30.0625,9.917000000000002,15.395499999999998,190.13,3.125,13.261,203.391
2014-03-17,21.2605,37.1085,15.847999999999999,14.729,190.087,3.826,14.739,204.826
2014-03-18,20.25,36.583,16.3335,19.1875,188.542,3.375,13.625,202.167
2014-03-19,18.646,27.9,9.2545,10.271,185.292,2.708,12.625,197.917
2014-03-20,18.2295,26.3125,8.0835,12.1045,189.708,4.0,15.292,205.0
2014-03-21,16.9855,22.5725,5.587,19.396,190.958,4.652,14.083,205.042
2014-03-22,8.6875,11.854,3.1665,17.9585,189.458,3.583,11.792,201.25
2014-03-23,12.021,15.646,3.625,12.917,191.0,2.542,9.783,200.783
2014-03-24,9.729,13.75,4.021,5.8125,191.833,2.083,9.25,201.083
2014-03-25,19.9165,31.9375,12.021,9.276,192.333,2.667,10.708,203.042
2014-03-26,21.233,31.782,10.549,10.7915,192.25,2.792,11.5,203.75
2014-03-27,21.479,30.083,8.604,14.271,192.208,2.958,13.417,205.625
2014-03-28,15.424499999999998,19.959,4.5345,17.125,190.083,2.957,13.125,203.208
2014-03-29,10.0205,13.1875,3.1665,11.583,187.375,2.125,11.167,198.542
2014-03-30,17.896,30.1875,12.292000000000002,15.9375,188.565,2.792,9.304,197.87
2014-03-31,18.0625,24.2705,6.208,24.9375,189.625,2.958,9.042,198.667
2014-04-01,19.977999999999998,29.0,9.022,12.896,191.174,2.783,9.957,201.13
2014-04-02,17.75,24.2085,6.4585,10.125,191.125,2.333,9.958,201.083
2014-04-03,16.8535,25.041,8.1875,3.917,188.0,2.667,8.625,196.625
2014-04-04,12.7085,18.3545,5.646,4.271,185.583,2.167,7.208,192.792
2014-04-05,7.2235000000000005,8.854,1.6305,5.729,189.917,2.043,6.083,196.0
2014-04-06,6.8335,8.896,2.0625,8.4375,190.167,2.375,6.625,196.792
2014-04-07,19.229,27.25,8.021,10.6045,192.375,2.5,8.208,200.583
2014-04-08,22.229,31.5625,9.332999999999998,21.0835,192.455,3.083,8.364,200.818
2014-04-09,24.354,30.333,5.979,26.4165,,3.542,,
2014-04-10,20.7365,26.7725,6.0360000000000005,31.2295,,3.5,,
2014-04-11,18.1665,23.521,5.3545,12.8335,192.0,2.25,11.222,203.222
2014-04-12,16.5155,20.9015,4.386,16.104,194.333,2.696,10.0,204.333
2014-04-13,13.645499999999998,16.0625,2.4165,19.417,194.667,2.917,9.917,204.583
2014-04-14,18.9795,24.146,5.1665,16.8125,194.5,2.667,10.125,204.625
2014-04-15,20.4785,28.283,7.8045,16.0205,189.955,2.652,11.409,201.364
2014-04-16,25.729,34.6875,8.9585,31.4165,190.792,3.667,15.083,205.875
2014-04-17,27.6745,33.3915,5.7165,44.667,193.083,4.208,15.25,208.333
2014-04-18,25.771,33.125,7.3545,35.2085,191.458,3.958,14.292,205.75
2014-04-19,16.291,21.943,5.652,16.7705,191.667,3.261,12.208,203.875
2014-04-20,10.5,14.646,4.146,9.8125,191.583,2.458,9.167,200.75
2014-04-21,22.2705,40.104,17.8335,6.771,189.542,2.833,9.792,199.333
2014-04-22,17.6665,29.9375,12.271,9.2915,189.391,2.708,10.304,199.696
2014-04-23,16.396,23.625,7.229,15.4165,190.167,2.833,9.292,199.458
2014-04-24,18.5245,26.761499999999998,8.237,21.902,191.875,2.958,10.708,202.583
2014-04-25,18.396,28.2295,9.8335,20.9375,191.167,2.792,10.917,202.083
2014-04-26,14.2085,21.726499999999998,7.5184999999999995,18.771,190.167,2.783,10.5,200.667
2014-04-27,8.667,10.4585,1.7915,16.6875,189.792,2.375,8.625,198.417
2014-04-28,15.4375,21.583,6.146,15.3335,188.417,2.375,9.958,198.375
2014-04-29,11.2085,15.7915,4.5835,11.8955,186.87,2.0,8.217,195.087
2014-04-30,18.646,28.7085,10.0625,9.1665,185.958,2.375,7.75,193.708
2014-05-01,12.5,16.5435,4.0435,15.729,186.087,1.957,8.652,194.739
2014-05-02,15.375,22.0,6.625,16.0205,188.208,2.75,11.75,199.958
2014-05-03,9.9285,13.139500000000002,3.211,28.3125,189.708,3.261,11.625,201.333
2014-05-04,6.9375,8.0415,1.1045,17.125,190.417,2.5,9.583,200.0
2014-05-05,8.2915,9.5205,1.229,17.125,188.083,2.417,10.083,198.167
2014-05-06,9.4375,11.582999999999998,2.146,11.6875,189.043,2.375,7.217,196.261
2014-05-07,18.396,25.9585,7.5625,15.625,190.792,2.958,8.542,199.333
2014-05-08,21.645,32.3635,10.718,18.646,189.727,2.792,8.818,198.545
2014-05-09,12.957999999999998,16.625,3.6665,17.4375,187.917,2.208,6.458,194.375
2014-05-10,14.595,18.981,4.386,11.6665,189.625,2.739,7.458,197.083
2014-05-11,9.2295,10.854,1.625,13.271,189.375,2.292,7.042,196.417
2014-05-12,15.0415,19.875,4.8335,10.5415,187.792,2.25,6.917,194.708
2014-05-13,20.271,33.1455,12.875,11.0205,186.13,2.917,7.913,194.043
2014-05-14,26.021,39.8335,13.8125,24.3125,189.375,3.792,13.708,203.083
2014-05-15,14.755,19.689500000000002,4.935,13.521,184.652,2.565,8.043,192.696
2014-05-16,11.625,20.8125,9.1875,12.5415,186.292,2.25,6.417,192.708
2014-05-17,14.462499999999999,19.6555,5.193,9.6875,188.75,2.87,7.25,196.0
2014-05-18,10.7085,12.4165,1.7085,10.2085,190.292,2.958,7.0,197.292
2014-05-19,19.4375,27.0415,7.604,16.458,191.136,3.375,8.409,199.545
2014-05-20,19.625,26.104,6.479,28.958,188.783,2.75,7.217,196.0
2014-05-21,13.0625,18.2295,5.1665,8.021,184.375,2.083,6.458,190.833
2014-05-22,20.5945,31.985500000000002,11.3915,9.292,186.375,2.833,6.833,193.208
2014-05-23,16.875,24.104,7.229,7.854,188.042,2.458,8.875,196.917
2014-05-24,10.550999999999998,15.590499999999999,5.04,12.271,187.417,2.783,5.917,193.333
2014-05-25,10.875,12.832999999999998,1.9580000000000002,20.271,189.042,3.208,6.25,195.292
2014-05-26,15.1665,22.646,7.479,12.396,186.167,2.25,4.208,190.375
2014-05-27,20.5,31.9585,11.4585,7.833,185.87,2.958,14.087,199.957
2014-05-28,21.271,30.667,9.396,28.5415,188.875,3.5,10.292,199.167
2014-05-29,16.3705,24.8745,8.5035,29.4795,188.125,3.042,9.292,197.417
2014-05-30,15.625,25.292,9.6665,35.9585,188.292,3.042,10.708,199.0
2014-05-31,14.046,20.638,6.5915,46.4375,189.375,2.957,9.667,199.042
2014-06-01,9.021,11.25,2.229,43.5835,189.167,3.208,9.042,198.208
2014-06-02,18.3915,25.3475,6.9565,48.5415,190.174,3.435,11.696,201.87
2014-06-03,14.604,20.479,5.875,48.5625,190.913,3.583,11.304,202.217
2014-06-04,16.0625,22.9375,6.875,42.7915,189.833,3.417,10.167,200.0
2014-06-05,14.8615,19.924,5.0625,9.144,186.125,2.083,8.708,194.833
2014-06-06,13.145499999999998,19.1875,6.0415,2.3085,184.25,2.083,9.0,193.25
2014-06-07,10.777000000000001,15.6465,4.8695,2.8125,185.083,2.0,8.792,193.875
2014-06-08,8.75,11.417,2.6665,5.4795,185.583,2.292,8.583,194.167
2014-06-09,13.4375,24.4165,10.979500000000002,15.625,186.042,2.375,10.5,196.542
2014-06-10,11.667,24.146,12.479,15.375,186.174,2.375,8.043,194.217
2014-06-11,10.5415,21.0625,10.521,11.125,184.667,2.042,7.625,192.292
2014-06-12,14.77,23.0005,8.231,7.979,183.182,2.0,9.136,192.318
2014-06-13,10.292,13.4585,3.1665,8.1875,185.708,1.792,6.208,191.917
2014-06-14,10.4815,15.452000000000002,4.97,11.354,187.75,2.087,7.5,195.25
2014-06-15,8.9375,11.0625,2.125,19.5,190.333,2.583,8.125,198.458
2014-06-16,19.487,26.657,7.1690000000000005,35.021,192.0,3.542,9.522,201.522
2014-06-17,18.375,25.375,7.0,38.246,190.478,3.542,16.87,207.348
2014-06-18,19.979,34.0835,14.104,23.6875,187.375,2.917,11.292,198.667
2014-06-19,18.411,29.613500000000002,11.202,18.646,187.833,2.958,10.375,198.208
2014-06-20,17.6875,26.0625,8.375,23.1665,188.625,2.792,10.125,198.75
2014-06-21,12.2925,17.135,4.8425,13.2085,186.0,2.304,8.667,194.667
2014-06-22,7.75,12.0,4.25,7.958,185.208,2.167,7.792,193.0
2014-06-23,14.895499999999998,23.917,9.020499999999998,14.021,186.625,2.542,8.167,194.792
2014-06-24,15.729,25.1455,9.4165,14.292,187.696,2.417,9.043,196.739
2014-06-25,12.521,19.604,7.0835,11.87,187.25,2.25,7.833,195.083
2014-06-26,12.397499999999999,20.8615,8.464,11.729,187.208,2.208,7.083,194.292
2014-06-27,14.1665,21.729,7.5625,9.125,186.875,2.417,7.583,194.458
2014-06-28,13.039000000000001,18.343,5.3045,7.3545,185.208,2.304,8.208,193.417
2014-06-29,8.208,11.542000000000002,3.333,10.5835,185.833,2.208,7.167,193.0
2014-06-30,16.4165,27.833,11.4165,13.9165,188.333,2.583,7.542,195.875
2014-07-01,15.625,22.2085,6.5835,23.083,189.435,2.417,9.957,199.391
2014-07-02,16.2915,24.646,8.354,26.0625,190.208,2.708,9.708,199.917
2014-07-03,14.644,22.616,7.9719999999999995,26.6665,188.667,2.542,12.417,201.083
2014-07-04,17.7915,28.771,10.979,6.625,186.958,2.625,9.375,196.333
2014-07-05,12.3565,16.8325,4.4755,5.1665,188.708,2.391,10.583,199.292
2014-07-06,7.125,10.3335,3.2085,9.75,187.583,2.458,8.958,196.542
2014-07-07,13.332999999999998,24.667,11.332999999999998,9.9585,185.792,2.25,11.083,196.875
2014-07-08,15.645499999999998,24.5625,8.9165,17.8335,187.667,3.0,7.81,195.476
2014-07-09,14.9455,25.1065,10.161,20.875,183.261,2.87,8.174,191.435
2014-07-10,7.998,25.65,17.652,5.167,173.083,1.375,4.5,177.583
2014-07-11,12.125,22.3545,10.229,10.729,174.333,2.0,8.0,182.333
2014-07-12,10.153,15.677499999999998,5.5245,16.4165,178.125,2.391,7.833,185.958
2014-07-13,8.25,11.229,2.979,16.6875,180.583,2.583,7.708,188.292
2014-07-14,9.9585,12.208,2.25,19.18,180.958,2.208,7.708,188.667
2014-07-15,20.25,27.6045,7.354,27.896,191.957,3.583,12.043,204.0
2014-07-16,16.521,24.3335,7.8125,27.5625,187.875,2.958,12.125,200.0
2014-07-17,16.095,26.899500000000003,10.8045,22.458,180.043,1.783,10.522,190.565
2014-07-18,16.417,26.5,10.082999999999998,35.0625,185.583,2.5,8.417,194.0
2014-07-19,10.690999999999999,15.361999999999998,4.671,16.4375,189.125,2.739,7.292,196.417
2014-07-20,5.396,7.7915,2.3955,11.5835,186.0,2.208,6.167,192.167
2014-07-21,8.771,14.146,5.375,17.0415,185.208,2.208,6.167,191.375
2014-07-22,13.271,24.5625,11.2915,24.8335,180.13,2.125,10.0,190.13
2014-07-23,16.6665,27.875,11.207999999999998,37.9585,183.0,2.875,9.958,192.958
2014-07-24,18.3935,28.014499999999998,9.6215,35.9785,182.458,2.875,11.833,194.292
2014-07-25,18.9165,24.479,5.5625,39.396,187.25,3.375,10.375,197.625
2014-07-26,12.838999999999999,17.077,4.2385,31.521,181.875,2.783,7.5,189.375
2014-07-27,5.979,8.208,2.229,21.25,180.542,2.042,5.625,186.167
2014-07-28,16.667,22.8125,6.146,13.8335,186.75,2.75,6.167,192.917
2014-07-29,14.271,20.75,6.4795,16.1875,188.696,2.667,6.652,195.348
2014-07-30,14.146,22.521,8.375,21.104,188.333,2.667,9.583,197.917
2014-07-31,15.342500000000001,28.4,13.058,20.521,183.792,2.833,9.708,193.5
2014-08-01,11.3475,20.8475,9.5,10.0625,180.174,1.739,8.957,189.13
2014-08-02,10.6305,15.54,4.9094999999999995,6.125,180.375,1.565,7.417,187.792
2014-08-03,5.792,8.833,3.042,4.1875,177.292,1.292,6.833,184.125
2014-08-04,6.875,17.6045,10.729,3.5835,176.958,1.083,6.792,183.75
2014-08-05,6.7915,19.1875,12.396,6.6665,176.565,1.333,7.174,183.739
2014-08-06,7.9375,14.5,6.5625,7.3125,178.667,1.292,6.583,185.25
2014-08-07,10.165,18.6295,8.4645,9.833,179.542,1.458,7.458,187.0
2014-08-08,11.854,23.625,11.771,9.9795,179.792,1.708,9.417,189.208
2014-08-09,11.776499999999999,15.979,4.203,14.9375,182.25,2.435,11.333,193.583
2014-08-10,5.0,7.6875,2.6875,9.646,177.25,1.625,7.458,184.708
2014-08-11,8.354,11.0,2.6455,11.104,177.773,1.75,7.545,185.318
2014-08-12,11.0625,17.771,6.708,11.2915,180.478,2.125,6.826,187.304
2014-08-13,10.4375,13.9585,3.521,19.0835,187.042,3.042,8.708,195.75
2014-08-14,7.99,13.410499999999999,5.4205,15.6455,183.583,2.833,9.75,193.333
2014-08-15,3.5625,6.0625,2.5,8.9795,177.292,1.667,6.375,183.667
2014-08-16,3.788,5.57,1.782,9.25,176.292,1.391,6.792,183.083
2014-08-17,5.3125,8.6665,3.354,7.0,177.708,1.417,5.375,183.083
2014-08-18,7.4585,12.5,5.0415,7.0835,179.292,1.292,6.292,185.583
2014-08-19,6.086500000000001,15.674,9.587,6.9375,176.773,1.174,6.273,183.045
2014-08-20,10.583,22.375,11.7915,12.542,178.167,1.792,9.125,187.292
2014-08-21,12.5645,23.738500000000002,11.174,13.292,178.167,2.0,9.125,187.292
2014-08-22,8.125,16.3125,8.1875,9.396,177.208,1.542,9.042,186.25
2014-08-23,7.0715,15.415,8.343,2.8955,177.542,1.522,8.083,185.625
2014-08-24,5.375,8.333,2.9585,6.0415,178.958,1.375,7.542,186.5
2014-08-25,12.0415,20.771,8.729500000000002,12.104,177.75,1.75,8.5,186.25
2014-08-26,11.521,19.8955,8.375,18.5415,180.652,2.0,12.652,193.304
2014-08-27,13.917000000000002,21.125,7.2085,4.521,187.875,2.333,10.833,198.708
2014-08-28,13.605,21.902,8.297,6.5415,188.708,2.375,14.0,202.708
2014-08-29,12.021,20.0415,8.021,7.354,188.583,2.292,13.667,202.25
2014-08-30,11.3215,16.125,4.8035,5.25,186.292,2.391,12.083,198.375
2014-08-31,8.292,10.0,1.7080000000000002,7.8125,187.333,2.583,10.833,198.167
2014-09-01,14.3045,21.973,7.6685,6.229,186.417,2.542,11.208,197.625
2014-09-02,16.3125,29.771,13.457999999999998,5.8955,187.174,2.542,8.087,195.261
2014-09-03,14.9165,21.3335,6.417,8.625,188.167,2.667,8.917,197.083
2014-09-04,13.23,21.442,8.212,8.5625,186.292,2.167,8.292,194.583
2014-09-05,10.3955,20.5,10.104500000000002,5.896,181.333,1.875,8.542,189.875
2014-09-06,10.329,20.255499999999998,9.9265,16.9795,182.792,2.478,8.75,191.542
2014-09-07,7.146,10.458,3.3125,9.0415,184.583,2.167,6.75,191.333
2014-09-08,12.7085,22.2085,9.5,6.9375,186.381,2.458,8.619,195.0
2014-09-09,14.270499999999998,25.521,11.25,10.6875,186.739,2.375,10.0,196.739
2014-09-10,15.270499999999998,23.229,7.9585,13.375,188.542,2.5,9.667,198.208
2014-09-11,15.000499999999999,23.983,8.981499999999999,10.229,187.583,2.167,10.333,197.917
2014-09-12,15.9375,28.646,12.7085,12.6875,188.708,2.542,9.583,198.292
2014-09-13,12.437999999999999,17.869500000000002,5.4315,15.3335,190.25,2.609,9.5,199.75
