date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean,SPM_mean,PM25_mean,CO_mean
2013-12-15,190.958,9.135,10.268,12.015,1.747,5.658,200.093,,16.111,3.403
2013-12-16,190.914,9.719,13.178,16.95,3.772,3.167,200.633,,9.484,3.355
2013-12-17,189.779,12.619,12.307,17.275,4.967,2.757,202.398,,10.153,3.472
2013-12-18,188.543,12.141,14.875,18.332,3.457,2.035,200.685,,6.25,3.555
2013-12-19,189.236,13.028,14.642,21.662,7.019,3.146,202.264,,9.654,3.889
2013-12-20,190.014,8.972,9.572,12.098,2.527,3.985,198.986,,14.784,3.111
2013-12-21,189.458,10.986,10.4,12.684,2.284,2.849,200.444,,7.049,3.246
2013-12-22,191.75,11.93,10.882,12.959,2.077,2.522,203.681,,11.493,3.58
2013-12-23,191.0,13.236,17.516,21.937,4.421,3.851,204.236,,14.562,4.097
2013-12-24,190.855,12.365,13.193,20.317,7.124,2.816,203.221,,12.43,3.852
2013-12-25,191.078,14.884,16.635,22.068,5.433,3.019,205.962,,14.264,3.958
2013-12-26,191.445,23.292,24.803,47.479,22.676,2.735,214.736,,21.576,5.847
2013-12-27,193.31,13.107,13.773,18.586,4.813,3.992,206.417,,23.181,5.375
2013-12-28,190.194,8.805,8.917,10.633,1.716,3.474,199.0,,10.965,3.014
2013-12-29,191.319,10.542,11.084,13.177,2.094,4.39,201.861,,14.438,3.657
2013-12-30,192.0,15.084,14.637,19.73,5.093,4.638,207.083,,19.736,4.722
2013-12-31,192.764,12.014,13.237,16.304,3.067,6.184,204.778,,29.903,5.014
2014-01-01,190.279,6.541,3.913,4.588,0.675,3.46,196.821,,8.268,1.742
2014-01-02,191.875,7.181,5.742,6.691,0.95,3.846,199.056,,11.806,2.178
2014-01-03,193.528,11.667,10.205,12.399,2.194,3.722,205.194,,11.944,3.444
2014-01-04,193.445,16.222,15.429,19.949,4.52,4.171,209.667,,16.732,4.379
2014-01-05,192.904,15.317,16.86,22.8,5.94,4.679,208.22,,23.611,4.583
2014-01-06,193.208,18.764,18.532,26.066,7.534,3.915,211.972,,26.755,5.347
2014-01-07,190.583,11.25,12.271,15.538,3.267,3.242,201.833,,10.111,3.153
2014-01-08,191.875,10.097,9.721,12.085,2.363,3.335,201.972,,12.695,2.694
2014-01-09,192.063,12.74,14.303,20.273,5.97,4.344,204.803,,15.551,3.552
2014-01-10,192.0,10.722,11.391,13.875,2.483,5.057,202.722,,17.866,3.281
2014-01-11,192.764,11.875,12.101,14.559,2.458,5.175,204.639,,17.255,3.903
2014-01-12,193.972,12.278,11.037,13.956,2.919,3.053,206.25,,9.755,3.589
2014-01-13,190.946,12.768,14.943,19.087,4.143,3.259,203.714,,10.148,3.778
2014-01-14,190.944,18.222,21.105,29.405,8.299,3.715,209.167,,15.023,4.042
2014-01-15,187.028,14.208,13.525,16.251,2.727,2.493,201.236,,8.542,3.111
2014-01-16,191.208,16.139,18.409,24.45,6.042,3.669,207.347,,19.727,4.458
2014-01-17,193.987,11.585,8.345,10.128,1.783,4.852,205.572,,30.426,4.923
2014-01-18,191.472,12.083,12.59,15.086,2.497,4.529,203.556,,17.319,4.01
2014-01-19,193.004,14.823,16.326,20.88,4.554,4.559,207.827,,26.458,4.972
2014-01-20,193.806,15.667,18.529,23.811,5.282,4.853,209.472,,30.935,5.5
2014-01-21,193.499,17.405,20.784,26.077,5.293,4.309,210.904,,26.137,5.431
2014-01-22,190.069,17.819,17.922,24.831,6.909,3.485,207.889,,22.583,4.945
2014-01-23,189.222,10.57,7.978,9.901,1.923,3.127,199.791,,7.546,3.097
2014-01-24,192.0,14.458,16.889,25.365,8.475,4.224,206.458,,15.143,4.069
2014-01-25,191.984,18.025,13.395,17.477,4.082,4.393,210.009,,21.856,4.442
2014-01-26,192.389,21.679,24.269,34.16,9.891,3.219,214.068,,26.435,5.516
2014-01-27,190.264,14.986,14.622,20.994,6.372,3.958,205.25,,16.662,4.875
2014-01-28,189.361,11.083,8.69,10.806,2.116,2.925,200.445,,6.722,3.04
2014-01-29,191.348,15.741,15.674,23.913,8.239,2.831,207.09,,9.125,4.014
2014-01-30,189.639,14.778,16.52,23.434,6.914,3.404,204.417,,15.097,4.403
2014-01-31,190.514,10.639,7.272,8.813,1.54,3.428,201.153,,14.954,3.944
2014-02-01,190.472,9.764,7.865,9.315,1.45,2.761,200.236,,9.403,2.597
2014-02-02,191.304,13.569,12.75,18.186,5.436,2.549,204.873,,9.05,3.548
2014-02-03,189.242,12.907,14.0,18.491,4.491,2.893,202.149,,8.863,3.451
2014-02-04,189.066,14.828,18.611,25.741,7.13,4.79,203.894,,14.056,3.764
2014-02-05,188.458,11.208,11.836,15.277,3.441,4.053,199.667,,17.343,3.867
2014-02-06,191.048,14.323,15.657,20.316,4.659,3.572,205.371,,13.611,3.681
2014-02-07,190.944,19.222,20.689,28.402,7.713,5.327,210.167,,19.454,4.319
2014-02-08,190.833,11.57,11.713,14.852,3.139,4.487,202.403,,20.292,3.431
2014-02-09,189.95,7.549,7.044,8.815,1.77,3.744,197.499,,9.851,2.056
2014-02-10,190.573,11.416,13.503,16.018,2.514,5.583,201.989,,17.852,3.246
2014-02-11,192.722,18.486,20.204,26.304,6.1,5.987,211.208,,30.81,4.808
2014-02-12,192.181,16.681,18.112,24.266,6.154,5.55,208.861,,27.523,4.986
2014-02-13,189.917,12.486,12.103,15.531,3.428,4.317,202.403,,11.37,3.267
2014-02-14,191.599,11.09,15.925,19.274,3.35,6.436,202.689,,16.148,3.917
2014-02-15,192.014,11.278,12.685,14.331,1.646,6.408,203.292,,28.769,4.389
2014-02-16,190.486,15.236,17.333,20.079,2.745,4.905,205.722,,20.602,4.097
2014-02-17,190.05,13.957,18.253,23.202,4.949,4.976,204.007,,23.065,5.319
2014-02-18,188.986,9.806,8.756,10.597,1.84,3.529,198.791,,10.143,2.865
2014-02-19,189.444,9.611,10.734,13.351,2.617,3.121,199.056,,7.528,2.762
2014-02-20,189.08,9.264,10.988,13.308,2.32,3.625,198.344,,10.644,2.695
2014-02-21,189.514,13.125,15.211,18.87,3.659,3.974,202.639,,12.875,3.185
2014-02-22,186.72,13.748,12.877,14.859,1.982,2.583,200.467,,11.616,2.875
2014-02-23,191.638,15.507,18.122,22.529,4.406,4.167,207.145,,29.09,4.93
2014-02-24,191.486,18.403,20.829,27.465,6.636,5.572,209.889,,30.065,4.819
2014-02-25,190.68,16.75,19.495,24.979,5.484,4.436,207.431,,26.978,3.875
2014-02-26,191.097,19.917,26.561,34.697,8.136,3.612,211.014,,26.528,4.665
2014-02-27,189.028,8.931,7.548,9.316,1.768,4.301,197.958,,14.25,3.104
2014-02-28,191.292,11.167,11.7,14.665,2.965,4.228,202.458,,19.56,3.417
2014-03-01,189.347,10.764,8.615,9.695,1.081,3.18,200.111,,13.491,3.08
2014-03-02,192.704,14.739,16.164,20.341,4.177,4.336,207.443,,25.815,4.319
2014-03-03,191.343,16.667,21.599,28.893,7.294,3.123,208.01,,21.815,4.569
2014-03-04,190.528,11.486,12.406,15.248,2.842,4.193,202.014,,16.732,3.861
2014-03-05,193.042,10.833,11.573,14.962,3.389,3.423,203.875,,13.866,3.292
2014-03-06,193.375,13.375,15.368,18.929,3.56,4.28,206.75,,19.499,3.581
2014-03-07,193.042,15.166,16.89,19.814,2.925,2.871,208.208,,20.63,4.15
2014-03-08,191.069,12.542,10.638,12.649,2.011,3.511,203.611,,10.417,3.417
2014-03-09,189.472,13.125,14.47,16.982,2.511,2.588,202.597,,11.204,3.303
2014-03-10,190.43,8.523,8.066,9.977,1.911,4.08,198.953,,11.338,2.264
2014-03-11,191.594,9.706,11.146,13.224,2.078,4.629,201.299,,10.583,2.556
2014-03-12,191.597,11.833,13.739,16.107,2.368,5.845,203.43,,21.741,3.764
2014-03-13,191.791,16.361,19.867,28.378,8.511,5.993,208.153,,15.907,4.125
2014-03-14,193.445,11.653,13.021,14.889,1.869,4.467,205.097,,19.398,4.212
2014-03-15,192.569,11.653,13.449,15.079,1.63,3.86,204.222,,23.44,3.525
2014-03-16,195.028,19.514,21.563,31.554,9.99,4.386,214.542,,34.392,5.264
2014-03-17,196.847,27.125,29.616,50.246,20.63,6.871,223.972,,37.067,7.511
2014-03-18,191.977,21.848,25.19,34.141,8.951,3.865,213.824,,27.391,5.208
2014-03-19,191.469,25.306,23.328,44.023,20.695,3.673,216.775,,16.089,5.555
2014-03-20,190.195,17.792,17.562,25.234,7.672,4.765,207.986,,13.055,5.167
2014-03-21,192.264,16.5,20.174,24.003,3.828,7.667,208.764,,29.958,6.028
2014-03-22,192.875,13.57,15.963,19.296,3.333,8.864,206.444,,41.454,5.457
2014-03-23,190.764,10.264,10.023,11.886,1.863,5.099,201.028,,15.47,2.953
2014-03-24,191.361,9.103,9.061,10.84,1.779,3.836,200.464,,10.472,2.958
2014-03-25,193.486,12.069,12.182,14.981,2.799,3.829,205.556,,12.995,3.382
2014-03-26,193.617,17.497,23.093,29.063,5.97,7.377,211.114,,20.662,4.514
2014-03-27,192.859,23.521,29.535,38.877,9.342,9.511,216.38,,29.083,5.736
2014-03-28,189.5,20.486,24.811,30.792,5.981,11.208,209.986,,27.917,4.625
2014-03-29,186.75,16.903,15.674,18.375,2.702,6.386,203.653,,24.796,3.458
2014-03-30,190.001,18.844,20.2,24.408,4.207,7.594,208.845,,25.426,4.776
2014-03-31,191.292,20.903,27.222,33.196,5.975,10.888,212.194,,37.143,5.337
2014-04-01,191.722,15.361,16.23,19.191,2.962,5.575,207.083,,20.065,3.986
2014-04-02,191.625,17.472,18.521,23.317,4.796,5.172,209.097,,18.682,3.792
2014-04-03,190.292,15.403,20.009,24.761,4.752,5.814,205.694,,19.829,3.792
2014-04-04,189.123,8.937,8.374,9.61,1.236,3.557,198.059,,9.995,2.741
2014-04-05,191.992,9.805,11.24,12.594,1.354,3.485,201.797,,14.306,3.441
2014-04-06,192.569,8.208,6.819,7.61,0.791,3.081,200.778,,11.014,2.972
2014-04-07,194.281,11.726,17.647,21.752,4.105,7.465,206.007,,18.519,3.922
2014-04-08,194.83,22.28,26.838,32.199,5.36,9.765,217.109,,31.745,5.125
2014-04-09,195.639,24.181,27.872,32.681,4.809,10.5,219.819,,43.463,5.681
2014-04-10,193.236,16.68,20.28,24.151,3.871,7.89,209.917,,36.778,4.458
2014-04-11,192.32,13.194,15.458,18.204,2.746,6.158,205.514,,17.042,3.32
2014-04-12,193.198,19.476,22.816,26.269,3.453,7.342,212.675,,25.593,4.67
2014-04-13,193.028,18.208,18.887,21.174,2.288,5.061,211.236,,26.685,5.233
2014-04-14,191.236,12.736,14.496,18.586,4.09,5.845,203.972,,18.166,3.889
2014-04-15,191.195,16.431,26.069,31.539,5.471,8.862,207.625,,21.662,4.172
2014-04-16,195.405,26.58,35.976,44.496,8.52,10.081,221.984,,39.917,5.958
2014-04-17,194.958,22.514,27.223,35.96,8.738,10.079,217.472,,41.775,5.695
2014-04-18,188.681,13.139,13.589,15.049,1.46,3.882,201.819,,30.295,4.361
2014-04-19,189.653,8.778,7.668,9.181,1.514,4.577,198.431,,21.417,3.5
2014-04-20,189.569,8.993,7.449,8.543,1.094,3.704,198.562,,11.713,2.657
2014-04-21,191.586,16.27,17.961,22.475,4.514,3.77,207.856,,17.773,4.67
2014-04-22,191.681,20.347,21.431,30.038,8.608,5.357,212.028,,29.741,5.805
2014-04-23,191.708,16.097,17.743,24.37,6.627,7.164,207.805,,25.537,4.706
2014-04-24,190.822,14.216,17.798,21.227,3.429,6.322,205.038,,20.648,3.32
2014-04-25,192.375,20.306,26.266,31.134,4.868,9.668,212.681,,26.778,5.556
2014-04-26,190.528,14.694,19.242,22.42,3.178,7.873,205.222,,26.218,4.18
2014-04-27,188.472,9.958,8.694,9.596,0.901,6.048,198.431,,18.218,2.778
2014-04-28,186.943,9.952,10.487,11.463,0.975,4.136,196.895,,15.843,2.543
2014-04-29,184.722,7.222,5.605,6.17,0.564,2.43,191.944,,7.75,2.259
2014-04-30,186.625,10.486,14.153,16.555,2.402,7.149,197.111,,20.116,4.139
2014-05-01,187.292,10.917,15.961,18.527,2.566,7.287,198.208,,16.833,3.288
2014-05-02,190.499,13.954,19.59,22.607,3.017,10.14,204.453,,26.217,4.32
2014-05-03,191.486,12.347,11.973,13.513,1.541,7.868,203.833,,26.995,3.569
2014-05-04,190.639,9.306,7.35,8.136,0.786,6.368,199.944,,15.847,2.583
2014-05-05,189.792,10.778,9.45,10.428,0.978,4.261,200.569,,19.042,3.611
2014-05-06,191.597,10.34,11.113,12.59,1.476,6.375,201.937,,19.62,3.263
2014-05-07,191.848,13.143,14.987,17.397,2.409,7.34,204.99,,23.929,3.455
2014-05-08,191.306,17.361,18.117,21.095,2.978,7.27,208.667,,23.175,3.889
2014-05-09,189.917,13.917,13.125,16.078,2.953,6.366,203.833,,21.074,3.114
2014-05-10,190.122,10.474,9.384,10.527,1.142,5.899,200.596,,17.083,2.847
2014-05-11,190.25,11.069,8.886,9.796,0.911,6.357,201.319,,17.199,2.806
2014-05-12,187.306,10.514,10.322,11.603,1.281,4.838,197.819,,11.102,2.5
2014-05-13,190.05,14.11,17.646,20.122,2.476,8.13,204.161,,23.519,4.448
2014-05-14,191.12,19.589,21.237,24.869,3.631,6.594,210.708,,30.375,5.094
2014-05-15,186.681,13.569,14.185,16.457,2.272,4.055,200.25,,19.334,3.931
2014-05-16,189.986,13.32,13.607,15.726,2.119,7.41,203.306,,22.102,3.528
2014-05-17,191.347,13.764,18.096,20.181,2.086,12.004,205.111,,25.398,4.552
2014-05-18,191.881,13.446,14.049,16.049,2.0,9.316,205.327,,19.037,4.209
2014-05-19,192.069,15.194,16.845,19.47,2.625,9.467,207.264,,25.565,3.75
2014-05-20,187.444,11.944,9.968,10.959,0.99,4.42,199.389,,23.642,2.903
2014-05-21,185.167,9.056,6.902,8.01,1.108,3.91,194.222,,7.375,2.556
2014-05-22,188.574,10.594,10.37,11.892,1.523,5.307,199.168,,20.019,3.005
2014-05-23,189.646,11.094,11.531,13.322,1.791,5.241,200.74,,12.412,3.214
2014-05-24,192.278,15.25,18.711,21.906,3.194,9.399,207.528,,19.949,4.82
2014-05-25,190.597,12.111,13.149,14.863,1.713,8.735,202.708,,24.102,4.245
2014-05-26,187.579,12.919,11.969,13.702,1.733,3.855,200.498,,11.69,2.667
2014-05-27,190.882,18.46,20.805,25.177,4.372,7.625,209.342,,27.534,4.236
2014-05-28,192.611,20.694,22.263,27.509,5.246,11.625,213.306,,32.646,4.709
2014-05-29,190.458,16.542,16.483,18.662,2.179,10.743,207.0,,35.497,4.014
2014-05-30,190.722,18.0,17.311,19.733,2.422,12.024,208.722,,49.393,5.025
2014-05-31,193.375,17.666,19.047,21.952,2.905,13.296,211.042,,54.25,4.082
2014-06-01,194.208,19.688,22.317,24.826,2.509,15.366,213.896,,50.306,6.236
2014-06-02,189.729,16.938,13.676,15.13,1.453,8.54,206.667,,45.417,3.628
2014-06-03,182.913,8.38,5.446,6.202,0.756,5.172,191.293,,13.82,1.389
2014-06-04,183.775,10.746,8.762,9.744,0.982,3.458,194.521,,18.213,2.153
2014-06-05,183.625,10.625,7.804,8.984,1.181,2.521,194.25,,10.486,2.194
2014-06-06,185.0,13.778,12.917,14.98,2.063,2.667,198.778,,9.263,3.097
2014-06-07,186.459,14.25,10.356,12.986,2.63,4.593,200.708,,15.62,2.693
2014-06-08,187.611,14.528,12.173,14.373,2.2,6.202,202.139,,20.417,4.407
2014-06-09,184.273,10.667,8.509,10.414,1.905,5.844,194.94,,19.291,2.208
2014-06-10,182.584,10.361,8.436,10.221,1.784,4.555,192.944,,18.449,1.764
2014-06-11,182.872,9.835,7.609,9.681,2.072,3.904,192.707,,14.051,1.93
2014-06-12,183.034,9.932,7.088,9.175,2.087,4.153,192.967,,7.912,1.875
2014-06-13,185.307,10.749,9.478,11.238,1.76,5.042,196.056,,11.454,2.208
2014-06-14,191.181,12.569,12.773,14.261,1.488,6.735,203.75,,36.884,3.347
2014-06-15,192.5,11.75,11.948,13.222,1.274,8.254,204.25,,41.301,3.495
2014-06-16,191.736,14.306,17.591,19.983,2.392,9.041,206.042,,36.292,3.518
2014-06-17,193.738,20.52,24.045,28.439,4.394,7.719,214.258,,37.412,4.958
2014-06-18,187.958,16.167,13.936,16.078,2.142,4.182,204.125,,21.167,3.724
2014-06-19,193.348,18.522,18.952,22.92,3.968,7.844,211.869,,31.944,5.75
2014-06-20,190.856,17.072,19.695,23.446,3.75,9.015,207.928,,26.199,4.18
2014-06-21,185.406,10.072,6.709,7.871,1.162,4.068,195.479,,14.81,1.875
2014-06-22,186.403,11.292,7.826,8.859,1.033,3.928,197.695,,11.509,2.722
2014-06-23,187.732,13.157,13.023,15.648,2.625,5.506,200.889,,13.866,3.175
2014-06-24,189.75,15.153,14.474,18.123,3.649,6.323,204.903,,21.083,3.241
2014-06-25,189.68,13.708,13.373,15.544,2.171,7.311,203.389,,22.185,2.944
2014-06-26,190.556,15.486,14.245,16.252,2.007,6.566,206.042,,34.005,3.358
2014-06-27,185.069,9.144,6.552,7.674,1.122,4.362,194.213,,17.685,1.847
2014-06-28,184.493,11.978,10.617,12.132,1.515,4.759,196.471,,14.454,2.542
2014-06-29,190.542,10.944,9.71,11.007,1.297,6.232,201.486,,27.417,3.056
2014-06-30,191.847,13.292,15.288,17.096,1.808,8.64,205.139,,26.426,2.93
2014-07-01,195.167,18.861,20.17,23.17,3.0,9.033,214.028,,32.732,4.357
2014-07-02,193.861,13.417,12.471,13.836,1.365,7.658,207.278,,30.732,3.019
2014-07-03,189.472,11.667,9.368,10.388,1.02,3.397,201.139,,17.241,2.5
2014-07-04,191.778,13.736,12.985,16.635,3.65,4.741,205.514,,12.569,3.36
2014-07-05,190.169,12.72,11.254,12.912,1.658,5.485,202.889,,12.569,2.639
2014-07-06,192.571,11.051,8.0,9.646,1.646,4.208,203.622,,13.213,2.5
2014-07-07,191.417,17.333,18.723,24.572,5.849,3.171,208.75,,12.431,4.278
2014-07-08,192.561,15.088,14.531,23.021,8.49,4.414,207.649,,17.796,2.819
2014-07-09,180.666,9.972,7.201,10.952,3.75,3.401,190.639,,10.755,1.205
2014-07-10,177.069,9.278,3.858,5.245,1.387,3.103,186.347,,5.949,1.071
2014-07-11,187.722,12.639,13.972,16.905,2.932,7.31,200.361,,27.102,3.625
2014-07-12,197.764,15.667,17.919,19.44,1.521,11.349,213.431,,34.63,5.252
2014-07-13,193.518,13.406,13.713,15.654,1.941,7.518,206.925,,25.94,4.208
2014-07-14,191.682,15.189,17.224,20.624,3.4,5.965,206.871,,15.913,3.569
2014-07-15,200.205,17.506,17.7,21.608,3.908,7.565,217.711,,20.787,4.972
2014-07-16,193.476,15.73,16.417,21.21,4.792,8.671,209.206,,25.626,3.153
2014-07-17,183.347,15.042,17.816,25.913,8.097,9.169,198.389,,24.231,3.009
2014-07-18,184.347,15.0,18.309,22.972,4.663,8.831,199.347,,21.454,2.588
2014-07-19,185.514,13.82,14.162,18.191,4.029,7.171,199.333,,16.148,2.555
2014-07-20,189.972,14.056,8.495,10.466,1.971,5.75,204.028,,15.926,3.981
2014-07-21,196.946,14.189,9.644,11.489,1.845,6.404,211.134,,25.648,3.097
2014-07-22,191.986,15.208,15.258,19.826,4.568,10.673,207.194,,36.607,2.736
2014-07-23,185.014,14.597,14.282,20.395,6.113,8.74,199.611,,26.764,2.305
2014-07-24,182.077,15.178,16.153,21.164,5.011,8.07,197.255,,21.208,2.514
2014-07-25,188.314,19.23,16.886,21.676,4.79,8.884,207.544,,21.579,3.159
2014-07-26,187.833,15.736,16.014,21.494,5.48,9.579,203.569,,23.477,2.701
2014-07-27,184.639,10.139,9.272,11.11,1.838,7.149,194.778,,22.019,2.264
2014-07-28,189.764,11.639,7.568,8.637,1.07,5.386,201.403,,10.296,2.548
2014-07-29,194.31,14.325,10.846,12.558,1.712,6.435,208.635,,22.63,2.792
2014-07-30,184.292,11.389,7.102,8.902,1.8,4.466,195.68,,14.676,1.472
2014-07-31,179.625,9.708,7.004,8.991,1.986,4.425,189.333,,7.796,1.056
2014-08-01,178.214,9.637,6.092,9.064,2.972,3.535,187.851,,9.768,1.097
2014-08-02,177.778,10.347,4.929,7.82,2.891,2.298,188.125,,3.028,1.288
2014-08-03,177.361,8.542,4.248,6.485,2.237,1.917,185.903,,2.208,1.259
2014-08-04,178.597,12.056,6.867,10.996,4.13,3.399,190.653,,5.009,1.611
2014-08-05,180.569,13.819,10.495,19.884,9.39,4.602,194.389,,12.102,2.641
2014-08-06,183.71,16.19,12.876,20.117,7.242,4.316,199.9,,18.06,3.306
2014-08-07,187.611,17.445,11.807,18.961,7.154,5.158,205.055,,19.806,3.083
2014-08-08,180.375,10.917,7.856,10.998,3.142,2.55,191.292,,5.745,2.042
2014-08-09,178.848,9.025,4.19,5.306,1.116,1.822,187.873,,2.736,1.222
2014-08-10,175.68,7.597,4.468,5.614,1.146,2.364,183.278,,5.514,1.246
2014-08-11,182.819,10.916,12.028,14.117,2.09,4.403,193.736,,12.514,2.393
2014-08-12,192.024,18.072,16.044,20.748,4.703,5.009,210.096,,20.509,4.305
2014-08-13,191.945,14.43,8.481,10.163,1.682,4.14,206.375,,28.926,3.312
2014-08-14,188.949,11.288,6.319,7.804,1.484,3.314,200.237,,20.505,2.361
2014-08-15,187.555,13.75,9.731,13.003,3.272,4.792,201.306,,14.759,2.778
2014-08-16,187.278,12.055,6.752,8.786,2.034,2.184,199.333,,6.218,2.278
2014-08-17,190.986,12.627,8.214,9.794,1.581,4.311,203.614,,14.12,3.278
2014-08-18,190.875,13.75,8.947,14.378,5.431,3.817,204.625,,14.457,2.678
2014-08-19,184.639,14.292,10.716,18.141,7.426,5.147,198.931,,13.063,2.312
2014-08-20,185.125,16.764,12.441,19.27,6.829,6.748,201.889,,14.778,2.861
2014-08-21,186.222,15.903,11.651,18.286,6.636,5.636,202.125,,12.19,2.178
2014-08-22,186.905,15.558,13.418,21.12,7.702,4.465,202.464,,11.032,3.0
2014-08-23,189.083,16.014,11.941,17.822,5.881,5.851,205.097,,18.481,3.389
2014-08-24,186.292,11.875,6.536,8.41,1.874,3.546,198.166,,17.958,2.0
2014-08-25,186.692,14.601,12.111,15.806,3.694,6.13,201.293,,21.083,2.625
2014-08-26,186.153,13.958,10.775,14.734,3.959,4.342,200.111,,14.835,2.318
2014-08-27,186.889,12.718,8.145,11.685,3.54,3.403,199.607,,5.709,2.21
2014-08-28,190.264,12.264,7.6,9.412,1.812,3.426,202.528,,7.922,2.208
2014-08-29,190.236,13.5,9.602,11.878,2.276,3.476,203.736,,8.901,2.553
2014-08-30,191.721,13.167,7.115,9.72,2.604,3.956,204.888,,10.842,2.611
2014-08-31,190.806,10.917,4.581,5.585,1.004,4.156,201.722,,11.688,1.958
2014-09-01,192.208,13.361,9.297,11.505,2.208,3.094,205.569,,11.62,2.417
2014-09-02,192.958,13.861,9.53,11.945,2.415,3.737,206.819,,14.927,2.667
2014-09-03,189.403,12.139,8.209,9.685,1.475,3.669,201.542,,13.0,2.077
2014-09-04,185.302,12.454,10.046,13.136,3.09,3.441,197.755,,12.191,2.23
2014-09-05,191.056,14.861,14.15,18.749,4.599,5.601,205.917,,17.948,3.944
2014-09-06,193.889,16.361,10.439,12.767,2.328,5.16,210.25,,22.9,4.339
2014-09-07,190.326,10.752,5.255,6.334,1.079,3.853,201.078,,11.611,2.667
2014-09-08,189.958,11.722,7.523,9.149,1.625,4.689,201.681,,14.148,2.458
2014-09-09,192.014,14.708,12.206,14.214,2.007,6.314,206.722,,18.843,3.695
2014-09-10,197.403,18.708,14.498,17.088,2.59,6.926,216.111,,22.94,4.236
2014-09-11,192.292,12.597,7.236,8.679,1.443,3.833,204.889,,18.982,2.765
2014-09-12,193.178,12.227,8.527,10.512,1.985,4.29,205.405,,8.176,2.182
2014-09-13,191.806,12.083,7.367,9.025,1.658,4.517,203.889,,7.079,2.514
2014-09-14,193.167,11.569,5.645,7.005,1.36,4.412,204.736,,8.176,2.37
2014-09-15,193.086,12.084,7.024,8.301,1.276,4.664,205.17,,12.551,2.361
2014-09-16,191.113,12.472,9.157,10.82,1.664,5.003,203.585,,18.088,2.75
2014-09-17,190.424,10.633,7.634,9.218,1.584,4.023,201.057,,15.56,2.222
2014-09-18,190.07,9.111,6.082,7.578,1.496,4.031,199.181,,9.097,1.666
2014-09-19,194.472,16.833,12.014,15.045,3.031,3.838,211.305,,16.477,2.578
2014-09-20,192.441,14.187,9.243,11.497,2.255,3.175,206.629,,14.496,2.447
2014-09-21,194.167,13.083,6.874,8.249,1.375,3.583,207.25,,13.074,2.236
2014-09-22,190.361,11.764,8.166,9.694,1.529,4.346,202.125,,15.258,2.003
2014-09-23,192.788,12.231,8.68,10.119,1.44,4.516,205.019,,16.903,2.084
2014-09-24,189.903,13.514,11.169,13.218,2.049,3.759,203.417,,16.851,2.264
2014-09-25,183.82,10.639,8.429,10.64,2.211,2.923,194.458,,5.537,1.958
2014-09-26,188.625,12.597,9.823,12.601,2.777,3.228,201.222,,8.778,2.417
2014-09-27,189.931,12.153,8.364,10.07,1.706,3.978,202.083,,12.125,2.82
2014-09-28,190.105,10.644,5.42,6.587,1.167,3.853,200.749,,20.491,2.671
2014-09-29,191.38,13.144,12.24,14.308,2.068,5.114,204.524,,29.477,4.0
2014-09-30,191.264,13.569,11.682,14.305,2.622,4.16,204.833,,29.208,3.073
2014-10-01,189.414,10.675,7.438,8.934,1.495,3.351,200.089,,10.227,2.445
2014-10-02,188.701,13.775,12.878,15.229,2.351,3.969,202.476,,19.815,3.236
2014-10-03,187.389,15.875,12.619,16.242,3.623,3.395,203.264,,18.838,4.528
2014-10-04,187.125,10.278,5.555,6.862,1.307,3.055,197.403,,11.375,2.736
2014-10-05,185.639,9.611,3.581,4.407,0.826,2.434,195.25,,5.968,1.792
2014-10-06,182.764,8.139,3.9,5.198,1.299,2.472,190.903,,3.482,1.624
2014-10-07,187.519,10.332,7.398,9.708,2.31,2.783,197.85,,7.792,2.153
2014-10-08,188.653,12.319,10.176,12.699,2.523,3.613,200.972,,11.333,2.311
2014-10-09,189.846,14.139,12.345,15.493,3.149,2.566,203.986,,14.523,2.833
2014-10-10,187.375,11.667,8.66,10.849,2.188,3.276,199.042,,11.023,2.181
2014-10-11,191.347,12.819,8.987,10.413,1.426,3.213,204.167,,21.801,3.056
2014-10-12,188.528,10.389,5.53,6.264,0.735,3.048,198.917,,17.736,2.139
2014-10-13,182.542,6.584,2.911,3.262,0.351,1.809,189.125,,4.833,1.542
2014-10-14,186.042,8.398,5.018,6.172,1.154,2.55,194.44,,6.042,1.896
2014-10-15,188.514,12.805,10.693,13.357,2.664,3.166,201.319,,10.477,2.708
2014-10-16,189.711,15.919,12.926,18.007,5.081,4.195,205.63,,16.944,2.908
2014-10-17,191.097,11.796,12.309,15.023,2.714,3.685,202.893,,20.264,3.542
