date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean,SO2_mean
2016-02-02,196.667,6.875,13.875,17.708,3.833,10.083,,203.542,3.458
2016-02-03,196.833,8.417,16.736,20.166,3.43,9.583,,205.25,4.417
2016-02-04,198.087,14.087,21.43,25.708,4.278,17.375,,212.174,5.042
2016-02-05,197.958,10.917,15.651,17.67,2.018,19.208,,208.875,4.083
2016-02-06,199.042,7.208,6.836,7.992,1.156,16.958,,206.25,4.0
2016-02-07,197.042,8.417,8.817,10.3,1.483,13.708,,205.458,3.5
2016-02-08,196.125,8.208,12.999,16.576,3.577,10.333,,204.333,3.917
2016-02-09,196.174,8.304,10.678,12.899,2.221,11.208,,204.478,3.652
2016-02-10,196.826,6.348,8.869,11.096,2.227,8.0,,203.174,3.083
2016-02-11,194.913,5.478,8.861,10.472,1.611,9.167,,200.391,3.083
2016-02-12,194.875,5.875,8.649,10.071,1.421,8.083,,200.75,3.042
2016-02-13,194.792,8.042,12.551,16.62,4.069,9.458,,202.833,3.375
2016-02-14,194.75,8.417,15.458,18.43,2.972,11.875,,203.167,3.458
2016-02-15,195.0,9.792,17.24,21.385,4.145,15.792,,204.792,4.208
2016-02-16,196.083,11.167,22.611,28.347,5.736,21.708,,207.25,5.792
2016-02-17,197.125,15.833,23.472,35.764,12.292,24.375,,212.958,4.625
2016-02-18,195.217,5.087,11.347,14.319,2.972,8.708,,200.304,3.917
2016-02-19,195.375,4.375,10.642,12.35,1.707,8.542,,199.75,4.417
2016-02-20,197.125,7.583,15.323,20.17,4.847,15.208,,204.708,4.0
2016-02-21,195.083,2.167,6.111,7.083,0.972,14.75,,197.25,3.458
2016-02-22,194.667,5.083,14.534,17.561,3.027,9.542,,199.75,3.375
2016-02-23,194.792,5.75,11.361,15.389,4.028,8.458,,200.542,3.292
2016-02-24,194.625,4.625,8.972,10.75,1.778,8.739,,199.25,3.917
2016-02-25,196.348,14.174,11.07,13.417,2.347,15.125,,210.522,4.667
2016-02-26,197.292,10.0,8.849,10.094,1.245,17.25,,207.292,4.375
2016-02-27,195.667,6.208,5.526,6.738,1.212,8.125,,201.875,3.042
2016-02-28,196.0,8.208,15.403,18.361,2.959,10.708,,204.208,4.042
2016-02-29,,,,,,,,,
2016-03-01,196.458,10.458,19.759,23.571,3.812,14.167,,206.917,4.583
2016-03-02,196.875,11.125,16.542,20.514,3.972,12.875,,208.0,4.625
2016-03-03,196.458,7.708,12.236,14.25,2.014,12.75,,204.167,3.75
2016-03-04,196.435,10.087,16.222,19.347,3.125,20.708,,206.522,5.958
2016-03-05,196.833,11.125,17.034,19.153,2.119,28.042,,207.958,7.75
2016-03-06,196.167,11.125,14.417,18.32,3.903,25.125,,207.292,5.833
2016-03-07,195.5,5.958,8.264,9.292,1.028,12.458,,201.458,4.125
2016-03-08,195.25,6.417,9.455,11.238,1.783,12.375,,201.667,3.783
2016-03-09,195.125,9.0,11.542,14.097,2.555,15.125,,204.125,3.917
2016-03-10,194.739,8.043,9.722,10.847,1.125,15.708,,202.783,4.708
2016-03-11,195.696,9.391,8.667,10.292,1.625,13.833,,205.087,3.875
2016-03-12,196.208,8.417,10.751,11.888,1.136,14.417,,204.625,4.792
2016-03-13,196.333,9.667,16.55,20.071,3.52,13.556,,206.0,6.417
2016-03-14,195.0,5.556,4.93,5.43,0.5,20.333,,200.556,3.875
2016-03-15,194.708,5.375,6.224,7.129,0.905,7.708,,200.083,3.125
2016-03-16,194.042,7.5,7.959,9.708,1.75,10.042,,201.542,3.125
2016-03-17,194.5,9.625,12.93,15.681,2.75,16.375,,204.125,4.208
2016-03-18,195.375,10.375,19.014,21.208,2.195,20.167,,205.75,5.667
2016-03-19,195.5,11.583,14.789,16.094,1.304,29.25,,207.083,6.667
2016-03-20,195.5,8.917,10.227,10.991,0.764,35.083,,204.417,5.375
2016-03-21,191.957,6.13,6.68,7.361,0.681,10.792,,198.087,3.333
2016-03-22,194.292,7.417,10.852,12.245,1.393,21.167,,201.708,4.333
2016-03-23,195.042,9.667,17.569,20.181,2.611,21.0,,204.708,5.292
2016-03-24,192.125,7.292,6.236,6.875,0.639,11.435,,199.417,3.292
2016-03-25,192.042,8.125,10.931,12.389,1.459,11.458,,200.167,3.792
2016-03-26,192.167,7.042,8.063,8.891,0.828,11.875,,199.208,4.083
2016-03-27,190.75,6.917,7.676,8.4,0.724,6.917,,197.667,3.042
2016-03-28,193.304,7.913,13.708,15.081,1.372,16.167,,201.217,3.958
2016-03-29,194.0,10.75,18.644,21.04,2.396,27.5,,204.75,7.083
2016-03-30,194.208,11.417,17.917,19.931,2.014,32.833,,205.625,7.667
2016-03-31,192.292,6.583,9.417,9.917,0.5,17.167,,198.875,3.708
2016-04-01,192.958,11.458,15.18,16.903,1.722,17.833,,204.417,3.458
2016-04-02,193.304,12.609,11.653,13.944,2.292,10.5,,205.913,3.667
2016-04-03,191.417,10.292,7.722,8.502,0.78,11.167,,201.708,3.13
2016-04-04,192.25,10.375,7.23,8.5,1.27,4.0,,202.625,2.833
2016-04-05,192.792,12.125,17.208,19.889,2.681,8.583,,204.917,5.5
2016-04-06,193.333,11.958,14.859,17.639,2.78,12.458,,205.292,4.833
2016-04-07,190.875,11.833,13.778,16.542,2.764,8.417,,202.708,2.625
2016-04-08,187.773,13.727,16.417,19.514,3.097,10.625,,201.5,5.13
2016-04-09,186.783,17.609,21.097,25.805,4.708,20.0,,204.391,6.542
2016-04-10,186.083,17.25,15.639,17.003,1.364,24.208,,203.333,5.875
2016-04-11,184.333,9.875,3.536,3.925,0.389,15.25,,194.208,3.583
2016-04-12,185.625,11.792,12.708,14.333,1.625,16.958,,197.417,4.083
2016-04-13,184.917,14.792,12.605,15.061,2.456,14.5,,199.708,3.542
2016-04-14,183.458,13.375,7.5,9.056,1.556,13.042,,196.833,3.542
2016-04-15,185.5,11.792,8.444,9.195,0.75,16.042,,197.292,4.25
2016-04-16,185.522,10.348,9.542,10.875,1.333,13.792,,195.87,4.083
2016-04-17,184.792,9.833,7.741,8.591,0.849,10.458,,194.625,4.417
2016-04-18,185.208,10.0,11.501,12.937,1.435,13.75,,195.208,5.208
2016-04-19,186.5,12.25,12.514,14.375,1.861,16.333,,198.75,5.042
2016-04-20,186.083,9.458,9.896,11.238,1.342,13.75,,195.542,3.917
2016-04-21,184.25,10.833,12.708,14.097,1.389,12.917,,195.083,2.667
2016-04-22,187.13,13.391,15.264,17.291,2.028,10.087,,200.522,4.958
2016-04-23,195.957,17.087,18.306,20.75,2.444,20.5,,213.043,5.417
2016-04-24,195.708,12.5,8.387,9.121,0.734,25.125,,208.208,5.208
2016-04-25,195.917,11.833,11.37,12.934,1.564,25.25,,207.75,4.583
2016-04-26,194.292,12.458,11.764,13.375,1.611,20.833,,206.75,4.708
2016-04-27,194.167,13.125,14.687,16.604,1.918,13.5,,207.292,3.917
2016-04-28,192.083,10.083,7.972,9.208,1.236,6.0,,202.167,2.958
2016-04-29,193.5,7.292,4.736,5.278,0.542,9.667,,200.792,3.333
2016-04-30,195.391,10.174,14.167,16.653,2.486,18.708,,205.565,6.792
2016-05-01,194.25,12.583,15.094,16.666,1.572,26.708,,206.833,8.958
2016-05-02,192.833,10.75,10.796,12.396,1.6,26.208,,203.583,7.25
2016-05-03,191.042,6.875,6.139,6.806,0.667,13.25,,197.917,3.917
2016-05-04,194.042,6.667,6.346,6.865,0.52,19.5,,200.708,5.833
2016-05-05,194.333,8.583,11.5,12.194,0.694,18.083,,202.917,7.458
2016-05-06,194.5,9.167,11.986,13.542,1.555,15.792,,203.667,4.5
2016-05-07,192.304,9.739,8.208,9.264,1.055,21.25,,202.043,4.792
2016-05-08,193.708,9.375,6.832,7.331,0.499,30.458,,203.083,4.792
2016-05-09,193.042,10.667,10.774,11.95,1.176,12.625,,203.708,3.292
2016-05-10,193.083,12.333,13.695,16.347,2.653,8.25,,205.417,2.792
2016-05-11,191.167,9.583,8.173,9.648,1.474,5.25,,200.75,3.125
2016-05-12,191.083,11.042,10.653,12.319,1.667,10.583,,202.125,4.417
2016-05-13,191.682,13.455,11.931,13.431,1.5,16.5,,205.136,5.652
2016-05-14,191.913,11.565,7.653,8.264,0.611,20.792,,203.478,4.75
2016-05-15,191.458,11.542,6.236,6.611,0.375,22.208,,203.0,4.625
2016-05-16,190.0,9.417,6.358,7.343,0.985,9.792,,199.417,3.167
2016-05-17,194.083,11.458,7.944,9.139,1.194,18.5,,205.542,4.708
2016-05-18,194.917,11.875,11.22,12.521,1.301,18.25,,206.792,5.375
2016-05-19,194.375,12.375,12.653,13.734,1.081,21.042,,206.75,6.0
2016-05-20,194.625,12.917,12.153,13.333,1.181,22.25,,207.542,6.167
2016-05-21,193.391,11.696,10.819,11.583,0.764,22.708,,205.087,6.375
2016-05-22,193.75,10.875,8.06,8.618,0.558,29.333,,204.625,5.958
2016-05-23,193.917,13.875,12.432,13.188,0.756,34.958,,207.792,6.958
2016-05-24,193.042,12.083,13.014,14.264,1.25,31.417,,205.125,6.458
2016-05-25,188.083,8.75,7.561,8.877,1.316,16.0,,196.833,3.667
2016-05-26,186.522,9.348,7.236,9.361,2.125,9.913,,195.87,3.333
2016-05-27,193.708,10.458,9.792,10.708,0.917,30.917,,204.167,5.833
2016-05-28,200.348,12.217,12.694,13.833,1.139,43.708,,212.565,6.083
2016-05-29,196.125,10.875,7.847,8.712,0.865,27.667,,207.0,4.0
2016-05-30,194.375,11.0,9.272,11.077,1.804,10.583,,205.375,4.333
2016-05-31,196.375,12.833,13.0,14.722,1.722,23.292,,209.208,7.583
2016-06-01,194.217,8.739,4.625,5.103,0.479,16.375,,202.957,5.792
2016-06-02,193.208,7.583,5.403,6.222,0.819,9.5,,200.792,4.625
2016-06-03,193.375,8.833,8.722,10.055,1.333,13.125,,202.208,5.375
2016-06-04,191.783,11.174,8.069,9.208,1.139,12.583,,202.957,4.167
2016-06-05,191.0,9.958,5.623,6.217,0.595,6.542,,200.958,3.25
2016-06-06,191.75,10.5,6.926,8.421,1.495,12.208,,202.25,4.0
2016-06-07,191.167,11.875,11.68,13.486,1.806,10.375,,203.042,3.208
2016-06-08,192.292,12.292,10.27,12.411,2.141,10.5,,204.583,4.0
2016-06-09,191.083,11.625,10.278,11.875,1.597,10.833,,202.708,3.917
2016-06-10,193.864,12.364,9.361,11.278,1.917,15.25,,206.227,4.476
2016-06-11,191.609,9.957,7.375,8.319,0.945,17.125,,201.565,4.304
2016-06-12,189.458,8.5,5.373,6.264,0.892,11.958,,197.958,3.458
2016-06-13,189.583,9.917,9.574,12.445,2.871,8.625,,199.5,3.708
2016-06-14,191.75,12.333,8.764,10.43,1.667,13.958,,204.083,4.375
2016-06-15,190.625,10.708,8.366,9.754,1.387,15.417,,201.333,4.5
2016-06-16,189.417,9.625,11.292,13.403,2.111,9.917,,199.042,3.25
2016-06-17,196.208,11.458,15.069,16.791,1.722,24.417,,207.667,6.667
2016-06-18,197.913,13.696,10.278,11.181,0.903,22.833,,211.609,5.875
2016-06-19,195.75,12.042,8.943,9.538,0.595,18.208,,207.792,4.292
2016-06-20,191.958,11.333,12.635,15.444,2.809,19.375,,203.292,5.167
2016-06-21,185.083,12.625,17.097,20.222,3.125,11.792,,197.708,7.375
2016-06-22,190.25,12.208,16.451,20.508,4.057,17.708,,202.458,5.458
2016-06-23,190.958,8.417,6.59,8.253,1.663,7.208,,199.375,3.708
2016-06-24,194.583,10.833,14.0,16.542,2.541,14.348,,205.417,3.667
2016-06-25,194.478,9.826,13.069,15.181,2.111,15.917,,204.304,4.458
2016-06-26,193.833,8.958,9.328,10.417,1.089,19.417,,202.792,6.792
2016-06-27,196.208,8.5,7.76,8.79,1.029,23.292,,204.708,4.958
2016-06-28,192.25,10.583,9.972,11.389,1.417,10.208,,202.833,4.042
2016-06-29,195.292,10.083,13.375,15.347,1.972,11.958,,205.375,3.333
2016-06-30,193.542,14.5,21.361,27.472,6.111,18.292,,208.042,7.458
2016-07-01,190.208,12.833,15.806,22.653,6.847,21.958,,203.042,6.875
2016-07-02,184.348,10.348,11.125,13.736,2.611,19.75,,194.696,6.708
2016-07-03,183.875,9.5,6.903,9.74,2.837,13.208,,193.375,4.083
2016-07-04,186.125,10.583,8.244,11.635,3.391,16.125,,196.708,6.0
2016-07-05,186.208,10.292,9.083,11.681,2.597,17.583,,196.5,4.292
2016-07-06,182.273,10.727,12.633,15.911,3.278,17.833,,193.0,5.913
2016-07-07,186.458,14.417,18.0,21.806,3.805,19.208,,200.875,7.667
2016-07-08,187.417,10.792,13.945,17.583,3.639,17.417,,198.208,4.25
2016-07-09,184.957,6.304,10.611,13.819,3.208,8.917,,191.261,4.0
2016-07-10,189.625,5.583,8.657,10.087,1.431,18.167,,195.208,4.792
2016-07-11,191.833,8.333,13.561,16.774,3.213,26.708,,200.167,5.958
2016-07-12,188.792,6.375,13.667,18.625,4.958,17.833,,195.167,6.583
2016-07-13,185.875,6.625,13.556,19.561,6.005,13.75,,192.5,4.292
2016-07-14,192.217,5.087,9.46,11.234,1.774,15.167,,197.304,4.292
2016-07-15,192.5,3.542,4.542,5.611,1.069,5.667,,196.042,3.958
2016-07-16,194.478,8.348,6.944,8.347,1.403,15.583,,202.826,4.625
2016-07-17,197.708,11.625,11.524,13.315,1.791,21.625,,209.333,6.292
2016-07-18,197.0,10.792,8.035,8.922,0.886,16.333,,207.792,5.75
2016-07-19,198.042,8.75,5.306,6.097,0.792,19.125,,206.792,4.208
2016-07-20,196.0,8.125,6.842,7.907,1.065,12.5,,204.125,4.458
2016-07-21,193.917,7.583,6.708,8.055,1.347,12.25,,201.5,4.167
2016-07-22,194.708,8.833,8.195,9.306,1.111,14.957,,203.542,4.375
2016-07-23,194.043,9.304,7.597,8.778,1.18,17.792,,203.348,4.333
2016-07-24,189.667,8.042,5.259,6.106,0.847,11.917,,197.708,3.417
2016-07-25,191.0,8.5,8.346,9.557,1.211,16.542,,199.5,3.292
2016-07-26,193.417,10.125,12.375,15.431,3.056,19.25,,203.542,4.958
2016-07-27,192.667,10.417,11.913,14.497,2.584,20.667,,203.083,5.375
2016-07-28,189.375,8.708,8.25,10.042,1.792,13.333,,198.083,4.125
2016-07-29,188.667,8.125,7.597,9.57,1.972,9.542,,196.792,3.958
2016-07-30,190.13,8.522,6.528,7.875,1.347,13.792,,198.652,3.875
2016-07-31,190.0,8.25,5.329,6.064,0.736,14.458,,198.25,4.042
2016-08-01,193.667,10.333,8.202,9.297,1.094,22.583,,204.0,5.208
2016-08-02,193.792,9.083,6.875,7.861,0.986,21.792,,202.875,4.667
2016-08-03,198.333,8.458,8.61,9.917,1.308,23.792,,206.792,4.917
2016-08-04,196.167,8.25,8.375,9.514,1.139,22.375,,204.417,4.625
2016-08-05,193.875,7.917,8.569,9.861,1.292,25.583,,201.792,4.833
2016-08-06,188.652,5.696,7.556,8.875,1.32,17.625,,194.348,4.5
2016-08-07,187.0,5.292,6.01,6.954,0.945,12.708,,192.292,4.542
2016-08-08,187.708,8.583,9.787,11.394,1.607,18.083,,196.292,7.0
2016-08-09,191.292,7.25,5.319,6.347,1.028,17.625,,198.542,4.75
2016-08-10,193.087,7.391,6.643,7.678,1.035,11.833,,200.478,6.0
2016-08-11,195.708,7.292,8.319,9.209,0.889,10.708,,203.0,7.375
2016-08-12,196.625,7.75,8.375,9.569,1.194,18.583,,204.375,6.417
2016-08-13,192.261,3.348,6.819,7.639,0.819,26.875,,195.609,5.708
2016-08-14,191.75,3.917,6.874,7.748,0.875,29.0,,195.667,5.917
2016-08-15,192.583,3.125,5.605,6.461,0.856,26.125,,195.708,4.083
2016-08-16,194.458,3.75,6.166,7.278,1.111,28.75,,198.208,4.333
2016-08-17,191.208,2.792,3.592,4.505,0.913,11.5,,194.0,2.958
2016-08-18,191.375,1.917,6.111,7.236,1.125,10.333,,193.292,4.083
2016-08-19,191.292,2.833,5.931,7.014,1.083,14.875,,194.125,3.958
2016-08-20,189.13,7.696,2.819,3.389,0.57,12.625,,196.826,3.542
2016-08-21,184.917,6.917,3.252,4.057,0.806,12.333,,191.833,3.542
2016-08-22,182.833,8.25,4.826,6.062,1.237,10.083,,191.083,3.417
2016-08-23,189.417,7.25,4.667,5.472,0.806,8.0,,196.667,3.792
2016-08-24,188.958,7.458,6.386,7.817,1.431,8.25,,196.417,3.875
2016-08-25,183.792,7.958,8.597,11.333,2.736,8.458,,191.75,3.542
2016-08-26,188.042,10.083,10.195,12.778,2.583,11.87,,198.125,3.917
2016-08-27,190.087,5.478,2.875,3.375,0.5,4.75,,195.565,3.333
2016-08-28,190.208,4.958,4.601,5.209,0.608,7.042,,195.167,3.958
2016-08-29,189.542,5.833,7.879,9.898,2.019,6.375,,195.375,3.167
2016-08-30,193.75,5.292,7.43,8.778,1.347,9.458,,199.042,5.25
2016-08-31,193.583,5.625,9.878,11.113,1.236,12.792,,199.208,6.667
2016-09-01,200.333,9.208,14.722,16.305,1.583,26.167,,209.542,8.292
2016-09-02,197.625,7.042,9.806,10.986,1.18,26.458,,204.667,5.083
2016-09-03,192.13,9.435,7.57,9.125,1.556,15.75,,201.565,4.0
2016-09-04,187.25,7.75,5.245,6.654,1.409,6.958,,195.0,3.042
2016-09-05,188.042,8.167,5.806,8.209,2.403,6.75,,196.208,2.25
2016-09-06,191.333,9.667,7.361,11.125,3.764,12.125,,201.0,3.25
2016-09-07,190.958,9.875,8.795,10.51,1.716,16.583,,200.833,3.542
2016-09-08,190.958,8.792,5.651,7.136,1.485,7.458,,199.75,2.75
2016-09-09,193.13,11.217,5.947,6.649,0.702,15.958,,204.348,4.609
2016-09-10,195.13,8.13,6.472,7.25,0.778,19.542,,203.261,4.208
2016-09-11,194.417,8.042,6.031,6.641,0.61,15.208,,202.458,4.208
2016-09-12,193.625,7.75,8.62,9.914,1.293,16.042,,201.375,3.25
2016-09-13,191.417,7.792,8.583,9.917,1.333,5.542,,199.208,2.875
2016-09-14,192.625,7.542,9.381,10.727,1.346,7.75,,200.167,3.125
2016-09-15,193.458,8.25,11.264,12.972,1.708,11.375,,201.708,3.375
2016-09-16,194.375,7.708,11.292,13.083,1.791,15.042,,202.083,3.667
2016-09-17,191.391,7.652,8.611,10.389,1.778,14.667,,199.043,2.708
2016-09-18,186.792,8.333,8.101,12.024,3.922,7.167,,195.125,2.792
2016-09-19,188.083,6.708,3.658,4.496,0.837,3.292,,194.792,2.083
2016-09-20,191.208,5.792,4.583,5.625,1.042,3.292,,197.0,2.583
2016-09-21,191.333,8.0,7.502,9.367,1.865,5.167,,199.333,3.0
2016-09-22,191.833,8.708,6.444,7.639,1.195,6.458,,200.542,2.417
2016-09-23,191.583,9.75,9.25,10.986,1.736,5.913,,201.333,2.583
2016-09-24,192.087,6.826,7.014,8.597,1.584,9.083,,198.913,2.625
2016-09-25,189.167,6.458,6.822,8.264,1.443,7.5,,195.625,2.25
2016-09-26,187.667,7.875,9.795,14.129,4.335,7.208,,195.542,2.0
2016-09-27,186.542,6.208,8.014,12.5,4.486,8.333,,192.75,2.625
2016-09-28,185.125,10.042,13.198,19.721,6.523,12.167,,195.167,3.0
2016-09-29,190.875,6.292,7.139,8.861,1.722,7.417,,197.167,3.0
2016-09-30,193.542,6.167,6.611,7.944,1.333,7.667,,199.708,3.042
2016-10-01,195.348,12.043,8.861,11.139,2.278,9.0,,207.391,2.792
2016-10-02,197.583,11.333,6.582,8.026,1.444,14.5,,208.917,2.625
2016-10-03,189.417,10.25,7.69,11.073,3.384,9.167,,199.667,2.542
2016-10-04,190.875,11.083,10.625,13.611,2.986,11.375,,201.958,3.708
2016-10-05,191.125,10.75,8.359,10.886,2.528,10.917,,201.875,3.792
2016-10-06,191.042,8.583,4.528,5.153,0.625,8.375,,199.625,3.542
2016-10-07,196.174,11.348,10.861,12.805,1.944,12.0,,207.522,3.652
2016-10-08,198.043,13.261,15.139,17.528,2.389,17.667,,211.304,4.75
2016-10-09,192.542,8.167,3.731,4.183,0.452,10.333,,200.708,3.083
2016-10-10,192.208,6.75,2.732,3.377,0.645,6.25,,198.958,3.042
2016-10-11,192.333,10.042,6.958,8.708,1.75,7.042,,202.375,3.0
2016-10-12,193.0,8.417,6.275,8.553,2.278,10.625,,201.417,3.0
2016-10-13,192.208,9.167,6.569,7.792,1.222,10.25,,201.375,3.042
2016-10-14,192.542,9.583,11.5,13.889,2.389,8.417,,202.125,3.375
2016-10-15,192.696,11.609,9.986,12.083,2.097,13.25,,204.304,3.458
2016-10-16,192.542,11.333,6.711,7.674,0.963,15.083,,203.875,3.208
2016-10-17,190.667,11.125,7.928,9.531,1.603,6.167,,201.792,2.708
2016-10-18,191.542,11.583,6.722,8.93,2.208,10.042,,203.125,2.875
2016-10-19,193.5,12.375,11.472,13.128,1.656,15.75,,205.875,3.708
2016-10-20,193.542,15.417,7.07,8.403,1.334,17.792,,208.958,3.583
2016-10-21,192.75,10.042,5.334,5.917,0.583,13.87,,202.792,3.375
2016-10-22,193.304,9.783,7.472,9.083,1.611,9.333,,203.087,2.917
2016-10-23,193.625,10.042,4.843,6.234,1.391,7.417,,203.667,2.875
2016-10-24,192.625,11.125,7.824,9.925,2.101,6.333,,203.75,3.125
2016-10-25,193.333,9.458,11.792,14.306,2.514,9.542,,202.792,2.708
2016-10-26,194.917,13.917,14.13,18.466,4.336,18.0,,208.833,4.75
2016-10-27,192.125,9.0,6.236,7.653,1.417,11.5,,201.125,3.208
2016-10-28,193.958,12.958,10.444,12.569,2.125,10.75,,206.917,3.25
2016-10-29,192.913,7.043,4.791,5.694,0.903,9.208,,199.957,2.875
2016-10-30,195.583,8.542,8.428,9.783,1.356,16.875,,204.125,3.25
2016-10-31,194.917,9.708,9.152,11.673,2.521,15.708,,204.625,2.833
2016-11-01,194.458,7.292,7.125,8.75,1.625,9.208,,201.75,2.792
2016-11-02,195.375,8.125,11.537,13.734,2.197,7.667,,203.5,2.833
2016-11-03,196.583,7.833,7.695,8.778,1.083,11.25,,204.417,3.208
2016-11-04,200.417,12.0,15.417,19.319,3.903,26.667,,212.417,4.292
2016-11-05,199.522,14.174,16.125,19.097,2.972,31.042,,213.696,5.417
2016-11-06,196.667,11.5,6.747,7.689,0.943,20.417,,208.167,3.083
2016-11-07,195.75,13.917,12.583,15.938,3.355,20.417,,209.667,3.042
2016-11-08,197.708,20.167,18.806,27.25,8.444,25.375,,217.875,4.167
2016-11-09,195.292,7.917,6.195,7.777,1.582,4.958,,203.208,3.0
2016-11-10,195.083,13.208,11.258,14.071,2.813,8.208,,208.292,2.708
2016-11-11,194.955,14.773,12.615,16.813,4.198,10.792,,209.727,3.043
2016-11-12,197.783,18.0,14.278,18.167,3.889,19.667,,215.783,3.333
2016-11-13,198.625,13.333,11.426,13.478,2.052,28.25,,211.958,3.417
2016-11-14,198.125,14.292,14.917,18.787,3.87,24.583,,212.417,2.833
2016-11-15,195.625,15.042,9.792,14.611,4.819,11.458,,210.667,2.75
2016-11-16,196.25,13.208,11.969,14.461,2.492,13.792,,209.458,3.167
2016-11-17,197.208,14.0,11.347,16.944,5.597,18.125,,211.208,3.25
2016-11-18,197.083,11.458,13.625,16.472,2.847,18.042,,208.542,2.833
2016-11-19,197.522,22.87,20.597,29.305,8.708,16.875,,220.391,2.708
2016-11-20,197.125,12.542,8.094,11.884,3.79,10.417,,209.667,2.583
2016-11-21,197.708,12.458,11.167,14.24,3.073,13.125,,210.167,2.958
2016-11-22,196.333,12.208,11.014,14.75,3.736,14.958,,208.542,3.5
2016-11-23,195.542,5.708,3.982,4.848,0.867,3.083,,201.25,2.625
2016-11-24,195.292,6.292,8.458,10.278,1.819,4.375,,201.583,2.583
2016-11-25,194.75,12.0,11.319,15.569,4.25,6.043,,206.75,2.375
2016-11-26,194.565,7.826,12.681,15.305,2.625,10.75,,202.391,2.5
2016-11-27,194.208,9.833,9.969,12.24,2.271,8.458,,204.042,2.0
2016-11-28,196.0,5.875,10.319,12.56,2.241,15.75,,201.875,2.708
2016-11-29,194.417,4.458,7.556,9.097,1.542,12.5,,198.875,2.333
2016-11-30,195.458,7.542,12.28,14.896,2.616,9.167,,203.0,2.417
2016-12-01,195.292,9.833,15.584,22.347,6.764,15.583,,205.125,2.958
2016-12-02,195.417,9.583,16.181,20.472,4.292,15.417,,205.0,3.792
2016-12-03,196.043,7.217,15.958,21.069,5.111,13.667,,203.261,3.042
2016-12-04,197.25,8.583,13.898,17.734,3.836,17.0,,205.833,2.125
2016-12-05,196.292,10.25,17.507,24.509,7.002,13.0,,206.542,3.042
2016-12-06,197.042,4.833,9.833,11.208,1.375,14.292,,201.875,3.292
2016-12-07,196.792,6.583,13.511,18.602,5.091,7.625,,203.375,2.917
2016-12-08,197.083,6.333,17.889,22.931,5.042,14.708,,203.417,3.708
2016-12-09,199.591,10.909,17.466,24.804,7.338,24.042,,210.5,4.455
2016-12-10,197.435,10.87,9.889,12.403,2.514,10.917,,208.304,3.417
2016-12-11,196.583,5.292,6.459,8.061,1.602,4.875,,201.875,3.0
2016-12-12,196.5,5.25,13.982,17.91,3.928,7.958,,201.75,3.625
2016-12-13,197.542,12.25,17.93,27.264,9.333,9.833,,209.792,3.25
2016-12-14,195.917,4.0,7.721,8.905,1.185,3.25,,199.917,3.0
2016-12-15,197.125,5.708,14.389,19.403,5.014,6.208,,202.833,3.5
2016-12-16,195.708,2.333,9.083,10.917,1.833,4.208,,198.042,3.083
2016-12-17,195.739,7.957,12.653,16.347,3.694,11.25,,203.696,3.875
2016-12-18,197.917,12.833,18.279,22.826,4.547,19.0,,210.75,4.917
2016-12-19,198.167,16.833,24.11,37.248,13.139,29.625,,215.0,6.292
2016-12-20,197.625,15.375,19.32,33.542,14.222,26.0,,213.0,4.792
2016-12-21,195.208,11.208,17.557,23.094,5.537,16.25,,206.417,4.125
2016-12-22,194.125,14.917,19.722,25.764,6.042,9.913,,209.042,3.5
2016-12-23,196.292,7.833,6.653,8.264,1.611,6.292,,204.125,3.042
2016-12-24,196.174,4.87,9.556,12.597,3.042,7.667,,201.043,3.083
2016-12-25,196.208,4.083,9.276,11.157,1.881,7.333,,200.292,3.25
2016-12-26,196.833,6.5,14.803,19.85,5.047,7.25,,203.333,3.0
2016-12-27,196.458,8.167,12.597,17.583,4.986,3.625,,204.625,3.042
2016-12-28,194.667,1.083,6.019,8.156,2.137,3.917,,195.75,3.0
2016-12-29,196.167,4.833,11.764,15.014,3.25,9.167,,201.0,3.542
2016-12-30,195.833,4.583,9.722,12.18,2.458,8.375,,200.417,3.333
2016-12-31,196.783,11.13,10.333,13.028,2.694,9.167,,207.913,4.042
2017-01-01,195.917,3.625,5.611,6.527,0.916,9.958,11.444,199.542,3.292
2017-01-02,196.565,3.913,6.278,7.264,0.986,9.708,11.042,200.478,3.5
2017-01-03,196.875,4.417,6.095,6.943,0.848,10.667,13.806,201.292,3.458
2017-01-04,196.708,9.333,11.68,15.139,3.458,4.167,6.111,206.042,3.208
2017-01-05,196.958,7.167,15.286,18.508,3.222,7.167,7.875,204.125,3.375
2017-01-06,196.167,10.583,13.556,18.056,4.5,12.083,13.833,206.75,4.042
2017-01-07,194.958,8.0,10.694,12.875,2.18,8.542,10.583,202.958,3.625
2017-01-08,194.708,11.208,14.698,17.023,2.324,7.667,10.625,205.917,3.042
2017-01-09,197.696,3.217,8.486,10.028,1.542,15.167,14.0,200.913,3.667
2017-01-10,196.792,2.75,11.808,14.778,2.969,9.083,10.334,199.542,3.75
2017-01-11,197.417,1.958,7.639,9.917,2.278,5.542,5.597,199.375,3.167
