date,PM25_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2015-02-17,4.042,9.2665,11.771,2.504,8.3125,38.0,8.083,-8.0
2015-02-18,6.417,17.052,23.052500000000002,6.0,12.0415,94.0,38.583,-9.0
2015-02-19,11.348,12.1085,17.5865,5.4785,17.826,109.0,64.208,6.0
2015-02-20,18.917,18.958,22.0,3.042,24.8955,76.0,61.5,46.0
2015-02-21,2.333,2.4375,2.4375,0.0,8.0,109.0,68.125,16.0
2015-02-22,7.583,10.739,11.913499999999999,1.174,14.125,55.0,23.25,6.0
2015-02-23,7.708,13.458,15.5415,2.0835,14.0415,84.0,42.833,-8.0
2015-02-24,5.125,4.5415,4.9375,0.39549999999999996,10.4375,34.0,-1.292,-28.0
2015-02-25,3.208,14.6665,19.25,4.583,7.729,31.0,-5.042,-36.0
2015-02-26,7.304,7.6875,8.5835,0.896,11.854,55.0,14.417,-19.0
2015-02-27,10.708,8.5835,9.833,1.25,14.9585,58.0,25.917,-15.0
2015-02-28,8.25,5.1875,5.833,0.646,12.271,59.0,29.792,-4.0
2015-03-01,5.292,3.6875,3.8955,0.2085,9.5,13.0,-5.542,-24.0
2015-03-02,6.625,11.9375,15.1875,3.25,11.0625,55.0,13.125,-27.0
2015-03-03,16.708,12.6045,14.521,1.9165,23.1455,96.0,51.042,11.0
2015-03-04,12.958,17.375,20.8335,3.458,21.0,78.0,39.125,12.0
2015-03-05,12.375,9.771,11.1875,1.4169999999999998,19.3335,72.0,44.0,6.0
2015-03-06,17.625,8.125,8.5835,0.4585,22.146,118.0,74.208,45.0
2015-03-07,15.3795,20.095,25.253,5.1579999999999995,29.737000000000002,142.0,107.292,77.0
2015-03-08,12.75,8.6875,9.646,0.9585,23.8125,157.0,104.875,70.0
2015-03-09,9.057,4.3795,4.5875,0.2085,17.176000000000002,68.0,45.292,25.0
2015-03-10,9.1455,4.146,4.375,0.22949999999999998,16.9585,64.0,27.833,4.0
2015-03-11,9.896,10.1875,11.6875,1.5,18.896,70.0,19.417,-13.0
2015-03-12,7.375,13.875,16.5,2.625,14.0835,59.0,22.042,-11.0
2015-03-13,7.979,8.875,9.729,0.8545,14.3335,64.0,34.708,-9.0
2015-03-14,11.854,13.478,15.6305,2.1525,16.1665,62.0,44.167,30.0
2015-03-15,13.6875,5.854,6.1875,0.3335,21.9585,66.0,46.542,32.0
2015-03-16,8.75,17.4585,22.2915,4.8335,16.9165,118.0,80.0,26.0
2015-03-17,8.5625,18.5,22.125,3.625,16.125,169.0,109.0,74.0
2015-03-18,17.604,25.3125,29.604,4.292,27.958,164.0,118.792,58.0
2015-03-19,16.1875,16.8335,19.104,2.2705,26.4165,161.0,123.292,92.0
2015-03-20,13.1665,2.542,2.5625,0.021,23.5625,101.0,77.458,38.0
2015-03-21,4.104,3.5435,3.8914999999999997,0.348,9.625,88.0,53.542,28.0
2015-03-22,9.9585,9.875,10.896,1.021,17.2915,125.0,85.708,36.0
2015-03-23,6.4245,4.0625,4.4585,0.396,12.677499999999998,105.0,64.958,34.0
2015-03-24,3.2935,6.83,8.2735,1.443,9.556000000000001,78.0,43.333,9.0
2015-03-25,1.4375,4.1965,4.592499999999999,0.396,6.8955,76.0,37.375,3.0
2015-03-26,2.6875,11.3545,13.125,1.771,8.5835,93.0,56.667,20.0
2015-03-27,4.1875,6.5625,7.271,0.7085,10.792,100.0,61.292,6.0
2015-03-28,8.717500000000001,13.347999999999999,14.739,1.3915,15.7605,145.0,90.583,39.0
2015-03-29,12.0835,14.5415,16.9795,2.4375,18.4165,122.0,84.792,51.0
2015-03-30,14.771,11.042,12.125,1.0835,22.1455,143.0,102.167,61.0
2015-03-31,14.896,14.5,16.0625,1.5625,22.854,158.0,114.583,73.0
2015-04-01,22.542,19.9165,22.5835,2.667,29.5625,157.0,90.375,41.0
2015-04-02,10.229,11.7705,12.8335,1.0625,12.958,119.0,72.25,37.0
2015-04-03,9.6875,11.2915,13.7705,2.479,16.1875,192.0,128.292,57.0
2015-04-04,6.9375,4.5,4.771,0.271,10.771,131.0,87.917,61.0
2015-04-05,6.1875,9.979,10.4165,0.4375,10.0,99.0,79.833,55.0
2015-04-06,7.75,9.7825,10.826,1.0435,11.2705,189.0,118.542,74.0
2015-04-07,9.146,4.375,4.375,0.0,13.354500000000002,93.0,64.417,28.0
2015-04-08,9.875,6.1455,6.6875,0.542,12.271,49.0,29.667,19.0
2015-04-09,7.3335,9.5415,13.0,3.4585,10.646,73.0,41.792,3.0
2015-04-10,6.217499999999999,11.6705,12.434999999999999,0.7645,9.413,80.0,61.0,24.0
2015-04-11,2.8125,5.9585,6.0835,0.125,6.3955,117.0,90.917,74.0
2015-04-12,10.354,6.875,7.167,0.2915,15.042000000000002,119.0,88.708,59.0
2015-04-13,9.354,7.935,8.109,0.174,13.896,96.0,81.208,68.0
2015-04-14,4.333,14.0,14.5835,0.5835,7.75,132.0,101.125,73.0
2015-04-15,2.229,8.0,8.4165,0.4165,6.2705,155.0,116.542,88.0
2015-04-16,20.3545,13.762,14.5,0.738,26.167,183.0,129.375,85.0
2015-04-17,20.1045,9.229,9.8335,0.6045,28.125,164.0,111.167,84.0
2015-04-18,19.6665,9.021,9.479,0.45799999999999996,32.8955,191.0,126.042,76.0
2015-04-19,19.9585,13.2295,13.582999999999998,0.35450000000000004,30.917,163.0,123.75,89.0
2015-04-20,23.1045,16.0,16.826,0.8260000000000001,34.729,116.0,95.75,79.0
2015-04-21,8.875,8.021,9.2705,1.25,14.604500000000002,160.0,134.5,91.0
2015-04-22,16.521,9.8125,10.9165,1.104,26.2705,166.0,114.125,56.0
2015-04-23,17.5215,10.7175,12.065000000000001,1.3475,28.261499999999998,195.0,130.292,90.0
2015-04-24,16.3125,12.125,14.646,2.521,25.4375,189.0,142.167,81.0
2015-04-25,19.6875,6.1875,6.333,0.1455,28.3335,195.0,147.292,97.0
2015-04-26,15.25,9.1455,9.6875,0.5415,24.25,185.0,146.0,81.0
2015-04-27,25.9565,17.8915,21.522,3.6305,33.604,249.0,194.75,140.0
2015-04-28,25.646,16.8335,17.4165,0.583,32.396,250.0,210.083,173.0
2015-04-29,27.333,9.3125,9.5415,0.229,34.0625,204.0,158.75,119.0
2015-04-30,18.125,9.2915,10.25,0.958,24.0835,202.0,154.167,108.0
2015-05-01,11.7085,13.3545,14.5625,1.208,19.5625,226.0,176.5,100.0
2015-05-02,18.479,9.6665,9.917,0.25,25.4375,220.0,168.583,125.0
2015-05-03,17.1045,5.333,5.6455,0.3125,25.458,202.0,152.417,92.0
2015-05-04,14.146,5.6739999999999995,6.1305,0.4565,24.625,192.0,170.458,148.0
2015-05-05,11.4585,3.9795,3.9795,0.0,19.042,206.0,149.917,110.0
2015-05-06,11.729,6.2705,6.396,0.125,20.3955,188.0,148.333,106.0
2015-05-07,14.271,11.646,12.25,0.604,23.2295,232.0,175.042,120.0
2015-05-08,20.3915,12.261,12.629999999999999,0.3695,34.4785,181.0,150.292,110.0
2015-05-09,19.3125,13.4165,14.375,0.958,28.5625,182.0,138.208,104.0
2015-05-10,9.083,3.4165,3.5205,0.10400000000000001,14.854500000000002,176.0,132.125,97.0
2015-05-11,8.375,8.543,8.7605,0.21749999999999997,13.729500000000002,212.0,154.292,96.0
2015-05-12,13.458,13.25,13.8335,0.5835,23.875,173.0,148.917,119.0
2015-05-13,13.0835,4.271,4.271,0.0,24.083,233.0,198.0,143.0
2015-05-14,20.5,6.271,6.2915,0.021,30.6045,272.0,230.333,174.0
2015-05-15,16.2705,6.0415,6.125,0.0835,25.229,189.0,158.75,130.0
2015-05-16,14.125,8.729,9.3125,0.5835,26.167,225.0,169.0,134.0
2015-05-17,17.0835,5.7085,5.8125,0.10400000000000001,23.9585,235.0,185.583,124.0
2015-05-18,16.5625,7.608499999999999,8.3915,0.7825,25.8125,210.0,171.417,122.0
2015-05-19,4.958,7.521,7.9585,0.4375,13.207999999999998,180.0,151.5,133.0
2015-05-20,11.3695,6.6525,7.413,0.7609999999999999,20.7045,204.0,169.583,125.0
2015-05-21,6.8955,4.104,4.5205,0.4165,12.6875,197.0,167.833,135.0
2015-05-22,8.542,6.4585,6.854,0.39549999999999996,14.229,265.0,201.958,126.0
2015-05-23,17.5625,11.708,12.0625,0.354,25.0415,290.0,225.958,171.0
2015-05-24,17.0835,7.875,8.292,0.4165,23.1665,257.0,211.958,157.0
2015-05-25,18.333,4.913,5.1525,0.239,26.9375,210.0,174.292,148.0
2015-05-26,20.4375,10.8125,11.75,0.9375,30.0625,249.0,191.083,149.0
2015-05-27,16.5625,7.875,8.4585,0.5835,23.771,247.0,176.583,143.0
2015-05-28,13.3335,5.146,5.2295,0.0835,24.646,181.0,159.292,143.0
2015-05-29,16.5435,6.4165,7.646,1.2295,30.2175,227.0,195.583,164.0
2015-05-30,6.0,2.979,3.375,0.396,10.5205,261.0,210.208,182.0
2015-05-31,7.979,2.4585,2.625,0.1665,11.9375,234.0,201.333,154.0
2015-06-01,8.375,6.9345,7.282500000000001,0.348,12.375,225.0,179.208,129.0
2015-06-02,16.479,11.5415,12.458,0.9165,24.083,257.0,205.625,145.0
2015-06-03,18.9375,15.657,18.092,2.435,28.479,211.0,193.042,175.0
2015-06-04,3.771,2.375,2.375,0.0,7.3545,206.0,177.958,153.0
2015-06-05,6.9585,12.1985,13.419,1.221,11.5625,231.0,182.375,131.0
2015-06-06,6.9375,7.875,8.625,0.75,13.146,168.0,143.833,118.0
2015-06-07,6.229,4.5,4.75,0.25,10.667,202.0,164.292,120.0
2015-06-08,9.329,5.3475,6.022,0.6739999999999999,15.323999999999998,216.0,179.125,132.0
2015-06-09,3.4795,5.4795,5.8545,0.375,11.4795,203.0,174.0,151.0
2015-06-10,9.617,7.672000000000001,8.2935,0.6214999999999999,13.5715,265.0,219.167,178.0
2015-06-11,12.3125,6.0205,6.7295,0.708,16.2915,251.0,202.833,159.0
2015-06-12,11.6875,6.458,6.9375,0.479,20.208,192.0,184.5,176.0
2015-06-13,13.917,6.5205,6.9585,0.4375,21.6875,243.0,206.042,176.0
2015-06-14,24.0625,7.729,8.1875,0.4585,33.2295,244.0,214.333,192.0
2015-06-15,32.625,8.217500000000001,8.587,0.3695,44.5415,271.0,217.25,183.0
2015-06-16,31.4165,7.667,8.6665,1.0,42.1665,244.0,198.208,180.0
2015-06-17,22.1875,4.021,4.125,0.104,31.771,214.0,195.0,181.0
2015-06-18,7.479,3.458,3.7225,0.2635,15.667000000000002,211.0,190.667,178.0
2015-06-19,7.6665,6.104,7.0415,0.9375,14.3335,197.0,180.75,167.0
2015-06-20,7.0835,6.896,8.0,1.104,13.2085,234.0,197.208,160.0
2015-06-21,8.9585,5.0625,5.6875,0.625,15.042000000000002,243.0,197.125,174.0
2015-06-22,6.875,5.413,6.022,0.6085,11.9165,240.0,205.042,181.0
2015-06-23,12.0215,8.782499999999999,9.826,1.0434999999999999,19.1085,236.0,204.417,184.0
2015-06-24,16.583,4.8335,5.5,0.6665,22.792,243.0,207.333,174.0
2015-06-25,11.9375,4.021,4.458,0.4375,18.9615,244.0,211.667,190.0
2015-06-26,8.2915,5.7085,8.1665,2.458,15.021,236.0,212.917,200.0
2015-06-27,1.5,2.9795,3.271,0.2915,7.479,202.0,194.083,182.0
2015-06-28,1.3125,1.354,1.5205,0.1665,5.021,183.0,161.083,119.0
2015-06-29,5.3695,5.109,5.804,0.696,10.625,209.0,172.542,117.0
2015-06-30,9.5625,7.0835,7.9375,0.854,17.0625,224.0,194.417,164.0
2015-07-01,7.0,4.583,4.583,0.0,14.875,186.0,181.667,176.0
2015-07-02,9.125,8.396,9.292,0.896,15.770499999999998,264.0,227.5,181.0
2015-07-03,15.104,11.0625,12.375,1.3125,23.5625,245.0,218.042,198.0
2015-07-04,18.4795,9.833,10.5415,0.7085,28.729,213.0,197.958,189.0
2015-07-05,16.354,6.458,7.0415,0.5835,24.5625,214.0,196.5,180.0
2015-07-06,15.652000000000001,5.659,5.8185,0.159,23.673499999999997,204.0,191.5,176.0
2015-07-07,13.042,8.035,8.1875,0.1525,19.9375,250.0,219.208,181.0
2015-07-08,9.7085,6.211,6.7145,0.503,16.9165,233.0,196.042,175.0
2015-07-09,7.104,5.021,5.5835,0.5625,12.9795,220.0,196.083,174.0
2015-07-10,11.5205,8.104,9.625,1.521,18.6875,256.0,218.625,183.0
2015-07-11,13.7085,7.042,7.521,0.479,19.5415,309.0,250.708,184.0
2015-07-12,14.271,5.5625,5.896,0.3335,19.4375,307.0,254.0,208.0
2015-07-13,21.0835,8.913,9.826,0.913,30.083,277.0,240.625,193.0
2015-07-14,21.6875,11.4375,16.4165,4.9795,36.9375,320.0,275.542,234.0
2015-07-15,17.979,10.1045,12.0415,1.9375,31.2915,314.0,275.0,249.0
2015-07-16,4.7295,9.3995,12.3945,2.9955,15.582999999999998,249.0,226.417,214.0
2015-07-17,7.958,5.896,7.729,1.8335,24.3335,271.0,241.75,215.0
2015-07-18,11.479,7.1875,11.5625,4.375,28.9165,285.0,254.375,222.0
2015-07-19,8.4585,5.271,6.0835,0.8125,28.5835,291.0,265.25,243.0
2015-07-20,9.1875,5.011,5.2715,0.261,19.0,275.0,245.042,218.0
2015-07-21,12.035499999999999,5.1105,6.1259999999999994,1.0154999999999998,23.818,282.0,250.333,223.0
2015-07-22,16.1875,6.5,7.6875,1.1875,25.5835,314.0,272.75,228.0
2015-07-23,7.146,7.6875,9.875,2.1875,15.4165,280.0,255.25,241.0
2015-07-24,5.771,9.0205,13.417,4.3955,14.75,281.0,255.875,240.0
2015-07-25,10.667,8.792,12.542,3.75,21.125,300.0,266.167,234.0
2015-07-26,13.375,4.646,6.0835,1.4375,24.917,313.0,276.542,245.0
2015-07-27,16.375,6.502000000000001,7.464499999999999,0.9624999999999999,26.689,326.0,282.25,235.0
2015-07-28,14.854,4.979,5.729,0.75,28.396,303.0,267.75,246.0
2015-07-29,13.9565,7.125,8.4375,1.3125,23.804499999999997,311.0,273.417,234.0
2015-07-30,16.9375,7.0835,8.625,1.5415,27.5205,288.0,259.958,236.0
2015-07-31,23.125,8.125,10.208,2.083,34.4795,314.0,278.292,240.0
2015-08-01,28.6875,7.0835,7.9585,0.875,41.1665,317.0,285.583,252.0
2015-08-02,28.1665,4.2295,4.4585,0.229,41.8955,312.0,270.0,241.0
2015-08-03,30.4585,6.6305,7.022,0.3915,45.25,317.0,277.042,248.0
2015-08-04,33.7175,9.609,10.2395,0.6305,48.7825,328.0,290.583,252.0
2015-08-05,30.0,8.5625,9.0205,0.4585,41.8125,344.0,299.75,251.0
2015-08-06,33.9585,12.396,13.7915,1.396,47.4375,342.0,302.375,259.0
2015-08-07,31.9375,6.021,6.1045,0.0835,44.0625,329.0,281.208,242.0
2015-08-08,6.6875,5.0625,5.0625,0.0,15.4165,259.0,242.208,221.0
2015-08-09,8.375,3.396,3.417,0.021,16.896,274.0,237.542,209.0
2015-08-10,12.271,5.348000000000001,6.696,1.3479999999999999,22.9165,295.0,260.917,233.0
2015-08-11,12.4415,6.4830000000000005,7.703,1.22,21.216,288.0,252.333,226.0
2015-08-12,9.0205,7.854,8.729,0.875,18.354,284.0,241.875,225.0
2015-08-13,6.854,6.3125,6.9165,0.604,16.021,228.0,214.958,205.0
2015-08-14,2.0,3.354,3.354,0.0,6.8125,231.0,217.667,204.0
2015-08-15,4.75,3.8955,4.104,0.2085,11.167,284.0,243.542,217.0
2015-08-16,6.917,3.146,3.1875,0.0415,14.0,253.0,240.375,225.0
2015-08-17,3.542,3.8045,4.151999999999999,0.348,11.9585,241.0,233.833,222.0
2015-08-18,3.2915,3.417,3.729,0.3125,11.4585,309.0,265.042,220.0
2015-08-19,6.896,6.5625,7.208,0.646,13.604,289.0,252.0,213.0
2015-08-20,9.090499999999999,9.5,11.625,2.125,18.771,244.0,216.875,187.0
2015-08-21,9.9785,8.696,10.065000000000001,1.3695,21.587,246.0,223.375,206.0
2015-08-22,8.333,8.8125,10.2085,1.396,19.667,267.0,233.792,217.0
2015-08-23,1.5205000000000002,2.2915,2.3335,0.0415,15.396,217.0,208.708,198.0
2015-08-24,4.3955,4.0649999999999995,4.2170000000000005,0.152,15.125,223.0,195.5,175.0
2015-08-25,3.5205,4.6665,4.9585,0.2915,11.3545,207.0,183.667,168.0
2015-08-26,4.0835,6.229,7.0205,0.7915,14.395499999999998,205.0,186.208,173.0
2015-08-27,1.2294999999999998,6.729,6.833,0.10400000000000001,8.6875,190.0,179.5,170.0
2015-08-28,4.4544999999999995,5.7515,6.176,0.4245,13.8125,212.0,192.667,174.0
2015-08-29,4.8125,6.0,6.375,0.375,12.5,186.0,182.458,178.0
2015-08-30,2.9375,4.25,4.417,0.1665,10.2085,191.0,182.417,178.0
2015-08-31,4.833,8.238999999999999,9.0655,0.8260000000000001,13.707999999999998,195.0,188.0,177.0
2015-09-01,4.521,8.146,9.708,1.5625,12.104,227.0,208.625,187.0
2015-09-02,6.4165,5.104,7.0415,1.9375,15.2085,313.0,246.5,213.0
2015-09-03,6.9585,7.3545,8.375,1.021,15.667000000000002,251.0,223.625,202.0
2015-09-04,7.021,7.646,9.021,1.375,14.5835,267.0,227.75,197.0
2015-09-05,7.396,8.604,10.104,1.5,14.6665,250.0,223.0,195.0
2015-09-06,4.7705,4.7705,5.2915,0.521,11.8125,202.0,192.375,181.0
2015-09-07,2.4785,6.282500000000001,6.3260000000000005,0.0435,8.077,197.0,184.083,178.0
2015-09-08,1.826,6.239,6.543,0.304,7.93,178.0,172.0,167.0
2015-09-09,3.0205,3.3335,3.6665,0.3335,14.457999999999998,219.0,193.375,164.0
2015-09-10,3.979,3.75,4.2705,0.5205,24.3125,219.0,215.333,211.0
2015-09-11,3.4375,8.375,10.854,2.479,13.104,245.0,211.833,188.0
2015-09-12,6.9795,7.417,9.021,1.604,15.9165,248.0,216.292,177.0
2015-09-13,7.9375,4.9375,5.625,0.6875,15.8125,253.0,206.083,178.0
2015-09-14,3.2915,9.478,11.217500000000001,1.739,8.6875,224.0,188.75,164.0
2015-09-15,6.3125,8.6875,10.021,1.3335,12.5835,226.0,184.5,150.0
2015-09-16,7.375,9.5415,12.2915,2.75,14.0,216.0,189.5,161.0
2015-09-17,4.7705,9.1045,11.7295,2.625,10.667,205.0,176.292,157.0
2015-09-18,1.5835,5.458,5.5,0.0415,6.6045,219.0,180.583,143.0
2015-09-19,2.8545,7.333,8.5625,1.2295,8.3125,257.0,213.708,181.0
2015-09-20,2.771,4.521,4.7085,0.1875,7.042,248.0,209.083,177.0
2015-09-21,5.6455,5.5435,6.0215,0.4785,11.1665,234.0,197.417,153.0
2015-09-22,8.583,4.6875,4.8125,0.125,13.771,248.0,202.875,159.0
2015-09-23,10.4585,6.646,7.125,0.47950000000000004,17.146,242.0,191.042,149.0
2015-09-24,10.376999999999999,6.87,7.935,1.065,18.5655,208.0,185.917,158.0
2015-09-25,4.521,9.375,10.917,1.5415,11.2915,186.0,166.375,152.0
2015-09-26,2.333,7.125,8.4795,1.354,7.771,192.0,173.75,151.0
2015-09-27,6.1875,4.646,6.3125,1.6669999999999998,12.0835,236.0,198.833,168.0
2015-09-28,9.935,7.5435,8.913,1.3695,16.130499999999998,251.0,200.958,158.0
2015-09-29,5.0625,2.771,2.792,0.021,9.1455,211.0,177.417,154.0
2015-09-30,4.854,4.0835,4.1875,0.104,8.8545,214.0,166.542,134.0
2015-10-01,8.1875,8.2085,9.167,0.9585,14.520499999999998,217.0,174.333,122.0
2015-10-02,6.5415,4.4375,4.708,0.271,13.5,211.0,192.708,166.0
2015-10-03,7.6665,7.271,8.9375,1.6665,13.604,245.0,195.292,141.0
2015-10-04,6.5835,4.3125,4.5415,0.229,12.3125,197.0,160.792,125.0
2015-10-05,6.104,8.326,9.609,1.2825,11.1665,185.0,139.458,92.0
2015-10-06,5.521,9.0625,11.5,2.4375,10.854,173.0,141.167,103.0
2015-10-07,4.6875,3.7915,3.854,0.0625,8.167,175.0,142.667,113.0
2015-10-08,6.140499999999999,2.0715000000000003,2.0715000000000003,0.0,11.729,199.0,162.417,131.0
2015-10-09,12.4625,11.725,12.2665,0.5415,19.9375,218.0,180.75,152.0
2015-10-10,23.0625,13.1455,13.854,0.7085,34.0205,233.0,189.125,157.0
2015-10-11,15.521,8.5835,9.5,0.917,26.5415,182.0,169.667,155.0
2015-10-12,7.5415,4.282500000000001,4.304,0.0215,12.2085,213.0,173.792,143.0
2015-10-13,3.021,7.0625,7.625,0.5625,6.5625,174.0,147.083,129.0
2015-10-14,4.979,7.625,9.1455,1.521,9.354,182.0,137.0,94.0
2015-10-15,5.125,9.021,9.875,0.854,9.4165,176.0,135.208,100.0
2015-10-16,8.396,10.5625,11.2085,0.646,13.354,184.0,134.333,89.0
2015-10-17,12.896,10.583,11.8955,1.3125,20.521,203.0,145.083,98.0
2015-10-18,19.271,9.9795,10.521,0.5415,28.417,200.0,165.792,141.0
2015-10-19,14.0,7.3775,8.3695,0.992,22.525,184.0,147.667,124.0
2015-10-20,10.2915,7.771,9.0835,1.3125,17.375,210.0,152.667,121.0
2015-10-21,8.541,6.5600000000000005,6.9239999999999995,0.364,15.049499999999998,153.0,124.417,87.0
2015-10-22,8.771,9.9165,11.4165,1.5,15.875,180.0,130.625,105.0
2015-10-23,7.917,9.708,10.917,1.208,14.354,164.0,126.292,77.0
2015-10-24,16.8125,6.292,7.354,1.0625,25.1875,228.0,164.542,120.0
2015-10-25,8.7915,1.729,1.729,0.0,14.9585,131.0,105.708,91.0
2015-10-26,7.667,6.8915,7.5649999999999995,0.6739999999999999,12.521,147.0,113.542,90.0
2015-10-27,12.0435,15.520499999999998,19.5625,4.042,18.9375,178.0,125.417,54.0
2015-10-28,9.9375,8.6045,9.729,1.125,18.8335,193.0,155.417,117.0
2015-10-29,8.1665,10.25,12.271,2.021,14.4585,179.0,132.5,88.0
2015-10-30,5.4375,7.125,8.7295,1.604,9.521,158.0,112.792,80.0
2015-10-31,7.75,8.8125,9.8955,1.0835,12.2085,116.0,88.542,66.0
2015-11-01,7.854,9.5415,11.125,1.5835,13.0835,157.0,106.625,71.0
2015-11-02,7.3955,10.521999999999998,12.022,1.5,13.707999999999998,106.0,84.125,69.0
2015-11-03,4.5415,11.729,14.2915,2.5625,10.1455,154.0,117.167,78.0
2015-11-04,5.792,11.25,14.1875,2.9375,11.021,162.0,125.083,93.0
2015-11-05,9.4165,14.979,20.5415,5.5625,15.4585,177.0,123.542,79.0
2015-11-06,9.6955,17.326,22.0,4.674,16.522,196.0,142.042,95.0
2015-11-07,15.0,10.25,12.5415,2.292,24.0835,123.0,109.292,94.0
2015-11-08,10.6665,12.7915,15.0415,2.25,16.9165,126.0,109.542,94.0
2015-11-09,6.6455,14.3695,20.8915,6.5215,17.0415,187.0,150.042,122.0
2015-11-10,0.7915,5.729,6.4375,0.708,6.9585,180.0,135.083,103.0
2015-11-11,1.896,7.0625,8.4375,1.375,7.4585,139.0,103.958,69.0
2015-11-12,2.75,11.5625,15.125,3.5625,7.9375,114.0,76.667,44.0
2015-11-13,4.125,11.6875,14.3125,2.625,9.2295,123.0,90.0,53.0
2015-11-14,2.854,12.4795,14.8545,2.375,9.1665,132.0,110.917,83.0
2015-11-15,0.8955,8.2085,9.375,1.1665,7.479,185.0,155.833,131.0
2015-11-16,2.6085000000000003,8.818,10.0455,1.227,8.239,174.0,149.417,121.0
2015-11-17,8.5625,18.917,29.396,10.479,17.896,177.0,155.208,126.0
2015-11-18,5.5625,11.4375,18.854,7.417,13.4165,157.0,126.333,83.0
2015-11-19,5.854,11.125,18.0835,6.9585,11.6875,139.0,96.25,66.0
2015-11-20,6.6875,14.0625,20.771,6.7085,12.125,99.0,86.542,67.0
2015-11-21,5.3955,8.479,12.146,3.667,11.1665,152.0,106.333,72.0
2015-11-22,6.646,7.729,8.5205,0.7915,12.229,109.0,85.542,54.0
2015-11-23,3.4375,4.9785,5.651999999999999,0.6735,7.6665,82.0,67.875,62.0
2015-11-24,1.0,5.792,7.667,1.875,5.7705,158.0,90.5,58.0
2015-11-25,3.5625,7.5415,8.375,0.8335,8.375,55.0,34.875,3.0
2015-11-26,1.5434999999999999,14.2705,17.7085,3.4375,4.826,82.0,53.708,10.0
2015-11-27,2.3545,7.375,10.333,2.9585,5.625,106.0,72.625,44.0
2015-11-28,3.5415,7.75,10.021,2.2705,6.8125,100.0,67.417,38.0
2015-11-29,3.875,10.1665,13.7915,3.625,6.9375,82.0,48.5,24.0
2015-11-30,7.6875,15.478000000000002,23.564999999999998,8.087,11.979,93.0,56.708,19.0
2015-12-01,5.3125,9.5415,12.1045,2.5625,9.125,96.0,58.875,23.0
2015-12-02,6.4165,15.5,22.104,6.604,10.4165,91.0,61.25,14.0
2015-12-03,8.0,11.583,16.5,4.9165,10.5205,129.0,91.833,61.0
2015-12-04,0.9795,5.6875,6.104,0.4165,4.729,68.0,39.5,31.0
2015-12-05,1.3125,8.3545,9.1665,0.8125,4.667,83.0,51.708,30.0
2015-12-06,4.021,3.9165,4.25,0.3335,8.4795,66.0,49.958,33.0
2015-12-07,4.5,15.826,21.239,5.413,8.271,87.0,52.792,31.0
2015-12-08,5.104,17.8335,30.604,12.771,10.354,74.0,43.167,17.0
2015-12-09,5.3475,16.522,24.174,7.652,9.6085,91.0,53.917,25.0
2015-12-10,7.2085,21.229,32.604,11.375,11.0625,81.0,54.833,17.0
2015-12-11,2.2915,10.1455,11.25,1.104,6.5,106.0,76.458,41.0
2015-12-12,8.854,11.9375,14.9585,3.021,13.4165,106.0,77.125,53.0
2015-12-13,11.75,10.771,12.8335,2.0625,16.646,83.0,56.208,23.0
2015-12-14,8.1875,15.695500000000001,21.5,5.8045,13.4375,85.0,65.792,41.0
2015-12-15,7.833,18.2915,27.917,9.625,14.354,121.0,93.125,69.0
2015-12-16,5.4795,15.771,23.2085,7.4375,11.625,130.0,101.167,65.0
2015-12-17,4.417,5.125,5.3955,0.2705,8.604,71.0,46.083,29.0
2015-12-18,5.0305,12.609,16.522,3.9130000000000003,9.6305,76.0,40.875,9.0
2015-12-19,3.875,8.708,10.6455,1.9375,8.146,44.0,33.417,24.0
2015-12-20,4.729,13.083,14.6665,1.5835,9.396,82.0,55.333,35.0
2015-12-21,7.708,21.174,31.6305,10.4565,12.646,80.0,48.958,18.0
2015-12-22,10.75,7.7915,8.792,1.0,16.229,81.0,63.958,34.0
2015-12-23,12.7915,15.6875,19.1045,3.4165,18.5,77.0,44.375,7.0
2015-12-24,12.146,14.875,21.4795,6.604,17.146,116.0,75.125,47.0
2015-12-25,7.913,8.458,13.2085,4.75,11.4795,95.0,58.333,20.0
2015-12-26,5.0625,10.0625,13.625,3.5625,7.625,72.0,33.042,5.0
2015-12-27,3.2085,2.2915,2.9375,0.6455,6.4165,34.0,-4.167,-16.0
2015-12-28,3.833,11.174,15.282499999999999,4.109,5.792,42.0,15.375,-6.0
2015-12-29,3.292,6.875,9.979,3.1045,6.2915,37.0,13.375,-5.0
2015-12-30,4.7915,7.4375,8.6665,1.229,7.9585,56.0,29.5,6.0
2015-12-31,5.604,10.8955,12.1875,1.2915,8.9585,49.0,17.708,-10.0
2016-01-01,5.291666666666667,9.3125,10.5835,1.271,8.458,80.0,50.083,15.0
2016-01-02,9.402666666666667,12.6085,13.761,1.1524999999999999,13.6875,96.0,68.333,38.0
2016-01-03,14.485999999999999,8.4165,8.8335,0.4165,17.4165,74.0,47.708,24.0
2016-01-04,9.277666666666667,12.083,13.1875,1.1045,12.396,47.0,22.542,12.0
2016-01-05,2.6526666666666667,4.083,4.458,0.375,4.9795,35.0,7.083,-10.0
2016-01-06,3.4106666666666663,11.7335,14.315999999999999,2.5825,5.7044999999999995,42.0,9.208,-11.0
