date,NO2_mean,NOX_mean,NO_mean,SPM_mean,SO2_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2016-12-01,13.333,18.069,4.736,16.944,1.667,196.958,4.25,17.75,214.708
2016-12-02,16.292,22.445,6.153,16.514,1.896,199.375,4.833,23.208,222.583
2016-12-03,12.236,18.111,5.875,18.948,1.956,201.318,5.182,21.864,223.182
2016-12-04,10.105,13.34,3.235,19.778,1.854,200.292,3.957,16.917,217.208
2016-12-05,13.086,17.671,4.585,14.203,1.854,197.125,3.667,19.917,217.042
2016-12-06,13.333,17.639,4.305,12.903,1.979,197.913,3.333,16.696,214.609
2016-12-07,17.701,21.812,4.111,10.333,1.729,199.917,3.167,14.75,214.667
2016-12-08,18.889,28.097,9.209,11.806,1.916,200.708,3.875,20.958,221.667
2016-12-09,10.847,17.278,6.431,14.556,2.0,198.333,3.542,22.958,221.292
2016-12-10,12.736,16.069,3.333,12.097,1.875,199.458,3.696,15.042,214.5
2016-12-11,10.769,12.668,1.899,10.222,1.75,200.75,3.917,12.583,213.333
2016-12-12,16.164,22.134,5.969,12.042,1.854,202.5,5.083,23.208,225.708
2016-12-13,18.903,27.208,8.306,14.75,1.5,196.957,4.958,20.696,217.652
2016-12-14,20.371,24.576,4.205,7.889,1.021,194.958,4.5,18.25,213.208
2016-12-15,21.056,30.458,9.403,9.958,1.854,198.0,4.375,18.125,216.125
2016-12-16,17.181,26.43,9.25,8.806,1.646,197.375,3.522,14.042,211.417
2016-12-17,13.319,19.069,5.75,10.403,1.625,199.417,3.917,18.208,217.625
2016-12-18,11.039,15.053,4.014,11.778,1.708,197.833,3.833,19.417,217.25
2016-12-19,18.297,25.526,7.23,15.863,2.37,197.435,4.913,22.522,219.957
2016-12-20,18.994,28.996,10.002,18.903,2.354,198.739,4.792,26.348,225.087
2016-12-21,20.076,32.279,12.203,19.292,2.188,202.208,5.333,28.083,230.292
2016-12-22,19.583,31.528,11.944,20.903,1.625,197.083,4.696,31.208,228.292
2016-12-23,6.417,9.014,2.597,8.472,1.625,193.208,3.5,14.208,207.417
2016-12-24,13.361,17.389,4.028,8.959,1.729,198.375,3.833,16.708,215.083
2016-12-25,11.541,13.559,2.019,9.292,1.854,198.833,3.75,21.583,220.417
2016-12-26,18.477,26.275,7.798,13.014,2.292,198.667,5.0,24.458,223.125
2016-12-27,10.431,13.556,3.125,11.028,1.416,195.261,3.333,14.696,209.957
2016-12-28,10.93,13.491,2.561,6.472,1.5,198.833,3.13,9.167,208.0
2016-12-29,11.375,14.084,2.708,8.972,1.583,199.625,3.75,16.75,216.375
2016-12-30,10.306,12.444,2.139,9.222,1.604,201.833,3.875,14.375,216.208
2016-12-31,8.778,11.431,2.653,10.157,1.562,203.083,3.667,18.958,222.042
2017-01-01,9.671,12.892,3.221,11.514,1.438,198.087,2.917,10.0,208.087
2017-01-02,8.698,11.583,2.886,7.072,1.333,199.458,2.333,9.25,208.708
2017-01-03,6.222,7.788,1.567,6.541,1.044,197.727,1.826,6.045,203.773
2017-01-04,12.228,16.235,4.008,7.361,1.542,203.458,2.5,14.875,218.333
2017-01-05,15.927,24.24,8.312,8.514,1.458,203.333,2.917,14.833,218.167
2017-01-06,15.667,24.396,8.73,9.486,1.5,203.917,2.708,18.375,222.292
2017-01-07,14.25,20.388,6.138,12.056,1.771,203.167,2.792,17.792,220.958
2017-01-08,15.494,22.473,6.979,10.319,1.542,198.292,2.458,18.417,216.708
2017-01-09,11.936,16.616,4.68,8.911,1.042,197.708,2.292,13.167,210.875
2017-01-10,11.524,15.329,3.804,10.931,1.042,197.435,2.083,9.261,206.696
2017-01-11,10.426,14.094,3.668,7.028,1.062,196.917,2.0,7.125,204.042
2017-01-12,20.865,29.646,8.782,8.653,1.166,200.083,2.292,13.875,213.958
2017-01-13,18.75,29.052,10.302,9.375,1.52,204.083,2.75,18.583,222.667
2017-01-14,13.186,17.3,4.115,8.722,1.562,201.5,2.125,15.75,217.25
2017-01-15,16.447,27.536,11.089,11.314,2.152,199.952,2.615,52.0,251.952
2017-01-16,21.421,31.159,9.738,15.666,2.188,201.783,,32.478,234.261
2017-01-17,15.436,23.918,8.482,14.764,1.375,191.542,,17.917,209.458
2017-01-18,16.417,27.364,10.948,13.097,1.458,194.625,,17.208,211.833
2017-01-19,19.875,32.666,12.792,14.195,1.708,201.583,,16.333,217.917
2017-01-20,18.635,23.938,5.302,17.986,1.77,199.333,,12.542,211.875
2017-01-21,13.19,19.483,6.292,17.472,1.458,203.375,,16.917,220.292
2017-01-22,13.318,18.237,4.919,8.014,1.25,198.875,,8.042,206.917
2017-01-23,9.927,15.219,5.292,10.792,1.104,196.13,,7.522,203.652
2017-01-24,8.267,10.969,2.702,6.208,1.0,196.348,,6.217,202.565
2017-01-25,19.5,26.666,7.166,6.361,1.0,201.125,,11.25,212.375
2017-01-26,17.583,29.136,11.552,8.722,1.146,199.625,,13.792,213.417
2017-01-27,16.208,22.344,6.136,8.014,1.396,199.0,,13.792,212.792
2017-01-28,12.05,15.958,3.908,10.541,1.666,198.333,,13.792,212.125
2017-01-29,16.044,22.675,6.632,11.097,1.375,195.167,,15.333,210.5
2017-01-30,19.854,24.375,4.521,7.792,1.146,195.833,,9.75,205.583
2017-01-31,19.068,28.565,9.498,9.43,1.542,199.565,,15.087,214.652
2017-02-01,21.573,30.136,8.562,12.833,1.792,198.667,,12.667,211.333
2017-02-02,13.979,18.614,4.636,6.972,1.042,196.375,,9.375,205.75
2017-02-03,17.197,23.409,6.212,12.194,1.304,197.696,,16.043,213.739
2017-02-04,9.991,13.093,3.102,11.508,1.125,197.75,,11.125,208.875
2017-02-05,16.522,25.177,8.655,8.654,1.23,201.5,,12.417,213.917
2017-02-06,18.042,23.74,5.698,7.306,1.166,198.792,,11.75,210.542
2017-02-07,19.3,29.68,10.38,7.833,1.188,201.913,,14.174,216.087
2017-02-08,16.823,25.312,8.49,8.07,1.625,200.167,,12.917,213.083
2017-02-09,19.958,28.99,9.031,15.972,1.812,200.708,,14.583,215.292
2017-02-10,16.844,22.5,5.656,20.097,2.25,197.958,,14.083,212.042
2017-02-11,6.505,8.766,2.261,11.764,1.021,196.625,,8.708,205.333
2017-02-12,5.446,7.39,1.944,8.889,1.021,199.333,,12.292,211.625
2017-02-13,11.552,14.416,2.864,8.486,1.042,198.333,,9.208,207.542
2017-02-14,14.248,20.882,6.634,10.028,1.208,196.609,,11.435,208.043
2017-02-15,9.979,13.156,3.177,18.406,1.896,195.667,,8.167,203.833
2017-02-16,19.41,25.724,6.314,14.333,2.208,198.083,,12.625,210.708
2017-02-17,12.258,15.398,3.14,12.936,1.718,196.409,,12.318,208.727
2017-02-18,10.001,12.066,2.066,7.604,1.625,199.833,,9.417,209.25
2017-02-19,17.862,23.915,6.053,11.344,1.916,199.917,,15.458,215.375
2017-02-20,20.021,27.427,7.406,14.49,2.208,200.083,,13.5,213.583
2017-02-21,23.025,31.011,7.986,14.24,2.042,198.913,,15.783,214.696
2017-02-22,24.167,30.958,6.792,15.177,1.771,200.292,,14.25,214.542
2017-02-23,21.864,29.25,7.385,15.458,1.625,199.542,,13.667,213.208
2017-02-24,14.698,20.302,5.604,23.062,1.834,201.917,,14.292,216.208
2017-02-25,14.724,18.314,3.59,16.479,1.979,201.875,,10.583,212.458
2017-02-26,17.95,22.679,4.729,20.792,2.084,202.708,,11.792,214.5
2017-02-27,20.823,25.542,4.719,19.188,2.396,200.292,,17.75,218.042
2017-02-28,20.147,26.563,6.416,18.635,2.646,199.652,,12.696,212.348
2017-03-01,9.312,12.927,3.614,16.073,1.5,193.625,,8.125,201.75
2017-03-02,10.698,15.271,4.573,12.208,1.938,193.708,,13.542,207.25
2017-03-03,14.676,20.823,6.147,14.668,2.043,197.364,,22.136,219.5
2017-03-04,11.476,16.657,5.181,17.042,2.604,194.042,,12.625,206.667
2017-03-05,11.713,18.889,7.176,15.167,1.354,189.958,,12.625,202.583
2017-03-06,14.136,19.386,5.25,8.333,1.688,195.625,,9.0,204.625
2017-03-07,12.255,15.638,3.383,11.125,1.521,198.667,,7.875,206.542
2017-03-08,12.386,15.334,2.948,5.834,1.021,195.417,,8.792,204.208
2017-03-09,12.025,17.697,5.672,6.937,1.292,192.667,,11.958,204.625
2017-03-10,13.844,18.375,4.531,6.802,1.667,199.174,,11.13,210.304
2017-03-11,9.257,12.51,3.253,13.052,2.125,200.375,,12.125,212.5
2017-03-12,14.413,20.336,5.923,16.188,1.868,200.875,,25.875,226.75
2017-03-13,13.625,19.968,6.344,18.76,1.834,199.0,,13.167,212.167
2017-03-14,18.981,31.073,12.092,28.292,2.562,200.0,,19.083,219.083
2017-03-15,13.063,21.823,8.76,25.49,2.271,195.792,,13.333,209.125
2017-03-16,9.854,13.812,3.958,10.76,1.562,192.625,,13.583,206.208
2017-03-17,12.156,15.364,3.208,8.531,1.458,198.522,,9.043,207.565
2017-03-18,6.957,9.855,2.898,10.333,1.771,196.75,,18.583,215.333
2017-03-19,16.926,21.839,4.913,12.55,1.565,195.652,,21.13,216.783
2017-03-20,11.704,16.319,4.614,9.188,1.312,196.708,,11.042,207.75
2017-03-21,6.12,7.695,1.574,5.729,1.239,197.292,,3.958,201.25
2017-03-22,11.812,17.51,5.698,7.938,1.375,193.708,,10.25,203.958
2017-03-23,12.166,20.854,8.688,8.583,1.792,197.0,,10.125,207.125
2017-03-24,11.427,16.354,4.927,10.281,1.938,197.87,,15.87,213.739
2017-03-25,11.074,15.128,4.054,15.073,2.104,198.333,,14.25,212.583
2017-03-26,15.184,20.333,5.149,33.375,2.583,198.292,,14.333,212.625
2017-03-27,16.364,22.521,6.156,39.458,2.771,198.25,,15.167,213.417
2017-03-28,17.25,25.62,8.37,41.386,3.396,196.583,,20.875,217.458
2017-03-29,15.802,22.844,7.041,38.437,3.396,195.583,,16.5,212.083
2017-03-30,13.979,18.125,4.146,21.802,2.604,197.958,,11.333,209.292
2017-03-31,11.677,14.427,2.75,17.01,2.688,196.609,,11.391,208.0
2017-04-01,15.042,18.146,3.104,9.222,1.438,195.292,3.375,10.542,205.833
2017-04-02,13.153,16.381,3.228,15.222,2.544,196.13,3.304,10.739,206.87
2017-04-03,14.894,19.494,4.6,19.361,2.584,195.0,3.292,41.958,236.958
2017-04-04,16.116,19.524,3.408,17.153,2.834,195.292,3.304,15.875,211.167
2017-04-05,14.603,18.729,4.126,18.486,3.354,194.125,3.5,18.792,212.917
2017-04-06,16.041,20.37,4.329,16.958,3.23,194.739,2.833,16.609,211.348
2017-04-07,8.229,11.198,2.969,14.597,1.938,191.458,2.458,12.625,204.083
2017-04-08,7.479,9.906,2.427,10.597,1.771,190.625,2.292,24.083,214.708
2017-04-09,7.841,9.539,1.698,10.68,2.021,192.542,2.708,9.083,201.625
2017-04-10,13.886,16.0,2.114,14.029,2.125,198.792,2.958,10.0,208.792
2017-04-11,12.144,14.55,2.406,9.666,1.334,195.833,2.609,9.125,204.958
2017-04-12,10.796,16.852,6.056,10.625,2.729,194.667,3.458,15.417,210.083
2017-04-13,11.516,14.772,3.256,16.764,2.854,196.087,3.0,16.522,212.609
2017-04-14,12.938,17.25,4.312,22.944,3.458,196.708,3.625,19.25,215.958
2017-04-15,8.219,10.938,2.719,21.903,3.042,193.292,3.083,13.583,206.875
2017-04-16,8.92,11.38,2.459,22.472,3.542,196.042,3.5,23.583,219.625
2017-04-17,13.004,16.744,3.74,20.222,2.718,194.318,3.087,12.545,206.864
2017-04-18,7.26,10.521,3.26,11.567,2.688,188.917,2.609,14.542,203.458
2017-04-19,9.696,13.442,3.746,13.816,2.916,194.042,2.875,14.292,208.333
2017-04-20,11.863,15.588,3.725,16.556,3.104,196.792,3.0,15.167,211.958
2017-04-21,12.25,15.635,3.385,21.056,3.146,196.708,3.5,17.5,214.208
2017-04-22,10.333,13.542,3.208,25.736,3.416,197.042,3.458,13.875,210.917
2017-04-23,5.706,7.592,1.886,14.0,2.896,196.75,2.917,14.583,211.333
2017-04-24,9.882,12.561,2.678,14.65,2.979,195.652,2.708,14.522,210.174
2017-04-25,9.583,12.844,3.26,13.82,3.23,195.542,2.261,14.708,210.25
2017-04-26,10.084,14.723,4.638,12.625,3.542,190.625,2.458,15.0,205.625
2017-04-27,13.183,16.462,3.278,11.542,2.125,193.833,3.625,12.875,206.708
2017-04-28,9.938,15.188,5.25,15.514,3.042,192.583,2.917,14.208,206.792
2017-04-29,9.073,12.021,2.948,19.528,3.312,192.625,3.25,14.708,207.333
2017-04-30,6.98,9.512,2.532,21.597,3.438,192.125,3.042,17.375,209.5
2017-05-01,12.92,16.936,4.016,24.206,3.744,197.833,3.154,15.417,213.25
2017-05-02,11.188,14.292,3.104,15.222,4.292,,,,
2017-05-03,7.271,9.667,2.396,11.931,3.536,197.3,,15.4,212.7
2017-05-04,7.47,12.126,4.658,14.208,4.312,197.917,,12.167,210.083
2017-05-05,6.834,11.27,4.438,15.986,4.146,195.958,,11.667,207.625
2017-05-06,6.104,10.562,4.458,17.333,3.979,192.542,,14.125,206.667
2017-05-07,8.843,12.81,3.966,31.194,4.396,196.5,,14.917,211.417
2017-05-08,13.422,17.418,3.996,46.596,5.312,197.625,,18.5,216.125
2017-05-09,16.438,19.77,3.334,31.681,5.771,199.458,,14.375,213.833
2017-05-10,9.77,11.916,2.146,11.25,2.23,192.261,,10.217,202.478
2017-05-11,11.664,16.45,4.786,19.783,4.292,195.042,,22.0,217.042
2017-05-12,16.042,20.704,4.662,32.398,5.5,200.167,,16.5,216.667
2017-05-13,8.77,10.25,1.479,19.083,2.146,197.833,,8.625,206.458
2017-05-14,6.419,10.565,4.146,11.111,3.604,197.083,,9.042,206.125
2017-05-15,9.828,11.954,2.127,15.195,2.416,194.542,,17.708,212.25
2017-05-16,10.708,13.854,3.146,23.306,3.218,195.818,,14.136,209.955
2017-05-17,12.056,16.014,3.958,18.529,3.396,195.958,,12.375,208.333
2017-05-18,11.833,17.166,5.332,20.389,3.688,195.292,3.5,17.417,212.708
2017-05-19,9.569,14.764,5.195,27.834,3.958,195.5,3.083,17.5,213.0
2017-05-20,9.242,13.678,4.436,26.847,4.854,193.208,3.0,15.958,209.167
2017-05-21,8.019,11.598,3.579,28.222,5.084,192.708,2.792,12.292,205.0
2017-05-22,8.488,13.145,4.658,21.458,4.938,190.417,2.542,14.875,205.292
2017-05-23,7.445,11.792,4.347,15.75,4.583,191.478,2.292,19.087,210.565
2017-05-24,9.278,14.292,5.014,13.459,4.146,191.417,2.25,17.083,208.5
2017-05-25,11.171,16.277,5.106,14.444,3.354,191.583,2.417,15.792,207.375
2017-05-26,11.403,15.681,4.278,12.461,2.5,191.25,2.792,13.292,204.542
2017-05-27,6.625,10.07,3.445,13.208,3.396,192.75,2.667,14.5,207.25
2017-05-28,6.431,8.931,2.5,21.167,3.604,195.417,3.167,17.042,212.458
2017-05-29,7.876,11.553,3.677,20.309,3.834,193.583,2.583,14.75,208.333
2017-05-30,9.236,13.167,3.931,26.972,4.396,193.565,2.708,16.652,210.217
2017-05-31,8.148,10.731,2.583,38.054,4.021,191.75,2.417,15.292,207.042
2017-06-01,8.44,11.887,3.447,11.375,3.625,189.208,2.458,19.833,209.042
2017-06-02,7.666,10.437,2.771,14.416,3.688,191.875,2.625,13.375,205.25
2017-06-03,7.94,10.566,2.627,12.635,4.761,195.182,2.652,20.5,215.682
2017-06-04,6.769,8.79,2.021,11.062,4.958,196.042,2.583,13.25,209.292
2017-06-05,8.355,11.102,2.746,10.979,4.916,196.333,2.542,15.667,212.0
2017-06-06,9.333,12.302,2.969,13.208,4.666,194.261,2.458,15.304,209.565
2017-06-07,8.733,12.15,3.417,15.681,3.771,193.667,2.625,15.958,209.625
2017-06-08,12.13,15.438,3.308,12.597,2.208,192.625,2.875,17.167,209.792
2017-06-09,8.323,12.031,3.708,15.375,4.25,193.917,3.0,14.25,208.167
2017-06-10,7.375,10.198,2.823,22.5,4.48,194.0,3.0,12.083,206.083
2017-06-11,7.583,9.22,1.637,19.486,5.146,195.792,3.375,15.375,211.167
2017-06-12,7.467,9.646,2.178,15.995,4.521,193.75,2.5,13.708,207.458
2017-06-13,9.177,12.364,3.188,13.917,4.062,194.957,2.5,7.913,202.87
2017-06-14,9.429,12.262,2.833,14.181,4.479,194.042,2.292,23.5,217.542
2017-06-15,8.855,12.156,3.301,17.917,4.521,193.167,2.417,15.042,208.208
2017-06-16,10.625,13.198,2.573,23.375,5.375,193.792,2.75,20.5,214.292
2017-06-17,8.292,10.552,2.26,15.909,5.771,194.917,2.625,7.333,202.25
2017-06-18,6.685,8.57,1.885,15.333,4.73,195.833,2.667,8.042,203.875
2017-06-19,9.343,13.131,3.788,23.016,4.435,197.364,2.913,23.364,220.727
2017-06-20,9.06,12.414,3.354,34.958,4.562,196.0,3.125,16.417,212.417
2017-06-21,6.585,9.335,2.75,20.659,2.396,187.5,2.125,7.458,194.958
2017-06-22,10.823,14.31,3.487,18.958,3.875,190.792,2.583,12.208,203.0
2017-06-23,9.906,13.771,3.864,20.514,4.77,193.167,2.833,19.333,212.5
2017-06-24,7.531,10.74,3.208,17.806,4.479,191.125,2.708,15.25,206.375
2017-06-25,6.052,9.01,2.958,16.819,2.666,190.125,2.417,11.625,201.75
2017-06-26,9.029,13.722,4.693,16.486,3.854,197.13,3.25,18.87,216.0
2017-06-27,9.99,14.823,4.833,23.312,3.667,199.208,3.625,18.583,217.792
2017-06-28,11.549,18.429,6.88,26.74,3.229,200.625,3.875,20.125,220.75
2017-06-29,9.677,15.601,5.924,24.569,4.042,200.708,3.083,21.375,222.083
2017-06-30,8.416,11.76,3.344,18.185,2.979,192.167,2.25,18.75,210.917
2017-07-01,5.594,9.375,3.781,17.208,3.625,185.708,1.958,21.25,206.958
2017-07-02,7.047,11.344,4.296,23.406,4.604,186.792,1.958,18.5,205.292
2017-07-03,8.999,15.935,6.936,30.221,4.87,187.81,1.909,15.905,203.714
2017-07-04,8.886,11.896,3.01,24.958,4.646,184.542,1.833,13.458,198.0
2017-07-05,9.497,15.784,6.287,16.858,4.292,189.667,2.75,20.875,210.542
2017-07-06,9.63,12.994,3.364,19.542,4.812,193.042,2.75,19.375,212.417
2017-07-07,10.094,13.521,3.427,23.667,5.104,195.583,3.333,23.667,219.25
2017-07-08,8.958,11.844,2.885,31.208,5.458,198.625,3.667,27.583,226.208
2017-07-09,5.569,8.185,2.616,24.347,4.834,190.417,2.333,15.042,205.458
2017-07-10,6.574,11.631,5.057,13.347,5.125,183.682,1.792,13.727,197.409
2017-07-11,5.042,11.177,6.136,11.052,4.812,183.875,1.875,17.583,201.458
2017-07-12,5.048,9.744,4.695,17.427,3.875,182.375,1.958,17.542,199.917
2017-07-13,6.452,11.835,5.384,14.442,3.396,183.333,2.0,24.875,208.208
2017-07-14,5.812,12.646,6.833,9.854,4.5,189.458,1.958,18.583,208.042
2017-07-15,5.146,8.886,3.74,12.552,4.604,186.875,2.042,17.792,204.667
2017-07-16,6.284,9.098,2.813,32.26,5.407,189.458,2.333,13.167,202.625
2017-07-17,8.761,14.182,5.421,29.375,5.761,191.286,2.545,19.714,211.0
2017-07-18,10.333,15.042,4.708,23.156,5.938,194.75,3.125,21.167,215.917
2017-07-19,8.88,12.932,4.052,17.177,5.354,194.208,2.792,17.042,211.25
2017-07-20,7.256,12.177,4.92,15.802,5.604,191.125,2.375,14.75,205.875
2017-07-21,6.271,11.916,5.646,14.823,5.312,185.875,1.833,19.833,205.708
2017-07-22,4.604,10.156,5.552,12.625,4.75,185.667,1.625,19.0,204.667
2017-07-23,3.569,7.656,4.087,13.886,3.688,187.167,2.208,19.75,206.917
2017-07-24,4.414,7.7,3.286,10.588,3.646,181.478,1.917,18.87,200.348
2017-07-25,5.323,8.813,3.49,14.354,3.584,181.208,2.25,14.917,196.125
2017-07-26,7.666,11.764,4.098,12.969,3.875,191.542,2.5,14.708,206.25
2017-07-27,10.414,13.982,3.567,16.156,4.916,197.435,2.875,19.652,217.087
2017-07-28,11.177,15.448,4.271,20.031,5.458,194.875,3.125,30.0,224.875
2017-07-29,7.886,13.084,5.198,19.698,4.625,188.917,2.833,15.375,204.292
2017-07-30,6.408,11.984,5.576,14.604,3.979,187.125,2.917,8.875,196.0
2017-07-31,7.306,12.7,5.394,15.677,4.792,187.043,2.417,25.304,212.348
2017-08-01,7.92,13.828,5.907,15.292,4.566,188.652,2.174,11.87,200.522
2017-08-02,8.633,12.436,3.803,11.167,3.25,190.917,2.375,9.917,200.833
2017-08-03,8.606,12.87,4.264,12.782,4.354,189.708,2.458,8.208,197.917
2017-08-04,7.416,13.067,5.652,13.193,4.875,189.333,2.917,9.625,198.958
2017-08-05,4.5,9.521,5.021,11.968,5.02,186.5,2.125,27.458,213.958
2017-08-06,3.692,8.294,4.602,16.875,5.333,184.875,2.083,15.542,200.417
2017-08-07,4.35,9.379,5.028,16.364,3.812,187.174,2.458,8.783,195.957
2017-08-08,5.833,8.802,2.969,13.556,3.896,187.375,2.333,14.792,202.167
2017-08-09,8.673,12.878,4.204,16.74,5.584,191.167,2.875,33.75,224.917
2017-08-10,7.945,11.275,3.33,23.344,5.062,190.75,3.208,14.083,204.833
2017-08-11,11.708,18.24,6.531,9.771,3.375,191.875,3.542,12.458,204.333
2017-08-12,8.031,11.292,3.26,11.01,3.979,192.458,3.458,14.708,207.167
2017-08-13,6.109,9.401,3.292,18.396,3.312,197.542,3.167,12.958,210.5
2017-08-14,5.411,9.293,3.882,16.708,3.73,194.304,2.958,31.913,226.217
2017-08-15,5.277,9.708,4.43,16.494,2.978,191.909,2.913,9.727,201.636
2017-08-16,6.416,11.348,4.933,7.219,2.666,190.833,2.542,9.708,200.542
2017-08-17,5.819,9.236,3.417,9.5,3.729,187.042,2.417,9.083,196.125
2017-08-18,7.274,10.914,3.641,15.688,3.75,187.5,2.875,32.667,220.167
2017-08-19,5.861,9.264,3.403,14.0,4.084,187.75,2.417,18.0,205.75
2017-08-20,5.729,8.091,2.362,12.135,3.958,187.667,2.583,8.125,195.792
2017-08-21,7.799,12.064,4.266,19.344,4.625,189.583,2.875,15.833,205.417
2017-08-22,6.875,11.93,5.056,20.643,3.688,188.913,2.875,24.087,213.0
2017-08-23,10.605,15.642,5.037,20.136,5.792,191.208,3.0,24.083,215.292
2017-08-24,12.264,16.472,4.208,28.01,6.438,190.833,3.208,26.667,217.5
2017-08-25,11.569,16.167,4.597,29.282,6.416,187.292,2.667,31.083,218.375
2017-08-26,9.861,12.986,3.125,28.094,6.083,190.125,3.417,23.458,213.583
2017-08-27,7.842,10.359,2.517,21.406,5.958,195.833,3.25,8.583,204.417
2017-08-28,9.521,13.586,4.065,19.792,5.479,194.833,2.917,18.292,213.125
2017-08-29,6.458,10.75,4.292,19.24,4.042,186.348,2.875,14.391,200.739
2017-08-30,7.376,10.899,3.523,24.636,4.479,183.0,1.833,23.25,206.25
2017-08-31,7.292,13.264,5.972,11.5,3.958,191.542,2.417,9.5,201.042
2017-09-01,9.0,11.139,2.139,11.634,3.782,194.043,2.522,10.348,204.391
2017-09-02,7.167,9.236,2.07,9.865,3.166,195.083,2.625,9.542,204.625
2017-09-03,6.462,9.84,3.378,13.615,3.438,196.125,2.875,8.792,204.917
2017-09-04,8.221,10.793,2.572,14.427,3.354,197.792,2.792,9.208,207.0
2017-09-05,8.924,11.952,3.028,13.693,3.854,195.478,2.958,10.391,205.87
2017-09-06,11.347,15.973,4.626,13.604,3.208,192.542,2.625,11.167,203.708
2017-09-07,8.5,12.75,4.25,22.265,3.667,192.25,2.958,23.958,216.208
2017-09-08,11.292,14.681,3.389,19.74,3.416,194.458,3.708,15.083,209.542
2017-09-09,7.778,12.195,4.417,14.115,3.625,194.792,2.958,8.958,203.75
2017-09-10,5.382,8.953,3.571,14.552,3.5,194.917,2.75,20.125,215.042
2017-09-11,9.287,17.316,8.029,16.059,3.396,192.792,2.458,33.875,226.667
2017-09-12,9.556,16.986,7.431,16.997,4.833,193.739,2.833,27.522,221.261
2017-09-13,11.22,22.027,10.806,16.151,6.0,198.375,3.25,18.375,216.75
2017-09-14,12.383,23.477,11.094,24.818,5.583,198.87,3.542,17.957,216.826
2017-09-15,14.594,24.646,10.052,17.802,5.75,198.042,3.167,11.583,209.625
2017-09-16,12.604,16.448,3.844,14.698,3.5,199.522,2.625,13.261,212.783
2017-09-17,4.182,6.151,1.969,9.25,3.0,195.75,1.958,5.542,201.292
2017-09-18,5.514,9.483,3.969,18.604,4.833,190.458,2.333,12.417,202.875
2017-09-19,10.398,17.356,6.958,17.492,4.811,195.857,3.217,17.333,213.19
2017-09-20,15.591,19.992,4.402,29.647,4.708,197.375,3.792,18.375,215.75
2017-09-21,13.521,16.469,2.948,23.031,4.896,200.25,3.958,12.5,212.75
2017-09-22,12.198,15.562,3.364,16.804,3.833,198.292,3.25,10.042,208.333
2017-09-23,6.448,8.458,2.01,9.25,2.812,194.333,3.0,8.792,203.125
2017-09-24,6.562,9.222,2.659,14.552,3.062,195.583,3.333,16.833,212.417
2017-09-25,7.918,12.49,4.572,15.844,3.021,194.0,3.0,15.875,209.875
2017-09-26,8.816,14.85,6.033,15.021,2.875,194.13,2.833,19.304,213.435
2017-09-27,9.389,15.352,5.962,16.031,2.792,194.917,2.917,24.25,219.167
2017-09-28,11.916,17.042,5.125,10.426,2.229,193.458,2.5,12.542,206.0
2017-09-29,10.49,13.906,3.416,11.084,2.438,194.708,2.583,14.125,208.833
2017-09-30,9.719,13.917,4.198,15.562,2.584,198.417,3.458,12.167,210.583
2017-10-01,7.112,10.102,2.991,16.864,2.625,201.292,3.292,11.417,212.708
2017-10-02,10.197,16.848,6.65,14.573,2.391,197.304,3.043,12.174,209.478
2017-10-03,12.16,19.934,7.774,13.146,2.375,193.174,3.0,20.696,213.87
2017-10-04,12.074,16.212,4.137,11.182,2.396,195.458,2.875,10.75,206.208
2017-10-05,13.094,16.698,3.604,10.311,2.75,197.833,2.542,9.625,207.458
2017-10-06,11.458,16.469,5.01,9.972,2.188,196.208,2.542,8.792,205.0
2017-10-07,6.271,9.75,3.479,8.802,2.188,192.583,2.375,7.833,200.417
2017-10-08,5.825,9.463,3.638,13.01,2.438,195.5,3.167,12.708,208.208
2017-10-09,7.512,11.296,3.784,14.438,2.417,194.375,3.333,38.458,232.833
2017-10-10,10.862,17.996,7.133,21.083,2.542,194.87,3.625,22.826,217.696
2017-10-11,10.904,17.6,6.696,27.287,2.75,192.417,3.333,18.417,210.833
2017-10-12,10.552,13.698,3.146,33.104,2.916,190.583,3.375,19.375,209.958
2017-10-13,11.896,16.354,4.458,14.677,2.188,192.083,3.083,11.083,203.167
2017-10-14,9.844,13.417,3.573,7.021,1.729,194.042,2.917,10.667,204.708
2017-10-15,6.384,9.042,2.657,7.906,1.812,195.167,2.792,9.5,204.667
2017-10-16,10.342,16.036,5.693,6.312,1.565,195.227,2.957,12.091,207.318
2017-10-17,12.799,14.859,2.059,7.583,1.604,195.208,3.167,14.458,209.667
2017-10-18,10.756,14.744,3.987,13.49,2.084,197.417,3.0,12.0,209.417
2017-10-19,9.056,10.514,1.458,7.25,1.646,193.708,2.333,14.25,207.958
2017-10-20,8.0,10.208,2.208,7.979,1.792,192.542,2.917,10.042,202.583
2017-10-21,9.694,14.764,5.069,9.104,1.666,193.0,2.958,12.75,205.75
2017-10-22,3.89,6.473,2.583,11.375,1.5,188.375,1.833,6.458,194.833
2017-10-23,6.85,8.57,1.721,7.808,1.854,194.391,2.25,10.739,205.13
2017-10-24,16.333,19.181,2.847,13.639,2.104,204.167,2.792,11.167,215.333
2017-10-25,12.794,14.964,2.17,10.444,1.438,201.0,2.792,11.958,212.958
2017-10-26,15.195,19.959,4.764,14.417,1.712,203.5,3.458,21.542,225.042
