date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean,HUM_max,HUM_mean,HUM_min,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean,CO_mean
2013-01-16,40.581,83.775,43.194,19.531,18.347,1.667,78.0,55.917,30.0,0.0,6.5,1.362,-4.8,206.604,33.0,239.604,7.438
2013-01-17,29.503,46.379,16.876,12.63,11.542,1.347,76.0,45.833,28.0,0.0,7.7,2.867,-0.9,200.188,19.167,219.354,5.125
2013-01-18,32.172,44.557,12.386,19.5,18.208,1.611,73.0,52.125,27.0,0.0,6.1,1.779,-1.5,201.292,22.562,223.854,6.159
2013-01-19,9.672,11.385,1.714,10.188,7.625,0.958,88.0,46.917,26.0,0.0,4.7,1.238,-1.6,196.318,8.356,204.674,3.349
2013-01-20,35.712,65.372,29.66,16.632,13.708,2.361,72.0,50.333,29.0,0.0,5.7,1.804,-2.8,206.614,24.802,231.416,6.972
2013-01-21,30.13,60.698,30.568,24.254,22.582,1.881,86.0,53.375,26.0,0.0,9.7,3.9,-2.4,199.51,21.818,221.328,6.26
2013-01-22,26.304,38.348,12.045,25.13,20.499,1.525,94.0,64.833,34.0,3.0,7.1,2.458,-1.1,201.256,17.44,218.696,6.362
2013-01-23,31.625,53.924,22.299,11.632,9.875,1.087,63.0,44.458,27.0,0.0,8.6,3.467,-2.3,202.954,18.125,221.08,6.111
2013-01-24,43.342,77.317,33.975,27.231,22.811,1.91,72.0,56.583,34.0,0.0,9.6,4.396,-0.6,208.592,34.212,242.804,6.764
2013-01-25,58.891,134.589,75.698,64.948,63.083,2.861,79.0,61.333,42.0,0.0,9.2,4.333,-0.5,224.562,66.104,290.667,11.909
2013-01-26,12.693,18.943,6.25,19.295,11.528,1.208,89.0,51.167,29.0,0.0,12.7,7.529,-0.4,198.25,16.916,215.166,4.571
2013-01-27,20.308,27.517,7.208,8.736,5.972,1.07,60.0,38.208,24.0,0.0,5.1,1.942,-2.2,197.678,14.05,211.728,4.111
2013-01-28,34.206,56.846,22.64,17.005,13.75,2.511,64.0,45.208,31.0,0.0,13.7,7.179,-2.5,200.188,23.979,224.167,5.346
2013-01-29,27.14,36.677,9.536,12.18,9.5,1.847,67.0,42.25,21.0,0.0,12.2,8.046,3.2,197.598,18.684,216.282,4.986
2013-01-30,34.977,64.867,29.89,31.135,21.431,1.514,94.0,74.625,62.0,4.0,13.7,8.758,4.2,201.0,33.938,234.938,6.078
2013-01-31,24.644,50.018,25.374,17.813,13.556,0.78,92.0,48.333,24.0,0.0,15.3,8.833,3.9,198.604,22.854,221.458,5.43
2013-02-01,26.37,46.614,20.245,20.5,14.611,1.319,89.0,59.833,30.0,0.0,10.8,6.608,1.8,200.026,22.017,222.044,5.82
2013-02-02,34.516,52.276,17.76,52.849,38.181,2.07,92.0,75.167,51.0,0.0,12.1,7.688,3.9,208.142,35.271,243.412,8.431
2013-02-03,41.329,77.945,36.616,73.917,56.25,3.207,88.0,74.667,58.0,0.0,17.1,12.258,7.2,206.042,40.042,246.084,8.437
2013-02-04,12.959,17.78,4.82,15.885,8.972,0.487,93.0,80.625,54.0,6.0,11.0,3.779,-0.7,192.806,12.368,205.174,3.834
2013-02-05,11.414,16.682,5.268,4.0,2.139,0.242,55.0,39.333,28.0,0.0,4.0,0.858,-1.8,194.416,7.73,202.146,3.208
2013-02-06,19.251,28.614,9.363,7.802,5.584,0.479,49.0,38.167,28.0,0.0,5.6,1.962,-1.8,196.729,11.0,207.729,3.899
2013-02-07,19.76,28.781,9.021,10.089,8.764,1.052,50.0,39.208,27.0,0.0,6.6,3.308,0.2,196.625,10.875,207.5,4.042
2013-02-08,9.547,11.75,2.203,9.635,5.305,0.354,95.0,85.542,53.0,0.0,2.0,-0.254,-1.2,193.627,7.748,201.374,3.055
2013-02-09,7.005,9.021,2.016,2.479,0.236,0.097,95.0,63.5,45.0,17.0,10.6,4.529,0.2,192.25,7.062,199.312,3.007
2013-02-10,27.776,46.094,18.318,11.833,9.486,1.009,59.0,47.625,30.0,0.0,8.7,5.083,1.4,198.98,16.916,215.896,4.722
2013-02-11,11.912,14.391,2.479,7.672,5.361,0.803,74.0,59.708,50.0,0.0,3.3,2.446,1.0,195.542,10.312,205.854,3.456
2013-02-12,15.349,23.797,8.448,7.443,4.611,0.772,74.0,55.042,45.0,0.0,7.8,3.758,0.8,195.666,9.416,205.084,3.573
2013-02-13,31.016,47.474,16.458,11.853,9.597,1.116,82.0,56.958,37.0,0.0,8.0,3.9,-0.7,201.834,17.834,219.666,4.931
2013-02-14,22.016,31.807,9.792,15.375,9.445,0.375,94.0,84.0,48.0,5.0,3.9,1.054,-0.6,196.234,12.711,208.945,3.584
2013-02-15,10.609,13.786,3.177,3.583,-0.25,0.116,96.0,84.167,56.0,59.0,6.7,3.054,-0.6,190.625,7.854,198.479,2.947
2013-02-16,4.76,5.734,0.974,9.66,6.972,0.944,59.0,43.25,29.0,0.0,11.1,6.812,4.6,191.562,6.021,197.583,2.917
2013-02-17,19.308,27.025,7.717,21.943,18.861,2.764,46.0,35.25,20.0,0.0,14.4,7.4,3.0,197.772,11.263,209.036,4.875
2013-02-18,12.537,18.674,6.138,8.005,6.895,0.434,45.0,34.208,25.0,0.0,8.7,4.588,1.6,194.292,7.854,202.146,3.417
2013-02-19,17.897,24.873,6.976,9.636,7.222,0.508,57.0,40.208,24.0,0.0,8.9,4.212,-0.1,194.472,10.216,204.688,3.796
2013-02-20,28.204,39.055,10.85,20.23,16.52,2.275,71.0,52.917,29.0,0.0,8.0,3.975,-1.0,196.845,15.192,212.038,5.166
2013-02-21,19.427,26.953,7.526,12.667,11.0,1.004,64.0,39.917,21.0,0.0,9.9,4.846,0.5,194.27,10.666,204.938,4.011
2013-02-22,17.063,20.99,3.927,8.34,6.097,0.334,60.0,39.75,20.0,0.0,9.9,4.542,-0.6,194.125,10.916,205.042,3.958
2013-02-23,14.073,16.406,2.333,14.896,11.889,1.375,61.0,50.75,38.0,0.0,9.0,4.908,1.5,195.042,11.312,206.354,4.146
2013-02-24,19.441,27.464,8.022,15.09,10.03,1.584,65.0,54.292,40.0,0.0,8.3,5.596,3.1,194.375,11.021,205.396,4.224
2013-02-25,32.01,47.392,15.382,32.581,29.042,2.292,81.0,50.917,26.0,0.0,13.1,7.442,0.8,197.708,23.396,221.104,5.792
2013-02-26,31.414,39.927,8.513,48.173,45.731,2.938,78.0,55.25,30.0,0.0,14.1,8.412,2.3,203.348,20.934,224.282,6.708
2013-02-27,43.62,70.042,26.422,73.25,56.444,2.792,92.0,78.708,64.0,0.0,13.2,9.229,6.3,203.166,34.75,237.916,7.63
2013-02-28,20.125,26.734,6.61,35.692,26.042,1.544,94.0,65.167,30.0,8.0,19.5,13.442,7.7,191.583,16.917,208.5,5.396
2013-03-01,15.375,18.938,3.562,35.014,26.861,1.25,92.0,80.167,66.0,2.0,10.8,7.921,5.8,194.479,13.416,207.896,5.75
2013-03-02,8.568,9.969,1.401,17.424,11.361,0.458,94.0,92.417,88.0,18.0,5.6,4.733,3.9,192.604,9.854,202.458,4.104
2013-03-03,15.262,22.775,7.513,10.101,6.514,0.194,94.0,61.5,31.0,2.0,11.0,6.088,3.5,193.302,10.744,204.046,3.708
2013-03-04,18.09,22.356,4.266,16.306,13.193,1.243,78.0,49.625,28.0,0.0,10.8,6.458,0.0,196.801,11.716,208.517,4.542
2013-03-05,27.596,42.315,14.72,29.083,17.625,0.445,95.0,90.583,59.0,34.0,7.0,5.546,4.3,195.188,21.625,216.812,5.16
2013-03-06,10.274,13.796,3.523,7.16,5.834,0.069,47.0,33.458,22.0,0.0,8.0,4.85,2.2,191.011,7.017,198.028,3.312
2013-03-07,20.597,27.834,7.238,11.188,8.931,0.608,75.0,41.083,13.0,0.0,9.2,3.9,0.8,194.438,11.5,205.938,4.352
2013-03-08,21.552,25.969,4.417,12.229,9.708,1.014,60.0,41.875,19.0,0.0,11.0,5.454,-0.4,194.438,12.667,207.104,4.521
2013-03-09,14.615,16.656,2.042,14.473,11.083,1.153,83.0,51.125,29.0,0.0,10.8,5.471,2.1,194.042,13.188,207.23,4.438
2013-03-10,14.266,18.516,4.25,9.986,8.558,0.25,88.0,40.833,18.0,0.0,8.5,4.092,0.5,195.586,10.077,205.663,3.792
2013-03-11,20.922,27.38,6.458,8.438,6.748,0.972,75.0,43.167,16.0,0.0,10.5,5.592,-1.2,197.188,10.52,207.708,3.777
2013-03-12,39.073,66.682,27.609,34.299,28.694,4.069,80.0,53.458,29.0,0.0,17.0,9.875,1.2,205.062,29.396,234.458,6.0
2013-03-13,24.495,35.49,10.995,49.278,29.5,1.028,96.0,86.375,68.0,31.0,15.7,10.992,6.5,194.354,17.438,211.792,4.812
2013-03-14,17.349,22.14,4.792,7.125,3.694,0.111,83.0,63.083,41.0,0.0,11.6,9.05,5.3,190.979,12.375,203.354,4.312
2013-03-15,12.469,14.797,2.328,7.715,5.514,0.93,69.0,43.042,22.0,0.0,12.4,8.1,3.5,192.312,8.688,201.0,3.582
2013-03-16,19.781,22.526,2.745,24.354,19.889,2.153,84.0,56.833,35.0,0.0,17.4,10.229,2.4,196.536,15.208,211.744,5.188
2013-03-17,27.125,40.136,13.012,36.222,30.861,2.431,83.0,58.0,36.0,0.0,15.9,10.979,3.8,200.0,19.521,219.521,5.794
2013-03-18,26.62,38.328,11.708,34.942,28.077,1.145,92.0,70.292,47.0,0.0,19.8,14.421,7.3,199.142,22.43,221.572,4.708
2013-03-19,11.794,14.545,2.75,18.216,13.361,0.424,61.0,42.917,31.0,0.0,14.1,10.829,8.6,192.312,11.334,203.646,4.021
2013-03-20,21.879,28.796,6.917,14.916,7.131,0.086,95.0,87.625,63.0,18.0,8.6,7.133,6.0,193.25,14.979,208.229,3.83
2013-03-21,7.854,9.656,1.802,2.901,1.445,0.083,82.0,43.375,21.0,0.0,15.3,9.425,5.2,189.792,7.938,197.729,2.778
2013-03-22,11.948,14.427,2.479,6.177,4.847,0.528,57.0,37.375,20.0,0.0,14.4,9.379,3.9,193.48,7.989,201.47,3.0
2013-03-23,14.714,16.76,2.047,12.755,10.972,0.68,79.0,41.792,17.0,0.0,16.8,11.038,4.5,196.208,9.73,205.938,3.406
2013-03-24,27.88,36.536,8.656,20.265,17.125,1.708,82.0,45.792,15.0,0.0,19.4,13.108,5.1,197.734,14.784,212.519,4.292
2013-03-25,37.229,45.906,8.677,36.25,29.364,4.168,77.0,51.917,27.0,0.0,21.2,15.742,10.7,195.875,18.666,214.542,5.167
2013-03-26,40.114,56.094,15.979,33.084,25.291,2.705,89.0,65.917,40.0,0.0,20.0,15.192,11.3,198.224,26.377,224.6,5.079
2013-03-27,21.198,26.625,5.427,37.391,25.251,0.999,91.0,79.792,60.0,2.0,15.1,11.483,7.2,192.86,14.766,207.626,4.792
2013-03-28,36.067,52.786,16.719,35.672,26.847,2.653,95.0,59.083,22.0,0.0,21.6,13.996,6.0,196.828,20.629,217.456,5.528
2013-03-29,20.49,23.385,2.896,27.318,20.805,2.486,74.0,60.167,39.0,0.0,22.3,16.992,12.6,194.0,12.833,206.833,3.93
2013-03-30,9.438,10.635,1.198,20.719,11.972,1.305,94.0,82.667,49.0,18.0,17.4,15.379,13.7,187.182,8.881,196.062,3.833
2013-03-31,8.01,9.604,1.594,7.745,7.097,0.958,53.0,33.125,16.0,0.0,20.9,15.433,11.5,189.208,7.396,196.604,3.177
2013-04-01,17.415,23.757,6.342,23.601,22.403,0.931,95.0,63.375,37.0,0.0,14.8,9.812,3.2,196.057,11.169,207.226,4.75
2013-04-02,26.412,37.426,11.014,33.101,26.605,0.372,97.0,90.375,68.0,44.0,13.3,10.5,7.3,195.669,22.308,217.978,5.115
2013-04-03,11.317,13.576,2.259,4.427,1.292,0.0,97.0,82.333,55.0,70.0,14.1,11.612,9.1,185.566,9.23,194.796,3.208
2013-04-04,23.834,32.339,8.505,11.046,7.211,0.955,88.0,63.917,35.0,0.0,20.1,14.738,7.3,189.5,14.334,203.834,4.292
2013-04-05,19.141,23.115,3.974,29.833,22.361,1.556,92.0,71.958,50.0,0.0,20.8,15.475,10.4,190.416,13.23,203.646,4.342
2013-04-06,13.187,15.693,2.505,22.26,13.542,1.417,96.0,79.167,52.0,65.0,19.3,15.575,13.5,186.619,7.032,193.65,3.653
2013-04-07,7.302,8.51,1.208,11.786,6.708,0.445,97.0,63.667,36.0,17.0,22.2,15.708,8.0,185.98,6.312,192.292,3.458
2013-04-08,11.006,13.222,2.216,9.172,4.986,0.167,47.0,29.875,16.0,0.0,18.0,12.362,7.2,191.53,5.504,197.034,3.318
2013-04-09,22.129,29.054,6.924,20.193,14.042,1.571,66.0,53.292,34.0,0.0,18.2,13.796,6.4,193.816,10.369,204.184,3.806
2013-04-10,14.766,17.636,2.87,19.573,14.403,0.903,76.0,57.542,39.0,0.0,15.4,10.962,5.1,193.562,8.292,201.854,4.25
2013-04-11,13.393,16.54,3.148,12.606,10.417,0.307,92.0,68.083,41.0,1.0,10.8,7.15,3.4,194.834,7.458,202.292,4.114
2013-04-12,19.639,27.072,7.433,20.865,20.403,1.027,90.0,54.542,25.0,0.0,13.5,9.125,2.4,195.542,9.807,205.35,4.57
2013-04-13,14.943,18.755,3.812,12.01,8.694,0.972,82.0,54.875,28.0,0.0,14.9,10.062,3.5,194.229,7.812,202.042,4.118
2013-04-14,10.208,11.479,1.271,24.755,17.75,1.556,74.0,53.917,33.0,0.0,18.7,14.75,8.6,191.01,7.557,198.567,3.616
2013-04-15,12.094,14.75,2.656,28.292,20.847,1.319,74.0,57.708,43.0,0.0,19.6,14.992,8.6,188.125,7.583,195.708,3.764
2013-04-16,17.62,21.24,3.62,22.703,14.347,1.792,84.0,61.292,42.0,0.0,18.8,14.004,6.5,189.0,7.408,196.408,4.097
2013-04-17,21.078,23.958,2.88,44.036,32.93,1.875,87.0,70.625,56.0,0.0,20.0,17.458,13.2,188.833,8.875,197.708,3.631
2013-04-18,16.505,20.938,4.432,20.984,15.028,1.681,84.0,69.25,46.0,0.0,23.0,18.117,14.1,184.172,6.471,190.644,3.139
2013-04-19,12.162,15.166,3.005,16.885,11.68,0.444,87.0,51.708,20.0,0.0,16.1,11.758,7.9,190.312,7.438,197.75,3.667
2013-04-20,12.625,15.807,3.182,20.151,15.347,0.25,93.0,59.625,34.0,11.0,8.6,6.729,3.6,193.718,7.066,200.783,4.062
2013-04-21,7.661,8.896,1.234,9.338,7.055,0.014,95.0,85.75,47.0,26.0,7.0,4.646,3.0,191.125,1.667,192.792,3.555
2013-04-22,13.792,16.987,3.195,15.985,12.889,0.208,67.0,40.917,23.0,0.0,14.4,9.379,1.9,196.75,8.666,205.417,3.833
2013-04-23,25.591,31.301,5.71,21.903,17.225,1.552,69.0,51.417,25.0,0.0,16.9,11.825,3.9,195.834,12.438,208.271,4.32
2013-04-24,16.928,19.005,2.077,25.503,15.708,1.335,95.0,79.333,57.0,26.0,15.3,14.062,12.9,190.171,7.019,197.19,3.625
2013-04-25,15.812,18.286,2.474,19.928,15.577,1.125,95.0,55.458,26.0,12.0,20.7,15.658,11.1,189.875,9.771,199.646,4.042
2013-04-26,16.104,19.391,3.286,21.864,16.764,1.931,80.0,63.458,44.0,0.0,21.1,15.05,9.0,189.169,10.602,199.771,4.102
2013-04-27,10.516,13.14,2.625,10.844,7.514,0.459,75.0,34.792,19.0,0.0,19.4,13.783,7.8,190.688,6.5,197.188,3.667
2013-04-28,10.844,12.25,1.406,15.022,12.0,0.917,50.0,30.292,21.0,0.0,20.0,14.454,7.7,192.292,6.584,198.875,3.75
2013-04-29,15.281,17.333,2.052,20.579,16.181,1.958,68.0,44.0,17.0,0.0,20.0,15.221,7.9,193.166,8.062,201.229,4.086
2013-04-30,14.193,16.026,1.833,28.286,21.528,1.431,79.0,68.833,54.0,0.0,20.4,16.825,13.4,189.517,8.313,197.831,3.569
2013-05-01,9.301,12.201,2.9,25.761,14.819,0.514,92.0,70.083,48.0,7.0,15.6,11.7,8.7,190.218,8.068,198.286,3.584
2013-05-02,11.641,15.114,3.474,8.917,4.569,0.194,91.0,55.75,21.0,5.0,18.2,12.071,7.7,192.375,8.646,201.02,3.502
2013-05-03,10.083,11.948,1.864,8.521,6.028,1.0,85.0,51.333,22.0,0.0,16.7,12.329,8.1,194.416,9.792,204.208,3.708
2013-05-04,9.922,11.588,1.667,13.599,11.125,1.472,82.0,60.375,34.0,0.0,19.1,13.971,7.5,194.046,9.559,203.604,3.819
2013-05-05,8.495,9.703,1.208,17.667,15.625,0.972,89.0,52.333,19.0,0.0,22.1,15.929,9.5,193.768,9.424,203.192,3.844
2013-05-06,13.141,14.609,1.469,26.865,22.431,1.569,87.0,61.125,38.0,0.0,21.7,17.442,13.3,195.017,11.051,206.068,4.236
2013-05-07,5.595,7.411,1.816,7.333,4.111,0.0,44.0,30.5,19.0,0.0,18.2,13.679,8.1,190.042,5.354,195.396,2.723
2013-05-08,18.201,21.892,3.691,9.219,5.736,0.625,63.0,36.875,15.0,0.0,21.5,14.467,6.5,193.542,11.604,205.146,3.444
2013-05-09,32.871,44.113,11.242,19.099,14.083,2.792,76.0,54.958,23.0,0.0,22.2,16.508,8.7,199.688,21.002,220.689,4.764
2013-05-10,37.821,53.513,15.692,35.021,27.722,3.115,89.0,58.708,25.0,0.0,27.4,19.721,12.3,204.1,27.848,231.949,5.889
2013-05-11,18.0,23.198,5.198,17.318,10.194,0.667,96.0,88.958,62.0,27.0,18.2,16.188,14.4,189.104,13.375,202.48,3.943
2013-05-12,8.906,10.594,1.687,14.109,9.056,0.695,97.0,75.292,40.0,5.0,23.7,17.15,12.6,190.311,13.12,203.43,4.222
2013-05-13,13.088,17.14,4.052,19.995,15.264,1.319,89.0,75.625,50.0,0.0,22.8,16.892,12.6,188.728,11.337,200.064,3.792
2013-05-14,25.906,32.115,6.208,28.338,20.833,2.708,93.0,69.417,47.0,0.0,25.6,20.25,14.5,195.02,17.23,212.25,4.646
2013-05-15,13.542,17.458,3.916,30.307,24.694,1.583,91.0,72.667,49.0,0.0,22.7,17.992,13.2,191.292,11.188,202.479,3.658
2013-05-16,13.255,17.989,4.734,23.229,19.569,1.194,91.0,67.083,45.0,3.0,23.2,18.104,11.4,191.416,12.312,203.729,3.653
2013-05-17,11.797,15.078,3.281,15.297,11.014,0.833,91.0,63.375,31.0,1.0,22.0,15.254,9.9,192.625,11.188,203.812,3.761
2013-05-18,13.599,17.13,3.531,17.068,13.153,1.917,84.0,63.417,36.0,0.0,23.1,17.138,11.1,198.479,16.738,215.218,3.57
2013-05-19,7.12,8.484,1.364,12.552,9.375,1.834,93.0,64.208,39.0,5.0,22.7,18.45,15.0,186.583,5.167,191.75,2.639
2013-05-20,20.673,27.114,6.442,12.848,7.792,0.569,97.0,95.25,93.0,19.0,18.4,16.925,15.0,190.542,21.979,212.521,4.362
2013-05-21,14.091,18.254,4.163,18.705,11.959,0.8,97.0,75.417,54.0,0.0,24.2,20.325,17.1,189.375,16.145,205.521,3.889
2013-05-22,15.995,20.39,4.395,28.897,25.236,1.698,89.0,73.792,53.0,0.0,23.7,19.625,15.6,190.405,10.363,200.768,4.194
2013-05-23,17.396,22.619,5.222,32.462,27.318,1.664,95.0,58.292,37.0,0.0,22.9,19.738,16.8,195.833,15.896,211.729,4.506
2013-05-24,19.344,24.443,5.099,17.412,15.042,1.68,82.0,53.125,17.0,0.0,26.8,19.688,12.3,194.11,14.334,208.445,3.597
2013-05-25,9.416,12.068,2.651,12.63,8.625,0.986,83.0,66.958,44.0,0.0,21.0,15.667,11.1,194.166,9.688,203.854,3.417
2013-05-26,9.719,11.438,1.719,17.896,15.375,1.75,83.0,67.125,41.0,0.0,24.9,19.612,15.2,193.167,9.729,202.896,3.666
2013-05-27,13.807,16.76,2.953,15.931,13.597,2.639,85.0,64.958,46.0,0.0,24.0,20.183,16.9,191.584,10.979,202.562,4.014
2013-05-28,11.182,14.068,2.885,13.271,10.306,2.114,77.0,65.375,45.0,0.0,24.2,20.092,18.0,188.646,7.958,196.604,3.333
2013-05-29,10.725,13.237,2.512,16.917,11.292,2.083,84.0,72.958,55.0,0.0,23.2,19.696,18.0,186.638,7.257,193.896,3.556
2013-05-30,10.369,12.898,2.529,21.198,13.736,1.553,95.0,85.792,78.0,2.0,20.5,19.304,18.2,184.044,6.718,190.761,3.472
2013-05-31,10.094,13.12,3.026,18.448,12.347,0.792,95.0,62.625,36.0,2.0,24.0,19.5,14.1,189.875,10.604,200.48,4.114
2013-06-01,10.026,13.505,3.479,20.151,14.111,1.208,85.0,66.583,35.0,0.0,23.6,17.088,13.1,191.416,10.75,202.167,3.808
2013-06-02,3.766,5.078,1.312,12.776,10.264,0.625,83.0,69.5,51.0,0.0,18.8,15.425,12.0,187.166,6.208,193.375,2.93
2013-06-03,16.156,20.469,4.313,19.958,15.472,2.181,87.0,66.667,44.0,0.0,23.0,17.429,11.3,189.73,10.336,200.066,3.944
2013-06-04,19.93,25.384,5.455,29.693,23.639,2.616,92.0,68.583,37.0,0.0,26.2,20.412,14.2,197.416,14.458,211.875,4.024
2013-06-05,16.186,20.992,4.806,21.285,17.35,3.164,90.0,67.625,39.0,0.0,25.6,20.95,17.6,188.026,9.862,197.888,3.514
2013-06-06,14.557,18.352,3.794,16.953,13.056,2.537,82.0,68.208,51.0,0.0,23.4,20.488,17.8,188.229,10.5,198.729,4.139
2013-06-07,9.375,13.177,3.802,10.37,6.208,0.944,86.0,67.042,48.0,0.0,22.8,19.588,17.6,186.604,9.854,196.458,3.052
2013-06-08,15.588,18.854,3.266,20.745,16.069,1.319,90.0,66.833,36.0,0.0,25.1,20.15,16.4,189.729,12.958,202.688,3.64
2013-06-09,13.177,15.094,1.917,29.037,23.847,2.514,86.0,63.25,37.0,0.0,26.6,21.796,15.8,194.292,14.438,208.729,4.625
2013-06-10,15.979,19.953,3.974,25.406,21.264,2.139,87.0,71.375,53.0,0.0,25.0,21.246,18.9,186.521,10.875,197.396,3.899
2013-06-11,13.589,17.458,3.87,17.802,13.75,0.959,95.0,78.375,67.0,4.0,20.6,18.996,17.0,190.413,12.264,202.676,3.903
2013-06-12,8.958,12.146,3.188,19.464,14.25,0.403,96.0,91.625,80.0,8.0,21.8,18.567,16.6,188.792,9.896,198.688,2.972
2013-06-13,5.51,8.776,3.266,4.667,3.528,0.333,97.0,96.0,95.0,21.0,19.4,18.588,18.2,183.23,7.834,191.062,2.347
2013-06-14,10.516,16.729,6.213,12.74,10.097,0.403,98.0,91.458,76.0,12.0,24.9,20.679,18.0,186.27,12.292,198.562,3.278
2013-06-15,16.276,27.187,10.912,16.995,12.958,1.444,96.0,81.292,62.0,0.0,26.4,23.067,20.0,187.916,17.646,205.562,4.569
2013-06-16,5.427,7.453,2.026,8.375,7.208,0.431,97.0,89.5,75.0,29.0,22.5,20.046,18.2,184.333,8.604,192.938,2.717
2013-06-17,12.274,16.558,4.285,18.311,15.569,1.083,95.0,80.542,63.0,0.0,26.3,21.712,17.7,185.35,10.798,196.148,3.417
2013-06-18,21.438,29.055,7.618,39.06,33.402,2.032,92.0,76.708,55.0,0.0,28.2,24.021,20.8,181.375,12.167,193.542,3.347
2013-06-19,17.642,24.122,6.48,35.57,27.694,0.767,93.0,83.458,75.0,4.0,24.9,23.138,21.6,184.046,13.805,197.85,2.916
2013-06-20,21.27,25.158,3.888,16.654,11.861,0.32,96.0,93.792,87.0,19.0,20.7,19.146,18.0,193.521,16.188,209.708,3.403
2013-06-21,30.016,37.104,7.088,23.417,17.549,0.819,95.0,89.667,81.0,13.0,20.9,19.188,17.0,199.208,19.48,218.688,4.75
2013-06-22,20.135,24.823,4.687,23.093,17.916,0.778,97.0,77.917,55.0,1.0,24.8,20.275,16.1,199.896,19.062,218.958,4.774
2013-06-23,7.578,8.781,1.203,27.974,24.097,0.791,95.0,73.5,54.0,0.0,24.9,21.162,16.5,200.365,11.75,212.114,4.014
2013-06-24,14.703,18.333,3.63,27.958,23.278,0.875,89.0,77.792,61.0,0.0,25.4,20.912,17.8,203.306,14.036,217.342,4.152
2013-06-25,18.64,22.406,3.766,36.636,32.361,1.43,93.0,80.75,56.0,12.0,25.8,21.217,18.6,198.062,13.5,211.562,4.453
2013-06-26,16.578,20.026,3.448,22.828,19.319,1.167,97.0,90.792,79.0,45.0,20.9,18.971,16.7,192.252,11.082,203.334,4.486
2013-06-27,10.15,12.748,2.597,9.167,7.417,0.486,97.0,67.833,42.0,1.0,24.5,20.388,15.5,191.0,9.875,200.875,2.986
2013-06-28,13.135,18.797,5.662,17.036,12.806,1.25,87.0,73.875,58.0,0.0,23.9,19.938,16.1,194.792,11.146,205.938,4.181
2013-06-29,10.792,14.833,4.042,22.703,17.458,0.681,93.0,74.292,46.0,0.0,26.3,20.942,17.4,197.332,12.256,209.589,3.861
2013-06-30,9.875,12.588,2.714,20.422,16.389,1.153,89.0,71.875,52.0,0.0,26.3,21.729,17.9,195.396,11.146,206.542,3.597
2013-07-01,15.966,20.105,4.138,13.557,10.486,1.792,87.0,77.083,62.0,2.0,23.3,20.883,19.5,189.938,12.916,202.854,3.893
2013-07-02,15.011,20.168,5.158,13.552,9.958,2.207,87.0,65.458,44.0,0.0,25.7,22.129,18.6,190.812,11.208,202.021,4.001
2013-07-03,12.876,16.588,3.712,15.49,10.708,1.821,86.0,75.583,62.0,0.0,23.9,21.504,19.6,185.415,7.206,192.622,2.625
2013-07-04,13.801,19.452,5.651,21.016,13.653,0.591,91.0,85.667,79.0,0.0,24.2,22.292,21.0,180.229,7.896,188.125,2.614
2013-07-05,10.271,17.583,7.312,33.349,17.958,0.264,95.0,88.75,79.0,3.0,25.1,23.033,21.5,176.764,8.348,185.112,2.194
2013-07-06,8.99,15.672,6.682,32.307,19.805,1.889,91.0,77.875,60.0,0.0,29.9,25.383,22.4,177.916,9.02,186.938,2.264
2013-07-07,12.052,18.344,6.292,32.198,20.125,1.361,91.0,73.792,51.0,0.0,32.2,26.712,22.8,179.875,10.875,190.75,3.002
2013-07-08,17.344,22.531,5.187,31.186,21.911,0.812,90.0,71.458,48.0,5.0,32.9,26.954,22.9,189.07,17.022,206.092,4.062
2013-07-09,18.986,23.449,4.462,49.255,35.889,1.306,94.0,69.875,46.0,1.0,33.4,27.45,22.1,186.062,18.125,204.188,3.625
2013-07-10,26.278,33.79,7.512,59.031,45.472,2.556,86.0,69.958,48.0,0.0,33.6,27.692,23.7,186.0,17.375,203.375,4.158
2013-07-11,22.89,29.036,6.146,59.984,44.5,2.083,86.0,69.958,51.0,0.0,32.6,27.671,24.0,182.722,19.192,201.914,4.472
2013-07-12,20.974,26.807,5.833,52.573,41.028,2.25,83.0,65.333,44.0,0.0,33.5,28.354,24.3,184.75,17.812,202.562,5.222
2013-07-13,15.849,20.438,4.588,49.75,40.25,1.458,85.0,65.875,45.0,0.0,33.1,27.858,23.3,191.0,20.708,211.708,4.355
2013-07-14,9.911,13.005,3.094,59.406,46.125,1.18,88.0,70.542,49.0,3.0,31.8,26.988,23.7,194.146,15.312,209.458,4.375
2013-07-15,8.786,12.536,3.75,30.573,22.708,0.542,87.0,69.0,35.0,1.0,33.3,25.783,19.4,187.208,12.416,199.625,3.431
2013-07-16,10.634,14.52,3.885,13.886,9.458,0.708,84.0,67.0,50.0,0.0,27.3,22.604,18.5,190.624,12.038,202.661,3.398
2013-07-17,16.729,22.843,6.114,27.04,21.586,1.385,93.0,78.583,60.0,8.0,26.3,21.762,18.0,192.734,15.127,207.862,4.444
2013-07-18,15.593,19.851,4.258,32.052,26.014,0.966,89.0,74.75,56.0,4.0,30.0,25.358,20.3,182.778,12.983,195.762,2.947
