date,NO2_mean,NOX_mean,NO_mean,CH4_mean,CO_mean,NMHC_mean,PM25_mean,SPM_mean,THC_mean
2015-07-16,5.6875,11.229500000000002,5.5415,,,,6.625,,
2015-07-17,11.4375,18.9375,7.5,,,,5.583,,
2015-07-18,11.0625,16.521,5.4585,,,,8.083,,
2015-07-19,6.6665,11.0,4.3335,,,,10.375,,
2015-07-20,7.152,12.065,4.913,,,,6.083,,
2015-07-21,10.042,18.0415,8.0,,,,5.913,,
2015-07-22,10.4795,16.875,6.396,,,,6.167,,
2015-07-23,12.5835,20.9585,8.375,,,,7.833,,
2015-07-24,13.0,24.5,11.5,,,,10.542,,
2015-07-25,7.6875,15.604500000000002,7.9165,,,,7.708,,
2015-07-26,5.021,7.771,2.75,,,,6.333,,
2015-07-27,7.326,10.739,3.4130000000000003,,,,8.957,,
2015-07-28,9.8955,13.604500000000002,3.708,,,,14.708,,
2015-07-29,7.8955,10.75,2.8545,,,,16.292,,
2015-07-30,8.854,12.3125,3.458,,,,26.5,,
2015-07-31,13.270499999999998,17.9375,4.667,,,,33.625,,
2015-08-01,11.6045,14.729,3.125,,,,35.208,,
2015-08-02,10.5415,11.875,1.333,,,,42.792,,
2015-08-03,14.25,18.549500000000002,4.2995,,,,37.043,,
2015-08-04,17.4795,20.9585,3.479,,,,41.667,,
2015-08-05,11.6455,18.646,7.0,,,,18.292,,
2015-08-06,10.085,18.8765,8.7915,,,,8.875,,
2015-08-07,10.646,14.5625,3.9165,,,,12.417,,
2015-08-08,9.229,11.271,2.0415,,,,18.75,,
2015-08-09,9.8125,11.979,2.167,,,,24.5,,
2015-08-10,9.3695,13.326,3.9565,,,,18.913,,
2015-08-11,5.7085,8.4375,2.729,,,,16.292,,
2015-08-12,9.2915,11.1875,1.8955000000000002,,,,24.292,,
2015-08-13,7.271,10.229,2.958,,,,12.458,,
2015-08-14,3.0835,4.1455,1.0625,,,,8.333,,
2015-08-15,6.3955,8.5625,2.167,,,,12.042,,
2015-08-16,9.125,12.020499999999998,2.8955,,,,15.125,,
2015-08-17,10.5655,15.1955,4.6305000000000005,,,,7.125,,
2015-08-18,9.292,12.2705,2.9795,,,,7.217,,
2015-08-19,18.979,28.4795,9.5,,,,10.208,,
2015-08-20,15.3335,22.833,7.5,,,,9.125,,
2015-08-21,9.542,15.8125,6.2705,,,,13.125,,
2015-08-22,6.167,11.1875,5.0205,,,,8.333,,
2015-08-23,4.146,5.3335,1.1875,,,,7.417,,
2015-08-24,9.3915,14.587,5.1955,,,,7.667,,
2015-08-25,8.125,13.2085,5.0835,,,,6.304,,
2015-08-26,7.5,10.021,2.521,,,,5.333,,
2015-08-27,9.25,13.5415,4.2915,,,,7.375,,
2015-08-28,12.479,15.8335,3.3545,,,,11.333,,
2015-08-29,12.729,15.667000000000002,2.9375,,,,18.0,,
2015-08-30,7.0625,10.604,3.5415,,,,7.083,,
2015-08-31,9.347999999999999,15.0,5.6525,,,,7.043,,
2015-09-01,12.1045,20.229,8.125,,,,8.042,,
2015-09-02,7.994,11.231,3.237,,,,7.458,,
2015-09-03,13.7915,21.9165,8.125,,,,12.042,,
2015-09-04,8.208,10.7705,2.5625,,,,13.25,,
2015-09-05,9.1875,12.854,3.6665,,,,12.5,,
2015-09-06,10.6455,14.896,4.25,,,,13.667,,
2015-09-07,7.2125,11.338999999999999,4.1265,,,,4.522,,
2015-09-08,14.5,22.396,7.896,,,,6.417,,
2015-09-09,10.1875,15.146,4.9585,,,,3.625,,
2015-09-10,5.6455,9.4585,3.8125,,,,5.333,,
2015-09-11,6.0,9.1875,3.1875,,,,9.208,,
2015-09-12,9.6875,13.4375,3.75,,,,14.167,,
2015-09-13,5.2085,6.646,1.4375,,,,13.75,,
2015-09-14,8.0,12.674000000000001,4.673500000000001,,,,6.455,,
2015-09-15,12.479500000000002,17.333,4.8545,,,,12.375,,
2015-09-16,14.9165,21.9795,7.0625,,,,16.708,,
2015-09-17,11.2915,16.8545,5.5625,,,,9.417,,
2015-09-18,4.625,6.729,2.104,,,,7.583,,
2015-09-19,6.042,9.396,3.354,,,,7.917,,
2015-09-20,5.521,8.3125,2.7915,,,,8.083,,
2015-09-21,6.022,8.738999999999999,2.7175,,,,8.167,,
2015-09-22,7.7915,10.271,2.479,,,,11.25,,
2015-09-23,9.6875,12.5835,2.896,,,,17.167,,
2015-09-24,10.8125,16.021,5.2085,,,,12.542,,
2015-09-25,12.168500000000002,18.890500000000003,6.7215,,,,5.958,,
2015-09-26,7.521,11.625,4.104,,,,6.75,,
2015-09-27,4.4165,5.792,1.375,,,,9.208,,
2015-09-28,8.1325,11.8635,3.731,,,,11.87,,
2015-09-29,7.333,10.208,2.875,,,,10.042,,
2015-09-30,9.542,14.479,4.9375,,,,5.083,,
2015-10-01,19.25,32.729,13.479,,,,10.542,,
2015-10-02,8.292,12.707999999999998,4.417,,,,8.333,,
2015-10-03,12.6665,16.875,4.2085,,,,11.083,,
2015-10-04,8.0625,10.2915,2.229,,,,13.125,,
2015-10-05,9.326,14.326,5.0,,,,5.174,,
2015-10-06,8.292,12.083,3.792,,,,7.708,,
2015-10-07,7.871499999999999,12.627,4.7555,,,,7.25,,
2015-10-08,8.375,12.125,3.75,,,,11.625,,
2015-10-09,18.1875,24.354,6.1665,,,,28.875,,
2015-10-10,18.2085,23.0835,4.875,,,,31.917,,
2015-10-11,9.333,11.458,2.125,,,,22.583,,
2015-10-12,8.2395,10.826,2.5869999999999997,,,,10.708,,
2015-10-13,7.2085,10.8125,3.604,,,,9.542,,
2015-10-14,13.0075,19.567999999999998,6.5605,,,,9.391,,
2015-10-15,15.5625,21.8335,6.2705,,,,11.542,,
2015-10-16,12.833,17.146,4.3125,,,,11.208,,
2015-10-17,10.4375,14.271,3.8335,,,,13.625,,
2015-10-18,6.75,8.625,1.875,,,,11.0,,
2015-10-19,16.456500000000002,25.0655,8.6085,,,,14.043,,
2015-10-20,12.021,15.582999999999998,3.5625,,,,24.208,,
2015-10-21,17.8545,23.5625,5.708,,,,34.667,,
2015-10-22,9.979,13.542000000000002,3.5625,,,,19.542,,
2015-10-23,16.3545,24.375,8.021,,,,12.917,,
2015-10-24,12.2085,15.0835,2.875,,,,27.792,,
2015-10-25,5.7915,8.0,2.208,,,,7.917,,
2015-10-26,16.211,23.299,7.087999999999999,,,,8.826,,
2015-10-27,16.5,21.6875,5.1875,,,,13.125,,
2015-10-28,5.625,7.354,1.729,,,,10.5,,
2015-10-29,8.9795,14.0625,5.083,,,,10.958,,
2015-10-30,9.419,12.8025,3.383,,,,19.458,,
2015-10-31,8.521,12.9375,4.417,,,,6.583,,
2015-11-01,10.3955,14.8125,4.4165,,,,7.542,,
2015-11-02,13.367,17.823999999999998,4.4575,,,,10.652,,
2015-11-03,9.8955,15.3335,5.4375,,,,6.083,,
2015-11-04,16.3125,24.2705,7.9585,,,,10.333,,
2015-11-05,18.5625,26.25,7.6875,,,,12.917,,
2015-11-06,15.104,20.5,5.3955,,,,13.042,,
2015-11-07,15.375,21.0,5.625,,,,16.875,,
2015-11-08,14.5625,20.2915,5.7295,,,,8.833,,
2015-11-09,20.435,33.978500000000004,13.5435,,,,7.739,,
2015-11-10,6.1875,9.729,3.5415,,,,3.292,,
2015-11-11,10.663,17.015500000000003,6.3525,,,,4.417,,
2015-11-12,15.542000000000002,24.2915,8.75,,,,6.375,,
2015-11-13,16.2085,26.0,9.792,,,,12.25,,
2015-11-14,12.375,18.771,6.3955,,,,4.875,,
2015-11-15,8.1665,11.8125,3.646,,,,3.625,,
2015-11-16,15.630500000000001,26.7605,11.1305,,,,8.0,,
2015-11-17,23.625,34.292,10.667,,,,16.458,,
2015-11-18,15.729500000000002,27.1045,11.375,,,,6.25,,
2015-11-19,7.396,11.2085,3.8125,,,,4.833,,
2015-11-20,8.7085,14.5415,5.833,,,,7.333,,
2015-11-21,9.8335,15.896,6.0625,,,,10.792,,
2015-11-22,10.4375,14.8125,4.375,,,,15.25,,
2015-11-23,15.0,24.8045,9.8045,,,,16.875,,
2015-11-24,8.875,16.479,7.604,,,,7.565,,
2015-11-25,19.5835,31.6045,12.021,,,,7.042,,
2015-11-26,17.2085,30.0,12.7915,,,,8.167,,
2015-11-27,6.4165,7.7705,1.354,,,,5.042,,
2015-11-28,13.1875,21.0625,7.875,,,,9.917,,
2015-11-29,14.667000000000002,23.6455,8.9795,,,,11.917,,
2015-11-30,21.5,33.826,12.3265,,,,18.652,,
2015-12-01,11.652000000000001,18.951,7.2989999999999995,,,,13.562,,
2015-12-02,18.0625,28.5,10.4375,,,,12.538,,
2015-12-03,8.5835,12.2915,3.7085,,,,10.208,,
2015-12-04,5.5415,6.7705,1.229,,,,9.375,,
2015-12-05,11.021,15.125,4.104,,,,10.375,,
2015-12-06,12.3125,17.5835,5.271,,,,9.667,,
2015-12-07,15.962499999999999,28.292499999999997,12.329999999999998,,,,6.391,,
2015-12-08,18.021,33.8955,15.875,,,,7.208,,
2015-12-09,19.583,34.9585,15.375,,,,8.0,,
2015-12-10,19.6875,31.1875,11.5,,,,10.042,,
2015-12-11,5.8335,8.375,2.5415,,,,2.25,,
2015-12-12,8.8125,14.229,5.4165,,,,12.792,,
2015-12-13,10.25,14.479,4.229,,,,10.583,,
2015-12-14,20.1515,35.1195,14.968,,,,9.522,,
2015-12-15,21.146,30.9165,9.7705,,,,10.917,,
2015-12-16,7.833,10.3955,2.5625,,,,12.75,,
2015-12-17,5.104,6.771,1.6665,,,,4.042,,
2015-12-18,12.3545,21.229,8.875,,,,6.25,,
2015-12-19,14.75,26.3125,11.5625,,,,6.958,,
2015-12-20,15.0625,22.6875,7.625,,,,7.875,,
2015-12-21,23.804000000000002,45.6955,21.8915,,,,11.348,,
2015-12-22,17.646,30.896,13.25,,,,10.375,,
2015-12-23,19.5625,33.3125,13.75,,,,14.167,,
2015-12-24,18.708,37.625,18.9165,,,,10.042,,
2015-12-25,7.354,10.4585,3.1045,,,,10.875,,
2015-12-26,11.875,15.6875,3.8125,,,,11.375,,
2015-12-27,7.0,8.8955,1.896,,,,10.375,,
2015-12-28,15.5,26.543499999999998,11.0435,,,,5.417,,
2015-12-29,6.4375,8.875,2.4375,,,,3.708,,
2015-12-30,14.521,22.875,8.3545,,,,5.5,,
2015-12-31,11.0625,15.604500000000002,4.5415,,,,8.542,,
2016-01-01,11.375,16.5,5.125,,,,13.167,,
2016-01-02,13.6955,19.564999999999998,5.8695,,,,18.625,,
2016-01-03,10.354,14.8335,4.4795,,,,17.167,,
2016-01-04,11.1,19.27,8.1705,,,,14.826,,
2016-01-05,6.553,8.6025,2.0495,,,,9.333,,
2016-01-06,10.125,14.646,4.521,,,,5.5,,
2016-01-07,16.8545,25.625,8.771,,,,7.958,,
2016-01-08,13.3125,16.8125,3.5,,,,6.042,,
2016-01-09,12.9785,18.435,5.4565,,,,5.458,,
2016-01-10,11.25,23.799,12.5485,,,,8.208,,
2016-01-11,5.846,8.0335,2.1875,,,,5.083,,
2016-01-12,8.021,11.2915,3.2705,,,,8.913,,
2016-01-13,8.3335,12.625,4.2915,,,,8.5,,
2016-01-14,2.0,2.854,0.854,,,,2.25,,
2016-01-15,5.167,6.8335,1.6665,,,,0.875,,
2016-01-16,12.6195,17.8335,5.214,,,,2.167,,
2016-01-17,13.458,19.0,5.5415,,,,4.292,,
2016-01-18,18.85,31.8015,12.952,,,,4.391,,
2016-01-19,15.8125,24.4375,8.625,,,,15.417,,
2016-01-20,16.229,24.396,8.167,,,,17.292,,
2016-01-21,7.458,9.979,2.521,,,,11.708,,
2016-01-22,9.646,12.9165,3.271,,,,11.417,,
2016-01-23,7.978,11.174,3.1955,,,,4.739,,
2016-01-24,8.333,10.8545,2.5205,,,,4.208,,
2016-01-25,16.6455,25.7295,9.083,,,,7.875,,
2016-01-26,25.25,38.479,13.229,,,,11.542,,
2016-01-27,22.708,34.396,11.6875,,,,15.458,,
2016-01-28,16.0625,23.4585,7.396,,,,8.75,,
2016-01-29,17.0625,22.4375,5.375,,,,12.667,,
2016-01-30,10.717500000000001,21.1525,10.435,,,,7.217,,
2016-01-31,5.875,7.9585,2.083,,,,5.833,,
2016-02-01,14.4565,26.9085,12.452,,,,10.5,,
2016-02-02,9.0415,12.3955,3.354,,,,4.792,,
2016-02-03,12.458,18.396,5.9375,,,,6.292,,
2016-02-04,15.875,24.104,8.2295,,,,9.125,,
2016-02-05,20.0625,25.833,5.7705,,,,11.167,,
2016-02-06,9.329,12.4495,3.1205,,,,12.545,,
2016-02-07,7.342499999999999,10.7935,3.451,,,,7.542,,
2016-02-08,12.2085,17.75,5.542,,,,5.042,,
2016-02-09,22.5625,34.583,12.021,,,,9.792,,
2016-02-10,7.25,9.979,2.729,,,,6.375,,
2016-02-11,4.708,5.75,1.0415,,,,3.667,,
2016-02-12,7.4375,9.979,2.5415,,,,3.0,,
2016-02-13,14.674,23.717,9.0435,,,,8.111,,
2016-02-14,10.7085,16.104,5.3955,,,,,,
2016-02-15,14.5625,21.3335,6.771,,,,12.1,,
2016-02-16,25.3125,37.083,11.771,,,,15.87,,
2016-02-17,26.125,52.75,26.625,,,,19.75,,
2016-02-18,11.7085,17.1455,5.4375,,,,7.792,,
2016-02-19,7.875,9.542,1.6665,,,,4.208,,
2016-02-20,16.804,31.435,14.629999999999999,,,,9.75,,
2016-02-21,7.2085,10.0625,2.854,,,,8.348,,
2016-02-22,17.896,27.2085,9.3125,,,,7.542,,
2016-02-23,12.708,24.3335,11.625,,,,6.292,,
2016-02-24,9.5,14.207999999999998,4.7085,,,,6.667,,
2016-02-25,16.604,25.5835,8.979,,,,9.667,,
2016-02-26,7.625,10.25,2.625,,,,9.792,,
2016-02-27,8.696,11.7825,3.0865,,,,5.739,,
2016-02-28,14.604,22.3335,7.7295,,,,5.5,,
2016-02-29,,,,,,,,,
2016-03-01,18.042,25.8955,7.8545,,,,9.167,,
2016-03-02,13.729,18.5415,4.8125,,,,8.417,,
2016-03-03,9.208,12.771,3.5625,,,,9.75,,
2016-03-04,17.8125,25.583,7.771,,,,10.542,,
2016-03-05,15.0,17.479,2.479,,,,15.125,,
2016-03-06,18.447499999999998,25.3675,6.92,,,,13.955,,
2016-03-07,4.2145,4.9395,0.7250000000000001,,,,5.125,,
2016-03-08,9.0625,11.5,2.4375,,,,9.75,,
2016-03-09,12.225,16.0125,3.7875,,,,12.542,,
2016-03-10,7.896,9.826,1.9305,,,,9.292,,
2016-03-11,10.375,14.25,3.875,,,,12.333,,
2016-03-12,11.896,14.6875,2.7915,,,,10.25,,
2016-03-13,18.109,23.2605,5.1525,,,,11.417,,
2016-03-14,7.125,9.125,2.0,,,,15.348,,
2016-03-15,5.125,6.4585,1.3335,,,,2.625,,
2016-03-16,7.5,10.0205,2.521,,,,6.25,,
2016-03-17,11.7915,17.4375,5.6455,,,,7.333,,
2016-03-18,13.8125,18.9165,5.1045,,,,12.75,,
2016-03-19,14.292000000000002,16.979,2.6875,,,,23.375,,
2016-03-20,14.456499999999998,17.2825,2.826,,,,29.667,,
2016-03-21,10.3955,12.854,2.4585,,,,10.348,,
2016-03-22,9.521,12.957999999999998,3.4375,,,,13.458,,
2016-03-23,13.729500000000002,18.8125,5.083,,,,15.25,,
2016-03-24,7.5,9.9375,2.4375,,,,6.875,,
2016-03-25,11.146,15.0835,3.9375,,,,8.083,,
2016-03-26,9.0835,11.583,2.5,,,,7.417,,
2016-03-27,8.522,11.174,2.6525,,,,7.087,,
2016-03-28,10.8335,15.3335,4.5,,,,10.625,,
2016-03-29,17.375,22.4585,5.0835,,,,20.75,,
2016-03-30,17.6045,22.2915,4.6875,,,,26.083,,
2016-03-31,10.375,12.979,2.604,,,,14.75,,
2016-04-01,14.75,19.0835,4.3335,,,,21.667,,
2016-04-02,12.292000000000002,16.521,4.229,,,,13.0,,
2016-04-03,9.0625,12.167000000000002,3.104,,,,13.917,,
2016-04-04,9.761,13.847999999999999,4.087,,,,3.333,,
2016-04-05,6.9350000000000005,9.6085,2.674,,,,4.087,,
2016-04-06,18.4375,24.479,6.0415,,,,8.375,,
2016-04-07,17.0625,25.625,8.5625,,,,8.0,,
2016-04-08,8.9375,11.5,2.5625,,,,10.25,,
2016-04-09,17.3125,22.5415,5.229,,,,19.333,,
2016-04-10,9.7085,11.0625,1.354,,,,20.25,,
2016-04-11,7.3045,9.674,2.3695,,,,13.542,,
2016-04-12,11.722999999999999,15.166,3.443,,,,17.435,,
2016-04-13,13.520499999999998,18.6875,5.167,,,,8.958,,
2016-04-14,8.25,11.208,2.958,,,,8.542,,
2016-04-15,8.125,10.354,2.2295,,,,14.833,,
2016-04-16,14.832999999999998,18.0835,3.25,,,,13.083,,
2016-04-17,8.542,9.9375,1.396,,,,10.708,,
2016-04-18,10.738999999999999,13.956499999999998,3.2175000000000002,,,,12.045,,
2016-04-19,11.1455,15.479500000000002,4.333,,,,15.083,,
2016-04-20,13.25,16.4165,3.167,,,,12.458,,
2016-04-21,16.5415,21.979,5.4375,,,,13.375,,
2016-04-22,12.25,16.7915,4.542,,,,5.292,,
2016-04-23,16.104,19.7295,3.625,,,,15.708,,
2016-04-24,5.5205,6.375,0.854,,,,30.5,,
2016-04-25,12.8695,16.348,3.4785,,,,23.333,,
2016-04-26,15.3125,18.708,3.396,,,,15.304,,
2016-04-27,16.042,21.604,5.5625,,,,16.0,,
2016-04-28,10.5625,14.917000000000002,4.354,,,,5.333,,
2016-04-29,5.375,7.0,1.625,,,,7.042,,
2016-04-30,11.229,14.520499999999998,3.2915,,,,10.917,,
2016-05-01,13.3125,15.646,2.3335,,,,19.042,,
2016-05-02,17.1305,21.4345,4.304,,,,19.375,,
2016-05-03,8.0625,10.083,2.021,,,,16.667,,
2016-05-04,6.25,6.6875,0.4375,,,,16.625,,
2016-05-05,7.146,7.979,0.8335,,,,12.208,,
2016-05-06,19.423000000000002,25.718,6.2955,,,,10.208,,
2016-05-07,10.3125,12.75,2.4375,,,,18.5,,
2016-05-08,7.979,9.771,1.7915,,,,26.167,,
2016-05-09,16.424,23.2965,6.8725,,,,15.409,,
2016-05-10,17.9165,27.583,9.6665,,,,6.042,,
2016-05-11,9.854,15.104500000000002,5.25,,,,4.417,,
2016-05-12,12.2085,15.5835,3.375,,,,13.292,,
2016-05-13,12.583,15.896,3.3125,,,,13.125,,
2016-05-14,10.125,12.1665,2.042,,,,18.625,,
2016-05-15,8.0625,9.646,1.5835,,,,20.583,,
2016-05-16,10.1305,14.1525,4.0215,,,,12.375,,
2016-05-17,7.375,9.542,2.1665,,,,12.348,,
2016-05-18,13.544,16.673000000000002,3.1285,,,,16.0,,
2016-05-19,17.6875,20.3955,2.7085,,,,19.5,,
2016-05-20,16.4165,19.4375,3.021,,,,20.208,,
2016-05-21,9.958,11.979,2.021,,,,27.167,,
2016-05-22,10.521,11.833,1.3125,,,,28.708,,
2016-05-23,15.304499999999999,18.5,3.1955,,,,27.522,,
2016-05-24,18.875,22.021,3.1455,,,,28.917,,
2016-05-25,16.479,20.375,3.8955,,,,30.083,,
2016-05-26,12.979,18.8125,5.833,,,,16.0,,
2016-05-27,6.646,7.75,1.1044999999999998,,,,24.958,,
2016-05-28,12.0,13.8955,1.896,,,,30.375,,
2016-05-29,8.5,10.354,1.8544999999999998,,,,24.25,,
2016-05-30,10.6085,14.738999999999999,4.13,,,,4.583,,
2016-05-31,9.4655,12.136,2.6704999999999997,,,,17.783,,
2016-06-01,6.271,8.625,2.3545,,,,11.5,,
2016-06-02,6.6665,9.7295,3.0625,,,,7.0,,
2016-06-03,12.5,16.2085,3.708,,,,6.75,,
2016-06-04,12.9585,16.271,3.3125,,,,12.708,,
2016-06-05,7.4375,9.1875,1.75,,,,7.958,,
2016-06-06,10.7825,14.0655,3.2825,,,,16.083,,
2016-06-07,13.635000000000002,18.7615,5.127,,,,12.478,,
2016-06-08,10.7405,14.427999999999999,3.6875,,,,13.458,,
2016-06-09,9.208,13.5835,4.375,,,,6.917,,
2016-06-10,12.25,15.667000000000002,3.417,,,,11.833,,
2016-06-11,10.896,13.5625,2.667,,,,16.208,,
2016-06-12,6.979,9.208,2.229,,,,10.417,,
2016-06-13,6.3695,9.739,3.3695,,,,4.708,,
2016-06-14,9.3335,14.2915,4.958,,,,12.542,,
2016-06-15,12.072,16.78,4.7085,,,,15.0,,
2016-06-16,12.5835,19.917,7.3335,,,,5.292,,
2016-06-17,13.5625,17.6665,4.1045,,,,17.375,,
2016-06-18,11.3955,13.979500000000002,2.583,,,,19.083,,
2016-06-19,10.792,13.854,3.0625,,,,18.292,,
2016-06-20,11.082,15.671,4.589,,,,21.696,,
2016-06-21,11.2915,14.270499999999998,2.979,,,,11.833,,
2016-06-22,12.2915,16.2705,3.979,,,,19.792,,
2016-06-23,7.8545,11.979,4.125,,,,9.042,,
2016-06-24,14.0,20.104,6.104,,,,12.25,,
2016-06-25,16.0835,22.021,5.9375,,,,11.292,,
2016-06-26,9.5625,12.332999999999998,2.771,,,,17.458,,
2016-06-27,10.6085,13.4785,2.87,,,,19.739,,
2016-06-28,8.2745,11.298,3.0235,,,,5.833,,
2016-06-29,14.271,19.771,5.5,,,,8.833,,
2016-06-30,16.9165,24.1875,7.271,,,,14.625,,
2016-07-01,13.7915,18.2295,4.4375,,,,18.042,,
2016-07-02,8.3335,13.0,4.667,,,,10.083,,
2016-07-03,4.7705,6.729,1.9585,,,,9.375,,
2016-07-04,7.5,13.0,5.5,,,,7.958,,
2016-07-05,10.769,16.079,5.3105,,,,10.522,,
2016-07-06,8.875,12.729,3.8545,,,,10.042,,
2016-07-07,10.7655,16.339,5.5735,,,,14.542,,
2016-07-08,16.625,22.854,6.2295,,,,18.958,,
2016-07-09,10.479,16.6665,6.1875,,,,5.708,,
2016-07-10,6.25,8.9585,2.7085,,,,11.167,,
2016-07-11,5.239000000000001,7.673500000000001,2.4345,,,,16.87,,
2016-07-12,12.033999999999999,22.009500000000003,9.9755,,,,19.333,,
2016-07-13,11.833,21.208,9.375,,,,12.917,,
2016-07-14,6.604,9.396,2.792,,,,12.875,,
2016-07-15,3.1875,4.5835,1.396,,,,4.167,,
2016-07-16,9.0,13.125,4.125,,,,9.833,,
2016-07-17,7.875,10.4585,2.5835,,,,16.833,,
2016-07-18,4.717,6.1739999999999995,1.4565,,,,11.292,,
2016-07-19,8.3125,11.5415,3.2295,,,,12.217,,
2016-07-20,6.667,9.5,2.8335,,,,10.125,,
2016-07-21,6.25,9.0625,2.8125,,,,10.375,,
2016-07-22,9.125,12.104,2.979,,,,11.542,,
2016-07-23,9.0835,12.396,3.3125,,,,10.833,,
2016-07-24,9.3125,11.479,2.167,,,,13.542,,
2016-07-25,13.9565,18.0215,4.0649999999999995,,,,15.739,,
2016-07-26,15.479,26.0,10.521,,,,14.25,,
2016-07-27,16.896,22.5625,5.667,,,,16.625,,
2016-07-28,13.542000000000002,20.0,6.4585,,,,15.375,,
2016-07-29,13.7085,21.0625,7.3545,,,,9.333,,
2016-07-30,12.3955,17.9165,5.521,,,,10.208,,
2016-07-31,8.896,11.021,2.125,,,,14.25,,
2016-08-01,6.9435,9.602,2.658,,,,19.043,,
2016-08-02,7.1875,10.0,2.8125,,,,18.167,,
2016-08-03,8.038,12.2425,4.2044999999999995,,,,18.458,,
2016-08-04,9.6665,13.5625,3.896,,,,17.417,,
2016-08-05,13.832999999999998,17.8545,4.0205,,,,20.125,,
2016-08-06,15.4585,18.2085,2.75,,,,22.583,,
2016-08-07,10.479,13.9375,3.458,,,,14.75,,
2016-08-08,9.238999999999999,12.326,3.087,,,,15.083,,
2016-08-09,5.854,7.9585,2.1045,,,,13.625,,
2016-08-10,6.4165,9.611,3.1945,,,,6.652,,
2016-08-11,7.0415,9.667,2.625,,,,6.958,,
2016-08-12,13.3125,16.229,2.9165,,,,17.792,,
2016-08-13,9.9165,12.0205,2.104,,,,21.208,,
2016-08-14,11.104,13.0835,1.9794999999999998,,,,18.25,,
2016-08-15,9.7465,12.349,2.6025,,,,16.5,,
2016-08-16,8.943999999999999,11.672500000000001,2.7279999999999998,,,,16.708,,
2016-08-17,4.896,6.7915,1.8955000000000002,,,,9.5,,
2016-08-18,8.4375,12.6665,4.229,,,,9.696,,
2016-08-19,8.146,11.896,3.75,,,,13.875,,
2016-08-20,7.271,10.3125,3.0415,,,,12.542,,
2016-08-21,5.0625,9.375,4.3125,,,,5.5,,
2016-08-22,4.3260000000000005,7.391500000000001,3.0650000000000004,,,,6.292,,
2016-08-23,5.875,8.375,2.5,,,,4.792,,
2016-08-24,8.75,13.771,5.021,,,,6.478,,
2016-08-25,9.8125,16.979,7.1665,,,,5.25,,
2016-08-26,10.125,15.1875,5.0625,,,,6.458,,
2016-08-27,5.021,6.8125,1.7915,,,,4.0,,
2016-08-28,6.229,9.75,3.521,,,,5.958,,
2016-08-29,12.326,23.5,11.174000000000001,,,,3.375,,
2016-08-30,6.9795,8.0,1.021,,,,6.435,,
2016-08-31,11.5625,15.145499999999998,3.5835,,,,11.458,,
2016-09-01,15.271,19.4795,4.2085,,,,16.417,,
2016-09-02,13.292000000000002,18.396,5.104,,,,17.333,,
2016-09-03,9.25,16.167,6.917,,,,10.792,,
2016-09-04,5.396,9.146,3.75,,,,5.917,,
2016-09-05,11.1955,16.326,5.13,,,,6.667,,
2016-09-06,12.283000000000001,19.739,7.4565,,,,8.174,,
2016-09-07,10.4585,13.9165,3.458,,,,8.083,,
2016-09-08,5.667,8.3125,2.646,,,,5.542,,
2016-09-09,5.396,6.979,1.5830000000000002,,,,11.5,,
2016-09-10,6.6875,9.771,3.083,,,,8.333,,
2016-09-11,7.75,9.479,1.729,,,,14.042,,
2016-09-12,11.761,16.652,4.891,,,,15.208,,
2016-09-13,5.9239999999999995,8.47,2.5460000000000003,,,,4.261,,
2016-09-14,5.875,9.0835,3.208,,,,6.542,,
2016-09-15,7.0,10.6875,3.6875,,,,7.458,,
2016-09-16,11.229,15.2915,4.0625,,,,12.917,,
2016-09-17,9.6665,12.8335,3.1665,,,,14.833,,
2016-09-18,9.021,16.417,7.396,,,,4.792,,
2016-09-19,4.761,7.348,2.5869999999999997,,,,3.25,,
2016-09-20,7.646,11.5,3.854,,,,1.522,,
2016-09-21,11.3335,17.458,6.125,,,,4.333,,
2016-09-22,9.7085,14.1875,4.479,,,,5.667,,
2016-09-23,8.3125,12.375,4.0625,,,,4.75,,
2016-09-24,11.25,18.1875,6.9375,,,,8.708,,
2016-09-25,8.083,12.229,4.146,,,,5.583,,
2016-09-26,10.978,19.8915,8.9135,,,,9.333,,
2016-09-27,10.6875,18.1875,7.5,,,,9.727,,
2016-09-28,13.7295,24.2085,10.479,,,,9.542,,
2016-09-29,9.9375,14.5415,4.604,,,,5.875,,
2016-09-30,12.2705,18.646,6.375,,,,9.208,,
2016-10-01,7.6875,10.8125,3.125,,,,7.292,,
2016-10-02,10.167,13.707999999999998,3.542,,,,15.208,,
2016-10-03,10.908999999999999,19.999,9.0895,,,,11.739,,
2016-10-04,8.1665,12.7085,4.5415,,,,9.167,,
2016-10-05,12.182,19.814,7.6325,,,,13.167,,
2016-10-06,5.4375,7.6455,2.208,,,,6.042,,
2016-10-07,11.9375,17.8335,5.896,,,,9.5,,
2016-10-08,8.4375,11.4165,2.979,,,,6.75,,
2016-10-09,3.875,4.75,0.875,,,,6.333,,
2016-10-10,5.0655,7.1305,2.0655,,,,4.917,,
2016-10-11,7.0835,10.854,3.771,,,,4.417,,
2016-10-12,9.25,15.5,6.25,,,,10.043,,
2016-10-13,7.3335,11.1875,3.854,,,,7.542,,
2016-10-14,15.832999999999998,25.146,9.3125,,,,7.292,,
2016-10-15,13.5625,17.6875,4.125,,,,10.333,,
2016-10-16,10.2705,12.896,2.625,,,,12.125,,
2016-10-17,11.935,18.6305,6.696,,,,5.833,,
