date,SO2_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2016-11-07,0.768,5.698,6.708,1.01,15.188,,,,
2016-11-08,0.476,9.75,11.716,1.966,10.167,,,,
2016-11-09,0.684,3.586,4.315,0.729,4.604,,,,
2016-11-10,0.56,5.01,5.812,0.802,7.104,,,,
2016-11-11,1.012,7.052,8.76,1.708,8.674,,,,
2016-11-12,0.881,5.906,6.938,1.031,13.771,,,,
2016-11-13,1.274,5.021,5.781,0.76,13.708,,,,
2016-11-14,0.702,8.729,10.687,1.958,10.229,,,,
2016-11-15,1.167,7.706,9.564,1.858,9.896,,,,
2016-11-16,0.852,6.335,7.375,1.04,10.396,,,,
2016-11-17,1.174,9.594,11.219,1.625,12.792,,,,
2016-11-18,1.851,8.875,10.781,1.906,17.75,,,,
2016-11-19,0.833,5.823,6.542,0.719,9.854,,,,
2016-11-20,1.268,6.896,8.031,1.135,11.5,,,,
2016-11-21,0.928,8.5,11.094,2.594,12.042,,,,
2016-11-22,0.943,8.333,10.229,1.896,12.792,,,,
2016-11-23,0.638,4.158,4.837,0.679,2.854,,,,
2016-11-24,0.845,5.031,6.021,0.99,2.98,,,,
2016-11-25,0.845,6.281,7.927,1.646,3.604,,,,
2016-11-26,1.065,7.146,8.792,1.646,8.312,,,,
2016-11-27,0.512,6.166,6.917,0.75,5.438,,,,
2016-11-28,0.857,6.073,6.969,0.896,9.0,,,,
2016-11-29,0.904,5.924,7.052,1.128,8.39,,,,
2016-11-30,0.669,6.114,7.21,1.096,9.419,,,,
2016-12-01,1.303,8.423,11.256,2.834,10.73,,,,
2016-12-02,1.077,6.157,7.148,0.991,12.271,,,,
2016-12-03,1.292,9.652,11.572,1.92,10.688,,,,
2016-12-04,0.667,5.077,6.073,0.996,8.98,,,,
2016-12-05,1.042,7.494,9.256,1.763,9.032,,,,
2016-12-06,1.339,5.676,6.67,0.994,14.292,,,,
2016-12-07,0.95,5.901,6.978,1.077,5.938,,,,
2016-12-08,1.089,7.832,9.65,1.818,9.834,,,,
2016-12-09,1.321,9.609,12.428,2.819,15.25,,,,
2016-12-10,0.934,5.381,6.317,0.936,9.229,,,,
2016-12-11,0.631,4.612,5.275,0.663,4.792,,,,
2016-12-12,0.649,7.112,8.836,1.723,7.854,,,,
2016-12-13,0.548,14.271,19.073,4.802,8.77,,,,
2016-12-14,0.849,5.492,6.59,1.098,3.5,,,,
2016-12-15,0.78,5.958,7.552,1.594,5.625,,,,
2016-12-16,0.952,5.031,5.873,0.842,4.166,,,,
2016-12-17,1.095,6.846,8.106,1.26,8.188,,,,
2016-12-18,1.226,7.256,8.392,1.136,14.812,,,,
2016-12-19,1.691,9.787,13.148,3.361,13.396,,,,
2016-12-20,1.654,13.328,18.222,4.894,12.22,,,,
2016-12-21,1.176,9.072,13.974,4.903,12.562,,,,
2016-12-22,0.961,2.908,3.419,0.51,6.538,,,,
2016-12-23,1.47,3.813,4.206,0.394,9.188,,,,
2016-12-24,1.083,5.969,6.75,0.781,5.666,,,,
2016-12-25,0.536,3.499,3.968,0.47,4.021,,,,
2016-12-26,1.575,9.9,12.532,2.632,7.666,,,,
2016-12-27,1.047,6.08,6.895,0.815,3.312,,,,
2016-12-28,0.76,3.936,4.528,0.592,3.584,,,,
2016-12-29,1.625,5.854,6.798,0.943,5.938,,,,
2016-12-30,0.994,3.994,4.504,0.51,4.542,,,,
2016-12-31,1.185,4.638,5.346,0.708,6.375,,,,
2017-01-01,0.994,2.456,2.78,0.324,8.396,,,,
2017-01-02,1.476,2.979,3.357,0.378,8.438,,,,
2017-01-03,1.424,3.636,3.962,0.326,12.583,,,,
2017-01-04,0.72,4.91,6.092,1.183,3.333,,,,
2017-01-05,0.351,6.296,7.386,1.089,4.104,,,,
2017-01-06,0.827,6.938,8.134,1.196,9.104,,,,
2017-01-07,0.667,4.388,5.175,0.786,6.625,,,,
2017-01-08,0.637,9.034,10.572,1.538,6.625,,,,
2017-01-09,1.298,8.164,9.29,1.127,11.688,,,,
2017-01-10,1.71,5.378,7.066,1.688,8.276,,,,
2017-01-11,1.643,5.316,8.734,3.418,4.604,,,,
2017-01-12,1.857,6.292,11.166,4.875,5.208,,,,
2017-01-13,1.357,4.685,5.542,0.857,7.229,,,,
2017-01-14,0.774,4.229,4.875,0.646,4.75,,,,
2017-01-15,1.429,8.031,10.99,2.958,5.958,,,,
2017-01-16,2.309,10.854,15.521,4.667,12.188,,,,
2017-01-17,0.908,5.202,5.733,0.531,3.312,,,,
2017-01-18,1.238,7.598,9.534,1.936,4.567,,,,
2017-01-19,0.875,8.49,10.823,2.333,17.938,,,,
2017-01-20,1.345,7.965,9.904,1.939,18.104,,,,
2017-01-21,1.363,6.026,6.887,0.861,15.958,,,,
2017-01-22,0.631,8.902,12.812,3.91,10.729,,,,
2017-01-23,1.19,7.068,9.21,2.142,12.896,,,,
2017-01-24,1.188,4.202,8.052,3.851,4.801,,,,
2017-01-25,0.946,5.034,9.188,4.154,3.284,,,,
2017-01-26,1.233,3.823,5.5,1.677,4.417,,,,
2017-01-27,0.815,4.976,6.195,1.218,5.75,,,,
2017-01-28,0.649,5.688,6.458,0.771,9.604,,,,
2017-01-29,1.409,6.192,8.71,2.519,13.584,,,,
2017-01-30,1.682,5.88,10.386,4.505,9.729,,,,
2017-01-31,1.557,8.136,11.186,3.05,8.875,,,,
2017-02-01,0.714,15.104,20.729,5.625,12.333,,,,
2017-02-02,0.732,11.986,17.311,5.324,11.479,,,,
2017-02-03,1.113,9.966,15.198,5.232,12.0,,,,
2017-02-04,1.185,4.11,6.388,2.278,7.792,,,,
2017-02-05,1.327,4.24,4.864,0.625,6.958,,,,
2017-02-06,1.469,5.838,8.909,3.071,7.7,,,,
2017-02-07,1.518,6.213,9.664,3.452,6.084,,,,
2017-02-08,1.661,8.594,12.386,3.792,8.979,,,,
2017-02-09,1.976,11.378,14.83,3.451,14.521,,,,
2017-02-10,0.673,15.472,16.83,1.358,15.667,,,,
2017-02-11,1.381,5.69,6.179,0.49,11.396,,,,
2017-02-12,1.643,4.146,4.646,0.5,12.0,,,,
2017-02-13,1.458,5.728,7.119,1.391,8.896,,,,
2017-02-14,1.817,6.121,8.254,2.133,8.23,,,,
2017-02-15,1.935,14.55,17.227,2.677,15.77,,,,
2017-02-16,2.059,12.109,14.125,2.015,14.042,,,,
2017-02-17,1.512,5.271,6.244,0.973,12.666,,,,
2017-02-18,0.952,3.686,4.248,0.563,4.854,,,,
2017-02-19,1.964,16.312,19.188,2.875,10.646,,,,
2017-02-20,1.53,10.104,11.823,1.719,16.666,,,,
2017-02-21,1.578,9.726,11.824,2.098,15.542,,,,
2017-02-22,1.431,7.869,10.714,2.846,8.404,,,,
2017-02-23,1.673,8.782,10.729,1.948,12.146,,,,
2017-02-24,1.649,8.5,9.448,0.948,25.458,,,,
2017-02-25,0.756,5.479,5.875,0.396,23.854,,,,
2017-02-26,1.238,8.354,9.292,0.938,21.98,,,,
2017-02-27,2.754,9.484,11.276,1.792,14.226,,,,
2017-02-28,2.816,12.481,15.476,2.995,13.296,,,,
2017-03-01,1.155,4.136,4.417,0.281,14.875,,,,
2017-03-02,1.304,5.406,6.021,0.614,12.729,,,,
2017-03-03,2.881,12.0,14.136,2.135,14.292,,,,
2017-03-04,2.185,6.646,8.531,1.886,8.979,,,,
2017-03-05,0.97,3.348,3.71,0.362,4.022,,,,
2017-03-06,1.167,3.865,4.573,0.708,6.743,,,,
2017-03-07,1.942,11.89,13.627,1.737,11.834,,,,
2017-03-08,1.137,11.229,12.333,1.104,7.584,,,,
2017-03-09,1.095,4.666,5.073,0.406,3.25,,,,
2017-03-10,1.071,4.354,4.938,0.583,7.416,,,,
2017-03-11,1.994,5.76,6.615,0.854,13.458,,,,
2017-03-12,1.619,6.99,7.687,0.698,15.979,,,,
2017-03-13,2.333,6.531,8.031,1.5,12.5,,,,
2017-03-14,3.15,8.856,10.581,1.726,15.792,,,,
2017-03-15,2.137,4.333,5.156,0.823,14.416,,,,
2017-03-16,0.839,5.594,6.229,0.636,3.208,,,,
2017-03-17,1.369,6.406,7.344,0.938,7.542,,,,
2017-03-18,2.339,10.792,12.208,1.417,8.875,,,,
2017-03-19,0.845,3.302,3.562,0.26,3.854,,,,
2017-03-20,0.715,6.953,8.611,1.658,2.87,,,,
2017-03-21,0.871,6.175,6.767,0.592,2.48,,,,
2017-03-22,1.226,5.0,5.615,0.615,1.792,,,,
2017-03-23,1.161,5.667,7.75,2.083,5.898,,,,
2017-03-24,1.804,6.875,8.229,1.354,7.938,,,,
2017-03-25,2.655,7.708,8.187,0.479,26.958,,,,
2017-03-26,3.31,10.823,11.823,1.0,33.375,,,,
2017-03-27,3.911,11.417,13.365,1.948,28.084,,,,
2017-03-28,3.696,10.208,11.166,0.958,26.854,,,,
2017-03-29,4.446,8.271,9.51,1.24,22.708,,,,
2017-03-30,1.339,5.677,6.417,0.74,13.667,,,,
2017-03-31,1.786,6.281,7.386,1.104,11.292,,,,
2017-04-01,0.827,5.625,6.51,0.885,8.396,,,,
2017-04-02,1.28,4.74,5.542,0.802,9.688,,,,
2017-04-03,1.875,6.688,7.698,1.01,14.167,,,,
2017-04-04,1.756,7.412,8.238,0.825,18.458,,,,
2017-04-05,1.472,4.765,5.231,0.465,15.708,,,,
2017-04-06,0.887,3.156,3.505,0.349,9.188,,,,
2017-04-07,0.69,3.242,3.861,0.618,4.0,,,,
2017-04-08,0.714,3.802,4.927,1.125,5.562,,,,
2017-04-09,0.78,4.479,5.375,0.896,9.666,,,,
2017-04-10,0.887,8.69,9.833,1.143,13.23,,,,
2017-04-11,1.256,12.35,14.1,1.75,7.372,,,,
2017-04-12,1.639,6.123,6.942,0.82,7.048,,,,
2017-04-13,1.625,5.86,6.911,1.05,11.45,,,,
2017-04-14,2.81,7.513,8.69,1.178,15.062,,,,
2017-04-15,1.976,5.055,5.7,0.645,12.716,,,,
2017-04-16,2.006,5.753,7.204,1.451,12.288,,,,
2017-04-17,0.847,2.858,3.687,0.829,8.607,,,,
2017-04-18,1.589,5.531,6.548,1.017,5.896,,,,
2017-04-19,1.673,5.798,6.536,0.739,13.875,,,,
2017-04-20,2.131,8.375,9.224,0.848,11.708,,,,
2017-04-21,1.75,15.519,18.396,2.877,13.958,,,,
2017-04-22,1.101,5.506,6.348,0.842,10.854,,,,
2017-04-23,1.095,4.682,5.392,0.71,7.166,,,,
2017-04-24,1.738,6.436,7.808,1.373,8.486,,,,
2017-04-25,1.131,4.683,5.671,0.988,7.104,,,,
2017-04-26,0.889,4.456,5.153,0.697,5.021,,,,
2017-04-27,1.0,5.021,5.875,0.854,8.02,,,,
2017-04-28,1.72,5.458,6.499,1.04,11.688,,,,
2017-04-29,1.893,5.125,5.802,0.677,15.688,,,,
2017-04-30,2.809,4.174,4.814,0.64,19.229,,,,
2017-05-01,2.452,6.125,6.842,0.716,20.25,,,,
2017-05-02,1.611,7.883,9.037,1.154,9.792,,,,
2017-05-03,1.779,6.375,7.515,1.14,9.958,,,,
2017-05-04,1.607,5.625,6.649,1.024,7.688,,,,
2017-05-05,2.036,4.96,6.075,1.115,6.354,,,,
2017-05-06,1.393,6.162,7.053,0.892,7.125,,,,
2017-05-07,1.75,5.444,6.56,1.116,18.292,,,,
2017-05-08,2.572,6.75,7.552,0.802,26.292,,,,
2017-05-09,1.607,7.54,8.534,0.994,18.896,,,,
2017-05-10,1.216,5.795,6.858,1.063,13.084,,,,
2017-05-11,1.768,6.066,7.046,0.981,14.042,,,,
2017-05-12,2.583,7.768,8.753,0.986,24.688,,,,
2017-05-13,0.869,5.635,6.614,0.979,8.958,,,,
2017-05-14,1.899,5.115,6.312,1.198,13.562,,,,
2017-05-15,2.119,6.34,7.552,1.212,15.75,,,,
2017-05-16,1.476,8.295,9.424,1.129,12.354,,,,
2017-05-17,1.659,7.338,8.539,1.2,9.686,,,,
2017-05-18,1.756,7.206,8.644,1.438,8.479,,,,
2017-05-19,2.333,6.971,8.2,1.229,13.354,,,,
2017-05-20,2.643,7.012,8.033,1.021,16.104,,,,
2017-05-21,2.768,5.961,7.054,1.094,15.792,,,,
2017-05-22,1.548,4.203,5.24,1.036,10.979,,,,
2017-05-23,1.191,3.646,4.691,1.045,8.24,,,,
2017-05-24,1.947,8.365,9.916,1.551,12.38,,,,
2017-05-25,0.964,4.931,6.274,1.343,6.042,,,,
2017-05-26,2.078,5.462,6.91,1.448,11.062,,,,
2017-05-27,1.304,4.531,5.344,0.812,5.604,,,,
2017-05-28,1.411,4.54,5.314,0.774,6.25,,,,
2017-05-29,2.232,5.896,7.13,1.234,12.542,,,,
2017-05-30,5.214,6.42,7.469,1.049,31.23,,,,
2017-05-31,1.258,2.591,3.314,0.723,21.021,,,,
2017-06-01,2.946,5.474,6.691,1.218,22.458,,,,
2017-06-02,1.292,4.823,5.636,0.812,7.188,,,,
2017-06-03,1.113,4.652,5.514,0.861,5.562,,,,
2017-06-04,0.976,3.848,4.51,0.662,5.625,,,,
2017-06-05,1.137,5.375,6.244,0.869,4.875,,,,
2017-06-06,1.569,5.417,6.396,0.979,7.042,,,,
2017-06-07,0.825,2.182,2.713,0.53,5.834,,,,
2017-06-08,1.326,5.614,6.844,1.229,10.834,,,,
2017-06-09,1.833,6.198,7.302,1.104,11.896,,,,
2017-06-10,2.839,7.76,8.886,1.125,16.958,,,,
2017-06-11,2.22,6.698,7.719,1.021,18.625,,,,
2017-06-12,0.946,4.271,5.104,0.833,4.146,,,,
2017-06-13,1.232,5.104,5.927,0.823,7.354,,,,
2017-06-14,2.312,6.941,8.056,1.115,11.229,,,,
2017-06-15,2.202,5.654,6.484,0.83,14.23,,,,
2017-06-16,2.798,9.069,10.548,1.479,17.896,,,,
2017-06-17,1.583,5.698,6.736,1.038,8.0,,,,
2017-06-18,1.958,6.488,7.462,0.975,15.625,,,,
2017-06-19,2.405,5.76,6.62,0.859,22.53,,,,
2017-06-20,1.315,3.547,4.217,0.67,17.106,,,,
2017-06-21,1.317,3.195,4.044,0.849,5.2,,,,
2017-06-22,1.945,9.576,11.14,1.564,6.25,,,,
2017-06-23,2.565,7.892,9.637,1.746,15.958,,,,
2017-06-24,1.964,6.494,7.714,1.219,20.021,,,,
2017-06-25,1.286,6.033,7.92,1.888,6.938,,,,
2017-06-26,1.562,8.382,9.808,1.426,11.445,,,,
2017-06-27,2.268,9.198,11.281,2.083,13.584,,,,
2017-06-28,1.659,7.653,9.222,1.569,9.354,,,,
2017-06-29,1.002,5.178,7.542,2.364,6.562,,,,
2017-06-30,0.619,1.842,3.142,1.3,3.292,,,,
2017-07-01,1.988,1.74,3.312,1.573,2.666,,,,
2017-07-02,2.577,4.396,6.312,1.917,11.875,,,,
2017-07-03,1.863,1.917,3.198,1.281,21.229,,,,
2017-07-04,1.173,2.68,3.944,1.263,8.584,,,,
2017-07-05,1.147,5.227,6.679,1.452,5.666,,,,
2017-07-06,1.786,5.208,6.494,1.286,15.521,,,,
2017-07-07,1.464,5.731,6.956,1.225,14.521,,,,
2017-07-08,2.405,5.654,7.743,2.09,10.125,,,,
2017-07-09,1.678,4.95,6.986,2.035,9.166,,,,
2017-07-10,1.845,3.05,4.902,1.851,9.916,,,,
2017-07-11,1.679,2.497,3.93,1.433,11.02,,,,
2017-07-12,1.397,2.044,3.384,1.34,10.25,,,,
2017-07-13,1.81,3.615,4.844,1.229,15.98,,,,
2017-07-14,0.637,2.458,3.677,1.219,7.646,,,,
2017-07-15,1.196,2.938,3.99,1.052,15.292,,,,
2017-07-16,2.59,3.831,4.764,0.933,27.0,,,,
2017-07-17,1.052,4.501,5.794,1.292,11.72,,,,
2017-07-18,1.498,5.475,7.224,1.748,7.914,,,,
2017-07-19,1.564,4.483,6.246,1.762,9.68,,,,
2017-07-20,2.292,5.331,6.754,1.423,11.458,,,,
2017-07-21,2.095,5.113,6.841,1.728,10.521,,,,
2017-07-22,1.696,3.854,5.25,1.396,8.834,,,,
2017-07-23,0.786,1.87,2.75,0.88,4.812,,,,
2017-07-24,0.817,2.09,3.144,1.054,4.125,,,,
2017-07-25,1.536,2.188,3.112,0.924,8.584,,,,
2017-07-26,2.448,5.238,6.428,1.19,9.604,,,,
2017-07-27,1.988,5.666,7.073,1.406,9.812,,,,
2017-07-28,2.03,3.656,5.464,1.807,4.896,,,,
2017-07-29,4.798,4.021,5.361,1.34,13.458,,,,
2017-07-30,4.131,2.971,3.994,1.023,11.708,,,,
2017-07-31,3.184,3.364,4.711,1.347,10.125,,,,
2017-08-01,1.639,4.5,5.868,1.368,15.708,,,,
2017-08-02,1.294,4.288,5.252,0.965,10.312,,,,
2017-08-03,1.705,4.838,5.953,1.114,5.292,,,,
2017-08-04,1.125,5.549,7.084,1.536,5.812,,,,
2017-08-05,0.744,2.683,4.31,1.627,10.604,,,,
2017-08-06,0.537,1.475,2.456,0.982,9.104,,,,
2017-08-07,0.691,2.142,2.712,0.571,2.584,,,,
2017-08-08,1.12,3.648,4.412,0.765,10.896,,,,
2017-08-09,1.801,5.357,6.294,0.936,23.354,,,,
2017-08-10,1.576,5.081,6.088,1.006,24.396,,,,
2017-08-11,1.924,5.562,6.693,1.13,20.438,,,,
2017-08-12,1.257,4.479,5.49,1.01,4.604,,,,
2017-08-13,0.994,3.506,4.439,0.933,5.084,,,,
2017-08-14,1.405,4.274,5.259,0.984,6.0,,,,
2017-08-15,1.196,2.892,3.837,0.944,12.652,,,,
2017-08-16,1.664,4.634,6.009,1.375,13.25,,,,
2017-08-17,1.298,4.492,5.658,1.167,10.5,,,,
2017-08-18,1.107,3.448,4.456,1.007,8.958,,,,
2017-08-19,1.393,4.326,5.809,1.483,11.542,,,,
2017-08-20,1.804,3.902,4.791,0.889,15.02,,,,
2017-08-21,1.083,2.298,3.233,0.934,16.792,,,,
2017-08-22,0.888,1.805,3.279,1.474,4.0,,,,
2017-08-23,1.893,4.018,5.432,1.414,12.0,,,,
2017-08-24,2.387,3.798,4.841,1.044,19.479,,,,
2017-08-25,1.5,3.908,5.056,1.149,14.938,,,,
2017-08-26,1.161,4.927,6.052,1.125,9.458,,,,
2017-08-27,1.428,4.49,5.25,0.76,11.292,,,,
2017-08-28,1.321,5.671,6.725,1.054,13.729,,,,
2017-08-29,1.905,3.613,4.902,1.29,18.896,,,,
2017-08-30,1.641,5.826,7.122,1.296,17.042,,,,
2017-08-31,1.119,4.271,5.156,0.886,5.062,,,,
2017-09-01,0.937,3.598,4.235,0.637,5.284,,,,
2017-09-02,0.988,3.284,3.92,0.637,6.25,,,,
2017-09-03,1.161,3.152,3.656,0.504,8.666,,,,
2017-09-04,1.399,7.028,7.96,0.931,8.375,,,,
2017-09-05,1.059,5.786,6.822,1.036,9.479,,,,
2017-09-06,1.093,4.832,5.772,0.94,14.146,,,,
2017-09-07,1.113,4.448,5.537,1.089,13.396,,,,
2017-09-08,0.875,4.677,5.558,0.881,4.479,,,,
2017-09-09,1.328,6.094,6.948,0.854,9.833,,,,
2017-09-10,2.018,5.726,6.542,0.816,11.271,,,,
2017-09-11,0.702,2.592,3.079,0.488,6.271,,,,
2017-09-12,0.583,3.68,4.312,0.633,3.619,,,,
2017-09-13,0.801,4.288,5.486,1.198,4.438,,,,
2017-09-14,0.804,5.331,6.098,0.767,9.009,,,,
2017-09-15,0.53,4.177,4.793,0.616,5.542,,,,
2017-09-16,0.411,4.069,4.842,0.773,3.48,,,,
2017-09-17,0.613,2.494,3.042,0.549,2.875,,,,
2017-09-18,0.821,3.055,3.602,0.546,4.375,,,,
2017-09-19,1.196,4.935,5.93,0.996,10.916,,,,
2017-09-20,1.056,5.437,6.004,0.567,22.583,,,,
2017-09-21,0.976,6.049,6.719,0.67,15.0,,,,
2017-09-22,0.488,7.502,8.634,1.132,10.487,,,,
2017-09-23,0.744,5.122,5.918,0.796,9.416,,,,
2017-09-24,0.911,5.323,6.08,0.757,12.021,,,,
2017-09-25,1.25,6.398,7.444,1.046,14.083,,,,
2017-09-26,1.539,6.199,7.191,0.992,13.25,,,,
2017-09-27,0.484,3.086,3.8,0.713,7.396,,,,
2017-09-28,0.637,4.98,5.646,0.666,2.042,,,,
2017-09-29,1.066,4.88,5.801,0.92,7.125,,,,
2017-09-30,0.786,5.063,5.75,0.688,9.312,,,,
2017-10-01,1.214,4.854,5.448,0.594,9.188,,,,
2017-10-02,0.601,5.708,6.708,1.0,7.188,,,,
2017-10-03,0.654,4.932,6.049,1.117,4.979,,,,
2017-10-04,0.708,4.094,4.752,0.658,4.458,,,,
2017-10-05,0.649,4.386,4.891,0.505,6.354,,,,
2017-10-06,0.661,7.341,8.282,0.941,6.812,,,,
2017-10-07,1.024,7.74,9.408,1.669,3.354,,,,
2017-10-08,1.161,5.721,6.871,1.15,6.125,,,,
2017-10-09,1.185,5.094,5.969,0.875,10.521,,,,
2017-10-10,1.542,4.563,5.496,0.934,17.292,,,,
2017-10-11,2.415,6.972,7.918,0.947,28.77,,,,
2017-10-12,1.319,7.897,9.003,1.106,18.424,,,,
2017-10-13,1.298,9.264,10.036,0.772,5.688,,,,
2017-10-14,1.524,9.031,10.135,1.104,7.208,,,,
2017-10-15,0.47,3.125,3.677,0.552,2.75,,,,
2017-10-16,0.423,5.424,6.086,0.662,0.395,,,,
2017-10-17,0.458,4.354,5.177,0.823,1.75,,,,
2017-10-18,0.518,4.681,5.344,0.663,5.938,,,,
2017-10-19,0.441,4.865,5.531,0.666,1.125,,,,
2017-10-20,0.482,7.188,8.24,1.052,2.354,,,,
2017-10-21,0.393,5.171,5.706,0.536,0.916,,,,
2017-10-22,0.452,2.726,2.875,0.149,0.0,,,,
2017-10-23,0.631,2.476,2.719,0.243,3.938,,,,
2017-10-24,0.524,4.762,5.598,0.835,8.896,,,,
2017-10-25,0.652,5.469,6.114,0.646,5.625,,,,
2017-10-26,0.994,5.604,6.334,0.729,10.084,,,,
2017-10-27,1.298,7.353,8.747,1.394,9.438,,,,
2017-10-28,0.476,6.507,7.361,0.853,7.375,,,,
2017-10-29,0.679,3.844,4.099,0.255,1.688,,,,
2017-10-30,0.673,3.084,3.448,0.364,15.042,,,,
2017-10-31,0.72,6.083,7.379,1.296,11.938,,,,
2017-11-01,1.291,8.098,9.776,1.678,9.854,,,,
2017-11-02,1.369,6.668,8.044,1.376,13.979,,,,
2017-11-03,1.298,6.766,7.467,0.701,18.416,,,,
2017-11-04,0.851,4.357,4.807,0.449,11.875,,,,
2017-11-05,0.934,4.276,4.574,0.297,24.438,,,,
2017-11-06,1.28,7.167,8.652,1.486,16.438,,,,
2017-11-07,1.613,10.344,12.271,1.927,15.483,,,,
2017-11-08,0.426,6.439,7.422,0.984,8.496,,,,
2017-11-09,0.708,5.583,6.219,0.636,15.438,,,,
2017-11-10,1.107,4.458,5.51,1.052,9.125,,,,
2017-11-11,0.994,3.708,4.052,0.344,10.625,,,,
2017-11-12,0.548,3.25,3.604,0.354,5.584,,,,
2017-11-13,0.929,5.26,6.688,1.427,5.375,,,,
2017-11-14,0.405,8.504,9.884,1.38,5.5,,,,
2017-11-15,0.995,6.272,7.389,1.116,10.542,,,,
2017-11-16,1.0,4.177,4.771,0.594,7.584,,,,
2017-11-17,0.934,7.271,8.573,1.302,8.021,,,,
2017-11-18,0.601,6.354,7.042,0.688,4.771,,,,
2017-11-19,0.804,2.261,2.552,0.292,3.0,,,,
2017-11-20,1.015,4.243,4.874,0.631,4.314,,,,
2017-11-21,0.78,5.052,6.021,0.969,4.438,,,,
2017-11-22,0.898,13.963,16.433,2.47,8.438,,,,
2017-11-23,1.131,9.436,10.134,0.698,8.0,,,,
2017-11-24,1.613,4.581,5.316,0.735,6.312,,,,
2017-11-25,1.101,5.084,5.781,0.698,8.25,,,,
2017-11-26,0.827,3.976,4.584,0.608,7.916,,,,
2017-11-27,0.72,5.667,6.673,1.006,9.958,,,,
2017-11-28,1.256,7.078,8.652,1.575,12.271,,,,
2017-11-29,1.197,13.51,16.126,2.616,17.875,,,,
2017-11-30,1.173,8.362,9.766,1.404,16.355,,,,
2017-12-01,1.345,4.24,4.906,0.666,4.479,,,,
2017-12-02,0.875,5.948,7.125,1.177,4.979,,,,
2017-12-03,1.446,5.928,7.005,1.077,7.938,,,,
2017-12-04,0.51,8.676,10.87,2.194,8.133,,,,
2017-12-05,1.004,3.856,4.378,0.522,5.624,,,,
2017-12-06,1.244,4.835,5.662,0.826,5.604,,,,
2017-12-07,0.976,6.969,8.403,1.434,7.416,,,,
2017-12-08,0.649,6.154,7.234,1.079,7.0,,,,
2017-12-09,0.815,5.087,6.066,0.979,4.834,,,,
2017-12-10,0.792,3.49,3.99,0.5,7.062,,,,
2017-12-11,1.304,4.917,5.823,0.906,9.416,,,,
2017-12-12,1.107,3.07,3.981,0.911,3.5,,,,
2017-12-13,1.511,4.168,5.039,0.871,3.968,,,,
2017-12-14,0.994,6.026,7.049,1.022,3.229,,,,
2017-12-15,1.042,8.618,11.796,3.177,6.666,,,,
2017-12-16,1.351,8.829,10.938,2.109,11.334,,,,
2017-12-17,1.345,2.912,3.246,0.333,6.834,,,,
2017-12-18,1.232,6.25,8.33,2.08,7.542,,,,
2017-12-19,1.28,8.087,10.821,2.734,9.521,,,,
2017-12-20,1.118,7.648,10.58,2.932,9.5,,,,
2017-12-21,1.018,10.036,12.688,2.652,8.875,,,,
2017-12-22,1.238,9.982,12.896,2.913,13.48,,,,
2017-12-23,1.429,8.878,10.361,1.482,15.021,,,,
2017-12-24,0.905,4.962,5.655,0.693,11.042,,,,
2017-12-25,1.447,4.768,5.19,0.422,12.25,,,,
2017-12-26,1.536,4.218,4.891,0.673,7.833,,,,
2017-12-27,1.109,3.494,4.032,0.538,4.196,,,,
2017-12-28,1.28,5.707,6.49,0.783,4.229,,,,
2017-12-29,1.304,5.828,6.646,0.818,11.334,,,,
2017-12-30,0.697,4.203,4.776,0.573,7.958,,,,
2017-12-31,1.071,5.02,5.77,0.75,9.104,,,,
2018-01-01,0.869,3.469,3.771,0.302,5.084,,,,
2018-01-02,0.897,2.542,2.702,0.16,6.646,,,,
2018-01-03,0.672,2.792,2.927,0.136,3.771,,,,
2018-01-04,0.732,4.844,6.25,1.406,4.833,,,,
2018-01-05,1.042,6.542,7.688,1.146,10.25,,,,
2018-01-06,0.703,4.52,5.552,1.031,8.333,,,,
2018-01-07,1.077,6.167,7.531,1.365,7.458,,,,
2018-01-08,2.22,8.386,11.575,3.188,15.916,,,,
2018-01-09,0.953,4.9,7.199,2.299,5.104,,,,
2018-01-10,1.316,10.354,23.938,13.583,7.646,,,,
2018-01-11,1.077,8.062,12.625,4.563,8.854,,,,
2018-01-12,0.625,6.302,8.573,2.271,8.979,,,,
2018-01-13,0.905,4.886,6.562,1.677,5.562,,,,
2018-01-14,0.738,5.834,7.927,2.094,4.979,,,,
2018-01-15,0.577,11.408,22.524,11.116,7.188,,,,
2018-01-16,1.069,7.874,11.802,3.928,14.767,,,,
2018-01-17,1.333,6.302,13.594,7.292,7.688,,,,
2018-01-18,1.125,6.302,8.594,2.292,7.708,,,,
2018-01-19,1.173,6.128,7.338,1.21,6.416,,,,
2018-01-20,2.351,6.198,6.834,0.636,11.562,,,,
2018-01-21,1.643,5.329,6.123,0.794,8.521,,,,
2018-01-22,1.202,6.458,13.719,7.26,8.021,,,,
2018-01-23,1.508,8.451,17.069,8.619,14.552,,,,
2018-01-24,1.185,6.321,11.652,5.33,9.804,,,,
2018-01-25,1.214,8.21,14.688,6.477,10.604,,,,
2018-01-26,1.238,4.548,8.174,3.627,5.271,,,,
2018-01-27,0.786,3.542,5.802,2.26,6.021,,,,
2018-01-28,1.423,7.61,15.154,7.544,10.25,,,,
2018-01-29,0.982,5.086,5.76,0.674,8.875,,,,
