date,CH4_mean,NMHC_mean,SO2_mean,SPM_mean,THC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2013-11-26,191.042,11.25,1.261,8.042,202.292,20.208,54.042,33.833,4.375
2013-11-27,193.208,12.458,2.0,8.917,205.667,20.833,65.458,44.625,5.542
2013-11-28,193.083,10.667,1.208,6.542,203.75,16.0,41.583,25.583,4.167
2013-11-29,193.458,9.458,1.375,4.616,202.917,17.667,55.708,38.042,6.417
2013-11-30,194.25,9.458,1.25,7.375,203.708,18.208,46.417,28.208,5.417
2013-12-01,193.667,13.292,1.458,9.312,206.958,17.583,40.583,23.0,6.042
2013-12-02,194.583,15.167,1.75,12.52,209.75,22.625,72.458,49.833,9.583
2013-12-03,195.545,16.455,1.304,16.923,212.0,21.0,72.913,51.913,13.565
2013-12-04,196.417,16.667,1.75,20.625,213.083,24.458,84.75,60.292,17.333
2013-12-05,197.792,26.917,1.583,33.916,224.708,20.304,99.348,79.043,28.0
2013-12-06,193.958,15.958,1.583,13.542,209.917,23.917,71.375,47.458,11.75
2013-12-07,195.292,10.917,1.167,6.812,206.208,19.167,51.708,32.542,6.667
2013-12-08,197.083,10.375,1.083,8.521,207.458,13.292,28.375,15.083,7.25
2013-12-09,197.417,13.542,2.375,14.0,210.958,21.0,72.458,51.458,11.958
2013-12-10,193.75,17.833,2.391,19.542,211.583,18.5,79.542,61.042,14.292
2013-12-11,191.083,11.417,1.333,8.396,202.5,17.542,47.208,29.667,7.542
2013-12-12,193.417,9.042,1.0,4.188,202.458,17.0,48.625,31.625,4.792
2013-12-13,195.25,10.208,1.625,5.792,205.458,14.375,44.625,30.25,5.333
2013-12-14,196.25,9.25,1.208,8.375,205.5,16.625,41.75,25.125,7.917
2013-12-15,195.25,7.917,1.0,3.562,203.167,9.292,20.083,10.792,3.292
2013-12-16,194.667,8.25,1.0,4.354,202.917,12.0,32.292,20.292,3.708
2013-12-17,195.833,16.375,1.333,7.896,212.208,29.042,83.958,54.917,6.333
2013-12-18,198.042,17.25,1.667,14.229,215.292,28.792,93.417,64.625,11.958
2013-12-19,197.208,15.0,1.833,19.208,212.208,27.826,70.391,42.565,15.708
2013-12-20,192.591,10.5,1.0,6.909,203.091,22.045,43.591,21.545,5.042
2013-12-21,192.0,10.375,1.0,7.98,202.375,18.167,37.333,19.167,5.833
2013-12-22,196.0,14.083,1.042,10.792,210.083,17.458,40.5,23.042,9.417
2013-12-23,196.083,11.583,1.208,9.125,207.667,19.667,51.333,31.667,7.208
2013-12-24,196.75,15.875,1.261,11.708,212.625,20.5,61.958,41.458,9.0
2013-12-25,198.542,16.083,1.25,12.375,214.625,28.958,81.125,52.167,9.875
2013-12-26,196.417,16.458,1.958,14.771,212.875,23.583,82.125,58.542,12.042
2013-12-27,193.417,12.25,2.208,16.666,205.667,20.458,43.458,23.0,14.042
2013-12-28,192.5,9.625,1.208,5.854,202.125,13.833,36.75,22.917,5.292
2013-12-29,194.083,8.875,1.0,3.979,202.958,11.083,23.958,12.875,2.917
2013-12-30,194.292,12.042,1.167,6.208,206.333,20.083,41.875,21.792,4.5
2013-12-31,197.167,14.167,1.167,17.584,211.333,17.625,36.0,18.375,13.25
2014-01-01,198.958,8.333,1.292,9.292,207.292,8.583,13.708,5.125,7.958
2014-01-02,200.292,8.417,1.0,6.666,208.708,11.292,18.0,6.708,5.667
2014-01-03,201.333,8.792,1.0,6.292,210.125,7.708,11.917,4.208,5.208
2014-01-04,201.875,9.875,1.292,10.604,211.75,14.917,22.875,7.958,8.167
2014-01-05,203.167,15.708,1.542,18.334,218.875,20.75,44.417,23.667,14.458
2014-01-06,201.333,16.083,3.043,20.125,217.417,23.208,62.0,38.792,17.125
2014-01-07,197.682,7.909,1.217,6.478,205.591,9.048,25.095,16.048,5.826
2014-01-08,194.75,8.75,1.0,6.146,203.5,12.542,26.167,13.625,4.875
2014-01-09,194.708,10.083,1.083,5.208,204.792,18.125,36.375,18.25,5.417
2014-01-10,195.042,9.708,1.0,7.979,204.75,18.125,36.625,18.5,7.167
2014-01-11,195.583,10.667,1.375,8.02,206.25,8.167,14.5,6.333,6.792
2014-01-12,195.458,9.875,1.0,3.5,205.333,12.25,27.208,14.958,3.667
2014-01-13,196.833,10.542,1.0,6.958,207.375,13.25,30.208,16.958,5.958
2014-01-14,197.125,11.958,1.25,10.292,209.083,25.083,50.25,25.167,7.333
2014-01-15,198.792,16.542,1.917,25.312,215.333,32.458,66.375,33.917,20.958
2014-01-16,195.333,12.792,1.458,12.812,208.125,22.417,44.292,21.875,10.208
2014-01-17,195.333,9.375,1.25,8.292,204.708,15.583,33.75,18.167,7.458
2014-01-18,194.875,7.375,1.0,4.958,202.25,13.833,25.708,11.875,5.375
2014-01-19,195.5,11.167,2.083,12.0,206.667,19.208,43.125,23.917,10.042
2014-01-20,197.542,9.5,1.522,10.25,207.042,13.417,27.167,13.75,9.167
2014-01-21,199.958,13.917,2.0,11.584,213.875,23.87,55.261,31.391,9.875
2014-01-22,199.375,17.333,1.25,19.916,216.708,27.542,58.25,30.708,14.542
2014-01-23,193.417,8.625,1.042,5.557,202.042,13.217,28.522,15.304,3.739
2014-01-24,196.042,10.917,1.042,6.896,206.958,14.75,29.625,14.875,6.542
2014-01-25,198.708,10.458,1.25,11.312,209.167,15.667,27.667,12.0,9.458
2014-01-26,200.762,17.333,1.409,26.513,218.095,26.545,68.409,41.864,21.087
2014-01-27,196.125,13.375,1.917,30.75,209.5,18.833,41.917,23.083,22.542
2014-01-28,194.917,8.458,1.292,8.771,203.375,12.792,26.458,13.667,6.417
2014-01-29,196.708,11.0,1.542,9.542,207.708,22.0,49.75,27.75,7.292
2014-01-30,196.833,15.042,1.625,19.083,211.875,29.875,63.125,33.25,15.083
2014-01-31,192.5,14.875,1.083,8.5,207.375,22.0,46.625,24.625,7.583
2014-02-01,192.875,7.875,1.0,4.042,200.75,7.042,14.042,7.0,3.167
2014-02-02,194.25,8.167,1.0,4.688,202.417,11.375,30.0,18.625,4.167
2014-02-03,194.545,10.091,1.045,5.392,204.636,20.609,47.957,27.348,3.739
2014-02-04,195.792,15.875,1.583,8.48,211.667,26.174,66.304,40.13,6.917
2014-02-05,196.333,15.25,1.583,15.0,211.583,28.375,63.208,34.833,12.208
2014-02-06,195.208,12.208,1.083,11.084,207.417,20.5,53.417,32.917,8.458
2014-02-07,194.042,10.958,1.125,12.125,205.0,18.458,35.875,17.417,10.25
2014-02-08,193.458,11.0,1.083,17.583,204.458,15.75,27.958,12.208,13.5
2014-02-09,193.125,7.292,1.042,6.958,200.417,10.083,31.708,21.625,5.958
2014-02-10,192.167,6.917,1.083,7.479,199.083,11.583,30.625,19.042,6.375
2014-02-11,192.167,11.583,1.583,14.375,203.75,27.0,52.125,25.125,10.958
2014-02-12,192.417,12.5,1.5,23.584,204.917,25.625,53.875,28.25,18.958
2014-02-13,190.708,7.958,1.083,11.562,198.667,14.25,33.5,19.25,8.667
2014-02-14,191.292,7.542,1.0,6.646,198.833,6.958,16.75,9.792,5.208
2014-02-15,191.833,7.667,1.25,8.521,199.5,5.542,11.167,5.625,6.375
2014-02-16,191.5,8.708,1.042,8.292,200.208,9.167,19.958,10.792,6.75
2014-02-17,192.0,13.417,1.609,8.792,205.417,19.833,50.333,30.5,7.208
2014-02-18,191.955,8.136,1.043,8.891,200.091,20.364,41.091,20.727,7.391
2014-02-19,191.958,10.458,1.0,5.354,202.417,14.125,24.667,10.542,4.083
2014-02-20,194.125,17.667,1.458,10.979,211.792,22.375,47.833,25.458,10.5
2014-02-21,195.292,10.5,1.417,14.125,205.792,16.625,37.208,20.583,12.833
2014-02-22,193.792,9.5,2.042,16.312,203.292,15.125,27.708,12.583,10.917
2014-02-23,193.667,12.833,1.292,34.208,206.5,20.792,49.208,28.417,22.5
2014-02-24,193.917,12.042,1.5,42.416,205.958,21.583,43.833,22.25,26.458
2014-02-25,195.458,10.875,1.375,23.375,206.333,19.167,42.083,22.917,15.958
2014-02-26,197.25,13.875,1.375,21.334,211.125,27.875,75.042,47.167,18.083
2014-02-27,192.833,8.5,1.125,11.917,201.333,11.208,27.083,15.875,9.833
2014-02-28,194.042,10.083,1.0,6.292,204.125,11.5,21.792,10.292,6.083
2014-03-01,195.333,12.25,1.083,10.062,207.583,15.792,29.625,13.833,6.542
2014-03-02,193.417,10.875,1.125,12.958,204.292,14.958,31.583,16.625,11.25
2014-03-03,195.167,10.542,1.565,13.396,205.708,23.708,53.667,29.958,11.375
2014-03-04,194.091,9.909,1.13,7.544,204.0,20.091,44.727,24.636,5.304
2014-03-05,197.75,10.083,1.042,5.625,207.833,16.083,34.667,18.583,4.958
2014-03-06,200.739,10.391,1.375,9.562,211.13,21.042,50.042,29.0,9.083
2014-03-07,199.625,9.042,1.333,13.25,208.667,17.125,34.542,17.417,11.208
2014-03-08,199.0,9.167,1.25,15.27,208.167,11.917,20.833,8.917,11.958
2014-03-09,196.458,9.917,1.083,16.521,206.375,18.583,43.083,24.5,8.125
2014-03-10,192.042,6.542,1.0,7.584,198.583,7.292,19.042,11.75,4.625
2014-03-11,195.542,6.292,1.0,10.166,201.833,9.458,28.958,19.5,9.083
2014-03-12,196.583,7.333,1.083,11.104,203.917,14.625,39.25,24.625,10.292
2014-03-13,196.957,8.043,1.5,12.565,205.0,17.5,40.045,22.545,10.609
2014-03-14,198.125,10.208,1.042,10.958,208.333,17.375,29.958,12.583,9.5
2014-03-15,199.375,10.333,1.458,15.792,209.708,12.125,23.125,11.0,12.917
2014-03-16,198.125,9.917,1.917,20.5,208.042,22.25,46.542,24.292,16.792
2014-03-17,197.708,13.917,2.217,29.229,211.625,27.667,54.375,26.708,24.167
2014-03-18,197.5,10.208,2.5,36.854,207.708,20.348,33.87,13.522,30.792
2014-03-19,196.708,11.792,1.5,27.584,208.5,21.292,34.542,13.25,19.917
2014-03-20,196.0,9.375,1.5,18.0,205.375,15.5,33.417,17.917,15.875
2014-03-21,195.917,9.875,1.542,16.167,205.792,17.458,28.542,11.083,14.583
2014-03-22,195.375,9.292,1.958,20.438,204.667,11.917,20.417,8.5,17.083
2014-03-23,194.333,7.917,1.083,13.938,202.25,12.292,29.292,17.0,11.875
2014-03-24,194.708,6.833,1.0,5.166,201.542,10.917,27.375,16.458,3.792
2014-03-25,196.333,6.25,1.0,5.334,202.583,7.083,16.5,9.417,4.708
2014-03-26,198.083,9.458,1.083,9.583,207.542,14.0,27.417,13.417,9.042
2014-03-27,197.167,13.958,1.875,19.875,211.125,24.042,44.458,20.417,16.958
2014-03-28,195.25,12.125,1.917,19.896,207.375,19.542,32.0,12.458,16.875
2014-03-29,193.75,9.917,1.625,18.625,203.667,13.833,21.917,8.083,14.917
2014-03-30,194.417,10.333,1.5,29.625,204.75,16.375,30.375,14.0,26.333
2014-03-31,196.375,11.333,1.696,37.854,207.708,19.5,37.583,18.083,31.667
2014-04-01,191.917,10.0,1.435,9.167,201.917,13.292,26.583,13.292,10.042
2014-04-02,193.333,10.208,2.0,12.771,203.542,24.417,54.875,30.458,12.917
2014-04-03,189.143,9.238,2.043,14.913,198.381,17.174,45.217,28.043,13.783
2014-04-04,184.542,9.0,1.167,4.708,193.542,14.958,27.75,12.792,5.25
2014-04-05,189.208,6.667,1.083,4.25,195.875,7.875,18.292,10.417,4.875
2014-04-06,190.917,8.083,1.042,9.688,199.0,8.958,15.583,6.625,8.167
2014-04-07,189.875,9.708,1.083,12.792,199.583,12.292,26.542,14.25,13.167
2014-04-08,191.375,11.667,2.083,19.458,203.042,23.167,41.583,18.417,18.458
2014-04-09,191.417,9.417,1.875,20.792,200.833,23.625,45.083,21.458,18.458
2014-04-10,191.125,9.125,1.458,19.875,200.25,16.348,32.957,16.609,17.917
2014-04-11,191.208,7.625,1.125,13.875,198.833,12.5,25.667,13.167,13.458
2014-04-12,192.25,8.417,1.417,15.458,200.667,12.417,25.75,13.333,13.625
2014-04-13,191.958,7.875,1.208,11.666,199.833,11.25,18.0,6.75,11.167
2014-04-14,191.917,8.958,1.75,15.188,200.875,19.208,37.875,18.667,13.458
2014-04-15,190.625,9.042,1.565,16.834,199.667,17.625,38.5,20.875,15.458
2014-04-16,189.75,8.75,1.5,23.875,198.5,15.875,29.208,13.333,19.333
2014-04-17,191.042,9.292,1.565,18.809,200.333,18.875,38.958,20.083,15.375
2014-04-18,191.5,9.375,2.0,17.25,200.875,18.25,35.0,16.75,15.625
2014-04-19,192.0,7.208,1.583,11.584,199.208,12.792,25.167,12.375,11.708
2014-04-20,192.292,5.75,1.5,11.375,198.042,10.417,19.917,9.5,9.375
2014-04-21,199.917,10.583,1.833,21.646,210.5,21.167,51.792,30.625,16.292
2014-04-22,191.318,11.318,1.565,20.044,202.636,18.522,38.696,20.174,17.435
2014-04-23,193.208,10.083,1.25,18.396,203.292,20.167,41.167,21.0,17.375
2014-04-24,195.083,10.042,1.208,20.52,205.125,20.87,38.0,17.13,18.708
2014-04-25,195.125,10.917,1.708,22.521,206.042,22.0,39.083,17.083,21.583
2014-04-26,194.917,10.75,2.25,29.729,205.667,18.333,29.667,11.333,27.125
2014-04-27,194.208,10.458,2.417,32.833,204.667,12.917,20.042,7.125,29.042
2014-04-28,192.042,11.125,1.542,26.479,203.167,18.625,32.125,13.5,23.083
2014-04-29,192.5,8.333,1.435,16.396,200.833,15.125,30.333,15.208,13.042
2014-04-30,191.5,8.542,1.375,24.5,200.042,18.917,45.083,26.167,16.292
2014-05-01,187.208,12.417,1.083,18.98,199.625,21.958,46.542,24.583,12.708
2014-05-02,189.0,10.909,1.091,10.71,199.909,16.318,31.364,15.045,8.042
2014-05-03,190.458,9.458,1.292,21.688,199.917,8.292,15.708,7.417,20.042
2014-05-04,192.333,8.333,1.0,17.562,200.667,6.667,10.083,3.417,16.375
2014-05-05,191.0,8.125,1.208,19.812,199.125,9.333,17.625,8.292,16.833
2014-05-06,191.5,9.958,1.0,13.292,201.458,10.375,18.25,7.875,11.083
2014-05-07,192.833,9.25,1.292,20.375,202.083,14.458,30.417,15.958,18.167
2014-05-08,191.208,8.75,2.0,21.521,199.958,16.13,36.304,20.174,18.583
2014-05-09,189.833,8.708,1.208,12.583,198.542,15.417,31.458,16.042,11.417
2014-05-10,191.667,8.208,1.0,8.334,199.875,9.417,16.208,6.792,9.083
2014-05-11,191.958,8.333,1.292,15.375,200.292,10.083,17.042,6.958,13.042
2014-05-12,190.958,9.75,2.0,20.583,200.708,19.125,38.708,19.583,18.25
2014-05-13,188.833,10.875,1.565,24.354,199.708,17.5,32.75,15.25,20.5
2014-05-14,189.917,12.125,2.083,27.958,202.042,20.708,38.167,17.458,26.5
2014-05-15,186.833,11.042,2.083,26.583,197.875,20.333,38.833,18.5,22.583
2014-05-16,185.417,7.833,1.0,11.229,193.25,11.5,25.75,14.25,10.25
2014-05-17,187.75,8.042,1.0,4.312,195.792,6.0,14.167,8.167,5.0
2014-05-18,190.292,8.958,1.0,6.271,199.25,9.292,16.083,6.792,6.542
2014-05-19,191.25,8.542,1.333,9.958,199.792,15.167,31.292,16.125,9.0
2014-05-20,190.875,9.542,1.583,15.979,200.417,17.0,38.208,21.208,15.625
2014-05-21,188.286,9.667,1.0,17.478,197.952,16.0,27.087,11.087,13.75
2014-05-22,192.042,8.875,1.0,4.542,200.917,13.826,22.13,8.304,4.417
2014-05-23,195.042,8.75,1.792,12.23,203.792,14.875,37.625,22.75,9.875
2014-05-24,195.292,10.25,1.292,14.708,205.542,11.583,23.292,11.708,13.0
2014-05-25,197.5,15.625,1.333,46.396,213.125,16.125,24.0,7.875,39.75
2014-05-26,194.625,9.25,1.167,27.438,203.875,16.625,36.333,19.708,22.625
2014-05-27,191.542,9.5,1.087,12.958,201.042,18.375,45.875,27.5,10.583
2014-05-28,192.042,10.292,1.708,25.646,202.333,16.5,35.5,19.0,20.167
2014-05-29,193.5,10.208,2.125,31.02,203.708,18.083,38.708,20.625,27.0
2014-05-30,196.5,11.958,2.5,45.584,208.458,18.458,30.542,12.083,37.542
2014-05-31,197.417,12.833,2.25,47.438,210.25,14.083,24.5,10.417,39.375
2014-06-01,197.417,11.583,2.083,40.396,209.0,9.417,14.083,4.667,31.958
2014-06-02,197.75,10.542,2.167,29.312,208.292,19.208,37.375,18.167,24.917
2014-06-03,197.333,9.583,1.792,32.584,206.917,18.958,39.458,20.5,25.833
2014-06-04,193.667,9.583,1.417,45.354,203.25,16.208,36.917,20.708,38.375
2014-06-05,189.682,9.409,1.81,12.16,199.091,9.0,21.095,12.095,10.409
2014-06-06,188.042,8.833,0.083,11.208,196.875,6.167,14.167,8.0,11.0
2014-06-07,188.625,9.0,0.0,11.958,197.625,7.167,17.083,9.917,11.792
2014-06-08,184.458,7.667,0.0,5.229,192.125,3.792,8.125,4.333,5.542
2014-06-09,185.833,8.292,0.208,8.208,194.125,6.917,22.125,15.208,7.833
2014-06-10,186.0,9.208,0.087,7.916,195.208,7.958,30.542,22.583,6.542
2014-06-11,186.0,8.458,0.167,10.438,194.458,7.417,30.208,22.792,10.875
2014-06-12,183.417,9.042,0.292,5.042,192.458,5.625,17.375,11.75,5.083
2014-06-13,186.591,7.773,0.227,4.789,194.364,8.13,26.348,18.217,6.087
2014-06-14,191.583,8.292,0.417,3.5,199.875,3.792,15.167,11.375,4.208
2014-06-15,197.083,8.708,0.625,13.75,205.792,5.625,12.5,6.875,14.875
2014-06-16,206.25,10.542,0.75,25.521,216.792,9.458,21.833,12.375,23.417
2014-06-17,202.583,11.083,1.292,27.562,213.667,13.875,32.125,18.25,25.333
2014-06-18,196.75,10.0,1.375,39.146,206.75,12.542,30.042,17.5,36.417
2014-06-19,200.083,10.167,1.042,24.125,210.25,10.0,20.739,10.739,21.292
2014-06-20,205.333,10.792,0.958,12.458,216.125,12.958,32.458,19.5,12.417
2014-06-21,205.667,9.0,1.0,13.084,214.667,9.042,21.583,12.542,13.583
2014-06-22,198.042,8.833,0.75,18.688,206.875,6.542,13.958,7.417,18.0
2014-06-23,198.333,9.583,1.042,11.604,207.917,8.5,21.625,13.125,11.958
2014-06-24,201.458,8.917,1.0,16.229,210.375,12.5,29.917,17.417,16.417
2014-06-25,203.458,11.542,1.125,23.208,215.0,14.417,32.667,18.25,22.875
2014-06-26,196.292,9.792,1.125,17.792,206.083,11.542,29.333,17.792,17.0
2014-06-27,193.333,9.375,1.125,10.104,202.708,8.917,25.042,16.125,9.0
2014-06-28,192.375,8.583,0.958,8.875,200.958,7.833,22.25,14.417,7.375
2014-06-29,172.733,13.533,0.792,7.042,186.267,5.333,13.75,8.417,6.292
2014-06-30,199.333,9.5,0.875,11.146,208.833,15.167,43.042,27.875,9.375
2014-07-01,199.167,9.875,0.958,10.542,209.042,10.0,23.917,13.917,11.417
2014-07-02,209.542,9.542,1.375,15.354,219.083,11.667,33.0,21.333,14.583
2014-07-03,201.091,10.227,1.045,21.279,211.318,14.048,32.524,18.476,20.261
2014-07-04,192.875,10.375,1.0,20.666,203.25,14.667,35.292,20.625,21.792
2014-07-05,199.708,8.667,0.833,10.208,208.375,7.917,25.625,17.708,8.708
2014-07-06,194.875,8.375,1.0,15.062,203.25,4.833,11.875,7.042,12.583
2014-07-07,195.417,9.5,1.042,22.084,204.917,14.417,32.667,18.25,18.917
2014-07-08,198.167,10.208,1.565,24.646,208.375,13.792,31.667,17.875,21.167
2014-07-09,198.182,10.818,1.167,25.542,209.0,12.292,30.542,18.25,19.542
2014-07-10,,,1.0,14.292,,17.292,53.667,36.375,12.292
2014-07-11,,,1.0,9.387,,7.167,25.292,18.125,8.417
2014-07-12,,,1.0,17.854,,8.083,18.792,10.708,14.417
2014-07-13,,,1.125,30.458,,9.375,17.375,8.0,25.417
2014-07-14,,,1.0,22.972,,15.5,32.333,16.833,20.875
2014-07-15,,,1.25,28.104,,12.333,24.042,11.708,24.333
2014-07-16,,,1.167,23.483,,14.609,31.304,16.696,19.957
2014-07-17,,,1.0,14.354,,17.826,41.739,23.913,11.167
2014-07-18,,,1.0,17.854,,15.417,43.375,27.958,16.25
2014-07-19,,,0.917,14.25,,9.417,24.333,14.917,10.75
2014-07-20,,,1.0,7.396,,6.542,13.875,7.333,6.417
2014-07-21,,,1.083,9.583,,6.875,24.958,18.083,8.458
2014-07-22,,,1.478,20.312,,12.167,32.708,20.542,16.125
2014-07-23,,,1.583,38.084,,14.708,40.792,26.083,31.458
2014-07-24,188.0,15.0,1.375,18.084,203.0,16.0,35.625,19.625,13.708
2014-07-25,196.833,12.708,1.042,20.854,209.542,9.917,28.167,18.25,18.458
2014-07-26,193.5,10.292,1.917,31.104,203.792,10.333,22.875,12.542,27.375
2014-07-27,186.875,8.875,1.167,20.708,195.75,4.875,9.833,4.958,16.792
2014-07-28,191.583,10.083,1.167,31.792,201.667,9.75,22.875,13.125,30.25
2014-07-29,206.208,10.917,1.75,39.729,217.125,13.292,36.167,22.875,36.208
2014-07-30,203.583,11.333,2.083,43.896,214.917,16.542,33.708,17.167,41.167
2014-07-31,197.375,12.0,2.292,36.146,209.375,14.652,30.565,15.913,31.083
2014-08-01,198.458,12.792,2.167,31.752,211.25,15.25,38.042,22.792,26.417
2014-08-02,193.708,11.833,1.542,26.875,205.542,7.5,22.917,15.417,22.667
2014-08-03,188.167,9.208,1.5,23.812,197.375,6.167,13.917,7.75,20.542
2014-08-04,187.458,11.792,1.708,22.334,199.25,9.708,27.333,17.625,18.958
2014-08-05,186.708,11.583,1.304,18.337,198.292,8.318,29.727,21.409,15.091
2014-08-06,189.81,11.857,1.182,18.168,201.667,11.833,37.792,25.958,18.0
2014-08-07,187.667,10.958,1.542,19.146,198.625,14.25,33.458,19.208,16.417
2014-08-08,190.125,10.0,1.0,16.0,200.125,12.875,27.25,14.375,14.083
2014-08-09,193.875,8.875,1.0,8.229,202.75,13.167,26.75,13.583,8.417
2014-08-10,186.875,6.917,0.958,8.438,193.792,5.042,9.458,4.542,7.0
2014-08-11,181.042,9.75,2.167,25.458,190.792,10.087,31.739,21.696,15.958
2014-08-12,196.458,9.917,1.125,11.271,206.375,12.542,34.0,21.458,7.667
2014-08-13,193.833,9.625,1.25,16.0,203.458,7.208,16.417,9.208,14.25
2014-08-14,202.875,11.375,1.042,22.271,214.25,7.542,13.917,6.375,20.917
2014-08-15,207.292,10.792,1.042,18.938,218.083,7.625,15.208,7.583,16.25
2014-08-16,194.417,7.75,0.875,6.125,202.167,7.0,15.875,8.875,7.083
2014-08-17,195.167,7.75,0.875,5.688,202.917,7.333,18.958,11.625,5.5
2014-08-18,192.783,12.652,0.913,10.218,205.435,11.87,29.739,17.87,10.739
2014-08-19,194.0,9.542,1.391,21.584,203.542,12.5,32.458,19.958,18.5
2014-08-20,188.667,10.5,1.375,18.208,199.167,9.783,30.696,20.913,16.5
2014-08-21,187.333,11.458,1.208,12.625,198.792,9.875,33.208,23.333,10.167
2014-08-22,186.667,9.417,1.375,21.792,196.083,12.667,37.667,25.0,17.042
2014-08-23,185.208,8.875,1.042,14.958,194.083,9.792,25.167,15.375,12.375
2014-08-24,193.708,8.583,1.0,18.334,202.292,6.167,11.875,5.708,15.75
2014-08-25,202.0,9.875,0.958,35.438,211.875,10.708,24.083,13.375,31.667
2014-08-26,189.458,8.292,0.958,13.104,197.75,7.667,16.333,8.667,11.042
2014-08-27,192.042,7.542,0.792,7.458,199.583,10.875,34.917,24.042,6.875
2014-08-28,189.875,9.792,0.833,7.312,199.667,13.0,33.0,20.0,7.917
2014-08-29,189.417,9.083,1.0,9.104,198.5,12.833,34.333,21.5,7.792
2014-08-30,192.458,9.458,0.917,12.125,201.917,9.583,31.917,22.333,10.708
2014-08-31,192.292,7.792,0.833,9.146,200.083,6.542,17.958,11.417,7.333
2014-09-01,196.542,8.667,0.958,10.479,205.208,8.625,27.167,18.542,8.625
2014-09-02,191.75,9.458,1.0,11.666,201.208,12.583,28.708,16.125,9.708
2014-09-03,190.875,7.708,1.042,10.166,198.583,9.391,26.348,16.957,8.833
2014-09-04,187.875,7.083,1.333,13.438,194.958,13.625,35.25,21.625,11.458
2014-09-05,192.375,10.125,1.458,17.375,202.5,16.167,42.75,26.583,13.917
2014-09-06,192.905,9.905,1.0,19.378,202.81,9.792,22.5,12.708,17.083
2014-09-07,193.792,8.375,1.083,15.146,202.167,8.542,15.792,7.25,12.167
2014-09-08,191.727,8.682,1.217,20.948,200.409,12.522,27.261,14.739,18.0
2014-09-09,190.583,8.417,1.208,16.416,199.0,12.375,27.833,15.458,13.75
2014-09-10,190.833,9.042,1.083,14.208,199.875,12.208,32.083,19.875,13.167
2014-09-11,188.292,8.333,1.0,13.042,196.625,17.667,42.333,24.667,12.792
2014-09-12,190.75,11.833,1.0,11.75,202.583,13.75,33.625,19.875,10.583
2014-09-13,192.083,9.083,0.917,9.23,201.167,8.5,20.625,12.125,10.167
2014-09-14,190.667,8.417,0.917,9.854,199.083,7.125,15.167,8.042,10.333
2014-09-15,192.625,9.875,0.958,13.542,202.5,9.333,24.25,14.917,13.833
2014-09-16,191.375,8.917,1.0,13.562,200.292,11.5,28.625,17.125,13.042
2014-09-17,194.083,9.583,1.0,12.562,203.667,15.087,48.87,33.783,11.542
2014-09-18,193.708,9.875,0.958,9.062,203.583,11.083,34.0,22.917,7.792
2014-09-19,192.417,8.542,0.833,6.833,200.958,11.583,32.875,21.292,7.542
2014-09-20,192.125,10.083,0.833,10.708,202.208,9.542,26.458,16.917,9.25
2014-09-21,192.042,8.0,0.917,10.375,200.042,6.792,16.292,9.5,8.917
2014-09-22,191.25,8.875,0.958,11.146,200.125,13.0,29.417,16.417,10.792
2014-09-23,193.625,10.0,1.0,17.458,203.625,11.125,27.042,15.917,15.292
2014-09-24,192.958,9.375,1.25,25.188,202.333,18.375,46.833,28.458,22.25
2014-09-25,187.478,8.739,1.0,10.282,196.217,17.217,37.261,20.043,8.875
2014-09-26,191.333,9.125,1.0,10.292,200.458,16.333,35.958,19.625,9.0
2014-09-27,193.833,7.958,1.0,13.125,201.792,11.583,30.375,18.792,10.375
2014-09-28,192.875,11.167,1.0,17.167,204.042,8.458,18.0,9.542,13.875
2014-09-29,190.708,9.208,0.958,19.354,199.917,14.583,28.667,14.083,18.042
2014-09-30,192.375,8.958,1.043,15.083,201.333,12.0,29.083,17.083,13.208
2014-10-01,192.125,7.625,1.167,13.125,199.75,15.174,33.478,18.304,12.167
2014-10-02,190.455,9.136,1.182,18.348,199.591,17.087,42.087,25.0,15.783
