date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CO_mean,CH4_mean,NMHC_mean,THC_mean
2016-03-04,15.101,23.333,8.232,16.892,4.396,21.821,4.0,203.25,18.625,221.875
2016-03-05,13.351,18.042,4.691,23.508,5.969,30.762,3.375,202.458,13.417,215.875
2016-03-06,12.545,19.945,7.4,16.317,4.542,22.572,2.913,199.87,12.087,211.957
2016-03-07,4.581,7.066,2.485,10.567,3.792,13.875,1.917,198.083,6.917,205.0
2016-03-08,7.875,11.863,3.988,11.7,3.938,15.179,2.583,198.083,8.083,206.167
2016-03-09,7.44,10.815,3.375,12.575,3.49,17.161,2.417,197.417,9.333,206.75
2016-03-10,6.262,8.292,2.03,13.908,4.823,19.441,2.292,197.208,7.542,204.75
2016-03-11,8.905,12.762,3.857,11.725,4.0,16.107,2.583,197.875,10.5,208.375
2016-03-12,9.512,13.048,3.536,12.35,3.823,14.976,2.333,198.708,10.0,208.708
2016-03-13,22.686,33.05,10.364,18.517,4.435,27.975,4.261,201.783,17.174,218.957
2016-03-14,5.703,7.369,1.667,18.45,3.562,23.339,2.167,198.208,6.5,204.708
2016-03-15,4.673,6.065,1.393,6.284,3.406,9.012,1.875,197.5,5.792,203.292
2016-03-16,8.732,11.661,2.929,8.517,4.01,10.893,2.458,196.083,8.458,204.542
2016-03-17,11.345,15.685,4.34,12.383,4.636,16.381,3.0,197.25,9.583,206.833
2016-03-18,16.036,21.774,5.738,16.975,4.896,20.762,3.333,198.792,13.458,212.25
2016-03-19,13.542,17.452,3.911,29.508,7.24,34.524,3.75,199.583,10.667,210.25
2016-03-20,8.517,10.914,2.398,29.675,4.823,35.702,3.435,200.565,16.348,216.913
2016-03-21,6.646,9.95,3.304,8.391,2.656,12.684,2.292,195.391,7.0,202.391
2016-03-22,8.375,11.875,3.5,17.3,4.615,22.083,2.708,196.375,9.708,206.083
2016-03-23,17.991,25.914,7.923,19.95,5.0,24.411,3.208,198.667,11.042,209.708
2016-03-24,6.756,8.809,2.054,11.983,3.375,15.018,1.667,195.625,6.208,201.833
2016-03-25,7.917,11.238,3.321,11.158,3.104,12.809,2.625,197.792,9.125,206.917
2016-03-26,11.625,15.625,4.0,14.059,3.708,17.762,2.75,199.792,10.542,210.333
2016-03-27,6.886,9.424,2.538,8.258,3.156,13.52,2.0,196.174,8.13,204.304
2016-03-28,9.071,11.78,2.708,18.975,4.177,23.494,3.25,197.875,9.0,206.875
2016-03-29,10.649,14.197,3.547,25.742,5.302,32.947,3.208,199.083,14.292,213.375
2016-03-30,12.548,16.595,4.048,30.258,6.625,42.149,2.833,198.75,10.958,209.708
2016-03-31,7.911,10.196,2.286,13.942,3.073,19.887,2.292,196.458,11.417,207.875
2016-04-01,17.817,23.675,5.858,17.383,3.698,34.554,4.333,198.042,21.708,219.75
2016-04-02,16.375,23.809,7.434,13.75,5.636,24.292,4.25,198.167,15.25,213.417
2016-04-03,9.083,12.321,3.238,7.541,3.448,15.512,3.125,195.208,11.917,207.125
2016-04-04,17.673,28.229,10.556,8.091,4.354,18.571,3.609,196.304,13.087,209.391
2016-04-05,12.473,17.623,5.15,5.783,5.458,9.703,4.0,194.696,11.174,205.87
2016-04-06,17.452,25.542,8.089,12.717,6.927,19.048,3.958,196.5,18.333,214.833
2016-04-07,18.857,27.191,8.333,10.45,4.042,23.649,4.458,195.417,15.875,211.292
2016-04-08,16.423,23.268,6.845,7.925,6.406,14.059,4.125,194.087,11.652,205.739
2016-04-09,18.643,26.345,7.702,17.15,7.146,28.744,4.042,197.083,14.833,211.917
2016-04-10,19.185,27.208,8.024,19.417,8.479,32.167,4.417,198.125,14.917,213.042
2016-04-11,5.863,8.337,2.474,11.758,4.652,18.603,3.391,194.217,7.565,201.783
2016-04-12,11.393,15.25,3.857,17.55,4.469,23.214,4.708,195.708,9.792,205.5
2016-04-13,17.839,25.524,7.685,16.8,5.146,28.018,4.5,198.5,14.167,212.667
2016-04-14,12.018,16.595,4.577,12.008,6.167,23.548,4.167,193.292,9.875,203.167
2016-04-15,7.637,10.548,2.911,14.017,5.24,20.357,4.417,194.958,9.083,204.042
2016-04-16,15.339,20.56,5.22,15.233,6.552,20.643,4.417,196.625,12.542,209.167
2016-04-17,6.244,8.167,1.923,7.917,5.125,13.518,3.208,194.083,8.333,202.417
2016-04-18,7.588,11.105,3.517,13.499,5.125,20.875,3.217,195.87,10.174,206.043
2016-04-19,7.172,9.748,2.576,17.317,5.281,24.048,3.458,195.958,10.875,206.833
2016-04-20,10.422,13.863,3.44,14.683,4.979,21.756,4.333,195.583,11.583,207.167
2016-04-21,21.059,28.191,7.131,15.709,4.312,28.399,4.667,196.458,18.083,214.542
2016-04-22,11.815,16.065,4.25,7.3,6.198,13.542,3.667,194.583,11.292,205.875
2016-04-23,12.702,17.238,4.536,17.45,6.24,26.458,3.667,197.583,14.458,212.042
2016-04-24,9.893,13.464,3.571,23.058,5.594,37.03,3.875,196.833,10.667,207.5
2016-04-25,15.479,23.775,8.295,29.1,6.453,45.096,4.739,198.391,13.13,211.522
2016-04-26,15.714,22.792,7.077,22.891,6.51,35.607,3.875,199.5,15.917,215.417
2016-04-27,16.643,21.988,5.345,12.658,4.437,23.524,3.333,196.0,17.042,213.042
2016-04-28,7.47,10.345,2.875,4.758,3.448,8.869,2.375,194.25,10.042,204.292
2016-04-29,5.988,8.173,2.185,9.167,4.677,13.524,2.792,195.875,7.292,203.167
2016-04-30,10.238,14.488,4.25,14.3,5.458,18.286,3.167,197.696,11.609,209.304
2016-05-01,8.607,11.56,2.952,18.792,8.677,22.917,2.75,197.708,12.917,210.625
2016-05-02,12.051,17.018,4.967,24.392,8.354,30.792,3.348,196.13,12.826,208.957
2016-05-03,9.107,12.786,3.679,15.383,4.406,22.762,3.167,196.583,13.625,210.208
2016-05-04,2.476,3.494,1.018,14.742,5.75,22.22,2.208,196.583,8.75,205.333
2016-05-05,4.982,6.72,1.738,13.025,6.844,19.47,2.625,196.167,8.375,204.542
2016-05-06,16.491,22.776,6.286,15.725,5.456,22.654,3.708,198.0,17.364,215.364
2016-05-07,8.375,11.089,2.714,19.633,5.438,27.446,2.833,203.75,17.167,220.917
2016-05-08,8.196,11.179,2.982,24.602,5.552,40.237,2.792,201.0,14.125,215.125
2016-05-09,11.934,15.256,3.322,12.408,3.104,22.92,3.391,199.174,27.522,226.696
2016-05-10,18.244,27.607,9.363,10.883,3.793,27.213,4.167,202.708,27.125,229.833
2016-05-11,10.816,15.536,4.72,4.275,4.25,11.054,2.833,204.5,18.625,223.125
2016-05-12,10.065,14.792,4.726,8.692,5.146,14.649,3.333,205.667,18.667,224.333
2016-05-13,16.619,22.952,6.333,17.142,7.292,23.827,3.583,198.0,29.917,227.917
2016-05-14,8.161,11.274,3.113,19.175,5.364,26.018,3.083,195.542,21.625,217.167
2016-05-15,9.583,12.577,2.994,20.775,5.667,27.286,2.542,195.0,16.458,211.458
2016-05-16,8.14,12.523,4.383,6.861,3.883,12.716,3.565,194.783,19.826,214.609
2016-05-17,9.173,12.821,3.649,17.817,7.021,23.613,4.083,195.625,10.0,205.625
2016-05-18,10.028,13.943,3.916,17.35,6.073,22.643,3.917,196.875,13.375,210.25
2016-05-19,11.489,15.305,3.816,20.575,8.052,26.631,4.25,196.667,12.875,209.542
2016-05-20,12.242,16.196,3.955,21.058,7.646,26.661,3.708,195.25,12.167,207.417
2016-05-21,12.048,15.512,3.464,26.225,9.448,34.173,4.75,196.083,12.417,208.5
2016-05-22,6.458,8.429,1.97,27.092,6.76,33.399,3.75,195.292,13.0,208.292
2016-05-23,10.232,13.206,2.974,34.292,8.63,44.158,4.043,197.565,17.043,214.609
2016-05-24,11.28,14.378,3.098,28.9,8.073,36.828,3.292,196.083,12.75,208.833
2016-05-25,13.53,17.571,4.041,16.183,6.406,23.223,2.75,191.583,11.375,202.958
2016-05-26,10.125,16.155,6.03,10.092,4.812,19.399,2.75,190.583,13.375,203.958
2016-05-27,12.065,18.619,6.553,31.117,7.844,41.405,3.875,195.792,11.667,207.458
2016-05-28,12.012,15.452,3.44,38.817,6.917,52.197,4.083,200.792,14.5,215.292
2016-05-29,8.107,10.708,2.601,20.55,4.885,34.28,3.75,198.833,14.792,213.625
2016-05-30,9.795,13.541,3.746,10.408,5.146,17.178,4.522,195.174,14.174,209.348
2016-05-31,10.034,14.52,4.486,20.785,6.916,28.03,3.875,197.417,16.542,213.958
2016-06-01,6.512,8.321,1.81,18.1,6.583,23.845,3.042,195.292,10.792,206.083
2016-06-02,6.06,8.506,2.447,7.942,5.021,11.893,2.708,193.583,12.0,205.583
2016-06-03,9.577,13.184,3.607,11.542,5.688,15.893,3.208,193.0,12.25,205.25
2016-06-04,9.024,12.482,3.458,12.625,4.531,18.298,3.083,193.958,14.0,207.958
2016-06-05,5.042,6.804,1.762,4.858,2.802,8.833,2.833,191.208,11.458,202.667
2016-06-06,9.611,12.71,3.099,13.9,4.417,19.684,3.217,195.739,16.957,212.696
2016-06-07,12.744,17.464,4.72,7.592,3.281,13.583,3.75,193.0,18.087,211.087
2016-06-08,10.161,13.994,3.833,8.867,3.927,15.357,3.167,193.5,15.375,208.875
2016-06-09,16.024,22.048,6.024,12.617,5.781,21.327,3.583,192.333,12.25,204.583
2016-06-10,8.539,11.529,2.99,13.496,4.356,17.479,3.292,194.125,13.417,207.542
2016-06-11,12.131,15.303,3.173,17.867,5.281,26.363,2.458,192.292,10.625,202.917
2016-06-12,7.797,10.446,2.649,10.042,3.666,17.452,2.208,190.75,11.042,201.792
2016-06-13,11.641,17.187,5.546,6.275,4.196,9.173,3.13,189.778,11.667,201.444
2016-06-14,9.893,14.457,4.564,13.983,4.188,20.452,3.0,193.833,16.375,210.208
2016-06-15,11.565,16.94,5.375,15.075,4.51,23.101,2.583,193.792,16.833,210.625
2016-06-16,9.115,13.067,3.952,6.617,2.958,12.25,2.625,194.722,13.5,208.222
2016-06-17,5.357,7.494,2.137,17.942,3.739,24.309,3.0,200.667,15.958,216.625
2016-06-18,9.833,13.113,3.28,19.641,4.938,26.685,3.5,203.333,16.042,219.375
2016-06-19,11.661,14.464,2.804,19.858,4.146,31.953,3.583,201.458,16.292,217.75
2016-06-20,12.173,17.145,4.972,15.591,4.51,32.119,3.435,193.217,15.13,208.348
2016-06-21,8.28,12.363,4.084,7.242,3.979,12.699,2.792,187.87,14.0,201.87
2016-06-22,17.095,27.589,10.494,17.834,4.844,36.292,3.792,193.5,18.792,212.292
2016-06-23,11.583,16.464,4.881,7.567,4.177,12.214,3.208,192.292,13.417,205.708
2016-06-24,16.315,22.762,6.446,14.275,4.416,26.351,3.417,197.292,24.5,221.792
2016-06-25,6.042,8.161,2.119,10.717,3.406,18.178,2.625,196.25,12.292,208.542
2016-06-26,3.792,5.048,1.256,17.925,4.011,23.613,2.667,196.667,10.792,207.458
2016-06-27,8.878,12.444,3.566,20.525,4.615,27.619,3.348,200.727,11.955,212.682
2016-06-28,8.893,12.428,3.534,10.4,3.584,17.213,3.833,194.609,14.043,208.652
2016-06-29,14.75,19.185,4.435,11.417,3.594,24.619,4.042,196.833,14.917,211.75
2016-06-30,16.173,28.411,12.238,12.25,4.948,29.214,4.542,199.5,18.625,218.125
2016-07-01,9.857,16.238,6.381,16.617,4.583,28.667,2.75,193.125,15.542,208.667
2016-07-02,13.899,20.714,6.815,18.025,5.875,30.006,2.167,186.917,9.292,196.208
2016-07-03,9.613,18.613,9.0,12.625,5.562,22.744,1.625,185.458,9.708,195.167
2016-07-04,10.359,17.572,7.214,17.475,7.032,29.148,1.87,187.0,10.591,197.591
2016-07-05,11.244,18.077,6.833,17.883,4.781,32.929,2.042,185.957,11.087,197.043
2016-07-06,10.756,16.554,5.798,16.75,5.27,27.137,1.792,184.333,9.25,193.583
2016-07-07,9.893,14.714,4.821,14.892,5.729,24.131,1.792,183.667,8.5,192.167
2016-07-08,11.339,18.494,7.155,11.25,3.614,21.435,2.375,186.292,13.542,199.833
2016-07-09,8.5,14.482,5.982,5.042,3.208,11.458,2.5,186.708,10.958,197.667
2016-07-10,13.06,20.369,7.31,16.433,5.562,29.994,2.333,187.625,9.208,196.833
2016-07-11,11.493,19.718,8.224,18.958,6.323,36.911,2.913,186.182,11.227,197.409
2016-07-12,11.783,22.227,10.444,17.033,5.646,32.512,2.875,188.25,11.958,200.208
2016-07-13,11.316,20.482,9.167,10.017,4.76,20.155,3.042,186.375,19.542,205.917
2016-07-14,7.673,10.19,2.518,14.808,4.531,25.673,2.75,191.167,9.042,200.208
2016-07-15,7.286,10.47,3.185,8.458,5.062,14.429,3.042,194.458,7.583,202.042
2016-07-16,9.762,13.327,3.566,14.317,4.552,24.524,2.708,196.5,8.125,204.625
2016-07-17,8.399,11.256,2.857,17.825,4.26,34.756,3.25,197.458,12.875,210.333
2016-07-18,9.647,12.455,2.807,18.858,5.844,26.494,3.348,197.318,6.273,203.591
2016-07-19,11.113,14.78,3.667,24.174,5.51,34.679,3.75,205.208,8.208,213.417
2016-07-20,9.22,12.315,3.095,13.292,4.781,20.47,3.208,195.625,9.917,205.542
2016-07-21,10.03,13.423,3.393,14.725,5.031,22.309,3.292,193.0,9.125,202.125
2016-07-22,8.214,11.22,3.006,15.025,4.417,21.94,3.208,192.375,10.958,203.333
2016-07-23,7.613,10.208,2.595,16.575,3.74,25.22,2.792,196.167,9.375,205.542
2016-07-24,8.655,11.613,2.958,11.2,3.886,18.399,2.042,192.083,8.792,200.875
2016-07-25,10.841,16.179,5.339,14.708,4.326,27.513,3.957,194.318,16.318,210.636
2016-07-26,11.023,15.721,4.698,15.092,4.177,25.224,3.417,194.458,13.875,208.333
2016-07-27,10.661,15.696,5.036,19.283,4.833,31.452,3.25,191.917,13.417,205.333
2016-07-28,11.494,17.631,6.137,14.692,4.646,23.345,2.917,191.167,10.0,201.167
2016-07-29,8.232,12.625,4.393,8.792,3.156,15.357,2.792,190.958,11.75,202.708
2016-07-30,9.905,14.286,4.381,13.95,4.386,22.03,3.083,191.208,8.625,199.833
2016-07-31,9.518,12.411,2.893,19.517,5.396,30.107,3.292,191.625,6.667,198.292
2016-08-01,9.89,13.203,3.313,24.433,5.219,36.5,3.783,195.955,13.0,208.955
2016-08-02,9.447,13.137,3.69,22.488,4.729,35.768,3.5,196.87,15.304,212.174
2016-08-03,9.387,14.321,4.935,20.875,4.25,31.966,3.75,199.917,18.875,218.792
2016-08-04,10.119,13.893,3.774,25.859,4.74,38.411,3.792,199.318,14.955,214.273
2016-08-05,11.244,15.244,4.0,26.95,4.625,42.768,3.458,196.778,16.778,213.556
2016-08-06,10.387,13.691,3.304,20.217,4.615,32.53,2.667,190.708,16.875,207.583
2016-08-07,7.167,10.185,3.018,11.666,4.114,18.452,2.417,190.875,14.917,205.792
2016-08-08,9.755,13.903,4.147,17.983,5.746,28.216,2.478,191.0,15.636,206.636
2016-08-09,8.233,10.889,2.656,20.25,5.438,29.797,2.542,193.375,14.458,207.833
2016-08-10,10.244,13.839,3.595,13.992,5.646,21.107,2.667,195.167,14.417,209.583
2016-08-11,9.708,13.119,3.411,13.517,6.479,19.25,3.042,198.667,16.792,215.458
2016-08-12,8.75,11.643,2.893,16.825,5.219,26.655,2.875,199.273,18.409,217.682
2016-08-13,9.441,12.185,2.744,27.333,6.115,41.857,3.042,196.917,20.208,217.125
2016-08-14,6.434,8.506,2.072,24.55,4.948,37.441,2.625,195.304,23.261,218.565
2016-08-15,6.957,8.829,1.872,27.85,5.479,42.75,2.565,,,
2016-08-16,7.417,9.429,2.012,29.739,4.576,47.81,2.917,,,
2016-08-17,7.93,10.933,3.002,15.168,3.921,28.468,2.667,193.143,22.214,215.357
2016-08-18,7.875,10.768,2.893,9.775,3.802,16.876,2.333,193.625,16.417,210.042
2016-08-19,10.538,14.27,3.732,16.517,4.312,27.931,2.75,192.136,17.5,209.636
2016-08-20,7.286,9.893,2.607,14.283,3.958,24.381,2.208,192.375,15.708,208.083
2016-08-21,7.429,10.685,3.256,10.5,3.854,19.446,1.875,186.625,14.792,201.417
2016-08-22,8.49,13.11,4.62,11.058,4.479,19.788,3.0,187.609,11.478,199.087
2016-08-23,6.309,9.25,2.94,7.267,3.76,13.131,1.917,189.875,12.792,202.667
2016-08-24,7.167,10.048,2.881,9.192,3.969,16.792,2.292,190.667,12.458,203.125
2016-08-25,6.378,11.729,5.351,5.47,2.88,11.682,2.417,187.765,15.529,203.294
2016-08-26,7.143,11.923,4.78,11.333,4.479,19.232,2.542,189.5,12.5,202.0
2016-08-27,5.167,7.143,1.976,4.792,3.0,10.077,2.083,192.042,12.0,204.042
2016-08-28,3.881,6.149,2.268,5.817,3.364,12.881,1.833,190.583,12.417,203.0
2016-08-29,5.191,8.27,3.079,3.033,2.906,8.264,1.087,190.087,16.391,206.478
2016-08-30,4.458,6.643,2.185,6.175,4.156,10.226,0.833,193.792,13.833,207.625
2016-08-31,6.53,9.399,2.869,9.108,5.75,16.458,1.5,194.792,18.583,213.375
2016-09-01,10.804,14.321,3.518,24.417,5.646,30.5,3.042,200.625,18.667,219.292
2016-09-02,7.661,11.179,3.518,20.544,3.979,26.88,2.208,197.542,25.125,222.667
2016-09-03,6.167,8.881,2.714,13.35,3.354,20.018,1.375,191.333,20.833,212.167
2016-09-04,3.47,6.054,2.583,4.233,2.688,10.488,0.708,186.375,15.792,202.167
2016-09-05,6.05,11.792,5.742,4.525,1.989,10.461,1.783,192.5,20.864,213.364
2016-09-06,7.904,13.143,5.239,8.8,2.782,17.429,1.292,195.083,19.292,214.375
2016-09-07,6.851,10.601,3.75,8.267,2.396,14.994,1.208,192.455,17.682,210.136
2016-09-08,7.464,10.988,3.524,6.717,2.479,10.321,1.667,193.333,14.125,207.458
2016-09-09,8.024,10.893,2.869,16.283,4.406,22.702,1.792,196.583,13.875,210.458
2016-09-10,6.542,9.089,2.548,15.259,3.562,21.167,1.917,196.25,13.083,209.333
2016-09-11,6.857,9.244,2.387,13.259,3.823,20.351,1.667,195.458,11.75,207.208
2016-09-12,6.502,9.664,3.162,12.358,2.448,19.792,1.783,198.318,22.864,221.182
2016-09-13,7.964,10.946,2.982,4.925,2.5,8.405,2.0,192.875,15.792,208.667
2016-09-14,9.066,13.613,4.548,5.925,2.396,10.268,2.5,194.955,25.136,220.091
2016-09-15,9.756,14.363,4.607,9.383,3.396,15.0,2.333,199.0,26.417,225.417
2016-09-16,10.054,13.81,3.756,12.017,3.99,19.553,2.042,195.417,21.875,217.292
2016-09-17,8.012,11.893,3.881,11.45,2.854,20.887,1.375,195.958,17.583,213.542
2016-09-18,5.101,9.446,4.345,3.6,1.969,9.304,1.292,191.083,20.417,211.5
2016-09-19,6.45,9.794,3.344,3.759,2.281,8.69,0.957,,,
2016-09-20,5.696,8.82,3.124,2.626,2.562,6.821,0.5,192.0,9.462,201.462
2016-09-21,8.405,13.857,5.452,4.95,3.156,9.119,2.083,191.75,12.125,203.875
2016-09-22,9.565,13.726,4.161,6.925,2.604,11.583,1.875,193.208,13.208,206.417
2016-09-23,10.196,15.816,5.619,6.417,2.719,12.649,2.625,194.208,19.375,213.583
2016-09-24,7.637,10.97,3.333,8.617,2.844,13.535,1.833,191.826,14.957,206.783
2016-09-25,6.875,9.756,2.881,6.542,2.792,11.82,1.333,192.375,11.75,204.125
2016-09-26,9.785,16.611,6.826,7.092,2.38,12.79,2.391,190.13,19.0,209.13
2016-09-27,9.524,17.75,8.226,8.5,2.812,17.08,1.5,190.957,17.261,208.217
2016-09-28,8.393,15.512,7.119,8.225,2.292,14.507,1.625,188.75,14.208,202.958
2016-09-29,7.53,12.685,5.155,4.925,2.302,8.09,2.292,193.583,12.0,205.583
2016-09-30,9.744,14.232,4.488,8.875,2.958,14.702,2.667,197.667,15.5,213.167
2016-10-01,10.923,15.863,4.941,11.283,3.333,23.583,2.75,197.292,14.208,211.5
2016-10-02,7.196,10.191,2.994,16.0,3.25,33.014,2.833,201.708,12.833,214.542
2016-10-03,7.685,15.888,8.204,10.75,2.51,18.569,2.217,198.13,18.522,216.652
2016-10-04,9.934,16.928,6.994,8.975,3.562,13.952,1.958,194.708,17.333,212.042
2016-10-05,6.845,11.607,4.762,9.042,2.948,14.639,1.625,190.542,16.333,206.875
2016-10-06,5.833,8.131,2.298,7.142,4.146,10.549,1.167,191.583,7.208,198.792
2016-10-07,8.208,12.256,4.048,10.683,3.458,15.604,2.083,198.042,26.125,224.167
2016-10-08,12.107,17.453,5.345,18.033,4.323,28.222,2.625,203.333,16.417,219.75
2016-10-09,4.054,5.452,1.399,9.767,3.271,16.021,1.167,194.833,7.542,202.375
2016-10-10,3.396,4.779,1.382,4.758,3.448,8.986,1.13,193.87,9.217,203.087
2016-10-11,8.53,13.155,4.625,6.158,3.562,9.743,2.083,195.458,13.708,209.167
2016-10-12,8.369,13.286,4.917,11.392,4.542,14.694,2.042,196.458,9.958,206.417
2016-10-13,7.155,10.607,3.452,10.308,3.708,14.972,2.125,193.542,12.417,205.958
2016-10-14,10.667,16.726,6.059,8.05,3.5,12.012,2.667,195.75,15.375,211.125
2016-10-15,10.691,16.577,5.887,12.499,3.719,17.553,2.75,197.091,20.273,217.364
2016-10-16,5.149,7.684,2.536,9.702,3.469,15.685,1.792,193.125,11.0,204.125
2016-10-17,9.072,14.473,5.4,9.078,3.152,16.984,3.043,192.261,8.0,200.261
2016-10-18,11.657,18.336,6.679,12.25,3.49,20.643,2.833,195.826,10.0,205.826
2016-10-19,11.762,16.119,4.357,19.1,3.792,27.958,2.958,195.583,6.708,202.292
2016-10-20,8.726,11.673,2.947,22.608,4.666,32.952,2.208,195.042,4.333,199.375
2016-10-21,6.625,9.583,2.958,12.033,3.5,19.53,1.917,194.75,12.417,207.167
2016-10-22,12.25,17.173,4.923,9.15,2.906,14.149,2.25,194.957,10.652,205.609
2016-10-23,5.345,8.0,2.655,7.392,2.729,12.434,1.583,194.083,2.125,196.208
2016-10-24,6.858,10.592,3.734,5.917,2.938,9.581,1.913,193.217,8.0,201.217
2016-10-25,11.25,17.083,5.833,7.833,3.021,12.916,2.542,195.625,10.125,205.75
2016-10-26,12.696,20.774,8.077,15.042,4.188,24.774,2.75,198.0,5.792,203.792
2016-10-27,6.797,10.28,3.482,8.792,3.396,13.998,1.917,193.348,12.348,205.696
2016-10-28,15.238,20.601,5.363,12.242,4.281,19.19,2.208,196.208,15.583,211.792
2016-10-29,6.232,7.964,1.732,7.859,3.25,11.47,1.417,193.875,11.917,205.792
2016-10-30,6.756,10.173,3.417,14.8,3.01,18.071,2.083,196.292,14.625,210.917
2016-10-31,11.614,18.722,7.107,14.758,3.115,18.756,3.522,198.565,15.565,214.13
2016-11-01,8.334,12.037,3.703,10.175,3.25,14.774,2.25,196.25,7.25,203.5
2016-11-02,8.191,12.607,4.417,5.958,2.729,9.666,2.958,197.542,14.542,212.083
2016-11-03,5.595,7.47,1.875,12.375,4.313,15.81,2.417,197.958,6.583,204.542
2016-11-04,11.929,17.601,5.673,23.0,3.898,29.677,3.917,202.958,14.0,216.958
2016-11-05,11.434,16.589,5.155,26.458,4.948,34.56,3.208,201.917,11.417,213.333
2016-11-06,6.887,9.333,2.446,19.529,3.333,29.065,2.625,201.292,8.333,209.625
2016-11-07,12.868,21.191,8.324,18.384,2.757,24.196,3.913,199.478,14.478,213.957
2016-11-08,14.702,25.363,10.661,20.683,3.146,33.465,3.958,201.625,19.625,221.25
2016-11-09,5.119,7.185,2.066,4.742,2.51,6.958,2.167,196.583,2.833,199.417
2016-11-10,11.423,18.036,6.613,7.05,2.26,9.566,3.125,198.875,18.458,217.333
2016-11-11,12.679,20.696,8.018,9.75,3.136,16.036,3.208,199.375,11.583,210.958
2016-11-12,12.53,19.833,7.304,19.408,3.448,25.952,4.042,201.708,14.875,216.583
2016-11-13,12.268,17.339,5.071,26.3,3.729,37.822,4.417,203.875,14.375,218.25
2016-11-14,17.713,26.71,8.997,20.425,3.112,39.01,4.652,204.261,32.0,236.261
2016-11-15,11.622,19.246,7.624,13.65,3.584,27.566,3.042,198.913,19.609,218.522
2016-11-16,8.845,14.333,5.488,12.968,2.698,19.685,3.0,198.583,19.25,217.833
2016-11-17,13.441,21.857,8.417,18.25,3.865,26.345,3.667,200.208,23.75,223.958
2016-11-18,15.494,23.363,7.869,16.925,3.229,24.942,3.625,200.5,25.792,226.292
2016-11-19,12.137,18.381,6.244,13.008,2.604,24.22,3.583,202.652,23.696,226.348
2016-11-20,9.107,12.905,3.798,13.583,3.916,20.506,3.625,201.542,17.125,218.667
2016-11-21,13.219,18.502,5.284,15.861,3.073,23.798,3.826,200.304,14.043,214.348
2016-11-22,13.363,19.024,5.661,17.967,5.01,27.906,3.667,199.958,10.5,210.458
2016-11-23,4.316,5.941,1.625,1.758,2.646,4.494,1.333,197.458,6.0,203.458
2016-11-24,6.589,9.881,3.292,3.5,3.136,6.726,1.667,196.458,5.5,201.958
2016-11-25,12.714,20.036,7.321,6.883,3.74,10.304,3.333,196.375,16.167,212.542
2016-11-26,13.089,20.101,7.012,12.334,2.927,17.016,2.917,197.833,17.333,215.167
2016-11-27,10.72,14.298,3.577,7.242,2.344,13.93,2.917,196.125,6.792,202.917
2016-11-28,6.967,9.618,2.652,15.717,3.478,25.045,2.391,196.435,8.261,204.696
2016-11-29,9.026,12.268,3.242,13.308,4.083,20.559,3.417,195.417,8.208,203.625
2016-11-30,9.821,14.053,4.232,8.558,2.177,11.744,2.5,197.167,16.417,213.583
2016-12-01,10.952,17.589,6.637,12.267,3.0,18.357,2.375,197.208,15.292,212.5
2016-12-02,12.714,20.185,7.47,19.518,3.584,25.792,3.875,196.708,16.583,213.292
2016-12-03,15.25,25.845,10.595,17.934,3.604,26.286,3.917,198.458,22.917,221.375
2016-12-04,17.054,24.202,7.149,16.278,2.448,26.903,3.417,199.652,15.478,215.13
2016-12-05,10.151,14.485,4.334,11.4,3.573,16.863,2.522,193.696,9.87,203.565
2016-12-06,6.75,9.268,2.519,17.35,4.24,26.024,2.708,196.917,7.792,204.708
2016-12-07,12.697,21.054,8.357,6.667,3.292,10.821,3.708,196.958,14.5,211.458
2016-12-08,13.673,20.625,6.952,18.761,4.104,25.524,4.667,198.087,17.522,215.609
2016-12-09,11.006,19.113,8.107,18.625,3.5,23.982,3.583,199.875,12.583,212.458
2016-12-10,9.244,13.435,4.19,11.62,2.864,15.548,3.458,197.5,10.083,207.583
2016-12-11,7.226,10.089,2.863,6.242,2.719,8.744,2.542,196.625,7.5,204.125
2016-12-12,13.955,24.39,10.434,7.567,2.115,10.834,4.174,200.652,20.478,221.13
2016-12-13,22.939,46.873,23.934,11.075,1.99,22.274,5.458,206.136,30.364,236.5
2016-12-14,5.964,8.28,2.315,2.125,2.114,4.833,2.292,200.333,6.875,207.208
2016-12-15,10.637,18.0,7.363,4.217,1.823,6.798,3.708,201.435,18.043,219.478
2016-12-16,8.202,11.988,3.786,4.491,2.354,7.583,2.667,199.5,9.375,208.875
2016-12-17,9.708,14.119,4.411,9.083,2.635,12.809,3.083,199.0,10.375,209.375
2016-12-18,11.881,17.547,5.667,17.383,2.916,23.649,3.958,202.458,14.625,217.083
2016-12-19,18.946,36.098,17.153,19.501,5.107,28.134,5.478,202.696,25.609,228.304
2016-12-20,24.595,56.369,31.774,28.267,5.583,44.577,7.5,207.261,31.435,238.696
2016-12-21,22.494,51.429,28.935,21.492,3.427,37.286,6.5,207.542,36.667,244.208
