date,NO2_mean,NOX_mean,NO_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2011-08-14,7.0,8.5,1.5,,90.5,68.479,39.0,36.0,30.25,25.55,,174.375,2.583,9.5,183.875
2011-08-15,8.142,10.787,2.645,,94.5,77.25,53.0,33.65,28.921,25.65,,178.455,2.5,9.955,188.409
2011-08-16,9.403,12.736,3.333,,91.0,81.271,58.0,33.25,28.21,25.7,,183.292,3.208,10.083,193.375
2011-08-17,12.215,16.125,3.91,,93.0,77.646,58.5,33.8,29.717,26.45,,177.913,2.958,11.609,189.522
2011-08-18,12.562,17.972,5.41,,91.5,76.25,46.5,35.25,30.035,26.65,,175.833,2.653,11.708,187.542
2011-08-19,11.083,14.618,3.535,,94.5,74.834,48.5,31.1,27.565,25.0,,182.542,2.609,10.542,193.083
2011-08-20,11.771,14.986,3.215,,96.5,81.958,57.5,27.65,24.246,22.15,,185.917,2.653,10.208,196.125
2011-08-21,11.056,13.743,2.687,,96.5,93.104,81.5,26.15,23.575,22.2,,185.542,3.208,11.792,197.333
2011-08-22,11.577,16.387,4.81,,95.5,80.312,54.0,29.75,25.779,22.25,,185.727,2.764,12.818,198.545
2011-08-23,14.702,23.146,8.444,,95.0,88.208,60.5,30.05,25.99,24.1,,185.458,3.208,15.0,200.458
2011-08-24,8.632,19.396,10.764,,96.5,78.521,53.5,32.1,27.84,24.1,,180.542,2.278,13.875,194.417
2011-08-25,8.347,19.07,10.722,,97.0,84.625,59.0,31.0,26.996,24.75,,179.083,2.047,14.792,193.875
2011-08-26,10.653,19.584,8.93,,96.0,85.25,58.0,31.1,26.827,24.05,,179.083,2.278,12.667,191.75
2011-08-27,10.285,17.292,7.007,,95.5,81.396,51.0,32.65,27.512,24.45,,178.958,2.639,15.333,194.292
2011-08-28,8.0,11.403,3.403,,95.0,76.396,49.0,33.05,27.85,23.6,,181.583,2.625,14.625,196.208
2011-08-29,11.529,18.845,7.317,,92.0,72.584,49.5,33.4,27.973,23.75,,182.318,2.458,13.864,196.182
2011-08-30,15.139,23.611,8.472,,90.5,71.542,42.0,33.9,27.946,23.7,,183.25,2.625,14.208,197.458
2011-08-31,12.931,20.834,7.903,,88.5,78.229,61.0,31.05,27.654,25.05,,179.625,2.264,17.958,197.583
2011-09-01,8.215,18.702,10.486,,95.0,87.062,71.0,29.75,26.938,25.1,,174.667,1.959,13.0,187.667
2011-09-02,5.014,10.03,5.016,,96.5,84.688,66.0,28.95,26.96,24.4,,176.208,1.576,9.458,185.667
2011-09-03,2.076,3.854,1.583,,95.5,87.896,80.0,27.55,26.192,23.25,,173.625,1.528,6.125,179.75
2011-09-04,6.738,10.416,2.396,,97.0,94.625,87.0,25.2,23.446,22.15,,175.833,1.931,6.917,182.75
2011-09-05,11.592,18.105,6.514,,97.0,89.562,76.0,25.65,23.55,20.8,,178.864,2.153,9.773,188.636
2011-09-06,12.458,19.653,7.195,,87.5,66.958,34.5,28.0,22.652,17.9,,183.5,1.889,5.792,189.292
2011-09-07,18.872,29.144,10.273,,92.5,72.646,41.0,28.5,21.783,15.75,,186.708,2.806,12.667,199.375
2011-09-08,20.66,27.111,6.451,,92.5,71.562,34.0,31.5,24.19,17.55,,188.625,3.101,17.792,206.417
2011-09-09,15.403,20.444,5.042,,92.0,80.083,59.5,30.65,26.442,23.55,,186.375,2.695,20.625,207.0
2011-09-10,12.229,18.562,6.333,,96.0,78.771,49.5,33.05,27.502,23.2,,186.333,2.944,16.958,203.292
2011-09-11,6.466,12.951,6.486,,93.5,76.562,51.5,32.9,27.488,23.7,,179.167,2.125,10.333,189.5
2011-09-12,9.398,18.291,8.892,,92.5,78.917,54.5,31.85,26.617,23.35,,178.182,2.0,12.636,190.818
2011-09-13,12.896,23.882,10.986,,95.0,75.292,44.0,32.65,27.117,22.9,,179.208,2.166,15.708,194.917
2011-09-14,14.313,24.09,9.778,,94.5,73.125,40.0,33.45,27.606,23.45,,180.875,2.292,16.875,197.75
2011-09-15,10.785,23.93,13.146,,93.0,76.854,47.5,33.15,26.971,22.9,,176.625,1.89,15.917,192.542
2011-09-16,8.422,22.2,13.778,,97.0,85.833,66.0,30.4,26.052,23.75,,175.0,1.933,12.208,187.208
2011-09-17,7.778,17.243,9.465,,97.0,89.917,65.0,30.4,26.021,24.05,,171.083,2.514,10.375,181.458
2011-09-18,4.729,10.993,6.264,,96.5,82.229,58.5,31.55,26.76,23.75,,171.958,2.125,10.5,182.458
2011-09-19,7.303,13.448,6.145,,96.5,84.688,62.5,30.65,24.988,21.25,,180.182,2.306,10.182,190.364
2011-09-20,14.792,23.903,9.111,,97.0,95.667,94.0,22.8,21.808,21.05,,181.667,2.778,14.292,195.958
2011-09-21,8.09,12.361,4.271,,97.0,90.062,76.0,25.15,23.208,21.1,,175.333,1.792,8.0,183.333
2011-09-22,9.188,13.993,4.805,,93.5,77.562,60.0,22.85,19.879,16.0,,179.25,1.919,5.25,184.5
2011-09-23,10.493,18.938,8.444,,84.0,65.688,33.5,23.65,17.944,13.8,,182.042,2.389,4.833,186.875
2011-09-24,11.604,16.486,4.882,,91.5,70.166,37.5,24.6,18.379,13.0,,182.875,2.375,6.75,189.625
2011-09-25,11.792,16.792,5.0,,91.0,77.854,59.5,23.55,20.402,16.55,,183.875,2.597,11.333,195.208
2011-09-26,19.917,29.806,9.89,,92.5,85.062,64.5,22.15,19.627,17.25,,186.409,3.333,16.0,202.409
2011-09-27,19.354,33.722,14.368,,95.5,76.792,41.0,26.95,20.579,15.65,,185.5,3.083,16.5,202.0
2011-09-28,18.361,29.007,10.646,,94.5,74.584,36.0,27.05,21.071,16.6,,184.583,2.708,14.167,198.75
2011-09-29,19.345,27.667,8.322,,92.5,72.042,43.5,27.5,22.05,15.65,,183.542,2.778,13.958,197.5
2011-09-30,17.278,22.715,5.438,,96.0,88.021,73.0,24.6,21.575,18.95,,181.238,2.64,13.095,194.333
2011-10-01,8.25,12.055,3.806,,83.5,65.708,37.5,21.8,18.221,14.0,,185.958,2.458,6.75,192.708
2011-10-02,8.236,10.708,2.472,,87.5,71.958,43.5,22.1,16.402,12.8,,186.375,2.236,6.75,193.125
2011-10-03,10.31,15.677,5.367,,81.0,65.438,42.0,19.8,15.727,12.1,,186.958,2.236,5.917,192.875
2011-10-04,24.139,47.875,23.736,,89.5,65.875,27.0,23.2,16.462,9.55,,189.0,2.617,10.25,199.25
2011-10-05,22.61,38.975,16.365,,97.0,92.271,83.0,19.5,17.583,16.05,,188.25,2.804,16.708,204.958
2011-10-06,15.056,22.083,7.028,,97.0,77.5,45.0,24.25,19.008,15.2,,185.261,2.682,7.217,192.478
2011-10-07,13.861,19.757,5.896,,87.0,67.708,32.5,23.4,17.694,13.75,,184.864,2.944,8.455,193.318
2011-10-08,15.479,20.556,5.076,,94.0,73.02,37.5,23.25,16.76,11.75,,186.292,3.07,9.292,195.583
2011-10-09,11.153,13.59,2.438,,95.0,73.792,37.0,24.2,17.64,12.55,,188.167,3.167,11.167,199.333
2011-10-10,14.022,18.386,4.364,,93.0,79.084,47.5,24.3,18.625,14.2,,187.25,2.945,11.5,198.75
2011-10-11,20.556,30.597,10.042,,95.0,84.604,61.5,22.55,18.035,14.8,,185.625,3.07,16.833,202.458
2011-10-12,21.297,35.367,14.07,,96.0,78.792,50.0,24.4,18.367,14.55,,187.667,3.349,16.5,204.167
2011-10-13,27.076,46.965,19.889,,93.0,86.23,77.5,18.8,16.869,14.95,,189.8,4.326,21.81,211.55
2011-10-14,23.097,39.271,16.174,,97.0,92.75,80.0,21.5,18.485,15.25,,189.208,4.305,20.5,209.708
2011-10-15,13.208,19.688,6.479,,97.0,94.938,90.5,22.45,20.912,19.2,,180.5,2.695,13.25,193.75
2011-10-16,10.146,12.014,1.868,,97.0,73.146,34.5,24.5,19.627,14.65,,183.958,3.167,9.833,193.792
2011-10-17,16.106,22.974,6.868,,87.5,72.042,43.0,22.3,17.508,13.9,,186.208,3.167,11.125,197.333
2011-10-18,15.619,26.204,10.585,,86.0,68.146,38.0,22.55,16.715,11.95,,183.5,2.055,6.083,189.583
2011-10-19,18.952,29.944,10.993,,91.5,72.125,44.0,23.3,16.444,10.3,,186.333,2.514,12.583,198.917
2011-10-20,20.646,34.896,14.25,,93.5,76.542,44.5,24.75,18.556,13.4,,186.0,3.159,19.591,205.591
2011-10-21,16.986,25.597,8.611,,96.5,80.584,53.5,24.75,19.775,16.1,,184.458,3.18,17.261,200.958
2011-10-22,11.979,17.583,5.604,,96.5,90.27,65.5,25.95,21.212,18.8,,179.458,2.722,11.833,191.292
2011-10-23,8.493,12.236,3.743,,96.5,86.5,64.0,24.2,19.756,16.3,,180.042,2.5,7.875,187.917
2011-10-24,16.429,28.569,12.141,,95.0,82.646,53.5,23.6,18.798,14.7,,181.417,2.52,12.75,194.167
2011-10-25,14.23,22.102,7.872,,92.5,75.771,56.5,20.35,17.665,12.55,,184.458,3.226,14.875,199.333
2011-10-26,12.308,18.607,6.3,,89.0,68.125,44.5,17.8,13.123,9.25,,183.875,2.972,5.667,189.542
2011-10-27,19.597,34.146,14.549,,91.5,72.208,39.0,19.85,13.335,7.8,,186.818,3.264,12.682,199.5
2011-10-28,22.389,36.819,14.43,,94.5,75.479,45.5,22.05,15.802,11.85,,188.375,4.061,17.5,205.875
2011-10-29,19.493,29.285,9.792,,94.0,77.688,46.5,23.2,17.081,11.8,,186.667,3.847,15.917,202.583
2011-10-30,15.465,19.493,4.028,,96.5,89.458,72.5,17.5,15.767,13.95,,185.25,3.945,13.042,198.292
2011-10-31,16.739,27.694,10.955,,96.5,81.062,49.5,21.9,16.735,13.2,,183.5,2.583,9.8,193.3
2011-11-01,21.062,38.316,17.254,,94.5,80.98,51.0,23.0,16.66,11.6,,185.5,2.353,26.833,212.333
2011-11-02,26.315,46.683,20.368,,95.0,79.479,53.0,21.9,17.058,12.85,,186.458,2.5,26.375,212.833
2011-11-03,22.182,39.127,16.946,,94.5,86.416,63.0,21.55,17.75,15.2,,187.083,3.197,27.292,214.375
2011-11-04,19.174,35.188,16.014,,96.5,83.375,49.0,23.75,17.979,14.3,,186.875,3.042,24.542,211.417
2011-11-05,22.056,35.139,13.084,,97.0,93.979,87.0,20.05,18.092,15.8,,188.417,4.444,26.042,214.458
2011-11-06,13.806,20.444,6.639,,97.0,94.896,90.5,21.1,19.058,17.9,,185.583,4.611,19.542,205.125
2011-11-07,11.867,18.141,6.273,,95.5,81.812,63.0,18.3,16.148,12.7,,180.625,2.986,11.917,192.542
2011-11-08,14.465,25.771,11.305,,89.0,69.604,37.5,19.0,14.123,10.35,,182.773,2.958,12.682,195.455
2011-11-09,17.493,31.0,13.507,,90.0,77.222,55.5,15.2,12.073,9.65,,183.0,2.861,16.0,199.0
2011-11-10,20.702,35.819,15.118,,91.0,74.5,53.5,15.7,12.808,9.55,,183.714,3.145,20.238,203.952
2011-11-11,20.083,35.118,15.035,,96.5,93.39,89.5,15.95,13.928,12.25,,185.0,3.764,19.417,204.417
2011-11-12,13.389,22.924,9.535,,97.0,85.354,53.5,21.25,15.212,11.9,,182.708,3.347,14.375,197.083
2011-11-13,12.333,20.062,7.729,,96.0,85.708,64.0,20.0,15.212,12.1,,184.583,3.958,17.5,202.083
2011-11-14,17.699,27.232,9.532,,91.0,78.812,55.5,18.4,13.635,10.25,,185.375,4.177,14.0,199.375
2011-11-15,11.722,14.812,3.09,,92.5,70.75,42.5,16.25,12.471,9.85,,184.125,2.792,11.0,195.125
2011-11-16,15.771,25.653,9.882,,94.5,75.542,38.0,14.75,10.135,7.0,,183.667,2.667,12.75,196.417
2011-11-17,19.451,32.563,13.111,,87.5,64.75,27.5,17.65,11.854,7.9,,185.0,3.681,15.455,200.455
2011-11-18,28.789,49.726,20.937,,93.5,75.084,59.5,14.55,12.148,8.25,,186.5,4.319,23.208,209.708
2011-11-19,26.604,46.972,20.368,,97.0,96.584,95.0,17.25,14.967,12.55,,187.125,5.444,26.783,214.13
2011-11-20,8.653,11.465,2.812,,97.0,74.062,51.5,18.0,14.304,8.25,,183.0,3.194,14.625,197.625
2011-11-21,10.234,13.227,2.993,,86.5,69.438,52.0,11.45,8.267,6.05,,180.042,1.917,11.167,191.208
2011-11-22,16.16,24.472,8.312,,93.0,75.271,42.0,14.35,8.408,4.6,,180.583,2.681,14.917,195.5
2011-11-23,22.595,43.286,20.691,,94.0,83.833,63.0,12.35,9.502,5.65,,182.455,4.156,20.182,202.636
2011-11-24,11.166,14.021,2.854,,79.0,51.333,35.0,11.95,9.415,5.3,,184.318,2.958,12.955,197.273
2011-11-25,11.744,15.669,3.925,,90.5,69.396,43.5,12.85,7.535,4.2,,183.875,2.556,10.917,194.792
2011-11-26,14.625,22.826,8.202,,92.0,76.854,44.0,13.8,7.923,3.8,,184.167,3.139,12.0,196.167
2011-11-27,17.432,30.115,12.683,,94.5,84.208,59.0,13.95,8.396,4.1,,185.333,4.458,16.667,202.0
2011-11-28,23.902,74.355,50.454,,95.0,91.667,82.5,12.25,10.315,8.0,,191.542,7.028,28.042,219.583
2011-11-29,28.042,88.798,60.757,,96.5,88.958,67.0,16.3,12.248,9.35,,195.25,7.486,38.667,233.917
2011-11-30,23.097,56.556,33.458,,97.0,85.229,60.5,18.7,13.721,9.45,,189.833,4.695,30.208,220.042
2011-12-01,11.882,18.875,6.993,,75.5,64.812,51.0,13.75,10.825,8.4,,181.682,2.449,12.0,193.682
2011-12-02,17.479,26.111,8.632,,91.0,82.271,72.5,12.0,9.135,7.0,,180.542,2.803,19.542,200.083
2011-12-03,11.701,15.924,4.222,,95.0,82.542,70.5,16.45,13.983,11.8,,182.208,2.695,13.167,195.375
2011-12-04,6.945,8.625,1.681,,88.5,73.312,54.0,13.35,10.402,7.45,,181.292,2.264,9.208,190.5
2011-12-05,16.898,28.83,11.932,,88.5,76.458,50.0,12.6,8.627,5.0,,184.583,2.992,12.625,197.208
2011-12-06,23.054,43.995,20.941,,91.0,75.375,47.5,10.25,6.838,4.1,,183.292,3.699,17.458,200.75
2011-12-07,27.021,51.611,24.59,,94.5,76.916,55.0,14.2,9.573,4.55,,185.458,4.444,21.417,206.875
2011-12-08,25.576,36.736,11.16,,93.0,88.125,78.5,10.3,9.34,8.7,,187.273,4.403,24.091,211.364
2011-12-09,12.32,20.701,8.382,,90.5,79.292,61.5,8.4,4.71,0.85,,183.25,3.139,13.875,197.125
2011-12-10,17.618,27.708,10.09,,93.0,73.584,52.5,8.7,4.452,-0.45,,184.292,3.889,13.792,198.083
2011-12-11,8.475,10.124,1.649,,85.5,68.979,47.5,10.2,5.762,2.35,,184.75,3.208,10.875,195.625
2011-12-12,20.344,34.122,13.778,,88.5,75.52,53.5,11.6,6.569,3.0,,187.792,4.778,19.708,207.5
2011-12-13,19.958,37.972,18.014,,93.5,77.729,45.5,12.6,7.283,3.5,,185.375,4.5,14.875,200.25
2011-12-14,26.826,57.34,30.514,,93.5,79.271,43.5,13.85,6.967,2.75,,187.042,4.459,21.652,209.652
2011-12-15,20.139,35.757,15.618,,95.0,73.084,43.0,13.7,7.948,3.4,,190.182,4.792,21.591,211.773
2011-12-16,10.368,14.326,3.958,,89.0,68.562,48.5,7.3,4.446,1.55,,184.792,3.027,11.583,196.375
2011-12-17,10.445,13.57,3.125,,86.5,73.208,52.0,7.45,3.254,0.7,,184.5,2.611,9.208,193.708
2011-12-18,10.804,13.184,2.38,,83.5,67.584,45.0,9.05,4.696,0.7,,184.417,2.861,10.458,194.875
2011-12-19,12.833,17.58,4.747,,83.5,64.646,43.0,9.65,5.931,2.95,,183.583,3.125,12.125,195.708
2011-12-20,15.646,23.91,8.264,,90.0,75.27,59.0,7.75,4.925,1.95,,182.75,2.75,11.292,194.042
2011-12-21,24.903,48.784,23.882,,92.5,75.188,49.5,10.0,5.615,1.7,,185.417,4.181,15.583,201.0
2011-12-22,19.326,30.868,11.542,,89.0,69.479,41.5,10.75,6.181,2.85,,189.227,4.583,19.955,209.182
2011-12-23,9.722,12.333,2.611,,93.5,83.229,58.5,6.1,2.783,0.45,,182.417,2.391,10.958,193.375
2011-12-24,13.896,18.528,4.632,,90.0,72.646,51.5,6.8,2.873,-0.45,,184.826,3.028,12.5,197.217
2011-12-25,6.248,7.228,0.98,,83.5,63.854,45.0,6.2,2.588,0.6,,185.25,2.278,9.0,194.25
2011-12-26,8.457,10.672,2.215,,91.5,76.334,60.0,4.75,1.865,0.1,,184.667,2.164,10.458,195.125
2011-12-27,13.617,18.853,5.236,,93.5,82.292,62.0,6.15,2.333,-0.4,,184.625,2.558,10.5,195.125
2011-12-28,20.257,31.625,11.368,,93.0,79.646,53.5,7.0,3.554,0.55,,185.833,3.708,14.625,200.458
2011-12-29,18.549,33.139,14.59,,94.0,76.458,47.0,10.65,4.45,-0.7,,185.545,4.347,18.455,204.0
2011-12-30,7.889,9.91,2.021,,92.5,79.0,52.0,5.9,3.215,1.55,,182.583,2.736,11.25,193.833
2011-12-31,9.298,11.257,1.958,,93.0,80.27,49.0,7.1,3.012,0.3,,183.333,2.806,12.625,195.958
2012-01-01,8.633,9.592,0.958,11.903,88.0,68.125,44.5,7.9,2.935,-0.55,12.375,182.333,3.347,9.208,191.542
2012-01-02,10.492,12.142,1.65,21.048,88.5,78.667,53.5,10.95,5.283,1.6,20.583,186.583,3.93,13.458,200.042
2012-01-03,4.092,4.35,0.258,7.139,85.0,61.958,42.0,5.75,1.917,-0.25,8.0,183.409,2.542,7.455,190.864
2012-01-04,6.815,7.733,0.918,4.125,94.0,84.792,61.0,4.2,0.894,-1.35,0.917,182.0,2.754,8.333,190.333
2012-01-05,14.104,17.424,3.32,7.104,92.0,77.938,47.5,6.5,1.738,-1.15,6.417,183.458,3.458,11.208,194.667
2012-01-06,13.465,19.146,5.681,12.584,93.5,80.0,56.5,7.65,2.802,-2.3,12.417,183.75,3.861,13.25,197.0
2012-01-07,20.642,32.719,12.077,16.438,93.0,81.084,49.5,11.0,4.556,0.8,15.958,183.875,4.458,13.292,197.167
2012-01-08,24.299,46.945,22.646,17.75,95.0,82.188,55.5,10.15,4.125,0.0,16.042,184.875,4.403,17.875,202.75
2012-01-09,14.84,22.792,7.951,13.84,93.0,68.521,37.5,10.2,4.29,0.2,9.292,181.5,3.341,12.75,194.25
2012-01-10,12.833,16.125,3.292,7.898,86.5,73.354,58.5,6.6,3.15,0.85,0.917,183.773,2.999,16.636,200.409
2012-01-11,18.604,28.674,10.069,9.694,93.5,79.979,59.0,6.2,2.583,-0.7,5.375,185.667,3.236,13.333,199.0
2012-01-12,26.521,41.076,14.556,16.188,94.0,81.854,46.5,9.35,2.798,-0.95,15.792,185.667,4.375,18.0,203.667
2012-01-13,24.632,36.042,11.41,28.5,95.0,84.812,58.5,8.75,4.379,-0.65,28.542,188.125,6.014,23.25,211.375
2012-01-14,10.618,13.66,3.042,11.958,96.5,89.708,80.0,7.4,5.465,3.6,10.75,180.958,3.611,14.542,195.5
2012-01-15,9.125,12.042,2.917,13.294,92.0,77.938,59.5,6.4,3.865,2.4,11.5,184.042,3.556,10.333,194.375
2012-01-16,21.674,28.698,7.025,15.653,88.5,70.416,45.5,9.1,4.652,1.0,14.391,185.5,3.76,50.333,235.833
2012-01-17,14.549,19.896,5.347,14.764,93.0,74.542,55.0,7.0,4.0,0.3,12.542,183.773,4.139,75.727,259.5
2012-01-18,8.882,11.757,2.875,5.451,94.5,81.854,59.5,3.4,0.588,-1.3,1.292,183.917,2.445,42.5,226.417
2012-01-19,13.958,19.118,5.16,14.771,90.0,70.812,47.0,9.25,3.431,-2.3,11.583,186.083,3.472,39.833,225.917
2012-01-20,8.625,11.618,2.993,22.153,89.0,72.062,52.5,8.3,4.819,0.9,18.625,184.643,4.0,35.571,220.214
2012-01-21,22.03,35.475,13.446,17.952,95.5,81.604,54.0,8.1,3.492,-1.3,17.083,,4.458,,
2012-01-22,18.979,27.93,8.951,8.778,97.0,91.208,70.0,10.9,6.683,4.75,8.458,183.727,4.261,43.182,226.909
2012-01-23,16.438,26.535,10.097,5.993,94.0,77.938,49.5,9.7,5.748,2.35,4.583,181.417,2.653,31.167,212.583
2012-01-24,20.452,29.607,9.154,13.158,93.5,74.584,46.5,11.55,6.158,0.5,14.25,185.167,3.319,29.583,214.75
2012-01-25,8.673,10.625,1.952,16.146,76.5,51.021,31.0,7.4,4.417,-0.1,15.917,184.208,2.847,23.167,207.375
2012-01-26,6.021,7.861,1.84,6.312,89.0,60.146,34.5,6.05,1.26,-1.35,4.208,182.833,2.208,17.125,199.958
2012-01-27,8.208,10.18,1.972,9.285,88.0,74.188,48.0,6.55,1.462,-1.5,5.167,185.25,2.875,18.458,203.708
2012-01-28,9.564,12.545,2.982,9.076,88.5,73.208,53.0,6.2,2.073,-0.9,3.75,184.875,2.458,16.417,201.292
2012-01-29,17.313,25.507,8.194,12.993,85.0,70.854,52.0,9.0,4.854,1.55,10.458,185.182,3.403,21.0,206.182
2012-01-30,19.035,29.34,10.306,23.583,89.5,79.146,62.5,9.25,5.76,2.25,23.708,187.208,4.486,21.542,208.75
2012-01-31,24.871,46.086,21.216,21.486,93.0,76.938,49.0,11.55,4.892,-0.15,22.583,186.429,4.549,23.571,210.0
2012-02-01,27.917,51.472,23.556,24.75,95.0,81.938,60.5,11.05,6.36,0.45,26.417,187.458,5.653,31.167,218.625
2012-02-02,18.174,31.785,13.611,20.694,97.0,88.417,65.0,15.25,10.088,7.4,18.292,182.75,5.222,26.042,208.792
2012-02-03,8.354,12.979,4.625,13.833,88.5,64.48,44.0,11.9,7.512,5.2,12.0,181.583,3.556,21.958,203.542
2012-02-04,21.624,34.856,13.232,14.785,96.0,90.834,71.0,7.95,5.681,4.05,16.583,183.25,3.975,25.458,208.708
2012-02-05,14.208,21.646,7.438,13.764,87.0,64.542,42.5,9.45,6.156,4.45,13.208,181.792,3.056,21.583,203.375
2012-02-06,18.583,29.528,10.944,7.861,96.0,87.48,65.0,8.7,4.771,1.95,7.25,181.042,3.0,21.542,202.583
2012-02-07,19.528,35.25,15.723,13.424,95.5,76.104,52.0,9.8,5.373,1.75,14.667,185.364,3.361,24.864,210.227
2012-02-08,7.135,9.981,2.846,7.254,93.0,71.25,52.0,3.1,0.542,-1.15,5.333,185.708,2.295,14.833,200.542
2012-02-09,10.548,13.93,3.382,9.667,92.0,75.125,47.5,5.7,1.258,-1.25,4.667,186.083,2.972,14.667,200.75
2012-02-10,12.41,15.368,2.958,15.035,87.5,67.084,39.5,9.2,3.59,-1.9,14.167,187.833,3.764,19.333,207.167
2012-02-11,7.616,9.023,1.406,17.902,89.5,68.833,49.5,7.15,3.667,1.1,14.083,186.792,3.695,15.75,202.542
2012-02-12,16.16,23.854,7.694,14.667,95.5,73.562,49.5,7.2,2.94,-0.15,14.5,185.875,3.653,17.125,203.0
2012-02-13,13.375,19.19,5.814,13.111,95.5,78.062,52.0,7.75,4.015,1.0,10.042,185.542,3.57,16.042,201.583
2012-02-14,19.956,33.988,14.032,12.99,93.5,77.125,45.0,11.9,5.419,0.8,14.87,185.091,3.826,19.591,204.682
2012-02-15,17.57,27.597,10.028,7.479,95.0,90.166,78.5,6.35,4.435,2.55,10.042,182.458,3.458,21.917,204.375
2012-02-16,7.958,10.035,2.076,6.986,94.5,81.23,44.5,5.25,1.208,-0.65,10.0,183.083,3.042,16.083,199.167
2012-02-17,11.701,15.764,4.063,7.611,92.0,77.75,54.5,4.5,1.117,-2.4,9.583,184.792,3.361,16.708,201.5
2012-02-18,22.319,34.219,11.9,8.132,97.0,94.0,82.5,5.75,3.529,1.4,9.708,183.583,4.194,22.083,205.667
2012-02-19,15.535,21.049,5.514,11.868,92.0,82.625,72.0,4.9,3.199,1.85,9.458,182.333,3.236,17.417,199.75
2012-02-20,13.597,18.674,5.076,9.285,81.0,70.458,53.0,6.3,2.396,-0.2,9.542,185.125,2.998,16.583,201.708
2012-02-21,11.077,14.222,3.146,12.219,93.0,75.375,57.0,5.1,1.483,-0.7,13.083,183.682,3.195,14.045,197.727
2012-02-22,18.652,23.148,4.497,21.708,80.0,61.25,47.0,6.8,3.758,0.9,24.375,184.875,4.361,17.667,202.542
2012-02-23,11.014,14.583,3.57,15.465,89.0,69.375,46.0,6.3,3.138,-0.3,19.417,182.708,3.833,16.167,198.875
2012-02-24,5.528,6.514,0.986,10.514,89.0,72.333,50.0,3.7,1.525,-1.3,11.625,183.625,3.0,13.667,197.292
2012-02-25,11.108,16.074,4.966,7.979,88.0,72.292,59.0,3.5,0.954,-1.3,10.083,184.417,3.097,14.083,198.5
2012-02-26,17.868,26.111,8.243,14.229,94.0,74.083,55.0,6.0,2.442,-1.5,17.292,183.458,3.847,17.625,201.083
2012-02-27,18.222,27.354,9.132,18.778,96.0,83.333,64.0,10.1,5.721,2.6,19.792,182.75,4.555,19.833,202.583
2012-02-28,20.007,34.168,14.16,19.076,82.0,66.125,47.0,11.6,7.004,3.5,21.167,184.091,3.466,14.682,198.773
2012-02-29,,,,,,,,,,,,,,,
2012-03-01,25.397,41.706,16.309,13.84,99.0,81.208,64.0,11.0,6.888,2.0,17.375,184.417,4.592,25.292,209.708
2012-03-02,5.958,6.778,0.82,19.444,93.0,77.917,56.0,5.5,2.542,0.4,22.75,185.083,3.611,15.625,200.708
2012-03-03,6.583,9.0,2.417,11.347,83.0,64.75,40.0,6.2,2.821,0.7,9.792,183.667,2.764,13.083,196.75
2012-03-04,17.142,26.139,8.997,10.701,84.0,67.042,47.0,8.0,4.083,-0.4,11.958,184.75,3.431,15.458,200.208
2012-03-05,15.611,22.264,6.653,22.982,83.0,65.083,45.0,10.1,5.767,1.8,23.375,185.25,3.855,14.875,200.125
2012-03-06,26.298,42.927,16.628,28.507,91.0,74.833,43.0,12.8,5.704,-0.5,23.667,186.917,4.556,19.458,206.375
2012-03-07,26.097,40.354,14.257,28.354,94.0,74.583,30.0,18.4,9.004,2.0,24.542,185.727,4.347,20.455,206.182
2012-03-08,25.646,36.41,10.764,36.646,92.0,61.667,37.0,18.8,13.183,7.6,30.167,184.125,4.236,21.75,205.875
2012-03-09,21.938,28.403,6.465,59.528,75.0,58.792,34.0,20.9,13.154,7.9,47.542,185.542,5.333,20.292,205.833
2012-03-10,12.986,16.417,3.43,35.347,85.0,67.625,52.0,18.5,7.9,1.8,30.917,184.75,4.042,16.458,201.208
2012-03-11,14.111,22.075,7.964,9.819,67.0,47.375,27.0,8.5,4.233,0.2,8.833,183.5,2.847,12.375,195.875
2012-03-12,25.564,39.834,14.27,14.257,85.0,66.125,48.0,10.9,5.171,-2.0,16.625,185.208,3.389,17.5,202.708
2012-03-13,23.037,35.546,12.509,16.736,97.0,74.917,52.0,18.5,10.254,5.4,17.625,183.042,3.972,20.375,203.417
2012-03-14,9.778,16.035,6.257,10.062,76.0,57.375,45.0,6.2,4.171,-0.5,10.043,184.143,2.636,16.182,200.429
2012-03-15,22.167,34.625,12.458,11.792,,,,,,,8.417,186.625,3.361,16.833,203.458
2012-03-16,23.653,37.576,13.924,26.931,,,,,,,24.25,189.083,5.139,21.792,210.875
2012-03-17,12.891,16.551,3.66,41.466,,,,,,,34.167,186.542,4.569,14.875,201.417
2012-03-18,14.684,19.375,4.692,39.333,,,,,,,24.5,182.792,3.139,13.708,196.5
2012-03-19,20.461,33.608,13.147,27.06,,,,,,,18.417,185.042,4.222,15.167,200.208
2012-03-20,22.442,35.758,13.317,35.521,,,,,,,28.25,185.625,4.472,24.917,210.542
2012-03-21,10.593,16.239,5.646,7.449,,,,,,,4.583,184.842,2.325,13.895,198.737
2012-03-22,24.183,38.675,14.492,11.312,,,,,,,10.208,184.833,3.153,16.333,201.167
