date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2012-10-06,191.583,78.0,67.542,57.0,1.75,7.344,7.776,0.432,14.771,0.0,0.775,22.8,19.862,16.4,193.333,2.292
2012-10-07,192.958,82.0,63.542,40.0,1.708,4.448,4.661,0.214,15.166,0.0,0.342,25.9,19.588,15.3,194.667,2.292
2012-10-08,194.958,81.0,60.833,41.0,0.875,4.802,5.224,0.422,8.666,0.0,0.375,25.8,19.158,12.6,195.833,2.042
2012-10-09,190.261,73.0,57.083,33.0,0.333,5.374,5.77,0.396,8.271,0.0,0.383,27.3,20.85,15.9,190.609,1.917
2012-10-10,186.875,82.0,64.083,44.0,1.375,13.651,16.752,3.09,15.208,1.0,2.05,26.5,21.017,15.2,188.25,2.474
2012-10-11,191.722,88.0,71.292,47.0,2.444,11.599,13.406,1.807,22.146,4.0,1.43,27.4,20.562,16.0,194.167,3.0
2012-10-12,186.958,79.0,59.292,37.0,8.0,7.947,8.912,0.965,9.833,0.0,0.342,22.6,17.6,12.1,194.958,1.667
2012-10-13,193.292,82.0,61.042,35.0,9.955,7.818,9.24,1.422,12.334,0.0,0.6,24.4,16.992,9.5,202.727,2.083
2012-10-14,194.583,80.0,63.5,40.0,4.0,10.109,11.042,0.932,27.104,0.0,1.416,22.1,18.121,14.1,198.583,3.917
2012-10-15,192.542,84.0,62.25,31.0,2.167,7.99,9.88,1.89,24.604,0.0,1.125,27.1,18.792,11.4,194.708,2.542
2012-10-16,193.583,74.0,55.292,31.0,4.625,14.547,16.114,1.568,24.229,0.0,1.958,27.5,20.592,14.4,198.208,2.958
2012-10-17,191.5,90.0,78.25,56.0,3.958,13.736,15.399,1.662,16.938,36.0,0.933,22.1,18.9,17.0,195.458,2.542
2012-10-18,189.522,88.0,70.25,54.0,1.043,6.568,7.103,0.535,8.792,1.0,0.609,18.8,17.262,16.2,190.565,1.957
2012-10-19,191.333,74.0,51.875,32.0,1.667,8.792,10.704,1.912,11.396,0.0,0.585,23.0,16.604,11.8,193.0,2.375
2012-10-20,195.292,83.0,63.917,33.0,2.417,15.281,18.458,3.177,21.666,0.0,2.092,23.7,16.462,10.3,197.708,4.333
2012-10-21,197.417,85.0,65.417,35.0,2.292,13.589,15.099,1.51,32.334,0.0,3.283,25.2,17.775,11.1,199.708,4.625
2012-10-22,192.833,90.0,67.917,46.0,0.5,13.328,16.323,2.995,28.458,0.0,2.367,26.2,19.604,11.8,193.333,3.458
2012-10-23,189.083,86.0,73.125,59.0,1.25,14.0,19.146,5.146,12.396,14.0,1.308,23.1,16.392,11.7,190.333,3.542
2012-10-24,194.083,87.0,64.333,39.0,1.625,12.984,17.546,4.562,13.042,0.0,0.467,19.7,13.862,8.1,195.708,2.875
2012-10-25,193.957,80.0,63.5,39.0,3.087,19.772,25.022,5.25,18.188,0.0,1.696,21.8,15.121,9.6,197.043,3.87
2012-10-26,189.955,84.0,65.208,36.0,4.591,14.2,17.339,3.139,20.087,0.0,1.246,23.8,16.2,9.6,194.545,3.417
2012-10-27,191.292,85.0,67.333,40.0,5.583,14.823,16.818,1.995,25.104,0.0,1.642,24.9,17.638,11.2,196.875,3.75
2012-10-28,190.5,89.0,82.708,75.0,3.833,10.932,12.495,1.562,14.792,19.0,1.092,21.9,17.933,14.2,194.333,3.542
2012-10-29,189.708,88.0,66.917,36.0,2.708,9.938,12.036,2.099,11.979,0.0,0.542,21.2,15.221,11.0,192.417,3.292
2012-10-30,191.417,85.0,70.708,48.0,4.167,13.057,19.495,6.437,14.688,0.0,1.6,19.6,13.754,9.1,195.583,3.458
2012-10-31,188.0,76.0,57.417,38.0,1.333,10.797,13.38,2.583,10.875,0.0,1.517,19.5,15.046,10.0,189.333,3.167
2012-11-01,189.652,78.0,53.292,31.0,1.565,13.25,18.549,5.299,13.0,0.0,1.469,17.3,13.625,9.6,191.217,3.696
2012-11-02,193.625,81.0,61.833,45.0,0.75,10.044,13.17,3.127,8.854,0.0,0.384,14.6,11.35,6.5,194.375,2.583
2012-11-03,192.875,74.0,52.5,32.0,0.208,6.198,6.818,0.62,14.208,0.0,0.425,18.6,12.671,9.4,193.083,2.333
2012-11-04,195.625,83.0,63.667,42.0,1.042,7.292,7.755,0.464,17.875,0.0,0.442,17.7,11.862,5.5,196.667,2.583
2012-11-05,193.167,84.0,77.792,69.0,2.792,14.646,16.422,1.776,14.708,3.0,0.592,16.5,13.367,10.6,195.958,3.042
2012-11-06,192.917,87.0,62.375,36.0,1.583,15.76,22.281,6.521,18.729,1.0,1.708,19.9,15.6,11.1,194.5,4.542
2012-11-07,197.292,81.0,54.375,33.0,3.167,18.625,26.818,8.193,23.812,0.0,1.375,18.2,13.038,7.8,200.458,5.208
2012-11-08,193.913,76.0,58.958,38.0,3.696,20.554,27.288,6.734,31.954,0.0,1.47,20.0,14.1,8.7,197.609,4.391
2012-11-09,192.826,82.0,66.125,49.0,2.565,11.621,16.198,4.577,25.646,0.0,0.484,19.6,12.808,9.3,195.391,3.5
2012-11-10,194.5,81.0,64.792,38.0,2.958,10.411,14.589,4.177,15.146,0.0,0.433,19.1,12.429,6.3,197.458,2.875
2012-11-11,192.292,90.0,85.083,72.0,1.125,9.193,9.797,0.604,5.125,24.0,0.417,15.8,13.008,10.3,193.417,2.792
2012-11-12,192.833,90.0,56.542,35.0,2.417,15.557,21.344,5.786,20.062,0.0,2.283,17.4,14.062,10.2,195.25,4.208
2012-11-13,192.583,78.0,63.0,41.0,2.083,16.25,23.323,7.073,18.958,2.0,2.433,17.9,11.788,8.2,194.667,4.0
2012-11-14,191.875,77.0,56.458,35.0,0.208,12.38,18.536,6.156,9.584,0.0,1.608,12.9,9.133,5.1,192.083,3.583
2012-11-15,193.87,78.0,63.833,43.0,0.217,13.157,21.206,8.049,5.02,0.0,0.8,14.1,8.129,4.2,194.087,4.087
2012-11-16,194.458,89.0,70.0,40.0,6.583,20.017,36.163,16.146,11.438,0.0,1.476,16.0,8.846,2.7,201.042,4.333
2012-11-17,190.042,91.0,85.0,78.0,3.75,16.323,21.068,4.745,8.312,32.0,0.966,17.0,12.008,6.8,193.792,3.917
2012-11-18,189.292,84.0,65.125,45.0,0.167,7.286,8.614,1.328,15.312,1.0,0.891,15.5,10.967,7.1,189.458,3.833
2012-11-19,190.25,91.0,69.125,51.0,0.5,13.76,19.828,6.068,13.688,0.0,2.392,15.8,10.55,3.3,190.75,3.625
2012-11-20,186.87,74.0,53.208,35.0,0.696,15.901,23.49,7.589,19.166,0.0,1.492,17.3,12.488,9.3,187.565,3.917
2012-11-21,189.0,79.0,60.083,37.0,1.0,11.172,13.599,2.427,12.25,0.0,0.8,16.1,10.879,6.8,190.0,2.5
2012-11-22,189.696,77.0,67.125,52.0,6.174,20.745,29.516,8.772,18.438,0.0,1.896,16.2,11.438,7.9,195.87,3.565
2012-11-23,191.875,89.0,81.208,64.0,4.083,13.717,16.188,2.471,14.625,9.0,0.685,12.7,10.979,9.6,195.958,3.792
2012-11-24,192.042,78.0,60.042,49.0,0.333,4.979,5.391,0.412,6.666,0.0,0.492,12.9,9.142,4.3,192.375,2.417
2012-11-25,196.125,86.0,62.208,29.0,2.958,12.182,13.912,1.729,12.625,0.0,0.783,14.9,8.229,1.9,199.083,3.792
2012-11-26,191.318,91.0,77.208,50.0,2.227,13.464,18.021,4.557,8.804,21.0,1.067,13.3,10.221,7.0,193.545,3.708
2012-11-27,193.833,85.0,58.042,42.0,1.292,12.609,18.708,6.099,8.604,0.0,0.933,13.5,8.038,3.1,195.125,3.458
2012-11-28,197.0,90.0,71.458,46.0,7.083,20.031,32.161,12.13,14.062,0.0,1.867,11.9,6.496,1.1,204.083,4.208
2012-11-29,199.478,87.0,77.417,58.0,13.783,25.88,49.929,24.049,28.083,0.0,2.53,15.4,9.246,3.8,213.261,5.826
2012-11-30,192.083,90.0,75.75,53.0,5.0,11.64,18.61,7.052,16.416,0.0,0.664,15.1,8.725,4.6,197.083,3.0
2012-12-01,193.25,87.0,69.833,46.0,2.958,9.953,17.026,7.073,6.625,0.0,0.967,11.3,6.267,2.7,196.208,3.125
2012-12-02,194.208,89.0,73.375,51.0,3.0,8.088,9.718,1.63,8.458,1.0,0.283,8.9,5.067,0.5,197.208,2.625
2012-12-03,192.667,94.0,75.208,40.0,6.833,20.229,29.432,9.203,17.042,3.0,1.158,14.2,6.908,0.4,199.5,3.583
2012-12-04,190.958,90.0,56.083,29.0,2.417,14.542,21.307,6.766,12.73,6.0,1.458,11.7,7.817,2.2,193.375,3.833
2012-12-05,193.958,76.0,59.208,42.0,4.875,20.911,30.74,9.828,11.188,0.0,1.942,10.0,5.5,-0.7,198.833,3.667
2012-12-06,191.087,74.0,49.458,30.0,0.217,10.402,16.044,5.641,8.271,2.0,2.018,11.9,6.067,1.0,191.304,3.565
2012-12-07,192.583,74.0,56.792,37.0,4.708,20.016,28.403,8.388,12.938,1.0,1.864,10.6,4.421,-0.7,197.292,3.917
2012-12-08,190.542,86.0,53.625,24.0,2.0,13.141,16.755,3.615,14.708,1.0,2.083,8.9,5.346,0.2,192.542,3.833
2012-12-09,191.042,76.0,54.125,30.0,0.625,9.745,11.943,2.198,10.812,0.0,1.6,7.6,2.654,-0.7,191.667,3.667
2012-12-10,191.25,74.0,54.833,30.0,0.75,11.786,18.307,6.521,6.229,0.0,1.158,8.4,3.175,-0.5,192.0,3.667
2012-12-11,192.833,80.0,60.708,34.0,2.75,17.458,28.11,10.651,6.042,0.0,0.725,9.1,3.629,-2.3,195.583,3.958
2012-12-12,194.042,85.0,72.333,40.0,5.375,17.641,27.255,9.614,9.625,1.0,0.558,11.5,3.892,-0.6,199.417,3.125
2012-12-13,195.391,90.0,70.833,34.0,8.87,21.223,38.011,16.788,14.438,0.0,1.409,12.9,4.396,-1.7,204.261,3.957
2012-12-14,194.917,88.0,72.375,48.0,11.583,27.096,39.486,12.39,29.417,9.0,2.1,12.4,6.117,-1.3,206.5,4.583
2012-12-15,189.458,90.0,86.708,77.0,10.792,22.49,31.562,9.073,14.146,18.0,1.266,14.8,11.275,8.3,200.25,4.917
2012-12-16,189.625,90.0,68.583,41.0,6.333,10.594,12.74,2.146,12.188,0.0,0.442,14.5,10.342,5.6,195.958,4.208
2012-12-17,193.042,89.0,80.208,59.0,8.167,21.182,33.995,12.812,21.438,2.0,1.192,12.5,6.975,2.2,201.208,5.208
2012-12-18,192.583,89.0,78.375,64.0,9.75,17.38,37.552,20.172,14.646,1.0,0.825,9.8,6.596,3.1,202.333,5.167
2012-12-19,183.875,88.0,70.75,47.0,3.75,11.58,15.906,4.326,4.604,0.0,0.383,8.0,3.371,-0.3,187.625,2.542
2012-12-20,193.174,89.0,66.542,41.0,6.391,18.547,30.733,12.186,10.98,0.0,1.287,10.0,4.167,-1.2,199.565,4.348
2012-12-21,192.792,90.0,76.292,60.0,4.125,19.288,25.434,6.146,14.188,11.0,0.542,8.8,4.979,0.3,196.917,3.125
2012-12-22,189.833,91.0,81.458,64.0,2.875,13.137,16.726,3.589,6.875,10.0,0.592,13.9,8.017,4.9,192.708,3.833
2012-12-23,193.625,90.0,68.958,45.0,3.083,11.327,13.75,2.423,16.604,0.0,1.4,9.8,3.821,-0.3,196.708,4.958
2012-12-24,192.167,63.0,50.042,36.0,0.0,7.619,8.821,1.202,9.084,0.0,1.442,8.4,2.492,-1.7,192.167,4.083
2012-12-25,193.458,72.0,60.375,44.0,1.417,15.304,18.982,3.678,15.042,0.0,1.733,8.6,2.854,-2.0,194.875,4.25
2012-12-26,193.833,77.0,59.25,42.0,1.708,12.411,14.625,2.214,11.519,0.0,1.042,7.3,2.733,-2.2,195.542,3.5
2012-12-27,197.381,86.0,67.875,38.0,6.714,22.317,38.994,16.677,14.14,0.0,1.183,9.2,1.267,-4.0,204.095,3.87
2012-12-28,191.417,90.0,83.708,75.0,5.083,16.915,22.451,5.536,13.625,11.0,0.442,6.5,2.521,-1.9,196.5,3.0
2012-12-29,192.625,93.0,80.542,57.0,8.583,16.911,23.738,6.827,15.208,0.0,0.733,13.0,7.233,1.9,201.208,4.5
2012-12-30,190.875,91.0,85.958,67.0,5.417,13.387,15.458,2.072,12.334,27.0,0.742,9.5,7.971,5.2,196.292,5.0
2012-12-31,188.875,63.0,50.875,43.0,0.042,5.0,5.583,0.583,6.917,0.0,0.842,6.6,3.208,-0.9,188.917,3.25
2013-01-01,197.708,79.0,55.708,35.0,4.75,10.522,11.91,1.388,31.0,0.0,3.253,12.8,8.854,4.4,202.458,4.417
2013-01-02,197.125,78.0,59.708,33.0,3.417,6.561,7.467,0.906,16.695,0.0,1.312,12.3,6.479,1.1,200.542,2.913
2013-01-03,197.826,87.0,69.917,41.0,4.261,11.837,13.955,2.118,14.944,0.0,1.939,11.3,5.212,0.5,202.087,4.542
2013-01-04,197.542,85.0,71.5,58.0,3.833,7.761,9.68,1.919,15.584,0.0,0.525,8.7,4.438,1.4,201.375,3.583
2013-01-05,196.208,83.0,58.375,31.0,3.75,7.962,9.09,1.128,7.639,0.0,0.042,8.1,3.004,-1.0,199.958,2.375
2013-01-06,197.25,82.0,65.167,40.0,3.5,10.929,12.914,1.985,7.292,0.0,0.158,10.5,3.25,-1.1,200.75,2.25
2013-01-07,199.875,86.0,64.417,34.0,10.042,25.626,41.574,15.948,14.569,0.0,1.492,10.5,4.204,-2.1,209.917,4.375
2013-01-08,195.333,89.0,81.75,64.0,10.75,20.673,28.71,8.036,15.5,16.0,1.09,8.2,6.062,3.7,206.083,3.583
2013-01-09,193.375,85.0,69.292,50.0,1.833,10.165,15.261,5.097,3.792,0.0,0.299,9.8,5.275,0.4,195.208,3.19
2013-01-10,197.045,86.0,59.917,34.0,4.318,13.894,24.415,10.521,4.458,0.0,0.484,7.3,1.975,-2.4,201.364,3.542
2013-01-11,192.75,75.0,58.0,33.0,3.417,14.581,19.762,5.181,15.097,0.0,1.05,8.6,3.05,-1.4,196.167,4.0
2013-01-12,195.083,85.0,65.458,42.0,4.167,14.595,18.616,4.021,25.75,0.0,1.892,9.5,2.483,-3.2,199.25,4.875
2013-01-13,192.417,76.0,63.375,44.0,1.792,7.12,7.812,0.693,17.5,0.0,0.734,8.3,3.096,-0.3,194.208,2.958
2013-01-14,193.292,86.0,66.833,40.0,2.833,13.302,17.772,4.47,8.792,0.0,0.183,8.0,2.033,-3.0,196.125,2.625
2013-01-15,191.417,81.0,64.542,45.0,2.458,17.194,25.817,8.623,9.708,0.0,0.826,9.5,4.15,-1.7,193.875,2.958
2013-01-16,192.375,81.0,61.667,38.0,4.042,18.565,27.738,9.173,8.575,0.0,0.492,10.7,5.467,1.4,196.417,3.174
2013-01-17,194.957,82.0,69.417,44.0,5.0,16.423,31.106,14.683,9.953,0.0,0.611,10.2,3.95,-1.1,199.957,3.292
2013-01-18,196.958,81.0,65.833,45.0,2.917,14.434,18.376,3.942,22.958,0.0,2.383,7.9,4.262,1.1,199.875,4.25
2013-01-19,194.5,81.0,68.667,53.0,1.25,7.252,8.659,1.406,8.333,0.0,0.275,4.9,1.558,-1.2,195.75,2.75
2013-01-20,196.75,86.0,72.417,49.0,4.792,21.808,28.745,6.938,17.458,3.0,1.659,8.1,2.75,-2.9,201.542,3.375
2013-01-21,194.417,86.0,65.75,45.0,4.917,17.537,27.177,9.641,22.667,0.0,1.417,7.9,4.242,1.4,199.333,5.208
2013-01-22,196.25,85.0,59.667,29.0,4.625,17.612,28.083,10.471,16.208,0.0,0.711,9.1,2.921,-1.6,200.875,3.708
2013-01-23,197.625,83.0,65.958,39.0,6.542,19.768,28.181,8.414,18.486,0.0,0.556,10.8,3.038,-2.1,204.167,3.318
2013-01-24,196.7,87.0,70.042,42.0,12.25,26.93,43.616,16.686,25.984,0.0,2.828,11.4,4.046,-2.1,208.95,5.542
2013-01-25,198.75,87.0,71.667,49.0,17.125,30.679,47.732,17.053,39.444,2.0,3.19,13.8,7.233,0.4,215.875,5.667
2013-01-26,192.417,88.0,68.167,45.0,5.708,11.062,13.584,2.522,16.583,2.0,0.808,9.3,6.496,2.1,198.125,3.708
2013-01-27,194.583,77.0,53.042,34.0,5.25,15.979,24.734,8.755,11.569,1.0,0.708,7.4,2.754,-1.1,199.833,3.667
2013-01-28,198.875,84.0,72.762,53.0,14.25,29.052,57.312,28.26,25.014,0.0,3.642,9.5,3.538,-3.2,213.125,5.25
2013-01-29,197.75,89.0,64.208,34.0,14.0,26.252,47.769,21.516,26.486,0.0,2.056,11.9,5.329,-0.3,211.75,5.167
2013-01-30,195.375,87.0,80.208,69.0,16.125,33.884,53.686,19.802,26.486,7.0,1.589,11.1,7.262,2.9,211.5,5.652
2013-01-31,194.0,88.0,59.708,35.0,9.174,19.762,31.344,11.582,22.292,0.0,2.128,13.4,8.633,4.4,203.174,4.625
2013-02-01,194.333,82.0,66.042,43.0,7.667,22.469,30.036,7.568,20.944,0.0,2.3,12.5,6.992,1.2,202.0,4.667
2013-02-02,193.708,86.0,76.917,61.0,10.625,22.397,31.863,9.466,33.833,1.0,2.392,16.1,10.85,7.2,204.333,6.292
2013-02-03,196.667,90.0,82.625,70.0,13.5,21.881,47.769,25.888,33.181,0.0,1.609,13.9,10.254,7.5,210.167,6.167
2013-02-04,188.0,79.0,61.167,42.0,0.875,6.109,8.214,2.104,2.459,0.0,0.233,7.9,4.688,0.0,188.875,2.333
2013-02-05,191.792,78.0,62.167,36.0,0.5,8.089,10.662,2.573,4.708,0.0,0.242,5.6,1.3,-1.2,192.292,2.458
2013-02-06,193.208,81.0,69.083,59.0,1.625,9.637,11.649,2.013,5.972,0.0,0.226,3.0,0.9,-2.2,194.833,2.158
2013-02-07,190.783,87.0,57.583,44.0,0.435,4.183,4.449,0.267,5.167,0.0,0.31,5.1,2.829,0.2,191.217,1.917
2013-02-08,190.083,89.0,82.375,74.0,1.792,6.406,8.286,1.88,1.583,17.0,0.2,4.4,2.071,-0.1,191.875,2.5
2013-02-09,192.417,88.0,65.083,35.0,3.375,8.832,11.944,3.112,3.764,7.0,0.208,9.8,3.65,-1.2,195.792,2.667
2013-02-10,194.167,78.0,62.208,45.0,2.75,7.63,8.658,1.029,8.097,0.0,0.342,6.5,2.862,0.4,196.917,2.125
2013-02-11,193.875,74.0,52.958,38.0,1.208,3.958,4.108,0.15,4.403,0.0,0.2,4.8,1.938,-1.6,195.083,1.833
2013-02-12,194.333,75.0,54.25,39.0,3.542,9.805,13.716,3.911,4.948,0.0,0.21,9.3,3.879,1.1,197.875,2.591
2013-02-13,196.542,83.0,60.625,40.0,6.542,13.296,25.046,11.75,6.555,0.0,0.219,7.0,2.812,-1.9,203.083,2.478
2013-02-14,193.348,88.0,76.625,55.0,2.217,4.094,4.418,0.324,4.639,9.0,0.19,4.6,2.808,0.4,195.565,2.083
2013-02-15,191.292,80.0,62.417,46.0,0.708,7.462,10.127,2.665,3.444,1.0,0.317,10.2,6.029,3.7,192.0,2.875
2013-02-16,197.417,69.0,48.917,27.0,2.667,7.196,7.92,0.724,26.111,0.0,2.075,11.2,5.638,1.7,200.083,3.542
2013-02-17,200.375,80.0,63.292,34.0,4.875,15.0,20.891,5.891,30.569,0.0,2.25,9.9,3.862,-1.2,205.25,4.5
2013-02-18,195.0,66.0,51.833,37.0,0.542,3.262,3.397,0.135,11.833,0.0,0.358,5.1,3.429,1.9,195.542,2.125
2013-02-19,194.739,55.0,46.25,34.0,0.261,2.812,3.137,0.324,9.122,0.0,0.226,6.8,3.612,1.7,195.0,2.0
2013-02-20,196.417,70.0,50.5,33.0,2.417,10.394,15.042,4.648,11.236,0.0,0.407,10.5,4.075,-0.7,198.833,2.87
2013-02-21,199.435,78.0,62.583,41.0,3.391,14.216,17.41,3.194,16.236,0.0,0.402,9.3,2.646,-2.4,202.826,2.708
2013-02-22,193.625,83.0,60.208,34.0,7.292,15.106,21.068,5.962,14.264,0.0,0.692,8.3,3.15,-1.4,200.917,3.042
2013-02-23,193.083,80.0,56.792,30.0,4.083,11.189,12.703,1.515,14.583,0.0,1.092,10.7,3.396,-2.8,197.167,2.958
2013-02-24,193.417,78.0,55.542,32.0,8.417,22.417,29.214,6.797,17.208,0.0,1.808,10.3,4.362,-1.9,201.833,3.875
2013-02-25,197.542,78.0,58.167,34.0,12.375,30.635,40.99,10.354,53.889,0.0,4.133,12.9,6.658,1.0,209.917,6.292
2013-02-26,199.75,81.0,58.667,36.0,15.208,31.85,37.825,5.976,74.972,0.0,3.898,13.4,8.154,1.1,214.958,6.25
2013-02-27,189.875,87.0,81.792,69.0,9.458,22.643,26.449,3.807,25.917,13.0,0.935,15.4,11.171,8.4,199.333,4.091
2013-02-28,188.842,87.0,67.042,43.0,7.263,12.461,18.255,5.794,26.576,0.0,0.617,16.3,12.054,9.0,196.105,4.125
2013-03-01,194.167,85.0,73.125,59.0,1.625,6.304,6.606,0.302,27.583,6.0,0.717,11.2,8.65,6.7,195.792,3.583
2013-03-02,191.917,85.0,69.5,53.0,0.708,4.076,4.25,0.174,12.778,3.0,0.467,12.6,8.617,6.4,192.625,3.0
2013-03-03,192.348,69.0,50.917,27.0,1.304,5.683,6.076,0.393,6.542,0.0,0.292,10.3,6.354,1.6,193.652,2.208
2013-03-04,194.208,78.0,54.792,29.0,8.917,28.479,37.64,9.161,16.167,1.0,2.459,11.5,5.783,-1.2,203.125,4.375
2013-03-05,188.792,86.0,74.917,56.0,5.458,13.741,18.567,4.826,12.111,9.0,0.425,11.2,7.908,3.2,194.25,3.417
2013-03-06,191.083,76.0,57.333,40.0,1.042,5.875,6.987,1.112,10.708,0.0,0.423,7.4,3.438,0.4,192.125,2.217
2013-03-07,192.565,77.0,52.5,28.0,2.087,14.214,19.906,5.693,10.389,0.0,0.931,9.4,3.442,-1.8,194.652,2.875
2013-03-08,193.833,68.0,51.375,33.0,3.708,12.999,17.488,4.489,14.472,0.0,1.475,8.6,4.458,-0.6,197.542,3.333
2013-03-09,192.5,80.0,57.0,29.0,2.708,8.839,10.602,1.763,22.389,0.0,2.167,9.6,5.712,1.6,195.208,3.708
2013-03-10,192.333,74.0,50.75,33.0,1.833,7.982,12.169,4.187,7.125,0.0,0.5,7.5,3.512,0.7,194.167,2.75
2013-03-11,196.667,84.0,57.917,28.0,6.458,21.51,31.875,10.364,14.792,0.0,2.283,10.3,4.858,-1.4,203.125,4.125
2013-03-12,198.292,81.0,53.708,27.0,13.333,31.69,48.344,16.653,24.043,0.0,5.172,14.7,8.538,0.7,211.625,4.545
2013-03-13,187.292,91.0,78.458,62.0,5.458,14.916,18.371,3.455,11.153,37.0,1.234,15.6,11.146,7.1,192.75,2.826
2013-03-14,190.182,80.0,64.542,47.0,3.182,9.479,12.634,3.155,5.045,1.0,0.463,9.3,5.762,2.1,193.364,2.667
2013-03-15,195.833,83.0,58.417,36.0,4.375,18.695,23.464,4.77,21.097,0.0,1.675,10.6,5.95,0.1,200.208,4.208
2013-03-16,198.875,82.0,64.0,45.0,6.0,17.791,20.938,3.147,40.75,0.0,3.841,14.9,9.171,1.5,204.875,5.167
2013-03-17,199.5,84.0,61.708,30.0,9.042,24.693,28.62,3.926,51.097,0.0,3.742,19.2,11.917,5.5,208.542,5.25
2013-03-18,196.957,84.0,73.333,63.0,13.739,32.27,44.897,12.627,53.597,0.0,3.175,14.6,11.229,8.2,210.696,5.042
2013-03-19,192.917,72.0,50.667,26.0,2.083,9.684,10.673,0.99,20.125,0.0,1.067,17.6,11.004,5.4,195.0,2.917
2013-03-20,189.917,88.0,81.417,70.0,5.083,13.655,16.348,2.692,13.542,17.0,0.519,11.0,9.283,6.8,195.0,3.261
2013-03-21,190.174,74.0,59.583,32.0,0.174,5.318,6.432,1.115,3.792,0.0,0.283,9.5,6.162,2.6,190.348,2.375
2013-03-22,195.458,70.0,51.917,30.0,2.5,12.015,15.328,3.312,9.986,0.0,1.558,12.5,7.1,2.4,197.958,3.292
2013-03-23,197.583,81.0,59.917,36.0,5.083,18.026,20.693,2.667,25.333,0.0,3.225,14.9,8.688,1.8,202.667,4.708
2013-03-24,198.875,80.0,50.083,19.0,7.125,27.153,32.416,5.264,44.125,0.0,5.225,18.3,11.321,4.3,206.0,5.708
2013-03-25,197.083,67.0,54.125,38.0,13.583,35.56,46.235,10.675,37.138,0.0,6.502,17.9,13.396,8.4,210.667,5.391
2013-03-26,195.75,90.0,85.208,70.0,14.083,34.601,50.132,15.53,32.542,25.0,2.567,16.5,13.6,11.6,209.833,4.208
2013-03-27,191.083,90.0,65.5,33.0,4.875,16.503,29.368,12.865,22.806,0.0,1.867,17.9,13.842,9.2,195.958,2.957
2013-03-28,194.476,82.0,52.958,21.0,7.333,25.81,33.015,7.205,31.553,0.0,4.106,20.4,13.096,5.3,201.81,3.917
2013-03-29,189.958,85.0,65.292,42.0,6.0,18.444,21.141,2.697,18.917,7.0,2.433,20.0,15.283,10.5,195.958,2.958
2013-03-30,184.25,88.0,70.917,47.0,1.917,7.623,9.005,1.382,7.903,22.0,1.083,18.7,15.779,12.8,186.167,2.708
2013-03-31,190.292,65.0,45.167,24.0,2.583,8.766,11.151,2.386,16.097,0.0,1.375,17.2,13.146,8.9,192.875,3.25
2013-04-01,197.917,76.0,51.333,32.0,5.917,21.831,26.54,4.709,14.625,0.0,2.015,16.8,10.721,4.5,203.833,4.167
2013-04-02,195.375,89.0,76.833,66.0,9.417,23.268,27.042,3.774,18.583,5.0,0.592,15.0,11.842,7.0,204.792,3.917
2013-04-03,190.125,89.0,61.167,39.0,0.917,11.711,15.893,4.181,14.042,2.0,0.275,18.0,13.175,8.4,191.042,3.5
2013-04-04,195.217,85.0,59.083,39.0,6.043,25.711,32.007,6.295,21.979,0.0,3.113,17.7,12.192,5.2,201.261,5.261
2013-04-05,194.208,72.0,50.75,25.0,2.583,21.958,27.583,5.625,25.128,0.0,3.75,23.5,16.4,7.2,196.792,4.125
2013-04-06,186.667,89.0,78.0,64.0,1.917,11.51,12.86,1.349,10.917,16.0,0.858,18.7,15.933,14.1,188.583,2.833
2013-04-07,186.542,84.0,60.167,36.0,0.042,6.964,8.396,1.432,5.229,0.0,1.517,15.5,11.45,7.6,186.583,3.542
2013-04-08,193.125,80.0,54.292,35.0,1.875,15.172,19.037,3.865,12.208,0.0,1.608,15.9,11.179,5.4,195.0,4.0
2013-04-09,194.375,80.0,55.292,32.0,3.25,20.464,27.349,6.886,26.75,0.0,3.75,18.0,12.758,6.5,197.625,4.5
2013-04-10,192.25,62.0,42.625,28.0,0.0,12.137,16.99,4.853,13.104,0.0,1.925,14.0,10.529,6.0,192.25,3.792
2013-04-11,193.619,81.0,61.708,40.0,0.762,15.41,20.189,4.78,19.312,1.0,2.849,11.6,8.246,4.7,194.381,4.348
2013-04-12,195.333,89.0,60.792,40.0,2.125,15.688,20.757,5.069,19.334,2.0,2.339,11.8,8.221,2.4,197.458,3.783
2013-04-13,196.417,80.0,50.458,26.0,2.625,18.901,22.786,3.885,18.52,0.0,2.517,16.8,9.554,1.4,199.042,4.167
2013-04-14,194.333,76.0,62.292,48.0,1.958,16.188,18.883,2.696,28.812,0.0,5.647,20.4,14.012,4.9,196.292,3.667
2013-04-15,190.167,87.0,54.917,28.0,0.667,13.609,17.614,4.005,21.208,0.0,3.442,20.3,15.25,9.6,190.833,3.917
2013-04-16,191.375,77.0,51.458,33.0,1.708,20.609,27.885,7.276,27.062,0.0,4.558,24.6,17.883,9.8,193.083,3.25
2013-04-17,187.708,84.0,66.417,42.0,1.917,19.011,25.789,6.778,26.646,0.0,2.483,22.1,18.938,14.9,189.625,2.875
