date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min
2011-11-11,26.125,47.916,21.792,3.333,23.729,5.917,,18.8,15.833,13.7
2011-11-12,22.104,39.062,16.958,2.667,25.625,6.125,,20.6,16.854,14.1
2011-11-13,15.834,18.542,2.708,4.875,45.792,5.667,,17.3,15.679,14.0
2011-11-14,27.042,38.062,11.02,3.792,50.25,6.125,,16.7,14.35,11.7
2011-11-15,27.375,56.354,28.979,3.542,26.521,6.083,,15.3,12.575,10.2
2011-11-16,28.476,59.256,30.78,1.75,15.042,6.87,,14.7,12.058,8.9
2011-11-17,28.229,53.708,25.479,3.0,26.146,5.833,,16.0,13.833,10.4
2011-11-18,19.042,34.333,15.292,1.458,16.75,4.875,,18.8,16.308,13.5
2011-11-19,13.75,23.708,9.958,1.167,16.875,4.417,,20.9,18.471,14.8
2011-11-20,9.125,11.812,2.688,2.0,14.312,3.125,,15.1,11.212,7.7
2011-11-21,18.354,28.271,9.916,1.958,9.336,3.875,,9.5,7.758,5.9
2011-11-22,26.584,57.979,31.396,2.292,16.98,6.167,,11.8,8.396,5.1
2011-11-23,13.188,19.584,6.396,2.375,25.729,3.583,,14.3,11.558,8.6
2011-11-24,16.916,26.77,9.854,1.042,8.979,3.75,,8.8,7.592,5.9
2011-11-25,22.708,36.502,13.794,2.609,17.641,4.75,,9.7,8.246,6.9
2011-11-26,24.688,51.438,26.75,3.625,25.479,6.375,,11.9,9.354,6.8
2011-11-27,28.083,46.958,18.875,8.292,38.916,6.208,,16.7,13.604,9.1
2011-11-28,27.292,61.666,34.375,3.167,45.916,5.792,,17.8,16.225,13.9
2011-11-29,27.584,59.77,32.188,3.792,48.166,7.875,,19.0,15.854,14.0
2011-11-30,26.265,70.024,43.76,3.458,44.5,7.652,,19.4,16.146,13.1
2011-12-01,18.98,35.729,16.75,2.375,7.312,4.5,,12.7,11.021,9.0
2011-12-02,24.146,47.084,22.938,1.708,9.583,5.5,,11.3,9.725,7.6
2011-12-03,14.771,21.188,6.416,1.292,10.146,3.833,,12.8,10.904,9.1
2011-12-04,9.646,11.479,1.833,1.25,11.646,3.292,,12.0,10.133,8.2
2011-12-05,27.228,60.404,33.176,2.083,23.398,8.091,,12.2,9.979,7.6
2011-12-06,32.848,74.182,41.334,2.174,22.834,7.667,,13.2,11.004,8.5
2011-12-07,24.708,49.104,24.396,2.167,20.896,5.917,,12.9,11.358,9.4
2011-12-08,21.5,40.312,18.812,3.833,26.792,6.0,,11.8,9.392,8.0
2011-12-09,16.542,30.812,14.27,1.208,13.292,4.542,,7.2,5.05,4.0
2011-12-10,10.729,16.604,5.875,1.125,12.958,3.417,,7.4,5.65,4.3
2011-12-11,13.855,22.062,8.208,1.625,21.062,5.792,,8.2,7.212,6.0
2011-12-12,17.604,34.229,16.625,1.792,27.104,5.208,,10.1,9.142,8.0
2011-12-13,35.292,96.271,60.979,2.542,36.75,9.75,,12.3,9.804,7.6
2011-12-14,29.32,69.796,40.475,2.667,30.188,8.304,,13.3,10.15,7.2
2011-12-15,21.458,32.938,11.479,4.25,31.604,5.125,,10.9,9.317,6.0
2011-12-16,17.604,29.875,12.27,1.708,9.688,3.958,,5.8,3.454,2.3
2011-12-17,15.416,26.27,10.854,1.375,10.167,4.208,,5.0,3.688,2.9
2011-12-18,11.5,15.208,3.708,2.333,19.48,4.5,,7.2,5.879,4.3
2011-12-19,23.916,45.604,21.688,2.167,11.396,5.542,,7.5,5.783,3.5
2011-12-20,33.25,79.229,45.979,2.958,16.834,8.208,,9.0,6.5,5.3
2011-12-21,34.042,80.5,46.458,4.042,29.688,9.125,,10.1,8.05,5.9
2011-12-22,18.292,29.051,10.758,4.217,29.729,4.667,,9.0,6.862,4.3
2011-12-23,16.916,27.312,10.396,1.708,11.604,3.667,,5.5,4.088,2.6
2011-12-24,13.958,22.625,8.666,2.375,11.708,3.5,,5.3,3.85,2.9
2011-12-25,7.646,10.917,3.271,1.792,9.25,2.958,,3.8,2.6,2.1
2011-12-26,16.688,29.854,13.166,1.625,9.718,3.667,,3.5,2.867,2.3
2011-12-27,31.562,75.0,43.438,1.458,19.25,8.292,,7.2,3.838,1.5
2011-12-28,39.502,100.908,61.406,1.583,24.52,11.435,,8.5,4.996,2.4
2011-12-29,28.917,64.708,35.792,3.0,29.02,7.958,,9.6,7.1,5.1
2011-12-30,21.083,33.646,12.562,2.042,13.229,5.958,,7.0,5.988,5.0
2011-12-31,17.083,30.292,13.208,1.375,10.666,5.375,,9.2,6.808,3.1
2012-01-01,8.646,13.25,4.604,1.375,18.896,3.458,13.917,6.9,3.704,0.7
2012-01-02,7.188,8.708,1.521,4.208,37.271,3.25,21.417,8.2,5.942,3.4
2012-01-03,9.125,11.938,2.812,1.792,7.166,2.667,6.042,3.0,1.008,0.0
2012-01-04,14.396,20.458,6.062,1.042,10.604,3.792,10.583,3.8,2.038,0.3
2012-01-05,19.166,41.73,22.562,1.375,13.708,4.667,13.375,6.2,3.612,0.6
2012-01-06,14.312,19.875,5.562,1.5,16.105,4.0,17.125,6.3,4.104,2.3
2012-01-07,28.042,57.417,29.375,2.125,24.5,6.417,25.875,8.0,5.892,2.7
2012-01-08,29.021,58.042,29.02,2.043,21.938,6.583,20.958,9.1,6.858,5.1
2012-01-09,21.168,32.32,11.152,4.958,24.146,4.522,22.417,6.4,4.338,2.6
2012-01-10,19.667,32.479,12.812,1.875,7.334,3.542,7.375,3.2,2.275,1.4
2012-01-11,34.896,75.854,40.958,1.958,14.083,7.458,16.917,6.2,2.942,0.5
2012-01-12,30.375,65.854,35.479,1.375,20.812,7.958,21.625,10.4,6.333,2.5
2012-01-13,27.167,45.479,18.312,1.208,29.0,6.583,25.625,7.2,5.512,4.1
2012-01-14,15.416,20.666,5.25,2.958,27.666,4.75,22.042,9.2,6.471,3.0
2012-01-15,23.02,43.5,20.48,3.0,26.5,6.0,25.957,6.5,4.621,0.9
2012-01-16,30.544,66.674,36.13,2.435,35.856,7.208,33.75,8.7,4.912,1.2
2012-01-17,19.312,32.958,13.645,2.708,30.062,5.458,26.167,6.6,3.938,1.1
2012-01-18,25.125,56.062,30.938,1.5,14.062,5.917,16.667,3.4,1.683,0.4
2012-01-19,15.375,23.167,7.792,1.542,14.625,4.333,13.208,6.3,4.617,3.0
2012-01-20,24.75,39.458,14.708,2.208,25.312,6.542,25.542,8.0,5.442,3.5
2012-01-21,30.604,65.0,34.396,1.958,37.792,7.208,31.5,10.8,7.196,5.0
2012-01-22,23.146,39.938,16.792,1.25,19.792,5.583,12.958,12.7,9.096,5.0
2012-01-23,28.372,57.46,29.088,1.542,13.0,6.261,12.25,8.3,6.05,4.5
2012-01-24,13.708,23.52,9.812,2.083,30.396,4.583,28.208,8.7,7.021,4.4
2012-01-25,13.584,20.5,6.916,2.833,19.042,3.708,17.042,6.2,3.033,0.6
2012-01-26,14.271,19.521,5.25,5.292,25.292,4.125,24.542,3.5,2.404,1.2
2012-01-27,8.854,11.354,2.5,1.833,9.312,2.833,8.75,2.7,1.621,0.4
2012-01-28,19.896,33.438,13.542,1.542,10.208,4.333,9.583,5.1,3.133,1.6
2012-01-29,35.042,77.917,42.875,1.625,25.188,7.792,22.125,9.5,5.633,1.4
2012-01-30,40.834,86.125,45.292,2.792,44.62,10.0,40.958,10.5,7.254,5.1
2012-01-31,39.307,80.212,40.905,3.783,54.25,8.333,49.5,11.7,8.504,5.0
2012-02-01,36.062,76.604,40.542,1.5,50.479,6.917,36.208,14.8,10.221,8.7
2012-02-02,11.688,15.854,4.166,0.833,25.271,4.292,16.75,13.6,10.829,7.8
2012-02-03,26.375,42.396,16.021,1.583,16.666,5.708,12.458,10.7,7.738,4.5
2012-02-04,25.729,48.98,23.25,0.708,28.542,6.042,18.958,14.0,9.721,6.2
2012-02-05,31.688,65.0,33.312,1.583,24.938,6.792,21.875,8.2,6.571,5.5
2012-02-06,19.89,37.098,17.208,0.958,22.334,5.217,17.583,8.8,7.017,5.7
2012-02-07,10.292,14.416,4.125,1.5,20.542,3.667,17.542,6.3,4.429,0.0
2012-02-08,19.604,35.834,16.229,1.0,10.25,4.458,9.167,1.0,-0.888,-3.6
2012-02-09,20.416,36.125,15.708,1.208,16.979,4.167,13.833,4.9,2.275,-0.7
2012-02-10,13.895,20.542,6.646,2.458,22.062,4.375,19.167,7.4,4.521,2.3
2012-02-11,16.48,23.792,7.312,2.208,22.042,4.708,18.75,5.9,4.508,1.9
2012-02-12,27.625,56.271,28.646,1.542,24.854,5.792,21.542,6.4,4.6,1.5
2012-02-13,19.834,33.042,13.208,3.167,22.979,5.042,20.542,6.3,3.933,2.2
2012-02-14,36.592,79.535,42.942,2.478,23.688,7.917,22.417,8.2,5.183,1.5
2012-02-15,25.479,41.208,15.729,1.792,26.896,5.083,20.0,8.4,5.4,3.8
2012-02-16,19.834,31.125,11.292,0.833,12.958,4.417,11.5,4.8,3.738,2.4
2012-02-17,21.938,34.354,12.416,1.0,13.792,5.083,12.25,6.5,4.6,2.2
2012-02-18,21.146,34.75,13.604,0.0,18.604,4.417,11.292,13.5,8.579,5.9
2012-02-19,24.958,44.771,19.812,0.958,16.916,6.083,14.208,7.3,5.433,3.5
2012-02-20,17.954,28.764,10.81,1.167,6.826,4.0,8.696,5.5,3.379,0.1
2012-02-21,27.979,48.0,20.021,5.083,38.104,6.25,37.792,5.7,3.408,0.1
2012-02-22,29.56,63.302,33.742,4.783,56.725,6.542,47.5,8.8,6.25,3.5
2012-02-23,15.375,21.0,5.625,4.0,41.979,4.542,36.083,7.3,5.962,4.5
2012-02-24,13.229,17.062,3.834,2.125,9.958,3.917,11.333,7.6,5.121,3.5
2012-02-25,25.148,45.4,20.25,2.174,17.562,6.13,18.792,10.3,5.871,2.2
2012-02-26,31.812,58.146,26.334,3.333,30.792,6.0,26.792,8.3,6.946,6.2
2012-02-27,27.708,54.771,27.062,1.708,36.396,7.208,28.167,11.3,8.221,5.7
2012-02-28,42.875,81.229,38.354,2.667,34.833,8.042,32.625,14.8,9.738,5.2
2012-02-29,,,,,,,,,,
2012-03-01,19.834,29.604,9.77,2.625,25.167,4.417,16.5,16.7,11.6,7.5
2012-03-02,16.312,25.479,9.166,1.417,23.604,4.458,19.417,6.8,5.496,3.2
2012-03-03,14.605,19.688,5.084,1.208,17.584,4.208,17.333,8.6,5.4,3.2
2012-03-04,19.334,30.396,11.062,5.333,42.625,4.87,37.833,9.9,7.583,5.0
2012-03-05,22.396,39.916,17.52,3.292,44.834,5.917,37.25,12.8,8.579,4.7
2012-03-06,17.669,24.464,6.794,1.292,17.688,4.0,15.0,15.7,10.467,6.8
2012-03-07,21.146,38.896,17.75,1.875,33.666,4.417,25.917,17.2,13.371,8.6
2012-03-08,11.792,15.729,3.938,3.25,48.021,3.792,37.333,20.0,15.942,11.6
2012-03-09,16.562,24.229,7.666,4.583,66.667,5.042,49.042,21.5,17.433,12.3
2012-03-10,10.084,13.042,2.958,0.667,33.542,3.708,26.375,19.8,12.604,5.6
2012-03-11,29.354,47.458,18.104,1.417,20.958,4.875,18.136,10.7,7.25,4.9
2012-03-12,43.418,74.959,31.542,3.87,27.729,6.0,24.625,17.9,11.929,4.0
2012-03-13,13.98,20.084,6.104,2.458,26.146,3.333,16.833,20.5,13.933,7.4
2012-03-14,19.104,32.875,13.771,1.042,14.584,4.417,15.208,6.9,5.317,2.1
2012-03-15,29.562,60.75,31.188,1.625,19.438,6.542,20.417,11.9,6.538,1.1
2012-03-16,18.938,29.854,10.916,1.708,19.292,4.125,16.083,15.6,11.167,8.2
2012-03-17,34.521,50.958,16.438,3.0,39.188,6.333,29.458,17.7,11.442,6.7
2012-03-18,7.186,10.286,3.1,0.917,23.312,2.792,12.958,19.2,15.275,11.9
2012-03-19,31.104,43.416,12.312,4.625,70.98,6.583,52.958,17.5,14.508,11.8
2012-03-20,25.89,37.106,11.216,4.083,54.666,5.348,38.208,15.5,12.325,7.9
2012-03-21,19.854,31.458,11.605,1.125,11.667,4.125,11.75,10.9,7.758,5.4
2012-03-22,27.812,50.062,22.25,0.875,16.521,5.375,15.958,13.2,8.004,4.3
2012-03-23,22.125,32.562,10.438,2.25,40.146,4.917,34.083,13.6,10.438,8.5
2012-03-24,20.79,26.496,5.705,1.824,42.492,5.125,34.375,15.5,10.95,8.1
2012-03-25,20.141,30.874,10.733,1.591,26.311,4.458,21.417,11.8,8.883,5.7
2012-03-26,28.938,51.542,22.604,0.917,14.292,5.708,15.875,11.0,8.042,4.3
2012-03-27,33.688,64.208,30.521,1.625,24.416,6.583,20.542,9.9,8.808,6.8
2012-03-28,28.354,49.604,21.25,1.542,29.542,6.083,26.292,17.0,12.412,9.5
2012-03-29,21.312,31.062,9.75,1.542,34.479,4.5,26.583,13.6,11.396,8.1
2012-03-30,25.854,43.812,17.958,1.458,24.521,5.458,21.667,14.9,10.933,7.6
2012-03-31,20.604,26.104,5.5,1.417,17.625,4.125,15.667,13.6,10.2,7.2
2012-04-01,11.875,15.145,3.27,1.917,21.896,3.667,15.25,10.7,7.921,4.7
2012-04-02,31.166,56.333,25.166,2.917,24.812,5.75,18.833,15.2,10.5,3.9
2012-04-03,9.625,13.666,4.042,1.542,24.084,3.0,16.75,17.6,11.196,6.8
2012-04-04,10.046,13.693,3.646,1.667,17.812,3.174,13.25,13.5,10.062,5.6
2012-04-05,12.938,16.042,3.104,2.083,41.708,4.042,28.792,15.3,12.375,11.0
2012-04-06,14.334,21.542,7.208,1.333,16.208,3.042,12.167,12.5,10.167,7.1
2012-04-07,16.625,22.354,5.729,0.917,14.896,3.625,12.125,9.6,7.679,4.7
2012-04-08,17.02,22.354,5.334,2.083,23.416,4.333,17.875,19.1,12.775,4.9
2012-04-09,17.604,24.542,6.938,3.792,34.021,4.125,25.708,21.4,17.058,13.5
2012-04-10,39.07,79.0,39.928,3.348,44.044,7.542,35.826,18.0,14.958,13.1
2012-04-11,21.688,44.834,23.146,0.333,29.375,4.667,20.167,17.6,14.783,12.8
2012-04-12,18.646,27.334,8.688,1.333,26.354,4.375,17.625,20.3,14.329,10.6
2012-04-13,33.979,59.188,25.208,1.875,20.896,5.708,18.417,14.3,12.05,10.0
2012-04-14,18.875,26.062,7.188,1.25,25.146,4.583,17.583,16.1,12.183,9.4
2012-04-15,28.167,40.208,12.042,2.167,28.229,6.25,22.167,18.9,13.938,8.8
2012-04-16,28.604,48.542,19.938,5.833,35.854,5.708,29.083,21.7,16.1,12.0
2012-04-17,27.916,44.98,17.062,1.958,35.188,5.292,28.708,17.7,14.0,11.1
2012-04-18,32.028,57.892,25.864,3.261,39.396,7.13,31.625,18.9,15.075,10.5
2012-04-19,32.712,56.312,23.6,2.688,35.036,5.708,31.083,18.3,15.2,12.8
2012-04-20,34.625,59.334,24.708,1.167,28.646,5.125,24.292,16.6,14.571,12.2
2012-04-21,21.196,29.934,8.738,1.381,20.658,3.833,14.5,19.1,15.45,14.2
2012-04-22,11.375,14.604,3.23,0.417,11.48,3.208,6.167,20.0,16.329,14.1
2012-04-23,18.062,27.75,9.688,2.375,46.958,5.083,37.083,21.4,17.062,12.7
2012-04-24,32.188,49.292,17.104,2.625,63.646,6.625,52.667,25.1,18.808,13.9
2012-04-25,38.114,72.262,34.148,3.391,53.792,5.833,37.208,19.8,16.337,13.9
2012-04-26,12.104,16.542,4.438,0.375,17.458,3.208,10.625,17.9,15.108,12.6
2012-04-27,33.167,57.27,24.104,1.958,26.708,6.042,20.458,19.6,15.221,11.6
2012-04-28,41.792,63.604,21.812,5.833,35.812,7.333,30.958,24.2,17.538,12.6
2012-04-29,28.042,35.666,7.625,3.75,32.062,4.667,25.375,19.4,17.425,14.1
2012-04-30,16.188,21.0,4.812,0.125,19.562,3.375,10.042,17.2,15.458,14.3
2012-05-01,27.5,44.583,17.083,1.042,17.208,4.333,11.0,20.3,18.167,16.7
2012-05-02,21.145,40.942,19.797,0.083,21.834,4.783,10.917,19.5,17.462,15.8
2012-05-03,10.104,12.958,2.854,0.0,15.792,3.167,6.625,16.6,14.983,13.6
2012-05-04,10.625,14.125,3.5,0.125,15.125,3.167,8.167,17.1,14.679,13.0
2012-05-05,5.542,6.48,0.938,1.292,25.167,2.875,18.625,24.2,20.929,17.6
2012-05-06,10.938,12.645,1.708,1.792,32.854,4.083,26.75,23.5,19.975,16.2
2012-05-07,16.458,19.394,2.935,4.0,83.708,5.917,62.375,23.5,20.192,16.9
2012-05-08,36.595,58.1,21.504,4.87,90.958,8.208,67.292,24.7,20.417,17.0
2012-05-09,20.979,35.458,14.479,1.542,40.875,4.667,30.375,22.6,19.196,15.8
2012-05-10,18.042,25.25,7.208,0.708,40.042,4.167,28.583,18.2,16.104,13.9
2012-05-11,19.854,34.771,14.916,0.792,13.792,3.958,9.708,16.2,13.875,11.8
2012-05-12,18.625,30.333,11.708,0.625,12.708,4.375,8.583,18.4,14.075,11.3
2012-05-13,27.562,37.688,10.125,2.125,21.646,5.0,16.333,20.7,16.212,10.9
2012-05-14,31.729,51.979,20.25,2.208,31.676,4.958,21.875,18.0,16.421,14.8
2012-05-15,23.084,36.438,13.354,0.292,20.938,4.875,13.25,19.0,17.192,16.6
2012-05-16,18.017,25.892,7.875,2.75,47.354,4.909,37.273,24.8,20.029,15.0
2012-05-17,9.208,11.292,2.084,2.333,40.521,3.458,30.875,23.0,19.962,15.7
2012-05-18,23.333,31.292,7.958,1.958,28.167,4.917,22.625,20.1,16.062,13.5
2012-05-19,36.584,52.27,15.688,3.625,34.354,7.125,30.208,21.0,17.438,12.6
2012-05-20,23.916,30.458,6.542,1.708,29.771,5.167,22.458,20.4,18.321,16.4
2012-05-21,34.994,54.342,19.348,1.87,30.708,6.375,23.583,21.9,18.192,15.4
2012-05-22,29.75,49.792,20.042,1.542,25.688,5.083,18.792,24.3,19.254,15.3
2012-05-23,25.77,35.771,10.0,2.125,33.604,4.917,23.625,23.4,18.254,14.5
2012-05-24,43.167,77.146,33.979,3.833,46.716,7.25,34.375,23.5,19.625,16.2
2012-05-25,28.562,43.666,15.104,1.042,31.354,5.875,23.833,18.6,16.483,14.6
2012-05-26,36.521,59.125,22.604,2.708,39.125,6.333,32.542,23.5,18.012,14.2
2012-05-27,29.0,41.375,12.375,3.292,40.104,6.0,32.208,25.8,19.754,14.8
2012-05-28,37.812,56.458,18.646,4.75,49.896,7.25,38.292,25.4,20.488,16.6
2012-05-29,29.146,43.166,14.021,2.708,50.271,6.0,35.958,26.0,20.608,17.1
2012-05-30,37.048,56.248,19.199,3.667,48.062,6.391,34.417,23.1,19.704,17.6
2012-05-31,31.208,47.396,16.188,3.75,37.979,6.125,29.0,23.2,20.254,17.9
2012-06-01,30.646,48.604,17.958,3.833,38.354,5.625,29.042,25.0,20.662,16.8
2012-06-02,27.23,43.625,16.396,2.417,30.833,4.958,21.042,23.3,20.775,18.5
2012-06-03,19.125,24.48,5.354,1.667,28.625,4.708,20.708,24.8,21.062,17.7
2012-06-04,32.667,51.084,18.416,2.375,27.896,5.167,18.125,23.5,21.112,19.5
2012-06-05,25.542,42.375,16.834,0.792,15.854,4.75,10.125,21.0,19.512,17.7
2012-06-06,23.167,36.75,13.584,2.167,31.021,4.25,20.917,25.3,21.088,16.6
2012-06-07,29.146,44.438,15.292,1.889,41.076,5.5,29.792,25.2,21.675,18.5
2012-06-08,25.947,43.666,17.72,0.0,30.688,4.958,19.625,21.0,19.488,18.3
2012-06-09,15.5,21.708,6.208,0.625,22.834,3.75,13.833,21.3,19.733,18.8
2012-06-10,15.771,20.271,4.5,2.083,24.0,4.5,15.292,24.4,20.858,18.0
2012-06-11,37.09,66.1,29.011,2.875,37.666,6.083,26.542,22.3,20.638,18.5
2012-06-12,32.98,51.354,18.375,2.125,30.666,5.333,20.208,23.1,21.162,20.0
2012-06-13,25.315,45.468,20.153,2.5,24.834,5.565,16.542,25.6,22.0,19.7
2012-06-14,26.396,46.334,19.938,1.625,24.875,5.208,17.5,26.9,22.7,18.4
2012-06-15,20.104,35.416,15.312,0.708,16.938,4.0,8.792,23.0,20.879,19.3
2012-06-16,21.208,32.98,11.771,0.083,10.375,4.833,6.042,24.0,19.896,18.1
2012-06-17,15.542,20.708,5.166,1.333,19.812,4.125,11.458,25.5,21.325,18.7
2012-06-18,28.329,55.454,27.125,2.087,29.364,6.25,17.458,22.2,20.138,18.3
2012-06-19,20.021,43.208,23.188,0.292,17.554,5.042,7.565,22.5,20.446,19.3
2012-06-20,20.52,30.0,9.479,1.167,15.896,4.125,7.583,23.0,20.496,18.7
2012-06-21,27.542,45.542,18.0,0.708,19.583,5.292,11.792,20.6,19.412,18.6
2012-06-22,19.021,27.834,8.812,1.208,18.583,3.958,10.0,23.8,20.65,18.4
2012-06-23,27.955,45.691,17.736,2.235,28.724,6.167,19.125,24.5,21.779,19.2
2012-06-24,15.583,20.292,4.708,0.417,15.812,4.625,8.458,20.4,19.917,19.7
2012-06-25,31.875,48.666,16.792,0.583,18.854,5.667,10.542,22.8,20.654,19.7
2012-06-26,27.562,47.799,20.236,1.833,26.896,5.542,17.375,23.3,21.475,19.7
2012-06-27,22.832,38.768,15.936,1.125,18.542,3.739,9.75,21.8,20.512,19.2
2012-06-28,29.206,60.976,31.769,1.917,30.438,5.417,17.75,25.4,21.921,19.1
2012-06-29,29.521,41.806,12.284,3.167,46.604,6.208,26.625,26.0,22.817,20.0
2012-06-30,23.396,48.062,24.666,1.625,48.562,6.042,20.458,29.2,24.533,22.1
2012-07-01,6.792,9.042,2.25,0.167,22.604,3.125,9.292,26.3,24.242,21.4
2012-07-02,19.896,31.729,11.833,1.125,26.875,4.917,11.542,26.6,24.188,22.4
2012-07-03,17.812,29.771,11.958,0.375,16.334,4.125,7.417,24.5,22.838,21.8
2012-07-04,17.812,38.562,20.75,0.208,19.916,4.75,9.167,25.2,23.458,22.2
2012-07-05,10.491,28.683,18.192,0.348,18.938,3.75,7.208,27.7,25.017,22.1
2012-07-06,4.667,9.542,4.875,0.25,21.73,2.208,8.208,28.4,26.046,24.6
2012-07-07,12.125,17.084,4.958,0.917,32.104,3.875,14.167,25.3,21.812,19.0
2012-07-08,11.27,14.958,3.688,1.333,17.27,3.917,9.458,23.9,21.142,18.6
2012-07-09,32.083,53.312,21.229,3.0,32.096,6.375,21.042,26.8,22.488,17.8
2012-07-10,32.812,57.208,24.396,2.5,51.562,5.917,27.625,27.3,24.483,20.6
2012-07-11,15.396,34.626,19.23,0.667,29.271,3.739,13.208,26.9,24.992,23.6
2012-07-12,18.021,25.062,7.042,1.417,119.562,6.375,43.0,29.1,26.662,24.8
2012-07-13,28.792,58.875,30.084,1.333,43.083,6.667,18.375,27.2,24.142,22.0
2012-07-14,29.208,47.333,18.125,0.667,30.25,6.375,11.75,26.0,24.146,23.1
2012-07-15,10.271,16.708,6.438,1.208,25.583,2.583,10.292,31.9,27.971,24.0
2012-07-16,10.333,18.604,8.271,2.5,26.583,3.208,11.125,30.3,26.254,23.5
2012-07-17,18.002,52.949,34.948,1.609,27.417,4.5,11.833,29.1,26.529,23.7
2012-07-18,15.125,40.062,24.938,1.292,28.27,3.25,9.333,29.2,26.7,24.7
2012-07-19,16.792,46.062,29.271,1.75,33.125,4.5,12.75,31.2,27.117,25.1
2012-07-20,14.542,30.042,15.5,0.958,31.042,4.125,11.75,29.5,26.754,24.2
2012-07-21,15.833,29.73,13.895,1.625,40.458,4.75,15.292,27.4,25.446,24.0
2012-07-22,12.667,16.604,3.938,2.0,60.542,4.25,25.292,29.3,25.875,23.5
2012-07-23,27.146,46.23,19.083,2.917,50.729,5.75,23.708,29.8,26.646,23.6
2012-07-24,24.917,44.375,19.458,5.917,65.025,5.542,29.458,30.0,26.883,24.4
2012-07-25,24.354,39.92,15.567,4.542,79.104,5.348,34.391,31.2,27.012,24.1
2012-07-26,23.438,38.354,14.916,4.5,84.521,4.958,37.458,30.3,27.121,24.5
2012-07-27,18.542,33.729,15.188,3.292,56.104,4.208,25.0,30.3,27.375,25.2
2012-07-28,8.208,14.5,6.292,1.125,19.021,2.333,7.042,31.5,28.467,26.2
2012-07-29,6.021,9.375,3.354,1.042,17.625,2.167,6.375,32.2,28.35,25.9
2012-07-30,19.586,40.413,20.826,2.565,54.292,5.417,20.417,28.4,26.179,23.8
2012-07-31,19.438,47.375,27.938,2.042,24.666,4.958,13.875,30.6,27.725,24.8
2012-08-01,21.562,41.062,19.5,2.417,25.084,4.208,13.375,30.0,27.525,24.8
2012-08-02,12.25,34.438,22.188,1.125,19.688,3.375,8.75,29.7,27.612,25.9
2012-08-03,15.729,37.52,21.792,1.25,19.834,3.833,8.875,30.6,27.808,25.4
2012-08-04,22.583,38.979,16.396,2.25,25.708,4.833,15.875,30.4,27.367,23.8
2012-08-05,16.145,24.875,8.729,1.792,19.688,3.542,9.208,31.0,27.762,26.3
2012-08-06,19.021,42.562,23.542,1.833,22.104,4.542,11.417,31.1,27.979,26.0
2012-08-07,20.458,41.271,20.812,2.25,33.625,4.917,14.833,30.1,27.804,26.3
2012-08-08,19.254,36.666,17.412,2.083,32.77,4.739,13.833,29.0,26.858,24.8
2012-08-09,19.542,28.729,9.188,1.292,27.583,4.75,14.0,27.4,24.304,21.9
2012-08-10,31.896,55.896,24.0,2.083,30.896,6.333,19.792,30.9,26.338,22.2
2012-08-11,18.062,34.416,16.354,1.292,42.312,5.583,17.0,29.0,25.712,23.3
2012-08-12,10.438,16.646,6.208,1.167,39.166,4.0,13.708,29.9,26.142,24.3
2012-08-13,5.208,10.125,4.916,1.0,25.98,2.875,10.167,27.8,26.342,24.4
2012-08-14,9.875,20.708,10.834,1.0,17.125,4.792,6.875,27.2,25.175,23.7
2012-08-15,11.021,24.292,13.271,3.167,28.834,3.75,12.458,32.5,28.488,25.2
2012-08-16,13.328,32.441,19.114,2.826,27.875,4.167,12.042,30.9,28.125,25.4
2012-08-17,16.812,39.042,22.229,2.5,36.729,5.167,16.792,29.4,27.358,25.4
2012-08-18,20.792,35.583,14.792,3.833,48.188,4.833,21.583,30.7,27.3,24.9
2012-08-19,14.438,24.062,9.625,2.417,29.792,4.333,14.458,30.1,27.188,24.8
2012-08-20,16.708,39.646,22.938,1.5,15.916,4.417,9.667,29.7,27.054,24.0
2012-08-21,16.729,39.562,22.833,1.708,14.354,4.458,8.875,29.0,26.5,25.0
2012-08-22,15.052,42.297,27.246,1.417,17.604,4.391,10.792,29.5,25.808,22.6
2012-08-23,10.98,35.438,24.458,1.042,15.438,3.583,8.083,28.1,26.321,24.2
2012-08-24,15.208,37.354,22.146,1.292,18.188,4.208,9.583,28.6,26.729,25.4
2012-08-25,14.916,33.146,18.229,1.375,13.396,4.292,8.583,29.5,26.783,24.2
2012-08-26,8.542,15.416,6.875,1.25,12.438,2.583,7.042,29.2,27.042,24.9
2012-08-27,10.604,26.542,15.938,1.0,15.646,2.417,7.042,28.2,26.879,26.0
2012-08-28,12.25,28.167,15.916,1.0,21.312,3.083,9.75,28.3,26.208,24.3
2012-08-29,17.587,33.636,16.049,0.652,21.608,4.292,10.565,29.9,26.312,24.2
2012-08-30,12.23,32.646,20.416,0.208,23.084,3.917,11.208,30.1,26.446,24.0
2012-08-31,15.02,21.104,6.084,0.125,13.562,3.167,7.333,24.8,23.042,20.4
2012-09-01,22.271,37.146,14.875,0.833,16.708,5.292,11.25,26.3,23.092,19.8
2012-09-02,15.562,21.938,6.375,0.792,23.458,4.042,12.375,28.7,24.604,21.4
2012-09-03,20.166,35.708,15.542,1.583,40.458,4.208,24.167,28.7,25.217,22.9
2012-09-04,20.917,36.542,15.625,1.958,48.146,4.875,27.083,28.4,25.45,23.1
2012-09-05,14.406,33.15,18.744,0.542,22.062,4.261,12.917,27.7,24.633,22.7
