date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,PM25_mean
2014-12-24,25.708,75.417,49.708,,20.708,,17.333
2014-12-25,25.292,82.583,57.292,,24.083,,21.083
2014-12-26,23.167,76.042,52.875,,12.0,,8.5
2014-12-27,20.5,46.917,26.417,,13.917,,10.833
2014-12-28,16.417,30.417,14.0,,20.792,,17.375
2014-12-29,14.818,26.0,11.182,,12.682,,8.773
2014-12-30,14.478,27.304,12.826,,24.417,,22.458
2014-12-31,9.875,15.083,5.208,,25.042,,21.417
2015-01-01,8.708,13.833,5.125,,15.042,,12.5
2015-01-02,9.826,15.087,5.261,,14.042,,11.375
2015-01-03,11.292,17.917,6.625,,20.542,,16.083
2015-01-04,16.0,30.375,14.375,,21.0,,16.917
2015-01-05,21.875,47.667,25.792,,27.292,,20.875
2015-01-06,26.174,72.609,46.435,,16.364,,13.087
2015-01-07,24.333,64.458,40.125,,13.25,,10.333
2015-01-08,27.435,64.13,36.696,,18.2,,12.708
2015-01-09,19.125,48.167,29.042,,12.042,,8.667
2015-01-10,11.696,19.522,7.826,,11.25,,7.0
2015-01-11,18.208,34.208,16.0,,13.833,,10.708
2015-01-12,23.333,62.292,38.958,,14.458,,9.333
2015-01-13,28.5,78.042,49.542,,14.125,,8.708
2015-01-14,25.292,69.958,44.667,,14.417,,11.083
2015-01-15,24.708,55.417,30.708,,11.208,,6.875
2015-01-16,20.458,44.75,24.292,,10.542,,8.458
2015-01-17,17.833,31.458,13.625,,13.958,,7.083
2015-01-18,21.783,37.043,15.261,,10.958,,6.25
2015-01-19,12.583,22.333,9.75,,9.583,,4.045
2015-01-20,19.458,42.0,22.542,,12.5,,6.333
2015-01-21,25.375,67.417,42.042,,10.958,,8.292
2015-01-22,19.045,60.409,41.364,,7.75,,5.125
2015-01-23,25.458,47.208,21.75,,17.542,4.292,11.0
2015-01-24,10.167,17.167,7.0,,12.792,2.917,8.333
2015-01-25,23.667,44.0,20.333,,13.042,3.708,10.375
2015-01-26,22.0,37.043,15.043,,14.875,3.417,11.125
2015-01-27,30.75,65.583,34.833,,23.917,4.25,20.458
2015-01-28,31.375,79.333,47.958,,26.125,4.708,21.75
2015-01-29,26.958,49.75,22.792,,19.708,4.292,16.875
2015-01-30,14.583,27.792,13.208,,10.292,3.304,3.125
2015-01-31,14.5,23.833,9.333,,13.458,,12.375
2015-02-01,27.125,57.875,30.75,,24.125,,19.708
2015-02-02,17.167,53.25,36.083,,12.292,,7.292
2015-02-03,22.652,52.0,29.348,,11.083,,6.25
2015-02-04,32.65,73.6,40.95,,13.417,,9.375
2015-02-05,27.167,61.708,34.542,,16.292,,12.208
2015-02-06,21.0,41.542,20.542,,12.083,,9.833
2015-02-07,15.917,30.708,14.792,,11.0,,7.708
2015-02-08,28.0,64.043,36.043,,14.043,5.13,9.609
2015-02-09,28.708,60.083,31.375,,21.125,5.5,16.875
2015-02-10,17.625,39.167,21.542,,12.5,4.417,8.625
2015-02-11,25.261,49.522,24.261,,18.042,4.75,13.417
2015-02-12,27.708,51.833,24.125,,23.5,5.417,17.167
2015-02-13,22.0,49.0,27.0,,23.167,5.25,15.042
2015-02-14,6.75,11.792,5.042,,11.25,4.083,3.0
2015-02-15,16.125,33.0,16.875,,7.5,4.391,2.833
2015-02-16,25.167,55.083,29.917,,13.125,4.542,8.375
2015-02-17,23.417,51.875,28.458,,13.792,4.667,10.25
2015-02-18,26.5,67.458,40.958,,14.292,4.875,9.333
2015-02-19,28.783,59.13,30.348,,16.708,5.208,14.0
2015-02-20,23.917,38.875,14.958,,15.375,4.75,9.0
2015-02-21,8.667,14.583,5.917,,12.333,3.833,7.5
2015-02-22,23.458,43.292,19.833,,13.875,4.458,9.25
2015-02-23,21.591,51.955,30.364,,15.957,4.136,9.875
2015-02-24,16.917,32.833,15.917,,11.542,3.792,8.25
2015-02-25,23.208,51.833,28.625,,9.625,3.875,5.0
2015-02-26,23.708,46.75,23.042,,16.0,4.667,10.75
2015-02-27,23.391,42.826,19.435,,32.75,5.75,28.25
2015-02-28,17.0,24.125,7.125,,36.75,5.458,30.458
2015-03-01,16.833,34.583,17.75,,10.125,3.708,4.958
2015-03-02,24.667,47.0,22.333,,15.333,4.435,10.542
2015-03-03,28.167,58.708,30.542,,22.375,4.625,16.167
2015-03-04,30.75,57.083,26.333,,24.875,4.81,21.292
2015-03-05,19.0,26.667,7.667,,35.706,4.545,23.625
2015-03-06,9.625,13.625,4.0,,25.625,3.333,16.083
2015-03-07,15.875,34.042,18.167,,16.792,3.833,10.458
2015-03-08,15.708,47.792,32.083,,24.75,4.083,17.542
2015-03-09,22.091,38.545,16.455,,25.818,4.273,14.182
2015-03-10,12.783,25.739,12.957,,10.167,3.217,4.708
2015-03-11,16.5,32.083,15.583,,10.708,3.625,5.708
2015-03-12,19.125,34.417,15.292,,9.375,4.042,5.042
2015-03-13,13.583,21.083,7.5,,11.25,4.083,7.0
2015-03-14,18.542,36.75,18.208,,10.833,4.292,5.583
2015-03-15,21.75,44.625,22.875,,15.5,4.708,10.167
2015-03-16,29.917,68.5,38.583,,17.042,5.042,11.583
2015-03-17,27.958,60.833,32.875,,14.312,5.042,13.208
2015-03-18,19.174,33.696,14.522,,,3.957,9.625
2015-03-19,10.875,17.333,6.458,,,,4.667
2015-03-20,7.625,11.042,3.417,,,,15.833
2015-03-21,15.87,27.478,11.609,,11.917,3.167,6.0
2015-03-22,24.875,47.125,22.25,,13.25,3.625,8.208
2015-03-23,32.136,64.455,32.318,,25.583,4.818,18.208
2015-03-24,12.167,24.708,12.542,,13.375,3.208,8.455
2015-03-25,18.542,35.333,16.792,,9.542,3.25,2.375
2015-03-26,19.478,38.391,18.913,,11.292,3.609,4.792
2015-03-27,14.875,22.458,7.583,,12.542,3.667,9.375
2015-03-28,18.417,32.375,13.958,,20.042,4.0,13.458
2015-03-29,20.958,34.417,13.458,,20.208,3.875,13.167
2015-03-30,25.958,41.458,15.5,,29.375,4.417,22.292
2015-03-31,27.917,48.792,20.875,,28.625,4.833,21.375
2015-04-01,21.667,31.667,10.0,,29.417,,23.125
2015-04-02,22.875,37.667,14.792,,14.333,,9.958
2015-04-03,26.042,54.333,28.292,,20.875,,15.167
2015-04-04,17.125,35.208,18.083,,17.583,,13.333
2015-04-05,13.043,18.565,5.522,,10.583,,7.5
2015-04-06,23.5,55.083,31.583,,17.125,,11.917
2015-04-07,18.833,33.917,15.083,,8.333,,4.167
2015-04-08,17.364,32.545,15.182,,11.727,,7.0
2015-04-09,21.125,35.0,13.875,,19.792,,14.5
2015-04-10,28.083,48.833,20.75,,29.042,,19.0
2015-04-11,14.292,22.0,7.708,,12.417,,8.458
2015-04-12,12.375,20.25,7.875,,13.958,,9.75
2015-04-13,20.478,33.043,12.565,,15.792,,10.292
2015-04-14,26.958,51.0,24.042,,10.75,,7.667
2015-04-15,26.917,47.667,20.75,,18.792,,12.375
2015-04-16,26.75,42.125,15.375,,31.75,,26.167
2015-04-17,20.333,33.792,13.458,,28.417,,21.773
2015-04-18,19.125,30.625,11.5,,21.042,,16.625
2015-04-19,14.875,20.833,5.958,,24.542,,21.042
2015-04-20,13.917,26.917,13.0,,18.333,,12.167
2015-04-21,16.478,26.043,9.565,,8.917,,6.167
2015-04-22,18.417,29.958,11.542,,18.958,,11.292
2015-04-23,25.708,43.125,17.417,,21.208,,19.792
2015-04-24,27.174,41.522,14.348,,25.333,,19.25
2015-04-25,20.167,32.708,12.542,,24.542,,22.25
2015-04-26,15.042,20.292,5.25,,30.25,,27.583
2015-04-27,23.333,34.042,10.708,,34.875,,30.167
2015-04-28,27.625,42.917,15.292,,36.792,,30.417
2015-04-29,14.087,20.043,5.957,,19.625,,15.667
2015-04-30,17.0,27.375,10.375,,17.958,,15.667
2015-05-01,20.708,36.042,15.333,,17.125,,13.917
2015-05-02,17.292,28.292,11.0,,18.083,,13.208
2015-05-03,7.208,9.208,2.0,,14.958,,10.167
2015-05-04,6.542,10.25,3.708,,12.542,,7.292
2015-05-05,8.792,12.542,3.75,,16.125,,13.583
2015-05-06,12.417,18.083,5.667,,19.25,,14.833
2015-05-07,19.348,27.609,8.261,,20.375,,16.417
2015-05-08,23.682,37.591,13.909,,18.182,,14.773
2015-05-09,24.083,36.625,12.542,,27.25,,23.625
2015-05-10,8.792,16.958,8.167,,22.0,,16.292
2015-05-11,15.875,24.25,8.375,,18.417,,13.667
2015-05-12,14.0,20.167,6.167,,19.292,,11.167
2015-05-13,26.042,38.083,12.042,,20.333,,16.0
2015-05-14,25.0,35.125,10.125,,30.125,,25.955
2015-05-15,21.652,30.087,8.435,,31.625,,25.792
2015-05-16,15.292,27.75,12.458,,26.792,,22.625
2015-05-17,13.292,19.375,6.083,,23.667,,18.125
2015-05-18,17.542,26.792,9.25,,28.5,,21.417
2015-05-19,19.458,35.083,15.625,,15.667,,10.667
2015-05-20,14.375,36.083,21.708,,19.875,,16.583
2015-05-21,17.292,30.125,12.833,,15.083,,8.917
2015-05-22,22.125,36.792,14.667,,17.917,,12.417
2015-05-23,20.13,27.435,7.304,,24.708,,19.667
2015-05-24,14.0,18.125,4.125,,20.708,,17.792
2015-05-25,22.25,32.458,10.208,,24.667,,19.375
2015-05-26,25.458,43.417,17.958,,21.708,,18.792
2015-05-27,30.417,45.542,15.125,,27.708,,23.917
2015-05-28,27.042,38.25,11.208,,37.458,,29.875
2015-05-29,23.708,33.792,10.083,,37.167,,29.292
2015-05-30,19.0,27.0,8.0,,33.167,,28.375
2015-05-31,13.0,18.913,5.913,,22.917,,17.417
2015-06-01,22.208,33.917,11.708,,23.875,,18.167
2015-06-02,19.75,32.792,13.042,,24.25,,17.792
2015-06-03,19.5,28.625,9.125,,25.833,,18.125
2015-06-04,19.167,36.417,17.25,,15.125,,9.042
2015-06-05,21.75,38.083,16.333,,14.542,,9.083
2015-06-06,11.875,17.958,6.083,,11.458,,3.417
2015-06-07,11.458,16.417,4.958,,16.167,,9.625
2015-06-08,20.522,38.13,17.609,,16.958,,12.667
2015-06-09,18.957,37.087,18.13,,12.091,,7.739
2015-06-10,20.708,40.542,19.833,,15.375,,13.917
2015-06-11,21.083,36.125,15.042,,18.917,,17.5
2015-06-12,19.792,33.917,14.125,,15.625,,13.542
2015-06-13,14.667,23.125,8.458,,30.5,,30.375
2015-06-14,11.833,15.625,3.792,,26.125,,25.667
2015-06-15,18.958,27.333,8.375,,29.833,,29.091
2015-06-16,31.217,42.739,11.522,,39.042,,36.375
2015-06-17,18.833,27.417,8.583,,28.75,,26.625
2015-06-18,15.625,24.5,8.875,,15.25,,13.292
2015-06-19,16.833,32.25,15.417,,15.583,,10.083
2015-06-20,11.292,19.375,8.083,,16.292,,11.375
2015-06-21,8.75,12.667,3.917,,12.083,,8.208
2015-06-22,16.542,26.917,10.375,,16.875,,13.5
2015-06-23,13.292,23.208,9.917,,20.0,,17.042
2015-06-24,16.682,25.136,8.455,,23.5,,19.458
2015-06-25,17.208,28.167,10.958,,22.833,,20.375
2015-06-26,18.667,37.792,19.125,,18.542,,14.5
2015-06-27,10.917,16.583,5.667,,11.375,,7.625
2015-06-28,7.625,13.333,5.708,,9.417,,2.75
2015-06-29,15.0,26.833,11.833,,15.542,,11.708
2015-06-30,20.833,37.0,16.167,,20.167,,16.0
2015-07-01,21.042,42.792,21.75,,14.333,,9.667
2015-07-02,18.957,35.478,16.522,,18.75,,15.167
2015-07-03,17.167,29.333,12.167,,18.667,,14.833
2015-07-04,16.208,30.625,14.417,,22.417,,17.542
2015-07-05,9.125,12.25,3.125,,18.083,,14.583
2015-07-06,22.375,37.042,14.667,,15.25,,11.0
2015-07-07,20.167,42.708,22.542,,15.75,,10.208
2015-07-08,21.13,47.913,26.783,,18.136,,10.957
2015-07-09,17.833,37.083,19.25,,23.708,,13.292
2015-07-10,18.826,32.348,13.522,,29.458,,17.083
2015-07-11,12.5,21.292,8.792,,37.375,,24.208
2015-07-12,5.917,9.125,3.208,,31.5,,18.75
2015-07-13,3.583,7.375,3.792,,18.708,,8.833
2015-07-14,7.375,22.208,14.833,,16.333,,6.583
2015-07-15,10.0,29.0,19.0,,17.667,,9.333
2015-07-16,5.833,14.917,9.083,,18.0,,6.375
2015-07-17,4.083,10.375,6.292,,23.458,,9.167
2015-07-18,5.87,16.13,10.261,,21.75,,9.0
2015-07-19,6.458,14.667,8.208,,22.625,,10.292
2015-07-20,6.083,11.375,5.292,,17.708,,8.25
2015-07-21,5.167,13.0,7.833,,17.667,,5.792
2015-07-22,5.783,12.304,6.522,,16.708,,6.0
2015-07-23,18.042,41.917,23.875,,20.917,,8.227
2015-07-24,17.083,39.0,21.917,,32.708,,17.167
2015-07-25,12.292,22.708,10.417,,31.75,,17.583
2015-07-26,10.696,16.565,5.87,,26.87,,15.696
2015-07-27,20.375,31.125,10.75,,33.417,,17.458
2015-07-28,15.292,28.208,12.917,,27.292,,11.708
2015-07-29,17.708,34.0,16.292,,30.708,,16.458
2015-07-30,19.042,32.458,13.417,,46.125,,23.625
2015-07-31,16.583,30.708,14.125,,54.75,,27.917
2015-08-01,13.75,20.417,6.667,,62.167,,34.75
2015-08-02,10.375,13.375,3.0,,75.625,,40.5
2015-08-03,17.13,25.87,8.739,,67.917,,37.833
2015-08-04,15.375,26.792,11.417,,67.75,,34.042
2015-08-05,10.25,19.75,9.5,,38.0,,16.125
2015-08-06,16.458,31.208,14.75,,29.542,,12.292
2015-08-07,13.957,30.739,16.783,,32.318,,15.565
2015-08-08,10.667,20.333,9.667,,50.458,,24.167
2015-08-09,7.708,10.458,2.75,,52.083,,26.667
2015-08-10,12.958,19.375,6.417,,41.292,,22.75
2015-08-11,15.043,21.957,6.913,,33.0,,18.958
2015-08-12,15.042,23.708,8.667,,30.5,,19.292
2015-08-13,8.167,12.958,4.792,,26.917,,11.583
2015-08-14,8.0,12.958,4.958,,21.792,,9.5
2015-08-15,6.625,11.5,4.875,,22.208,,12.625
2015-08-16,5.333,6.625,1.292,,30.5,,15.542
2015-08-17,5.958,9.917,3.958,,18.5,,6.955
2015-08-18,19.333,37.375,18.042,,19.542,,8.958
2015-08-19,18.87,34.13,15.261,,28.083,,15.875
2015-08-20,16.458,30.167,13.708,,25.083,,11.375
2015-08-21,11.708,25.792,14.083,,29.833,,13.083
2015-08-22,12.167,26.542,14.375,,24.5,,12.125
2015-08-23,8.083,14.792,6.708,,19.75,,8.917
2015-08-24,12.042,21.292,9.25,,23.458,,12.875
2015-08-25,5.391,9.522,4.13,,19.917,,9.125
2015-08-26,15.958,29.083,13.125,,19.667,,8.583
2015-08-27,14.826,23.435,8.609,,20.5,,10.708
2015-08-28,17.667,30.667,13.0,,27.125,,14.458
2015-08-29,13.417,20.292,6.875,,20.5,,9.958
2015-08-30,6.042,10.75,4.708,,16.167,,7.417
2015-08-31,12.708,31.625,18.917,,17.625,,9.417
2015-09-01,8.833,22.542,13.708,,13.417,,5.75
2015-09-02,18.417,37.208,18.792,,16.167,,8.25
2015-09-03,19.333,34.833,15.5,,21.708,,10.083
2015-09-04,21.391,39.609,18.217,,22.25,,13.167
2015-09-05,13.958,27.333,13.375,,24.167,,16.417
2015-09-06,10.667,15.208,4.542,,22.042,,15.083
2015-09-07,20.625,44.958,24.333,,16.667,,8.167
2015-09-08,16.542,45.542,29.0,,15.167,,9.208
2015-09-09,15.417,33.625,18.208,,11.417,,5.875
2015-09-10,16.739,42.435,25.696,,14.304,,8.0
2015-09-11,16.792,38.583,21.792,,10.958,,7.375
2015-09-12,14.217,27.174,12.957,,19.0,,14.125
2015-09-13,11.333,17.125,5.792,,21.5,,15.292
2015-09-14,13.846,35.846,22.0,,15.435,,8.864
2015-09-15,,,,,23.583,,17.958
2015-09-16,34.0,60.933,26.933,,30.875,,23.417
2015-09-17,18.417,37.5,19.083,,20.958,,14.417
2015-09-18,18.375,35.542,17.167,,10.792,,6.583
2015-09-19,12.0,33.625,21.625,,10.75,,5.708
2015-09-20,8.625,16.958,8.333,,13.417,,9.0
2015-09-21,12.875,22.167,9.292,,19.333,,16.167
2015-09-22,10.913,17.348,6.435,,25.542,,19.917
2015-09-23,14.375,21.083,6.708,,24.583,,18.75
2015-09-24,18.208,30.917,12.708,,23.167,,18.0
2015-09-25,16.391,31.304,14.913,,11.458,,6.917
2015-09-26,15.375,24.458,9.083,,15.417,,10.042
2015-09-27,11.5,23.458,11.958,,19.958,,14.292
2015-09-28,17.708,43.083,25.375,,18.542,,14.458
2015-09-29,18.708,40.958,22.25,,15.833,,10.875
2015-09-30,21.435,37.435,16.0,,15.333,,11.625
2015-10-01,15.333,27.417,12.083,,17.125,,12.708
2015-10-02,18.167,35.958,17.792,,12.042,,7.708
2015-10-03,13.417,31.208,17.792,,14.083,,9.167
2015-10-04,13.25,22.625,9.375,,17.208,,12.625
2015-10-05,21.167,41.375,20.208,,17.0,,16.0
2015-10-06,21.0,42.208,21.208,,19.0,,16.167
2015-10-07,17.182,36.818,19.636,,12.955,,10.174
2015-10-08,21.565,46.348,24.783,,15.375,,11.917
2015-10-09,25.833,50.667,24.833,,27.625,,27.958
2015-10-10,20.583,33.5,12.917,,39.0,,37.875
2015-10-11,11.417,17.708,6.292,,17.208,,14.125
2015-10-12,12.542,23.667,11.125,,15.375,,12.917
2015-10-13,17.042,43.958,26.917,,16.208,,12.0
2015-10-14,21.333,53.333,32.0,,12.292,,8.875
2015-10-15,25.125,60.5,35.375,,14.792,,13.364
2015-10-16,24.708,50.583,25.875,,22.208,,20.542
2015-10-17,20.333,39.833,19.5,,20.292,,19.833
2015-10-18,14.708,25.0,10.292,,18.542,,14.833
2015-10-19,21.917,53.458,31.542,,21.0,,19.583
2015-10-20,24.833,58.125,33.292,,28.208,,27.458
2015-10-21,28.75,61.25,32.5,,36.417,,36.75
2015-10-22,26.13,62.435,36.304,,34.625,,34.292
2015-10-23,25.87,55.87,30.0,,31.917,,31.565
2015-10-24,17.5,33.458,15.958,,31.417,,32.333
2015-10-25,6.458,12.333,5.875,,9.833,,7.25
2015-10-26,26.81,47.048,20.238,,17.762,,14.381
2015-10-27,19.5,33.833,14.333,,15.25,,12.917
2015-10-28,19.458,37.625,18.167,,14.333,,9.333
2015-10-29,21.5,52.458,30.958,,13.667,,10.5
2015-10-30,24.652,58.826,34.174,,21.542,,18.542
2015-10-31,16.375,41.583,25.208,,11.292,,9.667
2015-11-01,13.75,21.708,7.958,,17.75,,13.625
2015-11-02,20.583,43.042,22.458,,14.458,,12.583
2015-11-03,17.042,38.875,21.833,,10.042,,6.375
2015-11-04,21.333,50.5,29.167,,13.542,,12.0
2015-11-05,23.208,52.667,29.458,,17.458,,14.208
2015-11-06,26.083,59.5,33.417,,21.083,,19.792
2015-11-07,23.87,56.435,32.565,,32.417,,30.375
2015-11-08,15.292,25.625,10.333,,18.583,,15.875
2015-11-09,22.636,62.455,39.818,,15.636,,11.696
2015-11-10,16.417,37.208,20.792,,11.208,,6.667
2015-11-11,18.542,61.583,43.042,,11.958,,7.333
2015-11-12,19.75,56.625,36.875,,14.167,,12.875
2015-11-13,22.25,62.875,40.625,,23.458,,19.833
2015-11-14,13.542,26.542,13.0,,10.667,,10.208
2015-11-15,11.174,20.565,9.391,,8.75,,4.917
2015-11-16,19.542,54.958,35.417,,15.792,,13.125
2015-11-17,21.375,63.167,41.792,,21.75,,19.2
2015-11-18,20.75,49.875,29.125,,14.125,,6.333
2015-11-19,21.542,42.833,21.292,,10.833,,5.583
2015-11-20,22.708,68.792,46.083,,19.542,,14.75
2015-11-21,15.917,45.708,29.792,,15.208,,13.667
2015-11-22,12.083,25.25,13.167,,19.042,,16.5
2015-11-23,13.957,35.609,21.652,,23.458,,22.875
2015-11-24,14.292,41.375,27.083,,14.875,,11.458
2015-11-25,24.542,54.292,29.75,,10.75,,7.875
2015-11-26,21.435,51.13,29.696,,8.5,,4.625
2015-11-27,20.083,44.833,24.75,,10.958,,5.333
2015-11-28,16.667,45.708,29.042,,9.667,,6.958
2015-11-29,12.292,29.458,17.167,,12.917,,10.708
2015-11-30,20.333,58.042,37.708,,15.708,,13.042
2015-12-01,23.174,62.913,39.739,,15.542,,13.375
2015-12-02,27.75,66.833,39.083,,18.25,,15.917
2015-12-03,25.261,51.783,26.522,,16.478,,11.25
2015-12-04,20.792,42.667,21.875,,15.708,,9.5
2015-12-05,19.458,42.625,23.167,,11.917,,8.625
2015-12-06,13.958,33.917,19.958,,11.583,,8.625
2015-12-07,20.5,65.708,45.208,,14.625,,10.417
2015-12-08,24.583,79.125,54.542,,13.042,,9.958
2015-12-09,25.478,74.304,48.826,,14.292,,10.708
2015-12-10,21.261,39.87,18.609,,16.13,,11.696
2015-12-11,12.875,23.667,10.792,,8.417,,3.167
2015-12-12,20.167,41.292,21.125,,14.0,,6.958
2015-12-13,14.333,28.0,13.667,,16.0,,12.417
2015-12-14,18.417,63.333,44.917,,21.417,,18.542
2015-12-15,23.75,70.125,46.375,,20.667,,17.375
2015-12-16,23.875,60.625,36.75,,22.792,,14.682
2015-12-17,19.522,53.739,34.217,,10.417,,5.292
2015-12-18,20.417,62.833,42.417,,10.5,,6.75
2015-12-19,18.167,48.208,30.042,,12.792,,7.958
2015-12-20,17.833,39.083,21.25,,14.833,,12.0
2015-12-21,19.875,47.458,27.583,,14.667,,11.25
2015-12-22,22.773,57.955,35.182,,13.708,,10.304
2015-12-23,21.125,52.25,31.125,,19.208,,14.917
2015-12-24,23.25,65.792,42.542,,16.75,,11.75
2015-12-25,19.261,65.0,45.739,,16.542,,12.917
2015-12-26,18.875,47.833,28.958,,14.0,,11.833
2015-12-27,11.167,21.958,10.792,,9.167,,7.042
2015-12-28,19.25,42.208,22.958,,9.542,,6.833
2015-12-29,14.917,30.792,15.875,,10.458,,3.917
2015-12-30,15.542,31.458,15.917,,10.667,,6.625
2015-12-31,9.75,14.792,5.042,,10.792,,6.167
2016-01-01,7.542,12.625,5.083,,15.583,4.333,11.167
2016-01-02,9.5,14.75,5.25,,13.208,4.25,9.458
2016-01-03,10.833,17.458,6.625,,19.417,5.167,14.25
2016-01-04,11.417,20.083,8.667,,16.5,5.042,12.583
2016-01-05,10.458,22.417,11.958,,12.792,3.792,7.417
2016-01-06,25.0,55.208,30.208,,11.0,4.417,7.083
2016-01-07,24.083,62.792,38.708,,14.417,5.208,9.0
2016-01-08,17.826,29.043,11.217,,17.042,5.217,10.833
2016-01-09,15.875,32.042,16.167,,12.083,4.083,5.125
2016-01-10,22.125,52.167,30.042,,13.5,4.333,8.083
2016-01-11,24.292,56.292,32.0,,12.87,4.083,7.043
2016-01-12,23.708,55.417,31.708,,12.167,4.458,6.333
2016-01-13,22.875,51.292,28.417,,13.625,4.583,7.125
2016-01-14,9.208,14.542,5.333,,8.333,3.375,2.792
2016-01-15,9.833,15.833,6.0,,9.125,3.583,0.292
2016-01-16,19.217,37.174,17.957,,11.292,3.652,4.667
2016-01-17,23.0,62.208,39.208,,14.792,4.042,6.917
2016-01-18,27.167,72.667,45.5,,11.833,4.417,6.0
2016-01-19,26.75,62.458,35.708,,16.0,4.958,13.667
2016-01-20,28.167,59.083,30.917,,23.833,5.708,21.625
2016-01-21,18.292,32.042,13.75,,16.625,5.208,11.292
2016-01-22,12.583,19.875,7.292,,14.667,4.458,10.333
2016-01-23,14.6,29.9,15.3,,9.7,4.071,2.8
2016-01-24,25.143,44.0,18.857,,17.0,4.333,3.875
2016-01-25,24.917,58.375,33.458,,12.5,3.75,5.042
2016-01-26,28.583,70.208,41.625,,11.833,4.0,7.042
2016-01-27,25.75,46.333,20.583,,12.542,3.958,10.042
2016-01-28,22.375,58.5,36.125,,17.417,4.833,13.5
2016-01-29,14.208,23.333,9.125,,15.0,4.083,8.917
2016-01-30,18.958,39.417,20.458,,18.792,4.375,9.542
2016-01-31,16.917,40.25,23.333,,8.417,3.75,4.708
2016-02-01,25.391,66.565,41.174,,13.292,4.522,6.625
2016-02-02,18.708,39.583,20.875,,10.833,3.375,4.375
2016-02-03,21.625,56.083,34.458,,11.0,3.75,6.417
2016-02-04,22.292,43.5,21.208,,15.75,4.167,8.125
2016-02-05,17.5,26.917,9.417,,14.167,3.917,7.125
2016-02-06,21.0,40.167,19.167,,13.478,5.125,10.391
2016-02-07,19.917,41.917,22.0,,9.208,3.792,7.583
2016-02-08,23.917,54.625,30.708,,10.625,4.0,5.667
2016-02-09,27.087,47.087,20.0,,14.429,4.043,7.875
2016-02-10,18.083,34.208,16.125,,,3.458,5.083
2016-02-11,16.5,25.958,9.458,,,3.458,3.958
2016-02-12,12.25,21.792,9.542,,,3.5,5.708
2016-02-13,19.625,40.958,21.333,,,3.708,4.792
2016-02-14,23.333,56.583,33.25,,,4.0,5.958
2016-02-15,24.958,57.0,32.042,,,4.208,8.125
2016-02-16,30.333,61.083,30.75,,35.25,4.708,16.125
2016-02-17,35.174,80.087,44.913,,36.292,6.696,24.833
2016-02-18,18.5,32.792,14.292,,19.208,4.292,9.875
2016-02-19,10.792,17.792,7.0,,8.583,3.5,5.375
2016-02-20,23.909,45.136,21.227,,19.364,4.727,10.182
2016-02-21,15.583,28.958,13.375,,13.292,3.708,6.917
2016-02-22,27.083,51.333,24.25,,17.375,4.208,7.792
2016-02-23,16.833,30.875,14.042,,10.208,4.083,5.083
2016-02-24,17.917,33.917,16.0,,11.5,3.958,5.5
2016-02-25,18.783,35.087,16.304,,11.583,4.0,5.875
2016-02-26,14.5,23.333,8.833,,17.083,3.917,8.375
2016-02-27,23.667,46.333,22.667,,15.5,4.125,8.5
2016-02-28,27.542,63.25,35.708,,21.292,4.333,12.708
2016-02-29,,,,,,,
2016-03-01,22.958,46.583,23.625,,16.292,4.0,8.25
2016-03-02,25.292,50.917,25.625,,22.833,4.625,10.542
2016-03-03,20.458,40.0,19.542,,15.833,4.042,8.833
2016-03-04,21.542,43.667,22.125,,15.375,4.542,6.583
2016-03-05,17.565,26.696,9.13,,21.458,4.739,15.042
2016-03-06,25.083,44.042,18.958,,26.217,4.826,15.818
2016-03-07,22.583,41.417,18.833,,13.0,3.625,7.458
2016-03-08,20.333,39.125,18.792,,14.708,3.917,9.458
2016-03-09,25.625,60.292,34.667,,17.167,4.375,11.708
2016-03-10,22.167,46.958,24.792,,19.375,4.167,13.083
2016-03-11,19.458,39.083,19.625,,16.417,3.792,8.625
2016-03-12,16.708,25.667,8.958,,16.417,3.583,11.208
2016-03-13,25.696,46.565,20.87,,21.0,4.304,13.5
2016-03-14,20.958,40.292,19.333,,19.042,3.182,14.833
2016-03-15,20.542,40.5,19.958,,11.333,3.333,3.75
2016-03-16,19.708,39.542,19.833,,12.833,3.125,7.333
2016-03-17,21.375,42.875,21.5,,13.417,3.292,7.042
2016-03-18,19.875,33.208,13.333,,20.0,3.542,13.583
2016-03-19,15.042,22.292,7.25,,43.375,4.958,31.875
2016-03-20,15.542,23.0,7.458,,46.042,4.75,34.0
2016-03-21,19.429,33.0,13.571,,16.13,4.435,6.0
2016-03-22,21.458,42.458,21.0,,22.292,4.458,15.167
2016-03-23,25.917,48.833,22.917,,19.792,4.708,12.25
2016-03-24,18.25,37.083,18.833,,15.042,4.458,10.042
2016-03-25,19.917,31.042,11.125,,20.333,4.708,12.625
2016-03-26,9.958,15.75,5.792,,19.583,4.458,10.833
2016-03-27,15.792,32.125,16.333,,12.5,4.417,4.208
2016-03-28,24.792,51.042,26.25,,20.292,4.792,11.708
2016-03-29,25.565,49.217,23.652,,27.458,5.458,20.375
2016-03-30,20.625,34.833,14.208,,32.333,5.292,23.0
2016-03-31,27.333,46.042,18.708,,25.875,5.25,15.875
2016-04-01,24.792,40.5,15.708,,36.542,5.167,24.208
2016-04-02,14.0,34.542,20.542,,33.125,4.667,19.75
2016-04-03,9.13,13.739,4.609,,20.208,3.391,12.208
