date,NO2_mean,NOX_mean,NO_mean,SO2_mean,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2013-02-06,17.032,35.023,17.991,0.268,195.617,3.853,66.0,54.0,46.0,11.338,7.98,0.0,3.5,2.775,2.4,206.955
2013-02-07,12.256,23.442,11.186,0.646,193.225,3.162,89.0,48.083,31.0,10.564,7.638,0.0,6.3,3.375,0.7,203.788
2013-02-08,13.891,23.052,9.162,0.104,193.083,3.656,90.0,78.958,67.0,11.542,3.958,19.0,5.1,3.292,0.8,204.625
2013-02-09,9.708,16.448,6.739,0.021,192.704,3.187,70.0,58.792,37.0,9.206,3.646,0.0,9.5,5.183,3.4,201.909
2013-02-10,18.479,34.338,15.859,0.587,197.125,4.167,75.0,58.792,42.0,14.406,10.334,0.0,6.4,3.65,1.8,211.531
2013-02-11,8.078,13.943,5.864,0.042,193.975,2.854,58.0,46.417,34.0,9.218,4.208,0.0,6.2,2.862,0.6,203.194
2013-02-12,21.026,46.955,25.929,0.086,195.626,4.178,67.0,51.292,31.0,14.122,7.292,0.0,9.9,4.871,0.9,209.748
2013-02-13,16.429,30.868,14.439,0.312,194.751,3.708,69.0,52.625,40.0,12.225,5.792,0.0,8.7,4.9,2.9,206.976
2013-02-14,23.414,41.318,17.904,0.354,195.934,4.338,90.0,78.417,48.0,18.226,9.73,21.0,4.7,2.858,0.8,214.161
2013-02-15,14.12,24.938,10.818,0.166,192.323,3.416,88.0,67.292,55.0,8.114,4.625,3.0,8.6,5.996,3.2,200.438
2013-02-16,12.089,17.745,5.656,2.021,196.666,4.0,62.0,43.75,24.0,9.166,23.062,0.0,10.7,6.612,3.3,205.833
2013-02-17,23.465,48.286,24.821,2.077,200.521,6.0,72.0,57.458,41.0,16.677,30.729,0.0,9.8,5.112,1.4,217.198
2013-02-18,11.706,22.43,10.724,0.646,193.786,3.212,54.0,46.25,37.0,8.46,12.775,0.0,5.9,3.946,2.7,202.246
2013-02-19,11.7,21.339,9.638,0.381,192.913,3.15,52.0,44.667,33.0,8.638,12.042,0.0,7.4,4.196,2.8,201.55
2013-02-20,22.688,40.771,18.083,0.72,197.262,4.412,61.0,48.458,33.0,15.352,16.604,0.0,9.5,4.721,1.7,212.614
2013-02-21,22.876,41.926,19.05,0.75,198.627,5.102,66.0,54.417,40.0,14.428,19.584,0.0,8.0,3.975,0.8,213.055
2013-02-22,22.886,42.724,19.838,0.625,197.344,4.354,65.0,50.458,34.0,11.646,14.27,0.0,8.2,4.542,1.8,208.99
2013-02-23,18.229,26.599,8.37,0.812,198.99,4.334,70.0,46.042,22.0,15.281,15.542,0.0,11.3,5.046,0.1,214.271
2013-02-24,35.901,64.476,28.575,1.502,201.771,5.583,64.0,48.667,34.0,22.344,18.896,0.0,10.6,5.988,1.2,224.114
2013-02-25,42.587,75.084,32.498,4.646,207.423,7.686,65.0,50.292,29.0,31.623,50.667,0.0,12.5,8.142,3.4,239.046
2013-02-26,33.686,52.092,18.405,2.518,205.235,7.785,71.0,48.625,23.0,28.65,60.02,0.0,14.7,9.988,3.8,233.884
2013-02-27,30.146,46.74,16.594,1.378,197.625,5.783,91.0,82.667,63.0,30.022,28.084,12.0,13.7,11.9,10.2,227.648
2013-02-28,22.414,43.849,21.436,1.271,198.285,5.634,91.0,62.875,37.0,20.33,29.771,0.0,16.7,12.875,9.4,218.616
2013-03-01,18.812,30.542,11.729,1.083,198.292,5.834,87.0,68.917,51.0,19.094,34.021,5.0,12.5,10.158,8.8,217.385
2013-03-02,9.057,13.297,4.24,0.229,194.365,4.146,87.0,66.25,49.0,11.115,11.25,4.0,13.4,9.746,7.8,205.479
2013-03-03,12.982,22.985,10.002,0.104,195.125,3.25,66.0,46.583,28.0,9.594,8.438,0.0,10.2,7.271,3.5,204.719
2013-03-04,26.31,46.911,20.601,0.746,199.012,4.418,75.0,49.292,26.0,21.732,14.312,0.0,14.9,8.188,1.4,220.745
2013-03-05,17.755,32.486,14.732,0.5,193.857,4.251,86.0,73.25,52.0,13.473,12.884,11.0,10.9,8.833,4.1,207.33
2013-03-06,12.312,23.662,11.349,0.312,194.595,3.519,68.0,50.917,35.0,7.795,12.688,0.0,8.7,4.379,1.9,202.39
2013-03-07,18.542,35.319,16.777,1.104,195.92,3.808,64.0,45.917,32.0,10.265,12.5,0.0,8.1,4.596,0.5,206.185
2013-03-08,18.182,34.724,16.542,0.979,196.969,3.896,58.0,46.875,30.0,9.948,13.188,0.0,9.6,5.542,2.1,206.917
2013-03-09,13.812,20.245,6.432,2.021,197.24,4.198,69.0,52.417,32.0,11.323,20.562,0.0,10.1,6.638,3.2,208.563
2013-03-10,10.511,20.289,9.778,0.356,195.177,3.375,60.0,47.458,30.0,7.302,9.229,0.0,8.0,4.425,1.7,202.479
2013-03-11,27.586,49.586,21.999,1.521,199.738,3.972,72.0,49.833,29.0,15.452,13.584,0.0,10.4,6.233,1.0,215.19
2013-03-12,42.649,77.19,34.541,4.942,206.852,6.371,70.0,47.208,27.0,31.527,23.979,0.0,16.7,10.846,3.6,238.378
2013-03-13,29.656,53.183,23.526,0.59,197.527,5.696,92.0,81.0,63.0,31.482,21.12,45.0,14.0,10.821,8.1,229.009
2013-03-14,11.026,20.349,9.323,0.229,192.163,3.603,75.0,57.208,35.0,6.873,8.312,0.0,11.2,7.112,4.2,199.036
2013-03-15,28.052,47.818,19.766,1.042,198.396,4.562,68.0,49.0,34.0,13.99,20.562,0.0,10.8,7.396,3.2,212.386
2013-03-16,26.729,37.042,10.312,2.792,203.802,6.542,71.0,55.542,42.0,23.26,37.125,0.0,16.1,11.175,4.3,227.062
2013-03-17,39.597,57.878,18.281,3.908,203.177,6.677,72.0,54.458,28.0,23.698,49.438,0.0,19.3,13.617,7.8,226.875
2013-03-18,43.774,78.989,35.215,3.104,204.207,7.145,76.0,67.75,55.0,38.755,40.71,0.0,16.9,14.246,10.6,242.962
2013-03-19,16.903,26.912,10.01,1.0,196.064,4.471,61.0,41.625,22.0,13.1,21.375,0.0,19.0,12.879,8.5,209.164
2013-03-20,23.703,41.083,17.38,0.548,195.427,4.805,90.0,81.25,62.0,19.06,12.5,18.0,12.8,11.2,8.4,214.488
2013-03-21,7.448,12.938,5.49,0.0,193.573,2.796,64.0,51.625,31.0,5.74,6.188,0.0,11.4,7.804,5.2,199.312
2013-03-22,19.604,32.932,13.328,0.979,197.886,3.812,64.0,47.667,31.0,11.927,10.646,0.0,12.1,8.438,4.7,209.812
2013-03-23,28.026,39.099,11.073,3.834,201.844,5.27,66.0,52.875,32.0,17.938,24.042,0.0,16.1,10.512,4.1,219.781
2013-03-24,37.017,55.317,18.299,4.97,202.344,6.604,67.0,45.292,15.0,20.958,43.0,0.0,19.3,13.617,7.2,223.302
2013-03-25,47.531,76.999,29.468,7.602,200.869,5.282,67.0,48.708,35.0,25.664,33.02,0.0,18.7,16.4,13.1,226.532
2013-03-26,47.551,80.987,33.436,3.0,202.301,6.938,92.0,88.5,64.0,44.247,30.062,38.0,15.7,14.275,13.1,246.548
2013-03-27,22.807,46.859,24.052,1.72,198.938,4.625,93.0,65.333,36.0,19.814,21.792,0.0,18.0,14.671,11.3,218.753
2013-03-28,33.026,50.724,17.698,2.438,196.06,5.136,75.0,52.542,15.0,19.663,33.98,0.0,21.6,14.85,8.4,215.723
2013-03-29,33.448,48.386,14.938,2.146,198.49,5.344,89.0,61.0,44.0,29.0,22.584,3.0,21.1,16.929,13.6,227.49
2013-03-30,13.224,18.375,5.151,0.958,191.958,3.896,93.0,75.125,50.0,15.573,9.812,36.0,18.5,15.65,14.0,207.531
2013-03-31,12.251,21.762,9.511,0.655,192.469,3.614,59.0,41.083,18.0,12.281,16.916,0.0,20.0,14.233,11.1,204.75
2013-04-01,29.161,44.291,15.129,1.849,197.808,4.958,59.0,38.292,14.0,28.479,16.622,0.0,20.2,13.138,7.3,226.288
2013-04-02,28.85,44.868,16.018,0.986,197.822,5.712,90.0,65.542,47.0,35.988,21.271,4.0,17.7,14.504,11.0,233.81
2013-04-03,13.148,20.699,7.551,0.611,192.153,4.232,91.0,58.0,36.0,14.034,18.062,5.0,18.6,14.058,11.5,206.186
2013-04-04,39.811,57.696,17.885,3.212,199.64,6.082,73.0,48.667,27.0,31.685,24.075,0.0,21.5,15.438,8.8,231.325
2013-04-05,27.018,38.932,11.913,2.444,196.172,5.552,73.0,50.042,18.0,26.984,23.125,0.0,24.1,17.717,11.1,223.157
2013-04-06,13.398,18.94,5.542,0.959,190.793,4.458,93.0,77.5,64.0,25.438,11.365,36.0,18.5,17.375,16.7,216.232
2013-04-07,7.745,11.542,3.796,1.125,186.722,3.49,84.0,57.625,33.0,7.792,4.416,0.0,16.4,12.942,8.7,194.514
2013-04-08,21.584,35.151,13.567,1.486,195.631,4.314,73.0,48.458,33.0,16.954,12.792,0.0,15.8,11.967,6.7,212.584
2013-04-09,24.108,39.284,15.176,2.583,199.083,5.623,67.0,44.75,22.0,23.489,24.271,0.0,20.1,15.121,10.3,222.571
2013-04-10,16.868,27.818,10.951,1.926,195.594,4.083,55.0,35.125,23.0,11.852,17.084,0.0,15.5,12.596,9.3,207.445
2013-04-11,24.694,38.564,13.87,2.582,196.74,4.572,75.0,52.417,34.0,15.417,19.396,1.0,13.8,9.846,6.6,212.156
2013-04-12,22.042,35.546,13.505,2.042,196.501,4.938,74.0,49.75,29.0,20.122,20.229,0.0,15.1,10.825,6.5,216.623
2013-04-13,21.472,31.713,10.241,2.0,197.722,4.562,65.0,43.0,23.0,17.028,17.354,0.0,14.6,11.45,5.6,214.75
2013-04-14,19.157,23.583,4.426,4.681,198.819,4.281,65.0,50.917,42.0,17.361,27.142,0.0,21.5,16.358,9.9,216.18
2013-04-15,20.919,31.061,10.142,2.569,196.192,4.23,79.0,47.292,27.0,16.103,25.596,0.0,20.7,17.212,13.2,212.294
2013-04-16,24.82,35.255,10.435,4.486,195.822,4.466,68.0,45.792,26.0,21.627,28.508,0.0,25.2,19.162,13.0,217.449
2013-04-17,27.284,43.959,16.675,4.648,193.803,5.043,79.0,61.0,39.0,22.48,27.513,0.0,23.3,20.338,17.6,216.283
2013-04-18,23.164,36.243,13.08,3.714,193.736,4.481,76.0,58.5,42.0,24.094,22.78,0.0,23.8,19.05,14.4,217.829
2013-04-19,9.292,14.097,4.806,1.556,193.536,3.219,61.0,36.75,22.0,9.626,16.958,0.0,15.8,12.654,9.0,203.162
2013-04-20,13.407,19.357,5.949,1.042,195.302,3.854,86.0,47.042,10.0,12.932,14.938,10.0,17.4,11.021,7.1,208.233
2013-04-21,5.468,7.694,2.227,0.611,192.709,2.854,89.0,58.875,34.0,8.434,4.458,8.0,15.0,10.358,7.5,201.143
2013-04-22,15.997,26.927,10.93,0.768,195.938,3.898,64.0,39.417,20.0,14.893,14.02,0.0,18.6,12.204,6.1,210.83
2013-04-23,28.028,39.759,11.731,1.667,195.05,4.852,73.0,47.833,25.0,24.222,18.228,0.0,18.6,14.004,7.9,219.272
2013-04-24,25.333,34.891,9.558,0.621,194.928,5.575,92.0,85.917,70.0,35.554,16.646,28.0,17.3,15.521,13.2,230.482
2013-04-25,30.581,44.13,13.549,2.792,193.071,5.39,82.0,46.875,14.0,26.234,22.958,0.0,23.1,17.525,11.1,219.304
2013-04-26,21.481,32.18,10.699,2.51,191.762,5.627,76.0,49.667,30.0,14.756,31.159,1.0,20.0,16.058,12.0,206.518
2013-04-27,19.958,29.292,9.333,1.375,193.935,4.562,63.0,42.125,32.0,14.65,21.188,0.0,18.1,15.204,10.8,208.585
2013-04-28,13.602,16.523,2.921,1.458,194.305,4.614,65.0,42.5,25.0,15.753,20.208,0.0,21.6,16.85,11.1,210.058
2013-04-29,16.759,21.523,4.764,2.611,194.504,4.823,64.0,48.625,26.0,17.036,22.32,0.0,24.0,18.317,12.3,211.54
2013-04-30,28.796,42.773,13.977,1.986,194.64,5.021,91.0,72.417,64.0,19.74,19.968,8.0,18.9,16.688,14.7,214.38
2013-05-01,9.977,15.264,5.287,0.389,191.334,3.389,67.0,51.083,37.0,12.912,9.387,0.0,17.1,13.717,10.1,204.246
2013-05-02,9.597,15.884,6.287,0.306,190.963,3.229,69.0,48.292,29.0,9.825,6.167,0.0,18.0,12.896,9.0,200.789
2013-05-03,11.139,15.986,4.847,0.583,192.292,3.104,64.0,50.125,35.0,12.449,8.084,0.0,18.2,14.192,9.8,204.741
2013-05-04,11.662,15.829,4.167,0.945,193.786,3.854,65.0,50.333,27.0,14.839,12.104,0.0,20.7,15.708,10.7,208.625
2013-05-05,16.68,20.195,3.514,2.361,194.7,4.542,76.0,52.042,33.0,13.836,24.794,0.0,21.8,17.179,11.4,208.536
2013-05-06,16.338,20.699,4.361,2.305,194.486,4.864,68.0,47.125,25.0,16.563,28.708,0.0,24.3,19.125,13.0,211.049
2013-05-07,7.597,12.401,4.804,0.361,189.947,2.848,54.0,40.208,25.0,9.413,11.292,0.0,19.5,15.771,12.0,199.36
2013-05-08,24.305,38.021,13.716,1.894,192.632,3.465,59.0,42.833,29.0,19.891,11.256,0.0,20.9,16.158,10.8,212.524
2013-05-09,37.907,55.819,17.911,4.334,195.533,5.414,56.0,33.708,15.0,29.507,17.176,0.0,26.6,19.729,12.5,225.04
2013-05-10,38.449,55.708,17.259,2.18,198.161,6.632,93.0,61.708,38.0,44.506,27.338,30.0,23.3,18.25,15.6,242.667
2013-05-11,25.532,49.005,23.472,1.222,194.882,6.115,92.0,88.458,80.0,38.956,20.232,12.0,19.7,18.271,16.4,233.838
2013-05-12,19.843,26.389,6.546,2.597,194.429,5.417,84.0,52.917,31.0,20.318,20.568,0.0,26.0,20.425,13.7,214.746
2013-05-13,24.49,35.874,11.383,2.769,194.903,4.83,69.0,52.292,26.0,24.25,21.634,0.0,28.2,21.971,16.4,219.153
2013-05-14,28.139,41.298,13.158,3.221,194.112,5.426,77.0,56.333,27.0,28.244,23.774,0.0,29.7,23.054,17.7,222.356
2013-05-15,18.463,31.377,12.914,2.569,190.374,3.951,74.0,60.042,45.0,16.542,13.814,0.0,26.0,22.708,20.3,206.916
2013-05-16,10.065,15.389,5.324,0.535,190.477,3.625,63.0,50.75,33.0,13.312,29.688,0.0,24.5,20.396,16.5,203.789
2013-05-17,17.605,25.27,7.665,1.875,191.804,3.746,64.0,46.792,27.0,13.806,14.885,0.0,26.6,20.4,15.6,205.61
2013-05-18,17.546,24.815,7.269,2.139,193.527,4.114,65.0,48.625,32.0,17.557,16.403,0.0,26.0,21.421,16.9,211.084
2013-05-19,11.009,14.079,3.069,1.153,190.684,3.531,91.0,67.833,33.0,15.408,10.225,11.0,24.3,19.821,18.2,206.092
2013-05-20,23.662,35.892,12.23,2.155,190.77,4.104,89.0,65.458,47.0,21.578,9.176,1.0,26.4,22.325,18.4,212.348
2013-05-21,21.794,31.25,9.457,2.736,193.075,5.019,74.0,58.292,38.0,22.995,27.604,0.0,28.5,24.167,20.0,216.071
2013-05-22,28.919,39.597,10.678,4.285,196.708,6.217,80.0,51.958,26.0,24.724,41.562,0.0,30.1,24.954,19.9,221.432
2013-05-23,14.203,19.683,5.48,0.944,192.547,3.867,41.0,26.875,15.0,15.393,19.729,0.0,30.8,24.612,20.4,207.94
2013-05-24,24.88,34.861,9.982,1.667,197.204,4.303,63.0,34.0,17.0,21.737,16.438,0.0,30.3,23.979,17.0,218.94
2013-05-25,19.347,25.352,6.005,2.319,196.843,4.292,56.0,43.542,31.0,18.098,20.75,0.0,28.5,23.804,18.2,214.941
2013-05-26,11.722,15.268,3.546,1.833,196.566,3.26,65.0,51.5,28.0,12.124,15.646,0.0,28.5,24.062,20.5,208.691
2013-05-27,18.695,27.676,8.981,1.57,194.36,3.975,67.0,50.875,38.0,20.719,18.333,0.0,27.0,23.904,20.9,215.079
2013-05-28,11.766,16.779,5.013,0.613,191.007,3.606,78.0,62.75,47.0,29.139,10.188,2.0,25.1,22.688,20.6,220.146
2013-05-29,19.247,36.383,17.137,1.24,190.0,4.404,84.0,75.667,68.0,28.076,10.062,4.0,25.8,23.296,20.1,218.076
2013-05-30,22.477,40.727,18.25,2.595,191.335,5.21,92.0,72.125,62.0,22.213,26.521,1.0,25.8,23.246,20.0,213.548
2013-05-31,22.403,31.545,9.141,1.875,195.885,5.027,69.0,46.167,19.0,24.642,22.604,0.0,30.3,23.775,17.4,220.527
2013-06-01,20.204,26.829,6.625,1.819,196.055,4.323,66.0,45.958,24.0,21.57,15.917,0.0,28.1,23.246,20.7,217.625
2013-06-02,16.875,20.894,4.018,2.583,195.393,4.271,64.0,50.208,38.0,17.85,17.542,0.0,26.9,23.662,21.5,213.243
2013-06-03,24.077,34.034,9.956,2.583,194.83,4.826,75.0,56.875,42.0,20.632,21.941,0.0,28.8,24.129,21.2,215.462
2013-06-04,23.054,34.68,11.626,2.421,193.563,3.8,76.0,53.375,23.0,19.661,17.458,0.0,32.0,24.267,19.3,213.224
2013-06-05,22.046,35.212,13.166,3.076,192.774,3.811,77.0,60.083,41.0,18.038,17.208,0.0,28.2,24.671,21.3,210.812
2013-06-06,16.026,22.762,6.736,1.343,193.51,4.075,64.0,47.958,33.0,26.459,19.214,0.0,28.5,25.117,22.6,219.969
2013-06-07,13.363,19.369,6.005,1.125,191.79,3.559,68.0,40.875,25.0,17.295,20.271,0.0,31.8,25.746,20.6,209.085
2013-06-08,17.667,24.319,6.653,2.153,191.959,4.011,73.0,44.583,27.0,15.004,21.562,0.0,29.3,24.396,19.5,206.962
2013-06-09,11.634,14.986,3.352,2.208,191.937,3.854,60.0,54.083,47.0,15.08,16.229,0.0,27.0,23.796,21.1,207.016
2013-06-10,14.509,20.242,5.732,1.417,191.47,3.436,66.0,51.458,34.0,19.136,14.517,0.0,30.2,24.833,22.1,210.605
2013-06-11,8.282,12.18,3.898,0.699,189.199,3.177,67.0,57.667,41.0,23.593,8.166,0.0,31.2,25.754,23.0,212.792
2013-06-12,8.543,13.851,5.309,0.639,185.656,3.18,67.0,50.917,37.0,26.272,7.708,0.0,33.2,29.004,24.7,211.928
2013-06-13,21.456,34.77,13.314,2.982,188.192,3.477,67.0,47.792,29.0,22.154,13.771,0.0,36.8,30.196,26.1,210.347
2013-06-14,18.648,26.71,8.062,2.292,187.817,3.753,74.0,50.417,32.0,20.586,16.688,0.0,35.0,29.392,25.5,208.403
2013-06-15,18.644,29.829,11.185,1.667,188.443,4.656,92.0,80.167,61.0,25.174,18.042,58.0,28.5,25.571,23.9,213.617
2013-06-16,11.751,17.106,5.355,1.345,186.245,3.834,84.0,62.625,42.0,19.088,11.708,0.0,31.7,27.446,23.4,205.332
2013-06-17,19.583,33.952,14.369,2.541,185.505,4.021,82.0,66.167,45.0,21.537,19.708,0.0,31.9,27.55,24.9,207.042
2013-06-18,19.703,35.217,15.514,3.726,182.932,3.292,83.0,64.458,48.0,17.21,22.606,0.0,31.5,27.867,24.9,200.141
2013-06-19,17.768,36.606,18.838,2.444,182.942,3.454,92.0,83.875,75.0,18.815,15.958,63.0,27.0,25.217,21.5,201.758
2013-06-20,32.854,48.715,15.865,1.116,194.732,5.001,92.0,88.667,82.0,27.107,10.375,77.0,23.9,21.821,20.6,221.839
2013-06-21,32.29,49.723,17.433,1.222,194.875,4.958,92.0,86.583,74.0,24.285,13.375,20.0,23.3,21.292,20.4,219.16
2013-06-22,24.634,35.611,10.977,2.611,194.754,4.719,86.0,67.542,44.0,17.991,14.416,0.0,27.3,23.238,19.4,212.745
2013-06-23,21.94,28.227,6.287,4.014,197.761,5.875,83.0,71.417,60.0,19.024,20.021,0.0,26.1,24.175,22.5,216.786
2013-06-24,22.754,31.775,9.021,1.861,196.428,5.503,91.0,68.792,46.0,21.683,22.479,6.0,29.1,24.821,21.7,218.111
2013-06-25,26.028,36.926,10.899,2.544,197.106,4.788,77.0,63.542,44.0,24.741,19.146,0.0,30.6,26.254,23.7,221.848
2013-06-26,17.586,23.07,5.483,0.695,193.878,4.645,92.0,87.167,78.0,27.98,9.562,52.0,24.1,22.65,22.1,221.858
2013-06-27,25.349,37.271,11.922,1.556,198.086,5.125,82.0,64.292,47.0,24.01,14.458,0.0,28.5,25.433,22.1,222.096
2013-06-28,12.172,15.841,3.669,1.014,194.687,4.04,69.0,58.917,41.0,24.86,16.104,0.0,29.9,25.479,23.6,219.548
2013-06-29,15.308,22.318,7.01,1.889,191.405,3.51,75.0,59.875,39.0,16.285,12.48,0.0,30.4,25.808,22.1,207.691
2013-06-30,11.12,14.979,3.859,1.653,192.63,3.302,76.0,60.25,34.0,14.977,11.438,1.0,31.2,26.296,23.6,207.608
2013-07-01,13.307,21.26,7.953,1.528,191.369,3.071,74.0,59.5,43.0,16.145,10.796,0.0,30.0,26.342,23.5,207.514
2013-07-02,15.349,23.932,8.583,1.801,190.301,3.224,68.0,56.708,42.0,18.063,10.334,0.0,29.8,26.196,23.7,208.363
2013-07-03,22.566,39.123,16.557,2.081,188.902,3.422,90.0,73.083,60.0,18.803,9.167,21.0,28.5,25.596,23.9,207.704
2013-07-04,31.009,59.889,28.879,2.684,192.464,5.662,88.0,80.375,72.0,37.253,16.058,4.0,27.9,26.417,24.8,229.718
2013-07-05,12.527,29.68,17.153,2.833,181.032,3.92,91.0,73.792,57.0,17.65,15.75,2.0,32.4,28.9,26.0,198.682
2013-07-06,11.727,25.611,13.884,2.958,183.517,3.521,91.0,75.583,61.0,15.992,13.938,12.0,31.8,28.571,25.6,199.51
2013-07-07,12.13,19.88,7.75,3.014,188.644,3.24,84.0,69.667,55.0,19.845,12.771,0.0,33.3,29.492,25.8,208.489
2013-07-08,16.197,33.222,17.025,4.153,185.605,3.022,83.0,66.25,44.0,17.058,20.566,0.0,34.7,30.454,27.5,202.662
2013-07-09,19.136,35.348,16.212,6.229,185.722,3.32,74.0,60.708,43.0,18.584,28.854,0.0,34.7,30.483,27.4,204.306
2013-07-10,17.544,30.893,13.349,8.014,185.6,3.236,75.0,60.792,41.0,17.122,35.75,0.0,34.8,30.446,27.3,202.722
2013-07-11,16.552,30.492,13.94,4.684,185.068,3.125,78.0,63.458,43.0,16.526,28.354,0.0,33.8,30.217,27.9,201.594
2013-07-12,15.568,32.902,17.334,4.0,183.909,2.828,75.0,63.708,42.0,16.53,17.771,0.0,33.8,30.242,27.3,200.439
2013-07-13,14.745,28.0,13.255,3.028,183.351,3.386,76.0,65.958,47.0,18.43,13.875,0.0,34.7,29.717,26.7,201.782
2013-07-14,14.759,20.537,5.778,2.042,186.449,4.198,82.0,68.792,46.0,19.597,14.125,3.0,33.0,28.304,26.0,206.046
2013-07-15,16.861,28.292,11.43,2.208,186.084,3.979,79.0,75.458,68.0,17.914,9.208,3.0,28.5,27.138,26.2,203.999
2013-07-16,20.13,32.727,12.598,1.881,186.13,4.435,80.0,61.833,43.0,22.157,14.562,0.0,33.6,29.329,25.7,208.288
2013-07-17,20.256,34.055,13.799,3.759,184.458,3.857,71.0,61.208,50.0,16.07,17.042,0.0,32.6,29.379,27.2,200.529
2013-07-18,19.278,34.88,15.602,4.438,185.618,4.135,79.0,60.958,43.0,15.764,22.458,0.0,33.3,29.812,27.4,201.382
2013-07-19,11.443,17.905,6.462,0.389,187.92,3.176,63.0,46.875,28.0,13.055,9.604,0.0,32.7,28.654,24.8,200.976
2013-07-20,21.185,28.889,7.704,3.194,191.58,3.448,69.0,50.458,21.0,17.477,11.916,0.0,32.7,28.254,23.2,209.056
2013-07-21,13.968,17.44,3.472,3.486,188.894,3.865,73.0,60.458,44.0,13.714,17.354,0.0,33.6,29.758,26.8,202.607
2013-07-22,19.898,31.305,11.407,2.583,186.076,4.094,74.0,62.875,43.0,16.33,19.834,0.0,34.4,30.112,28.1,202.406
2013-07-23,26.89,43.999,17.11,4.257,188.228,4.316,74.0,60.0,44.0,24.197,24.0,0.0,33.9,30.442,27.3,212.424
2013-07-24,25.72,38.169,12.449,4.725,186.405,4.481,87.0,66.292,42.0,21.894,25.834,13.0,34.0,29.421,25.3,208.299
2013-07-25,26.005,41.144,15.139,5.629,185.884,3.748,69.0,56.042,43.0,19.51,27.834,0.0,35.0,31.458,28.2,205.394
2013-07-26,23.316,36.448,13.133,4.681,190.254,4.647,79.0,64.208,44.0,18.27,36.542,0.0,34.8,30.896,28.5,208.525
2013-07-27,25.444,35.023,9.579,5.292,195.684,5.531,75.0,60.667,42.0,20.194,35.125,0.0,33.2,30.075,27.8,215.877
2013-07-28,14.167,18.199,4.032,2.597,196.546,5.052,79.0,63.75,42.0,17.479,34.0,1.0,32.7,29.15,27.2,214.024
2013-07-29,26.987,49.918,22.931,5.478,189.124,5.166,83.0,72.958,69.0,18.615,21.375,2.0,29.4,28.446,27.9,207.739
2013-07-30,24.776,39.483,14.707,4.847,189.018,4.063,78.0,68.292,55.0,19.316,26.166,0.0,33.2,30.188,28.3,208.334
2013-07-31,22.832,36.701,13.869,1.972,198.589,6.24,85.0,65.625,51.0,28.137,34.688,7.0,33.9,29.767,27.0,226.726
2013-08-01,25.566,40.343,14.776,3.287,191.81,4.946,82.0,65.0,53.0,25.23,25.562,0.0,34.7,30.729,28.1,217.041
2013-08-02,12.402,21.456,9.054,0.463,192.28,4.438,71.0,55.125,38.0,15.766,22.916,0.0,34.8,30.504,27.3,208.046
2013-08-03,11.31,19.042,7.732,0.931,191.698,3.927,66.0,54.542,44.0,14.25,10.208,0.0,33.0,29.588,25.9,205.948
2013-08-04,11.389,16.106,4.718,2.375,191.375,4.031,73.0,60.0,48.0,14.906,18.146,0.0,34.2,30.117,27.2,206.281
2013-08-05,14.612,29.514,14.902,3.917,181.961,3.622,76.0,63.0,44.0,13.158,14.089,0.0,35.1,31.067,28.7,195.12
2013-08-06,21.957,34.985,13.028,1.792,191.009,4.383,81.0,62.667,44.0,23.539,20.834,0.0,35.2,30.867,27.1,214.547
2013-08-07,21.271,32.75,11.479,1.191,191.949,4.628,71.0,60.417,46.0,21.222,25.271,0.0,35.1,31.225,28.1,213.17
2013-08-08,26.364,40.815,14.451,3.116,191.098,4.947,73.0,60.458,44.0,24.424,31.312,0.0,35.5,31.933,28.5,215.522
2013-08-09,27.398,39.747,12.349,4.833,189.787,4.589,75.0,61.583,42.0,17.828,38.771,0.0,36.2,32.233,29.6,207.615
2013-08-10,23.276,33.588,10.312,4.208,192.039,5.26,81.0,58.833,42.0,18.578,40.52,0.0,36.6,32.946,29.3,210.616
2013-08-11,14.568,19.208,4.641,2.681,196.896,5.042,69.0,54.583,41.0,19.396,40.98,0.0,37.5,33.492,29.6,216.292
2013-08-12,15.784,22.645,6.861,1.194,193.196,4.427,63.0,42.5,22.0,16.986,31.333,0.0,38.6,33.879,29.9,210.183
2013-08-13,16.034,22.047,6.013,1.264,194.801,4.527,61.0,39.417,22.0,17.073,27.416,0.0,37.2,32.483,27.0,211.875
2013-08-14,16.058,20.873,4.815,1.975,195.785,4.363,71.0,44.958,22.0,16.858,27.771,0.0,38.4,32.342,26.7,212.643
2013-08-15,12.353,16.965,4.613,2.34,193.317,4.427,69.0,57.958,42.0,14.574,37.417,0.0,35.7,31.758,29.4,207.89
2013-08-16,14.533,22.033,7.5,2.678,191.67,4.61,70.0,56.042,32.0,12.657,32.167,0.0,36.9,31.846,29.7,204.327
2013-08-17,11.536,18.774,7.238,2.042,192.097,4.458,68.0,55.625,33.0,13.18,23.125,0.0,35.3,31.496,29.1,205.278
2013-08-18,8.369,14.994,6.625,1.916,188.111,2.927,63.0,53.542,30.0,11.194,13.375,0.0,36.2,31.892,29.6,199.306
2013-08-19,12.679,29.542,16.863,2.166,188.013,3.166,68.0,56.167,36.0,11.669,10.562,0.0,36.3,32.029,29.9,199.682
