date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean,TEMP_max,TEMP_mean,TEMP_min,SO2_mean,CO_mean
2016-09-28,,,16.511,27.339,10.828,6.435,18.606,,29.8,26.554,24.5,2.864,3.458
2016-09-29,,,18.331,27.199,8.869,5.208,9.792,,25.8,23.642,21.5,2.0,3.875
2016-09-30,,,23.104,28.0,4.896,10.958,16.688,,26.5,22.975,19.8,1.75,4.542
2016-10-01,,,21.458,28.625,7.166,8.208,16.562,,26.8,24.308,22.3,1.375,4.958
2016-10-02,,,15.958,19.958,4.0,15.292,31.542,,30.1,26.721,24.3,2.875,4.208
2016-10-03,,,20.128,36.274,16.146,10.292,18.626,,27.4,25.088,21.9,3.0,3.857
2016-10-04,,,21.508,38.655,17.146,9.652,15.526,,28.0,24.346,22.3,4.696,3.875
2016-10-05,,,17.688,26.188,8.5,11.25,21.317,,27.9,25.225,22.1,0.833,3.542
2016-10-06,,,8.584,10.67,2.087,7.208,7.729,,26.9,23.825,20.6,0.87,2.375
2016-10-07,,,19.27,24.417,5.146,10.833,12.562,,26.3,22.633,18.9,1.958,3.667
2016-10-08,,,14.666,20.458,5.792,7.625,16.23,,28.4,25.7,22.9,2.458,3.167
2016-10-09,,,4.354,5.5,1.146,6.75,10.312,,26.2,21.492,18.1,0.292,2.583
2016-10-10,,,5.528,6.818,1.291,5.458,5.5,,21.4,18.658,16.8,1.333,2.174
2016-10-11,,,15.788,20.966,5.178,6.75,6.917,,20.7,19.071,17.3,2.739,3.167
2016-10-12,,,16.438,21.938,5.5,9.875,10.542,,23.4,19.325,16.9,3.333,3.25
2016-10-13,,,11.922,14.886,2.964,8.125,7.834,,20.3,17.904,16.6,1.913,3.125
2016-10-14,,,25.042,32.875,7.833,8.0,8.396,,21.3,18.188,15.8,1.792,3.958
2016-10-15,,,17.334,22.292,4.958,11.292,10.208,,24.3,19.692,14.3,1.458,3.958
2016-10-16,,,11.77,14.166,2.396,12.208,14.188,,25.2,22.05,19.2,1.708,3.917
2016-10-17,,,20.13,26.187,6.056,6.083,7.833,,25.1,22.55,19.3,1.833,3.478
2016-10-18,,,21.26,31.283,10.022,8.25,10.936,,27.3,23.254,20.8,2.87,4.0
2016-10-19,,,22.208,27.958,5.75,12.667,15.375,,25.8,23.125,20.5,3.042,4.167
2016-10-20,,,13.854,17.01,3.157,16.5,19.0,,25.3,22.696,19.5,1.652,3.792
2016-10-21,,,11.625,14.625,3.0,10.083,10.458,,20.8,18.733,16.7,0.917,3.333
2016-10-22,,,24.52,33.375,8.854,11.5,14.604,,19.5,17.888,15.8,3.5,4.875
2016-10-23,,,6.708,8.292,1.583,7.417,8.604,,20.7,18.817,16.3,1.083,3.375
2016-10-24,,,11.686,15.445,3.759,6.625,5.438,,20.7,17.138,14.5,1.667,2.783
2016-10-25,,,25.5,36.479,10.98,7.708,8.771,,20.1,18.088,14.0,2.958,4.0
2016-10-26,,,24.229,38.75,14.521,8.8,14.756,,25.5,21.65,19.4,3.13,4.625
2016-10-27,,,11.0,13.71,2.71,10.25,10.834,,21.2,18.475,15.6,1.783,2.958
2016-10-28,,,28.23,40.542,12.312,11.0,16.229,,19.0,17.629,15.2,2.042,4.958
2016-10-29,,,7.396,9.75,2.354,8.708,10.479,,18.6,16.858,12.7,0.375,3.167
2016-10-30,,,9.188,10.52,1.334,10.708,10.188,,17.5,14.633,11.4,1.292,3.292
2016-10-31,,,25.673,35.816,10.144,12.083,11.48,,18.3,15.796,13.2,3.917,3.783
2016-11-01,,,11.66,15.506,3.846,7.0,8.347,,18.9,14.712,12.6,0.826,3.083
2016-11-02,,,19.635,25.514,5.88,7.708,7.239,,17.0,13.908,11.0,2.708,3.609
2016-11-03,,,8.381,9.413,1.032,11.625,11.458,,16.8,13.912,11.3,1.348,3.333
2016-11-04,,,15.021,17.104,2.083,15.792,16.646,,17.5,14.2,10.7,2.208,3.875
2016-11-05,,,24.0,30.584,6.584,22.792,27.688,,18.7,15.104,11.9,4.292,5.417
2016-11-06,,,12.396,14.188,1.792,21.292,23.896,,16.9,13.892,10.3,2.458,4.083
2016-11-07,,,24.546,33.895,9.35,17.417,20.188,,17.5,13.742,10.4,1.833,4.217
2016-11-08,,,28.229,53.792,25.562,16.125,21.479,,15.8,14.525,12.5,2.375,5.375
2016-11-09,,,7.002,9.02,2.017,7.333,6.146,,11.8,9.833,6.3,0.739,3.042
2016-11-10,,,18.063,25.502,7.44,8.125,7.104,,12.7,10.479,6.3,2.174,3.625
2016-11-11,,,19.042,25.416,6.375,11.292,13.104,,17.6,14.804,11.9,2.292,4.708
2016-11-12,,,23.229,29.334,6.104,16.458,20.666,,18.4,15.492,13.5,1.792,4.625
2016-11-13,,,20.042,24.938,4.896,17.25,20.062,,19.9,16.446,13.2,2.667,5.042
2016-11-14,,,27.13,39.934,12.804,14.0,16.084,,18.6,17.204,16.1,4.87,4.435
2016-11-15,,,16.208,29.396,13.188,10.708,15.271,,21.2,16.729,12.4,0.625,3.958
2016-11-16,,,11.188,14.208,3.021,11.125,10.262,,14.9,12.142,9.6,1.75,2.667
2016-11-17,,,24.63,42.261,17.63,15.042,16.206,,16.7,12.871,9.8,5.304,4.391
2016-11-18,,,29.938,47.688,17.75,15.458,17.334,,18.3,14.517,9.7,3.875,4.75
2016-11-19,,,31.188,56.417,25.23,13.333,23.896,,19.1,17.425,15.3,1.583,7.292
2016-11-20,,,18.958,31.271,12.312,14.583,25.125,,20.6,18.788,16.6,2.292,6.958
2016-11-21,,,27.024,40.304,13.279,14.125,17.562,,18.2,16.892,15.2,2.375,5.348
2016-11-22,,,22.472,32.083,9.61,12.913,17.302,,20.2,17.917,16.2,1.609,5.125
2016-11-23,,,7.834,10.938,3.104,4.375,2.292,,15.8,11.317,9.7,2.458,3.167
2016-11-24,,,13.358,17.264,3.906,6.125,3.792,,13.9,10.329,7.5,1.565,3.625
2016-11-25,,,21.084,30.625,9.542,7.167,5.146,,14.5,11.133,8.7,2.333,4.5
2016-11-26,,,20.146,27.458,7.312,9.5,8.312,,15.3,12.208,8.4,2.25,4.625
2016-11-27,,,15.646,21.834,6.188,5.083,6.084,,13.1,12.675,12.4,0.792,4.875
2016-11-28,,,9.3,11.724,2.424,13.625,13.542,,12.9,11.342,9.8,0.75,3.739
2016-11-29,,,13.34,18.666,5.326,12.308,9.25,,13.0,10.838,9.5,1.333,3.5
2016-11-30,,,25.361,35.576,10.216,12.889,11.764,,12.9,10.592,6.7,1.952,4.25
2016-12-01,,,18.389,27.778,9.389,14.5,12.534,,16.1,14.029,12.1,3.087,4.667
2016-12-02,,,17.078,19.836,2.759,11.542,12.696,,14.2,11.758,9.8,1.696,2.4
2016-12-03,,,30.622,45.196,14.576,13.083,15.208,,14.4,11.446,8.6,4.348,4.625
2016-12-04,,,24.312,31.41,7.097,15.833,18.0,,16.0,13.188,10.6,2.0,5.167
2016-12-05,,,18.652,24.304,5.652,11.458,14.854,,16.5,14.5,12.4,1.652,4.652
2016-12-06,,,9.794,11.168,1.375,16.304,19.442,,14.1,11.262,7.9,1.5,3.792
2016-12-07,,,18.375,29.25,10.875,9.333,7.98,,12.0,9.492,6.5,2.875,4.0
2016-12-08,,,20.65,26.934,6.284,10.792,9.916,,12.3,10.312,7.5,1.957,3.958
2016-12-09,,,23.188,37.042,13.854,19.917,22.25,,14.8,11.588,9.0,3.208,5.042
2016-12-10,,,9.542,12.562,3.02,10.125,8.708,,10.2,8.567,6.5,1.083,3.75
2016-12-11,,,7.875,10.604,2.729,6.083,4.771,,10.1,7.588,5.8,1.375,3.458
2016-12-12,,,28.504,45.648,17.144,9.208,7.777,,10.2,7.721,4.4,2.739,4.682
2016-12-13,,,28.48,57.396,28.917,8.583,8.834,,12.4,10.708,9.4,2.0,5.333
2016-12-14,,,8.938,11.958,3.02,4.958,4.166,,12.5,8.625,4.6,0.667,3.167
2016-12-15,,,18.317,27.128,8.812,5.625,3.834,,8.6,6.275,4.0,1.261,4.0
2016-12-16,,,12.458,15.395,2.938,5.25,4.542,,6.9,5.079,4.0,0.917,3.625
2016-12-17,,,15.584,19.666,4.084,9.542,9.083,,10.9,7.9,4.5,1.917,4.375
2016-12-18,,,18.375,26.416,8.042,16.083,17.562,,12.4,9.6,7.2,2.667,5.375
2016-12-19,,,38.258,77.462,39.204,24.875,28.458,,13.5,10.088,7.3,5.167,6.522
2016-12-20,,,43.792,103.646,59.854,26.75,28.354,,13.5,11.454,10.0,6.0,7.125
2016-12-21,,,36.479,72.583,36.104,16.625,15.812,,16.2,12.658,8.9,6.0,5.292
2016-12-22,,,26.488,49.318,22.83,12.652,16.758,,20.1,17.021,14.3,9.682,4.5
2016-12-23,,,7.23,8.917,1.688,6.583,5.542,,14.4,10.996,7.1,0.708,3.917
2016-12-24,,,10.666,14.292,3.625,6.208,5.021,,10.4,8.375,6.3,1.167,3.458
2016-12-25,,,12.771,17.02,4.25,5.125,3.125,,11.6,8.804,6.6,1.75,3.667
2016-12-26,,,29.742,55.62,25.879,10.125,7.822,,14.2,10.788,8.0,6.391,5.19
2016-12-27,,,16.083,22.792,6.708,4.458,6.958,,16.9,11.338,5.2,2.958,4.125
2016-12-28,,,5.854,7.812,1.958,4.833,3.188,,6.5,4.742,2.6,0.375,3.125
2016-12-29,,,16.53,23.087,6.557,8.667,8.456,,7.7,5.492,3.2,2.696,4.292
2016-12-30,,,8.666,10.584,1.917,5.958,4.104,,9.2,5.95,3.7,0.292,3.583
2016-12-31,,,17.479,22.75,5.271,10.042,9.562,,10.6,7.262,4.2,2.25,4.792
2017-01-01,,,3.0,3.0,0.0,11.167,11.646,,9.0,6.375,4.5,1.458,2.783
2017-01-02,,,,,,11.167,8.77,,9.5,6.583,3.5,2.875,2.833
2017-01-03,,,,,,13.792,14.125,,6.8,4.804,2.7,2.792,3.208
2017-01-04,,,7.364,8.955,1.591,5.5,5.646,,7.0,4.512,1.7,0.957,3.087
2017-01-05,,,27.4,36.362,8.962,7.87,6.924,,4.4,4.012,3.2,1.955,3.167
2017-01-06,,,16.5,29.792,13.292,13.417,10.625,,9.6,6.225,4.0,2.042,2.333
2017-01-07,,,9.312,11.854,2.542,8.292,5.729,,8.1,6.121,3.6,0.917,2.957
2017-01-08,,,18.229,23.792,5.562,6.792,5.208,,11.1,8.512,5.7,0.208,3.917
2017-01-09,,,12.146,14.09,1.944,14.75,12.248,,11.2,7.562,3.9,0.042,4.875
2017-01-10,,,11.864,12.432,0.568,11.875,10.188,,5.9,4.104,2.1,0.864,4.615
2017-01-11,,,8.261,9.304,1.043,8.833,5.354,,3.1,1.529,-0.4,1.0,3.0
2017-01-12,,,11.208,12.875,1.667,9.0,5.438,,4.4,1.45,-1.3,1.375,
2017-01-13,,,10.458,11.792,1.333,12.042,9.604,,5.4,2.329,-0.5,1.167,
2017-01-14,,,10.875,11.833,0.958,8.542,5.708,,6.2,4.088,1.8,1.0,
2017-01-15,,,33.792,49.333,15.542,15.917,13.042,,10.1,5.875,2.0,2.917,
2017-01-16,,,45.176,111.846,66.67,30.708,30.958,,13.2,9.238,5.3,11.542,5.818
2017-01-17,,,34.604,61.812,27.208,15.5,18.166,,14.1,11.85,9.9,2.375,4.062
2017-01-18,,,22.942,31.782,8.841,11.13,12.013,,12.6,10.462,8.2,1.65,3.75
2017-01-19,,,17.758,20.96,3.202,24.0,24.438,,11.9,9.296,7.0,2.125,2.875
2017-01-20,,,24.559,38.59,14.03,18.042,17.625,,11.4,8.217,5.6,3.583,3.375
2017-01-21,,,16.66,20.123,3.462,17.125,17.875,,10.2,7.688,5.1,1.958,3.292
2017-01-22,,,23.089,32.222,9.132,9.125,6.916,,6.5,4.875,3.2,1.625,3.773
2017-01-23,,,14.981,19.236,4.254,16.083,15.938,,8.9,4.833,1.0,1.375,4.375
2017-01-24,,,8.635,10.122,1.487,7.792,5.23,,1.6,-0.217,-2.9,0.625,3.208
2017-01-25,,,6.37,7.87,1.5,5.792,2.25,,3.2,0.029,-3.1,0.364,2.917
2017-01-26,,,10.13,13.087,2.957,7.875,5.334,,4.4,1.183,-0.7,0.542,3.125
2017-01-27,,,9.478,11.696,2.217,8.042,4.021,,4.2,1.308,-1.9,0.292,3.208
2017-01-28,,,24.478,34.522,10.043,15.708,11.729,,4.3,2.554,0.5,3.708,4.542
2017-01-29,,,14.913,19.217,4.304,19.292,16.145,,6.7,3.733,0.0,1.375,3.826
2017-01-30,,,12.783,17.087,4.304,13.875,9.771,,5.1,2.05,-1.0,0.917,3.417
2017-01-31,,,23.308,28.246,4.937,14.708,14.896,,6.2,3.604,1.1,2.652,4.792
2017-02-01,,,34.934,59.913,24.978,16.542,17.688,,4.7,3.562,2.4,4.696,5.708
2017-02-02,,,34.565,62.978,28.413,17.917,21.292,,6.8,4.483,2.1,2.958,6.042
2017-02-03,,,26.848,53.522,26.674,19.0,21.521,,6.3,4.388,3.0,2.75,6.875
2017-02-04,,,7.848,10.108,2.261,11.0,8.646,,4.2,2.308,0.7,0.875,4.542
2017-02-05,,,10.347,13.612,3.266,10.083,7.294,,3.5,0.954,-0.7,1.167,3.273
2017-02-06,,,12.63,17.152,4.522,9.833,7.333,,3.0,0.242,-2.4,1.083,3.375
2017-02-07,,,13.493,17.343,3.85,11.458,7.52,,4.1,1.046,-2.2,1.478,3.875
2017-02-08,,,14.652,18.066,3.413,12.542,8.438,,6.1,2.842,-0.1,1.304,3.375
2017-02-09,,,35.813,51.716,15.903,23.875,20.188,,,,,4.5,4.542
2017-02-10,,,38.97,49.896,10.927,27.375,34.188,,,,,2.833,5.625
2017-02-11,,,10.084,12.199,2.115,14.875,16.354,,,,,1.167,3.333
2017-02-12,,,8.943,10.826,1.882,14.417,13.875,,,,,1.375,3.478
2017-02-13,,,12.89,16.933,4.044,12.5,10.292,,4.9,3.614,1.7,1.167,3.625
2017-02-14,,,24.913,36.696,11.782,12.174,11.53,,8.7,5.283,1.3,3.348,4.042
2017-02-15,,,33.87,56.109,22.239,20.0,24.875,,10.9,8.533,6.4,4.957,5.167
2017-02-16,,,28.951,42.817,13.866,17.792,16.271,,8.3,6.354,3.7,3.5,4.042
2017-02-17,,,13.274,15.456,2.183,18.375,18.188,,8.4,5.842,2.3,1.708,3.417
2017-02-18,,,8.506,10.606,2.101,7.958,6.014,,5.5,3.442,0.7,1.167,2.458
2017-02-19,,,29.044,42.0,12.956,12.792,9.625,,7.4,5.204,2.3,2.957,3.913
2017-02-20,,,22.32,29.684,7.364,22.75,20.979,,10.4,7.446,4.0,3.042,4.174
2017-02-21,,,23.183,30.55,7.367,15.625,14.584,,8.1,6.833,5.5,4.792,3.792
2017-02-22,,,20.109,26.022,5.913,9.833,6.584,,7.6,6.029,4.5,3.043,3.417
2017-02-23,,,23.71,28.81,5.1,16.167,15.188,,9.4,6.404,3.6,3.083,4.583
2017-02-24,,,26.008,32.521,6.513,30.167,32.938,,11.0,7.688,4.4,4.708,4.875
2017-02-25,,,16.344,20.374,4.03,25.125,27.625,,9.4,6.9,4.9,2.708,4.167
2017-02-26,,,22.976,30.576,7.598,27.875,28.292,,11.5,8.496,6.3,2.792,4.522
2017-02-27,,,34.022,47.044,13.022,19.458,17.125,,12.0,8.533,5.3,4.478,4.708
2017-02-28,,,36.481,47.818,11.337,26.792,27.23,,15.2,11.021,6.9,8.667,4.583
2017-03-01,,,15.782,18.044,2.261,16.583,17.27,,15.5,12.1,8.3,1.304,3.833
2017-03-02,,,18.391,22.87,4.478,17.542,16.938,,9.4,7.879,5.5,1.292,3.208
2017-03-03,,,42.348,71.957,29.609,21.667,22.938,,13.8,9.617,5.6,4.583,5.417
2017-03-04,,,25.652,32.043,6.391,17.458,19.188,,18.5,14.388,11.3,4.708,4.083
2017-03-05,,,26.0,57.043,31.043,8.833,13.615,,17.9,13.671,7.8,1.917,4.174
2017-03-06,,,8.304,11.13,2.826,9.833,7.333,,9.7,7.246,5.6,1.708,2.417
2017-03-07,,,21.957,31.913,9.957,14.783,12.87,,11.4,7.808,4.2,6.391,3.25
2017-03-08,,,20.369,26.036,5.667,6.833,4.854,,14.5,11.692,9.5,7.087,3.25
2017-03-09,,,7.352,9.286,1.934,6.0,5.368,,11.3,6.879,3.7,1.0,2.909
2017-03-10,,,8.916,10.979,2.062,10.542,7.938,,9.1,5.692,3.1,1.375,2.792
2017-03-11,,,14.854,19.188,4.334,16.75,16.125,,12.1,7.429,3.3,2.958,3.792
2017-03-12,,,26.246,32.729,6.484,21.5,21.5,,12.1,8.738,5.7,2.958,4.087
2017-03-13,,,33.75,54.521,20.771,23.792,26.0,,16.6,12.417,7.6,6.792,4.542
2017-03-14,,,34.972,53.364,18.392,24.261,27.854,,20.6,15.4,11.3,9.955,4.417
2017-03-15,,,22.646,38.694,16.048,22.0,27.146,,18.1,15.671,12.7,6.043,4.208
2017-03-16,,,12.146,14.958,2.812,6.167,7.229,,15.0,9.896,4.8,1.583,2.667
2017-03-17,,,13.312,16.375,3.062,9.5,7.604,,11.5,7.779,4.5,1.542,2.958
2017-03-18,,,18.209,22.678,4.47,11.625,10.416,,16.0,11.8,7.8,3.75,4.042
2017-03-19,,,39.587,64.239,24.652,14.083,16.938,,17.1,14.488,12.8,5.435,5.087
2017-03-20,,,15.862,20.055,4.193,5.667,4.76,,12.4,9.175,6.0,1.833,2.818
2017-03-21,,,8.68,10.298,1.618,4.417,3.038,,11.3,9.0,5.5,1.917,2.958
2017-03-22,,,8.708,11.875,3.167,3.458,2.166,,11.3,9.583,6.3,1.391,2.75
2017-03-23,,,18.833,27.208,8.375,8.958,6.75,,11.3,7.957,4.3,1.417,3.5
2017-03-24,,,22.667,31.75,9.083,12.708,9.416,,,,,4.667,3.583
2017-03-25,,,23.667,30.75,7.083,33.583,38.479,,,,,5.042,5.417
2017-03-26,,,35.577,50.358,14.781,48.417,51.75,,,,,6.435,6.391
2017-03-27,,,35.686,47.685,12.0,39.125,43.521,,,,,7.667,5.833
2017-03-28,,,35.438,49.534,14.096,38.708,47.062,,,,,10.542,5.583
2017-03-29,,,28.039,34.986,6.948,33.958,38.604,,22.1,19.392,15.3,11.0,5.0
2017-03-30,,,9.491,11.602,2.11,14.625,11.166,,16.3,13.021,9.3,1.75,3.333
2017-03-31,,,16.562,21.27,4.708,15.25,14.688,,17.4,12.546,7.8,2.917,3.958
2017-04-01,,,12.333,15.666,3.334,9.625,9.458,,11.6,8.688,6.5,1.958,3.083
2017-04-02,,,8.771,10.542,1.771,11.792,9.25,,14.6,10.05,7.1,1.458,3.0
2017-04-03,,,16.221,19.28,3.06,17.913,18.826,,16.3,11.638,6.6,2.435,3.714
2017-04-04,,,24.75,29.812,5.062,22.208,21.354,,16.7,13.471,10.2,3.875,3.625
2017-04-05,,,34.042,41.23,7.188,22.875,25.75,,18.3,15.525,12.0,7.125,4.333
2017-04-06,,,27.837,35.191,7.354,14.708,23.916,,18.2,16.425,15.2,3.391,3.917
2017-04-07,,,23.98,30.542,6.562,8.875,19.583,,18.6,17.158,15.1,1.583,3.542
2017-04-08,,,23.271,34.27,11.0,9.042,18.792,,19.3,17.688,16.9,2.333,3.292
2017-04-09,,,10.812,14.229,3.417,10.708,14.708,,17.8,15.462,11.2,2.292,2.833
2017-04-10,,,17.369,23.604,6.236,13.833,11.792,,16.1,12.821,9.2,6.333,3.609
2017-04-11,,,16.921,21.228,4.307,5.478,5.985,,13.7,12.883,11.5,0.913,3.292
2017-04-12,,,10.646,12.834,2.188,9.5,10.02,,15.6,12.908,10.0,1.25,3.042
2017-04-13,,,24.748,33.398,8.65,17.417,20.854,,16.7,12.658,8.3,4.957,4.125
2017-04-14,,,29.646,43.312,13.666,21.458,26.938,,20.6,15.846,11.7,6.167,4.917
2017-04-15,,,20.708,24.208,3.5,16.917,21.625,,21.1,17.808,15.9,3.917,3.958
2017-04-16,,,15.833,18.771,2.938,14.792,20.562,,21.8,18.7,15.2,4.042,3.458
2017-04-17,,,27.834,40.306,12.473,14.458,27.521,,20.1,18.3,16.6,2.417,4.391
2017-04-18,,,15.489,18.358,2.87,8.458,11.678,,19.8,18.058,16.3,2.545,3.652
2017-04-19,,,10.729,12.812,2.084,16.792,21.542,,20.1,17.1,13.5,2.333,3.042
2017-04-20,,,29.876,36.34,6.464,18.375,20.438,,16.8,14.738,11.9,4.087,4.292
2017-04-21,,,36.208,47.625,11.417,20.708,25.979,,19.1,16.346,14.8,5.0,4.833
2017-04-22,,,8.5,10.021,1.521,15.0,17.229,,18.8,15.279,11.1,1.083,2.875
2017-04-23,,,9.666,11.188,1.521,11.208,10.875,,19.1,13.908,9.5,1.375,2.833
2017-04-24,,,17.995,22.593,4.598,12.917,12.792,,20.6,16.771,12.8,2.417,3.13
2017-04-25,,,17.708,22.312,4.604,11.167,12.5,,20.4,17.733,15.5,3.75,2.875
2017-04-26,,,20.875,25.396,4.521,7.292,10.042,,17.9,16.008,15.1,1.375,2.875
2017-04-27,,,11.778,13.442,1.663,10.167,8.854,,17.7,15.417,12.9,2.182,2.792
2017-04-28,,,21.792,26.146,4.354,14.875,16.105,,19.9,15.704,11.4,4.542,3.792
2017-04-29,,,17.354,19.042,1.688,15.542,19.396,,20.6,17.0,14.7,3.542,3.792
2017-04-30,,,15.896,17.708,1.812,19.917,24.104,,22.4,18.658,13.9,3.917,3.708
2017-05-01,,,16.997,19.214,2.216,22.043,26.196,,24.9,19.967,15.2,3.391,3.864
2017-05-02,,,16.979,21.125,4.146,9.25,10.938,,22.3,17.1,12.3,2.708,3.083
2017-05-03,,,14.375,17.562,3.188,11.042,13.292,,22.2,18.888,16.4,3.583,3.333
2017-05-04,,,11.191,13.756,2.565,9.25,10.334,,24.0,19.9,16.3,2.261,2.875
2017-05-05,,,10.438,12.354,1.917,9.917,13.75,,23.2,20.183,18.0,2.083,2.708
2017-05-06,,,13.854,16.73,2.875,11.75,18.042,,22.4,20.075,18.2,1.833,3.25
2017-05-07,,,15.021,16.708,1.688,21.833,30.438,,22.3,19.625,17.6,2.792,3.458
2017-05-08,,,25.259,27.748,2.488,35.333,45.354,,25.3,21.388,17.1,6.625,4.522
2017-05-09,,,32.521,39.729,7.208,19.292,27.646,,22.2,19.471,14.8,4.833,4.333
2017-05-10,,,17.962,22.364,4.402,8.957,15.504,,21.4,18.521,15.9,1.174,3.958
2017-05-11,,,15.752,17.855,2.102,16.083,22.5,,22.4,19.779,16.7,2.913,4.292
2017-05-12,,,29.271,36.084,6.812,27.125,38.0,,26.4,21.879,17.7,5.417,4.583
2017-05-13,,,17.583,20.25,2.666,10.833,19.0,,19.0,17.733,15.9,1.458,4.0
2017-05-14,,,16.646,21.5,4.854,17.0,25.334,,23.9,19.925,16.9,3.625,4.167
2017-05-15,,,14.804,16.674,1.87,15.75,20.125,,22.2,20.392,18.1,2.739,3.826
2017-05-16,,,21.208,24.416,3.208,14.125,18.666,,19.7,18.396,16.3,3.125,3.417
2017-05-17,,,21.854,28.25,6.396,9.875,10.094,,23.0,19.325,16.2,4.958,3.333
2017-05-18,,,19.605,24.146,4.541,9.625,9.688,,23.7,19.754,15.5,4.435,3.458
2017-05-19,,,23.837,28.841,5.004,16.25,18.021,,26.3,21.117,17.5,4.708,3.5
2017-05-20,,,22.979,26.25,3.271,20.292,25.584,,28.5,22.742,19.1,6.208,4.0
2017-05-21,,,16.52,18.812,2.292,18.458,24.846,,26.3,22.583,20.3,4.542,3.25
2017-05-22,,,13.231,15.198,1.968,13.625,17.667,,25.5,22.308,20.6,2.708,3.13
2017-05-23,,,14.73,17.848,3.118,11.583,15.083,,25.2,22.062,20.4,2.652,3.042
2017-05-24,,,26.146,35.875,9.729,13.75,23.229,,23.6,21.275,19.5,3.542,3.75
2017-05-25,,,18.338,24.162,5.824,8.833,14.25,,21.8,20.129,18.3,2.435,3.625
2017-05-26,,,14.792,18.75,3.958,13.75,18.104,,25.7,21.896,18.5,3.958,3.0
2017-05-27,,,7.125,8.188,1.062,7.25,7.958,,22.3,19.512,16.3,1.25,2.542
2017-05-28,,,9.562,10.625,1.062,8.125,8.25,,23.8,20.288,16.4,2.333,2.542
2017-05-29,,,23.804,29.478,5.674,15.167,19.146,,26.4,22.504,19.1,4.391,3.652
2017-05-30,,,21.5,24.083,2.584,32.5,45.812,,28.1,23.667,20.7,7.333,3.625
2017-05-31,,,15.042,18.25,3.208,23.958,37.75,,25.3,23.242,21.3,3.917,3.75
2017-06-01,,,18.692,21.788,3.096,26.0,38.253,,27.3,22.358,17.9,3.913,3.667
2017-06-02,,,8.77,10.146,1.375,7.292,9.479,,24.3,20.321,17.3,0.5,2.583
2017-06-03,,,5.958,7.416,1.458,6.333,6.938,,22.2,18.829,15.5,0.625,2.125
2017-06-04,,,9.104,11.167,2.062,6.25,6.042,,23.2,20.058,16.7,2.25,2.25
2017-06-05,,,15.118,20.271,5.153,7.042,5.521,,25.0,20.6,16.2,3.042,2.435
2017-06-06,,,16.708,20.333,3.625,9.458,11.188,,24.8,20.971,17.7,2.875,2.708
2017-06-07,,,24.11,30.381,6.27,7.591,12.822,,22.3,19.3,17.9,1.773,3.417
2017-06-08,,,20.466,26.324,5.858,9.417,14.042,,24.0,21.192,19.1,3.391,3.333
2017-06-09,,,25.146,30.292,5.146,13.583,17.417,,27.2,22.046,18.2,5.042,3.917
2017-06-10,,,19.438,21.938,2.5,18.833,25.896,,27.7,23.283,19.6,4.458,3.5
2017-06-11,,,10.062,12.396,2.334,11.25,15.062,,24.1,21.158,18.9,2.458,2.708
2017-06-12,,,7.14,9.158,2.018,5.0,6.188,,22.7,19.612,16.8,0.792,2.348
2017-06-13,,,15.0,19.479,4.479,8.958,11.188,,23.4,19.854,16.4,3.208,2.917
2017-06-14,,,19.402,24.046,4.644,10.792,12.396,,25.4,20.9,17.4,5.522,3.167
2017-06-15,,,23.364,28.209,4.845,18.333,24.979,,27.6,22.75,19.1,7.043,4.125
2017-06-16,,,17.374,19.77,2.396,19.167,23.354,,26.8,23.142,19.6,3.583,3.348
2017-06-17,,,13.084,15.875,2.792,8.542,12.375,,27.6,21.983,18.0,2.292,2.875
2017-06-18,,,12.916,14.584,1.667,17.0,23.5,,28.1,24.071,20.7,2.875,3.542
2017-06-19,,,26.002,30.86,4.858,24.667,34.354,,28.1,24.771,21.1,5.5,4.304
2017-06-20,,,18.48,23.52,5.042,21.208,31.916,,26.3,23.833,22.1,4.75,3.75
2017-06-21,,,19.583,28.708,9.125,4.292,10.125,,25.4,21.638,19.1,1.042,3.542
2017-06-22,,,19.449,23.726,4.276,6.375,9.458,,26.6,22.9,20.6,2.5,3.25
2017-06-23,,,25.625,32.584,6.958,18.5,27.75,,29.9,24.592,21.0,7.542,3.667
2017-06-24,,,18.083,20.333,2.25,20.667,28.188,,28.3,24.454,22.1,4.25,3.458
2017-06-25,,,12.354,15.583,3.229,8.333,17.542,,25.8,23.575,22.0,1.417,3.25
2017-06-26,,,18.052,20.915,2.864,10.583,14.895,,27.4,24.929,22.2,2.783,3.045
2017-06-27,,,22.688,28.042,5.354,13.833,19.729,,27.4,24.504,23.0,4.208,3.417
2017-06-28,,,24.354,30.77,6.416,12.292,22.208,,27.5,23.979,22.2,3.417,4.375
2017-06-29,,,23.454,28.682,5.228,10.042,18.48,,26.3,24.338,23.0,6.217,4.0
2017-06-30,,,18.75,32.334,13.584,7.583,18.938,,27.9,24.867,23.4,2.792,2.833
2017-07-01,,,8.98,15.458,6.479,7.875,21.729,,28.1,25.758,23.7,1.958,1.625
2017-07-02,,,13.48,19.584,6.104,14.542,28.52,,31.5,27.646,24.0,3.583,1.958
2017-07-03,,,10.398,17.271,6.873,18.458,41.375,,29.1,27.258,25.4,2.917,2.217
2017-07-04,,,11.354,20.062,8.708,9.25,28.188,,28.0,26.254,25.2,1.75,2.875
