date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean,HUM_max,HUM_mean,HUM_min,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min
2013-10-19,202.834,12.438,17.806,27.528,9.722,16.604,1.083,18.792,215.27,3.167,82.0,67.667,42.0,0.0,15.6,9.475,3.8
2013-10-20,197.084,8.417,11.944,15.931,3.986,11.188,1.042,12.5,205.5,2.333,85.0,74.583,59.0,1.0,15.7,11.1,6.5
2013-10-21,194.666,8.812,14.827,21.154,6.327,7.208,0.77,6.792,203.479,2.042,90.0,72.0,53.0,6.0,15.3,12.425,10.2
2013-10-22,191.907,8.47,14.583,19.597,5.014,10.25,1.125,11.542,200.377,2.083,73.0,63.042,48.0,0.0,15.3,11.529,8.4
2013-10-23,196.688,10.125,14.681,22.389,7.708,17.354,1.354,20.75,206.812,2.667,87.0,74.125,65.0,0.0,14.9,11.125,6.6
2013-10-24,194.375,7.334,11.138,16.724,5.586,11.146,1.312,12.875,201.708,2.208,85.0,73.875,60.0,0.0,14.0,11.288,7.9
2013-10-25,189.68,6.848,12.482,16.25,3.768,4.25,0.261,3.417,196.527,1.739,91.0,85.542,77.0,22.0,14.7,12.692,9.4
2013-10-26,188.938,6.229,6.861,8.5,1.639,7.646,0.5,10.5,195.166,2.083,89.0,66.917,52.0,3.0,12.7,11.042,8.8
2013-10-27,188.208,1.854,2.458,3.306,0.847,2.75,0.438,2.792,190.062,1.083,86.0,72.958,61.0,23.0,9.8,8.617,7.4
2013-10-28,194.598,11.792,17.917,33.514,15.597,5.5,1.25,5.0,206.392,2.875,87.0,75.042,58.0,6.0,11.8,8.512,5.8
2013-10-29,198.084,12.188,20.625,30.472,9.847,12.354,1.221,13.75,210.271,2.833,82.0,68.292,53.0,0.0,14.7,11.304,6.1
2013-10-30,201.167,20.958,21.722,35.916,14.194,29.708,1.958,38.0,222.125,5.417,89.0,75.083,57.0,0.0,15.4,11.962,9.2
2013-10-31,198.208,10.146,12.722,18.222,5.5,26.208,1.583,28.458,208.354,3.542,80.0,58.875,35.0,0.0,15.5,11.554,7.4
2013-11-01,191.875,5.669,10.005,11.814,1.809,12.625,0.896,14.625,197.544,2.304,62.0,50.417,42.0,0.0,12.2,9.925,7.4
2013-11-02,206.625,19.458,25.319,49.222,23.903,14.75,1.166,12.292,226.084,4.167,77.0,61.667,46.0,0.0,13.6,9.8,4.3
2013-11-03,196.208,13.729,17.972,26.639,8.667,11.166,0.854,10.583,209.938,3.208,82.0,70.708,56.0,2.0,14.7,11.467,8.3
2013-11-04,203.625,14.395,15.813,27.55,11.736,13.542,1.75,16.5,218.021,3.792,89.0,71.333,43.0,2.0,13.1,8.825,4.6
2013-11-05,202.28,22.502,24.389,51.667,27.278,20.688,1.604,22.708,224.782,5.292,87.0,65.0,31.0,0.0,15.3,9.888,5.1
2013-11-06,198.334,16.646,17.958,28.069,10.111,17.854,1.125,19.042,214.98,3.792,81.0,64.042,45.0,1.0,15.6,12.0,5.4
2013-11-07,191.792,11.583,16.618,23.361,6.743,11.19,1.0,10.542,203.375,3.167,86.0,71.125,56.0,5.0,15.5,12.679,10.2
2013-11-08,191.036,4.504,5.944,7.219,1.275,3.958,0.934,4.043,195.54,1.957,87.0,81.417,67.0,56.0,10.6,4.708,2.6
2013-11-09,194.625,6.73,10.639,17.0,6.361,4.812,0.854,1.292,201.354,1.708,78.0,57.125,39.0,1.0,9.8,6.408,2.7
2013-11-10,191.166,3.0,4.736,5.722,0.986,6.354,0.771,6.542,194.166,1.75,88.0,64.083,44.0,16.0,12.0,6.546,1.8
2013-11-11,191.464,4.322,7.431,9.653,2.222,3.174,1.562,2.542,195.786,1.917,88.0,67.292,47.0,5.0,2.4,0.083,-2.6
2013-11-12,191.958,6.854,11.389,17.042,5.653,3.222,1.502,3.458,198.812,2.083,87.0,64.0,43.0,0.0,3.7,0.596,-1.2
2013-11-13,193.208,9.625,16.167,21.681,5.514,4.978,1.125,5.292,202.834,2.542,88.0,70.542,45.0,2.0,4.4,1.467,-1.4
2013-11-14,201.458,16.125,22.597,40.306,17.708,9.312,1.562,5.833,217.584,3.125,76.0,59.042,42.0,0.0,9.0,5.071,0.9
2013-11-15,191.622,12.088,17.75,22.676,4.926,8.896,1.416,11.167,203.709,3.217,79.0,70.292,59.0,0.0,11.4,8.521,6.3
2013-11-16,197.542,20.375,26.319,42.32,16.0,20.396,2.812,26.667,217.917,4.708,76.0,66.125,54.0,0.0,9.4,6.771,4.2
2013-11-17,202.042,18.521,19.083,32.083,13.0,18.084,1.604,21.5,220.562,3.875,79.0,67.958,52.0,0.0,9.0,5.408,2.9
2013-11-18,194.646,11.271,18.807,28.638,9.83,13.312,3.875,15.833,205.916,3.25,86.0,76.708,61.0,2.0,12.1,8.017,2.6
2013-11-19,200.342,21.759,26.111,56.042,29.93,12.125,2.542,11.167,222.102,3.958,87.0,80.917,72.0,0.0,8.8,6.967,4.4
2013-11-20,196.0,12.312,15.792,22.514,6.722,5.916,1.02,5.917,208.312,2.708,83.0,61.583,40.0,1.0,8.3,5.783,3.9
2013-11-21,190.792,8.875,12.158,17.484,5.326,3.834,0.979,3.458,199.666,2.5,86.0,67.125,52.0,4.0,9.7,6.688,4.2
2013-11-22,191.259,8.964,11.403,16.149,4.746,5.312,1.044,6.292,200.223,2.261,79.0,71.708,60.0,1.0,7.6,5.917,4.5
2013-11-23,194.604,14.25,19.625,30.278,10.653,7.312,1.166,6.25,208.854,2.875,77.0,66.125,48.0,0.0,10.1,6.758,4.3
2013-11-24,198.292,15.125,17.639,30.347,12.708,12.5,1.375,11.125,213.416,3.333,74.0,62.833,51.0,0.0,7.9,5.533,3.0
2013-11-25,195.021,8.27,11.486,15.431,3.945,7.292,1.146,5.667,203.292,2.167,86.0,72.542,51.0,15.0,12.8,7.7,2.4
2013-11-26,191.27,5.75,4.944,6.139,1.195,10.0,1.462,11.625,197.02,2.583,65.0,52.708,42.0,1.0,12.9,7.875,2.2
2013-11-27,192.502,8.75,12.139,16.542,4.403,6.417,0.98,5.708,201.252,2.417,87.0,65.792,52.0,2.0,4.3,2.521,0.2
2013-11-28,192.167,8.562,14.833,20.292,5.458,6.188,1.292,5.083,200.729,2.458,92.0,78.958,54.0,23.0,1.7,0.275,-1.7
2013-11-29,195.896,14.514,24.506,42.675,18.169,7.958,1.48,4.042,210.41,2.957,80.0,64.375,44.0,0.0,4.0,0.696,-2.3
2013-11-30,192.729,9.604,17.847,25.639,7.792,8.125,1.416,6.75,202.334,2.292,88.0,67.417,50.0,3.0,4.5,2.233,-0.6
2013-12-01,192.542,6.375,9.722,11.709,1.986,5.292,1.146,3.875,198.916,2.0,77.0,61.458,43.0,0.0,2.7,1.604,0.2
2013-12-02,192.062,7.062,15.21,19.961,4.751,6.812,1.062,6.667,199.125,2.333,91.0,78.083,54.0,4.0,4.8,2.138,0.8
2013-12-03,203.44,18.782,29.5,58.597,29.097,15.542,2.625,12.708,222.222,4.292,88.0,76.0,50.0,2.0,3.3,1.617,-0.3
2013-12-04,202.708,18.875,31.097,51.986,20.889,13.396,2.77,10.917,221.584,3.667,79.0,65.917,55.0,0.0,7.3,4.267,-0.1
2013-12-05,196.48,14.896,21.98,33.367,11.388,12.979,2.417,12.875,211.375,3.417,81.0,63.0,38.0,0.0,10.7,6.388,3.2
2013-12-06,192.645,10.097,17.189,23.624,6.434,9.125,0.948,7.913,202.742,2.696,90.0,74.833,58.0,3.0,4.6,2.646,1.0
2013-12-07,191.75,6.334,7.917,10.764,2.847,5.5,1.375,5.125,198.084,2.292,80.0,63.708,43.0,1.0,2.8,1.017,-1.0
2013-12-08,192.396,6.834,10.236,12.68,2.444,6.958,1.479,7.083,199.229,2.417,88.0,66.333,51.0,3.0,3.3,1.3,0.2
2013-12-09,194.104,8.646,18.014,26.181,8.167,5.77,1.417,4.583,202.75,2.292,84.0,58.667,43.0,0.0,5.2,3.088,1.0
2013-12-10,197.688,11.645,23.875,36.793,12.918,9.792,1.584,11.333,209.334,3.375,92.0,87.792,83.0,10.0,9.2,6.308,3.3
2013-12-11,188.458,5.104,8.994,12.144,3.15,5.896,1.02,5.458,193.562,1.833,87.0,64.167,41.0,10.0,4.8,3.346,1.9
2013-12-12,190.72,7.443,12.847,16.292,3.444,5.913,1.458,6.333,198.162,2.208,80.0,68.333,46.0,0.0,2.5,-0.25,-3.1
2013-12-13,192.127,7.322,15.664,22.471,6.807,5.146,2.271,5.375,199.448,2.174,91.0,80.792,59.0,19.0,-1.4,-2.908,-3.8
2013-12-14,192.479,5.771,7.806,10.444,2.639,6.875,2.812,7.583,198.25,2.083,75.0,54.5,42.0,0.0,-1.3,-3.1,-4.5
2013-12-15,190.458,4.542,4.778,6.403,1.625,4.625,1.292,5.542,195.0,2.0,89.0,80.5,63.0,23.0,2.8,-0.804,-3.5
2013-12-16,191.416,6.584,14.96,20.822,5.862,4.604,0.98,6.833,198.0,2.583,87.0,71.625,59.0,5.0,4.8,3.342,1.3
2013-12-17,194.956,12.582,23.097,38.375,15.278,6.375,2.104,7.083,207.538,3.542,72.0,65.0,48.0,0.0,5.7,2.192,-0.3
2013-12-18,199.521,25.729,33.82,66.917,33.097,8.25,2.354,6.583,225.25,4.375,76.0,67.875,54.0,0.0,4.3,1.6,-0.4
2013-12-19,197.27,12.584,30.481,49.199,18.717,10.438,7.02,10.542,209.854,3.042,75.0,67.583,59.0,0.0,1.3,-0.258,-3.1
2013-12-20,192.722,11.582,26.394,35.563,9.169,8.27,4.676,8.875,204.304,2.87,74.0,63.708,51.0,0.0,1.8,0.038,-1.3
2013-12-21,190.25,5.584,14.083,18.097,4.014,2.792,0.938,3.167,195.834,2.333,68.0,56.25,49.0,0.0,1.3,-0.058,-2.2
2013-12-22,194.73,8.166,19.486,25.555,6.07,3.958,1.646,4.292,202.896,2.542,89.0,78.125,54.0,16.0,-1.9,-3.121,-3.9
2013-12-23,193.729,8.771,21.014,30.041,9.028,7.0,1.771,7.208,202.5,2.833,87.0,83.0,75.0,9.0,-0.4,-1.608,-3.2
2013-12-24,198.655,15.358,32.958,56.528,23.569,11.924,8.443,10.625,214.014,3.667,87.0,68.833,47.0,0.0,0.7,-2.788,-6.1
2013-12-25,206.604,24.125,42.028,92.111,50.084,15.398,3.583,13.042,230.729,5.792,88.0,74.833,58.0,6.0,1.5,-1.142,-4.7
2013-12-26,198.396,12.958,28.07,44.709,16.639,9.5,2.312,6.833,211.354,2.792,90.0,64.292,49.0,1.0,5.4,2.704,1.0
2013-12-27,191.344,8.5,19.45,27.314,7.864,6.146,1.25,6.087,199.844,2.435,90.0,72.958,51.0,3.0,4.5,2.262,-0.1
2013-12-28,190.562,4.0,8.597,11.847,3.25,3.77,0.729,3.583,194.562,2.042,87.0,75.375,53.0,9.0,0.3,-1.788,-4.1
2013-12-29,192.562,7.188,16.5,22.445,5.944,6.271,1.479,7.083,199.75,2.667,88.0,72.542,48.0,5.0,-0.3,-2.888,-4.8
2013-12-30,195.729,8.916,25.511,35.313,9.802,7.52,1.917,9.083,204.646,2.958,90.0,86.667,82.0,10.0,-1.2,-2.083,-3.1
2013-12-31,198.302,11.195,20.931,33.458,12.528,7.021,1.98,7.708,209.496,2.75,83.0,67.5,57.0,0.0,2.4,-0.129,-2.8
2014-01-01,199.13,6.874,16.444,20.43,3.986,9.666,2.334,12.0,206.004,2.833,79.0,65.583,55.0,0.0,-1.1,-4.017,-6.5
2014-01-02,199.958,6.125,18.35,31.658,13.307,6.146,3.121,9.0,206.084,2.739,86.0,65.792,43.0,9.0,-1.4,-5.583,-9.1
2014-01-03,199.312,8.542,19.014,42.778,23.764,6.75,1.834,8.125,207.854,3.0,74.0,56.875,42.0,0.0,-2.3,-5.0,-8.7
2014-01-04,201.146,8.771,23.305,36.292,12.986,8.084,1.75,11.292,209.916,3.167,87.0,69.792,56.0,0.0,-0.3,-2.346,-4.1
2014-01-05,207.826,19.608,35.528,75.57,40.042,15.538,3.334,20.292,227.435,6.333,88.0,74.625,60.0,0.0,0.2,-2.888,-6.0
2014-01-06,195.583,6.292,13.847,17.778,3.93,11.166,2.098,13.875,201.875,2.792,86.0,74.958,51.0,6.0,4.6,1.079,-5.0
2014-01-07,193.104,5.375,6.653,10.278,3.625,6.148,1.104,9.667,198.479,1.958,90.0,78.458,53.0,19.0,0.8,-3.383,-8.3
2014-01-08,191.396,4.417,5.833,8.222,2.389,4.396,0.521,6.875,195.812,1.708,89.0,81.042,66.0,18.0,1.5,0.733,0.0
2014-01-09,191.958,4.812,9.271,13.145,3.874,3.125,0.812,5.667,196.77,1.826,87.0,77.25,65.0,17.0,1.8,0.629,-1.3
2014-01-10,191.792,4.938,10.056,13.458,3.403,4.062,1.229,6.792,196.729,2.083,88.0,68.708,44.0,8.0,0.4,-1.088,-2.5
2014-01-11,191.875,4.125,6.139,8.486,2.347,2.521,0.938,4.667,196.0,2.0,90.0,72.917,53.0,15.0,1.3,0.167,-1.1
2014-01-12,193.356,4.796,12.291,17.612,5.321,3.771,0.646,5.125,198.152,2.042,86.0,75.583,60.0,4.0,2.2,0.971,0.3
2014-01-13,196.53,11.518,19.738,39.955,20.217,6.875,1.661,8.917,208.048,3.0,83.0,66.375,56.0,3.0,2.3,0.033,-3.2
2014-01-14,205.542,25.5,45.764,112.528,66.764,15.062,3.021,16.917,231.042,6.5,79.0,63.458,42.0,0.0,5.0,-0.471,-4.7
2014-01-15,209.866,19.396,43.753,76.992,33.239,21.625,2.9,24.5,229.262,5.625,86.0,68.375,51.0,0.0,2.9,0.033,-1.8
2014-01-16,200.688,12.646,27.646,40.487,12.841,8.75,1.748,10.958,213.334,2.957,87.0,70.583,55.0,4.0,0.2,-1.404,-2.9
2014-01-17,203.521,8.604,16.68,24.222,7.542,4.292,0.5,6.042,212.125,2.333,90.0,79.792,58.0,27.0,-0.9,-4.004,-6.3
2014-01-18,199.688,6.584,14.208,20.569,6.361,4.0,0.562,6.125,206.271,2.5,84.0,71.667,61.0,8.0,-3.6,-4.917,-6.4
2014-01-19,206.318,12.478,30.653,52.083,21.431,8.608,2.396,10.625,218.796,3.5,85.0,68.25,58.0,1.0,-0.9,-2.875,-5.6
2014-01-20,195.934,6.155,16.382,23.151,6.769,3.208,0.758,4.708,202.089,2.25,89.0,75.542,44.0,23.0,-1.5,-3.721,-6.6
2014-01-21,208.208,19.416,47.097,110.986,63.889,13.646,1.896,14.083,227.625,5.667,84.0,67.042,48.0,0.0,1.7,-1.85,-5.4
2014-01-22,204.27,11.104,31.444,47.611,16.167,11.708,1.688,12.375,215.375,3.167,91.0,76.417,64.0,2.0,2.0,0.008,-2.2
2014-01-23,196.48,4.958,12.325,16.12,3.795,3.708,0.854,5.696,201.438,2.043,90.0,84.083,77.0,8.0,1.0,0.138,-0.5
2014-01-24,200.292,9.646,27.694,43.68,15.986,7.708,2.375,7.958,209.938,2.875,86.0,72.792,55.0,2.0,0.8,-0.754,-2.4
2014-01-25,211.104,13.896,33.139,53.458,20.32,11.354,1.646,12.875,225.0,4.208,88.0,73.042,61.0,1.0,1.2,-1.833,-6.4
2014-01-26,198.742,5.868,18.512,25.983,7.471,8.208,2.25,7.917,204.61,2.083,82.0,74.375,66.0,0.0,4.0,2.108,-0.3
2014-01-27,198.292,6.396,11.792,15.972,4.181,12.125,1.396,14.208,204.688,2.958,87.0,71.875,51.0,4.0,4.3,0.796,-5.0
2014-01-28,200.125,5.375,11.75,16.486,4.736,7.812,1.875,10.667,205.5,2.75,77.0,57.458,37.0,0.0,-3.2,-5.138,-6.9
2014-01-29,201.854,6.708,20.181,27.875,7.695,7.271,1.562,8.583,208.562,2.5,62.0,53.75,34.0,0.0,0.0,-2.846,-5.4
2014-01-30,201.208,6.166,20.94,29.354,8.414,6.688,1.66,7.958,207.375,2.217,81.0,68.917,56.0,0.0,2.5,-0.346,-2.8
2014-01-31,203.188,9.875,24.333,42.556,18.222,8.77,1.416,9.583,213.062,3.167,80.0,64.667,49.0,0.0,2.9,-0.438,-3.3
2014-02-01,197.701,2.806,4.333,6.028,1.694,2.854,0.395,5.25,200.507,2.0,88.0,72.167,59.0,9.0,-0.7,-1.733,-2.9
2014-02-02,201.842,3.663,5.764,8.542,2.778,5.312,0.458,7.292,205.504,1.958,82.0,72.0,60.0,9.0,-1.3,-2.092,-3.3
2014-02-03,197.316,5.657,11.218,16.695,5.476,5.875,0.869,5.458,202.973,2.125,78.0,59.542,51.0,0.0,-2.3,-4.354,-7.0
2014-02-04,199.396,9.042,22.208,36.944,14.736,6.502,4.562,8.208,208.438,2.75,67.0,57.917,51.0,0.0,-2.4,-6.442,-9.7
2014-02-05,200.916,12.104,28.68,48.472,19.792,9.226,2.646,8.958,213.02,3.208,70.0,61.833,54.0,0.0,-2.8,-5.312,-7.8
2014-02-06,198.458,8.916,23.14,34.069,10.929,8.646,4.896,7.25,207.375,2.826,69.0,63.167,51.0,0.0,-0.3,-4.404,-9.8
2014-02-07,201.417,12.708,25.889,41.639,15.75,14.292,3.75,15.833,214.125,3.667,80.0,69.75,52.0,0.0,3.2,-0.475,-5.3
2014-02-08,192.896,5.896,10.708,13.208,2.5,7.229,1.604,9.542,198.792,2.125,90.0,80.625,69.0,8.0,3.6,2.479,2.0
2014-02-09,195.416,4.896,6.627,9.19,2.563,6.27,1.354,7.5,200.312,2.0,80.0,51.375,31.0,2.0,1.0,-4.762,-8.0
2014-02-10,194.826,6.652,14.75,20.792,6.042,6.667,1.521,7.125,201.478,2.5,78.0,59.667,37.0,0.0,-4.4,-6.571,-7.5
2014-02-11,188.273,7.455,25.292,38.292,13.0,7.646,1.854,7.792,195.727,2.833,74.0,65.958,47.0,0.0,1.3,-2.371,-6.9
2014-02-12,195.833,9.708,30.653,54.528,23.875,14.584,1.98,14.917,205.542,4.417,88.0,76.042,42.0,1.0,3.3,-1.612,-5.0
2014-02-13,191.292,7.042,23.972,35.431,11.459,12.792,2.36,14.542,198.333,3.348,90.0,86.542,81.0,9.0,-0.7,-2.858,-5.7
2014-02-14,187.292,4.708,7.444,10.639,3.194,3.75,1.334,6.5,192.0,2.0,85.0,69.792,57.0,3.0,0.8,-0.838,-1.9
2014-02-15,187.542,4.667,2.889,4.583,1.695,6.188,0.979,8.833,192.208,2.0,78.0,69.417,61.0,7.0,2.1,0.617,-1.6
2014-02-16,188.958,5.625,11.111,14.208,3.097,6.625,1.416,10.375,194.583,2.25,85.0,75.208,61.0,0.0,2.2,1.825,1.4
2014-02-17,197.391,7.696,24.858,37.63,12.773,5.042,1.949,5.5,205.087,2.458,78.0,67.5,55.0,0.0,5.2,1.938,-0.4
2014-02-18,194.875,3.375,18.917,25.222,6.306,5.834,1.542,6.667,198.25,2.292,72.0,61.292,53.0,0.0,2.7,1.754,-0.9
2014-02-19,195.739,6.13,28.472,49.25,20.778,9.142,2.52,10.25,201.87,4.167,77.0,66.417,52.0,0.0,3.6,0.912,-2.0
2014-02-20,192.784,8.396,15.125,19.719,4.595,7.246,1.979,8.522,201.179,2.391,66.0,56.458,45.0,0.0,2.8,0.338,-2.2
2014-02-21,198.646,11.562,23.069,33.694,10.625,13.188,2.583,13.917,210.208,3.167,71.0,61.25,47.0,0.0,2.9,-0.375,-3.7
2014-02-22,192.354,4.961,6.361,7.945,1.583,10.375,1.375,10.75,197.304,2.0,86.0,74.833,66.0,2.0,3.2,1.762,-0.2
2014-02-23,193.834,7.042,10.39,13.54,3.15,18.958,1.584,22.042,200.875,2.875,87.0,61.833,34.0,1.0,8.0,4.379,0.7
2014-02-24,196.084,8.396,15.153,19.611,4.458,16.375,1.875,20.708,204.479,3.042,87.0,71.0,56.0,1.0,2.2,0.567,-1.3
2014-02-25,197.334,10.666,23.861,36.083,12.222,9.875,1.771,9.125,208.0,3.208,84.0,73.083,59.0,0.0,0.9,-0.304,-1.8
2014-02-26,199.396,13.062,23.792,42.68,18.889,10.916,2.48,9.542,212.458,3.417,89.0,66.75,42.0,1.0,3.3,0.508,-2.9
2014-02-27,195.31,6.202,12.591,17.672,5.082,5.625,1.169,7.333,201.512,2.565,89.0,78.333,59.0,10.0,4.6,2.192,0.7
2014-02-28,195.75,6.75,12.555,16.569,4.014,5.208,0.938,6.917,202.5,2.417,85.0,71.125,54.0,4.0,2.1,0.258,-1.8
2014-03-01,198.354,7.104,15.792,19.305,3.514,3.188,1.354,5.208,205.458,2.25,90.0,76.0,64.0,1.0,1.5,-0.212,-3.8
2014-03-02,195.0,5.042,9.111,10.986,1.875,9.334,2.146,11.042,200.042,2.333,92.0,74.917,51.0,9.0,3.7,1.529,0.2
2014-03-03,197.272,6.998,13.264,18.026,4.763,13.792,1.942,17.292,204.27,2.667,65.0,52.417,36.0,0.0,4.8,2.479,0.0
2014-03-04,199.229,9.521,20.887,26.024,5.138,9.905,1.526,11.429,208.75,2.833,92.0,83.583,70.0,7.0,2.1,1.104,-0.2
2014-03-05,195.792,9.028,10.444,13.431,2.987,6.998,0.841,8.905,204.82,2.652,92.0,82.0,69.0,6.0,2.3,0.804,-0.8
2014-03-06,201.25,13.062,21.894,28.832,6.938,14.312,2.188,14.042,214.312,3.261,91.0,78.042,60.0,1.0,4.2,1.483,-1.3
2014-03-07,197.23,7.979,11.111,14.292,3.181,10.875,1.625,12.542,205.208,2.042,89.0,84.667,78.0,2.0,2.4,1.604,0.4
2014-03-08,202.167,13.542,21.403,28.694,7.292,12.625,1.354,12.792,215.708,3.25,89.0,71.333,51.0,0.0,6.6,3.425,0.0
2014-03-09,196.958,8.062,12.661,15.614,2.952,8.708,1.416,8.333,205.021,2.208,89.0,78.208,63.0,6.0,6.9,4.621,0.0
2014-03-10,200.188,12.584,25.194,37.153,11.958,3.875,1.125,5.833,212.771,3.208,93.0,87.5,69.0,74.0,7.5,3.533,0.9
2014-03-11,193.104,6.271,6.903,9.569,2.667,2.25,0.75,3.375,199.375,2.042,88.0,71.042,63.0,2.0,2.5,0.492,-0.9
2014-03-12,197.049,10.454,8.292,10.444,2.153,4.188,0.666,4.667,207.502,2.111,85.0,66.458,58.0,0.0,3.0,1.083,-0.4
2014-03-13,199.042,13.083,15.903,20.583,4.681,4.542,1.184,5.083,212.125,3.5,91.0,85.708,70.0,20.0,2.7,0.783,-0.6
2014-03-14,200.062,12.792,17.25,22.292,5.042,5.625,1.688,5.792,212.854,3.375,88.0,74.875,66.0,1.0,4.1,2.275,0.4
2014-03-15,204.854,14.625,18.18,25.181,7.0,12.917,1.104,11.125,219.479,3.583,84.0,65.708,54.0,0.0,5.7,2.85,-1.5
2014-03-16,198.436,10.396,16.994,21.219,4.225,17.0,2.188,20.542,208.832,3.125,82.0,65.833,53.0,0.0,10.2,5.979,2.1
2014-03-17,197.872,12.117,21.341,25.261,3.92,21.188,1.658,23.625,209.989,3.458,85.0,73.208,55.0,0.0,11.5,6.404,3.3
2014-03-18,198.158,11.508,14.125,16.417,2.292,16.642,1.688,20.375,209.665,3.125,79.0,62.417,54.0,0.0,7.4,5.392,3.2
2014-03-19,201.516,15.117,22.528,28.167,5.639,17.554,4.104,20.125,216.633,3.667,79.0,63.958,46.0,0.0,8.6,4.492,-0.4
2014-03-20,207.062,18.666,26.657,36.126,9.47,13.73,1.166,15.318,225.73,4.591,88.0,76.875,65.0,0.0,6.9,3.642,0.4
2014-03-21,202.896,16.604,23.458,30.403,6.945,16.688,1.979,18.708,219.5,4.042,87.0,65.875,47.0,0.0,10.1,4.817,-1.2
2014-03-22,195.521,8.792,9.305,11.306,2.0,11.125,1.104,14.0,204.312,2.458,85.0,68.833,48.0,0.0,8.5,5.317,2.9
2014-03-23,193.771,7.02,5.953,7.727,1.774,6.02,0.875,7.208,200.792,2.0,84.0,60.208,44.0,0.0,4.4,2.162,-0.3
2014-03-24,194.958,6.625,7.472,10.25,2.778,5.604,0.812,5.542,201.584,2.083,88.0,68.167,53.0,1.0,3.2,1.567,-0.4
2014-03-25,194.271,4.979,3.806,5.75,1.945,4.666,0.938,6.875,199.25,1.917,83.0,68.333,58.0,0.0,4.6,2.958,1.6
2014-03-26,198.924,10.778,17.555,23.958,6.403,11.729,1.583,12.167,209.702,3.042,68.0,55.542,45.0,0.0,9.8,5.55,0.2
2014-03-27,198.416,12.729,19.736,24.011,4.276,27.23,2.933,36.417,211.146,4.043,79.0,64.667,48.0,0.0,14.4,8.238,3.2
2014-03-28,199.0,11.812,16.167,18.056,1.889,41.646,2.854,53.0,210.812,4.375,75.0,60.583,45.0,0.0,15.5,9.958,5.3
2014-03-29,193.958,9.312,9.139,10.18,1.042,31.688,1.729,40.083,203.271,3.042,81.0,70.167,43.0,0.0,15.7,8.538,5.5
2014-03-30,196.812,10.792,12.097,13.792,1.695,19.979,0.938,22.042,207.604,3.042,83.0,69.0,51.0,0.0,11.1,8.362,5.6
2014-03-31,194.437,11.756,15.772,18.266,2.494,26.396,1.502,29.333,206.192,3.542,90.0,71.167,57.0,6.0,10.0,7.479,4.7
2014-04-01,194.583,8.5,11.556,14.014,2.458,14.771,1.169,20.0,203.084,3.167,76.0,58.583,44.0,0.0,6.7,4.612,1.8
2014-04-02,199.021,12.208,17.708,23.417,5.709,14.233,3.396,18.583,211.23,3.458,70.0,54.167,39.0,0.0,11.9,6.333,0.4
2014-04-03,192.708,7.354,8.75,11.139,2.389,11.903,1.0,14.792,200.062,2.375,86.0,67.917,51.0,0.0,10.4,6.858,3.9
2014-04-04,192.084,7.5,7.206,8.869,1.663,4.062,0.792,5.125,199.584,2.391,90.0,85.875,76.0,11.0,3.9,2.279,0.3
2014-04-05,191.542,4.271,3.819,5.306,1.486,5.125,0.854,5.75,195.812,2.0,87.0,65.583,40.0,8.0,4.4,1.654,-0.7
2014-04-06,192.292,4.146,5.083,6.278,1.194,6.5,0.938,8.5,196.438,2.042,88.0,59.292,39.0,0.0,4.1,2.733,0.8
2014-04-07,195.958,9.552,15.889,20.14,4.251,20.458,1.479,23.75,205.509,3.292,87.0,60.75,28.0,0.0,8.2,4.333,0.1
2014-04-08,195.771,11.146,18.57,23.431,4.861,10.146,3.25,13.583,206.916,3.5,74.0,51.208,27.0,0.0,7.4,3.788,-0.3
2014-04-09,197.375,10.77,19.222,22.722,3.5,16.729,2.188,20.125,208.146,3.375,68.0,42.792,26.0,0.0,15.6,8.275,1.6
2014-04-10,193.5,7.0,8.181,9.806,1.625,9.458,1.354,13.583,200.5,2.417,88.0,72.958,62.0,8.0,6.3,3.638,1.7
2014-04-11,192.25,4.354,5.112,6.772,1.659,3.062,1.544,4.792,196.604,2.043,86.0,53.125,34.0,3.0,4.5,2.758,0.0
2014-04-12,192.042,4.084,4.681,5.972,1.292,9.208,1.271,10.833,196.125,2.083,65.0,50.625,33.0,0.0,7.2,4.371,2.0
2014-04-13,192.667,5.146,6.75,7.889,1.139,8.688,0.771,11.083,197.812,2.375,74.0,61.583,46.0,0.0,6.8,3.779,1.5
2014-04-14,198.587,12.392,20.693,25.719,5.025,10.104,1.562,12.25,210.978,3.458,70.0,39.25,17.0,0.0,16.1,7.688,-0.5
2014-04-15,195.334,13.708,16.583,19.361,2.778,18.23,1.813,23.292,209.042,3.375,61.0,45.875,26.0,0.0,14.6,8.946,3.5
2014-04-16,192.625,7.938,10.028,12.083,2.056,24.958,1.604,27.542,200.562,3.042,48.0,36.833,28.0,0.0,7.2,5.862,2.9
2014-04-17,197.938,14.0,17.847,23.0,5.153,17.875,1.583,20.542,211.938,3.458,68.0,45.833,32.0,0.0,8.4,4.867,-0.2
2014-04-18,194.188,13.104,13.186,17.571,4.385,10.188,1.042,12.682,207.292,2.739,74.0,57.042,45.0,0.0,7.4,4.458,2.1
