date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,SO2_mean
2015-06-01,192.043,79.0,66.75,58.0,7.652,9.522,12.038,2.515,26.25,26.1,22.688,19.2,199.696,7.179
2015-06-02,202.435,87.0,74.792,56.0,12.0,10.416,13.604,3.188,27.083,26.0,22.358,17.7,214.435,6.139
2015-06-03,190.174,95.0,80.917,58.0,10.957,10.302,12.802,2.5,24.583,23.4,21.5,19.5,201.13,4.389
2015-06-04,189.087,60.0,47.917,36.0,3.043,7.309,9.287,1.978,14.542,26.6,21.346,17.9,192.13,5.996
2015-06-05,199.13,94.0,73.542,50.0,17.174,24.073,33.938,9.865,16.583,19.5,16.521,14.1,216.304,5.583
2015-06-06,189.435,92.0,70.75,49.0,6.739,7.167,8.74,1.573,9.708,25.2,19.621,13.9,196.174,3.931
2015-06-07,194.174,83.0,71.833,51.0,5.696,4.823,5.823,1.0,17.125,23.9,20.333,17.9,199.87,4.667
2015-06-08,193.455,93.0,80.792,66.0,7.0,8.807,11.202,2.396,13.826,22.5,18.708,16.8,200.455,2.846
2015-06-09,188.87,95.0,85.542,71.0,13.0,16.75,21.531,4.781,7.292,21.9,19.825,17.7,201.87,3.583
2015-06-10,190.261,86.0,65.292,42.0,7.783,9.625,12.542,2.916,13.292,29.1,23.029,18.3,198.043,5.82
2015-06-11,205.261,96.0,87.667,75.0,17.217,11.092,14.054,2.962,34.25,22.8,20.312,18.5,222.478,3.721
2015-06-12,195.81,95.0,81.167,58.0,12.857,20.958,27.458,6.5,21.636,28.2,22.554,18.6,208.667,6.917
2015-06-13,202.0,88.0,62.542,37.0,14.043,11.021,13.844,2.823,,29.7,25.0,20.6,216.043,9.167
2015-06-14,195.609,93.0,80.542,67.0,9.217,4.781,6.136,1.354,,24.9,22.538,19.9,204.826,5.0
2015-06-15,201.5,91.0,71.792,51.0,12.636,11.301,14.29,2.989,32.273,28.4,24.2,20.1,214.136,7.912
2015-06-16,207.522,91.0,84.667,75.0,15.174,14.0,16.885,2.886,45.875,24.5,22.267,20.6,222.696,5.708
2015-06-17,195.043,93.0,77.25,58.0,8.087,7.698,9.5,1.802,32.458,27.5,23.046,20.3,203.13,6.431
2015-06-18,197.652,92.0,83.958,69.0,7.13,5.792,6.946,1.154,17.708,23.7,20.938,18.9,204.783,3.446
2015-06-19,193.565,90.0,77.792,60.0,14.913,13.708,16.625,2.917,10.958,24.0,21.496,19.1,208.478,5.208
2015-06-20,191.261,85.0,75.625,62.0,10.565,7.938,9.371,1.433,15.542,27.0,22.754,20.6,201.826,4.925
2015-06-21,191.217,94.0,86.042,77.0,7.13,3.781,4.521,0.74,13.708,22.8,20.733,19.1,198.348,3.25
2015-06-22,205.304,95.0,79.083,57.0,8.522,7.274,9.296,2.022,12.458,26.7,22.262,17.7,213.826,5.463
2015-06-23,200.087,95.0,78.417,55.0,10.826,7.292,9.427,2.136,25.667,28.9,23.671,20.0,210.913,5.222
2015-06-24,220.435,93.0,76.375,57.0,9.087,7.052,9.104,2.052,30.083,29.0,23.825,19.4,229.522,6.5
2015-06-25,203.391,91.0,74.292,55.0,10.043,5.853,7.624,1.771,28.708,28.7,24.258,21.0,213.435,5.539
2015-06-26,191.174,96.0,90.208,82.0,9.783,6.375,7.854,1.479,14.5,22.5,21.358,20.3,200.957,3.097
2015-06-27,191.652,96.0,78.917,64.0,10.087,6.646,8.084,1.438,10.0,25.5,22.808,20.9,201.739,3.292
2015-06-28,184.739,73.0,62.833,53.0,4.304,2.854,3.76,0.906,5.833,25.8,22.475,19.7,189.043,4.042
2015-06-29,193.364,81.0,69.75,59.0,5.909,10.244,13.892,3.648,12.0,26.3,21.912,19.1,199.273,6.842
2015-06-30,195.348,96.0,79.125,58.0,9.913,7.281,8.969,1.688,15.917,26.1,21.846,19.4,205.261,4.431
2015-07-01,196.217,97.0,89.75,74.0,14.217,16.636,22.958,6.323,10.958,22.8,21.017,18.6,210.435,3.528
2015-07-02,207.87,93.0,78.583,62.0,12.609,15.99,21.263,5.273,18.375,28.2,23.867,20.7,220.478,5.805
2015-07-03,197.348,96.0,86.75,72.0,13.435,14.448,17.687,3.24,19.917,26.1,22.725,20.3,210.783,4.68
2015-07-04,209.217,96.0,91.417,79.0,16.304,11.323,13.573,2.25,26.917,24.3,22.138,19.8,225.522,4.597
2015-07-05,201.913,96.0,90.75,79.0,20.435,5.99,6.958,0.969,29.583,22.7,20.812,19.2,222.348,3.667
2015-07-06,196.783,96.0,94.125,92.0,10.783,12.964,15.604,2.64,14.333,21.5,20.796,19.8,207.565,3.369
2015-07-07,207.048,97.0,94.833,91.0,19.095,19.658,25.155,5.497,23.409,22.5,21.525,20.8,226.143,4.444
2015-07-08,213.217,98.0,91.958,77.0,25.913,25.052,37.521,12.469,24.375,25.9,22.617,21.1,239.13,5.5
2015-07-09,203.348,99.0,92.833,85.0,18.478,16.724,25.277,8.553,29.042,26.3,23.25,22.1,221.826,4.38
2015-07-10,195.522,93.0,85.167,73.0,11.87,10.74,13.656,2.916,26.708,27.0,23.871,21.8,207.391,6.486
2015-07-11,209.043,95.0,81.0,60.0,17.348,10.656,13.938,3.281,51.458,30.1,25.525,21.6,226.391,8.486
2015-07-12,191.391,95.0,84.792,69.0,8.739,5.364,7.583,2.219,34.417,30.3,26.521,23.6,200.13,6.153
2015-07-13,179.818,95.0,80.375,64.0,5.864,3.972,6.411,2.438,23.333,32.7,28.358,25.4,185.682,3.981
2015-07-14,189.087,94.0,80.542,66.0,9.304,4.691,7.805,3.114,18.25,31.8,27.896,24.6,198.391,3.56
2015-07-15,190.739,94.0,74.458,59.0,11.913,4.779,8.231,3.452,18.5,32.3,27.992,23.9,202.652,1.692
2015-07-16,178.304,97.0,86.75,74.0,8.174,4.336,6.015,1.679,38.042,30.1,26.525,23.3,186.478,0.88
2015-07-17,178.13,93.0,88.125,82.0,5.652,2.073,2.875,0.802,51.375,26.9,25.846,25.1,183.783,1.389
2015-07-18,183.087,95.0,86.917,70.0,6.826,4.906,6.719,1.812,31.917,30.2,26.146,24.3,189.913,2.111
2015-07-19,199.304,96.0,85.292,72.0,12.043,8.375,12.771,4.396,35.042,30.5,26.942,24.1,211.348,3.222
2015-07-20,200.261,94.0,78.792,62.0,10.609,6.348,9.633,3.285,31.958,32.4,27.95,24.6,210.87,2.528
2015-07-21,187.261,93.0,80.792,68.0,6.609,4.861,6.983,2.122,19.5,30.5,26.821,23.9,193.87,2.437
2015-07-22,180.87,96.0,89.917,80.0,7.478,4.656,7.343,2.688,21.0,28.1,25.696,24.6,188.348,2.222
2015-07-23,190.286,97.0,89.375,77.0,17.476,10.131,14.982,4.852,14.5,27.5,25.488,24.0,207.762,3.274
2015-07-24,232.154,96.0,76.458,54.0,36.308,16.114,25.052,8.937,35.0,33.9,28.604,24.3,268.462,4.959
2015-07-25,,93.0,71.5,49.0,,12.625,19.073,6.448,32.75,35.4,29.704,24.3,,5.0
2015-07-26,,86.0,68.625,44.0,,8.583,11.469,2.886,25.417,35.9,29.821,25.1,,3.931
2015-07-27,,91.0,73.333,54.0,,10.002,13.86,3.857,31.75,34.4,29.717,24.9,,3.958
2015-07-28,,79.0,66.458,53.0,,8.274,9.849,1.576,31.542,34.8,30.275,27.6,,3.806
2015-07-29,,79.0,68.792,52.0,,12.948,15.146,2.198,44.917,35.3,30.458,27.2,,4.514
2015-07-30,196.1,91.0,70.958,53.0,16.2,13.191,15.477,2.286,67.708,35.1,30.304,26.3,212.3,5.664
2015-07-31,202.435,87.0,67.75,45.0,16.739,13.125,16.167,3.042,66.167,36.9,30.883,26.3,219.174,5.986
2015-08-01,209.304,90.0,69.458,44.0,17.174,12.406,14.854,2.448,81.625,37.4,30.812,25.8,226.478,6.625
2015-08-02,192.696,89.0,76.917,58.0,12.609,4.823,5.521,0.698,109.292,35.4,30.379,27.3,205.304,4.028
2015-08-03,190.0,87.0,76.167,63.0,11.739,6.289,8.14,1.851,85.708,35.2,30.329,27.3,201.739,3.89
2015-08-04,190.304,91.0,76.667,52.0,11.261,6.604,8.958,2.354,74.375,34.4,29.804,26.7,201.565,3.653
2015-08-05,192.391,91.0,76.0,61.0,10.87,6.208,9.073,2.865,31.583,33.7,29.575,25.5,203.261,3.375
2015-08-06,190.143,95.0,83.417,70.0,12.667,7.633,11.273,3.64,18.591,32.7,28.742,26.6,202.81,2.51
2015-08-07,203.304,96.0,72.958,55.0,21.565,12.448,17.646,5.198,32.875,35.9,30.425,25.5,224.87,3.958
2015-08-08,195.13,83.0,72.792,58.0,27.609,12.125,14.604,2.479,53.208,35.0,29.521,25.4,222.739,4.458
2015-08-09,189.565,82.0,72.042,59.0,12.304,3.906,4.886,0.979,42.583,33.5,29.296,26.4,201.87,3.75
2015-08-10,197.957,89.0,69.958,50.0,14.652,10.185,12.625,2.44,39.083,34.5,29.792,25.7,212.609,4.424
2015-08-11,194.318,90.0,62.958,41.0,11.455,10.542,12.51,1.969,29.667,36.0,30.283,26.7,205.773,4.542
2015-08-12,212.0,88.0,65.583,41.0,13.565,13.385,15.594,2.208,41.958,34.5,29.408,24.3,225.565,6.111
2015-08-13,198.348,99.0,90.292,76.0,15.783,13.562,16.302,2.74,42.25,29.6,26.088,23.5,214.13,3.834
2015-08-14,201.565,97.0,72.167,52.0,12.609,8.729,10.281,1.552,27.667,33.9,29.171,25.2,214.174,3.986
2015-08-15,204.957,91.0,68.75,43.0,12.043,7.396,8.604,1.208,27.875,34.2,28.404,22.9,217.0,4.083
2015-08-16,199.87,96.0,78.875,67.0,14.043,6.771,7.823,1.052,37.792,30.8,27.517,24.8,213.913,3.403
2015-08-17,181.435,100.0,92.167,79.0,6.217,4.873,6.328,1.456,19.25,29.1,26.375,24.6,187.652,1.734
2015-08-18,191.217,96.0,74.333,60.0,15.696,12.385,15.438,3.052,15.083,32.5,27.979,23.6,206.913,3.667
2015-08-19,190.565,90.0,79.0,69.0,15.913,14.136,16.573,2.438,24.417,28.5,26.754,24.0,206.478,3.847
2015-08-20,189.455,99.0,91.652,80.0,19.0,22.354,26.592,4.238,22.739,27.8,25.552,23.9,208.455,4.219
2015-08-21,200.0,95.0,86.417,72.0,33.652,16.302,20.896,4.594,35.417,30.0,27.038,25.2,233.652,4.264
2015-08-22,197.783,96.0,77.667,58.0,13.696,7.334,10.021,2.688,32.542,32.0,28.338,25.5,211.478,2.778
2015-08-23,191.783,78.0,66.75,54.0,9.435,6.698,7.865,1.167,21.625,32.9,28.208,25.2,201.217,4.722
2015-08-24,189.857,83.0,70.958,50.0,8.905,6.989,8.624,1.635,25.667,32.7,27.658,23.6,198.762,4.064
2015-08-25,185.0,91.0,78.625,68.0,7.913,4.625,5.646,1.021,23.375,26.0,23.512,21.3,192.913,2.236
2015-08-26,189.174,96.0,89.375,81.0,7.696,4.654,5.624,0.97,22.458,28.5,25.288,21.6,196.87,1.834
2015-08-27,191.217,93.0,76.25,52.0,11.261,10.156,12.812,2.656,21.042,32.4,26.675,23.1,202.478,4.208
2015-08-28,196.348,98.0,90.333,83.0,14.696,8.844,10.781,1.938,26.792,27.3,25.158,24.3,211.043,2.861
2015-08-29,190.304,99.0,90.958,74.0,12.174,7.51,8.792,1.281,22.875,28.1,24.638,22.1,202.478,2.653
2015-08-30,185.913,99.0,95.458,86.0,8.652,4.396,5.302,0.906,15.792,26.7,24.717,23.2,194.565,1.861
2015-08-31,204.0,100.0,88.917,77.0,17.227,20.658,26.139,5.481,19.292,27.7,24.821,23.0,221.227,4.442
2015-09-01,197.174,100.0,91.875,79.0,16.217,11.313,14.875,3.562,14.625,27.8,25.242,23.5,213.391,1.75
2015-09-02,196.652,100.0,78.375,55.0,12.087,10.594,14.344,3.75,15.583,30.8,26.504,23.7,208.739,3.236
2015-09-03,198.696,99.0,88.083,72.0,18.739,18.39,21.895,3.504,25.083,26.4,23.608,22.3,217.435,3.558
2015-09-04,202.348,98.0,73.583,51.0,17.087,14.042,17.854,3.812,30.958,29.7,25.35,21.0,219.435,4.125
2015-09-05,201.913,87.0,68.417,44.0,12.957,10.282,12.01,1.729,22.625,29.1,24.954,20.9,214.87,4.528
2015-09-06,201.174,100.0,94.125,82.0,9.0,4.927,5.469,0.542,28.083,23.7,23.017,22.1,210.174,1.903
2015-09-07,201.13,99.0,89.083,75.0,15.0,18.912,23.081,4.17,18.083,28.1,24.088,22.2,216.13,4.15
2015-09-08,197.524,100.0,98.0,94.0,17.381,19.94,25.092,5.152,9.364,23.3,21.979,20.5,214.905,2.222
2015-09-09,186.652,100.0,90.875,66.0,9.087,9.229,10.438,1.208,10.833,27.3,22.425,19.7,195.739,2.097
2015-09-10,192.826,99.0,78.583,60.0,11.348,11.062,15.229,4.166,10.708,29.1,24.162,21.3,204.174,4.056
2015-09-11,189.348,79.0,63.958,49.0,6.13,7.594,8.917,1.323,11.042,27.7,23.308,19.2,195.478,4.486
2015-09-12,216.87,92.0,71.833,40.0,15.043,14.073,18.208,4.136,20.542,29.9,22.983,16.2,231.913,5.917
2015-09-13,201.696,90.0,69.458,53.0,13.348,8.75,10.177,1.427,19.208,28.4,24.225,21.4,215.043,4.25
2015-09-14,195.478,82.0,59.25,36.0,9.739,11.739,13.981,2.242,8.042,28.3,23.196,19.3,205.217,4.149
2015-09-15,198.174,83.0,68.833,58.0,12.609,14.604,18.864,4.26,18.417,27.4,23.454,21.0,210.783,5.486
2015-09-16,203.261,96.0,84.5,65.0,20.739,16.229,18.802,2.573,24.0,24.5,21.221,18.9,224.0,3.041
2015-09-17,195.13,99.0,98.208,97.0,19.565,19.377,23.194,3.816,18.875,20.2,19.775,19.1,214.696,2.047
2015-09-18,193.364,100.0,80.409,56.0,13.0,15.837,20.334,4.497,10.833,27.0,22.223,18.6,206.364,3.833
2015-09-19,187.174,77.0,62.25,44.0,6.478,6.958,8.146,1.188,8.125,28.0,23.508,20.6,193.652,3.486
2015-09-20,192.043,84.0,64.917,48.0,7.739,8.427,9.833,1.406,11.417,28.2,23.388,19.5,199.783,5.014
2015-09-21,200.913,91.0,75.292,56.0,13.391,11.033,13.759,2.726,16.292,26.9,22.892,19.4,214.304,3.972
2015-09-22,194.783,93.0,74.208,50.0,13.478,10.969,13.834,2.864,15.5,28.5,23.312,20.0,208.261,4.972
2015-09-23,195.696,91.0,71.75,52.0,10.174,6.021,6.75,0.729,,26.1,22.925,20.4,205.87,3.167
2015-09-24,191.682,87.0,75.917,57.0,14.609,12.397,13.772,1.375,23.0,22.7,21.238,20.1,206.364,2.236
2015-09-25,189.913,99.0,95.958,91.0,19.13,22.708,27.312,4.604,12.778,21.2,20.075,18.5,209.043,2.5
2015-09-26,196.478,99.0,84.5,62.0,13.435,12.312,15.718,3.406,11.333,28.0,23.4,20.6,209.913,3.361
2015-09-27,191.652,94.0,79.708,63.0,12.696,9.073,10.844,1.771,,27.6,23.458,19.4,204.348,3.056
2015-09-28,196.455,95.0,66.875,45.0,12.5,12.942,16.046,3.104,27.083,28.7,23.104,18.0,208.955,4.501
2015-09-29,190.348,64.0,48.625,30.0,7.696,11.104,13.156,2.052,19.667,28.4,23.229,20.1,198.043,4.805
2015-09-30,202.913,80.0,53.625,34.0,14.304,18.208,21.073,2.864,23.292,24.0,19.508,16.2,217.217,5.153
2015-10-01,196.435,98.0,87.167,69.0,23.87,22.406,31.801,9.395,23.522,23.8,18.892,16.3,220.304,2.386
2015-10-02,193.609,97.0,64.625,45.0,8.087,7.927,8.98,1.052,14.083,25.7,21.758,15.3,201.696,2.945
2015-10-03,197.565,88.0,65.125,43.0,22.739,15.125,19.948,4.823,18.75,25.4,19.8,12.8,220.304,4.264
2015-10-04,200.522,92.0,60.75,37.0,9.783,9.021,10.104,1.083,23.667,26.3,20.346,13.7,210.304,4.472
2015-10-05,192.739,87.0,61.667,47.0,10.783,21.189,24.958,3.769,15.042,21.6,18.517,16.4,203.522,4.956
2015-10-06,197.619,87.0,68.833,51.0,18.429,18.958,26.908,7.95,22.043,24.7,19.567,15.8,216.048,4.5
2015-10-07,191.174,80.0,55.583,34.0,8.217,12.885,15.229,2.344,13.917,25.5,19.9,16.3,199.391,4.292
2015-10-08,188.13,68.0,54.381,34.0,6.696,8.854,10.242,1.388,16.773,24.6,19.186,16.4,194.826,3.806
2015-10-09,195.348,89.0,62.792,49.0,11.304,12.073,13.392,1.319,41.833,24.0,19.975,14.6,206.652,3.792
2015-10-10,205.652,100.0,84.167,65.0,33.348,26.323,33.74,7.416,66.083,20.3,16.979,12.6,239.0,4.875
2015-10-11,190.435,100.0,88.833,67.0,7.957,7.208,7.823,0.614,21.333,20.4,18.658,16.3,198.391,2.347
2015-10-12,196.391,99.0,67.083,45.0,11.87,10.851,12.771,1.92,20.583,22.2,17.675,10.6,208.261,3.687
2015-10-13,192.957,90.0,59.75,37.0,8.0,11.276,14.044,2.768,13.75,23.0,18.45,14.7,200.957,3.403
2015-10-14,191.043,71.0,55.292,40.0,10.478,14.656,18.844,4.188,14.5,23.7,18.625,14.5,201.522,5.014
2015-10-15,199.522,95.0,69.333,43.0,20.217,24.156,31.273,7.116,32.208,21.9,16.308,9.8,219.739,5.297
2015-10-16,196.652,94.0,71.25,40.0,29.261,23.988,33.045,9.057,30.042,24.3,18.012,14.0,225.913,5.32
2015-10-17,195.0,95.0,69.042,51.0,18.0,19.49,24.042,4.552,23.792,24.0,19.442,16.1,213.0,5.5
2015-10-18,194.652,94.0,72.375,46.0,15.261,13.625,16.583,2.958,20.167,26.3,19.562,14.3,209.913,4.625
2015-10-19,195.565,100.0,73.542,43.0,14.783,14.213,18.36,4.147,26.083,24.4,18.108,11.1,210.348,3.797
2015-10-20,196.682,97.0,76.083,60.0,24.818,20.215,26.562,6.348,41.0,23.3,19.25,14.4,221.5,5.055
2015-10-21,198.87,98.0,73.792,53.0,20.217,18.781,22.875,4.094,39.75,23.7,18.867,13.6,219.087,4.153
2015-10-22,195.783,98.0,69.125,46.0,13.174,15.886,19.166,3.281,35.333,24.7,19.496,15.2,208.957,3.958
2015-10-23,200.174,98.0,79.833,56.0,20.739,17.167,22.833,5.667,32.875,22.7,17.821,11.9,220.913,4.292
2015-10-24,197.043,99.0,76.125,56.0,21.87,15.427,19.01,3.584,49.25,22.5,19.208,14.3,218.913,4.333
2015-10-25,191.652,62.0,43.25,28.0,2.522,4.375,5.188,0.812,13.708,19.2,16.058,12.5,194.174,3.847
2015-10-26,194.545,86.0,58.167,35.0,13.545,19.23,23.284,4.055,18.667,19.7,14.262,8.2,208.091,3.724
2015-10-27,193.043,91.0,74.375,56.0,19.087,16.969,22.875,5.906,27.292,22.4,17.692,11.4,212.13,3.416
2015-10-28,191.783,100.0,66.833,51.0,10.522,10.073,11.844,1.771,16.375,21.7,18.117,14.7,202.304,2.917
2015-10-29,192.0,67.0,55.625,40.0,4.13,8.431,9.804,1.373,12.917,20.7,16.738,14.3,196.13,3.286
2015-10-30,194.217,74.0,60.375,46.0,7.0,15.896,19.75,3.854,29.375,19.7,16.033,13.9,201.217,5.556
2015-10-31,192.565,69.0,53.667,41.0,1.043,8.666,10.177,1.51,11.583,17.5,13.85,11.5,193.609,3.528
2015-11-01,198.043,85.0,61.917,40.0,11.957,13.688,16.0,2.312,18.125,16.3,12.054,5.9,210.0,3.653
2015-11-02,193.652,98.0,86.0,71.0,12.913,21.742,26.222,4.48,15.625,14.6,12.925,10.5,206.565,2.196
2015-11-03,191.087,80.0,63.125,47.0,4.826,9.448,10.844,1.396,6.667,19.4,15.762,12.5,195.913,2.903
2015-11-04,197.348,97.0,74.917,53.0,21.391,25.604,37.719,12.114,21.375,19.7,14.392,10.5,218.739,4.583
2015-11-05,198.435,99.0,79.708,50.0,26.261,26.854,42.229,15.375,35.542,20.8,14.875,11.0,224.696,4.764
2015-11-06,196.783,100.0,83.333,64.0,27.913,21.906,34.916,13.01,33.917,21.3,15.888,10.4,224.696,4.847
2015-11-07,199.435,97.0,82.25,68.0,33.174,23.614,29.427,5.812,53.208,19.5,16.604,13.5,232.609,4.014
2015-11-08,195.522,100.0,96.917,73.0,19.957,15.969,17.823,1.854,24.917,16.9,15.062,14.5,215.478,1.958
2015-11-09,199.952,100.0,98.25,90.0,26.714,27.807,53.27,25.462,25.545,19.1,17.167,15.5,226.667,2.803
2015-11-10,192.391,100.0,73.542,57.0,8.522,14.667,18.74,4.073,9.708,21.6,17.775,14.1,200.913,3.792
2015-11-11,193.696,74.0,56.75,34.0,5.957,13.531,15.896,2.365,6.625,19.5,15.062,12.1,199.652,4.375
2015-11-12,199.261,100.0,72.417,54.0,15.957,23.644,34.581,10.937,18.958,18.1,13.346,10.0,215.217,4.611
2015-11-13,200.0,92.0,77.458,64.0,32.318,33.021,54.957,21.935,36.417,16.2,14.167,10.8,232.318,4.819
2015-11-14,192.087,100.0,86.833,65.0,10.13,13.208,15.385,2.177,14.125,17.4,16.1,14.8,202.217,1.584
2015-11-15,193.174,100.0,82.167,65.0,9.304,10.042,12.427,2.386,10.25,21.3,17.158,15.0,202.478,2.194
2015-11-16,197.174,99.0,75.708,57.0,20.174,26.909,39.912,13.004,15.583,20.4,16.038,13.5,217.348,5.73
2015-11-17,208.217,100.0,93.625,76.0,41.0,36.677,61.135,24.458,43.458,19.2,16.358,13.9,249.217,3.958
2015-11-18,199.478,100.0,99.625,97.0,20.174,28.021,51.344,23.323,33.208,17.0,16.138,14.9,219.652,3.111
2015-11-19,194.955,99.0,76.25,58.0,6.136,15.24,18.25,3.01,11.042,18.9,15.383,13.3,201.091,3.514
2015-11-20,196.13,87.0,76.5,63.0,16.696,23.063,34.073,11.01,16.25,17.6,14.829,13.2,212.826,4.445
2015-11-21,197.435,95.0,64.875,38.0,7.783,11.469,13.084,1.615,15.25,19.8,15.558,10.2,205.217,3.417
2015-11-22,209.478,95.0,83.958,61.0,24.435,19.531,27.344,7.812,26.958,17.7,13.383,9.3,233.913,4.625
2015-11-23,210.913,100.0,89.25,72.0,26.739,24.354,38.313,13.959,49.125,16.8,14.417,11.3,237.652,4.698
2015-11-24,204.0,98.0,72.083,56.0,13.783,15.51,23.869,8.36,25.375,20.1,15.321,10.7,217.783,3.761
2015-11-25,194.696,99.0,74.833,54.0,9.783,23.219,29.552,6.333,8.292,12.2,10.117,8.9,204.478,3.903
2015-11-26,195.174,100.0,79.417,51.0,10.435,17.429,23.229,5.8,13.25,15.0,11.188,9.2,205.609,2.177
2015-11-27,195.435,86.0,57.542,41.0,6.174,12.156,14.532,2.375,6.708,11.0,8.4,4.7,201.609,2.792
2015-11-28,195.957,91.0,67.375,45.0,9.696,17.104,24.5,7.396,11.625,13.0,9.429,4.4,205.652,3.361
2015-11-29,194.913,92.0,70.0,53.0,6.739,11.229,13.77,2.542,13.417,13.1,10.35,7.0,201.652,2.805
2015-11-30,202.727,99.0,77.917,47.0,20.182,27.822,51.834,24.012,25.083,14.4,9.054,5.3,222.909,3.786
2015-12-01,204.783,99.0,69.0,45.0,16.739,18.208,33.479,15.271,16.583,15.2,9.892,4.4,221.522,2.625
2015-12-02,202.87,93.0,76.792,58.0,21.913,33.969,60.25,26.281,31.25,15.1,9.238,2.1,224.783,6.347
2015-12-03,199.913,100.0,76.583,47.0,23.0,20.625,37.219,16.594,26.25,14.6,11.438,9.1,222.913,2.153
2015-12-04,195.565,75.0,51.042,42.0,2.304,5.083,6.136,1.052,10.667,11.3,9.417,7.7,197.87,2.347
2015-12-05,192.174,69.0,52.042,43.0,3.739,9.906,11.594,1.688,11.875,13.1,10.325,5.4,195.913,2.417
2015-12-06,195.522,74.0,56.125,46.0,2.913,10.24,11.573,1.334,13.125,11.9,10.283,9.0,198.435,3.153
2015-12-07,196.81,81.0,54.542,34.0,16.524,22.936,33.798,10.862,11.348,13.7,9.421,4.2,213.333,4.084
2015-12-08,195.783,74.0,58.5,46.0,14.174,20.75,27.406,6.656,11.042,13.4,9.562,5.9,209.957,4.667
2015-12-09,203.435,92.0,71.667,46.0,26.13,32.346,52.74,20.394,17.333,13.1,7.421,1.4,229.565,3.596
2015-12-10,198.348,100.0,79.0,63.0,40.13,38.458,74.452,35.994,40.083,14.6,11.196,7.4,238.478,4.355
2015-12-11,186.217,100.0,82.833,63.0,3.043,5.135,6.448,1.312,11.833,22.0,17.029,12.1,189.261,1.736
2015-12-12,200.696,97.0,67.0,50.0,8.13,14.448,16.844,2.396,15.042,13.6,11.892,10.4,208.826,3.722
2015-12-13,197.174,99.0,78.875,64.0,13.217,16.094,19.677,3.583,21.542,16.0,12.804,10.5,210.391,3.875
2015-12-14,201.261,88.0,76.75,60.0,22.957,31.758,46.949,15.191,24.417,14.0,11.771,9.3,224.217,3.685
2015-12-15,201.043,99.0,80.333,67.0,31.435,34.594,68.719,34.125,36.667,16.0,13.346,11.0,232.478,6.667
2015-12-16,202.0,100.0,76.167,56.0,16.391,18.844,32.844,14.0,26.125,14.6,11.588,8.8,218.391,3.264
2015-12-17,195.87,74.0,59.333,39.0,2.087,8.021,9.667,1.646,5.0,10.0,7.933,5.8,197.957,2.639
2015-12-18,195.087,70.0,57.333,44.0,1.391,10.25,12.25,2.0,6.583,9.6,6.758,4.7,196.478,3.111
2015-12-19,193.304,79.0,59.167,40.0,2.435,11.51,14.281,2.771,6.75,10.5,7.312,4.1,195.739,2.542
2015-12-20,198.864,85.0,60.458,44.0,12.636,19.198,23.729,4.531,18.75,10.8,6.558,3.3,211.5,5.014
2015-12-21,197.826,100.0,92.542,76.0,16.783,30.297,47.835,17.538,22.167,10.7,8.058,6.8,214.609,2.008
2015-12-22,197.348,98.0,67.917,43.0,12.261,24.135,31.948,7.812,13.208,14.0,10.283,6.6,209.609,3.597
2015-12-23,199.087,100.0,82.75,64.0,23.043,31.218,54.333,23.115,30.0,9.5,7.775,4.9,222.13,4.5
2015-12-24,192.5,100.0,82.208,64.0,14.318,18.513,25.429,6.916,19.417,15.8,12.367,9.5,206.818,2.279
2015-12-25,194.348,85.0,64.5,45.0,2.043,8.552,9.896,1.344,8.875,13.3,10.746,7.4,196.391,2.708
2015-12-26,198.87,95.0,58.917,38.0,4.783,11.062,13.136,2.073,13.792,11.8,8.788,2.5,203.652,3.611
2015-12-27,197.174,70.0,59.083,47.0,1.957,5.167,5.844,0.677,15.917,10.1,7.858,3.8,199.13,2.778
2015-12-28,195.087,72.0,56.875,47.0,2.087,9.92,11.568,1.648,6.917,8.6,6.162,3.3,197.174,2.658
2015-12-29,193.043,79.0,63.792,52.0,0.174,4.969,5.729,0.761,1.625,8.5,6.4,4.6,193.217,2.125
2015-12-30,196.174,90.0,71.792,52.0,4.435,12.062,15.229,3.167,5.0,9.7,5.967,1.1,200.609,2.486
2015-12-31,197.391,96.0,70.75,50.0,6.609,10.083,12.594,2.51,10.083,10.6,5.962,0.0,204.0,3.083
2016-01-01,198.348,91.0,70.208,52.0,3.696,5.094,5.719,0.625,11.542,11.6,8.238,3.4,202.043,1.431
2016-01-02,204.087,96.0,74.625,50.0,10.087,10.934,13.621,2.688,17.958,12.2,6.975,0.5,214.174,2.958
2016-01-03,201.348,86.0,69.125,56.0,3.13,6.51,7.042,0.531,21.583,11.4,8.975,4.4,204.478,2.375
2016-01-04,206.435,97.0,70.917,52.0,8.913,12.021,15.979,3.958,24.25,12.6,6.342,0.5,215.348,2.903
2016-01-05,199.826,57.0,50.708,36.0,1.0,7.656,8.724,1.069,11.167,9.0,6.346,4.2,200.826,3.191
2016-01-06,199.0,84.0,50.609,31.0,3.714,15.532,20.338,4.805,7.5,8.3,4.644,-0.7,202.714,2.958
2016-01-07,205.478,90.0,69.833,47.0,17.13,28.792,43.938,15.146,18.458,9.3,4.121,-1.8,222.609,3.972
