date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean,SO2_mean
2013-12-13,195.609,13.348,16.834,33.083,16.25,12.334,208.957,0.792
2013-12-14,194.391,7.522,10.083,15.562,5.479,8.271,201.913,0.542
2013-12-15,193.696,3.304,5.146,5.584,0.438,6.208,197.0,0.292
2013-12-16,193.455,6.0,9.258,12.744,3.486,7.52,199.455,0.318
2013-12-17,194.696,13.348,16.792,26.25,9.458,10.25,208.043,0.542
2013-12-18,194.826,22.087,22.021,35.521,13.5,10.104,216.913,0.167
2013-12-19,195.348,26.304,24.646,38.396,13.75,11.042,221.652,0.125
2013-12-20,195.565,8.652,11.27,13.895,2.625,12.062,204.217,0.75
2013-12-21,193.739,19.0,14.938,20.042,5.104,5.979,212.739,0.042
2013-12-22,193.826,5.609,7.688,8.812,1.125,5.729,199.435,0.042
2013-12-23,194.13,9.87,12.458,18.081,5.624,6.896,204.0,0.087
2013-12-24,196.087,14.565,15.021,26.125,11.104,10.104,210.652,0.333
2013-12-25,194.409,15.318,17.875,28.875,11.0,13.646,209.727,0.667
2013-12-26,198.957,31.783,28.834,58.396,29.562,23.917,230.739,0.792
2013-12-27,195.043,8.565,12.25,16.021,3.771,7.75,203.609,1.125
2013-12-28,195.261,6.261,9.271,12.584,3.312,5.208,201.522,0.208
2013-12-29,198.783,14.739,11.562,17.438,5.875,8.167,213.522,0.083
2013-12-30,200.087,18.261,13.581,21.738,8.157,18.25,218.348,0.348
2013-12-31,201.348,18.348,12.375,17.292,4.917,26.458,219.696,0.333
2014-01-01,196.652,2.522,3.73,3.834,0.104,8.479,199.174,0.417
2014-01-02,195.043,3.043,5.208,5.958,0.75,9.02,198.087,0.125
2014-01-03,197.739,6.826,7.562,9.23,1.666,6.312,204.565,0.292
2014-01-04,199.478,13.87,10.645,13.792,3.146,13.354,213.348,0.375
2014-01-05,201.217,18.391,15.7,23.63,7.93,23.788,219.609,0.957
2014-01-06,203.696,24.609,22.917,44.688,21.771,23.458,228.304,0.542
2014-01-07,194.783,9.348,6.5,8.75,2.25,8.188,204.13,0.792
2014-01-08,197.609,6.696,9.334,13.52,4.188,16.458,204.304,0.833
2014-01-09,197.636,13.364,14.761,23.652,8.891,14.326,211.0,0.565
2014-01-10,195.087,12.609,10.334,14.334,4.0,8.834,207.696,0.458
2014-01-11,194.696,8.739,7.334,8.792,1.458,15.417,203.435,0.958
2014-01-12,196.565,4.478,5.784,7.03,1.245,8.896,201.043,0.609
2014-01-13,195.87,9.391,11.292,15.646,4.354,11.062,205.261,0.667
2014-01-14,202.435,34.174,28.958,56.73,27.771,24.271,236.609,0.875
2014-01-15,197.435,18.826,19.646,34.584,14.938,16.917,216.261,0.667
2014-01-16,197.348,14.217,14.25,21.062,6.812,20.271,211.565,1.083
2014-01-17,197.826,7.652,8.604,10.062,1.458,15.084,205.478,0.667
2014-01-18,196.522,16.261,8.688,11.667,2.979,7.562,212.783,0.458
2014-01-19,201.545,17.182,15.32,26.008,10.689,12.25,218.727,0.87
2014-01-20,200.652,16.522,14.271,22.5,8.229,21.5,217.174,0.917
2014-01-21,203.0,28.957,29.188,50.333,21.146,32.688,231.957,1.083
2014-01-22,199.391,21.174,26.354,39.021,12.666,25.146,220.565,0.75
2014-01-23,195.391,6.304,9.125,10.271,1.146,8.666,201.696,0.792
2014-01-24,195.826,12.739,12.312,18.062,5.75,12.334,208.565,0.708
2014-01-25,200.391,17.435,12.667,17.27,4.604,23.396,217.826,0.708
2014-01-26,202.043,25.87,25.439,48.574,23.135,27.146,227.913,1.261
2014-01-27,195.261,10.609,13.646,17.604,3.958,11.416,205.87,1.583
2014-01-28,196.043,5.174,6.292,7.562,1.271,9.75,201.217,1.0
2014-01-29,195.409,12.818,15.087,21.891,6.804,9.979,208.227,0.696
2014-01-30,196.391,15.087,20.875,29.021,8.146,12.958,211.478,0.625
2014-01-31,196.043,4.609,5.438,6.208,0.77,9.292,200.652,0.708
2014-02-01,195.261,5.565,4.27,4.875,0.604,9.208,200.826,0.583
2014-02-02,194.478,6.522,6.674,8.898,2.224,8.792,201.0,0.652
2014-02-03,193.609,7.174,9.25,12.979,3.729,11.354,200.783,0.708
2014-02-04,196.957,13.696,13.855,23.166,9.312,13.229,210.652,0.75
2014-02-05,198.217,14.696,17.584,25.271,7.688,17.834,212.913,1.042
2014-02-06,194.727,6.636,10.152,12.0,1.848,8.609,201.364,0.87
2014-02-07,197.217,15.435,17.188,25.271,8.083,17.312,212.652,0.667
2014-02-08,199.261,12.391,10.896,14.334,3.438,18.354,211.652,0.75
2014-02-09,196.435,3.826,7.131,8.216,1.085,6.688,200.261,0.652
2014-02-10,197.435,13.739,14.479,22.646,8.167,16.02,211.174,0.625
2014-02-11,201.913,19.0,16.438,31.5,15.062,32.812,220.913,1.125
2014-02-12,202.043,14.609,17.375,27.979,10.604,37.688,216.652,1.208
2014-02-13,196.826,4.565,7.896,9.208,1.312,10.896,201.391,0.833
2014-02-14,195.739,5.13,8.834,10.646,1.812,14.5,200.87,0.75
2014-02-15,196.043,6.435,6.542,7.125,0.584,28.646,202.478,1.625
2014-02-16,196.955,15.364,15.198,23.024,7.826,13.312,212.318,1.043
2014-02-17,198.571,23.524,22.043,31.652,9.608,17.688,222.095,0.783
2014-02-18,196.696,9.304,13.208,20.27,7.062,14.125,206.0,0.667
2014-02-19,194.174,12.13,9.979,14.292,4.312,7.396,206.304,0.667
2014-02-20,193.783,8.783,8.375,10.166,1.792,8.771,202.565,0.667
2014-02-21,200.174,24.783,18.375,31.021,12.645,19.917,224.957,0.667
2014-02-22,196.957,14.043,9.5,13.708,4.208,14.271,211.0,0.792
2014-02-23,197.087,14.348,16.52,22.243,5.724,22.688,211.435,1.043
2014-02-24,197.913,11.87,13.896,20.938,7.042,45.166,209.783,0.792
2014-02-25,198.174,17.0,16.416,24.229,7.812,42.458,215.174,0.708
2014-02-26,201.273,24.182,24.5,41.978,17.478,33.125,225.455,0.957
2014-02-27,196.609,7.304,8.208,9.479,1.271,16.438,203.913,0.917
2014-02-28,197.304,8.478,10.334,12.646,2.312,23.896,205.783,0.833
2014-03-01,196.696,11.217,10.042,11.916,1.875,12.479,207.913,0.875
2014-03-02,195.609,5.957,7.677,9.594,1.917,21.625,201.565,1.0
2014-03-03,197.913,19.478,20.021,30.438,10.417,26.729,217.391,0.875
2014-03-04,195.304,6.783,8.084,8.98,0.896,12.792,202.087,1.083
2014-03-05,196.652,8.261,6.771,8.041,1.271,16.271,204.913,1.0
2014-03-06,198.174,12.913,16.875,21.25,4.375,16.625,211.087,1.083
2014-03-07,201.826,20.957,21.084,30.688,9.604,24.792,222.783,1.25
2014-03-08,195.0,9.435,8.284,9.118,0.834,12.771,204.435,1.25
2014-03-09,198.318,15.864,21.864,33.0,11.136,15.228,214.182,1.0
2014-03-10,196.913,3.217,4.708,5.208,0.5,8.812,200.13,1.0
2014-03-11,196.217,6.565,12.083,15.458,3.375,12.416,202.783,0.417
2014-03-12,195.0,8.696,16.708,27.458,10.75,19.688,203.696,1.042
2014-03-13,196.696,11.174,22.708,34.125,11.417,18.146,207.87,1.458
2014-03-14,196.174,8.043,13.208,16.542,3.333,22.125,204.217,1.083
2014-03-15,198.0,12.0,17.958,19.917,1.958,24.979,210.0,1.625
2014-03-16,198.652,22.391,34.783,44.87,10.087,32.834,221.043,1.304
2014-03-17,197.957,23.348,29.125,44.042,14.917,27.979,221.304,2.0
2014-03-18,197.478,22.348,25.083,39.708,14.625,32.438,219.826,2.292
2014-03-19,191.0,15.591,22.045,32.773,10.727,23.062,206.591,1.0
2014-03-20,194.217,15.739,19.455,28.273,8.818,20.583,209.957,1.375
2014-03-21,195.435,12.13,,,,33.834,207.565,1.208
2014-03-22,195.478,9.043,,,,42.646,204.522,1.958
2014-03-23,195.913,8.783,5.667,7.167,1.5,24.884,204.696,0.739
2014-03-24,194.913,9.652,10.25,14.25,4.0,11.438,204.565,0.458
2014-03-25,195.478,5.391,10.042,13.417,3.375,10.396,200.87,0.458
2014-03-26,193.87,6.522,11.667,16.333,4.667,13.916,200.391,0.667
2014-03-27,200.091,21.364,31.565,47.261,15.696,24.833,221.455,1.348
2014-03-28,197.565,15.478,21.667,32.0,10.333,25.417,213.043,3.125
2014-03-29,199.783,20.87,22.042,25.625,3.583,35.75,220.652,0.917
2014-03-30,195.522,14.826,24.217,32.304,8.087,35.271,210.348,1.217
2014-03-31,196.0,15.087,24.958,32.833,7.875,37.229,211.087,1.833
2014-04-01,192.783,9.391,14.562,17.834,3.271,21.834,202.174,1.0
2014-04-02,195.478,16.174,23.812,29.833,6.021,24.396,211.652,1.667
2014-04-03,192.739,15.522,17.52,23.875,6.354,18.125,208.261,1.208
2014-04-04,191.565,7.565,9.938,11.48,1.542,11.104,199.13,0.417
2014-04-05,192.696,4.304,5.271,5.896,0.625,9.48,197.0,0.083
2014-04-06,194.087,5.043,4.48,5.083,0.604,11.562,199.13,0.125
2014-04-07,193.826,12.348,15.016,18.081,3.065,16.417,206.174,0.565
2014-04-08,195.522,14.217,16.208,20.98,4.771,32.604,209.739,1.5
2014-04-09,195.87,14.174,18.812,23.333,4.52,44.542,210.043,1.958
2014-04-10,197.227,11.364,15.283,19.348,4.066,40.29,208.591,1.478
2014-04-11,193.13,6.174,9.312,11.375,2.062,24.333,199.304,0.833
2014-04-12,194.348,11.174,11.416,13.646,2.229,21.48,205.522,0.833
2014-04-13,197.087,12.652,12.667,14.438,1.771,28.0,209.739,1.042
2014-04-14,196.174,12.435,13.914,18.368,4.454,26.834,208.609,0.696
2014-04-15,195.217,13.348,16.25,22.5,6.25,25.208,208.565,0.958
2014-04-16,196.609,19.043,21.188,23.833,2.646,53.812,215.652,1.667
2014-04-17,198.522,20.217,21.666,27.375,5.708,70.271,218.739,2.958
2014-04-18,195.409,13.636,15.708,17.624,1.915,49.542,209.045,1.043
2014-04-19,193.478,12.348,9.104,10.292,1.188,27.917,205.826,0.75
2014-04-20,193.87,9.261,10.188,11.27,1.084,17.667,203.13,0.583
2014-04-21,192.826,12.696,16.011,22.161,6.15,9.416,205.522,0.0
2014-04-22,193.409,12.545,14.132,16.331,2.199,22.988,205.955,0.625
2014-04-23,194.435,10.609,12.75,16.729,3.98,22.166,205.043,0.667
2014-04-24,195.435,12.696,15.292,19.771,4.479,24.938,208.13,0.75
2014-04-25,193.739,11.565,13.013,16.532,3.519,26.625,205.304,1.136
2014-04-26,192.217,8.087,8.75,10.646,1.896,21.479,200.304,0.667
2014-04-27,191.087,7.0,5.562,6.146,0.584,20.896,198.087,0.833
2014-04-28,191.13,8.783,9.665,12.019,2.354,20.584,199.913,0.522
2014-04-29,189.913,7.478,7.166,9.708,2.542,19.958,197.391,0.042
2014-04-30,188.0,4.652,8.188,10.166,1.979,19.104,192.652,0.167
2014-05-01,192.609,9.522,10.146,13.312,3.166,23.542,202.13,0.875
2014-05-02,194.087,10.174,10.084,12.479,2.396,24.48,204.261,1.0
2014-05-03,195.609,9.435,8.5,9.729,1.23,31.708,205.043,1.042
2014-05-04,192.522,5.565,4.646,5.104,0.458,21.396,198.087,1.0
2014-05-05,190.652,5.826,5.97,6.559,0.589,24.084,196.478,0.739
2014-05-06,192.955,5.636,5.604,6.229,0.625,19.25,198.591,0.792
2014-05-07,195.087,8.348,12.062,15.375,3.312,22.958,203.435,1.25
2014-05-08,193.043,11.348,10.958,14.375,3.416,22.062,204.391,0.917
2014-05-09,193.348,8.609,8.188,9.604,1.416,19.48,201.957,0.875
2014-05-10,192.174,8.087,6.334,6.979,0.646,17.229,200.261,0.833
2014-05-11,194.304,9.696,6.646,7.625,0.979,20.146,204.0,0.875
2014-05-12,189.773,7.5,7.472,9.472,2.0,15.761,197.273,1.091
2014-05-13,191.652,9.217,9.562,11.292,1.729,18.25,200.87,0.958
2014-05-14,195.522,15.565,17.604,21.958,4.354,31.542,211.087,1.458
2014-05-15,192.826,12.652,15.125,16.958,1.834,25.167,205.478,1.25
2014-05-16,192.0,10.522,7.812,9.146,1.334,24.792,202.522,1.0
2014-05-17,192.391,5.826,5.625,5.98,0.354,9.375,198.217,1.0
2014-05-18,195.522,9.565,7.021,8.041,1.021,9.729,205.087,0.875
2014-05-19,197.087,13.826,12.661,16.13,3.47,17.479,210.913,1.0
2014-05-20,192.522,13.087,9.834,12.375,2.542,37.812,205.609,0.708
2014-05-21,189.571,7.048,8.174,9.566,1.391,20.557,196.619,0.565
2014-05-22,191.174,5.565,6.208,6.646,0.438,23.292,196.739,0.708
2014-05-23,191.091,23.455,10.312,12.521,2.208,18.438,214.545,0.75
2014-05-24,192.913,12.087,9.854,11.792,1.938,20.333,205.0,1.208
2014-05-25,193.739,12.304,7.542,8.083,0.542,26.708,206.043,1.208
2014-05-26,188.261,5.217,6.041,7.454,1.413,20.292,193.478,0.652
2014-05-27,194.261,13.609,12.584,15.021,2.438,26.104,207.87,0.75
2014-05-28,198.818,15.682,12.956,17.282,4.326,36.625,214.5,1.304
2014-05-29,199.174,16.478,14.125,16.708,2.583,45.25,215.652,1.708
2014-05-30,196.174,14.13,12.625,15.354,2.73,57.52,210.304,1.375
2014-05-31,196.391,12.783,9.646,11.145,1.5,67.604,209.174,1.708
2014-06-01,200.522,16.043,7.688,8.188,0.5,59.25,216.565,1.583
2014-06-02,196.435,12.043,9.941,11.245,1.304,59.792,208.478,1.391
2014-06-03,193.261,12.217,9.834,11.52,1.688,55.771,205.478,1.0
2014-06-04,191.261,10.739,8.917,10.229,1.312,52.062,202.0,1.0
2014-06-05,191.261,14.565,11.25,14.854,3.604,22.229,205.826,0.625
2014-06-06,192.652,14.696,11.166,14.322,3.155,19.52,207.348,0.583
2014-06-07,193.652,13.783,9.8,11.942,2.142,18.104,207.435,1.458
2014-06-08,190.435,8.087,4.902,5.396,0.494,14.855,198.522,1.208
2014-06-09,192.773,19.636,8.38,10.294,1.914,20.296,212.409,1.045
2014-06-10,193.913,10.087,7.875,12.0,4.125,26.792,204.0,1.25
2014-06-11,195.478,12.435,9.271,17.208,7.938,25.334,207.913,0.583
2014-06-12,193.435,24.043,7.0,11.23,4.229,15.375,217.478,0.792
2014-06-13,189.174,5.565,3.729,4.125,0.396,10.354,194.739,0.833
2014-06-14,193.913,9.565,5.938,7.188,1.25,18.834,203.478,0.792
2014-06-15,195.043,9.043,4.958,5.396,0.438,28.27,204.087,0.958
2014-06-16,202.174,11.435,11.414,13.66,2.246,32.188,213.609,1.13
2014-06-17,206.087,15.087,15.188,17.708,2.521,40.938,221.174,1.958
2014-06-18,193.043,11.304,12.396,13.48,1.084,26.73,204.348,1.083
2014-06-19,198.826,12.478,10.75,13.146,2.396,31.958,211.304,1.042
2014-06-20,196.955,10.773,9.652,11.565,1.913,31.012,207.727,1.522
2014-06-21,190.957,6.609,6.458,7.688,1.229,,197.565,0.833
2014-06-22,194.545,8.5,6.125,6.792,0.666,,203.045,0.667
2014-06-23,194.591,9.182,8.928,10.732,1.806,21.114,203.773,1.0
2014-06-24,196.261,9.522,8.667,10.855,2.188,25.584,205.783,0.917
2014-06-25,193.304,8.391,7.77,9.312,1.542,27.221,201.696,0.917
2014-06-26,191.913,8.13,6.812,8.646,1.834,21.333,200.043,1.125
2014-06-27,198.304,9.87,7.896,10.334,2.438,17.826,208.174,0.917
2014-06-28,192.043,11.13,9.708,11.355,1.646,19.52,203.174,1.583
2014-06-29,194.174,6.913,3.708,3.979,0.271,23.188,201.087,1.0
2014-06-30,203.87,10.652,9.424,10.993,1.57,35.229,214.522,1.043
2014-07-01,204.652,11.435,9.542,11.354,1.812,29.979,216.087,1.25
2014-07-02,209.652,12.478,8.584,10.354,1.771,41.312,222.13,0.917
2014-07-03,193.043,9.565,8.52,10.229,1.708,29.542,202.609,0.75
2014-07-04,194.435,11.478,9.834,11.667,1.834,15.938,205.913,0.875
2014-07-05,193.826,10.435,7.354,8.854,1.5,14.938,204.261,0.917
2014-07-06,196.826,8.913,4.834,5.458,0.625,17.375,205.739,0.917
2014-07-07,201.7,14.95,12.694,17.072,4.379,19.683,216.65,0.682
2014-07-08,200.609,16.478,12.458,16.188,3.73,29.521,217.087,1.042
2014-07-09,207.087,17.435,11.375,15.584,4.208,34.271,224.522,1.208
2014-07-10,180.739,5.0,4.333,7.958,3.625,17.166,185.739,0.792
2014-07-11,190.435,7.217,5.0,5.562,0.562,23.792,197.652,0.917
2014-07-12,219.261,17.652,8.854,9.917,1.062,37.25,236.913,1.25
2014-07-13,218.435,12.783,7.062,8.021,0.958,38.083,231.217,0.875
2014-07-14,219.913,19.957,13.598,18.667,5.068,33.875,239.87,1.174
2014-07-15,206.174,13.739,10.333,13.625,3.292,27.604,219.913,1.083
2014-07-16,199.864,13.818,10.696,12.044,1.348,37.771,213.682,1.565
2014-07-17,196.478,13.913,9.812,12.532,2.718,29.396,210.391,1.042
2014-07-18,200.261,15.043,15.917,24.625,8.708,20.0,215.304,0.708
2014-07-19,199.217,13.87,15.792,22.458,6.667,30.042,213.087,0.75
2014-07-20,192.043,8.0,7.583,9.125,1.542,24.479,200.043,0.958
2014-07-21,190.739,8.13,9.261,10.913,1.652,32.229,198.87,0.913
2014-07-22,192.348,11.348,14.042,18.958,4.917,40.812,203.696,1.0
2014-07-23,202.5,13.591,20.2,35.5,15.3,41.938,216.091,1.375
2014-07-24,189.522,11.609,9.444,13.111,3.667,23.146,201.13,1.125
2014-07-25,190.522,13.174,13.583,19.917,6.333,24.188,203.696,0.958
2014-07-26,184.565,9.348,10.333,12.583,2.25,40.562,193.913,0.958
2014-07-27,192.522,7.913,6.167,8.0,1.833,25.916,200.435,1.292
2014-07-28,193.043,9.087,8.537,10.562,2.025,14.688,202.13,1.136
2014-07-29,195.045,9.273,8.586,10.92,2.334,24.875,204.318,1.167
2014-07-30,193.652,9.783,8.762,10.638,1.875,28.916,203.435,1.125
2014-07-31,191.522,11.261,8.833,11.854,3.021,22.938,202.783,1.25
2014-08-01,187.0,16.696,7.354,11.312,3.958,17.208,203.696,1.375
2014-08-02,186.174,8.565,6.542,10.375,3.833,11.062,194.739,1.042
2014-08-03,180.826,4.913,3.5,5.188,1.688,8.271,185.739,0.917
2014-08-04,182.174,8.478,6.881,12.562,5.68,11.25,190.652,0.957
2014-08-05,181.652,6.435,6.104,11.042,4.938,17.646,188.087,1.042
2014-08-06,183.043,7.13,7.208,10.542,3.333,19.666,190.174,1.0
2014-08-07,186.909,8.591,7.544,12.566,5.022,18.31,195.5,1.0
2014-08-08,184.348,9.739,8.25,12.188,3.938,16.646,194.087,1.042
2014-08-09,186.391,13.087,8.354,14.708,6.354,12.166,199.478,0.917
2014-08-10,179.043,1.261,1.646,2.0,0.354,34.771,180.304,0.833
2014-08-11,189.87,9.261,8.504,10.388,1.883,25.208,199.13,1.217
2014-08-12,195.304,13.783,10.23,13.75,3.52,17.542,209.087,0.833
2014-08-13,200.87,11.783,7.438,10.395,2.958,25.334,212.652,0.875
2014-08-14,189.043,6.087,5.312,6.458,1.146,22.625,195.13,0.75
2014-08-15,180.957,3.391,3.521,4.792,1.271,26.792,184.348,0.708
2014-08-16,181.826,3.739,3.75,5.104,1.354,28.25,185.565,0.667
2014-08-17,183.435,3.13,3.042,3.771,0.729,19.688,186.565,0.667
2014-08-18,183.955,5.0,5.544,7.984,2.44,18.979,188.955,0.545
2014-08-19,186.783,11.217,8.166,12.458,4.292,18.354,198.0,0.667
2014-08-20,195.348,13.522,10.438,16.145,5.708,21.396,208.87,0.958
2014-08-21,193.478,16.652,13.52,18.458,4.938,23.312,210.13,1.458
2014-08-22,187.545,12.364,10.022,14.073,4.051,22.736,199.909,0.958
2014-08-23,185.565,10.348,9.021,12.854,3.834,12.396,195.913,0.958
2014-08-24,192.217,14.565,9.167,11.104,1.938,22.438,206.783,0.75
2014-08-25,190.696,14.087,13.104,16.8,3.696,22.521,204.783,1.043
2014-08-26,201.261,19.435,13.06,19.011,5.951,26.834,220.696,1.125
2014-08-27,198.696,13.348,11.188,14.875,3.688,19.521,212.043,0.958
2014-08-28,200.0,14.591,13.326,16.87,3.544,17.625,214.591,1.0
2014-08-29,204.478,19.739,9.73,18.208,8.479,20.542,224.217,1.125
2014-08-30,193.217,9.565,7.834,9.479,1.646,13.438,202.783,1.375
2014-08-31,194.696,8.957,5.375,5.938,0.562,16.458,203.652,1.25
2014-09-01,198.739,14.522,12.224,16.723,4.499,14.979,213.261,0.696
2014-09-02,196.609,15.348,11.188,14.146,2.958,18.542,211.957,0.917
2014-09-03,196.913,13.435,10.333,13.708,3.375,18.292,210.348,0.958
2014-09-04,194.455,15.727,12.313,16.348,4.035,18.961,210.182,1.0
2014-09-05,192.957,21.217,12.188,18.521,6.334,17.958,214.174,1.0
2014-09-06,201.478,15.783,7.584,13.875,6.292,28.146,217.261,1.333
2014-09-07,193.0,10.348,6.166,6.646,0.48,19.188,203.348,1.083
2014-09-08,195.273,10.364,9.274,12.468,3.194,20.07,205.636,1.0
2014-09-09,199.826,11.304,10.583,13.605,3.02,19.98,211.13,1.042
2014-09-10,202.87,13.478,10.25,14.25,4.0,28.312,216.348,1.292
2014-09-11,195.727,12.727,12.136,15.211,3.076,24.25,208.455,1.125
2014-09-12,194.0,9.522,9.75,12.896,3.146,14.104,203.522,0.792
2014-09-13,193.783,9.913,7.73,9.5,1.771,10.625,203.696,1.0
2014-09-14,196.913,10.043,6.812,8.25,1.438,13.604,206.957,1.042
2014-09-15,197.478,10.826,8.407,9.89,1.483,21.042,208.304,1.043
2014-09-16,197.174,12.304,9.584,12.02,2.438,17.625,209.478,1.208
2014-09-17,194.696,11.609,12.145,16.083,3.938,19.083,206.304,1.125
2014-09-18,192.739,8.696,8.062,9.688,1.625,13.916,201.435,1.0
2014-09-19,200.0,16.955,13.696,20.74,7.044,17.964,216.955,0.913
2014-09-20,200.522,15.739,14.51,20.53,6.02,22.312,216.261,1.0
2014-09-21,201.826,10.826,7.292,9.583,2.292,20.146,212.652,1.125
2014-09-22,199.87,10.391,10.83,14.61,3.78,18.562,210.261,1.087
2014-09-23,202.0,12.522,10.438,14.48,4.042,21.146,214.522,1.292
2014-09-24,193.522,9.217,11.27,14.938,3.666,17.542,202.739,0.958
2014-09-25,188.913,7.652,8.521,10.792,2.271,10.375,196.565,1.042
2014-09-26,192.609,10.261,12.458,14.312,1.854,14.542,202.87,1.542
2014-09-27,194.478,9.261,10.791,12.912,2.122,21.125,203.739,1.75
2014-09-28,196.043,9.783,6.896,7.792,0.896,20.75,205.826,0.958
2014-09-29,196.524,11.905,10.948,13.58,2.632,24.25,208.429,1.182
2014-09-30,196.348,11.913,12.128,16.405,4.277,24.916,208.261,0.833
2014-10-01,195.0,10.913,12.488,15.244,2.756,25.375,205.913,1.083
2014-10-02,192.0,11.435,10.887,13.399,2.512,30.268,203.435,1.0
2014-10-03,190.739,12.13,10.752,13.637,2.884,22.916,202.87,1.0
2014-10-04,194.174,12.522,9.104,10.646,1.542,17.438,206.696,1.0
2014-10-05,193.87,12.435,9.166,10.562,1.396,15.25,206.304,0.708
2014-10-06,187.696,4.913,4.804,5.41,0.608,6.188,192.609,0.826
2014-10-07,193.955,16.273,10.913,13.848,2.934,12.68,210.227,0.913
2014-10-08,197.087,18.783,12.271,18.625,6.354,14.688,215.87,0.708
2014-10-09,195.13,16.609,13.25,21.292,8.042,16.562,211.739,0.792
2014-10-10,197.522,20.913,16.355,24.27,7.917,20.438,218.435,1.083
2014-10-11,195.522,13.391,12.166,16.792,4.625,28.146,208.913,1.25
2014-10-12,193.652,9.304,5.875,6.77,0.896,26.542,202.957,1.0
2014-10-13,189.174,5.478,5.358,6.865,1.507,14.438,194.652,0.609
2014-10-14,192.261,3.957,4.104,4.5,0.396,7.979,196.217,0.833
2014-10-15,192.87,14.783,13.875,19.125,5.25,15.042,207.652,0.667
2014-10-16,195.682,16.273,13.932,23.183,9.251,15.913,211.955,0.783
2014-10-17,194.391,11.043,10.604,13.312,2.708,16.646,205.435,0.625
2014-10-18,196.0,14.043,14.271,18.792,4.521,19.646,210.043,1.083
2014-10-19,199.522,13.043,9.5,12.125,2.625,23.292,212.565,0.792
2014-10-20,196.0,16.609,17.373,24.88,7.507,18.479,212.609,0.609
2014-10-21,197.261,28.13,22.688,33.0,10.312,21.146,225.391,0.875
2014-10-22,193.565,15.348,12.396,18.354,5.958,13.021,208.913,0.75
2014-10-23,193.348,13.696,12.75,18.646,5.896,12.688,207.043,0.542
2014-10-24,197.87,20.652,15.938,27.042,11.104,20.854,218.522,1.208
2014-10-25,200.913,20.391,12.562,18.333,5.77,22.896,221.304,0.958
2014-10-26,197.364,15.0,9.812,11.98,2.166,17.958,212.364,0.625
2014-10-27,194.609,9.174,8.595,13.492,4.898,16.875,203.783,0.783
2014-10-28,193.591,13.727,8.063,9.684,1.622,14.48,207.318,1.0
2014-10-29,197.565,16.13,15.208,22.0,6.792,17.334,213.696,0.542
2014-10-30,203.435,28.609,23.958,40.021,16.062,27.708,232.043,0.958
2014-10-31,200.913,29.478,21.333,35.604,14.27,26.521,230.391,0.667
2014-11-01,193.043,16.652,16.75,21.646,4.896,9.25,209.696,0.458
2014-11-02,198.261,17.478,12.895,15.792,2.896,15.438,215.739,0.667
2014-11-03,193.783,6.87,6.751,7.408,0.657,14.271,200.652,0.783
2014-11-04,195.318,17.545,11.521,19.042,7.521,12.854,212.864,0.333
2014-11-05,199.826,26.478,21.062,38.875,17.812,17.438,226.304,0.667
2014-11-06,193.304,15.348,13.062,21.958,8.896,13.458,208.652,1.042
2014-11-07,193.957,14.13,11.125,13.312,2.188,18.188,208.087,1.0
2014-11-08,196.087,21.609,17.25,21.896,4.646,22.979,217.696,0.833
2014-11-09,200.348,27.043,16.625,21.416,4.792,29.084,227.391,0.583
2014-11-10,193.182,10.955,12.766,15.313,2.548,15.614,204.136,0.864
2014-11-11,198.261,30.391,22.958,45.48,22.521,25.084,228.652,1.292
2014-11-12,198.682,21.455,17.584,29.875,12.292,25.979,220.136,1.375
2014-11-13,195.227,6.818,6.934,8.457,1.522,13.708,202.045,0.826
2014-11-14,197.696,13.391,12.188,21.833,9.646,14.292,211.087,0.5
2014-11-15,197.609,12.826,10.604,17.958,7.354,11.521,210.435,0.417
2014-11-16,199.304,13.609,9.125,12.771,3.646,11.146,212.913,0.375
2014-11-17,203.565,23.087,21.833,41.708,19.874,25.375,226.652,0.87
2014-11-18,195.913,8.261,10.562,12.729,2.166,13.02,204.174,0.958
2014-11-19,195.174,13.478,12.604,18.938,6.334,15.688,208.652,0.583
