date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean
2016-07-17,9.416,10.25,0.833,36.597,22.292,
2016-07-18,6.804,8.152,1.348,29.097,18.625,
2016-07-19,10.854,12.98,2.125,15.889,10.833,
2016-07-20,10.625,13.438,2.812,15.222,8.458,
2016-07-21,10.62,15.716,5.096,8.986,3.792,
2016-07-22,10.188,16.834,6.646,7.639,4.708,
2016-07-23,7.854,10.917,3.062,10.264,7.792,
2016-07-24,6.125,8.625,2.5,8.945,7.333,
2016-07-25,11.566,17.24,5.674,11.389,8.292,
2016-07-26,18.354,29.188,10.834,14.278,8.0,
2016-07-27,13.0,16.708,3.708,12.167,8.75,
2016-07-28,9.708,12.916,3.208,10.593,8.167,
2016-07-29,12.271,19.312,7.042,8.694,6.5,
2016-07-30,10.25,15.625,5.375,10.097,6.333,
2016-07-31,4.438,6.48,2.042,10.028,4.458,
2016-08-01,7.456,11.392,3.934,7.944,4.875,
2016-08-02,14.5,20.979,6.479,11.93,7.875,
2016-08-03,11.136,13.671,2.536,9.871,7.0,
2016-08-04,12.396,16.125,3.73,15.028,9.5,
2016-08-05,12.083,18.854,6.771,14.361,9.875,
2016-08-06,12.125,15.125,3.0,18.222,12.125,
2016-08-07,6.042,9.771,3.729,10.361,4.25,
2016-08-08,6.761,9.718,2.956,8.028,5.583,
2016-08-09,7.208,7.604,0.395,13.431,13.833,
2016-08-10,10.75,13.48,2.729,15.292,9.833,
2016-08-11,8.458,10.125,1.666,15.125,12.625,
2016-08-12,7.896,10.375,2.48,12.597,9.708,
2016-08-13,7.0,8.625,1.625,15.708,11.375,
2016-08-14,5.562,6.604,1.042,11.111,9.75,
2016-08-15,11.434,12.935,1.5,18.472,12.75,
2016-08-16,6.834,9.625,2.792,17.18,7.333,
2016-08-17,7.166,9.146,1.979,13.944,12.75,
2016-08-18,13.818,17.292,3.474,15.934,7.875,
2016-08-19,6.98,13.708,6.729,12.875,5.458,
2016-08-20,7.062,11.208,4.146,6.792,2.542,
2016-08-21,6.896,10.938,4.042,10.278,7.625,
2016-08-22,7.414,11.609,4.196,9.931,1.75,
2016-08-23,11.958,18.98,7.021,12.931,8.958,
2016-08-24,15.0,19.73,4.73,11.014,9.167,
2016-08-25,15.542,24.5,8.958,12.097,8.417,
2016-08-26,11.542,21.604,10.062,11.695,6.875,
2016-08-27,11.708,17.375,5.666,11.083,2.583,
2016-08-28,6.188,7.125,0.938,11.458,7.375,
2016-08-29,6.848,11.956,5.108,6.986,3.625,
2016-08-30,9.208,11.104,1.896,5.736,2.542,
2016-08-31,9.241,12.302,3.062,14.009,12.522,
2016-09-01,15.083,18.125,3.042,20.444,17.125,
2016-09-02,13.416,16.084,2.667,28.82,19.875,
2016-09-03,8.166,11.416,3.25,19.695,11.375,
2016-09-04,6.375,7.75,1.375,15.708,9.167,
2016-09-05,9.196,13.022,3.826,12.486,7.917,
2016-09-06,8.458,11.166,2.708,11.042,6.792,
2016-09-07,12.375,16.416,4.042,11.278,4.625,
2016-09-08,11.73,17.438,5.708,13.986,5.958,
2016-09-09,11.354,14.708,3.354,7.194,4.458,
2016-09-10,9.438,11.666,2.229,13.167,10.167,
2016-09-11,8.167,9.375,1.208,12.167,8.0,
2016-09-12,9.218,12.674,3.456,13.083,8.75,
2016-09-13,13.168,17.49,4.322,8.058,3.375,
2016-09-14,14.834,17.125,2.292,8.896,7.375,
2016-09-15,23.562,34.666,11.105,18.306,11.917,
2016-09-16,19.208,27.625,8.417,14.097,9.625,
2016-09-17,16.375,23.146,6.771,25.222,19.125,
2016-09-18,9.938,11.542,1.604,19.222,10.542,
2016-09-19,8.5,11.239,2.739,7.931,3.208,
2016-09-20,8.958,11.25,2.292,4.143,0.75,
2016-09-21,11.458,14.812,3.354,6.792,5.75,
2016-09-22,7.875,8.854,0.979,7.597,4.583,
2016-09-23,19.708,26.27,6.562,14.417,8.792,
2016-09-24,17.646,22.708,5.062,20.755,10.75,
2016-09-25,12.334,14.854,2.52,24.944,15.667,
2016-09-26,13.456,18.608,5.152,29.764,18.542,
2016-09-27,17.521,23.979,6.458,33.959,19.667,
2016-09-28,15.991,21.714,5.723,37.577,22.045,
2016-09-29,12.688,21.416,8.729,16.514,9.125,
2016-09-30,14.0,19.125,5.125,9.361,5.417,
2016-10-01,12.979,15.875,2.896,17.167,10.792,
2016-10-02,10.73,12.854,2.125,18.333,14.417,
2016-10-03,18.826,24.935,6.109,29.944,12.333,
2016-10-04,12.708,19.042,6.334,13.625,11.875,
2016-10-05,18.104,23.146,5.042,18.625,11.75,
2016-10-06,8.979,9.916,0.938,9.472,5.458,
2016-10-07,10.708,13.146,2.438,11.375,7.458,
2016-10-08,20.312,25.646,5.334,26.306,15.417,
2016-10-09,9.521,12.25,2.729,21.972,9.167,
2016-10-10,7.956,10.108,2.152,6.181,4.083,
2016-10-11,13.833,18.042,4.208,7.875,5.667,
2016-10-12,18.646,27.688,9.042,14.111,11.958,
2016-10-13,17.588,22.85,5.262,11.242,9.125,
2016-10-14,22.354,33.458,11.104,14.847,11.917,
2016-10-15,20.354,25.02,4.667,20.153,15.708,
2016-10-16,15.854,18.48,2.625,25.639,21.792,
2016-10-17,24.935,32.392,7.456,31.645,19.167,
2016-10-18,14.625,20.979,6.354,13.333,9.5,
2016-10-19,16.417,24.23,7.812,11.667,8.125,
2016-10-20,11.084,13.916,2.833,17.153,13.667,
2016-10-21,15.521,18.396,2.875,14.43,12.042,
2016-10-22,15.542,17.666,2.125,29.986,22.75,
2016-10-23,7.646,9.02,1.375,17.028,13.25,
2016-10-24,17.565,23.587,6.022,9.639,7.792,
2016-10-25,20.688,24.562,3.875,26.764,19.792,
2016-10-26,26.666,33.375,6.708,26.958,20.583,
2016-10-27,10.047,10.886,0.84,10.044,8.591,
2016-10-28,24.25,28.542,4.292,25.042,18.5,
2016-10-29,8.98,11.354,2.375,10.014,8.25,
2016-10-30,12.646,17.521,4.875,12.472,12.208,
2016-10-31,19.565,27.0,7.435,25.472,22.167,
2016-11-01,18.604,29.875,11.271,13.903,11.542,
2016-11-02,20.042,27.375,7.333,7.222,7.25,
2016-11-03,9.917,10.75,0.833,10.264,9.458,
2016-11-04,16.416,20.0,3.583,8.861,11.25,
2016-11-05,26.333,31.27,4.938,27.805,24.042,
2016-11-06,8.354,9.48,1.125,12.458,14.708,
2016-11-07,18.522,25.696,7.174,11.806,12.0,
2016-11-08,26.584,36.021,9.438,35.569,27.083,
2016-11-09,6.362,7.379,1.017,6.513,4.5,
2016-11-10,14.396,17.25,2.854,7.458,10.083,
2016-11-11,20.479,23.0,2.521,17.653,11.042,
2016-11-12,19.708,27.021,7.312,12.667,9.583,
2016-11-13,17.792,22.416,4.625,24.514,19.458,
2016-11-14,22.152,26.826,4.674,31.056,22.0,
2016-11-15,15.458,21.812,6.354,21.153,13.125,
2016-11-16,8.146,8.666,0.521,3.795,4.75,
2016-11-17,18.458,23.188,4.729,10.458,10.875,
2016-11-18,26.52,36.979,10.458,16.75,16.333,
2016-11-19,19.688,24.812,5.125,23.292,15.875,
2016-11-20,19.542,40.458,20.916,39.764,22.917,
2016-11-21,20.848,41.782,20.935,29.236,15.708,
2016-11-22,29.158,55.256,26.098,29.996,18.682,
2016-11-23,12.25,18.042,5.792,7.389,4.542,
2016-11-24,20.396,25.688,5.292,6.903,5.083,
2016-11-25,25.229,46.292,21.062,12.25,10.958,
2016-11-26,19.062,30.625,11.562,9.514,10.042,
2016-11-27,11.771,13.166,1.396,16.861,12.375,
2016-11-28,10.37,12.652,2.282,7.625,6.0,
2016-11-29,7.25,8.0,0.75,2.583,4.083,
2016-11-30,19.02,24.792,5.771,11.347,13.25,
2016-12-01,27.416,47.229,19.812,24.889,17.792,
2016-12-02,13.125,15.208,2.084,5.847,6.333,
2016-12-03,25.271,38.625,13.355,12.43,12.792,
2016-12-04,19.604,23.792,4.188,29.514,24.625,
2016-12-05,28.174,54.348,26.174,27.861,19.917,
2016-12-06,12.062,23.062,11.0,6.861,5.25,
2016-12-07,20.792,30.625,9.834,12.5,12.417,
2016-12-08,25.935,46.434,20.5,11.931,12.25,
2016-12-09,31.604,50.792,19.188,17.944,17.0,
2016-12-10,6.646,7.75,1.104,3.792,3.5,
2016-12-11,4.521,4.75,0.229,2.347,3.042,
2016-12-12,24.696,40.962,16.265,15.795,15.958,
2016-12-13,38.084,61.917,23.834,36.264,30.917,
2016-12-14,13.562,16.375,2.812,8.182,4.708,
2016-12-15,15.166,25.042,9.875,3.486,4.75,
2016-12-16,18.042,26.334,8.292,4.097,5.417,
2016-12-17,22.625,37.375,14.75,5.083,7.375,
2016-12-18,24.98,38.792,13.812,14.764,15.458,
2016-12-19,37.217,76.956,39.739,24.305,23.917,
2016-12-20,38.834,84.5,45.667,31.986,26.833,
2016-12-21,38.648,98.014,59.367,32.09,29.182,
2016-12-22,36.708,72.062,35.354,45.464,30.0,
2016-12-23,10.354,14.729,4.375,10.861,5.875,
2016-12-24,9.583,10.458,0.875,1.806,1.125,
2016-12-25,21.625,34.854,13.229,10.736,11.458,
2016-12-26,26.804,49.065,22.26,14.777,14.75,
2016-12-27,24.646,55.854,31.208,18.903,16.5,
2016-12-28,9.979,11.312,1.333,3.014,2.75,
2016-12-29,19.688,27.042,7.354,10.708,10.417,
2016-12-30,4.584,4.896,0.312,2.583,3.292,
2016-12-31,20.334,29.542,9.208,7.389,9.167,
2017-01-01,8.108,11.956,3.848,10.25,9.125,
2017-01-02,8.833,10.625,1.792,5.194,3.875,
2017-01-03,2.458,2.5,0.044,3.981,1.958,
2017-01-04,4.729,5.416,0.688,4.014,2.833,
2017-01-05,20.229,33.438,13.208,12.361,10.292,
2017-01-06,18.479,31.27,12.792,10.931,11.083,
2017-01-07,5.771,6.062,0.292,5.403,5.708,
2017-01-08,19.435,23.239,3.804,23.055,19.792,
2017-01-09,20.188,33.562,13.375,23.792,19.292,
2017-01-10,21.042,32.417,11.375,7.78,7.875,
2017-01-11,12.688,17.542,4.854,4.615,4.25,
2017-01-12,22.98,35.396,12.417,8.792,8.25,
2017-01-13,26.812,39.25,12.438,13.889,12.375,
2017-01-14,10.938,12.75,1.812,6.555,5.083,
2017-01-15,30.483,53.35,22.867,15.602,17.955,
2017-01-16,38.125,89.334,51.208,21.653,23.75,
2017-01-17,30.812,61.417,30.604,32.5,25.25,
2017-01-18,25.542,46.375,20.834,13.333,10.667,
2017-01-19,15.042,18.396,3.354,10.139,9.833,
2017-01-20,23.812,41.084,17.271,18.861,16.875,
2017-01-21,17.084,28.375,11.292,18.055,17.792,
2017-01-22,17.652,23.283,5.63,7.528,5.0,
2017-01-23,22.021,42.938,20.916,11.986,10.167,
2017-01-24,15.812,31.834,16.021,5.861,3.25,
2017-01-25,7.98,9.604,1.625,3.375,2.125,
2017-01-26,10.334,16.188,5.854,4.722,3.583,
2017-01-27,7.27,9.916,2.646,5.153,5.708,
2017-01-28,18.562,25.896,7.334,13.889,13.0,
2017-01-29,25.109,48.24,23.13,14.153,12.0,
2017-01-30,19.042,28.125,9.083,8.111,6.917,
2017-01-31,35.408,65.326,29.918,18.813,14.625,
2017-02-01,26.73,32.646,5.916,15.584,13.286,
2017-02-02,18.896,21.73,2.834,13.528,,
2017-02-03,22.604,28.646,6.042,19.778,,
2017-02-04,10.062,11.021,0.958,9.264,,
2017-02-05,15.978,19.674,3.696,7.195,,
2017-02-06,15.708,19.417,3.708,6.569,,
2017-02-07,11.938,16.292,4.354,4.667,,
2017-02-08,16.875,24.958,8.084,7.903,10.0,
2017-02-09,33.708,59.75,26.042,24.459,22.833,
2017-02-10,26.48,33.771,7.292,29.736,25.667,
2017-02-11,8.562,9.5,0.938,14.639,10.958,
2017-02-12,8.718,10.761,2.043,5.306,5.167,
2017-02-13,20.375,26.354,5.979,6.347,6.917,
2017-02-14,26.332,34.874,8.542,9.333,9.864,
2017-02-15,23.521,32.75,9.229,13.445,12.167,
2017-02-16,11.562,14.75,3.188,8.097,8.167,
2017-02-17,10.125,13.729,3.604,13.403,8.25,
2017-02-18,3.5,4.396,0.896,7.139,6.208,
2017-02-19,24.848,33.739,8.892,11.167,11.917,
2017-02-20,19.02,23.646,4.625,13.903,12.292,
2017-02-21,18.208,23.062,4.854,12.444,10.5,
2017-02-22,15.02,19.875,4.854,12.889,10.833,
2017-02-23,21.542,29.729,8.188,15.028,13.458,
2017-02-24,19.458,29.417,9.958,16.68,15.667,
2017-02-25,11.562,13.708,2.146,9.764,9.958,
2017-02-26,14.174,17.934,3.761,13.597,12.458,
2017-02-27,24.125,31.292,7.166,17.694,15.958,
2017-02-28,18.97,28.636,9.666,23.223,20.792,
2017-03-01,9.562,11.125,1.562,7.486,7.458,
2017-03-02,5.166,5.938,0.771,6.361,5.125,
2017-03-03,25.416,32.167,6.75,16.014,15.667,
2017-03-04,16.604,21.77,5.166,21.5,18.667,
2017-03-05,18.87,23.544,4.674,26.584,16.25,
2017-03-06,10.062,13.542,3.479,6.639,4.25,
2017-03-07,11.792,15.438,3.646,8.625,8.583,
2017-03-08,14.27,15.354,1.084,8.028,7.667,
2017-03-09,12.666,14.708,2.042,4.278,3.167,
2017-03-10,8.312,10.396,2.084,4.403,4.0,
2017-03-11,10.042,11.334,1.292,11.847,11.167,
2017-03-12,10.674,11.956,1.282,9.986,10.542,
2017-03-13,28.146,36.5,8.354,19.78,18.591,
2017-03-14,36.834,51.042,14.208,28.639,25.125,
2017-03-15,22.208,30.188,7.979,27.541,24.917,
2017-03-16,16.792,21.125,4.334,16.472,11.792,
2017-03-17,9.375,11.895,2.52,6.319,5.875,
2017-03-18,12.021,13.23,1.208,13.583,12.0,
2017-03-19,24.5,29.544,5.044,22.667,18.417,
2017-03-20,10.708,14.0,3.292,9.292,6.042,
2017-03-21,9.188,10.166,0.979,8.75,7.458,
2017-03-22,10.416,11.854,1.438,4.639,5.708,
2017-03-23,8.479,10.666,2.188,4.347,2.583,
2017-03-24,12.958,15.958,3.0,7.472,6.375,
2017-03-25,8.375,9.854,1.479,13.611,12.375,
2017-03-26,29.218,36.326,7.109,27.389,24.875,
2017-03-27,33.125,39.25,6.125,42.917,35.417,
2017-03-28,30.18,35.568,5.388,45.238,35.167,
2017-03-29,26.375,33.396,7.02,36.083,30.875,
2017-03-30,7.958,10.23,2.271,12.597,10.542,
2017-03-31,12.646,15.605,2.958,12.75,12.583,
2017-04-01,9.479,11.479,2.0,10.569,9.292,
2017-04-02,8.125,9.312,1.188,8.583,9.875,
2017-04-03,14.608,17.13,2.522,13.264,13.125,
2017-04-04,19.667,24.479,4.812,16.764,15.333,
2017-04-05,18.812,22.25,3.438,21.289,19.792,
2017-04-06,14.042,17.334,3.292,21.306,14.625,
2017-04-07,11.542,13.98,2.438,11.347,7.792,
2017-04-08,16.82,21.005,4.184,26.82,10.458,
2017-04-09,12.646,14.854,2.208,26.834,11.125,
2017-04-10,19.963,23.328,3.365,8.986,10.292,
2017-04-11,21.75,24.104,2.354,13.292,10.417,
2017-04-12,5.542,5.979,0.438,4.07,5.792,
2017-04-13,13.688,16.118,2.43,11.107,13.19,
2017-04-14,22.542,26.02,3.48,17.791,19.5,
2017-04-15,18.0,22.25,4.25,22.0,19.042,
2017-04-16,15.25,16.73,1.479,17.778,19.833,
2017-04-17,16.152,19.782,3.63,20.445,16.417,
2017-04-18,10.02,11.77,1.75,11.194,7.208,
2017-04-19,10.812,14.396,3.584,10.528,6.667,
2017-04-20,9.812,10.771,0.958,9.542,11.0,
2017-04-21,20.812,23.562,2.75,17.125,14.0,
2017-04-22,12.792,14.521,1.729,21.708,17.458,
2017-04-23,5.416,6.188,0.77,6.57,7.208,
2017-04-24,16.066,19.696,3.63,9.986,10.708,
2017-04-25,14.396,17.771,3.375,11.5,10.833,
2017-04-26,12.292,14.438,2.146,9.472,8.958,
2017-04-27,11.616,13.042,1.426,9.692,7.542,
2017-04-28,12.48,14.354,1.875,11.681,11.208,
2017-04-29,12.625,14.479,1.854,18.972,14.292,
2017-04-30,14.583,16.229,1.646,18.083,18.167,
2017-05-01,15.174,17.37,2.196,18.356,16.042,
2017-05-02,9.146,11.125,1.979,5.931,7.208,
2017-05-03,8.02,9.146,1.125,9.111,8.667,
2017-05-04,5.958,6.854,0.896,8.111,7.25,
2017-05-05,6.25,7.042,0.792,13.625,11.208,
2017-05-06,9.646,11.396,1.75,17.319,12.417,
2017-05-07,7.312,8.25,0.938,21.181,13.042,
2017-05-08,17.565,20.392,2.826,28.181,27.125,
2017-05-09,17.25,20.167,2.916,15.959,12.542,
2017-05-10,20.896,24.958,4.062,24.264,11.5,
2017-05-11,11.735,14.631,2.896,22.312,12.1,
2017-05-12,13.562,16.875,3.312,28.417,10.444,
2017-05-13,10.625,12.896,2.271,24.931,13.208,
2017-05-14,4.708,5.958,1.25,3.819,3.125,
2017-05-15,15.804,19.522,3.718,15.375,11.708,
2017-05-16,12.583,14.312,1.729,22.375,15.583,
2017-05-17,11.75,14.0,2.25,10.431,7.917,
2017-05-18,15.521,17.854,2.334,21.778,12.667,
2017-05-19,21.292,25.729,4.438,29.556,20.25,
2017-05-20,15.062,16.062,1.0,31.861,26.25,
2017-05-21,12.188,12.854,0.667,31.681,26.333,
2017-05-22,14.522,16.478,1.956,21.778,18.75,
2017-05-23,11.021,13.729,2.708,16.153,10.25,
2017-05-24,9.53,11.044,1.515,10.144,7.708,
2017-05-25,12.625,16.5,3.875,15.431,8.0,
2017-05-26,12.729,16.625,3.896,17.0,9.083,
2017-05-27,8.896,11.938,3.042,16.889,10.792,
2017-05-28,6.208,6.875,0.666,13.097,12.917,
2017-05-29,11.782,13.826,2.043,16.097,14.083,
2017-05-30,20.584,23.656,3.074,25.056,21.083,
2017-05-31,13.958,16.062,2.104,34.763,25.708,
2017-06-01,10.588,12.808,2.221,10.111,4.917,
2017-06-02,6.98,7.792,0.812,10.694,5.583,
2017-06-03,3.938,4.334,0.395,5.403,4.5,
2017-06-04,2.75,2.812,0.062,2.917,3.417,
2017-06-05,7.587,8.848,1.261,7.236,6.375,
2017-06-06,12.456,17.009,4.552,11.364,11.304,
2017-06-07,9.27,11.438,2.166,11.014,9.083,
2017-06-08,9.312,11.125,1.812,7.361,7.125,
2017-06-09,12.584,15.77,3.188,10.5,9.0,
2017-06-10,9.062,10.334,1.271,16.333,14.292,
2017-06-11,4.833,5.542,0.708,11.014,7.833,
2017-06-12,6.282,7.63,1.348,7.611,5.917,
2017-06-13,12.084,15.73,3.646,13.667,6.125,
2017-06-14,9.438,11.042,1.604,14.542,10.375,
2017-06-15,11.792,14.458,2.666,15.167,12.5,
2017-06-16,11.458,13.084,1.625,22.736,17.208,
2017-06-17,9.188,11.688,2.5,8.32,5.667,
2017-06-18,5.916,6.73,0.812,12.264,7.917,
2017-06-19,7.935,9.592,1.657,11.668,11.167,
2017-06-20,15.958,19.52,3.562,30.139,23.75,
2017-06-21,11.372,13.539,2.168,17.248,8.042,
2017-06-22,9.625,10.146,0.52,11.042,10.667,
2017-06-23,16.562,18.812,2.25,23.653,18.292,
2017-06-24,10.646,12.0,1.354,18.958,13.625,
2017-06-25,8.896,9.771,0.875,18.208,10.542,
2017-06-26,15.587,18.631,3.044,17.32,13.042,
2017-06-27,15.104,18.271,3.166,22.444,15.208,
2017-06-28,17.396,21.396,4.0,29.064,17.375,
2017-06-29,18.48,23.125,4.646,31.792,23.417,
2017-06-30,14.125,16.958,2.834,17.5,9.833,
2017-07-01,14.792,21.0,6.208,14.389,9.167,
2017-07-02,11.292,12.438,1.146,13.25,14.792,
2017-07-03,18.696,21.804,3.109,32.903,25.958,
2017-07-04,17.935,21.626,3.691,42.269,23.826,
2017-07-05,11.062,13.792,2.729,11.681,9.125,
2017-07-06,9.583,11.271,1.688,13.555,10.917,
2017-07-07,14.334,16.896,2.562,22.972,19.5,
2017-07-08,13.312,14.834,1.521,30.764,26.333,
2017-07-09,8.375,9.271,0.896,32.375,23.75,
2017-07-10,8.63,11.348,2.717,17.0,10.5,
2017-07-11,6.25,9.208,2.958,9.222,5.875,
2017-07-12,8.938,11.562,2.625,15.028,11.375,
2017-07-13,6.98,10.0,3.02,15.333,8.833,
2017-07-14,6.542,9.146,2.604,9.542,5.833,
2017-07-15,13.23,16.542,3.312,16.847,13.25,
2017-07-16,13.812,18.229,4.417,23.083,15.5,
2017-07-17,7.152,8.131,0.978,19.653,18.083,
2017-07-18,12.042,13.584,1.542,20.653,13.542,
2017-07-19,16.562,20.416,3.854,20.625,16.417,
2017-07-20,8.18,10.172,1.992,15.183,11.0,
2017-07-21,7.292,10.375,3.083,13.347,7.875,
2017-07-22,6.042,8.416,2.375,14.097,8.458,
2017-07-23,4.584,5.98,1.396,10.972,3.708,
2017-07-24,9.892,13.108,3.218,15.945,11.208,
2017-07-25,16.75,22.208,5.458,33.073,16.458,
2017-07-26,10.542,14.438,3.896,11.694,3.667,
2017-07-27,11.354,14.208,2.854,12.037,8.667,
2017-07-28,11.792,15.917,4.125,18.5,11.75,
2017-07-29,8.646,13.312,4.666,21.319,5.917,
2017-07-30,5.666,7.916,2.25,10.32,6.5,
2017-07-31,11.413,14.782,3.37,13.25,11.458,
2017-08-01,10.812,14.5,3.688,18.514,7.042,
2017-08-02,9.017,13.114,4.097,8.327,4.636,
2017-08-03,9.896,14.562,4.666,8.889,7.333,
2017-08-04,11.666,15.625,3.958,14.764,9.875,
2017-08-05,9.062,11.792,2.73,23.278,15.958,
2017-08-06,8.062,10.416,2.354,24.82,14.625,
2017-08-07,8.5,15.0,6.5,21.792,8.833,
2017-08-08,8.396,10.0,1.604,28.042,12.458,
2017-08-09,9.542,11.312,1.771,16.43,9.542,
2017-08-10,10.021,15.188,5.166,18.208,6.958,
2017-08-11,6.0,8.792,2.792,14.333,6.042,
2017-08-12,7.708,10.416,2.708,15.681,10.5,
2017-08-13,4.896,6.375,1.479,11.875,6.708,
2017-08-14,5.587,7.804,2.217,11.194,3.042,
2017-08-15,5.812,7.812,2.0,9.583,1.667,
2017-08-16,5.188,6.458,1.271,8.653,2.042,
2017-08-17,7.27,9.367,2.097,9.113,7.458,
2017-08-18,11.896,16.104,4.208,20.736,11.917,
2017-08-19,7.979,10.875,2.896,23.75,8.542,
2017-08-20,5.604,6.521,0.917,12.097,9.75,
2017-08-21,10.152,13.5,3.348,16.972,11.75,
2017-08-22,12.916,16.458,3.542,28.428,17.5,
2017-08-23,12.083,14.5,2.416,17.32,13.292,
2017-08-24,14.792,17.292,2.5,23.319,19.208,
2017-08-25,15.625,18.146,2.52,34.111,25.583,
2017-08-26,14.125,16.854,2.729,33.722,19.958,
2017-08-27,6.271,7.354,1.084,14.458,7.917,
2017-08-28,12.348,14.892,2.544,19.833,17.708,
2017-08-29,8.917,10.688,1.771,23.736,16.042,
2017-08-30,10.446,14.584,4.136,23.474,8.87,
2017-08-31,7.875,10.729,2.854,8.625,2.333,
2017-09-01,7.875,9.875,2.0,7.875,5.75,
2017-09-02,5.208,6.208,1.0,7.028,3.958,
2017-09-03,5.542,6.625,1.083,9.389,10.0,
2017-09-04,12.413,15.522,3.109,13.528,9.042,
2017-09-05,11.917,15.5,3.583,15.541,11.708,
2017-09-06,16.208,20.292,4.084,18.903,9.125,
2017-09-07,16.792,23.062,6.271,34.792,13.625,
2017-09-08,15.021,19.604,4.583,32.986,13.458,
2017-09-09,11.396,13.271,1.875,15.889,12.542,
2017-09-10,9.25,10.708,1.458,20.111,14.833,
2017-09-11,13.434,19.174,5.739,16.014,11.125,
2017-09-12,14.625,18.854,4.23,15.556,7.708,
2017-09-13,14.438,18.604,4.166,11.653,9.583,
2017-09-14,9.262,10.971,1.709,14.47,9.375,
2017-09-15,10.375,11.771,1.396,9.93,8.167,
2017-09-16,10.812,13.458,2.646,12.042,7.208,
2017-09-17,4.708,5.5,0.792,7.055,2.167,
2017-09-18,5.065,6.0,0.934,9.555,10.083,
2017-09-19,15.646,17.98,2.334,12.458,8.958,
2017-09-20,23.02,27.542,4.521,25.5,16.917,
2017-09-21,8.938,9.542,0.604,12.305,12.125,
2017-09-22,17.271,20.646,3.375,17.5,10.333,
2017-09-23,8.396,9.792,1.396,7.569,4.167,
2017-09-24,13.584,15.271,1.688,14.458,13.708,
2017-09-25,16.239,19.674,3.434,20.236,16.042,
2017-09-26,15.041,17.728,2.687,20.986,17.739,
2017-09-27,12.604,17.083,4.48,17.528,11.583,
2017-09-28,7.542,8.625,1.083,7.333,0.792,
2017-09-29,14.688,17.75,3.062,9.292,10.042,
2017-09-30,17.458,20.896,3.438,17.347,13.958,
2017-10-01,8.604,9.708,1.104,14.68,14.958,
2017-10-02,18.478,22.087,3.609,22.014,15.583,
2017-10-03,10.542,12.166,1.625,23.875,14.417,
2017-10-04,8.854,11.52,2.666,8.556,3.292,
2017-10-05,11.729,15.562,3.833,8.222,5.958,
2017-10-06,14.812,16.98,2.166,14.583,9.833,
2017-10-07,10.916,14.438,3.521,6.5,7.958,
2017-10-08,9.542,16.625,7.083,11.667,9.542,
2017-10-09,9.913,11.348,1.434,11.945,11.417,
2017-10-10,20.542,24.667,4.125,28.0,22.083,
2017-10-11,16.25,20.917,4.666,46.569,18.417,
2017-10-12,11.193,14.076,2.882,27.734,16.5,
2017-10-13,13.062,16.646,3.584,6.111,-0.375,
2017-10-14,10.792,13.166,2.375,6.041,5.292,
2017-10-15,8.854,10.646,1.792,9.958,7.25,
2017-10-16,10.934,14.0,3.066,6.111,4.708,
2017-10-17,16.292,21.125,4.833,9.361,8.208,
2017-10-18,13.875,24.729,10.854,12.01,10.833,
2017-10-19,11.48,13.479,2.0,9.819,5.833,
2017-10-20,8.646,9.854,1.208,3.736,4.542,
2017-10-21,10.188,11.812,1.625,2.556,3.458,
2017-10-22,4.625,5.25,0.625,2.903,1.25,
2017-10-23,3.326,3.435,0.108,4.5,1.583,
2017-10-24,15.938,21.834,5.896,9.847,10.0,
2017-10-25,18.625,25.708,7.083,14.764,14.167,
2017-10-26,19.972,33.032,13.06,13.072,12.636,
2017-10-27,20.146,27.334,7.188,19.361,17.125,
2017-10-28,18.458,20.708,2.25,32.264,21.583,
2017-10-29,7.292,7.75,0.458,9.806,6.333,
2017-10-30,5.391,5.826,0.434,4.208,3.042,
2017-10-31,16.312,19.979,3.666,7.806,9.125,
2017-11-01,24.625,32.146,7.521,16.959,14.375,
2017-11-02,22.542,31.562,9.021,19.417,16.75,
2017-11-03,16.73,19.25,2.521,19.083,17.5,
2017-11-04,10.375,11.875,1.5,18.111,11.792,
2017-11-05,9.917,11.354,1.438,14.764,14.458,
2017-11-06,23.326,28.239,4.913,23.972,22.875,
2017-11-07,28.833,38.542,9.708,33.514,29.833,
2017-11-08,29.438,51.542,22.104,43.806,31.833,
2017-11-09,9.339,15.124,5.784,15.029,13.542,
2017-11-10,26.5,36.188,9.688,23.528,19.875,
2017-11-11,12.854,18.729,5.875,13.514,12.875,
2017-11-12,7.875,9.333,1.458,4.917,5.833,
2017-11-13,19.892,24.066,4.174,17.681,15.875,
2017-11-14,26.312,37.458,11.146,33.861,20.25,
2017-11-15,23.146,49.938,26.792,24.183,16.458,
2017-11-16,13.688,16.292,2.604,5.806,6.0,
2017-11-17,22.979,34.625,11.646,9.875,9.833,
2017-11-18,25.917,43.312,17.396,39.445,28.292,
2017-11-19,7.688,8.958,1.271,2.736,3.958,
2017-11-20,27.653,48.13,20.478,13.208,12.125,
2017-11-21,17.881,25.634,7.753,7.087,9.545,
2017-11-22,25.584,32.792,7.208,28.389,23.625,
2017-11-23,14.916,18.229,3.312,14.417,10.542,
2017-11-24,19.146,26.584,7.438,4.514,4.25,
2017-11-25,23.896,42.312,18.417,6.875,9.292,
2017-11-26,17.792,22.604,4.812,11.694,13.333,
2017-11-27,17.978,26.26,8.282,11.069,11.5,
