date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,CO2_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2016-11-09,15.408,24.256,8.849,9.458,10.924,197.772,,100.0,49.0,16.0,16.442,0.23,14.7,9.471,3.7,214.214,3.438
2016-11-10,21.444,36.29,14.845,12.248,13.025,203.726,,73.0,49.917,27.0,20.539,0.645,11.9,6.683,1.7,224.265,3.916
2016-11-11,13.064,18.915,5.851,6.958,8.991,195.722,,100.0,97.875,64.0,12.431,0.0,10.2,8.175,4.9,208.153,2.584
2016-11-12,13.976,22.816,8.839,10.104,11.403,198.657,,100.0,73.25,33.0,18.17,0.181,22.1,13.533,7.9,216.827,4.0
2016-11-13,11.893,16.464,4.572,17.77,21.741,199.667,,100.0,76.5,37.0,17.667,0.75,21.3,13.071,5.9,217.333,4.5
2016-11-14,19.283,27.844,8.561,19.833,24.134,198.554,,100.0,79.833,42.0,20.606,0.528,19.2,13.65,9.5,219.16,4.375
2016-11-15,19.155,28.857,9.702,14.666,22.468,196.431,,100.0,82.958,42.0,23.542,0.139,20.6,15.333,11.5,219.972,3.791
2016-11-16,16.113,25.708,9.595,8.792,10.542,197.667,,79.0,44.875,21.0,16.403,0.416,19.0,11.567,6.3,214.069,3.188
2016-11-17,15.032,25.776,10.743,9.375,9.658,199.145,,82.0,50.208,29.0,11.981,0.552,18.1,10.225,4.0,211.126,3.052
2016-11-18,19.701,29.699,9.998,13.562,15.273,199.945,,82.0,50.542,26.0,15.597,0.779,16.1,9.558,3.4,215.542,3.938
2016-11-19,16.369,27.952,11.583,14.958,18.255,201.082,,100.0,96.167,76.0,16.591,0.139,11.0,9.083,6.8,217.673,4.042
2016-11-20,11.113,18.31,7.196,13.938,20.931,200.805,,100.0,97.0,65.0,16.097,0.25,19.5,11.392,6.5,216.903,4.125
2016-11-21,14.316,24.305,9.989,13.438,16.042,202.26,,100.0,95.542,76.0,12.737,0.195,12.9,10.462,8.6,214.998,3.834
2016-11-22,16.762,26.637,9.875,12.916,14.993,198.875,,100.0,80.667,38.0,15.819,0.339,23.7,14.8,9.1,214.694,3.943
2016-11-23,9.371,13.111,3.74,3.584,6.417,196.056,,100.0,49.583,32.0,10.458,0.153,13.6,9.842,6.0,206.514,2.625
2016-11-24,15.183,23.389,8.206,4.192,6.119,197.485,,100.0,82.667,30.0,9.973,0.101,5.7,2.112,0.3,207.458,2.078
2016-11-25,19.907,37.989,18.081,8.688,9.269,199.986,,100.0,73.75,31.0,14.639,0.596,12.5,5.004,-1.2,214.625,4.35
2016-11-26,14.417,22.53,8.113,7.396,8.227,197.411,,100.0,64.458,29.0,11.761,0.708,14.1,7.875,1.2,209.172,3.292
2016-11-27,11.024,15.274,4.25,10.729,12.838,196.792,,100.0,90.917,65.0,10.5,0.458,13.7,9.525,6.8,207.292,3.146
2016-11-28,16.63,27.527,10.897,8.416,9.764,195.928,,100.0,65.792,20.0,13.523,0.597,18.8,9.312,3.5,209.451,4.167
2016-11-29,19.893,38.905,19.012,9.5,9.505,203.181,,93.0,53.042,22.0,17.806,0.736,14.0,7.3,1.5,220.986,4.729
2016-11-30,19.091,31.489,12.397,12.542,13.843,202.111,,83.0,49.875,23.0,14.819,0.861,12.7,7.046,1.2,216.931,3.854
2016-12-01,19.712,32.612,12.901,14.02,21.361,199.12,,100.0,94.583,62.0,14.8,0.182,13.3,8.962,5.6,213.92,3.834
2016-12-02,18.625,30.666,12.041,7.416,8.287,194.972,,100.0,51.833,19.0,12.931,0.23,17.0,10.075,4.9,207.903,3.848
2016-12-03,19.018,32.476,13.458,11.708,12.398,203.227,,90.0,53.25,18.0,16.53,0.625,20.6,9.95,2.5,219.758,4.271
2016-12-04,15.756,21.012,5.256,21.708,27.361,197.347,,100.0,69.125,39.0,13.889,0.764,16.3,10.217,5.1,211.236,4.208
2016-12-05,19.122,31.507,12.385,20.042,26.683,199.581,,100.0,77.5,39.0,16.817,0.5,18.4,12.338,7.5,216.397,4.354
2016-12-06,14.235,26.872,12.638,5.812,7.532,196.736,,98.0,49.333,20.0,13.361,0.5,15.0,8.921,2.8,210.097,3.166
2016-12-07,21.35,38.457,17.107,10.708,11.408,204.083,,68.0,48.0,24.0,16.208,0.986,12.3,5.492,0.1,220.292,4.438
2016-12-08,17.462,32.058,14.595,9.292,10.384,199.403,,73.0,47.917,21.0,14.208,0.707,15.8,7.162,1.2,213.611,3.646
2016-12-09,22.71,35.932,13.222,15.667,17.843,200.347,,75.0,50.0,26.0,20.208,1.299,16.0,8.938,3.2,220.556,4.391
2016-12-10,16.815,25.25,8.434,8.916,10.407,201.65,,74.0,42.5,13.0,14.718,1.014,13.7,6.283,1.3,216.369,3.854
2016-12-11,12.655,17.042,4.387,6.25,6.718,203.542,,61.0,41.333,20.0,15.625,0.944,12.3,4.229,-0.9,219.166,3.271
2016-12-12,19.909,32.021,12.113,9.171,9.927,200.774,,65.0,43.667,18.0,17.472,1.23,12.0,4.629,-1.2,218.246,4.044
2016-12-13,24.327,42.252,17.925,21.958,26.954,202.444,,100.0,56.75,28.0,20.722,1.361,15.0,7.162,1.8,223.167,4.02
2016-12-14,14.98,21.299,6.319,4.25,6.356,196.931,,100.0,79.542,47.0,15.167,0.417,8.2,5.85,2.8,212.097,3.5
2016-12-15,19.22,34.675,15.455,5.458,6.287,201.749,,77.0,44.583,18.0,15.606,0.544,12.3,4.771,-1.0,217.355,4.021
2016-12-16,18.555,29.172,10.618,4.916,6.399,199.584,,67.0,43.458,22.0,13.292,0.935,11.5,2.817,-1.0,212.875,3.783
2016-12-17,20.214,33.405,13.191,8.375,9.75,203.082,,75.0,51.75,23.0,18.081,0.583,11.4,3.625,-2.3,221.163,4.584
2016-12-18,17.685,26.268,8.583,12.584,13.375,205.972,,92.0,55.5,20.0,21.472,0.986,17.4,6.858,-0.2,227.445,5.104
2016-12-19,23.891,42.333,18.442,20.375,21.806,205.653,,92.0,57.875,21.0,20.613,1.083,18.6,8.292,1.7,226.266,5.584
2016-12-20,27.723,46.898,19.175,21.208,24.272,201.115,,80.0,56.917,26.0,21.436,1.514,19.2,9.379,2.7,222.55,5.583
2016-12-21,24.896,46.19,21.294,19.604,22.22,201.472,,99.0,65.333,27.0,21.778,1.278,19.4,10.167,4.2,223.25,5.354
2016-12-22,32.028,54.421,22.393,25.666,49.054,204.54,,100.0,90.792,61.0,29.371,0.833,14.3,10.4,4.8,233.911,5.958
2016-12-23,13.425,18.52,5.095,5.875,10.44,194.278,,100.0,58.167,20.0,14.042,0.296,20.3,12.7,5.8,208.32,3.739
2016-12-24,15.03,21.173,6.143,3.312,5.273,198.834,,71.0,43.417,16.0,13.62,0.278,10.6,6.058,2.1,212.455,3.25
2016-12-25,15.589,21.768,6.179,12.0,12.889,205.625,,77.0,53.542,23.0,16.806,0.611,12.5,5.15,-0.5,222.431,4.021
2016-12-26,24.203,48.741,24.538,20.979,21.278,203.904,,94.0,63.136,35.0,22.209,0.938,9.5,4.827,-0.5,226.113,5.562
2016-12-27,15.851,32.266,16.415,13.104,17.408,201.172,,100.0,73.042,35.0,14.711,0.65,11.7,6.846,3.7,215.883,3.979
2016-12-28,11.932,17.106,5.174,4.104,4.704,198.903,,96.0,44.917,16.0,11.264,0.555,7.5,4.075,-0.8,210.166,3.0
2016-12-29,17.418,24.882,7.464,11.084,10.938,203.747,,69.0,47.667,22.0,14.456,0.897,11.9,2.938,-2.6,218.203,4.062
2016-12-30,14.269,20.065,5.796,8.334,9.366,203.736,,65.0,40.75,18.0,15.194,0.54,9.6,3.692,-0.8,218.93,4.261
2016-12-31,15.31,20.566,5.256,13.417,13.245,209.096,,66.0,47.333,21.0,18.042,0.889,13.6,3.962,-2.6,227.138,4.562
2017-01-01,9.793,13.374,3.581,7.604,8.62,203.236,,100.0,56.375,17.0,21.278,0.584,14.7,4.946,-0.9,224.514,3.416
2017-01-02,9.363,12.054,2.691,4.062,5.315,200.612,,61.0,34.167,12.0,11.437,0.653,10.3,3.892,-1.4,212.049,2.896
2017-01-03,6.365,8.659,2.294,3.062,4.005,197.847,,100.0,50.167,13.0,7.264,0.375,9.1,2.733,-1.5,205.111,2.333
2017-01-04,12.156,18.618,6.462,4.688,5.222,200.181,,56.0,39.125,20.0,10.458,0.806,7.9,2.254,-2.5,210.639,3.261
2017-01-05,20.732,33.0,12.268,9.583,9.607,199.667,,58.0,36.75,16.0,14.212,0.784,9.7,2.233,-1.5,213.879,4.334
2017-01-06,20.345,31.56,11.214,12.604,12.898,202.444,,67.0,42.083,15.0,14.5,0.778,11.4,3.421,-2.7,216.944,4.139
2017-01-07,12.571,16.863,4.292,8.52,8.347,200.958,,63.0,36.958,13.0,12.25,0.569,11.6,3.938,-1.7,213.208,3.146
2017-01-08,17.021,23.026,6.005,19.98,24.676,200.07,,100.0,57.542,30.0,12.917,0.569,8.0,3.758,1.0,212.986,3.625
2017-01-09,14.323,27.183,12.86,13.917,21.375,202.413,,100.0,63.708,18.0,16.491,0.542,13.9,6.442,3.3,218.904,4.396
2017-01-10,11.084,14.731,3.647,7.854,8.014,198.611,,52.0,22.167,10.0,11.208,1.208,10.9,6.154,1.6,209.82,3.416
2017-01-11,15.584,27.845,12.261,5.792,6.759,203.083,,60.0,28.5,6.0,16.403,1.25,10.0,3.288,-1.6,219.486,3.731
2017-01-12,15.462,24.212,8.75,6.688,7.116,201.568,,62.0,33.625,12.0,10.679,0.744,8.6,1.133,-3.4,212.248,3.166
2017-01-13,14.697,21.869,7.173,9.458,9.551,202.361,,57.0,33.167,12.0,10.917,0.569,9.0,1.638,-4.2,213.278,3.406
2017-01-14,11.0,14.113,3.113,7.479,6.634,200.889,,49.0,28.583,11.0,12.653,0.514,9.3,2.817,-2.0,213.542,2.917
2017-01-15,24.636,42.149,17.512,14.646,16.213,204.972,,65.0,40.417,15.0,18.792,1.264,9.7,1.838,-4.8,223.764,5.125
2017-01-16,25.51,43.665,18.155,19.801,22.356,204.615,,61.0,43.0,17.0,23.09,1.438,15.1,5.708,-1.6,227.705,5.833
2017-01-17,17.378,26.283,8.905,12.5,17.529,197.403,,100.0,77.042,54.0,10.877,0.457,9.1,5.321,2.6,208.28,4.123
2017-01-18,21.211,35.307,14.095,9.75,12.034,197.375,,100.0,74.125,34.0,15.875,0.375,14.3,7.688,2.1,213.25,4.494
2017-01-19,16.583,31.482,14.899,10.875,12.722,200.863,,100.0,53.458,15.0,15.458,0.344,14.3,6.092,1.2,216.321,4.0
2017-01-20,15.042,21.119,6.078,16.438,19.236,197.889,,86.0,48.792,25.0,23.5,0.458,11.9,5.542,1.8,221.389,3.365
2017-01-21,9.673,12.869,3.196,14.458,16.495,198.153,,100.0,55.5,26.0,10.181,0.417,13.7,5.358,-0.7,208.333,3.188
2017-01-22,11.077,16.182,5.105,5.271,7.481,196.097,,100.0,70.958,42.0,6.528,0.181,1.7,-0.304,-2.2,202.625,2.25
2017-01-23,19.32,29.673,10.353,9.646,13.94,199.907,,100.0,74.5,38.0,15.615,0.347,9.5,2.733,-1.6,215.522,3.166
2017-01-24,17.12,28.192,11.073,4.896,5.977,200.222,,89.0,50.375,17.0,11.68,0.667,6.2,-0.988,-5.1,211.903,2.979
2017-01-25,7.707,11.396,3.689,2.042,3.44,197.319,,35.0,23.917,12.0,7.569,0.555,3.9,-1.038,-4.7,204.889,2.299
2017-01-26,12.917,18.988,6.071,4.98,5.88,198.412,,55.0,28.625,13.0,8.743,0.738,5.1,-1.05,-5.8,207.154,2.958
2017-01-27,19.369,27.077,7.708,7.188,8.139,201.681,,59.0,34.167,13.0,13.416,0.857,9.2,0.171,-6.6,215.097,3.762
2017-01-28,16.905,21.226,4.321,10.104,10.616,203.972,,63.0,45.208,26.0,14.639,0.945,4.3,-0.4,-4.7,218.611,3.812
2017-01-29,15.365,23.079,7.714,9.312,10.206,200.384,,100.0,61.458,20.0,10.188,0.305,10.9,1.867,-4.5,210.571,3.062
2017-01-30,15.008,21.58,6.572,7.688,8.732,198.455,,100.0,52.042,16.0,8.727,0.241,7.1,0.925,-3.2,207.182,2.706
2017-01-31,24.031,36.93,12.899,11.896,13.958,201.569,,70.0,41.75,13.0,15.278,0.667,11.8,2.162,-5.5,216.847,3.896
2017-02-01,14.92,20.77,5.851,11.646,13.241,198.958,,100.0,55.292,34.0,8.458,0.542,5.0,2.067,-0.2,207.417,2.932
2017-02-02,13.887,18.238,4.351,9.708,12.713,199.205,,100.0,84.583,62.0,9.182,0.216,3.3,1.071,-1.2,208.386,2.625
2017-02-03,15.548,21.202,5.655,14.062,15.139,201.181,,100.0,60.542,29.0,11.986,0.568,8.3,3.754,-0.8,213.167,3.301
2017-02-04,11.774,14.071,2.298,10.542,11.815,199.639,,67.0,38.917,14.0,12.111,0.736,10.7,4.708,0.0,211.75,3.333
2017-02-05,12.684,18.743,6.06,7.938,9.069,198.792,,98.0,40.0,8.0,8.18,0.722,7.9,2.671,-1.4,206.972,2.938
2017-02-06,18.266,26.391,8.125,11.604,11.995,201.255,,100.0,47.458,10.0,9.798,0.639,7.7,1.708,-3.6,211.053,3.458
2017-02-07,18.492,30.115,11.623,6.979,7.724,202.055,,59.0,29.417,7.0,11.639,0.639,10.5,1.717,-4.7,213.695,3.334
2017-02-08,18.661,28.131,9.47,7.646,8.907,201.111,,49.0,25.5,6.0,10.861,0.847,11.3,2.683,-4.1,211.972,3.08
2017-02-09,25.765,37.73,11.965,18.622,21.513,204.665,,56.0,32.5,11.0,19.104,1.267,10.4,3.142,-3.3,223.769,5.0
2017-02-10,22.577,28.732,6.155,27.729,34.037,202.163,,62.0,38.417,19.0,16.22,1.58,10.8,4.533,-1.7,218.383,4.47
2017-02-11,9.559,11.732,2.173,16.355,23.852,198.083,,77.0,36.0,12.0,9.75,0.722,15.9,7.183,2.3,207.833,3.0
2017-02-12,6.625,7.818,1.193,3.75,5.602,195.639,,24.0,15.0,7.0,6.292,0.542,6.6,2.738,-0.8,201.93,2.146
2017-02-13,13.009,16.966,3.957,5.416,6.612,196.052,,42.0,23.667,9.0,12.491,1.409,8.6,2.812,-1.2,208.543,2.771
2017-02-14,26.753,39.572,12.819,13.771,17.695,199.811,,61.0,34.417,9.0,16.15,1.314,11.6,4.292,-3.2,215.961,4.833
2017-02-15,16.842,22.886,6.044,12.584,14.768,196.528,,53.0,31.0,14.0,11.375,0.722,16.8,6.875,1.7,207.903,3.466
2017-02-16,17.202,25.625,8.423,10.604,11.995,197.611,,51.0,35.25,14.0,10.899,0.592,9.8,4.542,-1.6,208.51,3.229
2017-02-17,8.476,10.97,2.494,8.917,12.884,196.9,,58.0,36.542,8.0,7.643,0.868,10.8,4.179,-2.2,204.543,2.322
2017-02-18,6.97,8.72,1.75,6.729,7.208,199.611,,51.0,26.958,11.0,7.778,0.75,7.9,1.508,-3.6,207.389,2.312
2017-02-19,15.698,23.916,8.217,9.062,9.083,203.528,,50.0,28.542,11.0,10.472,0.764,12.1,3.592,-3.8,214.0,3.042
2017-02-20,12.778,17.652,4.874,10.854,11.319,197.806,,56.0,36.292,10.0,7.806,0.82,14.9,6.0,-0.3,205.611,2.5
2017-02-21,12.083,16.919,4.835,9.792,11.31,197.195,,85.0,41.875,12.0,9.275,0.656,10.0,3.712,-0.1,206.47,2.396
2017-02-22,10.922,16.996,6.073,10.229,13.228,198.153,,100.0,81.875,49.0,10.361,0.236,4.1,1.271,-0.3,208.514,2.642
2017-02-23,15.619,21.589,5.97,12.312,15.98,198.806,,100.0,68.958,24.0,12.361,0.51,12.0,4.238,-0.2,211.167,3.292
2017-02-24,13.714,18.452,4.738,12.562,15.782,199.776,,100.0,46.208,14.0,13.501,0.64,12.3,5.371,-1.1,213.278,3.34
2017-02-25,9.655,11.601,1.946,11.708,12.463,198.597,,71.0,43.5,22.0,10.764,0.75,6.7,2.767,-0.6,209.361,2.98
2017-02-26,10.502,14.153,3.651,13.625,13.819,198.458,,83.0,44.25,12.0,10.445,0.75,14.2,4.717,-0.3,208.903,2.77
2017-02-27,16.209,22.376,6.167,16.646,20.732,199.264,,91.0,51.75,20.0,13.125,0.792,12.1,5.183,-1.4,212.389,3.312
2017-02-28,15.308,22.692,7.384,19.166,24.25,199.173,,100.0,54.125,11.0,12.582,0.644,16.3,7.392,0.4,211.755,3.771
2017-03-01,7.952,10.262,2.31,6.417,8.681,191.639,,100.0,57.125,12.0,10.417,0.528,19.8,10.442,3.2,202.056,3.044
2017-03-02,7.696,10.06,2.363,3.73,5.06,193.57,,37.0,17.375,8.0,9.472,0.216,13.2,8.017,3.3,203.041,2.646
2017-03-03,15.22,18.422,3.202,13.354,15.486,199.92,,75.0,40.75,10.0,15.091,0.824,16.4,8.467,-0.3,215.011,3.338
2017-03-04,13.006,15.78,2.774,18.104,22.296,197.278,,84.0,52.042,20.0,15.208,1.167,21.9,12.429,2.8,212.486,3.416
2017-03-05,18.309,25.465,7.156,17.188,27.523,195.472,,100.0,83.083,53.0,13.958,0.625,15.1,10.342,7.2,209.43,3.334
2017-03-06,7.671,11.337,3.666,4.625,7.139,193.931,,100.0,35.375,12.0,7.708,0.139,14.8,7.45,2.0,201.639,2.125
2017-03-07,9.512,13.354,3.842,8.25,9.468,196.437,,59.0,35.875,13.0,7.39,0.208,9.9,4.067,-1.2,203.827,2.375
2017-03-08,13.923,18.37,4.447,6.521,9.821,194.556,,100.0,86.625,57.0,9.278,0.208,11.4,6.012,2.3,203.833,2.506
2017-03-09,11.82,17.822,6.002,4.166,5.344,190.437,,100.0,81.042,39.0,10.456,0.222,13.3,10.021,5.6,200.892,2.598
2017-03-10,7.72,10.197,2.476,3.854,5.065,193.283,,96.0,42.5,24.0,6.932,0.116,13.2,6.533,2.2,200.216,2.18
2017-03-11,8.893,10.577,1.684,10.854,12.546,196.681,,86.0,56.042,30.0,8.361,0.597,13.3,5.512,1.6,205.042,2.583
2017-03-12,14.946,20.411,5.465,11.979,12.325,197.89,,87.0,39.917,9.0,25.721,0.357,15.8,8.0,0.7,223.611,3.104
2017-03-13,19.133,23.811,4.679,18.75,23.281,198.457,,68.0,41.667,17.0,16.653,0.957,19.0,10.896,1.9,215.11,3.484
2017-03-14,22.099,28.417,6.318,23.688,29.755,199.678,,89.0,38.333,8.0,20.933,1.093,24.7,14.95,4.3,220.611,4.062
2017-03-15,19.837,24.134,4.297,25.646,31.32,193.986,,65.0,41.583,18.0,17.597,1.278,22.4,15.829,7.2,211.583,3.661
2017-03-16,13.268,17.929,4.661,13.021,17.546,195.07,,80.0,47.833,27.0,13.361,0.208,14.0,10.942,4.5,208.43,2.834
2017-03-17,6.309,8.292,1.982,6.166,8.403,196.825,,56.0,30.208,10.0,8.451,0.394,14.4,6.529,0.3,205.276,2.343
2017-03-18,9.785,11.423,1.637,13.604,16.278,199.0,,75.0,47.958,23.0,11.625,0.847,15.2,8.588,0.9,210.625,3.229
2017-03-19,15.501,20.899,5.398,17.062,20.268,197.917,,100.0,53.917,26.0,12.306,0.708,17.0,11.012,5.8,210.222,3.208
2017-03-20,8.894,13.278,4.385,6.98,9.193,195.431,,100.0,74.792,46.0,8.694,0.153,10.2,6.971,3.4,204.125,2.521
2017-03-21,6.655,8.106,1.451,5.208,8.491,197.308,,100.0,76.75,49.0,5.598,0.319,4.1,2.908,1.4,202.907,1.98
2017-03-22,10.81,14.523,3.713,4.688,4.366,193.695,,100.0,88.625,59.0,7.264,0.222,12.1,8.546,4.4,200.958,2.508
2017-03-23,13.774,19.833,6.059,5.979,7.454,193.514,,100.0,65.083,29.0,8.597,0.347,14.8,9.633,6.7,202.111,2.708
2017-03-24,10.053,12.881,2.827,7.604,8.37,192.685,,100.0,48.833,21.0,8.274,0.654,16.9,10.667,5.4,200.958,2.428
2017-03-25,9.744,11.875,2.131,13.25,14.069,193.139,,100.0,48.083,10.0,9.667,0.708,20.7,12.242,4.4,202.805,2.98
2017-03-26,18.163,22.109,3.946,21.214,22.81,195.063,,66.0,33.125,10.0,13.787,0.916,25.6,15.229,4.3,208.85,3.896
2017-03-27,15.404,19.101,3.696,22.062,26.667,191.833,,76.0,36.0,11.0,10.75,1.167,24.5,16.225,7.3,202.583,3.584
2017-03-28,16.909,20.011,3.102,26.417,30.329,195.367,,82.0,37.417,10.0,16.561,1.248,25.9,17.883,8.8,211.928,3.729
2017-03-29,15.175,18.197,3.022,25.646,29.028,197.417,,53.0,26.583,11.0,15.667,1.181,26.1,18.846,9.6,213.084,3.337
2017-03-30,6.821,8.637,1.816,11.146,13.977,195.681,,36.0,16.792,6.0,8.472,0.181,16.8,12.408,6.8,204.153,2.125
2017-03-31,11.077,13.429,2.351,12.792,14.755,198.333,,54.0,29.417,13.0,12.193,0.885,18.6,11.679,3.0,210.526,2.744
2017-04-01,7.577,10.78,3.202,10.146,12.787,193.181,,100.0,71.25,37.0,6.25,0.208,9.3,5.883,3.3,199.431,2.792
2017-04-02,5.28,7.125,1.845,9.584,10.843,192.194,,99.0,45.917,14.0,5.528,0.625,15.9,8.746,3.2,197.722,2.5
2017-04-03,10.349,14.247,3.898,12.562,13.667,193.056,,100.0,56.25,21.0,7.611,0.847,14.9,8.762,3.7,200.667,2.562
2017-04-04,13.124,18.08,4.956,14.708,16.537,195.813,,100.0,53.375,21.0,10.547,0.484,18.6,10.688,3.3,206.36,3.271
2017-04-05,15.685,20.278,4.593,20.938,26.167,196.069,,90.0,51.25,20.0,13.375,1.248,21.5,13.567,5.0,209.444,3.604
2017-04-06,12.831,17.092,4.261,18.688,25.361,193.833,,100.0,59.417,30.0,14.111,0.653,21.3,15.408,8.6,207.944,3.188
2017-04-07,12.679,16.016,3.337,10.521,19.398,190.208,,100.0,81.542,40.0,14.903,0.377,22.8,17.304,14.3,205.111,2.703
2017-04-08,8.952,12.107,3.155,12.334,22.394,192.305,,100.0,98.042,80.0,11.681,0.056,16.8,13.979,11.9,203.986,3.0
2017-04-09,6.244,8.238,1.994,10.354,20.611,192.903,,100.0,84.833,33.0,10.597,0.111,14.0,12.904,8.4,203.5,3.062
2017-04-10,11.046,14.919,3.873,12.438,12.847,193.931,,52.0,26.875,14.0,8.722,0.556,17.7,11.292,6.2,202.653,2.5
2017-04-11,15.759,23.231,7.472,8.021,11.384,195.176,,100.0,84.625,56.0,10.97,0.846,11.4,8.083,4.9,206.146,2.935
2017-04-12,10.818,16.226,5.409,8.271,9.825,194.281,,100.0,49.75,13.0,9.342,0.417,21.7,13.054,7.7,203.624,2.646
2017-04-13,11.353,14.913,3.56,11.918,12.884,196.0,,47.0,24.625,10.0,7.708,0.681,17.2,11.117,4.4,203.709,2.742
2017-04-14,16.595,21.125,4.53,16.479,20.051,197.597,,55.0,32.917,12.0,10.736,1.446,22.0,13.962,3.8,208.333,3.62
2017-04-15,14.768,18.583,3.816,20.729,24.852,198.167,,70.0,41.292,18.0,13.945,1.57,24.1,16.933,9.1,212.111,3.98
2017-04-16,10.756,12.566,1.81,18.438,21.097,195.319,,71.0,32.458,6.0,10.875,1.167,27.5,19.533,9.5,206.194,3.166
2017-04-17,13.81,17.788,3.978,20.334,26.407,194.5,,100.0,53.0,18.0,10.278,1.0,24.5,17.046,13.9,204.778,3.167
2017-04-18,9.972,14.465,4.493,5.25,7.227,192.004,,100.0,71.208,36.0,9.381,0.131,24.9,17.45,13.3,201.385,2.562
2017-04-19,11.674,16.069,4.395,7.729,11.394,198.875,,88.0,42.042,12.0,13.722,0.637,22.4,15.079,9.8,212.597,3.062
2017-04-20,10.218,13.123,2.905,9.375,10.174,196.587,,57.0,34.625,13.0,9.707,0.653,22.3,14.992,7.6,206.295,2.828
2017-04-21,14.393,18.232,3.839,12.584,16.685,196.292,,73.0,53.417,32.0,11.681,0.718,21.4,15.462,11.4,207.972,3.36
2017-04-22,11.202,14.024,2.821,15.667,20.18,196.958,,100.0,56.875,18.0,9.5,0.194,22.3,13.825,8.7,206.459,2.938
2017-04-23,6.059,7.464,1.405,7.812,9.426,196.236,,100.0,44.5,11.0,7.056,0.167,21.9,13.642,8.4,203.292,2.479
2017-04-24,9.839,13.096,3.257,11.834,12.9,197.031,,67.0,45.875,25.0,8.501,0.694,20.0,14.05,8.8,205.533,2.458
2017-04-25,12.712,15.892,3.18,11.77,14.407,194.26,,80.0,47.042,21.0,9.936,0.721,21.9,15.733,10.1,204.195,2.479
2017-04-26,13.386,16.821,3.434,9.854,15.44,192.681,,100.0,65.583,42.0,9.861,1.072,19.5,15.996,12.6,202.542,2.604
2017-04-27,9.423,13.275,3.851,7.104,9.537,192.829,,100.0,42.708,11.0,8.074,0.25,21.5,15.304,11.9,200.903,2.514
2017-04-28,10.875,14.756,3.881,11.729,13.694,194.139,,100.0,55.833,15.0,8.986,0.449,22.0,14.088,9.1,203.125,2.892
2017-04-29,9.44,11.726,2.286,13.979,16.931,195.722,,100.0,67.333,16.0,11.097,0.583,24.9,14.258,7.6,206.819,2.917
2017-04-30,9.077,10.584,1.506,16.021,17.639,196.805,,100.0,49.625,13.0,11.75,1.125,26.3,17.0,7.1,208.556,3.354
2017-05-01,11.489,14.871,3.382,14.458,17.356,195.958,,89.0,48.25,26.0,10.319,0.625,22.8,15.692,11.8,206.278,3.188
2017-05-02,9.31,12.873,3.563,7.084,7.162,195.468,,62.0,32.708,11.0,8.548,0.284,23.1,15.883,8.4,204.016,2.521
2017-05-03,9.746,11.528,1.782,10.375,12.306,196.653,,98.0,46.667,19.0,10.389,1.047,26.1,17.112,8.4,207.042,2.812
2017-05-04,8.04,9.244,1.204,9.854,13.032,195.562,,90.0,47.708,22.0,9.332,0.889,24.2,18.262,12.6,204.894,2.706
2017-05-05,6.952,7.69,0.738,12.25,16.954,195.222,,100.0,52.375,21.0,21.934,0.87,28.1,20.925,14.7,217.156,2.568
2017-05-06,9.494,11.048,1.554,16.834,24.694,196.097,,100.0,67.542,33.0,10.75,0.681,25.4,20.396,15.4,206.847,3.02
2017-05-07,6.179,7.184,1.006,15.646,22.532,194.792,,100.0,62.125,27.0,7.57,0.333,24.8,19.038,12.8,202.361,2.584
2017-05-08,10.503,13.874,3.372,20.0,27.833,196.25,,100.0,41.792,8.0,8.597,0.597,31.6,20.483,9.9,204.847,2.625
2017-05-09,13.097,16.242,3.145,13.916,18.815,194.304,,48.0,37.0,26.0,9.194,0.902,21.9,18.017,14.0,203.499,2.604
2017-05-10,13.975,18.292,4.318,13.729,21.69,194.875,,100.0,88.583,50.0,11.806,0.099,18.2,16.125,14.2,206.681,3.146
2017-05-11,10.822,14.196,3.374,17.521,33.138,194.382,,100.0,55.667,15.0,13.049,0.097,27.3,20.838,14.7,207.432,3.292
2017-05-12,11.011,14.153,3.142,21.19,25.712,195.474,,100.0,59.5,19.0,10.419,0.927,30.1,21.638,15.7,205.893,3.217
2017-05-13,8.315,10.565,2.25,10.979,17.338,193.069,,100.0,100.0,100.0,6.361,0.111,17.7,15.879,14.7,199.431,2.75
2017-05-14,3.875,5.161,1.286,2.146,3.991,191.944,,100.0,76.917,53.0,4.736,0.028,20.3,17.267,14.9,196.68,2.146
2017-05-15,9.145,13.475,4.331,8.017,9.951,192.75,,100.0,86.875,66.0,6.722,0.014,18.8,16.412,14.3,199.472,2.604
2017-05-16,9.196,12.691,3.494,13.875,17.306,193.37,,100.0,60.583,28.0,9.573,0.658,24.2,18.658,13.7,202.943,2.574
2017-05-17,9.258,13.114,3.855,9.166,13.278,193.57,,100.0,86.417,64.0,9.903,0.386,17.9,15.338,13.3,203.472,2.875
2017-05-18,11.068,16.374,5.305,11.02,15.5,195.87,,100.0,77.208,40.0,10.514,0.292,23.3,17.521,14.6,206.384,2.914
