date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,CO_mean
2017-09-14,15.166,16.917,1.75,2.236,23.791,14.794,0.958
2017-09-15,12.333,14.302,1.969,2.986,13.427,8.688,0.458
2017-09-16,11.698,13.344,1.646,2.403,11.448,6.5,0.583
2017-09-17,4.698,5.062,0.364,1.083,9.136,3.229,0.042
2017-09-18,9.927,12.0,2.073,2.653,15.448,7.646,0.875
2017-09-19,16.521,19.875,3.354,1.986,38.177,28.229,3.333
2017-09-20,16.326,19.403,3.077,2.114,45.875,34.042,3.217
2017-09-21,13.219,14.729,1.51,3.416,30.49,21.416,1.208
2017-09-22,16.438,17.677,1.24,3.722,24.208,16.271,1.667
2017-09-23,15.635,20.833,5.198,2.764,26.979,17.834,2.25
2017-09-24,13.25,14.708,1.458,3.236,26.281,18.458,1.25
2017-09-25,15.92,22.548,6.628,2.978,31.718,22.5,1.391
2017-09-26,15.927,17.864,1.937,4.056,36.458,23.75,1.333
2017-09-27,11.521,12.823,1.302,1.792,16.521,7.645,0.13
2017-09-28,11.156,14.146,2.99,1.639,11.896,5.654,0.667
2017-09-29,13.938,16.875,2.938,2.542,15.615,11.23,1.5
2017-09-30,17.396,19.729,2.334,3.041,17.323,12.27,1.333
2017-10-01,11.354,13.74,2.385,2.611,22.01,12.854,1.125
2017-10-02,12.448,14.563,2.115,1.222,15.552,7.146,0.833
2017-10-03,8.698,11.021,2.323,1.361,11.875,4.812,0.125
2017-10-04,8.6,9.996,1.396,1.681,10.844,5.538,0.125
2017-10-05,8.198,9.438,1.24,2.431,12.583,6.835,0.917
2017-10-06,9.948,11.094,1.146,1.333,9.25,2.958,0.292
2017-10-07,15.864,21.552,5.688,3.208,13.573,7.688,1.208
2017-10-08,10.177,11.656,1.479,2.264,19.573,11.334,1.042
2017-10-09,15.62,18.403,2.784,4.132,35.677,23.604,1.739
2017-10-10,20.521,31.854,11.333,4.028,31.101,23.654,1.208
2017-10-11,17.188,25.677,8.49,2.625,24.5,16.987,0.958
2017-10-12,12.219,14.271,2.052,1.708,11.167,6.792,0.708
2017-10-13,15.125,19.844,4.719,1.736,9.114,3.625,1.042
2017-10-14,12.198,14.073,1.875,1.417,11.208,5.562,0.292
2017-10-15,6.906,7.458,0.552,1.389,7.062,2.792,0.0
2017-10-16,11.406,13.146,1.74,1.43,5.74,2.155,0.042
2017-10-17,10.533,12.277,1.744,1.847,9.054,7.292,0.083
2017-10-18,14.531,16.854,2.323,2.18,12.188,7.771,0.292
2017-10-19,13.052,15.125,2.073,2.639,7.792,4.854,0.333
2017-10-20,12.292,15.635,3.344,1.639,8.792,4.396,0.333
2017-10-21,10.083,11.531,1.448,1.444,8.406,5.292,0.042
2017-10-22,6.104,6.844,0.74,1.361,8.01,2.916,0.083
2017-10-23,8.765,11.084,2.319,0.878,16.677,11.812,0.565
2017-10-24,13.771,17.156,3.385,1.466,17.031,12.354,1.083
2017-10-25,14.344,17.385,3.042,1.389,11.615,9.146,0.792
2017-10-26,16.979,23.062,6.083,1.764,15.979,12.729,1.125
2017-10-27,18.021,24.312,6.291,3.278,21.927,17.292,1.667
2017-10-28,21.49,23.49,2.0,4.097,23.115,16.75,2.167
2017-10-29,9.313,10.187,0.875,1.528,14.667,10.23,1.042
2017-10-30,10.042,12.406,2.365,1.167,14.636,9.98,1.125
2017-10-31,16.224,22.5,6.276,1.314,12.562,10.0,0.792
2017-11-01,24.281,38.677,14.396,2.292,16.896,13.166,1.667
2017-11-02,22.738,34.439,11.701,2.469,20.579,14.125,1.5
2017-11-03,15.229,19.896,4.666,2.166,21.771,16.02,2.125
2017-11-04,8.781,10.344,1.562,1.694,18.532,14.938,1.792
2017-11-05,11.771,13.062,1.292,1.139,19.74,17.583,1.333
2017-11-06,19.402,29.998,10.596,2.721,27.073,22.438,1.0
2017-11-07,26.74,41.771,15.031,2.555,34.115,25.104,0.958
2017-11-08,22.76,32.854,10.094,1.736,27.094,18.125,0.833
2017-11-09,18.177,22.906,4.729,1.639,28.823,23.896,1.435
2017-11-10,14.51,18.51,4.0,2.528,24.833,18.562,1.208
2017-11-11,9.031,10.719,1.688,1.514,14.255,10.771,0.75
2017-11-12,11.99,13.406,1.417,1.625,12.198,9.562,0.542
2017-11-13,22.001,30.37,8.37,3.841,19.25,15.166,1.5
2017-11-14,21.917,27.062,5.146,2.542,19.229,15.23,1.875
2017-11-15,12.802,16.052,3.25,2.528,16.979,11.479,1.0
2017-11-16,10.75,13.25,2.5,1.709,10.864,8.625,0.792
2017-11-17,18.032,26.99,8.958,2.097,13.896,11.521,1.458
2017-11-18,15.146,23.427,8.281,1.486,15.532,11.188,1.708
2017-11-19,5.854,6.594,0.74,1.236,7.583,5.542,0.958
2017-11-20,15.089,20.359,5.27,1.641,9.156,8.396,1.391
2017-11-21,19.677,28.458,8.782,1.972,13.74,12.229,0.833
2017-11-22,29.146,47.458,18.312,1.722,16.358,12.478,1.25
2017-11-23,9.136,11.073,1.938,1.695,13.688,10.146,0.667
2017-11-24,11.667,14.864,3.198,1.791,12.771,10.375,0.833
2017-11-25,15.708,19.667,3.958,1.903,10.531,8.521,1.333
2017-11-26,22.51,31.281,8.771,2.194,25.166,17.771,1.792
2017-11-27,16.219,23.896,7.677,2.208,20.75,17.708,1.25
2017-11-28,25.625,42.51,16.886,3.792,33.406,24.979,1.958
2017-11-29,24.208,36.948,12.74,1.528,33.771,22.75,2.208
2017-11-30,20.845,28.142,7.297,1.888,24.188,16.834,2.083
2017-12-01,11.687,15.146,3.458,1.5,5.542,4.084,0.708
2017-12-02,14.698,19.073,4.375,1.542,8.334,7.458,1.083
2017-12-03,21.979,32.208,10.229,3.083,15.917,13.062,2.292
2017-12-04,19.253,32.641,13.387,2.421,19.469,15.666,1.652
2017-12-05,8.073,10.77,2.698,1.667,6.25,5.708,0.708
2017-12-06,15.885,20.198,4.312,1.542,8.729,8.021,1.083
2017-12-07,24.848,38.658,13.81,1.847,15.229,14.0,1.208
2017-12-08,10.969,14.26,3.292,1.708,11.563,10.812,1.208
2017-12-09,11.333,14.406,3.073,1.403,7.583,8.208,1.125
2017-12-10,12.823,14.927,2.104,1.125,12.958,10.896,1.333
2017-12-11,8.906,11.646,2.74,1.889,13.104,12.188,1.0
2017-12-12,7.781,10.979,3.198,1.528,4.834,4.521,1.25
2017-12-13,10.668,13.913,3.244,1.642,5.125,5.208,1.333
2017-12-14,19.386,26.635,7.25,1.695,8.688,7.958,1.917
2017-12-15,22.594,37.614,15.021,2.264,10.615,9.667,2.042
2017-12-16,13.76,16.677,2.916,2.583,20.167,19.562,2.917
2017-12-17,6.094,7.229,1.136,1.847,6.812,6.438,2.0
2017-12-18,18.398,27.188,8.79,1.949,11.927,11.396,2.478
2017-12-19,13.177,17.354,4.177,1.861,16.01,15.833,1.167
2017-12-20,21.948,32.104,10.156,2.019,10.206,10.326,1.261
2017-12-21,21.781,34.635,12.854,2.083,12.312,11.834,2.208
2017-12-22,16.77,23.938,7.166,1.111,11.271,10.875,1.583
2017-12-23,26.854,40.156,13.302,3.125,23.814,25.021,2.208
2017-12-24,17.584,25.375,7.791,2.708,27.979,21.75,2.292
2017-12-25,11.396,14.229,2.833,2.042,11.862,11.896,1.542
2017-12-26,12.572,16.686,4.115,1.971,10.584,8.688,1.5
2017-12-27,10.51,13.531,3.021,1.639,4.573,3.104,1.0
2017-12-28,18.125,22.427,4.302,2.264,11.76,11.292,1.917
2017-12-29,14.302,15.937,1.636,2.82,35.812,33.333,2.917
2017-12-30,17.584,21.677,4.094,2.653,32.021,32.166,2.333
2017-12-31,10.427,11.511,1.084,1.5,22.792,18.854,2.0
2018-01-01,10.896,12.114,1.219,0.986,12.458,9.834,0.875
2018-01-02,6.542,7.094,0.552,1.25,9.333,8.438,0.833
2018-01-03,11.792,13.229,1.438,1.278,8.104,6.479,1.417
2018-01-04,18.031,24.448,6.416,1.375,11.302,8.166,1.0
2018-01-05,15.708,17.531,1.823,1.444,28.323,24.25,2.292
2018-01-06,10.646,11.708,1.062,0.972,10.042,7.604,1.167
2018-01-07,21.02,30.854,9.833,1.625,10.042,6.396,1.125
2018-01-08,19.188,27.636,8.448,2.417,16.781,13.292,1.75
2018-01-09,10.677,13.135,2.458,1.222,9.052,5.396,0.458
2018-01-10,23.021,34.584,11.562,1.502,10.891,8.631,1.625
2018-01-11,20.125,27.177,7.052,1.458,14.042,10.458,0.875
2018-01-12,19.646,23.927,4.281,2.097,20.979,15.938,1.125
2018-01-13,11.677,14.667,2.99,1.958,18.198,14.042,1.083
2018-01-14,19.304,24.076,4.772,2.174,14.385,10.146,1.739
2018-01-15,21.062,35.052,13.99,2.403,44.208,35.688,3.5
2018-01-16,12.99,16.688,3.698,1.528,18.062,14.021,1.917
2018-01-17,13.771,18.562,4.791,1.736,11.604,7.958,1.417
2018-01-18,19.937,26.188,6.25,2.625,16.458,13.167,2.0
2018-01-19,21.656,34.532,12.875,2.292,18.416,14.125,1.417
2018-01-20,10.406,11.375,0.969,1.847,22.063,15.688,1.333
2018-01-21,10.49,13.906,3.416,1.694,8.74,5.354,0.833
2018-01-22,15.073,19.188,4.114,2.042,14.854,9.924,1.708
2018-01-23,16.144,20.628,4.485,2.452,33.885,26.854,3.25
2018-01-24,18.937,24.589,5.652,2.153,22.886,16.75,1.75
2018-01-25,19.25,32.396,13.146,2.291,21.646,16.25,1.958
2018-01-26,7.677,9.479,1.802,0.875,11.028,8.542,2.083
2018-01-27,11.719,14.083,2.364,1.472,11.625,8.916,1.958
2018-01-28,14.304,18.956,4.652,1.652,22.488,14.896,1.391
2018-01-29,17.302,25.448,8.146,1.694,17.875,13.27,0.542
2018-01-30,28.417,49.135,20.718,2.931,22.625,16.105,0.417
2018-01-31,18.208,22.479,4.271,1.264,18.156,12.854,0.792
2018-02-01,11.292,14.74,3.448,1.278,10.948,7.958,0.833
2018-02-02,15.76,20.229,4.469,1.0,18.458,14.521,1.375
2018-02-03,16.75,20.448,3.698,2.18,29.771,18.312,1.625
2018-02-04,12.688,15.323,2.636,1.375,26.021,16.5,1.875
2018-02-05,16.74,25.114,8.375,2.431,28.114,19.688,1.333
2018-02-06,21.364,27.427,6.062,2.722,25.864,19.354,1.667
2018-02-07,22.323,31.323,9.0,1.694,28.479,19.562,1.542
2018-02-08,16.24,19.573,3.334,1.639,16.031,12.917,0.75
2018-02-09,14.573,17.792,3.219,1.25,11.125,7.771,1.708
2018-02-10,7.198,8.438,1.24,1.597,6.24,4.938,0.542
2018-02-11,10.196,11.88,1.685,1.362,11.865,9.292,1.304
2018-02-12,19.562,31.406,11.844,2.472,21.927,16.145,2.375
2018-02-13,17.302,21.01,3.708,2.278,34.421,27.432,2.542
2018-02-14,14.656,17.364,2.708,1.5,16.39,13.667,1.542
2018-02-15,17.104,20.771,3.667,2.056,14.354,13.518,1.083
2018-02-16,12.781,15.292,2.51,1.944,30.323,24.0,2.708
2018-02-17,12.115,13.094,0.979,2.097,25.865,20.604,2.333
2018-02-18,18.443,24.969,6.526,2.972,16.844,13.833,1.542
2018-02-19,14.76,17.854,3.094,1.986,17.74,11.375,1.5
2018-02-20,13.99,17.281,3.292,1.944,14.073,10.834,1.583
2018-02-21,16.948,21.802,4.854,2.0,24.427,20.125,1.708
2018-02-22,17.99,20.583,2.594,3.055,31.438,26.166,2.083
2018-02-23,11.562,13.25,1.688,1.445,17.854,14.833,1.167
2018-02-24,11.916,13.136,1.219,2.264,18.677,15.021,1.0
2018-02-25,24.587,45.218,20.63,3.87,30.438,24.938,1.609
2018-02-26,21.948,28.25,6.302,2.542,33.26,25.875,1.833
2018-02-27,20.01,23.469,3.458,3.333,20.479,15.625,1.25
2018-02-28,22.031,28.917,6.886,2.083,18.604,13.188,1.667
2018-03-01,21.76,29.281,7.52,2.361,39.719,29.625,2.375
2018-03-02,16.549,19.776,3.228,2.909,44.549,32.208,2.292
2018-03-03,10.885,11.906,1.021,2.611,18.427,12.646,0.792
2018-03-04,15.584,19.323,3.74,1.153,10.386,6.938,0.833
2018-03-05,23.271,35.469,12.198,3.444,29.125,19.646,2.0
2018-03-06,23.302,26.594,3.292,2.542,24.114,15.229,0.875
2018-03-07,12.812,14.854,2.042,1.028,19.427,14.438,1.333
2018-03-08,16.636,21.552,4.916,1.43,17.208,14.0,1.042
2018-03-09,20.198,26.083,5.885,3.875,20.354,15.812,0.917
2018-03-10,12.896,14.354,1.458,1.417,12.656,7.584,0.583
2018-03-11,10.838,13.504,2.666,1.595,13.564,8.492,0.955
2018-03-12,14.333,17.958,3.625,0.986,25.677,17.666,2.417
2018-03-13,8.99,11.531,2.542,1.361,12.229,8.407,0.917
2018-03-14,14.282,17.188,2.906,1.778,10.104,6.667,0.917
2018-03-15,19.708,29.334,9.625,1.653,13.531,10.292,1.583
2018-03-16,9.927,11.656,1.729,1.417,12.146,8.584,1.25
2018-03-17,8.896,9.792,0.896,1.722,18.896,13.5,1.208
2018-03-18,18.656,24.01,5.354,2.792,18.577,14.438,1.667
2018-03-19,22.125,26.365,4.24,3.153,21.635,14.771,1.5
2018-03-20,21.198,27.146,5.948,3.278,22.761,16.913,1.292
2018-03-21,14.99,17.646,2.656,2.444,21.469,12.646,1.5
2018-03-22,12.76,15.448,2.688,1.292,40.844,33.021,2.292
2018-03-23,12.104,14.333,2.23,1.431,27.062,21.729,1.5
2018-03-24,8.896,10.188,1.292,1.653,13.334,10.125,1.208
2018-03-25,17.391,22.968,5.576,1.203,11.198,8.041,1.217
2018-03-26,20.271,24.99,4.719,2.097,27.458,19.125,1.792
2018-03-27,23.166,31.708,8.542,3.361,35.114,26.292,1.917
2018-03-28,16.114,18.896,2.782,2.944,30.927,20.875,0.958
2018-03-29,24.114,28.75,4.636,4.861,28.573,20.52,1.083
2018-03-30,21.896,27.75,5.854,3.75,29.229,19.604,1.167
2018-03-31,8.396,9.281,0.886,1.556,19.968,13.542,0.875
2018-04-01,25.708,33.208,7.5,7.986,37.656,27.625,1.083
2018-04-02,26.167,39.458,13.292,7.625,34.531,24.646,0.708
2018-04-03,25.271,39.938,14.667,6.389,27.906,18.125,0.417
2018-04-04,20.677,34.823,14.146,5.291,24.802,15.02,0.125
2018-04-05,14.492,16.978,2.486,3.786,15.696,10.63,0.625
2018-04-06,17.386,22.25,4.865,3.334,29.75,15.812,0.958
2018-04-07,7.375,8.812,1.438,1.208,31.073,19.438,1.333
2018-04-08,6.875,7.604,0.729,1.486,15.854,10.646,0.917
2018-04-09,15.478,18.435,2.958,2.212,35.219,21.396,1.652
2018-04-10,23.219,27.687,4.469,4.597,37.594,25.812,1.708
2018-04-11,19.146,24.083,4.938,2.833,27.844,17.708,1.25
2018-04-12,30.479,38.166,7.688,7.681,24.698,15.188,1.792
2018-04-13,15.344,17.625,2.281,3.722,15.323,10.25,0.708
2018-04-14,11.979,12.958,0.979,2.5,23.26,12.604,1.0
2018-04-15,8.604,9.5,0.896,1.833,31.01,12.5,1.208
2018-04-16,13.031,16.01,2.979,2.458,60.584,27.816,1.292
2018-04-17,19.438,23.458,4.021,2.875,56.614,24.062,1.208
2018-04-18,21.204,31.539,10.335,3.667,50.354,23.333,1.917
2018-04-19,21.729,27.833,6.104,4.139,31.156,16.458,1.708
2018-04-20,37.698,48.479,10.781,8.875,33.677,20.188,2.042
2018-04-21,26.292,31.104,4.812,8.222,41.062,29.292,1.292
2018-04-22,11.916,14.198,2.281,5.361,38.406,27.812,0.875
2018-04-23,17.076,19.285,2.208,5.257,34.156,21.896,0.739
2018-04-24,14.635,17.334,2.698,2.319,17.202,5.354,0.667
2018-04-25,11.344,14.521,3.177,1.264,18.708,8.479,1.0
2018-04-26,18.823,23.073,4.25,3.347,18.021,10.625,1.0
2018-04-27,20.302,27.333,7.031,3.833,28.896,19.354,1.542
2018-04-28,23.125,28.427,5.302,6.195,46.312,29.708,2.208
2018-04-29,18.51,20.792,2.282,5.0,41.406,31.729,2.333
2018-04-30,16.271,17.937,1.667,4.819,47.508,37.5,1.875
2018-05-01,14.641,17.641,3.0,4.684,44.656,33.416,0.958
2018-05-02,21.49,27.042,5.552,3.556,29.885,15.458,1.667
2018-05-03,7.021,8.031,1.01,1.861,22.958,10.75,1.375
2018-05-04,7.052,8.0,0.948,1.833,21.229,14.083,1.167
2018-05-05,12.052,13.52,1.469,3.139,16.583,11.875,0.708
2018-05-06,12.771,13.969,1.198,3.097,27.479,16.979,0.708
2018-05-07,20.641,28.67,8.03,1.717,14.271,7.625,1.217
2018-05-08,9.115,10.479,1.364,1.194,20.386,6.792,0.458
2018-05-09,6.573,7.834,1.26,1.097,18.858,9.804,0.125
2018-05-10,18.104,22.417,4.312,3.153,14.74,8.229,0.708
2018-05-11,19.584,27.01,7.427,5.028,20.917,15.542,0.667
2018-05-12,17.104,20.364,3.26,5.111,27.083,20.084,0.5
2018-05-13,17.448,20.458,3.01,3.139,23.729,13.792,0.667
2018-05-14,21.073,27.823,6.75,4.917,35.646,21.125,1.792
2018-05-15,30.249,38.473,8.224,6.585,43.614,30.938,1.875
2018-05-16,14.656,16.864,2.208,6.597,50.719,32.833,1.458
2018-05-17,15.922,19.216,3.294,6.653,57.021,36.334,0.417
2018-05-18,14.99,19.718,4.729,3.764,35.208,24.167,0.125
2018-05-19,6.719,8.208,1.49,1.347,10.906,4.562,0.0
2018-05-20,7.99,9.136,1.146,2.153,10.896,7.5,0.0
2018-05-21,10.732,12.658,1.926,3.65,13.917,8.666,0.522
2018-05-22,14.375,16.49,2.115,4.542,16.333,10.542,0.5
2018-05-23,16.7,19.848,3.148,2.709,16.115,9.27,0.417
2018-05-24,23.51,31.417,7.906,3.764,27.979,13.729,1.708
2018-05-25,32.396,41.76,9.365,6.805,31.479,18.104,1.208
2018-05-26,19.458,22.802,3.344,4.889,26.188,16.333,0.833
2018-05-27,16.854,19.729,2.875,5.945,22.052,13.75,0.792
2018-05-28,13.402,15.195,1.794,4.472,20.886,11.875,0.0
2018-05-29,12.531,13.906,1.375,3.583,21.573,13.312,0.333
2018-05-30,19.323,23.094,3.771,6.986,29.604,20.27,0.833
2018-05-31,17.563,21.969,4.406,4.306,38.188,24.146,1.042
2018-06-01,17.792,21.677,3.885,4.334,21.229,11.646,1.083
2018-06-02,17.532,21.614,4.083,5.792,25.063,17.084,0.542
2018-06-03,10.74,12.406,1.667,5.042,23.844,14.812,0.292
2018-06-04,11.968,13.856,1.887,4.377,19.521,11.875,0.261
2018-06-05,13.315,14.799,1.484,3.192,18.958,10.208,0.083
2018-06-06,11.583,14.229,2.646,2.014,8.75,4.416,0.417
2018-06-07,15.208,19.104,3.896,3.57,19.469,11.708,0.375
2018-06-08,20.708,25.979,5.271,5.833,35.01,20.188,0.917
2018-06-09,12.438,15.438,3.0,3.458,31.344,17.688,0.5
2018-06-10,8.125,8.917,0.792,2.236,26.188,16.083,0.875
2018-06-11,13.292,17.292,4.0,1.666,11.49,4.792,0.375
2018-06-12,10.021,13.906,3.885,1.736,10.521,4.042,0.0
2018-06-13,11.698,15.24,3.542,2.426,9.972,5.244,0.0
2018-06-14,12.458,14.844,2.385,2.903,16.054,9.307,1.333
2018-06-15,11.802,15.375,3.573,2.459,19.417,11.02,0.458
2018-06-16,8.781,10.344,1.562,2.083,16.636,9.542,0.042
2018-06-17,12.271,13.844,1.573,4.611,20.667,13.854,0.292
2018-06-18,12.083,13.44,1.357,2.525,16.114,11.146,0.391
2018-06-19,15.49,18.438,2.948,3.625,20.136,10.396,0.625
2018-06-20,18.771,23.77,5.0,3.417,17.24,9.188,0.667
2018-06-21,23.758,30.74,6.983,5.673,35.74,23.125,1.333
2018-06-22,17.719,20.448,2.729,4.306,35.208,23.458,0.75
2018-06-23,14.927,16.26,1.333,3.403,22.802,13.479,0.917
2018-06-24,14.844,16.729,1.886,4.319,32.104,20.438,1.875
2018-06-25,18.323,23.938,5.614,5.264,44.562,28.062,1.167
2018-06-26,12.688,15.646,2.958,3.903,43.615,26.23,0.792
2018-06-27,5.354,11.136,5.781,0.75,10.396,4.562,0.0
2018-06-28,5.875,11.146,5.271,0.861,10.448,4.02,0.0
2018-06-29,13.802,17.427,3.625,1.875,13.896,5.604,0.0
2018-06-30,11.771,20.229,8.458,3.042,16.521,6.896,0.0
2018-07-01,6.302,10.886,4.584,2.847,26.812,9.979,0.0
2018-07-02,7.545,11.78,4.235,3.375,27.552,8.916,0.0
2018-07-03,4.3,6.286,1.986,1.042,22.948,5.48,0.0
2018-07-04,11.438,15.667,4.229,2.278,22.729,11.416,0.167
2018-07-05,18.0,26.76,8.76,2.639,18.24,6.688,0.25
2018-07-06,18.125,32.167,14.042,1.847,8.031,2.521,0.042
2018-07-07,9.052,14.094,5.042,1.75,6.031,1.083,0.042
2018-07-08,10.614,14.833,4.219,2.694,13.281,5.542,0.0
2018-07-09,10.567,19.35,8.783,4.292,19.854,8.938,0.0
2018-07-10,10.249,15.943,5.694,3.431,21.814,10.062,0.0
2018-07-11,12.729,21.052,8.323,5.042,25.406,11.646,0.0
2018-07-12,18.469,33.385,14.917,6.32,28.573,15.104,0.292
2018-07-13,14.583,26.417,11.834,5.931,29.031,14.0,0.0
2018-07-14,15.531,26.135,10.604,5.611,24.032,12.0,0.25
2018-07-15,16.198,28.104,11.906,7.472,23.292,13.625,0.167
2018-07-16,15.319,19.858,4.538,6.37,45.844,27.958,0.348
2018-07-17,19.625,31.448,11.823,9.375,51.677,31.666,0.792
2018-07-18,20.291,36.405,16.114,9.171,56.05,34.63,0.25
2018-07-19,22.563,36.698,14.135,8.306,59.948,35.854,0.833
2018-07-20,11.052,13.219,2.167,3.861,44.073,22.938,0.042
2018-07-21,7.0,11.406,4.406,3.694,13.281,5.75,0.0
2018-07-22,7.875,11.698,3.823,2.611,19.823,7.48,0.0
2018-07-23,12.881,22.518,9.637,4.583,27.258,12.708,0.083
2018-07-24,16.7,29.167,12.467,6.796,31.062,13.312,0.0
2018-07-25,15.549,25.067,9.518,5.004,28.629,12.979,0.083
2018-07-26,20.123,27.658,7.534,5.975,43.521,20.438,0.167
2018-07-27,16.323,23.875,7.552,4.514,35.364,17.562,0.0
2018-07-28,10.26,14.25,3.99,2.695,25.229,14.0,0.0
2018-07-29,3.729,4.708,0.979,1.264,26.021,9.354,0.0
2018-07-30,9.875,11.994,2.119,3.156,16.76,8.416,0.087
2018-07-31,11.771,14.354,2.584,3.519,18.771,9.542,0.0
2018-08-01,13.604,17.562,3.958,4.625,23.562,11.958,0.083
2018-08-02,9.375,12.156,2.782,3.944,31.74,14.021,0.0
2018-08-03,16.073,18.927,2.854,6.125,39.24,19.062,0.167
2018-08-04,16.24,24.49,8.25,5.653,31.896,17.02,0.292
2018-08-05,10.76,14.812,4.052,3.833,30.844,13.084,0.292
2018-08-06,13.917,18.958,5.042,3.764,35.333,15.584,0.292
2018-08-07,10.815,13.054,2.239,2.431,21.688,9.208,0.174
2018-08-08,15.177,20.083,4.906,3.889,19.135,6.792,0.25
2018-08-09,12.062,15.906,3.844,2.472,15.406,7.625,0.042
2018-08-10,15.77,22.188,6.417,4.875,21.74,10.938,0.25
2018-08-11,9.469,11.094,1.625,5.07,38.594,20.5,0.0
2018-08-12,7.51,10.073,2.562,4.194,24.542,8.896,0.0
2018-08-13,6.989,11.582,4.593,4.328,16.5,5.896,0.0
2018-08-14,8.166,12.802,4.635,4.403,16.583,7.021,0.042
2018-08-15,7.437,9.105,1.668,2.881,21.062,6.604,0.0
2018-08-16,8.142,12.315,4.173,2.944,17.094,5.604,0.5
2018-08-17,6.64,8.067,1.427,1.569,14.354,5.834,0.25
2018-08-18,7.372,8.577,1.205,3.097,15.886,8.354,0.667
2018-08-19,6.667,7.406,0.74,3.222,21.854,10.479,0.375
2018-08-20,8.161,9.719,1.558,3.653,19.562,9.938,0.375
2018-08-21,8.458,10.604,2.146,4.0,26.112,11.48,0.5
2018-08-22,2.448,4.208,1.76,1.278,27.539,9.044,0.0
2018-08-23,4.979,7.896,2.917,2.014,15.636,5.646,0.042
2018-08-24,5.01,7.573,2.562,0.611,17.99,8.23,0.125
2018-08-25,9.094,12.292,3.198,3.972,30.114,12.875,0.083
2018-08-26,7.344,10.479,3.136,2.805,21.594,7.625,0.0
2018-08-27,10.237,17.082,6.845,3.136,20.865,9.729,0.13
2018-08-28,12.062,26.292,14.229,2.889,17.823,7.771,0.083
2018-08-29,12.256,22.902,10.646,4.128,23.469,12.188,0.0
2018-08-30,8.229,14.177,5.948,2.042,12.344,5.396,0.167
2018-08-31,7.875,14.115,6.24,1.0,9.667,4.354,0.208
2018-09-01,10.385,12.99,2.604,0.75,7.552,3.417,0.0
2018-09-02,8.677,9.844,1.167,2.389,13.438,6.792,0.0
2018-09-03,6.51,8.479,1.969,2.695,17.933,8.979,0.0
2018-09-04,10.146,16.156,6.01,3.278,16.917,9.229,0.25
2018-09-05,10.438,13.479,3.042,1.5,18.028,8.854,0.667
2018-09-06,13.078,15.276,2.199,2.384,28.792,17.02,0.417
2018-09-07,13.625,15.719,2.094,0.986,22.319,13.5,1.333
2018-09-08,11.323,12.479,1.156,0.847,20.542,10.188,0.458
2018-09-09,8.364,9.323,0.958,1.292,6.542,2.667,0.0
2018-09-10,6.864,8.489,1.625,0.954,9.75,3.042,0.0
2018-09-11,8.232,9.513,1.28,1.731,8.194,5.042,0.0
2018-09-12,9.427,10.542,1.114,2.208,15.222,8.73,0.167
2018-09-13,11.323,13.177,1.854,2.639,16.167,9.27,0.708
2018-09-14,13.76,15.521,1.76,3.333,25.347,13.271,0.75
2018-09-15,12.344,18.875,6.531,2.416,20.264,10.438,0.208
2018-09-16,9.417,10.771,1.354,2.069,14.764,8.73,0.25
2018-09-17,11.219,12.938,1.719,2.069,20.375,12.25,0.625
2018-09-18,17.74,20.729,2.99,3.458,32.403,20.416,1.458
2018-09-19,19.609,23.885,4.276,3.639,36.014,22.521,1.458
2018-09-20,12.396,13.802,1.406,1.097,17.792,10.062,1.167
2018-09-21,14.333,17.271,2.937,1.597,13.24,5.771,0.875
2018-09-22,9.771,11.604,1.834,2.042,12.958,6.0,0.042
2018-09-23,14.094,15.417,1.323,3.0,24.854,13.562,0.875
2018-09-24,13.233,14.737,1.504,1.884,23.49,14.396,1.261
2018-09-25,12.323,15.219,2.896,1.611,16.948,9.292,0.708
2018-09-26,9.683,11.32,1.636,1.554,12.137,7.326,0.5
2018-09-27,7.292,8.552,1.26,1.0,7.416,4.084,0.0
2018-09-28,9.542,11.302,1.76,2.111,10.198,6.625,0.167
2018-09-29,8.406,9.0,0.594,0.528,6.698,2.896,0.083
2018-09-30,3.906,4.24,0.333,0.514,6.094,2.271,0.042
2018-10-01,10.323,12.99,2.667,1.945,16.042,9.938,1.125
2018-10-02,16.125,20.99,4.864,1.778,12.427,8.312,1.583
2018-10-03,14.229,17.302,3.073,1.916,14.979,10.678,1.042
2018-10-04,15.386,17.75,2.364,3.875,18.469,12.375,1.292
2018-10-05,11.136,13.448,2.312,2.333,21.073,9.562,0.708
2018-10-06,4.5,5.458,0.958,0.861,17.073,6.396,0.417
2018-10-07,10.896,13.063,2.166,2.222,13.594,5.73,1.208
2018-10-08,11.522,13.804,2.283,2.0,17.531,9.438,0.391
2018-10-09,11.76,14.073,2.312,1.903,20.563,13.812,0.292
2018-10-10,16.323,20.364,4.042,2.083,26.031,16.188,1.625
2018-10-11,12.986,16.534,3.547,1.847,12.49,8.332,1.25
2018-10-12,12.438,16.292,3.854,1.25,9.271,6.042,0.708
2018-10-13,12.427,15.938,3.51,1.361,8.646,6.584,0.625
2018-10-14,11.052,12.562,1.51,1.694,9.698,6.688,0.667
2018-10-15,17.782,21.51,3.729,1.972,13.333,8.45,1.375
2018-10-16,19.125,23.052,3.927,2.542,18.427,14.121,1.333
