date,PM25_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean,CH4_mean,NMHC_mean,SO2_mean,THC_mean
2011-11-13,14.542,18.615,16.291,22.79,6.499,179.304,11.696,0.0,191.0
2011-11-14,22.5,24.479,11.952,15.452,3.5,178.565,7.652,0.348,186.217
2011-11-15,5.0,8.958,7.958,11.208,3.25,175.478,3.391,0.0,178.87
2011-11-16,5.875,8.808,11.0,16.916,5.916,175.652,4.435,0.042,180.087
2011-11-17,6.292,7.925,9.938,13.01,3.073,176.391,5.435,0.0,181.826
2011-11-18,12.02,15.025,21.663,40.884,19.222,178.609,17.652,0.667,196.261
2011-11-19,19.25,30.358,21.834,41.416,19.584,179.652,19.0,0.292,198.652
2011-11-20,5.708,10.45,6.656,10.375,3.719,179.0,6.304,0.0,185.304
2011-11-21,2.741,4.893,8.369,11.422,3.054,176.048,5.0,0.0,181.048
2011-11-22,6.396,8.108,17.838,26.666,8.829,180.609,10.217,0.292,190.826
2011-11-23,8.542,11.467,16.76,23.726,6.967,175.565,9.261,0.083,184.826
2011-11-24,6.865,10.827,13.252,21.037,7.785,176.913,7.043,0.0,183.957
2011-11-25,4.792,7.142,11.094,17.344,6.25,175.913,5.043,0.083,180.957
2011-11-26,7.958,11.85,17.927,29.864,11.937,177.87,11.435,0.208,189.304
2011-11-27,12.229,16.108,21.24,44.656,23.417,181.478,21.13,0.417,202.609
2011-11-28,23.087,29.209,30.696,79.236,48.54,186.143,32.905,1.182,219.048
2011-11-29,32.784,37.325,25.323,66.468,41.146,185.783,36.13,1.167,221.913
2011-11-30,13.792,14.817,14.304,25.318,11.014,179.13,10.304,0.125,189.435
2011-12-01,4.792,7.133,5.021,6.323,1.302,175.739,2.87,0.0,178.609
2011-12-02,7.416,9.35,11.458,15.042,3.584,176.739,5.13,0.208,181.87
2011-12-03,3.562,5.917,11.729,15.052,3.323,173.783,6.0,0.0,179.783
2011-12-04,4.771,6.95,3.354,4.708,1.354,177.217,2.174,0.0,179.391
2011-12-05,7.916,9.754,8.176,11.929,3.753,176.818,3.5,0.0,180.318
2011-12-06,13.328,15.635,26.026,46.493,20.468,179.522,23.13,0.739,202.652
2011-12-07,12.708,13.308,19.049,29.82,10.771,177.739,21.348,0.625,199.087
2011-12-08,12.562,14.183,11.74,15.136,3.396,179.0,6.826,0.792,185.826
2011-12-09,8.75,10.233,15.1,22.139,7.038,178.957,7.478,0.292,186.435
2011-12-10,7.166,9.383,21.032,36.0,14.968,181.913,15.957,0.208,197.87
2011-12-11,4.916,6.233,10.052,13.375,3.323,178.609,6.609,0.042,185.217
2011-12-12,8.792,9.392,15.128,24.13,9.002,179.0,9.696,0.478,188.696
2011-12-13,8.875,10.308,14.594,23.969,9.375,179.348,9.304,0.25,188.652
2011-12-14,14.833,17.317,27.854,64.484,36.631,183.478,21.913,0.708,205.391
2011-12-15,12.312,14.583,18.0,35.469,17.469,180.652,11.826,1.125,192.478
2011-12-16,6.562,8.042,12.124,16.805,4.68,178.13,5.652,0.042,183.783
2011-12-17,6.584,7.408,16.344,23.875,7.531,178.261,6.304,0.0,184.565
2011-12-18,5.625,7.742,11.406,14.916,3.51,177.261,4.522,0.0,181.783
2011-12-19,6.688,8.25,17.796,26.677,8.881,179.609,8.739,0.217,188.348
2011-12-20,5.396,7.442,15.177,24.031,8.854,178.652,9.043,0.042,187.696
2011-12-21,12.471,13.365,27.202,43.499,16.297,182.05,15.75,0.609,197.8
2011-12-22,14.76,16.925,20.832,36.8,15.969,177.261,8.522,0.375,185.783
2011-12-23,4.208,5.75,4.833,6.948,2.114,177.348,2.87,0.0,180.217
2011-12-24,7.52,7.358,8.334,12.187,3.854,177.957,3.783,0.0,181.739
2011-12-25,4.02,5.967,5.563,7.354,1.792,177.783,2.826,0.0,180.609
2011-12-26,1.98,5.575,10.962,14.986,4.025,178.739,5.13,0.0,183.87
2011-12-27,3.935,5.491,12.141,17.532,5.391,177.682,3.955,0.042,181.636
2011-12-28,7.854,8.458,16.441,25.132,8.692,178.652,10.261,0.0,188.913
2011-12-29,11.271,13.15,20.823,30.948,10.125,178.435,8.957,0.542,187.391
2011-12-30,4.792,8.333,6.115,7.979,1.864,177.261,3.261,0.25,180.522
2011-12-31,10.25,12.808,13.344,18.542,5.198,179.391,7.13,0.792,186.522
2012-01-01,7.021,7.25,13.146,16.833,3.688,,,0.083,
2012-01-02,6.604,8.025,9.988,12.794,2.806,,,0.583,
2012-01-03,3.646,5.675,4.677,5.635,0.958,,,0.25,
2012-01-04,2.666,4.208,4.281,5.563,1.282,,,0.0,
2012-01-05,6.312,7.233,19.5,28.438,8.938,,,0.042,
2012-01-06,7.0,8.625,10.938,13.958,3.021,,,0.208,
2012-01-07,6.583,8.4,12.861,18.283,5.422,,,0.478,
2012-01-08,7.302,7.928,13.103,16.658,3.555,178.6,9.2,0.087,187.8
2012-01-09,9.775,11.53,20.197,26.212,6.015,177.609,9.13,0.083,186.739
2012-01-10,6.812,8.617,18.979,27.781,8.802,177.261,7.217,0.417,184.478
2012-01-11,4.771,7.173,12.34,15.99,3.65,176.174,4.304,0.0,180.478
2012-01-12,9.52,12.65,30.354,51.99,21.636,179.478,14.391,0.375,193.87
2012-01-13,18.375,21.7,16.417,23.562,7.146,182.174,12.652,1.625,194.826
2012-01-14,17.833,21.658,6.931,7.427,0.496,174.0,4.13,0.87,178.13
2012-01-15,8.666,10.067,10.688,13.823,3.136,177.696,4.304,0.875,182.0
2012-01-16,13.938,14.482,31.696,53.999,22.303,180.304,16.391,1.167,196.696
2012-01-17,10.042,10.575,18.042,24.25,6.208,176.652,6.043,0.208,182.696
2012-01-18,4.0,6.267,14.01,19.906,5.896,176.13,5.304,0.042,181.435
2012-01-19,6.416,8.492,17.844,23.562,5.719,176.957,7.304,0.042,184.261
2012-01-20,5.042,6.833,12.417,15.094,2.677,177.348,6.0,0.0,183.348
2012-01-21,7.666,11.017,25.799,46.31,20.51,178.087,11.609,0.826,189.696
2012-01-22,6.084,8.683,14.614,18.646,4.031,174.652,6.522,0.167,181.174
2012-01-23,9.625,9.783,19.998,29.723,9.726,177.217,9.174,0.708,186.391
2012-01-24,12.166,13.456,20.193,26.377,6.184,175.913,7.87,1.083,183.783
2012-01-25,9.022,10.913,16.263,27.337,11.074,177.286,9.048,0.348,186.333
2012-01-26,6.583,7.608,11.406,14.99,3.583,176.913,4.739,0.25,181.652
2012-01-27,3.354,5.325,9.5,12.271,2.771,176.478,3.435,0.0,179.913
2012-01-28,3.913,6.643,12.335,16.687,4.352,175.773,4.909,0.045,180.682
2012-01-29,5.312,7.333,8.833,11.698,2.864,175.609,3.174,0.167,178.783
2012-01-30,11.334,13.192,9.15,11.247,2.097,176.696,3.565,1.0,180.261
2012-01-31,7.916,9.1,20.177,30.375,10.198,178.174,11.13,0.375,189.304
2012-02-01,14.792,18.083,33.094,59.021,25.927,182.217,21.217,0.917,203.435
2012-02-02,18.438,24.858,18.875,27.51,8.635,177.261,10.174,0.458,187.435
2012-02-03,6.688,8.983,4.479,5.386,0.906,176.87,2.522,0.0,179.391
2012-02-04,10.104,14.783,26.184,44.816,18.632,176.739,9.348,0.78,186.087
2012-02-05,7.648,9.77,5.779,7.734,1.955,176.348,2.609,0.598,178.957
2012-02-06,5.52,9.543,13.39,15.483,2.093,175.478,5.0,0.062,180.478
2012-02-07,7.619,10.264,16.947,25.195,8.248,175.818,6.227,0.505,182.045
2012-02-08,4.979,7.392,6.979,9.885,2.906,177.261,3.261,0.354,180.522
2012-02-09,5.542,7.625,7.573,10.354,2.781,175.913,2.957,0.021,178.87
2012-02-10,8.375,10.075,12.083,14.782,2.698,176.957,6.043,0.104,183.0
2012-02-11,12.396,12.941,5.452,6.815,1.363,177.13,3.13,0.957,180.261
2012-02-12,10.834,12.258,17.386,23.906,6.521,176.826,5.391,0.375,182.217
2012-02-13,9.125,11.3,8.216,10.301,2.084,175.13,3.783,0.062,178.913
2012-02-14,11.542,14.992,20.479,28.302,7.823,176.783,7.913,1.312,184.696
2012-02-15,17.75,22.408,26.454,35.723,9.269,178.348,10.478,0.708,188.826
2012-02-16,7.646,9.858,6.042,7.552,1.51,177.348,3.174,0.334,180.522
2012-02-17,5.646,6.75,11.062,13.584,2.521,177.043,5.174,0.021,182.217
2012-02-18,12.168,15.157,26.404,39.16,12.756,178.619,12.524,1.023,191.143
2012-02-19,11.339,13.473,6.988,9.016,2.028,177.087,3.174,0.32,180.261
2012-02-20,6.604,8.617,7.198,10.762,3.564,176.13,3.174,0.354,179.304
2012-02-21,7.396,8.641,7.336,10.148,2.812,176.522,3.043,0.521,179.565
2012-02-22,7.208,9.362,11.364,15.562,4.198,175.348,3.826,0.417,179.174
2012-02-23,9.416,10.758,11.979,17.208,5.229,176.565,4.391,0.521,180.957
2012-02-24,7.104,10.408,9.323,11.198,1.875,176.13,4.261,0.292,180.391
2012-02-25,4.3,6.005,10.356,13.401,3.045,176.0,3.478,0.112,179.478
2012-02-26,7.042,9.104,27.005,40.328,13.323,177.609,10.826,0.368,188.435
2012-02-27,21.202,20.473,27.055,38.226,11.17,177.818,15.273,0.834,193.091
2012-02-28,26.083,31.147,22.718,28.948,6.229,178.174,13.913,1.784,192.087
2012-02-29,,,,,,,,,
2012-03-01,28.396,33.0,28.354,33.781,5.427,178.217,12.435,1.759,190.652
2012-03-02,11.25,14.15,4.188,5.583,1.396,176.522,2.652,0.48,179.174
2012-03-03,5.562,8.217,4.708,5.521,0.812,174.174,2.174,0.146,176.348
2012-03-04,8.604,11.044,17.664,22.509,4.845,175.261,11.696,0.5,186.957
2012-03-05,11.019,13.976,21.085,30.738,9.653,178.091,9.409,0.542,187.5
2012-03-06,19.66,26.486,18.057,24.442,6.386,176.826,6.957,1.473,183.783
2012-03-07,32.166,42.026,28.441,34.925,6.484,178.304,13.522,2.229,191.826
2012-03-08,29.646,38.575,18.229,21.688,3.458,175.391,6.957,1.583,182.348
2012-03-09,13.271,18.117,6.896,8.5,1.604,176.304,2.87,0.771,179.174
2012-03-10,9.562,18.392,6.0,7.292,1.292,174.174,3.652,0.5,177.826
2012-03-11,5.854,9.717,7.95,9.745,1.795,176.739,3.087,0.0,179.826
2012-03-12,12.854,18.533,29.394,41.363,11.969,177.478,11.957,1.229,189.435
2012-03-13,16.105,21.225,24.554,34.2,9.647,176.739,15.348,1.25,192.087
2012-03-14,9.834,12.617,5.802,6.906,1.104,177.696,2.652,0.25,180.348
2012-03-15,12.292,15.975,21.792,28.76,6.969,177.565,8.261,0.958,185.826
2012-03-16,13.896,19.067,14.552,18.729,4.177,176.043,6.565,0.916,182.609
2012-03-17,10.458,17.008,9.729,11.365,1.636,175.391,3.826,0.688,179.217
2012-03-18,28.458,40.225,24.96,30.879,5.92,178.826,14.0,1.578,192.826
2012-03-19,18.708,29.114,11.458,13.823,2.365,177.739,6.174,0.396,183.913
2012-03-20,24.604,36.042,19.716,22.97,3.254,176.739,10.217,1.062,186.957
2012-03-21,6.021,9.882,5.232,7.127,1.896,178.217,2.522,0.0,180.739
2012-03-22,13.417,17.961,21.855,27.562,5.706,176.565,8.565,1.0,185.13
2012-03-23,10.958,15.517,6.104,7.344,1.24,176.565,3.13,0.792,179.696
2012-03-24,13.146,18.617,14.917,17.688,2.771,175.783,5.783,0.542,181.565
2012-03-25,16.367,20.664,15.477,19.592,4.116,176.15,7.0,0.757,183.15
2012-03-26,9.271,12.482,10.073,12.792,2.719,176.826,3.87,0.062,180.696
2012-03-27,17.264,20.009,24.569,33.626,9.057,178.652,11.957,0.746,190.609
2012-03-28,27.935,35.6,18.337,23.875,5.539,175.043,7.957,1.604,183.0
2012-03-29,19.062,25.542,12.558,15.448,2.889,176.0,5.043,0.625,181.043
2012-03-30,9.792,13.517,5.208,6.114,0.906,176.174,2.826,0.084,179.0
2012-03-31,13.375,17.741,8.542,9.281,0.74,175.913,4.043,0.334,179.957
2012-04-01,7.875,10.491,6.052,7.333,1.281,177.739,2.913,0.042,180.652
2012-04-02,12.521,15.367,12.84,15.588,2.748,177.217,4.043,0.304,181.261
2012-04-03,15.458,25.183,14.677,19.198,4.521,173.0,5.652,0.917,178.652
2012-04-04,13.562,15.958,6.935,8.693,1.758,177.87,2.565,0.0,180.435
2012-04-05,12.5,13.992,13.604,16.469,2.864,176.609,5.217,0.25,181.826
2012-04-06,13.958,16.422,14.024,17.696,3.672,178.13,5.826,0.125,183.957
2012-04-07,17.062,17.5,8.208,9.604,1.396,176.435,3.087,0.0,179.522
2012-04-08,13.854,15.625,10.125,11.562,1.438,177.217,5.565,0.292,182.783
2012-04-09,22.602,34.715,10.325,12.945,2.62,177.409,5.818,0.727,183.227
2012-04-10,22.083,42.425,15.031,18.979,3.948,177.826,6.652,0.708,184.478
2012-04-11,25.25,44.85,22.591,28.484,5.894,175.13,10.174,1.333,185.304
2012-04-12,11.792,14.475,10.146,11.968,1.823,177.13,4.87,0.083,182.0
2012-04-13,13.708,18.633,9.812,12.156,2.344,176.696,4.87,0.292,181.565
2012-04-14,15.25,20.925,14.937,17.834,2.896,176.783,5.652,0.375,182.435
2012-04-15,13.416,17.642,9.594,11.49,1.896,177.087,5.435,0.292,182.522
2012-04-16,12.958,19.217,17.47,21.88,4.409,175.957,6.391,0.261,182.348
2012-04-17,26.708,32.85,23.406,30.74,7.333,177.739,9.565,1.125,187.304
2012-04-18,16.816,25.125,14.778,19.234,4.456,176.13,6.783,0.708,182.913
2012-04-19,8.826,13.487,9.069,11.949,2.88,173.524,2.762,0.348,176.286
2012-04-20,6.729,9.65,10.656,14.542,3.885,173.261,3.174,0.458,176.435
2012-04-21,5.854,9.992,7.886,10.667,2.781,173.174,1.957,0.083,175.13
2012-04-22,7.188,12.258,6.969,8.375,1.406,171.696,1.565,0.333,173.261
2012-04-23,10.75,19.628,13.952,19.112,5.16,171.217,4.391,0.217,175.609
2012-04-24,20.562,24.783,7.667,8.396,0.729,174.261,5.174,0.042,179.435
2012-04-25,23.571,29.974,11.26,14.066,2.806,174.478,5.0,0.292,179.478
2012-04-26,15.75,24.85,11.094,13.917,2.823,172.174,2.783,0.375,174.957
2012-04-27,10.997,15.68,12.656,15.771,3.115,175.652,6.739,0.13,182.391
2012-04-28,11.708,14.742,10.771,13.448,2.677,175.957,4.957,0.708,180.913
2012-04-29,16.666,22.15,12.76,14.812,2.052,175.696,7.348,1.0,183.043
2012-04-30,24.52,32.742,12.988,15.202,2.215,177.174,9.348,1.652,186.522
2012-05-01,22.833,33.617,8.562,11.208,2.646,171.913,4.043,0.417,175.957
2012-05-02,13.166,26.175,8.411,11.019,2.608,169.826,1.913,0.292,171.739
2012-05-03,7.271,18.792,4.604,6.01,1.406,169.0,1.478,0.083,170.478
2012-05-04,4.792,9.808,7.906,9.521,1.614,171.739,4.957,0.0,176.696
2012-05-05,3.875,7.842,4.458,5.594,1.136,172.87,2.174,0.0,175.043
2012-05-06,11.438,14.275,9.396,10.604,1.208,173.087,4.652,0.208,177.739
2012-05-07,14.479,17.45,12.833,16.283,3.449,175.391,5.652,0.13,181.043
2012-05-08,18.792,23.725,16.229,19.156,2.927,174.739,7.174,1.0,181.913
2012-05-09,21.63,26.703,15.854,20.782,4.928,176.045,6.727,1.0,182.773
2012-05-10,15.396,19.476,8.151,10.244,2.094,173.261,3.783,0.375,177.043
2012-05-11,2.896,6.014,5.336,6.532,1.195,173.13,2.391,0.0,175.522
2012-05-12,1.479,4.658,3.833,5.114,1.281,172.696,1.391,0.0,174.087
2012-05-13,6.084,8.608,3.958,4.542,0.583,173.609,2.609,0.0,176.217
2012-05-14,11.021,14.516,9.338,11.996,2.657,173.2,3.85,0.5,177.05
2012-05-15,16.584,28.342,14.01,17.312,3.302,172.043,6.261,0.292,178.304
2012-05-16,20.312,25.666,11.558,13.75,2.192,175.304,6.522,0.75,181.826
2012-05-17,33.188,43.038,19.859,22.57,2.711,178.087,9.652,1.792,187.739
2012-05-18,26.375,36.367,13.583,14.812,1.229,177.696,6.87,0.042,184.565
2012-05-19,17.729,21.15,10.26,12.125,1.864,175.609,5.739,0.125,181.348
2012-05-20,19.458,23.142,9.427,10.594,1.167,175.13,6.652,0.875,181.783
2012-05-21,18.136,23.015,9.864,12.385,2.522,174.13,4.609,0.652,178.739
2012-05-22,12.812,17.455,9.022,11.544,2.522,171.696,3.391,0.625,175.087
2012-05-23,9.792,13.834,7.502,9.33,1.828,170.913,2.957,0.125,173.87
2012-05-24,14.386,19.765,12.568,15.447,2.879,172.952,6.286,0.522,179.238
2012-05-25,21.875,28.808,19.5,23.865,4.365,175.696,9.826,0.833,185.522
2012-05-26,19.166,25.0,12.031,14.062,2.031,174.478,5.826,0.208,180.304
2012-05-27,20.5,26.5,8.906,10.188,1.281,174.261,5.652,0.833,179.913
2012-05-28,23.334,29.958,11.666,13.666,2.0,174.652,4.478,0.043,179.13
2012-05-29,22.282,29.183,13.292,16.177,2.885,175.0,6.13,0.696,181.13
2012-05-30,17.834,22.058,9.138,11.625,2.486,173.522,3.435,0.333,176.957
2012-05-31,15.625,20.18,8.646,11.135,2.49,173.174,3.348,0.75,176.522
2012-06-01,26.396,33.499,14.237,17.519,3.282,175.087,7.043,0.667,182.13
2012-06-02,14.48,18.917,10.406,12.823,2.417,174.13,4.522,0.208,178.652
2012-06-03,16.5,20.717,5.792,6.771,0.979,171.348,2.043,0.0,173.391
2012-06-04,18.493,25.19,10.666,13.58,2.914,172.913,5.261,0.391,178.174
2012-06-05,23.792,30.608,15.896,19.938,4.042,177.217,8.565,1.261,185.783
2012-06-06,12.168,18.542,12.059,16.123,4.064,172.409,6.318,0.783,178.727
2012-06-07,13.062,17.533,10.344,13.219,2.875,171.348,4.174,0.542,175.522
2012-06-08,25.375,33.409,12.167,15.76,3.594,174.435,6.043,1.667,180.478
2012-06-09,16.062,24.958,8.698,11.25,2.552,171.174,2.783,0.125,173.957
2012-06-10,3.125,6.417,3.385,3.938,0.552,171.348,2.261,0.083,173.609
2012-06-11,4.542,8.667,6.422,8.873,2.452,172.174,2.391,0.13,174.565
2012-06-12,6.48,11.133,6.542,9.406,2.864,170.043,1.609,0.042,171.652
2012-06-13,6.23,11.817,7.237,10.876,3.639,171.783,2.522,0.625,174.304
2012-06-14,7.958,13.933,8.104,12.615,4.51,170.696,1.739,0.0,172.435
2012-06-15,11.292,17.225,8.962,13.156,4.194,170.913,1.826,0.042,172.739
2012-06-16,10.0,17.233,9.99,13.927,3.938,169.478,3.652,0.417,173.13
2012-06-17,9.438,12.817,7.344,9.844,2.5,172.19,6.333,0.333,178.524
2012-06-18,14.978,17.365,9.886,12.288,2.402,,,0.364,
2012-06-19,15.833,22.666,13.524,17.201,3.677,,,0.667,
2012-06-20,6.417,9.736,5.827,7.871,2.045,170.75,5.125,0.167,175.875
2012-06-21,6.062,11.508,7.722,10.406,2.684,171.348,3.13,0.083,174.478
2012-06-22,7.229,10.683,11.156,15.745,4.589,173.391,4.391,0.458,177.783
2012-06-23,5.375,6.625,6.292,8.292,2.0,171.652,2.957,0.083,174.609
2012-06-24,5.084,8.183,5.49,6.792,1.302,171.739,3.087,0.125,174.826
2012-06-25,5.834,10.725,8.738,13.062,4.324,169.391,2.913,0.391,172.304
2012-06-26,9.584,15.5,9.312,13.75,4.438,172.478,4.13,0.625,176.609
2012-06-27,11.104,16.217,11.009,15.417,4.408,171.391,3.609,0.417,175.0
2012-06-28,15.652,18.609,9.887,13.021,3.134,172.391,4.261,0.875,176.652
2012-06-29,14.584,16.608,8.886,13.365,4.479,171.435,3.261,0.708,174.696
2012-06-30,9.896,11.75,8.333,13.364,5.031,170.522,4.783,0.292,175.304
2012-07-01,6.958,9.133,5.479,7.99,2.511,171.261,3.261,0.625,174.522
2012-07-02,6.958,9.925,8.641,13.466,4.826,171.87,3.435,0.522,175.304
2012-07-03,10.562,15.288,10.017,14.738,4.721,169.13,3.0,0.0,172.13
2012-07-04,14.438,20.29,8.714,11.915,3.201,169.609,3.87,0.5,173.478
2012-07-05,18.718,28.344,14.177,18.198,4.021,176.136,7.273,0.652,183.409
2012-07-06,22.354,32.225,11.708,14.885,3.177,178.87,6.217,0.667,185.087
2012-07-07,8.438,10.8,7.375,8.448,1.073,174.13,3.522,0.042,177.652
2012-07-08,9.916,11.467,4.5,6.948,2.448,170.174,2.174,0.125,172.348
2012-07-09,14.479,15.742,8.706,13.08,4.375,167.565,3.522,0.348,171.087
2012-07-10,17.646,21.042,9.5,13.156,3.656,175.0,4.826,0.75,179.826
2012-07-11,25.562,36.05,9.819,13.626,3.807,174.174,4.957,0.667,179.13
2012-07-12,19.062,36.158,11.167,21.646,10.479,169.478,7.13,0.833,176.609
2012-07-13,19.688,29.875,18.302,32.021,13.719,175.826,12.261,0.833,188.087
2012-07-14,16.792,22.75,10.917,15.0,4.083,182.261,5.348,0.417,187.609
2012-07-15,14.021,22.633,12.146,16.854,4.708,171.957,4.957,0.5,176.913
2012-07-16,22.916,37.558,17.489,22.497,5.008,173.652,9.087,1.565,182.739
2012-07-17,16.474,20.637,12.508,18.871,6.363,175.6,9.55,0.478,185.15
2012-07-18,11.833,13.726,12.627,19.158,6.532,174.0,8.522,0.458,182.522
2012-07-19,13.522,17.064,9.104,13.428,4.325,173.565,4.783,0.125,178.348
2012-07-20,8.875,12.183,7.219,12.062,4.844,168.957,2.522,0.125,171.478
2012-07-21,10.208,12.725,6.312,10.084,3.771,168.348,1.783,0.042,170.13
2012-07-22,7.875,10.908,4.448,7.188,2.74,167.435,1.261,0.0,168.696
2012-07-23,19.416,23.558,12.526,18.68,6.155,170.304,5.304,0.87,175.609
2012-07-24,29.125,38.119,19.114,24.74,5.625,176.348,16.348,0.556,192.696
2012-07-25,25.979,38.612,21.488,36.002,14.514,176.957,11.609,0.043,188.565
2012-07-26,23.98,31.567,17.708,31.708,14.0,172.913,12.478,0.417,185.391
2012-07-27,31.914,41.478,16.396,23.25,6.854,172.273,8.773,0.667,181.045
2012-07-28,35.875,49.375,16.375,20.99,4.614,174.652,9.652,1.042,184.304
2012-07-29,32.729,46.017,13.104,15.906,2.802,175.826,9.261,1.042,185.087
2012-07-30,26.75,38.708,15.94,21.751,5.811,174.217,12.652,1.348,186.87
2012-07-31,20.896,31.867,12.229,18.031,5.802,171.87,11.13,1.333,183.0
2012-08-01,17.375,27.633,10.074,16.048,5.974,171.0,6.609,0.75,177.609
2012-08-02,20.396,28.32,11.266,15.738,4.471,175.609,6.391,1.125,182.0
2012-08-03,24.961,32.632,9.427,15.144,5.716,169.217,4.174,1.042,173.391
2012-08-04,12.562,15.608,5.136,10.292,5.156,164.696,2.0,0.0,166.696
2012-08-05,19.5,26.908,6.886,9.646,2.76,168.478,4.0,0.5,172.478
2012-08-06,17.538,24.05,13.999,19.199,5.199,174.826,9.391,0.357,184.217
2012-08-07,13.375,15.417,9.438,12.084,2.646,176.565,5.565,0.0,182.13
2012-08-08,8.416,12.042,8.207,12.235,4.028,173.0,3.087,0.0,176.087
2012-08-09,11.0,13.167,8.26,12.0,3.74,171.957,3.087,0.25,175.043
2012-08-10,12.896,16.747,10.218,14.573,4.354,171.87,3.87,0.208,175.739
2012-08-11,28.188,39.15,11.271,13.927,2.656,177.304,5.957,1.208,183.261
2012-08-12,33.479,48.575,8.26,9.76,1.5,174.696,5.739,0.917,180.435
2012-08-13,19.25,28.508,7.09,9.562,2.472,170.217,3.652,0.739,173.87
2012-08-14,10.583,16.417,6.354,7.99,1.636,173.739,4.913,0.167,178.652
2012-08-15,10.48,15.65,7.081,8.864,1.782,171.435,4.957,0.25,176.391
2012-08-16,15.979,21.267,8.354,11.167,2.812,172.652,5.652,0.125,178.304
2012-08-17,19.875,26.003,12.394,17.742,5.348,169.87,6.261,0.75,176.13
2012-08-18,21.73,31.392,8.823,11.114,2.292,170.174,4.826,0.708,175.0
2012-08-19,16.0,22.492,7.698,10.948,3.25,171.609,5.391,0.5,177.0
2012-08-20,13.438,18.333,8.386,14.13,5.744,169.304,3.304,0.696,172.609
2012-08-21,21.579,29.798,11.882,14.971,3.09,173.435,7.348,1.125,180.783
2012-08-22,25.792,39.417,11.879,14.804,2.925,177.391,6.826,1.458,184.217
2012-08-23,25.896,35.894,11.844,15.833,3.99,172.0,6.522,1.478,178.522
2012-08-24,24.988,34.703,9.336,12.361,3.024,171.19,14.619,0.917,185.81
2012-08-25,20.354,26.733,8.156,10.771,2.615,169.391,32.304,1.208,201.696
2012-08-26,16.77,22.642,6.427,8.698,2.271,168.087,24.652,0.625,192.739
2012-08-27,20.104,26.325,9.311,12.758,3.446,169.261,23.261,0.957,192.522
2012-08-28,20.565,28.489,8.76,11.458,2.698,169.826,16.522,0.708,186.348
2012-08-29,17.375,25.55,12.825,17.906,5.081,172.391,6.87,2.083,179.261
2012-08-30,21.916,33.658,13.208,17.583,4.375,176.043,7.696,1.167,183.739
2012-08-31,17.062,26.783,8.417,12.156,3.74,168.043,3.478,1.333,171.522
2012-09-01,8.562,13.275,6.531,11.438,4.906,166.261,2.043,0.333,168.304
2012-09-02,9.75,17.767,5.094,7.698,2.604,170.87,2.261,0.333,173.13
2012-09-03,8.282,13.378,7.881,11.434,3.552,167.591,2.773,0.091,170.364
2012-09-04,10.562,14.808,9.453,13.137,3.684,167.696,3.304,0.542,171.0
2012-09-05,11.896,15.366,10.024,13.265,3.242,168.652,4.304,0.083,172.957
2012-09-06,13.438,18.283,14.51,22.292,7.781,171.0,9.783,0.458,180.783
2012-09-07,10.958,13.425,13.146,18.76,5.615,172.522,6.0,0.583,178.522
2012-09-08,12.334,16.867,8.604,11.323,2.719,172.304,4.478,0.583,176.783
2012-09-09,13.812,19.775,6.313,8.865,2.552,167.522,2.826,0.75,170.348
2012-09-10,13.84,19.625,9.823,15.322,5.498,172.13,4.261,0.739,176.391
2012-09-11,12.479,18.35,10.052,18.823,8.771,170.826,7.13,0.667,177.957
2012-09-12,11.708,15.258,9.67,13.516,3.846,170.609,4.217,0.333,174.826
2012-09-13,11.812,15.192,7.229,9.823,2.594,168.217,4.0,0.167,172.217
2012-09-14,18.854,24.758,11.354,14.75,3.396,170.435,4.696,1.125,175.13
2012-09-15,13.583,19.133,10.073,15.104,5.031,168.478,3.696,0.458,172.174
2012-09-16,11.333,18.733,7.333,10.688,3.354,169.261,4.739,0.542,174.0
2012-09-17,14.125,34.95,4.665,7.228,2.563,166.478,1.391,0.783,167.87
2012-09-18,13.958,28.384,6.417,11.448,5.031,166.217,2.522,0.792,168.739
2012-09-19,12.708,24.562,11.765,19.871,8.105,168.435,5.435,0.542,173.87
2012-09-20,15.396,19.331,12.501,16.67,4.169,171.522,6.652,0.125,178.174
2012-09-21,13.63,18.491,11.862,15.62,3.759,174.2,6.8,0.0,181.0
2012-09-22,10.708,12.5,8.562,11.042,2.479,,,0.208,
2012-09-23,9.188,13.0,5.906,6.583,0.677,,,0.0,
2012-09-24,4.744,5.51,11.496,14.024,2.528,172.538,5.308,0.0,177.846
2012-09-25,7.458,11.688,12.344,17.198,4.854,173.565,5.652,0.042,179.217
2012-09-26,8.062,9.375,10.628,14.12,3.492,173.913,6.0,0.083,179.913
2012-09-27,7.5,10.913,8.292,11.219,2.927,172.636,4.455,0.174,177.091
2012-09-28,3.542,6.979,5.479,6.01,0.531,170.304,2.304,0.0,172.609
2012-09-29,6.334,8.708,6.927,9.344,2.416,170.043,2.391,0.083,172.435
2012-09-30,16.729,27.958,5.302,7.094,1.792,168.609,1.652,0.75,170.261
2012-10-01,9.98,13.312,6.053,7.69,1.637,171.739,3.478,0.0,175.217
2012-10-02,9.23,8.922,8.552,9.531,0.98,174.217,5.087,0.0,179.304
2012-10-03,8.438,10.501,7.284,8.327,1.043,172.652,3.913,0.0,176.565
2012-10-04,7.334,9.834,8.867,11.831,2.964,172.478,5.435,0.0,177.913
