date,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2011-09-18,6.833,8.708,1.875,17.521,335.0,284.875,252.0,187.542,1.75,14.0,201.542
2011-09-19,6.458,8.583,2.125,21.0625,318.0,257.5,195.0,198.917,2.125,14.5,213.417
2011-09-20,12.208,17.083,4.875,11.0415,202.0,190.333,184.0,192.792,2.167,11.458,204.25
2011-09-21,10.0,14.708,4.708,7.2915,237.0,202.958,179.0,191.5,2.0,11.708,203.208
2011-09-22,9.583,13.25,3.667,9.2085,285.0,222.625,180.0,189.875,1.875,10.417,200.292
2011-09-23,9.083,12.25,3.167,10.3545,224.0,185.542,148.0,192.292,2.208,9.958,202.25
2011-09-24,7.833,9.625,1.792,11.417,242.0,193.167,129.0,192.25,2.125,7.708,199.958
2011-09-25,9.667,11.542,1.875,15.646,226.0,197.917,166.0,197.583,2.708,13.5,211.083
2011-09-26,20.667,36.958,16.292,24.0835,190.0,172.833,149.0,212.917,4.583,26.708,239.625
2011-09-27,13.609,21.261,7.652,15.9785,253.0,194.5,151.0,197.696,2.739,20.652,218.348
2011-09-28,16.75,23.125,6.375,18.7705,248.0,191.542,141.0,194.125,2.792,18.167,212.292
2011-09-29,13.375,15.75,2.375,21.75,256.0,201.208,141.0,192.333,2.542,19.375,211.708
2011-09-30,16.208,20.833,4.625,28.146,254.0,219.292,167.0,194.0,3.083,17.458,211.458
2011-10-01,4.708,6.25,1.542,7.2705,254.0,211.167,172.0,187.375,1.583,3.542,190.917
2011-10-02,6.083,7.25,1.167,12.0205,188.0,170.5,156.0,189.458,1.833,6.458,195.917
2011-10-03,5.435,7.261,1.826,5.7085,217.0,167.792,128.0,187.375,1.333,1.333,188.708
2011-10-04,12.208,14.958,2.75,16.25,222.0,165.167,103.0,191.333,2.208,11.0,202.333
2011-10-05,21.75,31.875,10.125,32.9165,157.0,146.542,138.0,195.208,3.958,15.208,210.417
2011-10-06,12.333,17.333,5.0,7.9585,266.0,199.25,147.0,189.917,2.375,9.083,199.0
2011-10-07,10.167,12.792,2.625,16.354,239.0,184.917,143.0,189.125,2.5,4.375,193.5
2011-10-08,11.75,13.833,2.083,21.4375,239.0,179.667,123.0,192.5,3.083,10.333,202.833
2011-10-09,8.583,10.167,1.583,34.854,230.0,179.958,125.0,194.167,3.542,8.083,202.25
2011-10-10,11.5,13.75,2.25,35.9585,254.0,199.917,156.0,195.083,3.667,13.542,208.625
2011-10-11,14.476,17.857,3.381,40.6875,266.0,201.458,152.0,195.364,3.955,14.545,209.909
2011-10-12,15.227,19.909,4.682,34.583,256.0,197.292,155.0,201.375,4.917,15.958,217.333
2011-10-13,20.542,28.333,7.792,37.979,202.0,172.25,135.0,202.75,5.583,16.75,219.5
2011-10-14,17.583,23.5,5.917,62.5205,220.0,182.958,127.0,203.417,5.833,20.875,224.292
2011-10-15,18.542,33.375,14.833,44.7915,217.0,200.5,185.0,205.667,6.625,32.125,237.792
2011-10-16,10.542,21.625,11.083,25.5625,274.0,225.375,188.0,203.667,5.333,23.75,227.417
2011-10-17,10.729,13.696000000000002,2.9665,19.8335,241.0,198.958,158.0,198.458,4.333,9.292,207.75
2011-10-18,9.6665,11.292,1.625,15.707999999999998,231.0,186.417,160.0,196.208,3.417,7.208,203.417
2011-10-19,18.3125,28.5,10.1875,21.625,170.0,145.042,115.0,204.792,4.708,17.417,222.208
2011-10-20,17.625,24.958,7.3335,20.229,194.0,158.583,122.0,202.292,5.167,16.333,218.625
2011-10-21,15.3955,27.771,12.375,20.7705,207.0,168.167,129.0,203.417,4.708,15.208,218.625
2011-10-22,18.479,26.229,7.75,16.4375,188.0,170.833,151.0,200.875,5.125,17.75,218.625
2011-10-23,15.3335,21.75,6.417,26.8955,238.0,205.625,178.0,206.292,5.75,24.625,230.917
2011-10-24,19.1085,25.521500000000003,6.413,19.521,202.0,187.0,174.0,201.364,4.348,16.545,217.909
2011-10-25,13.396,18.0625,4.667,22.1455,231.0,190.667,152.0,198.125,3.5,12.833,210.958
2011-10-26,5.5,7.0,1.5,6.25,193.0,143.958,95.0,195.375,2.583,1.042,196.417
2011-10-27,17.104,21.25,4.1455,20.604,178.0,127.083,82.0,201.208,3.917,12.208,213.417
2011-10-28,20.5835,26.3125,5.729,26.9165,183.0,127.208,78.0,201.208,4.542,13.0,214.208
2011-10-29,16.5,20.125,3.625,29.3125,214.0,146.958,81.0,200.333,4.25,11.875,212.208
2011-10-30,19.1875,25.1045,5.917,35.6455,168.0,145.667,111.0,206.583,5.5,19.083,225.667
2011-10-31,10.792,14.396,3.604,11.625,233.0,171.208,124.0,196.083,3.25,5.875,201.958
2011-11-01,18.6875,22.25,3.5625,15.375,217.0,155.625,103.0,199.875,4.125,12.792,212.667
2011-11-02,22.2295,26.833,4.6045,29.613500000000002,200.0,148.458,91.0,200.375,4.708,17.125,217.5
2011-11-03,25.9375,39.729,13.7915,44.375,198.0,154.667,124.0,208.417,6.625,34.125,242.542
2011-11-04,22.2705,43.7085,21.4375,32.229,224.0,162.542,102.0,206.542,5.833,27.917,234.458
2011-11-05,24.3955,34.521,10.125,52.0625,197.0,163.917,122.0,205.083,6.083,25.208,230.292
2011-11-06,18.854,27.1455,8.2915,45.6875,182.0,166.167,156.0,211.542,6.083,25.042,236.583
2011-11-07,12.2085,17.9375,5.729,8.146,226.0,178.375,148.0,199.042,3.792,9.167,208.208
2011-11-08,11.152,14.129999999999999,2.978,5.5625,193.0,145.458,93.0,195.091,3.045,7.727,202.818
2011-11-09,17.6875,23.646,5.9585,14.208,165.0,121.333,69.0,195.875,3.083,15.667,211.542
2011-11-10,21.3335,33.5,12.1665,18.771,161.0,120.083,83.0,204.0,3.75,26.5,230.5
2011-11-11,22.375,36.708,14.3335,22.021,119.0,110.75,105.0,200.0,4.417,18.042,218.042
2011-11-12,15.3125,23.271,7.958,12.0,194.0,155.5,105.0,197.875,3.25,17.208,215.083
2011-11-13,15.979500000000002,22.7085,6.729,23.875,192.0,158.667,117.0,204.667,4.25,20.458,225.125
2011-11-14,11.875,14.625,2.75,21.0835,207.0,154.875,112.0,193.125,3.333,8.167,201.292
2011-11-15,9.521,12.2085,2.6875,7.6875,176.0,126.792,89.0,192.917,2.583,3.292,196.208
2011-11-16,12.25,17.396,5.1455,8.0415,145.0,99.083,62.0,194.5,2.917,4.833,199.333
2011-11-17,14.667,21.9585,7.2915,10.521,176.0,120.042,60.0,196.333,3.292,6.5,202.833
2011-11-18,16.6175,22.0885,5.4704999999999995,10.3235,147.0,96.941,49.0,195.176,3.176,6.471,201.647
2011-11-19,,,,,,,,,,,
2011-11-20,,,,,,,,,,,
2011-11-21,14.1765,19.529,5.3525,4.353,149.0,104.059,48.0,194.353,3.353,4.294,198.647
2011-11-22,20.042499999999997,27.348,7.305,9.271,147.0,86.833,30.0,197.714,3.682,12.238,209.952
2011-11-23,24.25,32.479,8.2295,29.0205,139.0,90.958,29.0,200.25,4.792,16.917,217.167
2011-11-24,15.895499999999998,25.6875,9.7915,22.229,178.0,97.5,48.0,196.333,4.292,11.75,208.083
2011-11-25,12.625,16.771,4.146,5.0,149.0,83.417,30.0,194.5,3.292,2.042,196.542
2011-11-26,16.146,20.5835,4.4375,12.9165,131.0,80.208,37.0,196.375,4.0,5.792,202.167
2011-11-27,20.667,37.25,16.5835,27.625,121.0,68.792,21.0,202.25,6.708,18.958,221.208
2011-11-28,30.771,90.896,60.125,42.729,143.0,90.417,40.0,212.238,9.583,45.952,258.19
2011-11-29,35.167,96.4795,61.3125,46.5415,164.0,105.0,60.0,208.667,9.167,53.167,261.833
2011-11-30,23.8335,46.583,22.75,37.771,178.0,122.458,59.0,203.0,5.292,24.625,227.625
2011-12-01,14.125,17.417,3.292,12.021,91.0,71.417,56.0,193.917,3.0,3.875,197.792
2011-12-02,17.354,22.625,5.2705,10.521,57.0,45.125,29.0,194.5,3.5,3.417,197.917
2011-12-03,21.0415,45.229,24.1875,19.5,147.0,93.125,52.0,200.083,5.958,22.125,222.208
2011-12-04,6.021,7.146,1.125,7.8125,152.0,115.417,70.0,190.625,2.375,0.667,191.292
2011-12-05,9.2915,11.896,2.604,5.6665,138.0,88.208,57.0,194.375,3.208,1.25,195.625
2011-12-06,25.2085,42.0415,16.8335,22.729,93.0,59.083,27.0,202.208,5.208,15.75,217.958
2011-12-07,27.909,65.409,37.5,35.2765,114.5,74.532,28.0,205.273,6.364,35.727,241.0
2011-12-08,24.5,54.5,30.0,42.958,86.5,56.6875,32.5,202.375,5.333,22.125,224.5
2011-12-09,13.625,17.5835,3.958,7.0205,104.0,51.8125,18.0,193.708,3.333,3.083,196.792
2011-12-10,20.9375,30.5625,9.625,10.4165,97.5,41.646,-4.5,198.042,4.542,10.917,208.958
2011-12-11,14.6875,19.583,4.896,8.854,138.0,66.271,-3.0,195.875,3.792,7.292,203.167
2011-12-12,26.4375,54.5625,28.125,19.8125,140.0,69.1875,6.5,199.391,6.083,22.217,221.609
2011-12-13,14.75,19.25,4.5,6.625,124.0,80.146,49.0,195.583,3.25,4.792,200.375
2011-12-14,24.479,42.604,18.125,24.0625,112.5,57.0,13.5,198.167,5.042,15.542,213.708
2011-12-15,18.9165,31.5625,12.6455,15.75,169.0,74.604,10.5,198.083,4.208,13.25,211.333
2011-12-16,17.25,32.9585,15.7085,7.0,119.0,53.792,15.5,199.792,4.292,10.125,209.917
2011-12-17,12.9585,16.021,3.0625,5.1875,83.5,33.4375,-6.0,196.208,3.292,2.25,198.458
2011-12-18,12.4165,15.104,2.6875,5.6045,104.5,38.667,-27.0,195.958,3.292,3.458,199.417
2011-12-19,26.0435,59.174,33.1305,20.854,88.5,27.5625,-19.5,207.522,7.0,21.348,228.87
2011-12-20,10.7085,14.1875,3.479,5.354,89.5,46.7085,13.0,193.875,4.083,2.083,195.958
2011-12-21,27.417,58.2915,30.875,20.1665,70.0,19.4375,-16.0,206.174,7.667,20.609,226.783
2011-12-22,29.125,67.271,38.146,39.354,74.0,25.2295,-17.5,201.75,8.25,24.667,226.417
2011-12-23,6.104,7.625,1.5205,4.0835,71.0,38.3125,5.5,193.958,3.667,0.917,194.875
2011-12-24,17.4375,27.292,9.854,14.375,83.0,29.5,-4.0,199.792,5.667,11.042,210.833
2011-12-25,9.5835,11.771,2.1875,5.417,79.0,31.5625,0.5,196.917,4.583,2.833,199.75
2011-12-26,17.4375,23.3125,5.875,5.75,67.5,15.832999999999998,-21.0,197.75,5.167,4.458,202.208
2011-12-27,13.5205,17.3955,3.875,4.9375,79.5,25.5415,-13.5,195.5,4.208,1.458,196.958
2011-12-28,18.5,29.458,10.9585,11.6455,92.0,31.3335,-4.5,198.375,5.333,8.208,206.583
2011-12-29,19.8125,29.0415,9.229,15.521,81.0,32.708,-27.0,198.125,5.875,8.958,207.083
2011-12-30,6.896,8.396,1.5,6.854,75.5,36.708,0.0,195.458,4.333,1.167,196.625
2011-12-31,10.375,12.604,2.229,10.5835,99.0,36.083,-7.5,196.583,4.667,3.917,200.5
2012-01-01,8.729,9.833,1.104,8.979,108.5,38.6455,-14.5,199.208,3.125,5.833,205.042
2012-01-02,8.8335,10.875,2.042,13.0835,142.0,55.333,-27.0,199.792,3.208,6.708,206.5
2012-01-03,4.146,4.7705,0.625,5.625,62.5,27.5,-11.0,196.0,2.375,1.25,197.25
2012-01-04,5.0415,6.2085,1.1665,3.5205,53.0,7.604,-23.0,195.875,2.375,1.417,197.292
2012-01-05,13.0835,17.167,4.0835,11.4165,48.5,6.5,-24.0,199.167,3.542,8.167,207.333
2012-01-06,7.5625,8.4165,0.8545,6.6045,98.5,29.3335,-39.0,195.958,2.958,3.75,199.708
2012-01-07,19.271,25.6875,6.4165,14.2915,86.5,33.375,-4.0,198.417,4.0,12.875,211.292
2012-01-08,31.5205,55.104,23.5835,30.021,103.0,33.75,-32.5,203.583,6.583,31.167,234.75
2012-01-09,25.7425,36.0145,10.2715,24.375,99.0,50.354,15.0,198.609,5.318,19.913,218.522
2012-01-10,8.954,10.914,1.96,5.5625,76.5,32.4585,-0.5,196.125,4.792,2.875,199.0
2012-01-11,14.125,17.6875,3.5625,8.1455,75.0,24.1665,-21.0,197.792,1.417,4.375,202.167
2012-01-12,28.0415,39.417,11.375,18.875,73.0,14.3335,-37.5,204.625,2.5,19.375,224.0
2012-01-13,19.3545,22.521,3.1665,21.271,142.5,64.0835,-6.0,201.958,1.917,18.75,220.708
2012-01-14,14.667000000000002,17.1875,2.521,27.0625,60.5,31.625,3.0,198.625,2.0,12.25,210.875
2012-01-15,6.5,7.9375,1.4375,6.0,59.5,29.9375,11.5,195.083,1.25,1.708,196.792
2012-01-16,22.4585,33.542,11.0835,14.979,81.5,24.979,-11.0,199.348,3.292,18.261,217.609
2012-01-17,12.8335,14.917,2.0835,10.5,80.0,27.146,-12.0,194.667,3.208,4.708,199.375
2012-01-18,8.729,10.792,2.0625,6.5625,51.0,13.4585,-19.0,193.667,2.708,1.667,195.333
2012-01-19,9.229,11.125,1.8955000000000002,7.896,98.0,41.333,-9.5,193.792,3.083,2.667,196.458
2012-01-20,6.125,6.8125,0.6875,7.9375,82.5,40.7705,9.5,193.125,2.792,1.25,194.375
2012-01-21,21.6045,26.896,5.2915,17.708,76.5,38.167,-3.5,196.917,4.0,12.042,208.958
2012-01-22,20.0,27.375,7.375,22.5625,112.0,54.8545,26.0,194.583,4.0,12.542,207.125
2012-01-23,15.479,18.2295,2.75,9.5625,81.0,52.604,28.0,191.083,2.875,6.542,197.625
2012-01-24,25.478,31.0435,5.5655,20.994,95.5,52.396,13.0,194.609,3.478,17.565,212.174
2012-01-25,16.4375,34.917,18.4795,15.5415,83.5,31.75,-8.5,196.042,4.333,15.833,211.875
2012-01-26,8.2915,10.3335,2.0415,4.792,55.0,11.0,-23.5,193.375,3.167,2.958,196.333
2012-01-27,8.3125,9.646,1.3335,6.375,71.0,25.0625,-11.5,195.625,3.417,3.625,199.25
2012-01-28,8.1045,10.021,1.9165,4.708,85.5,38.5625,5.0,194.458,3.292,2.583,197.042
2012-01-29,8.9585,10.8125,1.8544999999999998,8.1045,99.0,47.5625,0.5,193.625,3.042,1.917,195.542
2012-01-30,7.7915,9.4165,1.625,8.3125,108.5,55.1665,17.5,194.167,3.667,1.667,195.833
2012-01-31,25.979,37.25,11.271,21.6815,82.5,26.9795,-26.0,201.333,5.75,17.167,218.5
2012-02-01,35.167,48.1455,12.9795,36.5415,98.0,42.271,-31.0,202.5,6.5,22.833,225.333
2012-02-02,20.4795,25.8125,5.3335,31.417,176.5,100.5205,26.5,196.125,5.042,17.708,213.833
2012-02-03,5.9165,6.6665,0.75,6.146,114.0,69.4165,41.0,194.417,3.333,1.417,195.833
2012-02-04,18.396,22.6045,4.2085,14.25,112.0,73.9375,40.0,195.792,4.208,9.417,205.208
2012-02-05,7.708,9.4375,1.729,8.021,115.0,68.8335,33.5,192.458,3.458,2.458,194.917
2012-02-06,28.3125,42.5205,14.2085,25.208,58.0,22.667,4.0,199.375,5.458,19.375,218.75
2012-02-07,22.174,29.6955,7.5215,18.75,81.0,45.0625,8.0,200.714,4.696,20.857,221.571
2012-02-08,5.2705,6.9585,1.6875,5.146,54.5,25.7915,-6.5,200.708,2.667,1.25,201.958
2012-02-09,7.3335,8.9585,1.625,8.604,69.0,20.396,-17.0,202.208,2.917,1.667,203.875
2012-02-10,9.875,11.104,1.229,7.792,110.5,33.9375,-35.0,203.125,3.583,5.833,208.958
2012-02-11,6.9165,8.083,1.1665,13.6875,63.5,24.604,-4.0,204.708,3.917,2.917,207.625
2012-02-12,17.0835,20.542,3.4585,14.6665,57.5,22.5625,-19.0,204.792,3.958,9.792,214.583
2012-02-13,10.771,12.646,1.875,15.4165,106.0,49.75,0.0,202.167,3.583,5.625,207.792
2012-02-14,23.7825,34.7395,10.956499999999998,13.978,104.0,46.0205,-2.0,208.478,4.739,17.304,225.783
2012-02-15,25.2915,33.7705,8.479,18.042,55.5,27.9795,16.5,205.042,5.042,16.292,221.333
2012-02-16,4.25,5.7705,1.521,7.125,42.0,10.0625,-14.5,201.625,3.0,1.0,202.625
2012-02-17,11.3545,14.396,3.0415,9.9375,69.5,19.083,-22.5,204.958,3.667,6.375,211.333
2012-02-18,21.167,27.5835,6.4165,16.0625,73.0,33.542,-9.0,204.708,4.375,11.083,215.792
2012-02-19,4.6875,6.1875,1.5,6.167,61.5,32.9585,-3.5,200.708,2.875,1.167,201.875
2012-02-20,6.604,8.5415,1.9375,6.8125,104.5,25.646,-24.0,201.958,2.875,1.917,203.875
2012-02-21,8.2605,10.109,1.8475000000000001,10.375,64.5,18.7085,-22.5,203.318,3.0,2.409,205.727
2012-02-22,15.75,18.917,3.167,10.917,103.5,39.271,-16.0,203.208,3.458,7.375,210.583
2012-02-23,5.125,6.042,0.9165,7.125,79.0,38.104,1.5,200.458,2.667,1.5,201.958
2012-02-24,4.4375,5.2915,0.8545,6.5,50.0,8.9795,-32.0,202.333,2.292,1.583,203.917
2012-02-25,5.5625,8.042,2.479,4.996499999999999,62.0,9.479,-32.0,202.625,2.375,1.125,203.75
2012-02-26,14.792,16.7085,1.9165,11.021,86.0,31.4375,-19.0,203.208,2.958,7.708,210.917
2012-02-27,24.854,29.792,4.9375,25.8335,112.5,60.8955,21.5,205.542,4.208,18.542,224.083
2012-02-28,13.125,14.167,1.042,17.646,165.5,100.1665,47.5,199.542,3.208,7.708,207.25
2012-02-29,,,,,,,,,,,
2012-03-01,24.7085,30.458,5.75,28.271,149.0,96.083,52.0,204.5,4.667,21.833,226.333
2012-03-02,4.542,5.542,1.0,14.707999999999998,104.0,62.25,23.5,201.25,3.583,1.625,202.875
2012-03-03,4.1045,4.75,0.646,7.2915,104.0,50.479,9.5,200.0,2.5,1.542,201.542
2012-03-04,9.4525,10.786,1.3335,14.5,91.5,49.0835,6.5,200.417,2.667,3.625,204.042
2012-03-05,16.0205,19.646,3.625,19.6045,131.0,63.333,0.0,201.667,3.458,8.458,210.125
2012-03-06,12.8995,14.8505,1.9505,22.7955,177.5,88.229,8.0,204.636,3.304,6.182,210.818
2012-03-07,27.604,30.7705,3.1665,45.729,159.5,100.9585,28.5,211.833,5.333,17.708,229.542
2012-03-08,16.9375,19.917,2.979,36.229,206.0,131.79149999999998,52.0,207.292,3.958,12.958,220.25
2012-03-09,8.5205,9.125,0.6045,28.9585,260.5,169.667,106.5,204.417,3.208,6.792,211.208
2012-03-10,8.5835,9.75,1.167,34.8955,224.0,91.646,28.0,209.125,3.208,9.792,218.917
2012-03-11,5.322,6.362,1.04,9.369,103.5,50.9375,16.0,207.458,2.625,0.875,208.333
2012-03-12,21.3955,23.979,2.5835,15.207999999999998,156.0,77.8125,-6.0,212.25,3.917,13.292,225.542
2012-03-13,27.625,33.4375,5.8125,29.521,209.0,118.125,31.0,209.5,4.25,24.0,233.5
2012-03-14,5.3545,6.5,1.146,10.0415,97.0,67.896,25.0,207.292,3.083,0.75,208.042
2012-03-15,19.021,22.1455,3.125,18.8545,128.0,69.1665,5.5,212.458,3.75,10.667,223.125
2012-03-16,11.771,13.646,1.875,18.8335,212.0,103.5415,24.0,208.292,3.708,8.25,216.542
2012-03-17,8.0415,8.375,0.3335,30.1045,177.5,115.4165,59.5,210.042,4.167,6.917,216.958
2012-03-18,17.1665,20.104,2.9375,46.5625,234.5,150.6875,85.5,207.125,4.25,16.208,223.333
2012-03-19,9.9375,11.5625,1.625,24.042,262.5,189.3545,133.0,202.625,3.25,10.583,213.208
2012-03-20,12.583,14.1665,1.5835,29.1455,190.0,157.08350000000002,129.0,207.542,3.625,14.375,221.917
2012-03-21,6.5,7.6305,1.1305,11.042,139.5,83.6875,48.5,201.857,2.826,2.619,204.476
2012-03-22,19.375,21.125,1.75,15.145499999999998,183.5,116.2085,23.5,197.167,2.958,13.667,210.833
2012-03-23,7.354,8.2295,0.875,14.25,176.0,133.667,96.0,193.083,2.875,4.375,197.458
2012-03-24,6.5205,7.1875,0.6665,25.604,120.0,102.375,83.0,194.167,2.708,5.083,199.25
2012-03-25,13.9375,15.271,1.333,39.0625,102.5,88.4165,54.5,195.167,3.083,9.667,204.833
2012-03-26,8.396,9.979,1.5835,9.9185,140.0,79.2915,28.0,194.81,2.5,2.476,197.286
2012-03-27,21.25,24.6875,3.4375,22.0205,102.5,79.8125,54.0,198.292,3.75,9.25,207.542
2012-03-28,23.7085,31.8335,8.125,32.792,200.0,138.97899999999998,67.0,200.792,4.083,25.5,226.292
2012-03-29,17.7705,20.1875,2.4165,33.4585,216.0,153.0,95.5,194.417,2.917,15.583,210.0
2012-03-30,8.3955,9.042,0.6455,24.5,99.0,76.8125,63.5,194.958,2.583,3.167,198.125
2012-03-31,8.0625,8.7705,0.7085,26.0835,88.5,67.917,54.5,195.042,2.542,3.708,198.75
2012-04-01,5.6875,6.396,0.7085,9.5,152.0,73.042,14.0,193.375,2.75,1.417,194.792
2012-04-02,10.8955,11.9585,1.0625,12.0625,149.0,96.917,38.0,193.208,2.667,3.375,196.583
2012-04-03,18.548000000000002,21.546999999999997,2.9995,23.5545,161.5,109.854,73.0,192.917,3.5,13.5,206.417
2012-04-04,8.521,10.125,1.6044999999999998,11.1455,131.5,91.3955,42.0,191.625,2.667,2.917,194.542
2012-04-05,16.1875,20.2915,4.104,18.4585,194.0,101.1045,16.0,195.667,3.542,10.583,206.25
2012-04-06,13.2085,15.521,2.3125,11.833,140.0,70.625,20.5,194.5,3.125,4.708,199.208
2012-04-07,9.9375,11.646,1.7085,12.271,103.0,53.0,1.0,194.833,2.875,2.125,196.958
2012-04-08,7.25,7.771,0.521,12.917000000000002,148.5,82.625,2.0,193.625,2.875,2.042,195.667
2012-04-09,11.6955,13.3595,1.6635,22.646,242.5,137.16649999999998,40.5,192.545,3.739,8.182,200.727
2012-04-10,10.708,11.7915,1.0835,39.6045,222.0,164.417,88.5,190.708,3.958,6.708,197.417
2012-04-11,25.0205,29.5,4.4795,75.2915,141.0,129.583,105.0,197.917,5.542,26.583,224.5
2012-04-12,7.2085,8.125,0.9165,16.3955,235.5,170.85399999999998,108.5,186.708,3.417,5.375,192.083
2012-04-13,12.354,14.5415,2.1875,25.1665,227.0,169.125,105.0,190.083,3.792,8.958,199.042
2012-04-14,12.1665,14.3125,2.146,19.5,111.5,96.1875,80.0,192.667,4.333,6.167,198.833
2012-04-15,7.875,9.0835,1.208,19.792,173.5,111.521,59.5,190.75,3.458,5.792,196.542
2012-04-16,17.771,19.7915,2.021,35.2285,146.0,114.271,70.0,196.833,4.542,17.375,214.208
2012-04-17,17.1875,20.917,3.7295,38.375,196.0,133.625,92.5,193.042,4.542,13.125,206.167
2012-04-18,13.021,16.4375,3.4165,22.1665,206.0,142.64600000000002,81.0,191.083,3.5,8.5,199.583
2012-04-19,9.3125,10.8125,1.5,17.583,179.5,142.75,120.0,189.5,3.0,5.042,194.542
2012-04-20,9.271,10.7705,1.5,14.0625,164.0,129.6455,110.0,188.167,3.083,3.75,191.917
2012-04-21,7.7705,8.792,1.0205,19.604,136.5,112.5625,92.5,189.167,3.0,3.0,192.167
2012-04-22,7.7085,9.0,1.2915,20.8335,114.5,98.875,89.0,190.333,3.625,2.75,193.083
2012-04-23,18.3045,22.9565,4.652,22.619500000000002,156.5,122.8955,90.0,192.304,4.696,13.522,205.826
2012-04-24,10.6875,12.3335,1.646,22.0,266.0,186.1875,105.5,188.417,3.208,12.583,201.0
2012-04-25,12.3055,14.035,1.7294999999999998,41.896,212.5,171.08350000000002,140.5,190.292,4.0,10.167,200.458
2012-04-26,9.55,10.4915,0.9420000000000001,35.5625,194.0,167.39600000000002,148.0,189.0,3.5,5.958,194.958
2012-04-27,11.458,13.625,2.167,14.271,191.0,164.167,141.5,189.25,3.333,9.542,198.792
2012-04-28,10.5415,12.3125,1.771,19.9585,238.0,183.33350000000002,134.5,190.625,3.125,8.75,199.375
2012-04-29,12.771,14.5625,1.7915,29.979,262.0,195.54149999999998,116.5,198.333,3.875,15.667,214.0
2012-04-30,12.292,13.9375,1.646,32.9585,229.0,195.2295,161.5,198.917,3.875,14.917,213.833
2012-05-01,9.8955,11.1665,1.271,22.8955,223.0,189.417,171.0,188.125,2.458,6.458,194.583
2012-05-02,6.521,7.4375,0.9165,20.3335,192.0,172.9375,159.0,186.583,2.25,2.542,189.125
2012-05-03,7.4165,9.229,1.8125,5.4585,186.0,168.85399999999998,151.5,187.333,2.792,5.875,193.208
2012-05-04,7.833,9.4375,1.6044999999999998,7.979,221.5,183.08350000000002,160.5,192.0,2.667,9.958,201.958
2012-05-05,5.1875,5.979,0.7915,9.6665,271.0,209.8125,155.5,186.167,2.375,6.25,192.417
2012-05-06,9.5625,11.0415,1.4794999999999998,20.375,219.0,169.58350000000002,119.5,195.583,3.333,8.458,204.042
2012-05-07,10.375,11.771,1.396,21.229,232.5,169.9375,97.0,189.792,3.125,6.0,195.792
2012-05-08,14.354,16.021,1.6665,33.2085,263.0,202.77100000000002,135.5,193.208,3.75,16.583,209.792
2012-05-09,18.174,20.674,2.5,45.604,206.0,176.22899999999998,152.0,195.826,4.522,20.304,216.13
2012-05-10,7.896,10.021,2.125,18.2915,226.0,161.41649999999998,127.5,188.292,2.792,5.083,193.375
2012-05-11,4.4585,5.875,1.4169999999999998,3.9585,193.0,150.6875,114.5,185.792,2.083,0.958,186.75
2012-05-12,3.1875,4.104,0.9165,6.667,188.0,142.64600000000002,107.0,186.375,2.0,0.958,187.333
2012-05-13,5.271,5.75,0.479,12.7705,222.0,164.75,92.0,188.708,2.292,4.0,192.708
2012-05-14,10.604,12.5,1.8955000000000002,18.729,252.5,183.77100000000002,116.0,189.25,2.583,7.792,197.042
2012-05-15,17.5205,19.7915,2.271,19.25,183.5,170.4795,158.0,189.167,3.083,14.125,203.292
2012-05-16,11.396,13.3335,1.9375,26.1665,280.0,216.08350000000002,153.5,189.917,3.25,8.417,198.333
2012-05-17,15.979500000000002,17.854,1.875,52.6875,254.5,198.75,141.5,194.5,4.25,16.25,210.75
2012-05-18,8.521,10.104,1.5835,26.5205,222.5,173.77100000000002,135.5,189.875,3.25,5.75,195.625
2012-05-19,8.729,10.0835,1.354,21.6455,287.0,202.75,108.0,189.458,3.083,4.875,194.333
2012-05-20,9.4375,10.5415,1.104,21.5625,255.5,203.3125,152.0,194.458,3.25,9.708,204.167
2012-05-21,10.729,12.7085,1.9794999999999998,17.4585,263.5,199.375,150.5,191.125,3.167,7.667,198.792
2012-05-22,11.0,13.4375,2.4375,20.0,167.5,146.25,128.5,188.917,2.833,7.083,196.0
2012-05-23,8.6025,10.5335,1.9304999999999999,10.687999999999999,260.0,190.72899999999998,129.0,187.13,2.174,6.435,193.565
2012-05-24,13.354,15.3125,1.9585,24.396,272.0,211.0625,135.5,191.0,3.0,12.75,203.75
2012-05-25,18.0625,20.6045,2.5415,35.8125,221.0,187.875,158.5,196.25,3.625,18.833,215.083
2012-05-26,7.521,8.708,1.1875,20.4585,271.0,211.72899999999998,148.5,187.625,2.667,5.458,193.083
2012-05-27,7.146,8.146,1.0,21.2915,279.0,210.6875,148.0,189.458,2.667,5.792,195.25
2012-05-28,8.4795,9.9165,1.4375,19.167,253.5,193.625,156.0,188.083,2.542,5.292,193.375
2012-05-29,10.1045,12.1875,2.0835,25.155,265.0,195.75,153.5,190.773,3.0,8.364,199.136
2012-05-30,7.8335,9.4165,1.5835,18.0835,246.5,197.02100000000002,146.5,188.875,2.625,4.792,193.667
2012-05-31,10.4585,11.75,1.2915,28.5625,238.5,203.958,173.0,190.417,3.083,8.125,198.542
2012-06-01,12.104,14.1875,2.0835,19.1875,256.5,196.5,171.0,191.958,3.458,11.458,203.417
