date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,PM25_mean
2017-12-26,197.3065,4.962,97.0,90.875,67.0,5.4045000000000005,8.9797,14.8982,5.9186,17.0,0.5835,,68.0,38.167,9.0,202.7115,3.061833333333333
2017-12-27,195.41649999999998,4.20475,97.0,86.75,70.0,7.208,8.3584,13.8856,5.527299999999999,12.0,0.35425,,30.0,17.167,6.0,202.625,2.1854999999999998
2017-12-28,198.04149999999998,3.2415,96.0,87.875,58.0,8.021,10.7621,16.4603,5.6982,5.0,0.25225000000000003,,38.0,23.042,14.0,206.0625,2.7015
2017-12-29,199.25,4.773,97.0,84.5,61.0,8.25,10.34,16.1722,5.8322,13.0,0.21900000000000003,,76.0,41.0,17.0,207.5,3.7985
2017-12-30,202.042,3.90625,92.0,76.333,61.0,8.354,9.5114,14.612100000000002,5.1007,0.0,0.30225,,75.0,45.125,11.0,210.39600000000002,5.520833333333333
2017-12-31,201.22899999999998,3.88575,97.0,82.25,54.0,9.5415,8.0408,11.5845,3.5435000000000003,11.0,0.4375,,118.0,56.125,10.0,210.7705,6.729
2018-01-01,195.458,2.778,,,,6.458,6.22,8.514888888888889,2.295,,0.7953333333333333,,,,,201.917,1.9793333333333332
2018-01-02,194.75,2.7916666666666665,,,,5.917,5.672111111111111,7.279222222222223,1.6071111111111112,,0.139,,,,,200.667,1.6875
2018-01-03,195.917,3.1526666666666667,,,,6.292,7.868666666666666,11.272777777777778,3.4038888888888885,,0.5936666666666667,,,,,202.208,2.7015
2018-01-04,195.083,4.328,,,,8.042,10.033333333333333,15.072333333333335,5.038888888888889,,2.0973333333333333,,,,,203.125,3.2778333333333336
2018-01-05,195.25,5.208333333333333,,,,8.333,9.051,14.023222222222223,4.972333333333334,,0.7916666666666666,,,,,203.583,8.416833333333333
2018-01-06,194.333,2.9303333333333335,,,,6.5,5.875,7.425777777777777,1.551,,0.26366666666666666,,,,,200.833,5.645833333333333
2018-01-07,193.652,3.156333333333334,,,,11.13,10.402666666666667,14.323888888888888,3.9213333333333336,,2.4026666666666667,,,,,204.783,3.597
2018-01-08,193.625,4.421666666666667,,,,11.792,8.746222222222222,11.562777777777777,2.8164444444444445,,1.8623333333333332,,,,,205.417,7.604166666666667
2018-01-09,194.818,2.987666666666667,,,,10.091,8.498666666666667,11.800444444444445,3.3018888888888887,,2.264,,,,,204.909,4.2988333333333335
2018-01-10,198.542,4.069333333333334,,,,14.875,12.916333333333334,18.955666666666666,6.0392222222222225,,2.704333333333333,,,,,213.417,3.8955
2018-01-11,197.375,5.236,,,,10.958,12.523333333333333,18.422444444444444,5.899111111111112,,1.9583333333333333,,,,,208.333,7.416666666666667
2018-01-12,199.708,4.236,,,,12.292,12.676,18.62511111111111,5.949,,0.4416666666666667,,,,,212.0,7.347333333333334
2018-01-13,197.292,3.9443333333333332,,,,11.375,9.055666666666667,12.976777777777777,3.9213333333333336,,0.3333333333333333,,,,,208.667,3.5001666666666664
2018-01-14,195.261,3.095333333333333,,,,13.217,10.180555555555555,14.58788888888889,4.407333333333333,,0.347,,,,,208.478,3.1041666666666665
2018-01-15,196.083,3.9723333333333333,,,,15.292,11.509333333333332,17.444444444444443,5.935,,2.1253333333333333,,,,,211.375,8.638833333333332
2018-01-16,200.458,5.770333333333333,,,,13.667,10.595666666666666,14.229000000000001,3.6334444444444447,,2.1526666666666667,,,,,214.125,20.277833333333334
2018-01-17,194.542,4.847333333333333,,,,13.0,9.173,13.679777777777778,4.506555555555555,,1.199,,,,,207.542,4.9165
2018-01-18,194.583,4.125,,,,14.042,11.118444444444444,16.784444444444446,5.666333333333333,,1.9580000000000002,,,,,208.625,5.138833333333333
2018-01-19,195.792,3.9166666666666665,,,,13.833,13.006555555555556,18.46688888888889,5.460333333333334,,1.3473333333333333,,,,,209.625,4.9235
2018-01-20,195.875,4.222,,,,13.292,8.745777777777779,12.232999999999999,3.4873333333333334,,1.0276666666666667,,,,,209.167,7.055499999999999
2018-01-21,198.609,4.463333333333334,,,,10.826,11.623777777777779,18.070666666666668,6.446999999999999,,1.1946666666666665,,,,,209.435,4.263833333333333
2018-01-22,204.125,3.278,,,,8.125,9.741555555555557,13.582888888888888,3.841333333333333,,2.1153333333333335,,,,,212.25,4.680499999999999
2018-01-23,198.792,4.724,,,,10.583,10.22888888888889,14.342,4.113111111111111,,1.4169999999999998,,,,,209.375,7.909833333333334
2018-01-24,198.0,3.9026666666666667,,,,9.0,10.378222222222222,15.672999999999998,5.294888888888889,,0.9316666666666666,,,,,207.0,5.770666666666667
2018-01-25,196.708,3.9303333333333335,,,,7.625,10.595777777777776,15.467999999999998,4.872111111111111,,2.1246666666666667,,,,,204.333,3.798666666666667
2018-01-26,197.458,3.3333333333333335,,,,7.583,8.495333333333333,11.898111111111112,3.4027777777777777,,0.5556666666666666,,,,,205.042,1.9583333333333333
2018-01-27,199.25,2.9026666666666667,,,,8.75,8.175777777777776,10.66211111111111,2.486111111111111,,0.7639999999999999,,,,,208.0,3.882
2018-01-28,194.348,4.6593333333333335,,,,12.217,7.930555555555555,10.666666666666666,2.736111111111111,,1.6666666666666667,,,,,206.565,6.143999999999999
2018-01-29,195.333,3.8056666666666668,,,,12.25,11.526444444444444,16.089333333333332,4.562888888888889,,2.0483333333333333,,,,,207.583,10.016666666666667
2018-01-30,195.583,5.115,,,,15.208,15.013555555555557,22.20411111111111,7.190666666666668,,1.9306666666666665,,,,,210.792,9.095
2018-01-31,194.792,3.796333333333333,,,,12.417,11.401222222222223,15.846333333333332,4.444999999999999,,1.3766666666666667,,,,,207.208,7.209499999999999
2018-02-01,195.304,3.8473333333333333,,,,12.13,10.635222222222222,15.823555555555556,5.188444444444445,,1.4723333333333333,,,,,207.435,4.784666666666666
2018-02-02,194.875,3.4586666666666663,,,,13.958,8.856666666666667,12.111222222222223,3.2545555555555556,,0.9026666666666667,,,,,208.833,5.673666666666667
2018-02-03,194.833,3.736,,,,14.625,10.393444444444444,13.360999999999999,2.9674444444444443,,0.6666666666666666,,,,,209.458,6.590333333333334
2018-02-04,199.565,4.062333333333333,,,,10.826,7.720555555555555,10.38811111111111,2.6672222222222226,,1.6806666666666665,,,,,210.391,12.444333333333333
2018-02-05,201.125,4.3053333333333335,,,,11.792,12.46577777777778,18.355777777777778,5.8901111111111115,,2.9316666666666666,,,,,212.917,12.465166666666667
2018-02-06,202.625,4.510333333333333,,,,28.292,17.15211111111111,31.417888888888893,14.265777777777778,,2.4166666666666665,,,,,230.917,8.069333333333333
2018-02-07,199.375,4.3069999999999995,,,,14.042,9.327888888888888,13.259666666666668,3.931888888888889,,2.003,,,,,213.417,8.388833333333332
2018-02-08,199.409,3.4306666666666668,,,,12.0,8.031444444444444,11.959777777777779,3.9282222222222223,,1.8333333333333333,,,,,211.409,6.805499999999999
2018-02-09,201.25,3.625,,,,9.708,8.13888888888889,11.564777777777778,3.426,,0.27799999999999997,,,,,210.958,6.117999999999999
2018-02-10,202.75,3.347,,,,9.75,6.930555555555555,9.032444444444444,2.101777777777778,,0.02766666666666667,,,,,212.5,7.0625
2018-02-11,197.435,3.1956666666666664,,,,9.739,8.648111111111112,11.523333333333333,2.875,,0.38866666666666666,,,,,207.174,4.5485
2018-02-12,196.375,3.9723333333333333,,,,9.583,9.515888888888888,13.225222222222222,3.7096666666666667,,0.956,,,,,205.958,6.5625
2018-02-13,195.792,3.3846666666666665,,,,8.125,8.379,11.238777777777777,2.859888888888889,,2.111,,,,,203.917,7.9375
2018-02-14,196.333,3.374333333333334,,,,8.083,9.980777777777778,14.152999999999999,4.172000000000001,,1.266,,,,,204.417,7.117999999999999
2018-02-15,197.792,3.638666666666667,,,,10.625,14.448333333333332,20.27411111111111,5.825666666666667,,2.0,,,,,208.417,5.5
2018-02-16,198.0,4.875,,,,10.75,11.499888888888888,14.472,2.9722222222222223,,0.6663333333333333,,,,,208.75,13.104166666666666
2018-02-17,196.875,4.208333333333333,,,,10.083,8.338000000000001,11.152888888888889,2.8147777777777776,,0.9863333333333334,,,,,206.958,13.125
2018-02-18,197.087,5.658,,,,8.565,12.351888888888888,16.185111111111112,3.8331111111111107,,2.1286666666666667,,,,,205.652,10.875166666666667
2018-02-19,197.708,5.875,,,,12.833,18.63211111111111,27.094444444444445,8.462222222222222,,1.96,,,,,210.542,6.541666666666667
2018-02-20,192.75,6.702333333333333,,,,9.167,11.64788888888889,16.80088888888889,5.153111111111111,,2.4583333333333335,,,,,201.917,4.867999999999999
2018-02-21,194.958,4.669333333333333,,,,8.333,12.414777777777779,16.970777777777776,4.556111111111111,,1.476,,,,,203.292,11.715333333333334
2018-02-22,195.167,5.014,,,,7.625,12.202666666666667,17.358,5.155777777777778,,1.5416666666666667,,,,,202.792,19.257
2018-02-23,195.792,5.166333333333333,,,,8.042,11.726777777777777,16.02777777777778,4.300888888888888,,1.5416666666666667,,,,,203.833,16.909666666666666
2018-02-24,197.375,4.402666666666667,,,,9.083,12.051111111111112,16.578555555555553,4.527777777777778,,0.8613333333333334,,,,,206.458,14.639000000000001
2018-02-25,197.609,6.154333333333334,,,,10.609,12.504555555555555,16.856555555555556,4.351888888888889,,4.347333333333333,,,,,208.217,13.585666666666667
2018-02-26,197.917,6.041666666666667,,,,8.458,13.226555555555557,19.233888888888888,6.007444444444444,,1.069,,,,,206.375,15.065166666666665
2018-02-27,199.375,4.272333333333333,,,,9.292,13.309000000000001,18.00922222222222,4.70011111111111,,2.4443333333333332,,,,,208.667,12.318166666666668
2018-02-28,197.042,4.284,,,,10.625,13.632,17.85222222222222,4.220111111111112,,1.649,,,,,207.667,13.938833333333335
2018-03-01,196.333,5.875333333333333,,,,10.875,13.502444444444443,18.937333333333335,5.434777777777778,,1.8473333333333333,,,,,207.208,11.912833333333333
2018-03-02,197.583,4.611,,,,9.292,11.273111111111112,14.972222222222221,3.6991111111111112,,0.8193333333333334,,,,,206.875,21.430666666666667
2018-03-03,197.542,3.75,,,,9.125,8.699111111111112,10.282333333333334,1.5833333333333333,,0.8746666666666666,,,,,206.667,15.194666666666668
2018-03-04,196.435,4.206666666666667,,,,8.261,10.627777777777778,13.411999999999999,2.784111111111111,,1.4166666666666667,,,,,204.696,11.694166666666668
2018-03-05,198.625,6.486,,,,9.708,14.949444444444444,21.460444444444445,6.511,,1.4346666666666668,,,,,208.333,16.06266666666667
2018-03-06,199.625,6.526666666666666,,,,12.083,14.994555555555555,22.419444444444444,7.424888888888889,,2.9723333333333333,,,,,211.708,17.243
2018-03-07,196.208,5.454666666666667,,,,9.375,12.597555555555555,16.94,4.342333333333333,,0.8969999999999999,,,,,205.583,11.104333333333335
2018-03-08,197.583,4.722333333333333,,,,8.042,11.581,17.138333333333335,5.557333333333333,,1.9026666666666667,,,,,205.625,6.972166666666666
2018-03-09,198.875,5.291666666666667,,,,12.833,12.247333333333334,16.996111111111112,4.748888888888889,,3.014,,,,,211.708,5.368166666666667
2018-03-10,198.25,3.7503333333333333,,,,10.125,9.889333333333333,13.117222222222223,3.2279999999999998,,0.9860000000000001,,,,,208.375,5.139
2018-03-11,199.348,4.788,,,,10.348,11.979,16.130777777777777,4.151555555555555,,0.592,,,,,209.696,5.777666666666666
2018-03-12,198.333,4.279333333333334,,,,10.048,12.07888888888889,15.539444444444444,3.460444444444444,,2.4346666666666668,,,,,208.381,8.222333333333333
2018-03-13,199.25,4.8486666666666665,,,,9.5,8.000222222222222,11.19211111111111,3.1918888888888888,,2.8833333333333333,,,,,208.75,8.381833333333333
2018-03-14,201.167,3.794333333333333,,,,10.292,9.755888888888888,13.933333333333332,4.177555555555555,,2.7443333333333335,,,,,211.458,9.027833333333334
2018-03-15,201.875,4.430666666666666,,,,12.083,11.937999999999999,15.722888888888889,3.7849999999999997,,2.15,,,,,213.958,9.749833333333333
2018-03-16,201.25,3.8473333333333333,,,,16.208,9.411888888888889,13.565444444444445,4.153555555555556,,0.3566666666666667,,,,,217.458,4.854166666666667
2018-03-17,202.333,3.3193333333333332,,,,10.875,9.072555555555555,11.646222222222223,2.5736666666666665,,0.21599999999999997,,,,,213.208,4.798666666666667
2018-03-18,197.043,4.868333333333333,,,,8.913,12.251777777777779,15.86611111111111,3.6146666666666665,,2.0103333333333335,,,,,205.957,6.819500000000001
2018-03-19,196.875,7.278,,,,11.792,17.177444444444443,26.004,8.826666666666666,,3.4783333333333335,,,,,208.667,6.819500000000001
2018-03-20,193.875,7.119,,,,10.667,16.212333333333333,23.053888888888892,6.841666666666667,,1.6333333333333335,,,,,204.542,9.333333333333334
2018-03-21,190.917,4.4736666666666665,,,,10.917,8.610222222222223,10.440888888888887,1.8305555555555557,,0.377,,,,,201.833,8.291833333333333
2018-03-22,192.458,5.833666666666666,,,,7.333,10.864888888888888,16.379444444444445,5.514444444444445,,0.46,,,,,199.792,14.763833333333332
2018-03-23,192.5,4.666666666666667,,,,6.25,8.709,13.296666666666667,4.587888888888888,,0.36133333333333334,,,,,198.75,5.847166666666666
2018-03-24,194.5,3.5696666666666665,,,,7.167,8.019777777777778,11.283,3.263222222222222,,0.26666666666666666,,,,,201.667,8.9445
2018-03-25,196.217,3.9120000000000004,,,,11.043,9.398222222222223,11.902999999999999,2.504666666666667,,0.832,,,,,207.261,7.157333333333334
2018-03-26,196.333,7.250333333333333,,,,11.25,12.926333333333334,17.683555555555557,4.757222222222222,,0.7486666666666667,,,,,207.583,13.993166666666667
2018-03-27,196.435,4.511,,,,11.609,9.246222222222222,11.493,2.246777777777778,,1.1553333333333333,,,,,208.043,12.157833333333334
2018-03-28,192.542,4.861666666666667,,,,7.292,9.478555555555555,14.105222222222222,4.626555555555556,,0.3333333333333333,,,,,199.833,7.063
2018-03-29,194.292,3.2503333333333333,,,,7.333,8.597888888888889,12.228333333333332,3.6304444444444446,,0.7083333333333334,,,,,201.625,5.896
2018-03-30,194.75,3.888666666666667,,,,9.75,10.032444444444444,12.453666666666667,2.421333333333333,,0.611,,,,,204.5,11.062333333333333
2018-03-31,193.042,3.625,,,,7.792,6.555666666666667,9.102,2.5464444444444445,,0.15266666666666667,,,,,200.833,5.944500000000001
2018-04-01,194.167,4.833,,,,22.708,10.334777777777779,13.742777777777778,3.4079999999999995,,1.4226666666666665,,,,,216.875,15.041666666666666
2018-04-02,196.87,4.889,,,,15.913,12.673,16.89577777777778,4.222777777777778,,2.5936666666666666,,,,,212.783,26.833166666666667
2018-04-03,194.167,3.8473333333333333,,,,17.042,9.973,14.209333333333333,4.236666666666667,,1.4226666666666665,,,,,211.208,19.972166666666666
2018-04-04,193.083,3.421,,,,13.167,7.991444444444444,11.446444444444445,3.455,,0.47700000000000004,,,,,206.25,8.923666666666668
2018-04-05,195.917,3.028,,,,6.625,7.430777777777777,10.305,2.874111111111111,,0.3916666666666666,,,,,202.542,6.430499999999999
2018-04-06,194.958,4.407,,,,17.292,9.519777777777778,13.623666666666667,4.103888888888889,,0.3623333333333334,,,,,212.25,8.847333333333333
2018-04-07,195.25,4.930666666666666,,,,10.0,9.443666666666667,12.988222222222223,3.5446666666666666,,0.11133333333333334,,,,,205.25,11.395833333333334
2018-04-08,197.208,3.708,,,,8.458,7.421222222222222,10.254333333333333,2.8332222222222225,,0.4043333333333334,,,,,205.667,8.4445
2018-04-09,196.739,4.875333333333333,,,,9.435,11.655555555555557,15.531555555555554,3.876333333333333,,0.9443333333333334,,,,,206.174,11.5695
2018-04-10,196.333,6.680666666666667,,,,9.042,15.43588888888889,20.75188888888889,5.315999999999999,,1.2483333333333333,,,,,205.375,17.590166666666665
2018-04-11,191.625,4.113666666666667,,,,16.792,8.627222222222223,10.469000000000001,1.8416666666666666,,0.5446666666666666,,,,,208.417,13.951333333333332
2018-04-12,192.875,5.614666666666667,,,,17.708,13.460888888888888,18.636222222222223,5.175111111111111,,0.9133333333333332,,,,,210.583,11.972499999999998
2018-04-13,191.619,5.228666666666666,,,,7.952,11.151777777777777,17.168444444444443,6.016555555555556,,0.3333333333333333,,,,,199.571,7.069333333333333
2018-04-14,190.833,6.222,,,,15.0,13.174222222222221,19.066222222222223,5.891777777777778,,0.49033333333333334,,,,,205.833,5.597166666666666
2018-04-15,187.042,4.347333333333333,,,,8.375,8.889111111111111,13.293888888888889,4.405111111111111,,0.028333333333333332,,,,,195.417,2.0695
2018-04-16,198.174,4.958333333333333,,,,8.652,10.15488888888889,15.015777777777778,4.860777777777778,,0.293,,,,,206.826,9.055333333333333
2018-04-17,205.917,3.9583333333333335,,,,12.292,10.731444444444444,14.49377777777778,3.7624444444444447,,0.393,,,,,218.208,11.014000000000001
2018-04-18,201.917,5.777333333333334,,,,14.792,13.336222222222224,19.619,6.2828888888888885,,0.27799999999999997,,,,,216.708,7.145833333333333
2018-04-19,193.833,5.1113333333333335,,,,17.75,12.772222222222222,16.746333333333332,3.9739999999999998,,1.375,,,,,211.583,11.8125
2018-04-20,193.042,5.314666666666667,,,,15.042,12.766444444444446,16.96588888888889,4.1994444444444445,,1.0416666666666667,,,,,208.083,12.9305
2018-04-21,194.917,6.347333333333334,,,,19.833,14.154444444444444,18.099,3.944555555555555,,1.3470000000000002,,,,,214.75,16.486166666666666
2018-04-22,190.875,3.889,,,,13.667,9.76611111111111,12.989777777777778,3.223888888888889,,2.3053333333333335,,,,,204.542,20.791666666666668
2018-04-23,196.652,3.4026666666666667,,,,8.87,8.027777777777779,10.903222222222222,2.875222222222222,,1.0833333333333333,,,,,205.522,29.711
2018-04-24,198.75,4.125,,,,11.167,11.246,15.61988888888889,4.374,,0.125,,,,,209.917,9.942666666666666
2018-04-25,196.833,6.195666666666667,,,,10.875,9.700111111111111,14.052111111111111,4.351777777777778,,0.18066666666666667,,,,,207.708,2.364666666666667
2018-04-26,194.25,4.345,,,,9.333,9.818111111111111,14.340666666666667,4.522444444444444,,0.25966666666666666,,,,,203.583,3.0833333333333335
2018-04-27,196.042,5.511666666666667,,,,16.375,13.309111111111111,18.744222222222223,5.435333333333333,,1.0556666666666665,,,,,212.417,10.000166666666667
2018-04-28,195.667,5.597333333333334,,,,11.833,10.44811111111111,13.934555555555555,3.4865555555555563,,0.611,,,,,207.5,24.583333333333332
2018-04-29,196.458,5.875,,,,16.083,12.192555555555556,16.676111111111112,4.4833333333333325,,0.8193333333333334,,,,,212.542,12.138833333333332
2018-04-30,195.783,4.680666666666666,,,,15.913,9.802666666666667,12.351333333333335,2.548666666666667,,1.2496666666666665,,,,,211.696,14.562333333333333
2018-05-01,194.208,6.097333333333334,,,,8.458,12.74088888888889,17.87022222222222,5.129333333333333,,0.941,,,,,202.667,21.277833333333334
2018-05-02,197.833,5.406666666666666,,,,11.417,14.375222222222224,18.93011111111111,4.555,,0.7636666666666666,,,,,209.25,19.090333333333334
2018-05-03,195.0,4.156666666666666,,,,13.042,6.996333333333333,9.898888888888887,2.902555555555556,,0.11399999999999999,,,,,208.042,7.055499999999999
2018-05-04,196.625,3.9753333333333334,,,,12.292,6.912,8.916222222222222,2.004111111111111,,0.5416666666666666,,,,,208.917,9.0975
2018-05-05,196.083,3.7223333333333333,,,,11.292,6.867333333333333,9.286111111111111,2.4187777777777777,,0.9860000000000001,,,,,207.375,8.618
2018-05-06,195.042,3.9443333333333332,,,,8.708,8.594777777777779,11.999111111111112,3.404333333333333,,1.0553333333333332,,,,,203.75,10.562666666666667
2018-05-07,197.381,3.8053333333333335,,,,8.19,9.500777777777778,12.226444444444445,2.7254444444444443,,0.0,,,,,205.571,7.653
2018-05-08,198.458,3.5276666666666667,,,,11.167,8.541555555555554,11.461111111111112,2.9194444444444443,,0.18066666666666667,,,,,209.625,10.354000000000001
2018-05-09,198.375,5.75,,,,11.292,10.709555555555555,16.97588888888889,6.266666666666667,,0.08333333333333333,,,,,209.667,7.291666666666667
2018-05-10,198.625,5.097,,,,8.25,9.258222222222223,14.328666666666667,5.070333333333333,,0.014,,,,,206.875,5.3155
2018-05-11,200.875,4.615,,,,19.5,11.289111111111112,15.544666666666664,4.2555555555555555,,0.514,,,,,220.375,6.097166666666666
2018-05-12,198.125,6.6803333333333335,,,,13.458,12.836333333333334,17.50166666666667,4.665444444444445,,1.3056666666666665,,,,,211.583,13.326333333333332
2018-05-13,198.625,3.611333333333333,,,,11.792,7.824666666666666,10.376222222222221,2.5517777777777777,,0.042,,,,,210.417,9.1945
2018-05-14,192.739,5.416999999999999,,,,6.826,9.523111111111112,13.353222222222222,3.8304444444444448,,0.22233333333333336,,,,,199.565,5.226
2018-05-15,195.333,3.889,,,,12.167,9.866222222222223,12.483333333333333,2.616888888888889,,0.576,,,,,207.5,10.689666666666668
2018-05-16,195.417,5.597666666666666,,,,15.333,11.720555555555556,14.219333333333331,2.499,,0.9860000000000001,,,,,210.75,17.327833333333334
2018-05-17,192.5,4.346,,,,14.417,9.474666666666668,14.591444444444445,5.116888888888889,,1.0113333333333332,,,,,206.917,14.710666666666667
2018-05-18,195.625,6.031666666666666,,,,13.458,7.698111111111111,12.748111111111111,5.05,,0.4303333333333333,,,,,209.083,14.861166666666668
2018-05-19,191.5,4.791666666666667,,,,6.542,7.500111111111112,11.296333333333333,3.796111111111111,,0.361,,,,,198.042,1.9305
2018-05-20,192.958,2.4446666666666665,,,,3.792,3.2686666666666664,4.560333333333333,1.2915555555555556,,0.36133333333333334,,,,,196.75,2.4861666666666666
2018-05-21,190.565,3.889,,,,10.0,9.048444444444446,14.098888888888888,5.0504444444444445,,0.5973333333333334,,,,,200.565,5.757000000000001
2018-05-22,190.958,5.305666666666666,,,,11.875,11.69788888888889,16.284777777777776,4.586777777777779,,0.5630000000000001,,,,,202.833,7.388833333333333
2018-05-23,190.083,4.434333333333333,,,,13.875,11.708555555555556,16.069555555555556,4.361111111111111,,0.3333333333333333,,,,,203.958,7.402833333333334
2018-05-24,187.542,4.082333333333334,,,,11.375,9.748555555555555,13.200666666666667,3.452,,0.326,,,,,198.917,4.361166666666667
2018-05-25,191.583,4.7843333333333335,,,,15.167,10.680444444444444,12.879555555555555,2.199222222222222,,1.3193333333333335,,,,,206.75,13.714500000000001
2018-05-26,192.0,3.4583333333333335,,,,9.75,7.1434444444444445,8.930555555555555,1.7870000000000001,,0.528,,,,,201.75,15.923499999999999
2018-05-27,191.792,3.4166666666666665,,,,10.25,7.14788888888889,9.398111111111112,2.2498888888888886,,0.5556666666666666,,,,,202.042,11.5695
2018-05-28,196.478,4.791666666666667,,,,13.348,12.33222222222222,15.295111111111112,2.9628888888888887,,1.4026666666666667,,,,,209.826,18.650166666666667
2018-05-29,195.417,5.916666666666667,,,,13.583,13.190222222222223,17.512888888888888,4.322333333333333,,1.1793333333333333,,,,,209.0,17.8195
2018-05-30,193.667,4.300666666666666,,,,15.792,11.967555555555556,15.449222222222224,3.4815555555555555,,0.5416666666666666,,,,,209.458,11.3195
2018-05-31,193.5,4.886666666666667,,,,12.083,12.293777777777777,17.07177777777778,4.777777777777778,,0.24266666666666667,,,,,205.583,5.819500000000001
2018-06-01,193.125,5.811,,,,9.792,10.425888888888888,15.069444444444445,4.643555555555555,,0.08333333333333333,,,,,202.917,6.805499999999999
2018-06-02,196.083,5.153,,,,11.75,8.754666666666667,12.458333333333334,3.7037777777777783,,0.3056666666666667,,,,,207.833,8.451333333333332
2018-06-03,196.0,3.7496666666666667,,,,12.708,7.623666666666667,10.290333333333333,2.6665555555555556,,0.6666666666666666,,,,,208.708,12.424999999999999
2018-06-04,199.696,3.986,,,,13.13,10.613666666666667,13.797777777777778,3.184333333333333,,0.8193333333333334,,,,,212.826,12.9375
2018-06-05,197.625,4.764,,,,17.917,12.581,15.982,3.401222222222222,,0.8953333333333333,,,,,215.542,13.368166666666667
2018-06-06,198.958,5.169,,,,12.125,12.782444444444444,17.046333333333333,4.263888888888889,,0.5696666666666667,,,,,211.083,13.444333333333333
2018-06-07,197.625,4.724,,,,11.375,10.534444444444444,14.140555555555556,3.606,,0.7323333333333334,,,,,209.0,14.257
2018-06-08,195.042,5.521333333333334,,,,13.458,10.889000000000001,14.960666666666665,4.071666666666666,,0.5553333333333333,,,,,208.5,11.9445
2018-06-09,192.792,3.4166666666666665,,,,8.417,6.153222222222222,8.719555555555555,2.5663333333333336,,0.264,,,,,201.208,12.833333333333334
2018-06-10,192.5,2.3193333333333332,,,,6.583,3.635111111111111,5.068888888888889,1.4338888888888888,,0.0,,,,,199.083,7.187666666666666
2018-06-11,194.524,3.847,,,,8.095,7.518333333333334,11.224333333333334,3.7056666666666667,,0.09733333333333333,,,,,202.619,6.006833333333333
2018-06-12,191.708,3.5,,,,11.292,6.88,9.143333333333333,2.2632222222222222,,0.49233333333333335,,,,,203.0,3.2846666666666664
2018-06-13,191.0,2.556,,,,7.208,4.936555555555556,6.839777777777778,1.9031111111111112,,0.08333333333333333,,,,,198.208,2.833166666666667
2018-06-14,191.208,2.1393333333333335,,,,7.167,5.439444444444444,7.500666666666667,2.061,,0.11599999999999999,,,,,198.375,4.465333333333334
2018-06-15,191.292,2.513666666666667,,,,7.75,5.625,7.8420000000000005,2.2167777777777777,,0.041666666666666664,,,,,199.042,3.8818333333333332
2018-06-16,191.167,4.180666666666666,,,,8.208,7.821111111111112,12.532111111111112,4.711111111111111,,0.041666666666666664,,,,,199.375,1.8401666666666667
2018-06-17,194.875,2.861333333333333,,,,9.917,6.906000000000001,10.34088888888889,3.435,,0.20866666666666667,,,,,204.792,4.777833333333334
2018-06-18,198.652,3.861,,,,7.826,9.702333333333334,13.326,3.623666666666667,,0.46366666666666667,,,,,206.478,9.201166666666667
2018-06-19,192.583,3.389,,,,8.625,9.669666666666666,13.494444444444445,3.824777777777778,,0.6726666666666666,,,,,201.208,9.1875
2018-06-20,191.958,4.808,,,,8.708,10.213111111111111,14.184444444444445,3.9714444444444448,,0.389,,,,,200.667,5.1738333333333335
2018-06-21,191.667,4.890666666666667,,,,8.125,9.72188888888889,12.887222222222222,3.1653333333333338,,0.7026666666666667,,,,,199.792,10.124833333333333
2018-06-22,193.708,5.899333333333334,,,,10.333,12.06188888888889,16.962111111111113,4.900222222222222,,0.6666666666666666,,,,,204.042,8.9445
2018-06-23,193.292,3.764,,,,9.583,8.663111111111112,12.210555555555555,3.5473333333333334,,0.5413333333333333,,,,,202.875,5.465166666666666
2018-06-24,193.0,3.638666666666667,,,,8.125,7.113555555555556,9.279333333333334,2.1656666666666666,,0.8329999999999999,,,,,201.125,12.152833333333334
2018-06-25,200.957,5.416666666666667,,,,12.0,10.64188888888889,13.41088888888889,2.769,,1.1806666666666665,,,,,212.957,25.31266666666667
2018-06-26,202.783,5.833333333333333,,,,20.609,13.588666666666667,16.589333333333332,3.000555555555555,,1.1363333333333332,,,,,223.391,27.88716666666667
2018-06-27,183.458,2.9800000000000004,,,,14.167,5.0601111111111114,8.777666666666667,3.717666666666667,,0.5556666666666666,,,,,197.625,9.548499999999999
2018-06-28,186.75,3.7886666666666664,,,,16.875,8.323888888888888,13.767666666666667,5.443888888888889,,0.7946666666666667,,,,,203.625,9.368166666666667
2018-06-29,185.292,3.594666666666667,,,,13.458,6.967555555555555,12.546222222222221,5.578555555555555,,0.30566666666666664,,,,,198.75,3.993
2018-06-30,186.792,4.541333333333333,,,,12.167,8.675888888888888,15.328666666666667,6.652555555555555,,0.5,,,,,198.958,4.791666666666667
2018-07-01,185.917,3.3473333333333333,,,,11.417,5.838,10.25,4.412111111111112,,0.3333333333333333,,,,,197.333,6.6595
2018-07-02,187.826,3.638666666666667,,,,13.261,8.810666666666666,13.619222222222222,4.808666666666666,,0.8610000000000001,,,,,201.087,8.0625
2018-07-03,187.875,3.375,,,,10.917,8.682,12.16,3.4781111111111107,,0.7553333333333333,,,,,198.792,10.735999999999999
