date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2017-02-28,16.084,20.75,4.666,25.375,33.667,89.0,51.375,14.0,1.208,15.7,7.85,-0.1
2017-03-01,7.376,8.029,0.653,7.504,11.934,98.0,58.667,19.0,0.174,19.6,11.388,5.6
2017-03-02,4.846,5.21,0.364,6.712,8.784,42.0,26.167,16.0,0.13,13.3,8.362,4.2
2017-03-03,19.271,24.084,4.812,16.771,21.458,79.0,45.792,25.0,1.417,15.4,8.179,0.2
2017-03-04,13.542,14.73,1.188,21.25,28.604,88.0,55.75,29.0,1.833,21.2,11.638,1.3
2017-03-05,20.562,24.521,3.958,27.708,40.604,92.0,75.25,55.0,0.875,14.2,11.179,6.8
2017-03-06,6.958,7.646,0.688,6.229,8.666,52.0,42.792,33.0,0.042,13.3,8.621,3.2
2017-03-07,8.312,8.916,0.604,11.542,14.271,54.0,41.458,28.0,0.375,8.9,4.733,0.6
2017-03-08,13.671,14.573,0.902,10.958,17.646,99.0,82.167,52.0,0.087,7.4,5.988,4.4
2017-03-09,9.89,11.506,1.616,3.042,5.875,99.0,73.125,41.0,0.0,12.7,9.633,5.6
2017-03-10,5.708,5.979,0.271,4.229,6.25,89.0,56.542,35.0,0.0,12.4,7.621,4.0
2017-03-11,7.48,7.77,0.292,12.229,16.042,73.0,53.0,41.0,0.708,12.3,7.425,4.1
2017-03-12,8.312,8.688,0.375,10.146,13.188,62.0,37.25,14.0,0.292,16.0,9.362,3.9
2017-03-13,23.55,26.829,3.28,19.434,25.022,74.0,45.333,26.0,1.0,17.9,10.129,3.1
2017-03-14,26.48,35.604,9.125,26.271,34.854,87.0,46.708,15.0,1.458,23.0,13.254,3.4
2017-03-15,21.552,27.15,5.598,28.104,36.812,83.0,50.708,27.0,1.435,21.9,14.45,5.7
2017-03-16,19.5,24.817,5.316,20.25,28.438,87.0,66.042,37.0,0.625,15.8,11.467,6.4
2017-03-17,6.334,6.604,0.271,8.5,10.958,62.0,39.167,19.0,0.208,11.4,6.729,2.2
2017-03-18,9.479,9.958,0.48,17.166,21.938,69.0,49.583,35.0,1.0,15.5,9.612,3.6
2017-03-19,19.084,20.792,1.708,25.183,34.14,91.0,56.625,39.0,0.958,16.1,11.758,7.9
2017-03-20,6.833,6.979,0.146,8.875,14.645,95.0,79.792,53.0,0.25,10.0,8.321,5.9
2017-03-21,8.729,9.0,0.27,10.812,17.188,98.0,78.375,54.0,0.083,5.3,3.617,0.9
2017-03-22,7.911,8.519,0.608,3.078,5.506,99.0,74.667,47.0,0.0,16.5,9.654,3.4
2017-03-23,6.6,7.102,0.501,3.862,6.337,80.0,46.833,19.0,0.0,18.3,12.196,8.8
2017-03-24,9.271,10.0,0.73,7.688,10.646,88.0,58.0,32.0,0.583,15.6,11.275,6.8
2017-03-25,7.646,8.0,0.354,16.27,21.75,92.0,52.083,13.0,0.708,20.6,12.492,4.4
2017-03-26,21.229,22.688,1.458,25.167,32.562,75.0,45.417,13.0,1.208,22.2,13.792,6.0
2017-03-27,22.125,27.084,4.958,32.438,42.98,82.0,50.208,25.0,1.792,21.5,15.012,7.4
2017-03-28,22.042,24.562,2.521,34.083,45.542,85.0,50.417,19.0,1.708,23.8,16.279,9.2
2017-03-29,21.786,23.624,1.839,32.25,40.938,77.0,40.708,14.0,1.522,24.6,17.554,9.3
2017-03-30,6.261,6.63,0.37,13.875,18.396,44.0,22.792,7.0,0.292,20.4,13.908,9.3
2017-03-31,12.334,13.416,1.083,15.562,19.916,78.0,39.792,20.0,1.083,18.2,12.15,5.7
2017-04-01,6.583,6.834,0.25,12.917,13.625,95.0,76.708,55.0,0.208,9.7,6.592,4.5
2017-04-02,5.938,6.146,0.208,12.917,14.729,86.0,53.958,25.0,1.042,13.1,8.388,3.2
2017-04-03,10.23,10.938,0.708,15.292,16.896,91.0,60.792,25.0,0.667,15.7,9.308,5.4
2017-04-04,14.792,16.979,2.188,18.417,20.042,94.0,56.75,21.0,0.375,17.1,10.621,3.7
2017-04-05,17.264,19.458,2.193,26.083,29.021,88.0,58.083,24.0,1.083,21.3,13.304,4.8
2017-04-06,12.588,15.546,2.958,22.542,28.334,93.0,64.417,31.0,0.625,21.2,15.171,7.2
2017-04-07,12.378,13.92,1.542,13.136,18.5,95.0,73.167,45.0,0.273,23.4,17.375,13.6
2017-04-08,10.292,11.104,0.812,18.167,22.125,97.0,94.25,88.0,0.0,15.3,14.217,13.2
2017-04-09,6.916,7.396,0.479,22.042,25.73,98.0,87.833,45.0,0.0,15.5,13.5,8.9
2017-04-10,11.02,11.584,0.562,14.417,16.542,71.0,40.333,22.0,0.417,15.1,9.946,5.3
2017-04-11,18.458,20.896,2.438,17.625,20.0,98.0,91.042,75.0,0.125,10.2,7.025,4.8
2017-04-12,4.998,5.291,0.292,6.25,7.542,92.0,42.917,19.0,0.292,20.1,14.083,8.2
2017-04-13,9.53,10.305,0.774,15.0,18.625,55.0,32.292,17.0,0.417,18.5,11.625,4.3
2017-04-14,17.792,19.229,1.438,24.167,27.75,79.0,45.708,14.0,1.348,22.2,13.771,4.5
2017-04-15,14.242,16.066,1.824,22.292,27.446,88.0,49.125,23.0,0.783,24.5,16.425,7.9
2017-04-16,9.167,9.771,0.604,20.542,26.104,77.0,40.625,9.0,1.042,27.0,18.412,7.5
2017-04-17,13.854,15.354,1.5,21.75,28.562,95.0,53.917,22.0,1.208,24.9,17.7,12.5
2017-04-18,8.417,9.062,0.646,6.917,11.27,98.0,73.917,42.0,0.083,26.3,18.554,14.3
2017-04-19,9.737,11.432,1.694,10.833,14.854,82.0,42.75,13.0,0.25,24.9,16.0,10.0
2017-04-20,7.227,7.522,0.296,12.739,15.822,65.0,36.25,17.0,0.591,21.6,15.675,10.8
2017-04-21,16.938,17.875,0.938,17.208,22.708,78.0,59.25,39.0,0.957,19.3,15.283,12.1
2017-04-22,9.896,10.334,0.438,21.875,29.438,90.0,58.417,28.0,0.5,19.1,14.238,9.8
2017-04-23,3.77,3.958,0.188,10.167,11.602,96.0,49.042,13.0,0.167,20.7,13.733,8.8
2017-04-24,11.708,12.229,0.521,12.625,15.417,80.0,53.958,28.0,0.958,19.5,14.096,10.4
2017-04-25,12.27,13.938,1.667,14.667,17.688,89.0,57.042,22.0,0.542,21.8,15.267,9.4
2017-04-26,13.454,15.04,1.584,14.304,18.63,85.0,63.375,39.0,0.455,20.3,15.688,10.7
2017-04-27,8.668,9.079,0.411,10.375,13.625,79.0,44.917,11.0,0.261,21.6,16.104,12.0
2017-04-28,9.562,10.146,0.584,14.0,16.792,81.0,45.708,20.0,0.625,21.3,14.75,8.8
2017-04-29,10.542,11.375,0.834,18.792,22.729,93.0,62.708,21.0,0.583,23.8,14.775,7.5
2017-04-30,9.52,9.938,0.417,19.5,23.958,94.0,50.792,13.0,0.958,26.0,17.142,6.2
2017-05-01,12.812,14.271,1.458,16.75,21.584,87.0,56.667,28.0,0.583,22.8,15.712,10.3
2017-05-02,5.75,6.042,0.292,8.417,5.666,53.0,31.458,14.0,0.208,22.6,16.604,10.4
2017-05-03,8.326,8.915,0.59,11.792,16.0,86.0,50.583,22.0,0.542,24.0,16.538,9.5
2017-05-04,6.671,7.296,0.624,11.125,16.625,87.0,54.458,19.0,0.217,23.9,18.0,11.2
2017-05-05,5.542,5.792,0.25,13.833,20.333,81.0,52.708,25.0,0.792,26.5,20.121,14.1
2017-05-06,8.604,9.104,0.5,18.292,26.5,96.0,62.458,35.0,0.708,26.9,20.767,12.6
2017-05-07,5.917,6.208,0.292,19.083,29.208,91.0,64.417,36.0,0.458,24.9,19.579,12.5
2017-05-08,9.708,10.458,0.75,22.125,36.667,92.0,37.0,11.0,0.708,30.3,20.429,11.0
2017-05-09,11.146,11.583,0.438,15.375,25.042,58.0,40.792,27.0,1.208,22.8,18.583,13.4
2017-05-10,13.228,13.945,0.718,15.958,21.38,95.0,90.292,73.0,0.13,17.4,15.983,15.0
2017-05-11,9.708,11.875,2.167,18.957,22.826,98.0,52.875,16.0,0.304,29.8,21.608,13.6
2017-05-12,8.426,9.26,0.834,22.708,30.604,93.0,62.5,27.0,0.458,28.2,21.608,16.6
2017-05-13,6.084,6.25,0.166,17.167,24.729,97.0,93.083,81.0,0.167,18.8,17.25,15.7
2017-05-14,2.48,2.542,0.062,4.0,5.334,93.0,73.125,56.0,0.0,21.3,18.246,15.2
2017-05-15,10.292,10.958,0.666,11.083,14.896,92.0,83.0,72.0,0.083,19.3,16.975,14.7
2017-05-16,9.604,10.271,0.667,15.5,21.5,94.0,64.25,35.0,0.625,22.8,18.821,16.0
2017-05-17,6.318,6.63,0.312,12.818,16.997,90.0,76.458,58.0,0.045,18.4,16.3,14.6
2017-05-18,10.788,12.381,1.593,16.208,21.188,95.0,71.167,37.0,0.217,24.0,18.421,14.3
2017-05-19,12.896,15.65,2.754,19.667,26.446,94.0,61.208,26.0,1.0,26.8,20.3,13.4
2017-05-20,10.646,11.146,0.5,25.625,31.812,88.0,49.875,16.0,1.0,31.4,22.942,15.3
2017-05-21,9.292,9.771,0.48,26.458,33.062,84.0,47.292,18.0,1.083,32.5,24.596,17.0
2017-05-22,16.062,17.979,1.916,23.125,31.042,89.0,55.708,24.0,1.458,31.8,24.088,17.0
2017-05-23,10.646,11.458,0.812,14.708,20.208,87.0,55.0,29.0,0.75,29.5,23.042,17.7
2017-05-24,9.188,9.854,0.666,10.75,15.708,87.0,64.208,43.0,0.375,25.3,21.629,17.6
2017-05-25,10.762,11.635,0.873,12.917,18.021,94.0,87.125,77.0,0.043,21.4,19.912,17.6
2017-05-26,7.242,7.456,0.213,10.87,14.457,95.0,92.292,89.0,0.0,18.5,17.554,16.7
2017-05-27,5.562,5.834,0.271,9.667,14.25,96.0,85.125,72.0,0.0,21.6,18.4,16.8
2017-05-28,4.625,4.771,0.146,12.542,16.5,85.0,58.542,29.0,0.375,26.1,21.417,17.0
2017-05-29,7.542,7.98,0.438,12.875,16.604,86.0,52.208,30.0,0.708,28.4,21.954,16.5
2017-05-30,17.646,20.146,2.5,22.0,29.104,87.0,56.5,26.0,1.542,31.6,24.2,17.4
2017-05-31,15.896,17.821,1.925,30.333,42.788,92.0,66.083,39.0,1.05,28.6,23.967,20.0
2017-06-01,8.378,9.008,0.631,8.458,12.188,91.0,75.458,39.0,0.0,27.2,22.45,19.8
2017-06-02,5.27,5.487,0.218,6.583,9.958,95.0,50.25,14.0,0.542,28.7,21.504,16.4
2017-06-03,3.938,4.084,0.146,5.75,7.792,55.0,32.375,16.0,0.167,26.8,20.675,15.0
2017-06-04,2.25,2.312,0.062,5.708,6.667,46.0,29.958,16.0,0.0,25.8,20.604,15.5
2017-06-05,5.729,6.042,0.312,10.958,13.667,61.0,39.375,19.0,0.5,25.9,19.642,14.6
2017-06-06,7.604,7.938,0.334,11.333,14.542,71.0,55.167,36.0,0.625,25.0,19.875,16.5
2017-06-07,9.604,10.312,0.708,12.708,16.834,82.0,69.417,54.0,0.417,23.1,20.133,17.8
2017-06-08,9.068,9.546,0.477,11.13,14.37,75.0,63.667,52.0,0.273,25.4,22.112,18.1
2017-06-09,7.696,8.042,0.346,10.0,13.729,90.0,55.5,36.0,0.583,26.8,22.912,19.3
2017-06-10,7.208,7.646,0.438,13.333,18.292,92.0,51.458,22.0,0.625,30.0,23.562,17.7
2017-06-11,3.354,3.458,0.104,11.583,15.666,81.0,42.833,26.0,0.417,26.3,20.771,15.8
2017-06-12,4.042,4.23,0.188,7.333,10.334,93.0,57.833,25.0,0.333,24.9,20.071,15.5
2017-06-13,7.875,8.188,0.312,9.958,12.979,88.0,84.542,78.0,0.333,17.4,16.625,15.4
2017-06-14,6.958,7.438,0.48,11.375,14.583,89.0,68.708,42.0,0.083,24.8,19.821,15.9
2017-06-15,6.909,7.155,0.246,13.0,17.478,91.0,66.083,34.0,0.909,26.1,21.512,17.3
2017-06-16,6.246,6.482,0.236,14.958,21.375,89.0,63.458,32.0,0.458,29.0,22.675,18.8
2017-06-17,6.062,6.562,0.5,7.75,10.875,87.0,56.833,30.0,0.083,26.6,21.396,16.9
2017-06-18,3.77,3.833,0.062,10.667,13.729,82.0,68.125,45.0,0.292,23.6,20.404,17.5
2017-06-19,5.0,5.125,0.125,11.833,15.312,77.0,51.333,13.0,0.167,32.0,23.025,17.5
2017-06-20,12.292,13.25,0.958,22.625,32.584,87.0,62.417,33.0,2.083,29.1,23.083,16.2
2017-06-21,11.834,12.333,0.5,12.25,19.25,96.0,88.875,73.0,0.25,22.5,21.446,19.8
2017-06-22,7.37,7.496,0.126,10.583,16.75,94.0,53.167,27.0,0.261,28.8,24.121,20.3
2017-06-23,10.274,10.77,0.496,19.458,25.812,89.0,57.375,26.0,1.0,30.3,24.658,19.1
2017-06-24,9.208,9.521,0.312,15.375,22.271,90.0,63.958,31.0,0.625,29.4,24.746,20.7
2017-06-25,5.958,6.084,0.125,12.958,19.812,95.0,80.292,51.0,0.208,26.5,23.575,21.8
2017-06-26,10.955,11.341,0.386,12.409,19.296,92.0,70.458,51.0,0.909,27.3,23.879,21.9
2017-06-27,9.229,9.667,0.438,15.375,22.167,87.0,78.667,64.0,0.833,26.0,23.071,20.9
2017-06-28,11.708,12.334,0.625,19.375,26.562,94.0,87.0,74.0,0.583,25.4,22.342,20.1
2017-06-29,13.652,15.154,1.502,26.875,36.75,95.0,72.292,44.0,1.348,29.9,24.929,20.5
2017-06-30,13.148,13.796,0.648,16.0,22.042,94.0,86.167,79.0,0.292,25.5,23.933,22.6
2017-07-01,12.375,15.375,3.0,9.125,14.292,97.0,92.458,87.0,0.083,23.8,22.592,21.6
2017-07-02,6.583,6.938,0.354,12.083,17.271,96.0,71.875,47.0,0.208,31.5,26.875,21.1
2017-07-03,10.312,10.896,0.584,20.792,32.416,90.0,73.208,50.0,0.708,31.7,28.017,24.0
2017-07-04,9.604,11.062,1.458,16.292,25.0,98.0,85.708,71.0,0.208,27.7,25.762,22.5
2017-07-05,7.104,7.916,0.812,8.875,13.229,98.0,72.083,38.0,0.708,32.3,26.646,22.1
2017-07-06,6.774,6.921,0.146,12.292,16.5,93.0,70.583,47.0,0.348,30.3,26.142,22.6
2017-07-07,8.916,9.502,0.586,19.087,26.848,89.0,63.458,35.0,1.0,32.2,27.329,22.7
2017-07-08,8.584,9.0,0.417,24.417,35.229,87.0,58.417,32.0,0.958,34.1,28.412,23.4
2017-07-09,7.104,7.312,0.208,24.583,35.146,90.0,63.458,32.0,1.083,33.8,28.358,22.9
2017-07-10,10.688,15.354,4.666,12.708,19.334,93.0,68.5,30.0,0.708,34.2,28.071,23.8
2017-07-11,7.334,9.979,2.646,8.458,13.021,89.0,68.833,46.0,0.333,32.6,28.3,24.9
2017-07-12,8.604,12.625,4.021,11.333,17.396,88.0,70.125,41.0,0.583,34.0,28.6,25.0
2017-07-13,7.27,8.008,0.738,11.0,16.896,89.0,69.458,48.0,0.478,33.2,28.812,25.3
2017-07-14,6.284,7.758,1.474,9.167,14.771,87.0,64.458,34.0,0.375,34.1,28.646,25.0
2017-07-15,9.98,11.292,1.312,14.375,21.188,86.0,62.458,38.0,0.875,34.0,28.996,24.4
2017-07-16,8.979,9.729,0.75,17.0,25.646,89.0,67.5,34.0,1.167,33.7,28.9,24.9
2017-07-17,5.292,5.625,0.334,15.583,23.812,88.0,59.375,34.0,0.5,34.2,29.521,25.2
2017-07-18,7.804,8.087,0.282,11.087,17.282,86.0,68.75,36.0,0.217,31.1,26.642,23.3
2017-07-19,10.979,11.688,0.708,16.667,23.916,87.0,68.625,46.0,0.958,31.1,26.483,22.4
2017-07-20,7.096,7.706,0.61,13.375,19.917,87.0,64.958,36.0,0.391,33.2,28.075,23.7
2017-07-21,4.536,5.184,0.648,10.0,15.229,87.0,62.25,33.0,0.167,34.1,29.2,25.2
2017-07-22,5.708,7.375,1.666,11.417,17.354,87.0,67.708,41.0,0.417,33.0,28.746,25.5
2017-07-23,5.77,6.562,0.792,9.375,14.916,85.0,79.292,68.0,0.0,29.1,26.942,25.5
2017-07-24,13.917,17.271,3.354,15.958,27.5,93.0,78.708,57.0,0.0,32.6,28.517,25.2
2017-07-25,12.417,15.562,3.146,17.917,32.958,92.0,82.292,58.0,0.208,32.5,28.179,25.0
2017-07-26,7.562,8.146,0.583,9.0,13.916,97.0,88.0,76.0,0.125,25.9,24.488,23.4
2017-07-27,7.622,7.908,0.286,10.478,16.826,92.0,76.292,59.0,0.0,26.4,24.625,23.1
2017-07-28,7.982,8.733,0.75,11.417,19.083,95.0,77.292,56.0,0.208,31.2,26.983,23.2
2017-07-29,5.271,6.542,1.271,11.25,20.479,97.0,84.917,65.0,0.292,30.2,25.962,23.4
2017-07-30,2.354,2.458,0.104,5.708,9.688,97.0,83.333,69.0,0.0,27.7,25.271,23.3
2017-07-31,7.208,7.854,0.646,10.583,16.542,92.0,72.042,44.0,0.375,33.1,28.05,23.8
2017-08-01,9.792,13.292,3.5,12.333,21.042,97.0,86.875,73.0,0.292,28.8,25.783,22.3
2017-08-02,6.292,7.0,0.708,9.0,15.688,95.0,82.042,64.0,0.042,25.0,22.704,21.3
2017-08-03,6.576,8.506,1.93,9.125,14.5,90.0,71.25,49.0,0.13,28.2,24.304,20.2
2017-08-04,8.087,8.924,0.837,11.375,18.208,90.0,81.625,67.0,0.542,28.9,25.279,22.1
2017-08-05,5.125,5.52,0.396,12.917,23.0,94.0,78.667,52.0,0.125,31.8,27.604,24.3
2017-08-06,4.208,4.562,0.354,15.833,27.312,91.0,77.458,58.0,0.208,32.8,28.596,25.4
2017-08-07,6.696,8.348,1.652,13.826,24.304,93.0,76.667,49.0,0.261,33.5,28.604,25.5
2017-08-08,5.812,6.25,0.438,13.875,27.979,94.0,80.125,58.0,0.0,32.3,28.333,26.0
2017-08-09,6.792,8.542,1.75,11.0,19.146,93.0,68.458,27.0,0.167,38.2,29.762,25.2
2017-08-10,5.499,6.199,0.7,12.125,20.0,95.0,87.625,77.0,0.043,27.2,24.633,21.7
2017-08-11,3.716,3.973,0.258,11.542,16.708,98.0,89.542,80.0,0.125,24.8,22.625,20.9
2017-08-12,4.75,5.146,0.396,10.583,15.666,98.0,85.042,64.0,0.0,28.7,24.2,20.7
2017-08-13,2.73,2.98,0.25,7.375,11.542,92.0,77.5,55.0,0.0,30.5,26.375,23.5
2017-08-14,2.542,2.708,0.166,6.375,10.146,98.0,90.875,79.0,0.0,26.5,24.046,22.8
2017-08-15,3.458,3.708,0.25,3.958,7.666,98.0,97.75,96.0,0.0,23.0,22.571,22.0
2017-08-16,2.834,3.062,0.229,4.792,8.958,98.0,96.917,96.0,0.0,22.3,21.579,21.0
2017-08-17,4.494,4.956,0.461,6.13,11.087,98.0,82.667,61.0,0.0,27.9,24.546,21.1
2017-08-18,8.646,9.712,1.066,11.958,20.854,94.0,85.875,76.0,0.125,27.7,25.554,23.5
2017-08-19,5.875,6.854,0.979,9.625,16.27,96.0,87.083,63.0,0.0,30.5,25.433,22.6
2017-08-20,2.688,2.833,0.146,8.25,12.854,98.0,83.208,59.0,0.0,28.4,24.904,22.1
2017-08-21,6.438,7.0,0.562,11.792,19.229,94.0,80.875,53.0,0.0,30.2,26.2,23.3
2017-08-22,9.104,11.0,1.896,16.5,27.021,96.0,77.042,52.0,0.042,32.6,27.696,24.4
2017-08-23,10.917,13.146,2.229,11.833,18.77,93.0,64.417,36.0,0.292,34.2,28.929,24.0
2017-08-24,11.512,13.231,1.72,17.458,26.375,87.0,62.417,35.0,0.826,35.0,29.038,24.5
2017-08-25,13.516,15.264,1.747,19.455,31.409,91.0,72.333,50.0,0.364,32.1,28.525,24.7
2017-08-26,8.604,10.458,1.854,16.667,26.521,90.0,73.167,46.0,1.0,31.5,27.688,25.2
2017-08-27,3.875,3.958,0.084,13.583,20.916,87.0,59.167,34.0,0.792,29.0,25.638,21.9
2017-08-28,8.938,10.292,1.354,18.208,26.416,87.0,65.333,39.0,0.5,30.6,25.542,19.8
2017-08-29,9.25,10.458,1.208,17.958,30.5,92.0,72.667,49.0,0.292,33.0,28.433,24.8
2017-08-30,8.458,13.604,5.146,14.042,25.104,94.0,83.625,71.0,0.625,30.0,26.146,22.6
2017-08-31,3.896,4.126,0.229,5.208,8.48,93.0,73.833,53.0,0.0,24.6,22.667,20.4
2017-09-01,5.608,5.932,0.324,8.208,12.562,91.0,62.333,23.0,0.0,29.0,22.475,18.7
2017-09-02,4.0,4.188,0.188,6.208,9.104,98.0,77.917,49.0,0.0,24.7,20.058,16.6
2017-09-03,4.375,4.688,0.312,9.458,14.208,93.0,65.958,26.0,0.042,30.7,22.567,15.9
2017-09-04,9.292,9.958,0.666,13.125,19.396,90.0,71.75,60.0,0.042,22.3,21.129,20.1
2017-09-05,8.23,9.334,1.104,12.958,18.625,92.0,70.292,46.0,0.0,27.5,23.367,19.3
2017-09-06,9.521,9.858,0.337,11.222,17.532,98.0,93.917,89.0,0.0,22.5,21.429,20.5
2017-09-07,12.133,13.748,1.614,22.083,34.625,98.0,93.0,81.0,0.0,23.7,22.083,20.3
2017-09-08,9.877,10.882,1.006,17.5,30.188,99.0,82.917,62.0,0.167,27.5,23.825,20.6
2017-09-09,8.062,9.25,1.188,12.667,18.396,93.0,64.833,26.0,0.208,29.9,23.883,19.0
2017-09-10,6.188,6.792,0.604,18.583,26.771,91.0,69.167,33.0,0.5,31.1,24.746,19.8
2017-09-11,9.812,11.666,1.854,13.167,23.062,93.0,73.25,44.0,0.417,29.1,25.008,21.1
2017-09-12,12.958,15.084,2.125,9.875,16.5,97.0,89.75,73.0,0.125,26.7,23.646,22.1
2017-09-13,10.125,12.396,2.271,10.125,14.396,89.0,61.75,31.0,0.208,31.4,25.383,20.5
2017-09-14,7.464,8.352,0.888,11.5,17.479,90.0,62.333,29.0,0.13,30.5,24.992,20.6
2017-09-15,7.617,7.978,0.362,12.522,18.087,87.0,49.375,19.0,0.043,29.4,23.675,19.9
2017-09-16,6.312,6.666,0.354,12.75,18.479,97.0,74.542,59.0,0.125,21.9,19.725,17.8
2017-09-17,2.062,2.084,0.021,4.708,7.604,99.0,96.792,93.0,0.0,19.7,18.65,17.8
2017-09-18,3.542,4.125,0.584,4.875,9.834,99.0,57.333,26.0,0.0,34.0,27.117,20.4
2017-09-19,9.292,10.312,1.02,11.083,17.25,82.0,62.292,32.0,0.458,28.8,23.667,19.5
2017-09-20,17.854,20.708,2.854,20.5,31.062,93.0,79.917,60.0,0.417,24.5,21.892,19.7
2017-09-21,8.232,8.504,0.272,11.625,16.265,85.0,47.625,21.0,0.043,30.5,23.308,18.1
2017-09-22,11.6,12.932,1.332,11.696,18.115,98.0,78.042,56.0,0.25,24.7,20.738,17.1
2017-09-23,4.042,4.188,0.146,7.208,11.0,98.0,81.208,53.0,0.0,24.4,20.504,17.7
2017-09-24,9.125,9.73,0.604,13.458,18.75,93.0,71.667,43.0,0.917,27.3,21.938,17.4
2017-09-25,9.617,10.2,0.583,16.864,24.271,88.0,68.625,37.0,0.783,28.7,23.158,19.1
2017-09-26,10.0,10.792,0.792,18.208,24.916,94.0,71.833,41.0,0.208,28.0,22.642,17.7
2017-09-27,9.312,11.229,1.916,16.708,24.979,96.0,77.5,49.0,0.333,27.3,22.612,18.8
2017-09-28,5.9,6.132,0.232,6.833,10.666,99.0,80.875,41.0,0.0,26.9,19.525,16.0
2017-09-29,12.712,13.938,1.226,12.625,16.229,93.0,66.083,32.0,0.167,25.4,19.429,14.5
2017-09-30,11.812,13.208,1.396,16.5,23.708,86.0,66.583,30.0,0.125,25.0,19.504,16.0
2017-10-01,6.875,7.229,0.354,15.042,21.5,87.0,59.042,32.0,0.167,25.3,19.596,13.2
2017-10-02,14.458,16.479,2.021,20.292,31.166,97.0,78.458,50.0,0.0,24.9,20.729,17.5
2017-10-03,8.562,9.521,0.958,14.875,21.584,97.0,69.917,42.0,0.0,27.6,22.442,18.9
2017-10-04,5.5,5.87,0.37,8.826,13.348,83.0,52.708,24.0,0.0,22.2,18.267,15.0
2017-10-05,9.492,10.786,1.292,10.125,13.98,79.0,50.958,27.0,0.0,20.6,15.75,12.2
2017-10-06,13.766,17.049,3.282,14.958,19.854,98.0,79.208,50.0,0.333,18.8,14.838,12.6
2017-10-07,7.27,8.188,0.916,5.708,9.292,99.0,88.083,57.0,0.0,24.5,18.646,14.6
2017-10-08,5.125,8.083,2.958,9.708,14.27,99.0,82.958,53.0,0.042,26.2,19.925,15.6
2017-10-09,7.75,8.375,0.625,13.5,20.27,93.0,71.417,40.0,0.75,26.7,21.542,17.9
2017-10-10,12.229,16.062,3.834,24.083,37.375,97.0,70.625,34.0,0.833,28.8,23.342,17.7
2017-10-11,11.312,14.104,2.792,23.958,37.916,95.0,87.583,77.0,0.458,23.2,20.533,18.7
2017-10-12,8.36,9.653,1.292,20.833,32.188,97.0,75.375,39.0,0.391,28.5,21.912,17.6
2017-10-13,7.975,8.104,0.13,4.667,6.604,98.0,96.042,88.0,0.0,16.9,14.883,14.2
2017-10-14,7.938,8.354,0.416,6.167,9.084,99.0,90.0,80.0,0.0,16.3,15.362,14.4
2017-10-15,5.25,5.584,0.334,8.042,11.312,98.0,93.458,88.0,0.0,16.0,14.929,14.1
2017-10-16,5.882,5.996,0.114,6.348,8.982,99.0,97.625,96.0,0.0,14.0,12.496,11.5
2017-10-17,13.646,16.916,3.271,8.667,13.521,99.0,92.833,75.0,0.0,16.0,13.362,11.9
2017-10-18,9.312,17.23,7.916,10.708,15.604,99.0,70.083,44.0,0.0,19.2,13.604,8.7
2017-10-19,9.296,9.886,0.592,8.375,12.125,98.0,95.833,88.0,0.0,11.9,11.292,10.2
2017-10-20,9.2,10.168,0.968,4.083,6.104,99.0,96.208,86.0,0.0,17.4,14.296,11.4
2017-10-21,8.166,8.896,0.729,2.583,4.479,99.0,99.0,99.0,0.0,17.2,16.496,15.6
2017-10-22,3.604,3.708,0.104,2.333,3.729,99.0,99.0,99.0,0.0,17.8,17.092,16.3
2017-10-23,2.666,2.792,0.125,2.25,4.812,99.0,58.583,27.0,0.0,21.6,17.608,13.7
2017-10-24,14.02,16.708,2.688,12.625,17.625,87.0,63.292,47.0,0.083,16.3,13.825,11.4
2017-10-25,13.354,17.396,4.042,14.083,18.188,93.0,85.125,63.0,0.042,16.0,12.767,11.4
2017-10-26,14.273,21.955,7.682,12.091,17.638,97.0,67.708,27.0,0.227,20.2,13.875,8.4
2017-10-27,16.07,22.212,6.144,20.583,28.312,93.0,69.167,31.0,0.542,20.7,13.988,8.0
2017-10-28,16.229,18.125,1.896,26.708,33.896,98.0,87.667,75.0,0.0,15.0,13.329,11.6
2017-10-29,5.25,5.312,0.062,7.958,10.188,99.0,98.958,98.0,0.0,15.5,14.154,13.0
2017-10-30,3.646,3.916,0.271,5.583,8.27,96.0,46.167,24.0,0.0,18.0,14.412,8.4
2017-10-31,9.771,10.5,0.729,9.375,12.354,76.0,46.292,24.0,0.208,19.8,12.617,8.1
2017-11-01,19.875,24.188,4.312,17.5,23.021,89.0,66.292,37.0,0.583,17.2,11.462,6.2
2017-11-02,16.484,24.562,8.078,18.458,25.23,94.0,65.917,29.0,0.609,20.6,13.55,6.7
2017-11-03,8.682,9.366,0.684,16.708,22.708,92.0,59.5,27.0,0.292,22.3,16.633,12.2
2017-11-04,7.73,8.812,1.084,14.792,19.292,93.0,55.375,32.0,0.292,21.8,15.579,11.2
2017-11-05,6.208,6.625,0.416,18.25,23.021,76.0,44.625,19.0,0.167,19.2,12.596,8.1
2017-11-06,17.104,21.084,3.98,25.583,31.292,84.0,57.75,27.0,0.583,19.0,11.775,5.1
2017-11-07,20.208,26.375,6.166,28.167,35.229,93.0,62.792,29.0,0.708,20.6,13.088,5.9
