date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-07-22,2.375,13.562,21.146,7.584,12.334,187.042,79.0,62.958,46.0,9.583,,0.083,24.5,20.558,17.3,196.625
2011-07-23,2.542,12.938,16.916,3.979,9.542,186.375,83.0,69.667,59.0,11.792,,0.083,25.8,22.467,18.8,198.167
2011-07-24,2.771,13.416,16.52,3.104,15.958,188.375,89.0,71.333,54.0,13.042,,2.292,28.9,25.462,22.1,201.417
2011-07-25,2.595,14.708,17.896,3.188,23.958,183.375,91.0,77.625,57.0,9.958,,3.333,29.4,26.496,24.3,193.333
2011-07-26,2.385,17.736,22.022,4.286,19.062,184.917,91.0,81.667,66.0,13.708,,3.125,27.9,26.154,25.1,198.625
2011-07-27,2.542,20.098,32.039,11.941,15.792,201.591,86.0,78.0,66.0,17.909,,3.909,29.3,26.796,25.5,219.5
2011-07-28,4.458,28.833,40.125,11.292,36.708,196.375,97.0,85.667,68.0,22.667,,3.0,27.7,25.804,24.2,219.042
2011-07-29,4.292,31.021,42.896,11.875,37.542,195.042,95.0,85.25,61.0,21.583,,2.625,28.2,25.65,24.2,216.625
2011-07-30,3.646,19.042,23.75,4.708,24.334,188.75,96.0,83.125,58.0,16.042,,1.458,29.4,25.058,23.2,204.792
2011-07-31,2.642,7.354,8.875,1.521,20.979,183.5,93.0,81.333,67.0,9.25,,1.0,25.2,23.183,22.0,192.75
2011-08-01,3.01,10.875,13.271,2.396,24.288,185.625,86.0,70.917,51.0,10.75,,1.167,27.6,24.317,21.7,196.375
2011-08-02,3.48,12.392,17.413,5.022,21.688,190.045,91.0,72.292,53.0,13.182,,1.045,29.3,25.242,21.1,203.227
2011-08-03,3.284,17.412,28.006,10.593,20.19,187.667,88.0,82.25,63.0,14.619,,1.273,28.8,25.738,23.7,202.286
2011-08-04,2.042,9.125,18.438,9.312,18.604,182.042,92.0,74.083,49.0,6.417,,0.308,31.7,26.996,23.6,188.458
2011-08-05,2.25,11.083,17.75,6.666,13.646,180.208,92.0,75.708,52.0,7.125,,2.727,30.7,27.388,24.5,187.333
2011-08-06,2.252,13.604,22.708,9.104,17.396,177.542,89.0,74.375,57.0,9.708,,4.042,30.8,28.067,25.7,187.25
2011-08-07,3.5,15.271,19.875,4.604,25.542,184.583,89.0,70.875,50.0,11.292,,3.0,34.4,29.008,26.4,195.875
2011-08-08,4.0,22.352,28.612,6.26,28.354,184.955,88.0,71.333,53.0,14.0,,4.125,32.8,28.962,25.9,198.955
2011-08-09,3.16,23.878,31.41,7.532,32.333,184.583,91.0,73.958,53.0,12.708,,4.708,33.2,29.338,26.9,197.292
2011-08-10,2.208,17.75,21.438,3.688,36.354,180.083,91.0,76.917,59.0,14.708,,4.583,32.1,28.992,26.9,194.792
2011-08-11,3.729,22.792,29.604,6.812,44.312,190.042,86.0,73.292,55.0,13.333,,4.818,33.6,29.692,27.4,203.375
2011-08-12,3.84,22.52,25.438,2.916,38.958,189.583,86.0,66.917,45.0,13.792,,2.833,35.3,30.292,27.3,203.375
2011-08-13,3.708,12.396,13.812,1.416,52.542,185.417,87.0,73.792,46.0,9.125,,3.75,33.8,29.421,26.3,194.542
2011-08-14,2.958,8.873,10.183,1.31,55.834,179.318,92.0,76.292,54.0,10.636,,3.25,32.6,29.425,27.5,189.955
2011-08-15,1.896,9.416,11.417,2.0,35.146,177.667,87.0,76.25,64.0,9.292,,2.792,31.5,29.125,27.2,186.958
2011-08-16,3.085,17.312,20.334,3.021,43.25,186.125,91.0,76.542,56.0,12.292,,3.25,32.7,29.279,27.3,198.417
2011-08-17,3.402,16.353,18.529,2.176,48.579,188.25,89.0,74.375,54.0,14.45,,1.933,32.8,29.625,27.2,202.7
2011-08-18,2.082,15.222,19.167,3.944,48.591,176.167,90.0,76.292,61.0,10.458,,2.048,32.4,29.792,27.6,186.625
2011-08-19,2.5,13.625,15.958,2.333,25.396,182.792,97.0,85.75,73.0,9.375,,0.773,29.9,24.842,21.5,192.167
2011-08-20,2.98,13.304,14.348,1.043,12.584,191.0,84.0,73.458,59.0,10.409,,0.25,25.3,23.504,22.1,201.409
2011-08-21,2.729,6.458,6.917,0.458,10.458,189.375,94.0,91.917,89.0,10.125,,0.042,22.7,20.375,19.3,199.5
2011-08-22,3.166,16.042,18.458,2.417,13.854,193.333,95.0,90.125,82.0,14.417,,0.0,22.2,20.821,19.5,207.75
2011-08-23,2.797,17.625,24.042,6.417,33.479,189.375,93.0,79.792,62.0,10.75,,2.083,30.2,25.667,21.5,200.125
2011-08-24,2.105,11.25,25.25,14.0,19.854,178.958,91.0,78.042,58.0,6.792,,4.5,31.1,27.683,25.4,185.75
2011-08-25,1.979,13.0,30.25,17.25,18.458,179.5,89.0,82.583,69.0,6.542,,4.5,28.3,27.004,26.2,186.042
2011-08-26,2.521,16.478,24.217,7.739,16.666,187.0,95.0,79.292,55.0,9.636,,1.583,31.1,26.233,22.4,196.636
2011-08-27,2.604,9.0,10.042,1.042,14.479,184.5,91.0,78.833,60.0,8.292,,0.167,27.3,23.958,21.8,192.792
2011-08-28,2.729,8.292,9.042,0.75,14.75,186.833,88.0,69.542,48.0,8.5,,0.792,30.2,25.546,21.9,195.333
2011-08-29,2.27,10.188,12.208,2.021,15.432,183.333,88.0,72.833,52.0,6.917,,0.375,29.8,25.846,23.1,190.25
2011-08-30,2.434,12.406,17.407,5.0,14.021,182.833,95.0,69.292,41.0,7.458,,0.0,30.9,26.238,22.7,190.292
2011-08-31,2.626,13.689,21.839,8.15,15.846,180.0,94.0,78.167,62.0,10.273,,0.19,30.3,26.05,21.7,190.273
2011-09-01,2.354,7.588,13.802,6.214,21.666,179.0,94.0,79.542,58.0,8.0,,0.458,31.3,27.921,24.5,187.0
2011-09-02,2.188,7.666,12.708,5.042,25.73,183.708,93.0,78.208,58.0,9.625,,0.792,31.2,28.296,25.7,193.333
2011-09-03,1.562,5.916,9.438,3.521,27.312,178.083,90.0,73.833,62.0,7.958,,0.625,30.2,28.179,26.4,186.042
2011-09-04,1.604,6.521,9.334,2.812,19.521,179.917,84.0,72.208,56.0,8.5,,0.917,30.2,27.583,26.0,188.417
2011-09-05,3.036,12.958,16.188,3.229,20.958,188.917,93.0,78.458,57.0,10.083,,1.667,29.3,26.471,25.1,199.0
2011-09-06,2.734,17.905,21.013,3.108,10.166,187.375,95.0,69.042,48.0,12.5,,0.864,28.0,24.871,22.0,199.875
2011-09-07,3.167,22.559,25.992,3.433,18.854,189.909,86.0,65.667,45.0,11.636,,1.708,28.4,24.504,19.5,201.545
2011-09-08,3.916,26.334,32.229,5.896,29.333,197.0,87.0,69.5,49.0,16.625,,4.25,29.4,25.729,22.3,213.625
2011-09-09,2.812,20.542,27.062,6.52,25.25,187.833,89.0,78.125,59.0,11.167,,3.875,29.7,26.996,24.8,199.0
2011-09-10,2.125,12.188,18.438,6.25,18.854,181.042,88.0,75.833,55.0,7.167,,3.917,31.2,27.867,25.8,188.208
2011-09-11,2.674,9.25,12.771,3.521,16.604,185.708,94.0,81.875,60.0,12.958,,1.833,29.4,26.729,25.2,198.667
2011-09-12,2.88,13.438,30.104,16.667,14.52,187.042,95.0,73.25,50.0,9.708,,2.182,31.1,27.596,24.0,196.75
2011-09-13,1.961,13.761,20.37,6.608,16.938,182.727,88.0,73.292,54.0,6.682,,4.417,31.4,27.846,25.8,189.409
2011-09-14,2.46,18.032,26.986,8.954,18.868,183.0,86.0,70.167,47.0,7.636,,3.348,31.4,27.933,25.7,190.636
2011-09-15,2.792,10.208,17.583,7.375,13.562,182.625,89.0,71.292,47.0,7.625,,2.417,31.5,27.912,25.2,190.25
2011-09-16,2.625,9.229,15.02,5.792,13.02,182.917,89.0,73.708,53.0,7.125,,2.042,31.1,27.975,25.7,190.042
2011-09-17,2.013,5.666,10.0,4.334,14.542,178.5,87.0,76.625,63.0,4.5,,2.042,30.5,28.025,26.2,183.0
2011-09-18,2.146,6.646,10.542,3.896,14.625,179.542,89.0,73.833,47.0,4.417,,4.364,31.4,28.079,26.1,183.958
2011-09-19,2.583,10.188,13.691,3.502,20.938,186.136,93.0,78.375,56.0,7.227,,1.542,31.6,25.642,20.0,193.364
2011-09-20,2.701,18.9,29.268,10.368,13.125,186.625,97.0,91.667,84.0,8.708,,0.0,21.3,19.804,18.6,195.333
2011-09-21,2.584,13.25,22.958,9.708,24.458,190.75,95.0,86.958,64.0,10.875,,0.292,26.6,22.688,17.4,201.625
2011-09-22,2.646,17.917,23.916,6.0,12.417,184.333,91.0,72.208,38.0,8.583,,1.0,29.3,23.421,18.5,192.917
2011-09-23,3.153,19.334,25.375,6.042,11.896,188.833,87.0,65.167,51.0,15.375,,0.0,21.9,20.004,18.9,204.208
2011-09-24,3.229,15.75,20.875,5.125,10.438,191.167,71.0,54.5,37.0,13.833,,0.727,24.4,20.258,16.1,205.0
2011-09-25,3.188,13.345,15.282,1.937,11.875,189.273,81.0,65.125,44.0,10.591,,1.292,23.6,19.812,16.8,199.864
2011-09-26,4.017,30.272,45.655,15.382,18.998,190.25,92.0,79.042,69.0,17.25,,0.542,19.7,18.158,17.0,207.5
2011-09-27,3.334,21.348,32.154,10.806,16.771,188.917,82.0,68.5,50.0,14.042,,0.375,23.9,19.521,17.1,202.958
2011-09-28,3.254,22.481,31.534,9.053,17.519,187.818,79.0,65.917,48.0,12.818,,0.818,24.2,19.646,15.5,200.636
2011-09-29,3.158,19.584,25.438,5.854,18.812,188.917,85.0,66.625,49.0,14.5,,1.667,25.4,21.221,17.4,203.417
2011-09-30,4.188,29.666,38.604,8.938,35.334,192.083,85.0,69.667,55.0,17.083,,1.182,27.9,24.021,20.6,209.167
2011-10-01,3.417,15.64,18.666,3.026,14.604,187.409,73.0,63.333,52.0,10.273,,0.917,23.2,21.242,19.1,197.682
2011-10-02,3.062,10.0,11.584,1.584,16.062,189.0,68.0,61.583,54.0,10.833,,0.208,20.2,18.0,17.0,199.833
2011-10-03,2.792,17.396,23.083,5.688,9.438,188.917,65.0,43.875,29.0,9.708,,0.0,22.2,18.333,15.5,198.625
2011-10-04,3.182,20.428,28.562,8.135,12.0,192.833,64.0,52.417,38.0,13.583,,0.375,20.5,17.879,14.3,206.417
2011-10-05,4.665,32.416,52.208,19.792,19.062,194.667,97.0,89.042,66.0,23.5,,0.208,17.3,15.538,13.9,218.167
2011-10-06,3.166,19.188,24.479,5.292,9.812,189.417,93.0,76.25,49.0,14.292,,0.619,24.0,19.729,15.7,203.708
2011-10-07,3.396,21.264,26.676,5.413,14.834,187.0,91.0,44.0,24.0,11.091,,0.5,24.9,20.538,17.1,198.091
2011-10-08,4.0,22.77,29.062,6.292,22.896,191.083,73.0,48.708,35.0,13.292,,0.833,22.3,18.942,15.6,204.375
2011-10-09,4.312,14.271,15.834,1.562,32.292,192.167,87.0,70.0,53.0,12.583,,0.75,23.1,19.425,16.1,204.75
2011-10-10,5.084,23.5,29.208,5.708,38.062,193.458,95.0,78.375,55.0,15.083,,1.75,23.0,19.858,16.8,208.542
2011-10-11,5.696,30.5,41.935,11.434,44.309,196.435,88.0,64.0,39.0,22.913,,1.652,24.4,20.262,17.3,219.348
2011-10-12,4.44,19.926,24.756,4.831,34.986,191.864,83.0,68.864,50.0,12.955,,1.095,22.8,19.596,16.4,204.818
2011-10-13,6.188,38.204,52.104,13.9,51.438,194.636,77.0,65.542,52.0,24.727,,4.125,23.1,20.288,16.6,219.364
2011-10-14,5.479,30.292,40.604,10.312,52.02,192.083,92.0,70.792,54.0,20.083,,3.5,24.5,20.5,16.4,212.167
2011-10-15,2.666,9.625,11.792,2.166,27.0,179.75,91.0,82.375,71.0,6.5,,1.042,24.2,23.062,21.2,186.25
2011-10-16,3.146,11.396,13.104,1.708,18.729,183.208,94.0,68.167,46.0,7.375,,0.625,26.4,23.458,21.2,190.583
2011-10-17,4.924,30.438,42.416,11.979,30.02,202.583,84.0,65.125,51.0,16.125,,0.833,23.2,20.988,17.6,218.708
2011-10-18,3.166,18.307,23.494,5.188,20.104,188.333,79.0,66.5,55.0,11.167,,0.273,20.3,18.233,14.9,199.5
2011-10-19,3.084,20.9,29.763,8.864,16.896,189.364,76.0,66.417,59.0,12.864,,0.167,16.7,15.158,14.1,202.227
2011-10-20,3.271,20.021,28.125,8.104,16.542,189.125,75.0,67.042,57.0,13.375,,0.042,20.0,16.983,14.1,202.5
2011-10-21,3.312,22.458,32.479,10.021,17.083,187.667,95.0,78.167,67.0,15.417,,0.083,20.4,17.812,15.8,203.083
2011-10-22,3.958,21.208,31.271,10.062,17.938,186.292,94.0,87.542,75.0,16.542,,0.708,21.7,19.088,15.7,202.833
2011-10-23,2.604,15.458,17.917,2.458,15.0,180.125,92.0,83.958,71.0,9.75,,2.125,23.6,21.567,19.7,189.875
2011-10-24,3.646,20.02,26.167,6.146,23.378,188.042,92.0,79.042,61.0,15.292,,1.182,22.5,19.842,18.6,203.333
2011-10-25,4.688,25.978,39.13,13.152,35.854,191.591,95.0,68.125,42.0,20.409,,2.417,24.9,21.038,17.6,212.0
2011-10-26,2.622,16.689,22.411,5.722,7.484,188.238,47.0,38.708,31.0,9.429,,0.045,20.0,16.546,12.9,197.667
2011-10-27,3.625,24.646,34.167,9.521,17.542,193.5,71.0,52.583,37.0,15.417,,1.292,18.0,14.371,10.6,208.917
2011-10-28,4.208,28.896,42.396,13.5,18.688,193.75,79.0,64.875,47.0,18.167,,1.5,19.8,15.042,10.5,211.917
2011-10-29,4.024,23.938,31.312,7.375,25.292,192.417,86.0,71.083,49.0,17.042,,1.083,20.3,15.433,10.9,209.458
2011-10-30,3.834,16.334,18.5,2.167,27.916,190.708,90.0,71.292,51.0,13.167,,0.364,19.5,16.421,13.7,203.875
2011-10-31,4.167,25.872,37.23,11.358,26.583,189.591,86.0,67.667,50.0,17.273,,0.542,21.9,17.821,15.0,206.864
2011-11-01,4.312,25.683,44.264,18.581,17.48,192.917,90.0,65.042,36.0,19.083,,0.917,20.9,16.521,13.5,212.0
2011-11-02,6.083,38.458,64.229,25.77,29.0,196.167,89.0,73.083,50.0,29.375,,2.375,20.5,16.337,11.5,225.542
2011-11-03,8.292,48.625,72.729,24.104,54.875,205.917,88.0,66.542,49.0,42.875,,2.042,20.8,17.733,15.2,248.792
2011-11-04,6.022,32.979,57.604,24.625,46.438,197.333,93.0,78.167,61.0,30.958,,1.583,21.5,17.621,14.1,228.292
2011-11-05,7.896,41.896,63.188,21.292,75.188,200.708,95.0,81.875,63.0,33.625,,2.727,21.6,18.212,14.6,234.333
2011-11-06,6.562,25.996,32.886,6.89,93.771,197.727,96.0,90.083,76.0,20.864,,0.333,19.1,17.533,16.6,218.591
2011-11-07,4.625,21.438,33.375,11.938,17.083,190.458,94.0,75.208,50.0,9.208,,1.0,21.7,17.821,15.2,199.667
2011-11-08,3.625,18.448,24.11,5.662,9.875,188.458,93.0,69.417,50.0,6.583,,0.292,16.7,14.612,12.5,195.042
2011-11-09,3.875,24.25,37.75,13.5,11.0,192.375,75.0,59.042,45.0,11.292,,0.458,16.0,13.525,10.8,203.667
2011-11-10,3.794,22.586,33.566,10.98,13.8,192.762,77.0,61.458,53.0,10.286,,1.136,15.7,13.358,11.2,203.048
2011-11-11,4.208,29.458,47.438,17.979,17.98,192.958,94.0,83.5,59.0,15.458,,0.409,12.9,11.746,10.7,208.417
2011-11-12,5.021,20.646,32.896,12.25,13.354,191.909,93.0,76.458,53.0,14.364,,0.333,19.5,15.646,12.5,206.273
2011-11-13,6.146,26.125,33.812,7.688,30.27,199.125,94.0,74.042,50.0,22.708,,1.833,20.6,16.675,12.6,221.833
2011-11-14,5.5,22.92,39.362,16.442,36.521,196.042,93.0,71.25,46.0,16.792,,1.417,19.7,16.312,12.6,212.833
2011-11-15,4.625,20.488,30.848,10.36,17.042,191.792,91.0,64.292,45.0,10.667,,1.208,15.8,13.058,11.0,202.458
2011-11-16,3.582,19.312,28.229,8.917,8.062,190.667,71.0,45.417,31.0,9.375,,0.875,15.1,12.346,9.6,200.042
2011-11-17,4.5,28.416,44.708,16.292,12.584,194.708,65.0,45.583,21.0,15.583,,1.182,19.1,13.9,9.6,210.292
2011-11-18,5.271,33.396,59.625,26.229,28.104,195.136,90.0,73.5,58.0,24.409,,1.292,13.7,11.558,9.0,219.545
2011-11-19,4.938,19.167,43.166,24.0,44.562,193.292,97.0,89.75,78.0,20.5,,0.583,21.1,16.933,11.7,213.792
2011-11-20,5.479,18.872,33.067,14.196,13.604,194.708,91.0,74.417,44.0,18.542,,0.583,21.0,16.883,13.2,213.25
2011-11-21,3.881,21.61,35.197,13.587,3.891,190.783,61.0,47.5,27.0,13.261,,0.304,15.9,12.054,7.7,204.043
2011-11-22,4.01,29.008,49.845,20.837,8.542,195.042,71.0,52.958,30.0,15.0,,1.208,14.3,10.392,6.3,210.042
2011-11-23,5.458,31.438,47.792,16.354,21.771,197.208,92.0,68.833,52.0,21.958,,2.727,14.7,12.008,8.0,219.167
2011-11-24,4.416,28.562,48.688,20.125,18.188,195.273,81.0,47.417,25.0,15.727,,0.875,17.6,13.383,9.6,211.0
2011-11-25,3.396,28.104,43.229,15.125,5.312,192.667,50.0,39.375,30.0,10.875,,0.167,15.5,11.171,8.0,203.542
2011-11-26,4.479,26.097,36.865,10.768,13.812,196.083,69.0,50.208,37.0,12.875,,1.542,12.5,10.204,5.9,208.958
2011-11-27,6.604,39.166,56.042,16.875,37.438,205.083,69.0,59.792,47.0,25.583,,2.167,13.8,10.275,6.5,230.667
2011-11-28,8.476,47.73,127.688,79.958,55.75,207.083,80.0,65.625,54.0,48.208,,1.958,13.7,11.15,8.5,255.292
2011-11-29,9.25,53.23,151.782,98.552,51.334,208.417,73.0,59.875,43.0,59.333,,2.545,17.4,13.75,11.1,267.75
2011-11-30,6.021,27.812,72.458,44.646,41.25,196.545,89.0,74.75,57.0,28.5,,1.667,18.8,14.025,10.8,225.045
2011-12-01,2.917,17.458,25.334,7.875,7.23,190.25,96.0,84.417,66.0,8.75,,0.0,10.5,7.158,4.6,199.0
2011-12-02,3.354,20.459,30.865,10.406,10.396,191.5,88.0,74.0,53.0,11.292,,0.0,6.6,5.538,3.8,202.792
2011-12-03,4.25,23.708,42.604,18.896,13.104,195.125,96.0,90.083,74.0,16.375,,0.167,18.8,10.817,6.3,211.5
2011-12-04,3.006,12.938,17.75,4.812,4.562,190.375,86.0,41.208,26.0,11.292,,0.0,15.8,13.15,10.2,201.667
2011-12-05,3.521,26.0,44.5,18.5,5.584,193.292,65.0,45.833,35.0,13.75,,0.318,15.6,10.733,7.4,207.042
2011-12-06,3.625,29.937,47.604,17.666,13.042,192.5,94.0,66.917,48.0,13.864,,0.208,9.1,7.183,5.6,206.364
2011-12-07,5.634,38.136,73.426,35.29,29.754,198.95,90.0,70.042,45.0,28.95,,1.696,12.2,8.954,6.0,227.9
2011-12-08,6.375,30.911,77.412,46.5,29.125,195.458,93.0,80.833,71.0,25.958,,1.542,8.4,7.321,5.9,221.417
2011-12-09,5.125,28.146,66.5,38.354,10.271,195.25,94.0,79.042,46.0,18.917,,0.75,6.2,4.533,2.6,214.167
2011-12-10,5.612,34.438,64.062,29.625,13.812,198.75,67.0,49.667,27.0,22.458,,1.792,10.4,6.371,1.8,221.208
2011-12-11,9.771,43.416,116.354,72.938,24.916,212.75,86.0,58.583,32.0,46.542,,2.591,12.8,7.562,1.9,259.292
2011-12-12,8.166,48.666,127.021,78.354,24.292,218.455,87.0,65.917,43.0,38.364,,2.458,13.5,8.746,3.4,256.818
2011-12-13,4.708,29.858,56.496,26.638,14.542,196.375,78.0,59.917,39.0,19.958,,1.125,12.7,8.788,5.1,216.333
2011-12-14,5.188,36.081,77.502,41.422,23.708,197.042,94.0,70.333,61.0,23.458,,1.333,8.9,7.062,4.6,220.5
2011-12-15,9.312,49.688,165.146,115.458,40.146,215.042,96.0,73.5,51.0,42.25,,3.0,14.3,9.208,4.1,257.292
2011-12-16,3.97,25.48,42.292,16.812,11.062,193.583,73.0,61.292,40.0,11.917,,1.167,12.2,8.217,2.6,205.5
2011-12-17,3.73,25.292,46.979,21.688,5.625,194.125,69.0,46.167,27.0,11.25,,0.727,9.5,5.45,1.9,205.375
2011-12-18,5.083,29.98,49.292,19.312,14.416,202.545,69.0,54.125,34.0,21.545,,1.417,11.5,5.838,1.1,224.091
2011-12-19,6.188,35.125,90.771,55.646,18.15,200.208,78.0,65.042,55.0,28.542,,1.833,9.0,5.525,2.0,228.75
2011-12-20,4.062,30.935,52.913,21.978,8.458,193.958,71.0,50.833,37.0,18.5,,1.042,10.1,6.225,2.7,212.458
2011-12-21,5.294,39.619,81.382,41.764,26.066,197.13,68.0,61.458,52.0,25.87,,1.696,9.2,5.183,2.0,223.0
2011-12-22,6.703,43.354,113.292,69.938,43.979,199.625,85.0,73.625,65.0,32.792,,2.042,6.6,4.704,3.1,232.417
2011-12-23,3.021,15.188,20.5,5.312,6.208,190.75,76.0,45.542,34.0,10.125,,0.227,7.6,5.367,3.3,200.875
2011-12-24,4.812,25.646,48.021,22.375,11.375,200.182,79.0,52.5,38.0,19.091,,1.125,7.7,4.854,2.4,219.273
2011-12-25,4.25,19.958,29.375,9.417,6.416,196.75,70.0,51.875,35.0,14.542,,1.125,7.8,4.679,1.4,211.292
2011-12-26,3.708,27.37,43.68,16.31,5.792,193.958,64.0,46.792,29.0,13.083,,0.208,7.8,4.129,1.2,207.042
2011-12-27,3.812,27.66,48.062,20.403,6.521,196.75,60.0,45.417,31.0,16.5,,0.25,8.6,4.329,0.4,213.25
2011-12-28,3.438,26.562,36.938,10.375,10.104,194.0,62.0,48.208,40.0,15.4,,0.458,8.0,5.246,2.9,209.4
2011-12-29,5.5,35.438,58.583,23.146,22.375,198.958,84.0,63.458,50.0,21.542,,2.091,9.5,5.238,0.9,220.5
2011-12-30,3.396,13.188,16.438,3.25,5.833,192.136,58.0,42.708,28.0,6.545,,0.417,9.0,5.633,2.7,198.682
2011-12-31,4.52,19.75,27.604,7.854,14.938,197.208,72.0,56.708,39.0,12.792,,0.75,9.5,4.571,0.6,210.0
2012-01-01,3.604,15.125,16.584,1.458,6.73,194.25,63.0,45.333,29.0,10.875,,0.958,8.7,6.05,2.9,205.125
2012-01-02,3.332,9.676,10.012,0.335,19.834,197.833,55.0,44.208,33.0,9.458,,2.182,13.7,10.333,7.0,207.292
2012-01-03,2.792,7.52,7.854,0.334,5.792,192.318,52.0,38.333,32.0,5.636,,0.792,9.5,5.258,1.7,197.955
2012-01-04,2.562,7.818,8.521,0.703,3.166,191.917,48.0,36.542,25.0,4.792,,0.583,6.1,2.896,0.5,196.708
2012-01-05,4.22,24.375,32.708,8.334,12.458,196.583,61.0,50.042,38.0,13.792,,0.625,5.0,2.208,-0.7,210.375
2012-01-06,4.833,29.188,40.146,10.958,14.979,204.333,67.0,52.167,39.0,15.417,,1.542,9.2,4.217,-1.5,219.75
2012-01-07,4.812,30.688,52.0,21.312,13.824,197.542,64.0,52.792,39.0,17.375,,1.25,7.8,4.658,1.5,214.917
2012-01-08,4.771,36.833,59.083,22.25,23.875,195.583,92.0,65.917,46.0,17.958,,1.091,10.4,5.779,2.1,213.542
2012-01-09,4.066,30.773,47.386,16.614,19.536,193.833,89.0,72.304,56.0,17.667,,0.652,9.5,5.875,3.8,211.5
2012-01-10,3.562,27.046,39.025,11.979,7.604,190.792,76.0,42.042,26.0,14.167,,0.0,8.2,4.946,2.3,204.958
2012-01-11,4.498,32.792,57.062,24.271,9.02,193.0,56.0,39.917,27.0,18.375,,0.167,8.7,4.546,1.4,211.375
2012-01-12,6.354,44.5,76.104,31.604,30.438,197.417,73.0,50.167,39.0,27.917,,1.208,8.5,4.154,0.5,225.333
2012-01-13,11.042,53.292,130.916,77.625,40.167,226.417,83.0,56.792,34.0,54.458,,1.875,11.9,6.688,0.2,280.875
2012-01-14,4.021,15.52,17.479,1.958,12.146,186.375,98.0,92.208,52.0,11.667,,0.0,8.1,3.204,0.3,198.042
2012-01-15,3.583,20.334,26.25,5.916,7.084,194.909,91.0,55.083,39.0,8.5,,0.583,6.3,4.004,1.6,203.409
2012-01-16,7.315,44.512,112.282,67.77,20.25,197.25,92.0,65.958,51.0,29.833,,0.708,5.0,1.688,-1.7,227.083
2012-01-17,5.326,36.271,76.979,40.708,20.916,190.526,91.0,56.167,34.0,25.105,,0.792,8.3,3.288,-1.7,215.632
2012-01-18,3.312,24.958,34.584,9.625,6.201,190.083,62.0,40.458,24.0,9.292,,0.083,6.7,2.954,-1.6,199.375
2012-01-19,6.02,39.0,74.5,35.5,15.02,199.708,73.0,47.792,26.0,22.583,,1.125,9.6,4.717,-1.1,222.292
2012-01-20,3.729,18.646,22.208,3.562,9.166,193.042,75.0,50.667,32.0,11.708,,0.364,10.3,5.083,-0.3,204.75
2012-01-21,4.896,32.625,49.48,16.854,17.812,199.0,94.0,61.458,39.0,10.727,,2.167,9.0,5.15,0.7,209.727
2012-01-22,5.334,35.384,65.398,30.014,35.834,197.708,98.0,86.625,56.0,20.542,,0.833,7.2,5.033,3.3,218.25
2012-01-23,2.832,23.536,35.816,12.28,7.933,191.773,95.0,58.083,38.0,7.727,,0.318,9.0,5.888,2.7,199.5
2012-01-24,3.917,27.292,37.583,10.292,18.25,194.542,98.0,77.458,53.0,10.042,,0.75,9.0,5.758,1.8,204.583
2012-01-25,6.875,34.562,113.208,78.646,21.354,206.375,98.0,55.125,28.0,27.5,,1.292,12.9,6.275,2.0,233.875
2012-01-26,3.062,21.188,28.146,6.958,5.104,193.5,51.0,39.792,30.0,5.708,,0.318,7.5,3.983,0.1,199.208
2012-01-27,3.98,19.354,22.916,3.562,6.438,194.727,54.0,35.292,25.0,5.227,,0.917,9.9,5.433,1.2,199.955
2012-01-28,3.312,22.081,28.456,6.375,8.188,194.833,86.0,47.542,27.0,6.708,,0.292,11.1,4.9,-0.6,201.542
2012-01-29,3.476,28.875,40.146,11.271,7.354,196.75,57.0,44.5,29.0,7.583,,0.792,12.5,6.771,1.8,204.333
2012-01-30,4.038,29.529,45.837,16.308,10.646,197.625,61.0,45.958,31.0,9.292,,1.0,14.0,7.538,2.0,206.917
2012-01-31,3.979,28.208,42.938,14.729,15.896,199.25,86.0,57.792,40.0,8.583,,1.458,9.5,4.112,-0.8,207.833
2012-02-01,6.188,45.354,88.23,42.875,38.5,205.792,98.0,73.792,45.0,25.125,,3.136,11.4,6.058,-0.4,230.917
2012-02-02,3.958,21.166,27.458,6.292,36.875,185.182,98.0,85.167,52.0,6.364,,0.417,16.4,13.275,11.3,191.545
2012-02-03,3.584,11.272,11.921,0.65,9.375,,60.0,38.0,24.0,,,1.0,13.4,10.204,6.9,
2012-02-04,4.898,35.053,52.776,17.724,24.335,,91.0,61.25,40.0,,,1.458,12.2,8.846,5.6,
2012-02-05,3.201,17.154,22.038,4.884,11.26,194.6,52.0,39.261,21.0,4.6,,1.227,13.2,9.317,6.0,199.2
2012-02-06,3.331,25.504,34.272,8.767,13.021,192.5,97.0,91.792,55.0,15.955,,0.042,6.6,2.712,1.5,208.455
2012-02-07,5.208,35.312,56.166,20.854,29.958,197.375,90.0,67.875,42.0,22.583,,1.818,14.0,6.662,2.7,219.958
2012-02-08,3.312,22.208,32.0,9.792,13.042,193.542,81.0,39.417,18.0,14.833,,0.917,7.7,4.9,1.7,208.375
2012-02-09,3.25,20.365,25.804,5.44,9.646,190.857,51.0,36.833,27.0,8.857,,0.833,9.0,4.654,0.9,199.714
2012-02-10,4.518,24.312,32.23,7.917,14.271,,73.0,52.292,35.0,,,1.333,10.1,5.0,0.4,
