date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,PM25_mean
2017-08-04,187.89600000000002,2.333,14.375,9.4795,10.8125,1.333,1.583,17.25,202.2705,12.625
2017-08-05,188.04149999999998,2.625,16.0625,8.9585,12.0415,3.083,1.083,24.417,204.10399999999998,17.292
2017-08-06,184.89600000000002,2.833,12.7915,6.583,7.7705,1.1875,1.458,24.167,197.6875,17.333
2017-08-07,189.189,2.913,11.185500000000001,8.4565,13.4785,5.022,1.304,26.0,200.3745,14.458
2017-08-08,190.0265,3.417,14.3415,10.4165,12.457999999999998,2.0415,1.125,31.7085,204.3675,18.167
2017-08-09,196.958,3.333,14.9375,13.3125,22.521,9.207999999999998,1.542,20.604,211.89600000000002,15.042
2017-08-10,194.22899999999998,2.625,11.917,8.0835,9.771,1.6875,1.667,23.0625,206.14600000000002,15.875
2017-08-11,194.16649999999998,2.208,10.729,4.167,5.104,0.9375,1.667,16.417,204.8955,9.667
2017-08-12,195.89600000000002,2.75,12.4585,6.542,8.6665,2.125,2.0,16.3125,208.35399999999998,12.417
2017-08-13,197.333,2.792,11.6875,5.2085,7.5835,2.375,2.0,14.021,209.02100000000002,11.625
2017-08-14,189.8255,2.565,9.574000000000002,4.348,5.2395,0.8915,2.348,14.5,199.3995,8.667
2017-08-15,192.417,2.417,10.75,5.875,8.1665,2.292,3.125,11.1875,203.16649999999998,7.125
2017-08-16,193.5625,2.958,13.521,8.667,14.354,5.6875,2.292,9.5625,207.08350000000002,7.5
2017-08-17,189.72899999999998,2.583,18.271,8.896,17.021,8.125,7.458,11.7085,208.0,9.5
2017-08-18,193.25,3.208,18.396,14.021,19.6665,5.6455,8.958,26.646,211.64600000000002,14.542
2017-08-19,196.083,3.042,15.375,10.5,17.646,7.1455,3.417,26.229,211.458,14.0
2017-08-20,195.3545,2.917,12.625,7.1455,9.958,2.8125,2.167,15.1875,207.9795,11.292
2017-08-21,191.185,3.087,26.1265,11.978000000000002,16.674,4.6955,2.348,19.6875,217.311,13.792
2017-08-22,194.462,3.792,19.697000000000003,16.6455,27.2085,10.5625,3.583,30.0,214.159,21.0
2017-08-23,196.4795,4.375,20.875,21.4165,37.625,16.2085,3.292,21.9795,217.35399999999998,17.875
2017-08-24,197.6085,4.125,24.826999999999998,19.4795,31.0,11.520499999999998,3.083,25.0205,222.4355,20.083
2017-08-25,198.1045,5.208,24.6455,25.458,42.1875,16.7295,3.458,32.896,222.75,25.417
2017-08-26,201.54149999999998,4.25,21.25,16.042,25.208,9.167,2.792,25.2295,222.792,19.5
2017-08-27,195.58350000000002,3.208,13.1875,6.0625,6.6455,0.5835,2.167,18.7915,208.77100000000002,13.958
2017-08-28,199.95850000000002,4.227,17.248,17.166999999999998,26.403,9.2365,2.217,23.4475,217.2065,18.696
2017-08-29,185.654,3.75,15.078,15.842500000000001,27.351499999999998,11.508999999999999,1.913,27.4545,200.73149999999998,21.542
2017-08-30,189.3125,3.458,15.7085,12.5625,26.9585,14.396,1.833,27.8545,205.02100000000002,16.833
2017-08-31,190.958,2.917,10.729,7.3125,9.3125,2.0,1.75,12.75,201.6875,6.417
2017-09-01,192.02100000000002,3.125,13.5,9.729,13.229,3.5,1.75,12.3125,205.52100000000002,7.083
2017-09-02,194.1045,3.125,11.1665,9.271,14.5835,5.3125,1.667,10.604,205.27100000000002,5.625
2017-09-03,194.52100000000002,4.083,12.896,9.3545,14.229,4.875,1.708,13.0,207.41649999999998,11.792
2017-09-04,199.3895,3.174,17.817,14.630500000000001,20.8045,6.1735,1.739,18.2705,217.2065,10.458
2017-09-05,196.0625,3.167,16.7085,12.0625,18.146,6.083,1.792,18.07,212.77100000000002,14.125
2017-09-06,196.3955,3.5,20.25,15.875,18.4585,2.5835,1.458,19.3335,216.64600000000002,11.042
2017-09-07,202.52100000000002,4.625,24.3125,19.0835,30.0,10.9165,1.708,37.604,226.83350000000002,17.667
2017-09-08,197.833,3.917,21.792,14.271,21.5,7.229,1.833,34.729,219.625,16.958
2017-09-09,194.1875,3.583,16.146,13.3335,22.3335,9.0,1.917,16.625,210.333,13.208
2017-09-10,197.083,3.833,16.1875,9.7085,13.354500000000002,3.646,1.75,21.646,213.27100000000002,17.25
2017-09-11,192.93400000000003,3.565,14.717500000000001,13.065,23.174,10.109,1.826,17.979,207.6515,14.958
2017-09-12,191.85399999999998,4.458,21.2085,19.354,39.729,20.375,1.583,17.979,213.0625,11.583
2017-09-13,192.70850000000002,3.333,18.667,16.542,25.167,8.625,2.0,14.104,211.375,10.375
2017-09-14,189.6875,3.167,16.3125,12.75,18.1045,5.354,1.75,16.0205,206.0,12.375
2017-09-15,192.3125,3.292,13.6455,15.354,23.9165,8.5625,1.917,14.7085,205.95850000000002,12.375
2017-09-16,196.22899999999998,3.042,14.792,10.8955,14.646,3.75,1.625,16.5625,211.02100000000002,11.042
2017-09-17,196.625,3.042,16.2915,7.125,9.4375,2.3125,1.375,8.9165,212.917,4.917
2017-09-18,180.0625,3.435,14.2925,9.6305,14.891000000000002,5.260999999999999,1.478,13.2085,194.3545,7.75
2017-09-19,189.68,3.792,16.379,18.0625,25.0,6.9375,2.042,16.5835,206.05849999999998,11.75
2017-09-20,203.20850000000002,5.25,28.333,28.3335,44.375,16.042,2.0,29.4585,231.54149999999998,23.583
2017-09-21,195.625,4.208,15.0,20.5415,32.8125,12.271,2.0,16.3335,210.625,13.667
2017-09-22,201.6875,4.417,21.3125,22.771,38.125,15.354,1.833,20.5835,223.0,14.375
2017-09-23,195.02100000000002,3.375,16.875,9.604,11.375,1.771,1.833,10.5835,211.8955,7.083
2017-09-24,199.16649999999998,4.875,18.771,16.229,20.4165,4.1875,2.208,18.9375,217.9375,14.167
2017-09-25,196.079,4.348,19.595,19.15,26.024,6.8735,2.045,22.43,215.674,17.417
2017-09-26,191.05700000000002,3.913,18.9435,16.6855,25.434,8.748,1.958,19.163,210.0005,16.913
2017-09-27,193.27100000000002,3.75,17.4585,15.7915,29.4375,13.645499999999998,1.75,21.9375,210.7295,16.5
2017-09-28,189.89600000000002,3.0,13.7915,12.854,18.979,6.125,1.458,11.167,203.6875,8.958
2017-09-29,192.625,3.542,15.375,19.021,31.333,12.3125,1.833,13.042,208.0,11.042
2017-09-30,199.45850000000002,4.125,19.9375,16.896,26.146,9.25,1.917,19.5,219.39600000000002,17.542
2017-10-01,198.1045,3.75,15.770499999999998,11.1875,13.3125,2.125,2.0,16.2085,213.875,14.333
2017-10-02,203.2305,4.783,20.8735,21.9785,37.913,15.934999999999999,1.913,25.3125,224.10399999999998,20.167
2017-10-03,195.8125,3.958,18.0205,15.25,26.7295,11.479,1.667,21.0835,213.833,16.375
2017-10-04,195.4375,2.792,10.9165,9.2915,14.0625,4.771,1.708,11.0205,206.35399999999998,7.958
2017-10-05,200.7765,3.0,12.940000000000001,11.4585,15.4375,3.979,1.583,12.25,213.7165,7.042
2017-10-06,206.0,3.958,20.646,20.9585,36.417,15.4585,1.833,17.0305,226.64600000000002,13.875
2017-10-07,201.125,4.667,21.0205,17.208,29.1665,11.9585,1.5,9.7915,222.14600000000002,7.708
2017-10-08,204.7295,4.708,23.7915,8.6045,19.208,10.604500000000002,1.708,12.5835,228.52100000000002,10.417
2017-10-09,193.3745,3.957,13.3785,13.261000000000001,17.587,4.3265,2.174,14.146,206.753,12.25
2017-10-10,193.375,4.917,24.3955,25.542,41.375,15.8335,1.833,26.5625,217.7705,24.417
2017-10-11,200.27100000000002,4.125,22.0205,16.3545,23.0,6.646,2.0,40.1045,222.29149999999998,25.333
2017-10-12,190.3955,3.708,16.6665,15.146,25.1875,10.042000000000002,1.958,25.7915,207.0625,20.917
2017-10-13,194.208,2.833,14.2915,13.5835,17.167,3.5835,1.75,9.375,208.5,7.0
2017-10-14,195.60399999999998,3.083,13.979,13.104,17.417,4.3125,1.75,10.979,209.58350000000002,6.917
2017-10-15,199.08350000000002,3.5,15.25,11.854,17.6045,5.75,1.583,12.479,214.333,9.75
2017-10-16,196.89800000000002,3.565,17.084,14.956499999999998,20.674,5.7175,1.435,10.5415,213.9825,8.583
2017-10-17,198.16649999999998,4.25,21.0,21.0,35.8335,14.832999999999998,1.417,11.917,219.16649999999998,9.417
2017-10-18,199.1875,3.75,19.667,13.896,27.3125,13.4165,1.625,13.396,218.85399999999998,10.042
2017-10-19,196.27100000000002,3.75,15.645499999999998,18.229,28.2295,10.0,1.458,11.3125,211.91649999999998,8.292
2017-10-20,193.85399999999998,4.083,16.333,18.0,32.3955,14.396,1.625,7.9375,210.1875,5.042
2017-10-21,194.875,4.333,18.646,16.2085,26.4165,10.207999999999998,1.542,7.271,213.5205,5.292
2017-10-22,193.58350000000002,3.5,15.4165,7.5415,10.146,2.6045,1.583,6.833,209.0,5.125
2017-10-23,189.94400000000002,3.174,13.443000000000001,9.245999999999999,16.2985,7.0525,1.857,9.6235,203.3875,4.583
2017-10-24,198.89600000000002,3.667,18.0,14.646,19.521,4.875,1.833,12.604,216.89600000000002,10.875
2017-10-25,204.458,4.292,26.6875,22.6665,37.4795,14.8125,1.833,17.646,231.1455,12.458
2017-10-26,200.789,4.476,30.997999999999998,20.793999999999997,38.0435,17.2495,1.958,15.105,231.7875,12.5
2017-10-27,203.25,4.333,26.396,22.3545,45.3335,22.979,2.0,20.854,229.64600000000002,16.375
2017-10-28,206.6045,5.083,30.354,24.75,42.292,17.5415,1.875,29.9585,236.95850000000002,26.042
2017-10-29,199.79149999999998,3.667,16.667,11.25,14.9585,3.7085,1.833,10.958,216.45850000000002,7.375
2017-10-30,193.41250000000002,3.478,14.239,13.152,22.5,9.3475,1.783,9.3125,207.6515,4.667
2017-10-31,197.7995,4.5,20.835,24.6875,47.3545,22.6665,1.542,12.0,218.635,8.083
2017-11-01,207.64600000000002,5.333,29.5625,28.7705,56.5415,27.771,1.875,18.104,237.20850000000002,15.333
2017-11-02,205.625,5.042,28.5415,23.6665,53.5415,29.875,1.75,18.854,234.16649999999998,15.375
2017-11-03,198.125,4.375,23.458,19.646,24.3955,4.75,2.0,20.712,221.58350000000002,16.0
2017-11-04,197.52100000000002,4.583,19.1875,15.292000000000002,27.6875,12.395499999999998,1.958,18.869500000000002,216.70850000000002,13.75
2017-11-05,199.875,4.5,16.0625,11.5835,17.25,5.6665,1.542,18.6795,215.9375,16.083
2017-11-06,200.3255,5.348,24.3035,28.2825,54.9565,26.674,1.652,24.875,224.6285,23.792
2017-11-07,203.47899999999998,5.458,32.9375,30.25,57.3955,27.146,1.833,29.5625,236.41649999999998,27.625
2017-11-08,210.4375,7.125,43.375,32.3125,77.479,45.1665,2.0,42.7295,253.8125,40.5
2017-11-09,196.542,4.0,18.646,14.104,32.25,18.146,1.875,16.042,215.1875,13.917
2017-11-10,201.6455,5.167,28.625,29.583,51.979,22.396,1.792,22.75,230.2705,20.958
2017-11-11,198.625,4.542,21.104,15.6665,28.875,13.2085,2.042,15.3125,219.7295,12.25
2017-11-12,194.83350000000002,3.708,14.0625,9.3545,14.271,4.9165,1.583,9.763,208.89600000000002,5.042
2017-11-13,198.487,4.391,21.682000000000002,24.826,46.674,21.848,1.826,22.8335,220.16899999999998,18.708
2017-11-14,201.70850000000002,6.083,53.9585,31.0835,64.9795,33.896,1.958,29.1875,255.66699999999997,24.25
2017-11-15,200.812,5.583,47.552499999999995,23.333,57.1875,33.854,2.042,22.479,248.364,16.5
2017-11-16,194.208,4.375,18.542,19.4375,40.4165,20.979,1.875,10.9165,212.75,6.708
2017-11-17,200.60399999999998,4.75,23.75,24.1665,43.2915,19.125,1.833,14.6875,224.35399999999998,11.917
2017-11-18,204.97899999999998,6.458,38.5625,28.104,58.625,30.521,2.0,35.354,243.54149999999998,34.875
2017-11-19,192.8125,4.042,14.479,11.2915,15.6665,4.375,1.875,8.6875,207.29149999999998,3.292
2017-11-20,203.7615,5.409,28.8095,29.700000000000003,63.75,34.05,1.636,17.478,232.57150000000001,16.478
2017-11-21,197.91649999999998,4.208,22.583,21.625,41.979,20.354,1.792,12.8335,220.5,8.625
2017-11-22,200.97899999999998,4.958,24.8125,27.875,56.9165,29.042,1.792,23.042,225.79149999999998,23.125
2017-11-23,196.66649999999998,4.5,21.7295,17.8335,30.125,12.2915,2.0,17.3335,218.39600000000002,13.208
2017-11-24,195.95850000000002,5.167,20.2915,25.9375,57.8125,31.875,1.917,9.0625,216.25,5.875
2017-11-25,202.125,6.25,34.5625,25.4375,67.104,41.6665,1.75,11.625,236.6875,8.25
2017-11-26,201.3125,6.0,26.875,20.7085,36.042,15.3335,1.792,16.9165,228.1875,13.75
2017-11-27,201.555,4.609,20.9285,20.7825,39.739000000000004,18.9565,1.913,15.646,222.4845,11.292
2017-11-28,199.45850000000002,5.083,24.8125,26.0835,48.042,21.9585,2.083,21.2295,224.27100000000002,18.875
2017-11-29,203.45850000000002,6.125,39.458,30.25,77.0625,46.8125,2.167,22.7915,242.91649999999998,21.542
2017-11-30,197.91649999999998,4.417,25.8125,24.5835,37.542,12.9585,1.875,17.5835,223.72899999999998,14.792
2017-12-01,198.1575,4.042,21.108,18.875,27.458,8.5835,1.917,10.9165,219.2655,5.5
2017-12-02,199.0625,4.875,22.0415,19.958,37.9585,18.0,1.833,12.4375,221.1045,6.875
2017-12-03,198.4375,5.917,28.2915,19.5625,30.5415,10.979,1.875,21.229,226.72899999999998,22.375
2017-12-04,196.22,5.826,29.065,31.087,72.261,41.174,1.913,21.9585,225.2855,20.708
2017-12-05,194.9375,6.083,32.354,30.3125,76.625,46.3125,2.0,15.0415,227.292,14.792
2017-12-06,193.1605,4.292,23.6385,22.7295,43.271,20.5415,1.75,11.0,216.799,7.042
2017-12-07,200.375,6.125,35.2705,29.6665,74.396,44.7295,2.0,18.875,235.64600000000002,19.292
2017-12-08,201.08350000000002,6.583,40.375,30.875,84.8955,54.021,1.958,26.75,241.45850000000002,25.583
2017-12-09,193.583,5.417,20.4585,21.5205,42.5,20.979,2.0,10.8125,214.04149999999998,7.25
2017-12-10,198.4375,6.542,28.5625,21.9165,41.8125,19.896,2.083,19.3125,227.0,
2017-12-11,194.57,5.174,25.735,25.152,54.804500000000004,29.652,2.261,16.0,220.305,9.077
2017-12-12,193.1745,4.583,20.1535,24.4585,60.896,36.4375,1.875,7.3545,213.328,3.167
2017-12-13,198.6875,4.083,15.520499999999998,19.354,44.375,25.021,1.833,8.25,214.208,3.625
2017-12-14,199.20850000000002,3.875,13.8125,19.375,41.0,21.625,1.917,7.625,213.02100000000002,5.708
2017-12-15,206.8595,6.783,33.9315,32.278,80.50800000000001,48.230000000000004,1.958,19.814999999999998,240.791,21.333
2017-12-16,212.0205,8.417,47.042,38.8125,98.125,59.3125,2.333,31.625,259.0625,33.542
2017-12-17,199.7705,4.792,19.125,12.542000000000002,23.021,10.479,1.958,9.8125,218.89600000000002,6.958
2017-12-18,203.66899999999998,6.043,28.656,34.348,73.0,38.6525,1.87,17.3125,232.3255,17.875
2017-12-19,206.5915,6.208,34.973,29.46,85.589,56.1285,2.174,15.156500000000001,241.5645,19.958
2017-12-20,206.02100000000002,5.333,28.792,28.479,56.4795,28.0,2.125,15.146,234.8125,11.25
2017-12-21,209.35649999999998,6.261,38.125,31.904,78.4105,46.506,2.083,19.22,247.48149999999998,20.13
2017-12-22,208.8125,6.958,44.3125,37.625,97.2085,59.5835,2.167,22.417,253.125,22.917
2017-12-23,206.20850000000002,7.167,41.896,32.146,70.1665,38.0205,2.042,23.5415,248.1045,24.958
2017-12-24,209.10399999999998,7.25,38.2085,28.1665,46.0625,17.8955,2.125,42.625,247.3125,48.042
2017-12-25,198.82150000000001,4.435,14.683,14.413,26.238999999999997,11.826,2.087,21.3125,213.504,18.833
2017-12-26,196.58249999999998,4.167,12.3255,18.479,38.169,19.69,1.826,6.8725,208.9075,5.458
2017-12-27,188.692,3.87,13.721,17.0835,34.5625,17.4795,1.708,6.6875,202.413,2.75
2017-12-28,190.44150000000002,3.5,11.280000000000001,15.3125,28.0,12.6875,1.75,6.7085,201.7215,2.917
2017-12-29,200.875,4.0,11.0415,13.8125,24.5205,10.7085,2.042,7.0625,211.91649999999998,5.0
2017-12-30,202.583,4.75,16.3335,14.8335,25.0835,10.25,1.75,8.9375,218.91649999999998,4.917
2017-12-31,211.375,5.875,25.0205,19.2085,30.125,10.917000000000002,1.667,19.625,236.39600000000002,20.458
2018-01-01,199.5625,4.167,14.646,13.292000000000002,17.229,3.9375,2.125,9.979,214.20850000000002,5.75
2018-01-02,197.125,3.292,12.396,9.1875,12.4585,3.2705,2.0,6.5415,209.5205,1.333
2018-01-03,196.66649999999998,3.583,10.6875,9.604,14.707999999999998,5.104,1.917,7.729,207.35399999999998,0.958
2018-01-04,202.0,4.875,17.875,22.4375,32.25,9.8125,2.125,10.6455,219.875,10.625
2018-01-05,202.25,5.25,18.521,15.979,35.3125,19.3335,2.167,11.229,220.77100000000002,7.333
2018-01-06,195.5205,3.583,9.5835,6.354,9.75,3.396,1.917,9.3125,205.10399999999998,4.708
2018-01-07,197.997,4.522,16.2965,23.913,45.913,22.0,1.957,8.854,214.2935,7.75
2018-01-08,207.47899999999998,6.917,36.5625,40.25,93.333,53.083,2.542,15.875,244.04149999999998,20.0
2018-01-09,197.85399999999998,3.417,11.5625,16.104,32.104,16.0,2.0,9.9795,209.41649999999998,5.292
2018-01-10,204.0205,6.708,31.208,36.0,84.604,48.604,1.958,16.6045,235.2295,22.375
2018-01-11,200.02100000000002,5.083,22.104,23.875,57.3125,33.4375,2.042,12.7915,222.125,12.917
2018-01-12,204.7705,5.708,25.5415,32.6875,56.8125,24.125,1.958,18.8335,230.3125,26.917
2018-01-13,200.375,4.458,19.0,16.875,22.125,5.25,2.167,14.5625,219.375,17.167
2018-01-14,204.079,5.13,25.7675,24.7175,44.174,19.4565,2.087,11.979,229.8465,14.375
2018-01-15,207.6015,6.609,39.9565,38.067,91.25200000000001,53.185,2.167,17.769,247.558,24.174
2018-01-16,206.7125,6.167,27.1005,22.315,54.585,32.269999999999996,2.182,14.203,233.813,15.417
2018-01-17,199.5,5.458,15.0625,24.4375,43.333,18.8955,2.208,11.8595,214.5625,9.0
2018-01-18,196.0625,3.458,10.0835,13.8125,24.458,10.646,2.0,9.583,206.1455,5.208
2018-01-19,198.14600000000002,4.792,16.25,23.1665,42.7915,19.625,2.042,9.7085,214.39600000000002,4.375
2018-01-20,200.29149999999998,4.917,16.396,15.646,23.3955,7.75,2.417,13.7085,216.6875,11.208
2018-01-21,198.81599999999997,3.87,13.922,17.6525,31.3045,13.652,1.957,10.3335,212.7385,4.417
2018-01-22,202.5625,4.5,22.75,25.021,61.396,36.375,2.125,11.896,225.3125,8.667
2018-01-23,202.0205,5.208,25.083,31.4165,58.0625,26.646,2.333,14.646,227.1045,13.583
2018-01-24,197.27100000000002,3.25,11.3125,13.0415,22.375,9.332999999999998,2.042,10.625,208.583,4.458
2018-01-25,199.95850000000002,4.083,16.7085,26.104,41.5,15.396,2.25,11.271,216.667,6.292
2018-01-26,198.708,3.5,14.271,13.604,21.979,8.375,2.0,11.6045,212.97899999999998,8.375
2018-01-27,197.33350000000002,3.333,9.375,8.604,14.5415,5.9375,1.917,8.3545,206.708,2.833
2018-01-28,202.3905,5.609,29.255000000000003,37.7825,74.02199999999999,36.239000000000004,2.391,17.1455,231.6455,17.5
2018-01-29,196.83350000000002,3.667,8.6665,11.8335,21.375,9.542000000000002,2.0,12.713000000000001,205.5,10.958
2018-01-30,203.4375,5.75,26.0625,33.729,62.125,28.396,2.375,23.6905,229.5,21.792
2018-01-31,203.167,5.417,29.1875,31.542,67.958,36.417,2.417,19.146,232.3545,21.542
2018-02-01,195.45850000000002,3.208,9.6455,12.270499999999998,22.0205,9.75,,9.0625,205.10399999999998,2.792
2018-02-02,196.2295,5.0,16.9375,24.4165,48.2915,23.875,,12.146,213.16649999999998,8.375
2018-02-03,200.8125,5.75,23.646,23.5,38.25,14.75,,17.229,224.45850000000002,14.833
2018-02-04,200.1495,4.609,15.352,17.087,31.435000000000002,14.348,,13.792000000000002,215.50099999999998,12.375
2018-02-05,201.45850000000002,3.708,13.3335,17.4375,23.271,5.8335,,15.9375,214.79149999999998,13.708
2018-02-06,208.0625,7.083,38.9585,33.333,75.4165,42.0835,,27.333,247.02100000000002,34.75
2018-02-07,213.66649999999998,7.917,52.979,38.146,103.75,65.604,,26.1045,266.6455,33.75
2018-02-08,199.3125,3.667,13.146,12.8335,21.3125,8.4795,,9.042,212.458,4.875
2018-02-09,202.4375,3.958,16.5625,16.729,21.25,4.521,,14.1875,219.0,14.5
2018-02-10,201.08350000000002,3.708,11.875,9.979,13.7085,3.7295,,9.375,212.95850000000002,5.083
2018-02-11,199.85000000000002,3.565,17.078,16.8265,22.4565,5.63,,14.6875,216.928,15.958
2018-02-12,198.1505,3.609,14.8195,19.5655,34.261,14.6955,,11.5435,212.97,10.13
2018-02-13,200.77100000000002,4.167,19.9375,25.104,36.6875,11.582999999999998,,13.9165,220.708,11.583
2018-02-14,197.4795,3.208,11.146,14.145499999999998,23.5835,9.4375,,10.2915,208.625,7.083
2018-02-15,198.77100000000002,3.708,18.5625,27.5,37.958,10.4585,,13.479500000000002,217.33350000000002,14.792
2018-02-16,201.8545,5.125,22.5625,23.125,43.0625,19.9375,,17.4375,224.417,18.792
2018-02-17,196.58350000000002,4.042,11.125,8.646,12.625,3.9795,,13.207999999999998,207.708,14.167
2018-02-18,199.076,5.0,20.2125,30.195500000000003,55.087,24.8915,,14.25,219.2885,12.583
2018-02-19,204.1875,5.833,33.7705,42.0205,67.458,25.4375,,23.612,237.958,29.75
2018-02-20,197.83350000000002,4.583,23.25,21.375,39.7915,18.4165,,22.375,221.08350000000002,26.417
2018-02-21,193.9795,3.292,10.375,13.7085,22.354,8.646,,10.8915,204.3545,5.667
2018-02-22,197.16649999999998,3.75,17.458,23.3335,32.771,9.4375,,12.327,214.625,11.792
2018-02-23,195.5,3.583,11.8125,11.25,14.896,3.646,,19.625,207.3125,17.125
2018-02-24,198.583,4.25,14.4375,15.9585,21.542,5.5835,,18.8955,213.0205,17.417
2018-02-25,196.9105,4.522,20.5195,25.478,38.4345,12.956499999999998,,20.3125,217.43,22.333
2018-02-26,195.625,3.833,12.8125,15.396,20.1875,4.7915,,23.7705,208.4375,24.833
2018-02-27,199.458,3.667,14.4375,18.8125,24.4165,5.604,,19.146,213.8955,16.458
2018-02-28,202.6875,5.167,27.6875,30.8125,47.583,16.771,,21.445,230.375,26.417
2018-03-01,198.89600000000002,4.875,20.3955,25.5,36.146,10.646,,16.0625,219.29149999999998,19.542
2018-03-02,197.47899999999998,4.25,12.25,12.979,18.229,5.25,,18.0625,209.7295,21.417
2018-03-03,200.58350000000002,4.625,17.104,14.7915,18.6665,3.875,,22.6665,217.6875,28.583
2018-03-04,195.119,3.739,13.2615,16.3695,24.348,7.978,,9.0205,208.38049999999998,9.5
2018-03-05,197.41649999999998,3.833,13.896,17.146,25.1875,8.0415,,17.396,211.3125,18.792
2018-03-06,202.125,5.125,25.8335,30.4375,42.8545,12.4165,,28.2705,227.95850000000002,35.208
2018-03-07,196.64600000000002,4.375,17.479,17.6875,25.2915,7.604,,13.6875,214.125,14.167
2018-03-08,196.54149999999998,3.375,9.5625,14.021,25.4375,11.4165,,7.1455,206.1045,9.0
2018-03-09,198.125,4.292,19.9585,22.5835,44.542,21.9585,,10.25,218.08350000000002,12.75
2018-03-10,201.79149999999998,4.667,22.6045,19.25,25.2295,5.979,,15.854,224.39600000000002,17.25
2018-03-11,192.52249999999998,3.182,13.158999999999999,13.386499999999998,21.4775,8.090499999999999,,7.2175,205.68200000000002,4.696
2018-03-12,192.9375,4.167,17.104,21.9585,30.9585,9.0,,11.5415,210.042,11.875
2018-03-13,196.066,4.042,16.880499999999998,19.0835,34.8125,15.729,,10.479,212.94650000000001,13.417
2018-03-14,199.45850000000002,3.958,14.521,20.4375,34.5625,14.125,,8.417,213.97899999999998,7.292
2018-03-15,198.97899999999998,3.958,14.396,21.7085,31.0625,9.354,,13.1665,213.375,15.708
2018-03-16,199.20850000000002,4.25,16.8545,16.0835,23.146,7.0625,,14.917000000000002,216.0625,19.0
2018-03-17,198.6875,3.833,11.646,10.25,13.917000000000002,3.667,,10.4375,210.33350000000002,11.042
2018-03-18,195.839,3.13,12.416,16.608999999999998,23.0215,6.413,,7.7915,208.255,6.167
2018-03-19,199.0625,4.417,26.229,30.625,49.896,19.271,,14.770499999999998,225.292,18.25
2018-03-20,193.875,3.292,17.1045,21.625,30.8335,9.2085,,13.729,210.97899999999998,15.333
2018-03-21,194.1685,3.625,19.0435,16.0625,22.3125,6.25,,13.375,213.212,15.375
2018-03-22,195.14600000000002,3.833,16.0415,15.6875,28.2915,12.604,,9.7705,211.1875,7.375
2018-03-23,196.6455,3.0,11.854,11.5415,17.646,6.1045,,8.625,208.5,7.75
2018-03-24,198.04149999999998,3.375,12.792,11.375,16.0205,4.6455,,9.75,210.83350000000002,9.625
2018-03-25,198.0435,3.87,16.4325,23.3915,33.022,9.629999999999999,,14.3335,214.476,15.458
2018-03-26,198.08350000000002,4.042,20.7705,23.6455,32.2705,8.625,,17.6875,218.85399999999998,21.667
2018-03-27,194.5625,3.81,13.8125,19.875,28.6665,8.7915,,15.125,208.375,14.458
2018-03-28,194.47899999999998,3.667,12.6875,16.0625,23.25,7.1875,,10.5835,207.16649999999998,10.0
2018-03-29,197.125,3.125,9.354,9.75,11.2295,1.479,,10.4375,206.4795,9.792
2018-03-30,199.64600000000002,4.417,18.0625,18.4585,26.6665,8.2085,,21.958,217.70850000000002,24.958
2018-03-31,195.875,3.792,13.6455,8.6875,10.979,2.2915,,12.8125,209.52100000000002,13.458
2018-04-01,194.97899999999998,3.833,17.5835,12.4375,15.646,3.208,2.083,20.2085,212.5625,17.375
2018-04-02,198.93,4.043,17.747,15.108999999999998,25.3915,10.2825,2.087,33.4375,216.6765,24.583
2018-04-03,197.833,4.333,18.8125,18.958,25.5,6.5415,2.333,41.5835,216.6455,30.25
2018-04-04,201.4375,4.5,26.5415,22.2085,36.167,13.9585,2.417,46.3545,227.97899999999998,33.375
2018-04-05,197.41649999999998,3.5,14.520499999999998,14.3335,18.583,4.25,2.292,15.854500000000002,211.9375,8.167
2018-04-06,194.20850000000002,3.292,15.6875,12.1665,19.104,6.9375,1.958,23.4795,209.89600000000002,11.625
2018-04-07,194.25,3.417,19.4375,11.146,15.9165,4.771,1.917,14.646,213.6875,6.875
2018-04-08,197.47899999999998,4.458,16.5,12.9165,18.3545,5.4375,1.958,18.0205,213.97899999999998,8.042
2018-04-09,198.58499999999998,3.957,11.456,22.348,37.435,15.0865,2.0,14.229,210.0405,10.333
2018-04-10,198.696,3.773,16.913,19.564999999999998,26.7605,7.1955,2.227,17.6045,215.60899999999998,14.263
2018-04-11,196.16649999999998,3.875,23.354,19.292,31.917,12.625,2.083,21.354,219.5205,16.083
2018-04-12,194.625,3.833,20.1665,18.354,28.083,9.729,1.958,18.292,214.79149999999998,18.833
2018-04-13,195.333,3.917,14.3125,17.271,27.1875,9.9165,2.0,15.2915,209.64600000000002,12.5
2018-04-14,197.35399999999998,3.833,19.5415,16.3125,23.396,7.0835,1.875,16.7915,216.89600000000002,13.25
2018-04-15,198.4345,3.875,39.973,9.7295,13.1875,3.458,1.958,18.354,238.40750000000003,12.083
2018-04-16,201.904,3.522,15.663,12.302499999999998,19.993000000000002,7.691,1.87,24.875,217.567,13.583
2018-04-17,203.125,3.875,21.146,20.5625,30.0,9.4375,1.708,16.917,224.2705,10.875
2018-04-18,202.91649999999998,3.583,20.833,17.7915,24.417,6.625,1.708,20.2915,223.75,13.0
