date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,CO_mean
2018-05-22,18.587,24.185,5.598,2.229,8.812,2.333
2018-05-23,14.542,19.868,5.327,0.479,4.833,1.333
2018-05-24,21.733,28.458,6.725,3.528,8.684,3.217
2018-05-25,27.592,36.605,9.014,3.479,14.458,3.917
2018-05-26,24.075,30.675,6.6,5.292,16.292,3.875
2018-05-27,17.522,20.296,2.774,5.485,19.354,4.304
2018-05-28,18.425,24.517,6.092,3.031,8.958,2.833
2018-05-29,25.0,30.617,5.617,3.886,12.833,2.375
2018-05-30,16.648,21.887,5.239,1.009,7.958,1.875
2018-05-31,23.988,35.768,11.78,1.99,10.104,3.13
2018-06-01,9.756,12.925,3.169,0.5,8.542,1.792
2018-06-02,12.453,15.49,3.037,2.053,9.771,2.458
2018-06-03,9.197,10.427,1.23,2.128,9.396,2.957
2018-06-04,16.838,21.488,4.65,2.295,11.98,2.333
2018-06-05,18.333,24.792,6.458,2.188,8.5,2.667
2018-06-06,12.911,17.525,4.613,0.478,1.85,1.458
2018-06-07,18.004,23.123,5.119,1.859,6.146,2.375
2018-06-08,26.584,38.852,12.268,4.016,14.5,3.913
2018-06-09,8.975,11.175,2.2,0.896,15.875,2.458
2018-06-10,4.487,4.93,0.443,0.293,8.979,1.174
2018-06-11,10.267,14.483,4.217,0.462,2.582,1.478
2018-06-12,15.742,23.683,7.942,1.74,2.688,2.167
2018-06-13,8.608,11.642,3.033,0.302,3.334,1.167
2018-06-14,15.592,22.2,6.608,2.072,8.0,1.625
2018-06-15,10.375,14.908,4.533,0.313,6.688,1.125
2018-06-16,4.7,6.142,1.442,0.312,3.916,0.958
2018-06-17,7.209,8.461,1.252,0.889,7.52,1.783
2018-06-18,9.058,12.042,2.983,0.271,3.916,0.958
2018-06-19,24.567,35.575,11.008,3.542,6.416,2.417
2018-06-20,23.354,36.166,12.812,1.49,4.0,2.792
2018-06-21,27.558,44.375,16.817,4.792,9.682,3.696
2018-06-22,22.992,31.208,8.217,3.412,17.812,3.75
2018-06-23,14.142,16.45,2.308,0.788,11.667,2.083
2018-06-24,14.722,17.2,2.478,3.967,14.188,3.565
2018-06-25,22.233,29.2,6.967,4.114,21.229,3.708
2018-06-26,15.608,24.7,9.092,2.962,13.062,2.0
2018-06-27,9.658,23.033,13.375,2.344,8.958,1.333
2018-06-28,10.933,24.958,14.025,2.395,10.25,1.522
2018-06-29,11.5,29.517,18.017,2.625,5.584,2.375
2018-06-30,10.398,20.387,9.988,1.302,5.406,1.833
2018-07-01,7.504,12.861,5.356,1.185,8.208,2.087
2018-07-02,9.992,23.975,13.983,1.219,7.479,1.25
2018-07-03,12.834,27.684,14.849,1.488,6.196,2.13
2018-07-04,9.783,19.192,9.408,1.76,8.479,1.333
2018-07-05,11.092,19.425,8.333,1.834,5.354,1.833
2018-07-06,18.695,40.334,21.639,0.963,3.062,2.792
2018-07-07,14.067,30.242,16.175,1.052,4.646,2.75
2018-07-08,8.965,15.017,6.052,1.054,4.062,1.87
2018-07-09,12.133,26.483,14.35,1.76,6.23,1.625
2018-07-10,16.325,34.892,18.567,2.802,8.708,2.208
2018-07-11,19.989,33.802,13.813,3.844,12.75,2.625
2018-07-12,18.85,34.8,15.95,2.844,12.438,1.917
2018-07-13,20.415,33.667,13.252,2.69,18.375,2.348
2018-07-14,15.733,18.7,2.967,2.323,21.104,3.083
2018-07-15,11.704,13.504,1.8,2.75,23.854,2.783
2018-07-16,13.958,17.133,3.175,4.427,29.125,2.708
2018-07-17,22.991,37.842,14.851,4.575,25.666,2.625
2018-07-18,20.992,34.458,13.467,4.25,27.458,2.75
2018-07-19,22.342,30.808,8.467,2.927,30.32,2.435
2018-07-20,11.957,23.059,11.102,2.275,11.396,1.875
2018-07-21,7.508,15.533,8.025,1.781,4.896,1.875
2018-07-22,7.609,12.009,4.4,2.37,5.979,2.043
2018-07-23,17.392,27.425,10.033,2.823,12.812,2.167
2018-07-24,12.625,20.192,7.567,2.438,13.375,1.792
2018-07-25,18.488,23.927,5.44,2.682,19.875,2.318
2018-07-26,16.866,25.302,8.452,3.66,20.042,2.625
2018-07-27,15.396,21.695,6.298,2.285,11.334,2.333
2018-07-28,7.583,10.483,2.9,0.75,13.208,1.25
2018-07-29,5.435,7.209,1.774,0.38,4.479,1.304
2018-07-30,7.158,10.7,3.542,0.26,6.466,0.833
2018-07-31,13.166,18.617,5.45,1.521,9.312,1.625
2018-08-01,13.124,22.28,9.155,2.051,13.432,1.826
2018-08-02,14.992,24.467,9.475,3.281,16.52,2.375
2018-08-03,19.166,29.921,10.755,6.4,18.254,2.792
2018-08-04,14.008,17.292,3.283,1.782,12.021,2.833
2018-08-05,13.061,14.739,1.678,4.0,20.312,2.87
2018-08-06,12.221,15.627,3.405,2.027,16.104,1.75
2018-08-07,7.688,11.062,3.375,0.733,6.792,1.609
2018-08-08,6.65,10.233,3.583,0.302,6.146,1.083
2018-08-09,8.763,20.887,12.123,0.881,3.458,1.25
2018-08-10,15.017,21.842,6.825,2.406,8.708,2.042
2018-08-11,8.542,11.092,2.55,2.26,24.021,2.5
2018-08-12,7.261,10.626,3.365,2.206,6.417,2.043
2018-08-13,7.633,13.917,6.284,2.761,6.292,1.917
2018-08-14,9.567,15.95,6.383,3.688,6.792,2.042
2018-08-15,7.3,11.825,4.525,1.354,3.961,1.522
2018-08-16,8.6,17.55,8.95,2.384,6.654,1.708
2018-08-17,4.703,7.309,2.606,0.5,4.77,1.708
2018-08-18,9.825,12.558,2.733,1.594,7.104,1.792
2018-08-19,6.382,7.139,0.756,1.086,10.062,1.652
2018-08-20,9.77,13.245,3.475,0.635,6.486,0.292
2018-08-21,10.836,20.552,9.716,1.146,5.084,1.292
2018-08-22,8.709,16.667,7.958,0.867,5.316,1.417
2018-08-23,4.384,7.943,3.56,0.488,4.271,0.458
2018-08-24,8.702,15.253,6.55,1.967,10.458,2.304
2018-08-25,8.966,15.433,6.467,2.125,9.521,2.125
2018-08-26,7.496,12.382,4.887,2.543,7.48,1.652
2018-08-27,15.6,28.283,12.683,3.604,10.625,2.208
2018-08-28,21.867,33.192,11.325,4.75,15.395,2.458
2018-08-29,14.491,23.267,8.775,3.656,17.245,1.783
2018-08-30,11.792,22.883,11.091,3.031,7.989,1.792
2018-08-31,14.442,26.55,12.108,4.281,12.917,1.958
2018-09-01,13.175,20.275,7.1,1.406,6.792,2.458
2018-09-02,8.339,9.756,1.418,1.413,6.75,2.478
2018-09-03,14.641,25.803,11.162,1.061,8.354,2.0
2018-09-04,6.021,11.816,5.795,0.5,3.072,0.154
2018-09-05,19.648,31.545,11.897,2.403,11.516,4.25
2018-09-06,20.983,32.535,11.552,3.881,15.98,2.917
2018-09-07,11.16,24.962,13.802,1.979,6.958,1.773
2018-09-08,13.158,15.85,2.692,0.729,4.98,2.042
2018-09-09,11.219,15.76,4.54,0.663,5.021,2.13
2018-09-10,11.425,21.033,9.608,0.5,2.146,1.75
2018-09-11,10.508,16.467,5.958,0.542,4.0,1.167
2018-09-12,11.667,15.8,4.133,0.51,6.413,1.043
2018-09-13,14.185,19.195,5.01,0.773,10.104,1.417
2018-09-14,12.108,16.5,4.392,0.5,5.542,1.208
2018-09-15,17.825,24.692,6.867,2.698,6.916,2.458
2018-09-16,13.765,18.939,5.174,4.196,13.792,3.609
2018-09-17,9.617,12.934,3.317,0.917,8.708,2.333
2018-09-18,16.092,24.117,8.025,0.979,14.479,2.708
2018-09-19,15.417,22.342,6.925,0.854,6.875,1.87
2018-09-20,17.261,24.067,6.806,0.573,4.938,1.5
2018-09-21,18.967,28.675,9.708,0.542,3.021,1.833
2018-09-22,12.147,16.875,4.728,0.781,5.25,2.333
2018-09-23,9.174,10.174,1.0,1.087,8.562,2.391
2018-09-24,12.392,14.583,2.192,1.573,16.417,3.0
2018-09-25,13.617,18.625,5.008,0.562,8.334,1.792
2018-09-26,15.502,20.432,4.93,0.501,5.55,1.565
2018-09-27,16.6,25.658,9.058,1.344,3.542,2.292
2018-09-28,15.265,22.114,6.849,1.264,5.104,1.875
2018-09-29,8.975,11.092,2.117,0.5,3.354,1.083
2018-09-30,2.965,3.583,0.618,0.511,0.875,0.739
2018-10-01,12.35,16.92,4.569,1.144,7.292,2.609
2018-10-02,16.913,24.531,7.618,1.592,8.916,2.542
2018-10-03,15.725,21.8,6.075,1.094,7.73,2.042
2018-10-04,13.292,17.583,4.292,0.729,9.896,1.583
2018-10-05,11.692,15.6,3.908,0.562,10.083,1.292
2018-10-06,10.2,15.808,5.608,1.281,6.917,2.042
2018-10-07,6.652,7.687,1.035,1.054,4.271,2.13
2018-10-08,7.342,8.708,1.366,0.896,4.667,1.375
2018-10-09,14.517,19.567,5.05,1.031,8.822,1.696
2018-10-10,19.101,26.072,6.97,0.594,10.375,1.708
2018-10-11,22.542,29.925,7.383,1.208,9.208,3.083
2018-10-12,7.392,10.2,2.808,0.49,3.771,1.25
2018-10-13,10.925,14.775,3.85,0.906,6.375,1.958
2018-10-14,9.084,11.079,1.995,1.5,7.042,2.391
2018-10-15,19.275,25.467,6.192,1.708,8.604,2.375
2018-10-16,14.567,19.316,4.75,0.51,8.521,1.708
2018-10-17,11.285,15.323,4.038,0.792,8.0,1.652
2018-10-18,21.783,29.9,8.117,1.812,8.583,2.708
2018-10-19,18.417,25.975,7.558,1.25,11.416,2.792
2018-10-20,6.342,8.025,1.683,0.438,3.708,1.208
2018-10-21,9.494,11.547,2.053,1.0,6.5,2.261
2018-10-22,16.975,23.508,6.533,1.094,9.521,1.917
2018-10-23,16.95,22.85,5.9,1.01,10.521,1.542
2018-10-24,13.083,17.183,4.1,0.51,12.812,2.043
2018-10-25,14.267,19.225,4.958,0.49,13.625,1.917
2018-10-26,19.658,26.158,6.5,1.438,11.482,2.333
2018-10-27,10.742,14.433,3.692,0.854,9.25,2.792
2018-10-28,8.817,10.435,1.617,0.978,7.958,2.13
2018-10-29,21.758,30.95,9.192,1.75,9.729,3.273
2018-10-30,14.45,20.692,6.242,0.906,7.896,2.25
2018-10-31,15.092,22.016,6.925,0.708,5.562,2.417
2018-11-01,10.8,16.108,5.308,0.458,3.438,1.542
2018-11-02,13.15,18.808,5.658,0.469,4.125,1.625
2018-11-03,12.858,15.75,2.892,0.74,4.896,2.25
2018-11-04,9.217,10.487,1.27,1.228,7.77,2.304
2018-11-05,21.312,31.09,9.778,1.616,8.502,2.391
2018-11-06,9.834,13.183,3.35,0.562,5.896,1.417
2018-11-07,11.183,15.167,3.984,0.625,7.75,1.458
2018-11-08,22.125,29.592,7.467,1.844,12.771,2.583
2018-11-09,20.017,27.342,7.325,1.125,10.155,2.625
2018-11-10,9.283,11.158,1.875,0.938,11.396,2.667
2018-11-11,13.296,14.609,1.313,1.206,18.521,3.87
2018-11-12,26.768,39.87,13.102,2.026,20.938,4.167
2018-11-13,7.842,10.428,2.586,0.5,5.52,1.739
2018-11-14,7.733,11.208,3.475,0.5,4.182,1.083
2018-11-15,13.117,18.125,5.008,0.49,3.146,1.667
2018-11-16,22.607,33.347,10.74,0.879,5.084,2.833
2018-11-17,15.692,21.317,5.625,1.114,7.979,2.708
2018-11-18,13.603,15.849,2.245,1.174,7.542,3.217
2018-11-19,13.212,18.823,5.611,0.625,7.25,2.458
2018-11-20,14.006,19.739,5.733,0.751,7.208,2.417
2018-11-21,28.058,39.65,11.591,1.531,10.876,4.0
2018-11-22,21.392,31.858,10.467,1.25,7.5,3.167
2018-11-23,9.967,13.35,3.383,0.76,4.375,2.167
2018-11-24,19.208,25.6,6.392,0.781,4.354,3.292
2018-11-25,20.809,26.217,5.409,2.022,11.104,4.348
2018-11-26,33.192,52.633,19.442,1.302,18.708,4.958
2018-11-27,35.25,50.925,15.675,2.802,23.625,4.917
2018-11-28,25.108,37.457,12.349,2.198,20.334,4.333
2018-11-29,13.848,20.18,6.332,1.172,14.438,2.348
2018-11-30,29.283,42.292,13.008,1.708,20.812,4.375
2018-12-01,18.254,27.786,9.531,2.031,18.896,4.0
2018-12-02,11.85,13.607,1.757,1.0,13.584,3.522
2018-12-03,19.133,28.025,8.892,0.583,11.458,2.625
2018-12-04,23.165,37.13,13.966,1.422,8.875,3.083
2018-12-05,9.133,13.633,4.5,0.694,5.087,2.348
2018-12-06,24.042,39.425,15.383,1.08,8.521,3.667
2018-12-07,16.167,27.325,11.158,0.688,6.98,3.292
2018-12-08,5.875,9.35,3.475,0.5,4.334,1.792
2018-12-09,4.035,5.382,1.348,0.424,4.396,2.174
2018-12-10,17.475,29.892,12.416,0.448,3.375,2.625
2018-12-11,23.1,40.1,17.0,0.604,4.5,2.667
2018-12-12,17.333,36.07,19.1,0.931,3.667,2.917
2018-12-13,18.602,33.273,14.671,1.076,6.666,3.087
2018-12-14,10.592,19.192,8.6,0.573,6.312,2.292
2018-12-15,11.225,15.742,4.517,0.354,7.188,2.5
2018-12-16,16.817,20.635,3.817,0.815,7.584,3.348
2018-12-17,18.295,34.355,16.395,0.692,10.036,3.409
2018-12-18,17.392,31.025,13.633,1.0,11.792,3.333
2018-12-19,25.808,46.733,20.925,2.198,12.458,4.083
2018-12-20,40.95,98.326,57.23,3.323,22.812,7.375
2018-12-21,24.488,39.102,14.614,0.998,16.625,3.875
2018-12-22,24.675,33.208,8.533,1.282,13.334,4.125
2018-12-23,17.374,21.165,3.791,1.544,11.062,4.0
2018-12-24,6.233,7.617,1.383,0.49,4.125,2.25
2018-12-25,27.342,46.042,18.7,1.594,8.438,3.958
2018-12-26,35.475,62.708,27.233,2.552,15.875,4.75
2018-12-27,10.839,17.871,7.033,0.636,6.196,2.478
2018-12-28,8.26,14.123,5.862,0.445,2.875,1.542
2018-12-29,7.658,11.092,3.433,0.5,3.583,2.083
2018-12-30,6.444,8.139,1.696,0.413,3.062,2.043
2018-12-31,8.408,10.092,1.683,0.365,5.042,2.375
