date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean
2017-12-22,8.333,42.104,90.312,48.208,20.916,,2.917
2017-12-23,8.833,37.728,80.168,42.441,24.355,,2.739
2017-12-24,8.25,33.958,54.292,20.333,26.333,,
2017-12-25,6.458,16.936,28.17,11.234,11.334,,1.818
2017-12-26,5.583,20.958,35.396,14.438,4.292,,1.708
2017-12-27,5.458,21.167,40.042,18.875,2.646,,1.25
2017-12-28,6.542,25.958,48.5,22.542,4.979,,1.75
2017-12-29,6.042,23.854,36.396,12.542,5.688,,2.208
2017-12-30,5.625,13.854,19.23,5.375,4.25,,1.667
2017-12-31,6.875,19.854,27.062,7.208,10.896,,1.708
2018-01-01,6.542,19.438,25.042,5.604,10.23,,2.042
2018-01-02,6.167,14.75,19.27,4.52,4.896,,1.542
2018-01-03,5.958,13.792,18.625,4.834,4.375,,1.625
2018-01-04,6.917,21.312,29.896,8.583,6.987,,2.0
2018-01-05,8.125,21.73,34.771,13.042,9.417,,2.292
2018-01-06,6.167,10.062,13.021,2.958,4.771,,1.167
2018-01-07,7.417,24.104,37.812,13.708,5.834,,1.75
2018-01-08,9.792,37.166,78.312,41.146,16.188,,2.958
2018-01-09,5.348,19.608,29.066,9.456,7.365,,1.565
2018-01-10,7.417,39.375,86.875,47.5,17.188,,2.083
2018-01-11,5.542,22.438,48.666,26.23,10.792,,1.875
2018-01-12,5.75,28.104,41.062,12.958,16.0,,1.958
2018-01-13,5.292,18.584,24.084,5.5,13.688,,1.833
2018-01-14,6.375,25.354,40.896,15.542,12.208,,1.542
2018-01-15,6.375,30.312,61.521,31.208,15.23,,2.083
2018-01-16,6.261,20.348,33.652,13.304,11.826,,1.696
2018-01-17,6.333,27.08,45.646,18.566,12.167,,1.682
2018-01-18,4.458,19.438,30.021,10.584,5.731,,1.083
2018-01-19,6.125,29.938,48.854,18.916,9.188,,2.0
2018-01-20,6.625,23.292,32.042,8.75,12.021,,1.583
2018-01-21,5.625,22.104,34.542,12.438,7.334,,1.875
2018-01-22,6.042,23.435,49.59,26.156,8.014,,1.435
2018-01-23,6.0,24.521,43.02,18.5,11.979,,1.625
2018-01-24,3.522,11.729,18.125,6.396,2.938,,1.0
2018-01-25,4.125,25.708,39.271,13.562,7.604,,1.583
2018-01-26,3.542,15.833,24.666,8.834,5.688,,1.208
2018-01-27,3.375,9.146,12.375,3.229,2.917,,1.0
2018-01-28,4.875,22.09,41.82,19.731,7.51,,1.478
2018-01-29,4.042,10.833,15.792,4.958,9.25,,1.167
2018-01-30,6.696,32.514,51.828,19.314,18.583,,1.792
2018-01-31,8.625,31.4,65.988,34.588,19.0,,1.75
2018-02-01,5.083,12.625,19.146,6.521,4.0,,1.0
2018-02-02,8.167,27.916,51.166,23.25,11.25,,1.625
2018-02-03,6.417,14.625,21.5,6.875,9.958,,1.375
2018-02-04,7.0,11.834,16.834,5.0,6.084,,1.0
2018-02-05,5.87,19.826,26.5,6.674,15.39,,1.565
2018-02-06,7.792,32.771,65.666,32.896,26.104,,1.5
2018-02-07,6.208,19.146,53.396,34.25,14.667,,1.375
2018-02-08,3.958,11.208,17.479,6.27,4.083,,1.0
2018-02-09,4.708,16.479,22.479,6.0,14.667,,1.0
2018-02-10,4.208,8.833,11.812,2.979,7.084,,1.0
2018-02-11,5.333,16.98,22.688,5.708,13.646,,1.0
2018-02-12,5.13,23.448,31.896,8.448,10.55,,1.708
2018-02-13,4.458,24.5,33.584,9.083,12.708,,1.792
2018-02-14,3.458,12.402,18.196,5.794,8.081,,1.261
2018-02-15,5.625,31.938,46.375,14.438,17.646,,1.875
2018-02-16,6.167,26.416,39.375,12.958,22.375,,2.125
2018-02-17,4.5,9.334,11.854,2.521,12.0,,1.083
2018-02-18,6.043,28.652,47.174,18.522,12.454,,1.696
2018-02-19,5.875,29.084,41.083,12.0,17.75,,1.625
2018-02-20,6.5,24.604,42.875,18.271,24.354,,1.5
2018-02-21,4.083,11.438,16.708,5.27,4.396,,1.0
2018-02-22,5.375,25.23,34.271,9.042,11.021,,2.25
2018-02-23,4.375,11.02,14.958,3.938,16.354,,1.083
2018-02-24,4.625,13.396,16.771,3.375,15.52,,1.542
2018-02-25,6.652,33.432,49.406,15.974,18.818,,1.957
2018-02-26,4.458,21.438,26.708,5.271,22.52,,1.667
2018-02-27,5.125,22.479,29.708,7.23,18.333,,1.833
2018-02-28,5.792,30.292,43.062,12.771,22.854,,1.042
2018-03-01,5.833,28.458,38.604,10.146,17.208,,1.375
2018-03-02,4.333,15.146,19.188,4.042,21.416,,1.917
2018-03-03,4.833,15.042,17.812,2.77,22.792,,1.375
2018-03-04,4.348,14.065,19.804,5.739,3.084,,1.0
2018-03-05,4.375,20.334,27.188,6.854,18.188,,1.875
2018-03-06,5.792,29.584,40.125,10.542,27.02,,1.708
2018-03-07,4.667,19.945,25.278,5.334,14.792,,1.0
2018-03-08,3.125,11.438,17.312,5.875,7.292,,1.0
2018-03-09,4.375,18.062,32.375,14.312,8.916,,1.833
2018-03-10,4.375,13.229,16.062,2.833,8.958,,1.375
2018-03-11,4.833,16.801,22.674,5.873,3.938,,1.0
2018-03-12,5.273,25.337,37.782,12.445,10.409,,1.667
2018-03-13,4.167,18.416,29.021,10.604,10.125,,1.25
2018-03-14,3.458,17.958,24.521,6.562,9.625,,1.458
2018-03-15,4.167,18.542,27.958,9.417,14.604,,1.917
2018-03-16,4.917,19.188,26.271,7.084,18.521,,1.792
2018-03-17,3.833,9.604,12.292,2.688,10.416,,1.625
2018-03-18,3.545,14.174,19.587,5.413,5.727,,1.435
2018-03-19,4.778,27.062,38.854,11.792,12.104,,1.792
2018-03-20,3.417,19.396,26.834,7.438,13.292,,2.167
2018-03-21,3.042,6.812,7.916,1.104,8.417,,1.292
2018-03-22,4.75,15.062,23.708,8.646,7.896,,1.0
2018-03-23,3.875,13.0,19.375,6.375,7.812,,1.0
2018-03-24,4.125,10.938,13.916,2.979,9.104,,1.333
2018-03-25,4.5,17.0,22.166,5.166,11.479,,1.708
2018-03-26,6.167,30.438,42.75,12.312,20.229,,2.417
2018-03-27,4.227,14.381,19.119,4.737,15.297,,1.609
2018-03-28,3.75,14.896,19.521,4.625,13.166,,1.75
2018-03-29,3.417,18.0,22.792,4.792,11.542,,2.208
2018-03-30,4.625,20.334,27.021,6.688,21.292,,1.958
2018-03-31,4.792,14.021,17.125,3.104,21.23,,1.292
2018-04-01,1.875,9.48,11.666,2.188,16.443,,1.25
2018-04-02,4.043,19.693,28.074,8.38,23.274,,2.5
2018-04-03,4.958,15.666,20.417,4.75,31.771,,1.833
2018-04-04,4.833,18.73,27.584,8.854,34.896,,1.708
2018-04-05,3.542,13.562,17.354,3.792,8.729,,1.5
2018-04-06,3.375,8.625,11.438,2.812,16.666,,1.0
2018-04-07,3.542,8.062,10.5,2.438,10.084,,1.0
2018-04-08,4.167,11.666,14.562,2.896,11.25,,1.25
2018-04-09,3.333,14.084,19.167,5.084,10.5,,1.583
2018-04-10,3.542,15.958,21.021,5.062,12.062,,1.75
2018-04-11,3.391,8.146,9.464,1.318,13.193,,1.292
2018-04-12,4.875,15.25,21.25,6.0,13.854,,1.0
2018-04-13,4.083,13.166,17.75,4.584,12.25,,1.208
2018-04-14,4.333,12.292,16.334,4.042,9.52,,1.542
2018-04-15,4.042,4.416,5.646,1.229,7.375,,1.0
2018-04-16,3.958,11.708,15.625,3.916,15.292,,1.5
2018-04-17,4.25,16.875,23.062,6.188,8.646,,1.083
2018-04-18,5.0,18.25,23.548,5.299,9.206,,1.0
2018-04-19,5.458,16.188,25.438,9.25,12.125,,1.25
2018-04-20,6.042,19.166,28.104,8.938,20.688,,1.75
2018-04-21,5.667,16.792,20.688,3.896,23.062,,1.583
2018-04-22,6.667,15.875,18.188,2.312,26.792,,1.875
2018-04-23,6.043,20.178,23.586,3.408,33.176,,1.957
2018-04-24,3.542,11.771,13.875,2.104,17.104,,1.75
2018-04-25,3.833,14.75,19.354,4.604,8.208,,1.042
2018-04-26,2.875,9.25,12.312,3.062,4.667,,1.125
2018-04-27,4.083,16.688,22.521,5.834,9.48,,1.125
2018-04-28,3.458,11.916,14.75,2.833,14.562,,1.5
2018-04-29,3.708,7.938,9.104,1.166,18.625,,1.208
2018-04-30,3.333,7.562,8.062,0.5,17.27,,1.0
2018-05-01,4.833,15.542,20.25,4.708,22.208,,2.542
2018-05-02,4.042,13.125,17.292,4.166,21.604,,1.792
2018-05-03,3.583,3.48,3.688,0.208,11.854,,1.0
2018-05-04,3.5,6.458,7.125,0.667,8.375,,1.0
2018-05-05,3.917,9.062,10.125,1.062,12.979,,1.75
2018-05-06,4.25,8.188,9.052,0.865,16.698,,1.826
2018-05-07,3.292,7.875,9.062,1.188,7.438,,1.0
2018-05-08,3.909,13.331,18.866,5.534,5.204,,1.0
2018-05-09,3.625,10.188,14.146,3.958,2.625,,1.0
2018-05-10,5.083,21.604,29.438,7.834,6.334,,1.625
2018-05-11,4.375,12.979,22.0,9.021,8.792,,1.333
2018-05-12,5.292,13.542,18.792,5.25,14.938,,1.583
2018-05-13,4.333,6.166,6.334,0.166,9.792,,1.0
2018-05-14,5.583,14.083,19.062,4.98,12.77,,1.0
2018-05-15,4.917,14.042,20.354,6.312,12.458,,1.125
2018-05-16,4.667,10.208,11.312,1.104,15.312,,1.0
2018-05-17,4.783,11.549,12.282,0.733,26.062,,1.0
2018-05-18,6.75,22.798,31.23,8.43,37.413,,2.87
2018-05-19,5.125,8.25,11.229,2.979,10.521,,1.042
2018-05-20,4.875,8.0,8.834,0.834,3.125,,1.875
2018-05-21,5.458,18.521,24.98,6.458,10.729,,1.875
2018-05-22,4.696,18.098,24.671,6.574,11.834,,1.875
2018-05-23,4.583,21.98,29.896,7.916,12.272,,1.958
2018-05-24,4.667,14.5,18.688,4.188,12.708,,1.417
2018-05-25,4.542,15.916,19.896,3.979,17.77,,1.0
2018-05-26,5.583,19.834,23.646,3.812,23.375,,1.875
2018-05-27,4.75,12.271,13.562,1.292,20.25,,2.208
2018-05-28,4.208,12.834,16.875,4.042,14.833,,1.5
2018-05-29,4.0,14.471,21.466,6.996,14.618,,1.083
2018-05-30,3.667,13.324,15.652,2.328,14.854,,1.391
2018-05-31,3.958,15.334,20.542,5.208,13.375,,1.0
2018-06-01,3.375,12.146,15.792,3.646,8.584,,1.333
2018-06-02,4.25,15.104,18.688,3.583,11.458,,2.792
2018-06-03,4.125,9.584,10.812,1.229,13.542,,1.875
2018-06-04,3.957,15.536,20.767,5.232,12.204,,1.75
2018-06-05,3.958,14.25,19.042,4.792,12.771,,1.667
2018-06-06,4.458,18.411,22.31,3.898,13.796,,1.13
2018-06-07,4.042,13.729,17.792,4.062,11.75,,1.417
2018-06-08,3.125,9.021,10.042,1.021,12.771,,1.125
2018-06-09,4.458,12.875,16.854,3.979,15.771,,1.75
2018-06-10,3.75,7.104,8.0,0.896,11.625,,1.0
2018-06-11,3.25,8.625,12.604,3.979,2.75,,1.0
2018-06-12,5.136,20.83,30.854,10.024,15.152,,2.125
2018-06-13,3.917,14.625,20.083,5.458,11.02,,1.458
2018-06-14,4.458,16.458,21.562,5.104,10.008,,2.875
2018-06-15,3.667,16.5,23.125,6.625,9.958,,1.833
2018-06-16,3.583,11.042,16.416,5.375,5.75,,1.083
2018-06-17,4.208,10.667,13.292,2.625,10.708,,2.125
2018-06-18,5.0,19.938,30.315,10.378,14.374,,1.0
2018-06-19,3.458,12.438,17.292,4.854,10.604,,1.458
2018-06-20,3.917,18.479,24.938,6.458,8.438,,1.458
2018-06-21,4.583,18.271,25.52,7.25,9.917,,1.042
2018-06-22,5.083,17.5,28.521,11.02,20.021,,1.875
2018-06-23,5.208,20.875,25.562,4.688,22.271,,1.667
2018-06-24,4.083,10.792,12.812,2.021,11.562,,1.042
2018-06-25,5.045,16.834,25.958,9.124,19.434,,2.083
2018-06-26,4.083,10.458,13.875,3.417,19.312,,1.292
2018-06-27,2.417,4.19,5.376,1.186,7.744,,1.0
2018-06-28,2.458,4.666,6.708,2.042,12.334,,1.0
2018-06-29,2.125,3.75,5.792,2.042,7.666,,1.0
2018-06-30,2.167,4.438,6.5,2.062,7.333,,1.042
2018-07-01,2.042,3.271,4.854,1.583,10.917,,1.0
2018-07-02,2.333,5.542,7.938,2.396,11.292,,1.0
2018-07-03,2.261,5.29,7.723,2.433,10.478,,1.0
2018-07-04,2.0,3.572,5.411,1.839,9.746,,1.0
2018-07-05,2.0,4.25,5.666,1.416,9.834,,1.0
2018-07-06,3.75,14.729,23.188,8.458,7.854,,1.083
2018-07-07,2.667,7.188,12.521,5.334,8.166,,1.25
2018-07-08,2.083,5.52,7.604,2.084,7.25,,1.583
2018-07-09,2.417,7.875,16.042,8.167,9.22,,1.542
2018-07-10,2.042,8.02,11.125,3.104,9.188,,1.792
2018-07-11,2.957,12.827,18.042,5.216,13.752,,1.708
2018-07-12,4.125,16.834,22.646,5.812,16.812,,2.333
2018-07-13,3.667,12.833,16.146,3.312,20.334,,1.917
2018-07-14,4.292,12.896,17.896,5.0,23.021,,2.125
2018-07-15,3.292,5.021,5.271,0.25,26.958,,1.75
2018-07-16,3.083,7.188,7.875,0.688,28.104,,1.542
2018-07-17,3.174,9.258,11.115,1.856,29.174,,1.375
2018-07-18,3.625,11.188,14.834,3.646,26.972,,1.609
2018-07-19,3.333,8.75,11.896,3.146,17.833,,1.125
2018-07-20,2.417,5.458,8.146,2.688,8.271,,1.042
2018-07-21,2.792,7.27,10.146,2.875,10.458,,1.292
2018-07-22,3.542,8.688,9.625,0.938,17.77,,1.667
2018-07-23,4.125,13.25,19.125,5.875,20.52,,2.125
2018-07-24,4.087,12.888,15.372,2.484,25.5,,2.375
2018-07-25,4.375,15.134,18.866,3.734,18.796,,2.875
2018-07-26,3.667,16.105,21.0,4.896,12.625,,2.667
2018-07-27,3.833,14.396,21.875,7.48,12.48,,1.917
2018-07-28,3.042,6.792,9.916,3.125,8.041,,1.125
2018-07-29,3.75,6.021,6.834,0.812,11.25,,1.458
2018-07-30,4.0,12.44,19.456,7.016,11.692,,1.917
2018-07-31,3.739,12.452,19.506,7.054,13.131,,4.375
2018-08-01,3.556,10.875,12.806,1.93,16.458,,1.542
2018-08-02,4.667,19.646,24.125,4.479,25.334,,3.0
2018-08-03,5.833,20.416,24.792,4.375,32.875,,4.333
2018-08-04,4.625,11.938,15.083,3.146,25.396,,2.375
2018-08-05,3.75,4.958,5.062,0.104,27.208,,1.542
2018-08-06,5.375,15.05,18.871,3.822,28.555,,2.273
2018-08-07,3.864,8.786,12.888,4.102,4.2,,1.0
2018-08-08,3.042,5.562,8.583,3.02,2.958,,1.0
2018-08-09,3.542,7.208,9.52,2.312,9.666,,1.042
2018-08-10,3.833,8.521,11.0,2.479,14.916,,1.0
2018-08-11,4.167,9.146,10.688,1.542,15.708,,1.333
2018-08-12,4.375,9.062,10.542,1.479,16.125,,1.708
2018-08-13,4.583,10.087,12.874,2.788,10.388,,1.043
2018-08-14,3.875,5.834,9.354,3.521,7.354,,1.042
2018-08-15,3.0,2.794,3.586,0.792,6.104,,1.0
2018-08-16,3.125,3.542,4.875,1.333,6.666,,1.0
2018-08-17,3.167,6.73,10.396,3.666,4.729,,1.0
2018-08-18,3.833,11.562,15.958,4.396,8.458,,2.125
2018-08-19,4.958,10.958,13.062,2.104,12.229,,2.542
2018-08-20,5.5,17.771,24.604,6.834,13.042,,1.417
2018-08-21,4.087,12.261,17.153,4.892,12.348,,1.739
2018-08-22,2.708,3.729,5.708,1.98,8.02,,1.0
2018-08-23,3.0,5.062,9.125,4.062,10.604,,1.042
2018-08-24,3.0,2.792,3.729,0.938,11.875,,1.0
2018-08-25,3.458,5.979,7.979,2.0,10.729,,1.0
2018-08-26,4.5,8.666,11.104,2.438,14.438,,1.542
2018-08-27,5.435,16.125,23.145,7.021,20.726,,3.667
2018-08-28,4.708,14.908,21.658,6.75,19.446,,1.652
2018-08-29,5.042,17.25,23.5,6.25,21.458,,2.167
2018-08-30,3.958,11.75,16.875,5.125,18.208,,1.875
2018-08-31,4.375,15.771,22.0,6.23,15.916,,1.75
2018-09-01,4.792,14.25,19.208,4.958,13.271,,1.583
2018-09-02,4.958,9.208,11.333,2.125,5.938,,1.0
2018-09-03,5.565,20.476,28.842,8.366,11.132,,1.75
2018-09-04,4.167,10.354,23.042,12.688,12.521,,1.042
2018-09-05,3.042,4.842,5.99,1.148,15.478,,1.0
2018-09-06,3.958,10.666,13.125,2.458,22.708,,2.167
2018-09-07,3.125,5.25,8.062,2.812,13.722,,1.083
2018-09-08,2.5,3.479,5.73,2.25,4.542,,1.0
2018-09-09,2.625,2.98,4.292,1.312,4.208,,1.0
2018-09-10,3.083,7.114,11.269,4.156,4.3,,1.043
2018-09-11,4.125,12.146,17.938,5.792,5.375,,1.0
2018-09-12,3.913,12.604,17.184,4.581,8.445,,1.125
2018-09-13,4.708,20.125,26.396,6.271,12.699,,2.375
2018-09-14,5.333,21.812,27.5,5.688,11.416,,1.667
2018-09-15,6.625,20.854,30.083,9.229,8.458,,1.125
2018-09-16,6.583,15.938,18.625,2.688,18.458,,3.208
2018-09-17,6.375,13.812,17.229,3.416,17.479,,1.458
2018-09-18,4.739,16.924,23.204,6.279,10.935,,2.208
2018-09-19,3.75,15.525,19.375,3.85,8.161,,2.565
2018-09-20,5.083,23.938,36.416,12.479,11.301,,1.75
2018-09-21,4.125,11.312,14.958,3.646,3.604,,1.0
2018-09-22,6.875,29.146,46.646,17.5,10.25,,2.042
2018-09-23,5.583,14.52,18.02,3.5,9.625,,2.708
2018-09-24,5.5,14.188,17.104,2.916,12.896,,2.208
2018-09-25,5.5,20.542,28.271,7.729,11.48,,1.958
2018-09-26,4.043,12.638,16.758,4.12,5.364,,1.0
2018-09-27,4.708,15.16,22.796,7.636,5.488,,1.0
2018-09-28,4.958,19.667,32.646,12.98,8.646,,2.208
2018-09-29,5.667,20.604,30.75,10.146,11.125,,1.458
2018-09-30,4.208,8.396,10.104,1.708,6.584,,1.0
2018-10-01,3.292,8.729,10.396,1.666,12.5,,1.0
2018-10-02,4.875,20.334,28.334,8.0,14.875,,1.833
2018-10-03,5.409,25.618,34.61,8.992,16.954,,1.708
2018-10-04,4.625,19.834,26.688,6.854,12.604,,1.625
2018-10-05,4.375,15.958,21.438,5.48,12.146,,1.417
2018-10-06,4.458,10.354,16.25,5.896,9.812,,1.083
2018-10-07,3.458,5.52,6.812,1.292,9.23,,1.208
2018-10-08,4.333,13.0,15.666,2.667,9.208,,2.083
2018-10-09,4.375,16.77,24.166,7.396,12.104,,1.375
2018-10-10,5.043,19.014,30.324,11.309,13.97,,2.333
2018-10-11,5.333,23.673,33.728,10.055,18.115,,1.043
2018-10-12,4.042,13.75,20.604,6.854,7.125,,1.0
2018-10-13,3.958,13.0,19.688,6.688,7.25,,1.042
2018-10-14,4.5,11.771,14.583,2.812,9.271,,1.375
2018-10-15,6.333,26.312,38.23,11.917,13.938,,2.25
2018-10-16,5.952,22.068,34.884,12.816,17.801,,1.435
2018-10-17,4.783,17.478,28.058,10.581,13.188,,1.667
2018-10-18,4.167,16.646,24.104,7.458,10.229,,1.708
2018-10-19,4.583,17.416,23.821,6.404,10.792,,1.708
2018-10-20,4.75,12.604,19.312,6.708,8.396,,1.333
2018-10-21,4.333,11.312,14.062,2.75,7.188,,1.333
2018-10-22,5.375,22.084,34.042,11.958,11.208,,1.958
2018-10-23,4.348,18.696,25.892,7.196,12.155,,1.739
2018-10-24,4.333,20.042,28.75,8.708,10.584,,1.625
2018-10-25,4.458,22.098,31.362,9.263,16.655,,1.955
2018-10-26,5.875,28.604,40.52,11.916,20.208,,2.375
2018-10-27,5.333,18.084,26.334,8.25,15.75,,1.083
2018-10-28,4.792,14.604,17.479,2.875,11.521,,1.583
2018-10-29,5.0,18.854,31.667,12.812,12.354,,1.917
2018-10-30,4.417,18.604,29.032,10.43,9.674,,1.783
2018-10-31,4.435,18.459,30.74,12.28,6.688,,1.875
2018-11-01,4.625,18.125,30.646,12.521,5.645,,1.833
2018-11-02,5.625,26.875,43.958,17.083,8.583,,2.125
2018-11-03,5.833,22.938,30.875,7.938,10.417,,2.125
2018-11-04,5.917,15.354,19.084,3.729,17.416,,1.667
2018-11-05,7.792,28.888,42.01,13.122,24.688,,1.708
2018-11-06,6.0,23.879,38.92,15.042,13.524,,1.0
2018-11-07,4.625,18.584,28.021,9.438,8.834,,1.208
2018-11-08,4.75,17.312,23.166,5.854,13.958,,1.042
2018-11-09,6.042,25.354,38.312,12.958,16.229,,1.0
2018-11-10,5.792,17.521,27.542,10.021,13.083,,1.0
2018-11-11,6.25,18.292,22.312,4.02,15.542,,2.833
2018-11-12,7.292,27.125,40.0,12.875,23.084,,1.75
2018-11-13,6.333,23.358,34.366,11.008,17.231,,1.304
2018-11-14,4.391,17.971,24.748,6.777,6.93,,1.125
2018-11-15,5.167,24.104,42.292,18.188,6.396,,1.583
2018-11-16,6.542,31.584,57.354,25.77,11.772,,2.708
2018-11-17,5.625,22.25,37.312,15.062,11.271,,1.917
2018-11-18,4.917,14.604,17.792,3.188,8.666,,1.958
2018-11-19,5.5,23.9,38.37,14.471,13.413,,2.261
2018-11-20,4.217,19.782,29.058,9.276,4.584,,1.5
2018-11-21,5.917,30.875,51.667,20.792,14.334,,2.708
2018-11-22,6.667,29.52,48.208,18.688,20.708,,2.083
2018-11-23,4.208,12.688,19.312,6.625,3.042,,1.167
2018-11-24,4.875,18.25,25.938,7.688,5.458,,1.458
2018-11-25,6.375,20.188,26.604,6.416,11.312,,2.292
2018-11-26,8.5,35.514,72.378,36.864,16.06,,2.435
2018-11-27,7.826,38.593,66.518,27.924,20.125,,2.833
2018-11-28,7.208,40.188,66.958,26.771,26.334,,2.292
2018-11-29,4.333,20.958,29.229,8.271,12.542,,1.542
2018-11-30,5.708,28.146,39.729,11.584,11.98,,2.125
2018-12-01,5.125,16.142,25.762,9.621,5.908,,1.133
2018-12-02,4.417,12.458,15.312,2.854,9.23,,1.208
2018-12-03,7.417,36.354,69.708,33.354,19.875,,3.667
2018-12-04,5.261,21.42,37.292,15.872,18.512,,1.667
2018-12-05,3.75,16.74,23.178,6.438,5.166,,1.087
2018-12-06,4.417,19.979,29.0,9.02,9.729,,1.0
2018-12-07,7.417,30.396,62.312,31.917,18.714,,1.75
2018-12-08,4.625,19.125,25.729,6.604,4.729,,1.417
2018-12-09,3.917,8.292,11.021,2.729,2.354,,1.083
2018-12-10,5.625,20.438,33.938,13.5,5.562,,1.208
2018-12-11,6.458,25.188,41.127,15.94,12.097,,1.609
2018-12-12,5.0,18.214,28.442,10.228,4.708,,1.0
2018-12-13,2.167,20.044,35.498,15.454,6.542,,1.304
2018-12-14,1.042,16.834,33.938,17.104,6.75,,1.625
2018-12-15,0.25,12.166,17.771,5.604,5.938,,1.292
2018-12-16,3.333,26.688,42.5,15.812,16.167,,1.667
2018-12-17,6.909,39.087,99.13,60.044,24.804,,2.522
2018-12-18,5.542,24.854,44.5,19.646,6.667,,2.0
2018-12-19,5.542,26.521,52.25,25.729,8.521,,1.917
2018-12-20,7.875,40.584,74.896,34.312,17.375,,3.042
2018-12-21,7.375,38.416,79.542,41.125,18.292,,2.625
2018-12-22,7.958,38.666,61.146,22.479,31.896,,1.958
2018-12-23,7.625,26.208,35.271,9.062,21.916,,1.208
2018-12-24,5.0,13.48,21.729,8.25,10.02,,1.0
2018-12-25,6.167,29.979,55.562,25.583,10.666,,1.875
2018-12-26,9.333,42.271,112.354,70.084,23.854,,3.75
2018-12-27,7.292,30.979,60.312,29.334,12.083,,2.667
2018-12-28,4.0,10.062,15.688,5.625,1.562,,1.125
2018-12-29,4.792,12.646,20.166,7.521,3.166,,1.458
2018-12-30,4.625,8.52,11.562,3.042,2.666,,1.75
2018-12-31,6.125,16.375,22.938,6.562,6.167,,1.792
