date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,NMHC_mean,SO2_mean,THC_mean
2015-09-21,3.667,6.083,6.833,0.75,12.812,,189.042,11.708,1.542,200.75
2015-09-22,3.739,6.217,6.913,0.696,19.771,,192.304,8.652,1.739,200.957
2015-09-23,3.5,5.708,6.083,0.375,15.855,,191.833,7.167,1.25,199.0
2015-09-24,5.434,16.792,18.475,1.684,24.574,,194.818,14.864,1.167,209.682
2015-09-25,4.854,13.938,16.25,2.312,13.445,,192.5,13.864,0.917,206.364
2015-09-26,3.729,8.938,11.688,2.75,7.569,,191.083,9.167,1.0,200.25
2015-09-27,3.021,5.708,7.042,1.334,10.106,,190.333,7.083,1.0,197.417
2015-09-28,3.434,9.642,12.262,2.621,13.589,,192.667,8.958,1.0,201.625
2015-09-29,2.848,8.869,11.87,3.0,12.347,,190.348,7.826,1.0,198.174
2015-09-30,3.0,9.229,10.667,1.438,8.333,,192.625,8.25,1.0,200.875
2015-10-01,4.084,16.02,19.604,3.583,18.167,,192.417,13.375,1.0,205.792
2015-10-02,4.021,10.292,13.27,2.979,7.833,,187.5,8.583,1.0,196.083
2015-10-03,3.625,9.792,11.562,1.771,10.361,,190.708,9.0,1.0,199.708
2015-10-04,3.208,6.708,7.688,0.98,11.292,,192.208,7.458,1.125,199.667
2015-10-05,3.084,9.75,11.812,2.062,9.511,,194.042,8.125,1.083,202.167
2015-10-06,2.413,6.544,7.761,1.218,12.125,,191.87,8.304,1.0,200.174
2015-10-07,1.98,5.479,7.312,1.834,8.75,,189.875,5.917,1.333,195.792
2015-10-08,2.307,5.512,7.112,1.6,7.764,,186.333,4.208,0.708,190.542
2015-10-09,3.416,9.425,11.684,2.258,17.064,,189.792,10.375,1.0,200.167
2015-10-10,6.375,15.625,18.458,2.833,30.5,,193.667,17.333,1.125,211.0
2015-10-11,5.625,11.167,12.792,1.625,30.292,,193.542,15.625,0.875,209.167
2015-10-12,3.792,6.042,7.042,1.0,12.416,,192.375,9.292,0.917,201.667
2015-10-13,3.48,8.908,12.352,3.444,7.812,,193.652,7.87,0.87,201.522
2015-10-14,3.25,9.604,12.02,2.416,10.312,,194.5,9.292,0.958,203.792
2015-10-15,3.604,11.104,13.312,2.208,14.625,,194.25,9.458,1.083,203.708
2015-10-16,4.084,11.771,14.792,3.02,13.93,,194.625,12.542,1.083,207.167
2015-10-17,3.896,12.046,15.946,3.9,7.932,,194.208,12.5,1.0,206.708
2015-10-18,3.229,8.125,10.104,1.979,9.111,,192.167,10.125,1.083,202.292
2015-10-19,3.708,10.167,13.0,2.834,17.389,,192.125,10.125,1.375,202.25
2015-10-20,4.022,13.413,16.065,2.652,23.153,,192.261,12.826,1.478,205.087
2015-10-21,4.354,13.666,16.708,3.042,29.722,,195.125,14.167,1.083,209.292
2015-10-22,4.188,12.875,15.729,2.854,30.792,,195.917,13.208,1.375,209.125
2015-10-23,4.625,13.021,15.355,2.334,27.153,,195.125,12.917,1.625,208.042
2015-10-24,4.271,11.25,13.208,1.958,28.236,,193.583,13.0,1.167,206.583
2015-10-25,2.416,5.042,6.084,1.042,9.861,,192.417,6.333,0.875,198.75
2015-10-26,3.646,12.188,14.854,2.667,12.375,,195.792,10.542,0.917,206.333
2015-10-27,3.522,14.544,19.109,4.565,14.861,,190.739,16.13,1.261,206.87
2015-10-28,3.479,14.292,18.042,3.75,10.695,,188.042,12.667,1.083,200.708
2015-10-29,3.375,9.69,11.532,1.842,11.842,,188.947,9.737,1.0,198.684
2015-10-30,3.604,10.416,13.042,2.625,14.111,,190.542,9.792,1.167,200.333
2015-10-31,3.938,11.916,15.084,3.167,14.719,,194.083,11.333,1.0,205.417
2015-11-01,2.917,6.875,7.938,1.062,12.758,,194.833,8.5,0.875,203.333
2015-11-02,4.834,16.542,20.458,3.916,15.875,,193.958,16.958,1.0,210.917
2015-11-03,3.261,9.239,12.152,2.913,8.709,,192.304,7.696,0.913,200.0
2015-11-04,4.77,14.625,21.666,7.042,9.5,,194.958,12.417,1.5,207.375
2015-11-05,5.416,19.354,28.834,9.479,13.954,,196.042,17.292,1.167,213.333
2015-11-06,5.479,19.729,31.083,11.354,15.453,,194.292,17.833,1.208,212.125
2015-11-07,4.542,15.521,20.875,5.354,18.222,,193.583,13.75,1.583,207.333
2015-11-08,4.292,12.334,14.083,1.75,18.695,,192.167,13.792,1.0,205.958
2015-11-09,5.958,18.479,27.0,8.521,17.778,,191.292,23.292,1.083,214.583
2015-11-10,4.652,12.392,24.587,12.196,11.722,,196.304,19.261,1.391,215.565
2015-11-11,3.812,11.125,14.188,3.062,5.097,,199.833,11.25,1.0,211.083
2015-11-12,3.646,11.021,13.292,2.27,7.889,,201.292,12.833,0.958,214.125
2015-11-13,4.625,15.542,24.646,9.104,13.333,,202.958,15.542,1.083,218.5
2015-11-14,3.875,11.896,14.792,2.896,7.333,,198.833,12.0,1.0,210.833
2015-11-15,4.312,11.354,14.916,3.562,7.75,,195.667,14.0,1.0,209.667
2015-11-16,5.25,14.729,23.042,8.312,8.775,,197.609,15.652,1.292,213.261
2015-11-17,5.456,18.934,28.456,9.522,15.083,,193.261,21.739,1.304,215.0
2015-11-18,5.417,19.896,26.416,6.521,21.0,,191.083,28.875,1.0,219.958
2015-11-19,3.854,11.27,14.855,3.583,4.763,,191.792,11.792,1.042,203.583
2015-11-20,5.438,15.48,22.52,7.042,12.449,,194.667,17.792,1.375,212.458
2015-11-21,5.02,13.979,23.062,9.083,12.903,,196.542,17.667,1.292,214.208
2015-11-22,4.396,10.708,12.688,1.979,13.717,,198.375,15.167,1.0,213.542
2015-11-23,5.708,13.98,16.834,2.854,25.282,,198.042,18.5,1.333,216.542
2015-11-24,4.956,14.978,24.87,9.892,20.864,,196.261,17.391,1.13,213.652
2015-11-25,3.146,10.084,11.916,1.833,4.152,,187.045,6.727,1.083,193.773
2015-11-26,4.938,17.354,23.854,6.5,5.75,,177.333,11.917,1.0,189.25
2015-11-27,4.646,13.938,18.854,4.916,4.667,,179.708,8.667,0.875,188.375
2015-11-28,5.312,17.042,26.375,9.334,7.68,,184.125,12.583,1.0,196.708
2015-11-29,5.312,14.167,18.938,4.771,12.153,,186.167,13.708,1.125,199.875
2015-11-30,6.104,20.416,29.25,8.834,16.278,,185.583,18.25,1.625,203.833
2015-12-01,5.87,19.196,33.566,14.37,15.5,,197.304,16.261,1.391,213.565
2015-12-02,6.646,23.916,35.146,11.23,18.446,,197.833,19.417,1.583,217.25
2015-12-03,5.396,18.875,26.979,8.104,9.958,,188.292,16.0,1.167,204.292
2015-12-04,3.938,7.375,9.854,2.479,4.375,,191.167,5.458,1.042,196.625
2015-12-05,5.042,15.834,21.834,6.0,7.417,,192.375,11.0,1.208,203.375
2015-12-06,4.562,12.854,15.188,2.333,13.528,,195.458,12.375,1.208,207.833
2015-12-07,4.948,18.062,24.5,6.438,16.822,,197.667,16.125,1.25,213.792
2015-12-08,5.435,18.261,25.587,7.326,17.139,,195.652,17.217,1.348,212.87
2015-12-09,6.729,23.146,35.458,12.312,20.292,,198.083,21.708,1.417,219.792
2015-12-10,7.25,31.354,47.604,16.25,31.5,,197.833,28.917,2.75,226.75
2015-12-11,6.062,21.646,34.958,13.312,19.847,,185.583,20.25,1.333,205.833
2015-12-12,4.792,13.542,17.521,3.979,6.416,,191.417,10.208,1.375,201.625
2015-12-13,5.334,13.708,15.416,1.708,12.542,,193.625,15.25,1.25,208.875
2015-12-14,5.042,13.604,19.542,5.938,12.861,,192.833,15.333,1.25,208.167
2015-12-15,5.783,19.587,31.456,11.87,15.361,,193.913,18.522,1.348,212.435
2015-12-16,5.875,18.146,30.604,12.458,15.931,,193.625,18.667,1.333,212.292
2015-12-17,4.27,10.312,14.875,4.562,6.976,,193.0,8.917,1.25,201.917
2015-12-18,5.312,16.167,20.27,4.104,10.028,,199.417,13.0,1.333,212.417
2015-12-19,4.479,14.5,20.854,6.354,10.361,,198.75,11.833,1.292,210.583
2015-12-20,4.666,16.042,20.146,4.104,15.725,,199.5,13.875,1.167,213.375
2015-12-21,8.708,25.584,45.604,20.02,30.278,,199.792,28.667,1.583,228.458
2015-12-22,6.63,21.153,48.826,27.674,20.583,,199.174,24.087,1.261,223.261
2015-12-23,5.146,22.542,28.834,6.292,23.028,,197.792,16.292,1.667,214.083
2015-12-24,8.125,27.104,43.333,16.229,36.514,,195.75,26.417,1.583,222.167
2015-12-25,5.708,16.416,38.52,22.104,17.067,,185.455,18.136,1.5,203.591
2015-12-26,4.583,13.02,18.208,5.188,10.5,,182.458,8.583,1.458,191.042
2015-12-27,3.312,5.896,7.25,1.354,7.009,,183.125,4.0,1.083,187.125
2015-12-28,5.584,15.729,22.02,6.292,9.264,,185.375,11.833,1.125,197.208
2015-12-29,5.044,16.282,22.913,6.63,10.804,,197.478,13.0,1.391,210.478
2015-12-30,5.542,17.25,21.834,4.583,10.611,,198.083,13.042,1.458,211.125
2015-12-31,4.792,16.271,20.812,4.542,14.048,,197.917,20.208,1.375,218.125
2016-01-01,5.458,17.396,24.188,6.792,13.231,,202.667,21.333,1.167,224.0
2016-01-02,5.354,16.708,21.771,5.062,11.424,,199.417,16.125,1.333,215.542
2016-01-03,5.0,13.674,19.413,5.739,13.423,,199.609,13.087,1.696,212.696
2016-01-04,4.69,10.896,13.938,3.042,12.066,,198.5,9.417,1.75,207.917
2016-01-05,3.646,7.166,9.0,1.834,8.307,,197.458,5.792,1.167,203.25
2016-01-06,4.979,14.979,18.875,3.896,9.769,,201.625,11.208,1.25,212.833
2016-01-07,6.938,22.584,32.604,10.021,17.947,,202.292,18.917,1.667,221.208
2016-01-08,7.562,26.979,40.104,13.125,31.347,,202.292,25.792,2.458,228.083
2016-01-09,6.98,25.042,35.958,10.916,21.583,,194.042,22.292,1.583,216.333
2016-01-10,6.966,21.636,32.227,10.591,10.734,,202.316,21.474,1.727,223.789
2016-01-11,3.5,9.938,12.834,2.896,3.667,,202.208,6.75,1.125,208.958
2016-01-12,5.396,17.479,25.104,7.625,5.695,,203.0,12.542,1.292,215.542
2016-01-13,4.875,18.208,26.312,8.104,7.403,,201.583,15.25,1.708,216.833
2016-01-14,3.604,11.062,14.667,3.604,3.5,,200.208,8.792,1.458,209.0
2016-01-15,3.25,7.896,9.354,1.458,3.285,,204.5,6.708,1.042,211.208
2016-01-16,4.125,13.666,20.188,6.521,5.268,,206.292,10.417,1.417,216.708
2016-01-17,4.522,16.978,22.674,5.696,4.934,,199.174,11.217,1.435,210.391
2016-01-18,6.0,21.542,32.479,10.938,9.361,,200.708,16.542,2.0,217.25
2016-01-19,6.312,23.146,39.854,16.708,16.597,,200.042,19.792,2.333,219.833
2016-01-20,5.979,21.042,26.771,5.73,21.222,,194.75,13.708,2.583,208.458
2016-01-21,3.708,9.084,10.48,1.396,7.0,,194.375,6.708,1.208,201.083
2016-01-22,4.0,10.062,12.458,2.396,9.625,,194.333,8.167,1.25,202.5
2016-01-23,3.375,4.334,5.875,1.542,4.611,,192.292,2.917,1.167,195.208
2016-01-24,4.035,9.891,14.087,4.196,4.486,,195.565,7.174,1.174,202.739
2016-01-25,4.042,14.166,18.542,4.375,6.722,,198.958,9.042,1.292,208.0
2016-01-26,5.917,21.854,30.416,8.562,10.32,,201.667,17.25,1.417,218.917
2016-01-27,6.432,27.309,44.308,16.999,15.379,,200.478,22.043,2.478,222.522
2016-01-28,6.375,21.188,27.812,6.625,10.986,,199.917,17.042,1.667,216.958
2016-01-29,4.583,14.604,17.542,2.938,13.986,,198.292,14.0,2.208,212.292
2016-01-30,3.979,11.0,13.896,2.896,10.903,,189.292,9.125,1.458,198.417
2016-01-31,3.326,8.0,9.76,1.76,5.445,,198.13,5.087,1.043,203.217
2016-02-01,3.734,12.872,18.552,5.68,7.709,,197.25,9.458,1.625,206.708
2016-02-02,2.479,4.23,5.521,1.292,2.25,,195.083,2.542,1.0,197.625
2016-02-03,2.604,6.333,7.708,1.375,4.312,,195.333,3.208,1.0,198.542
2016-02-04,4.729,14.708,17.958,3.25,9.778,,198.958,9.5,1.375,208.458
2016-02-05,5.729,18.875,21.646,2.77,36.639,,197.875,14.208,1.875,212.083
2016-02-06,5.5,13.792,17.354,3.562,38.153,,193.042,10.375,1.542,203.417
2016-02-07,2.74,4.956,6.326,1.37,4.861,,195.913,4.522,1.043,200.435
2016-02-08,4.354,13.688,17.584,3.896,8.754,,196.905,11.048,1.417,207.952
2016-02-09,4.708,18.688,21.375,2.688,14.417,,190.083,12.0,1.5,202.083
2016-02-10,3.25,8.375,10.208,1.834,6.597,,186.667,6.125,1.042,192.792
2016-02-11,3.334,7.708,9.75,2.042,6.405,,191.917,6.292,1.125,198.208
2016-02-12,2.771,5.708,8.0,2.292,3.333,,194.917,4.917,1.125,199.833
2016-02-13,3.471,9.062,11.708,2.646,6.278,,197.875,7.083,1.333,204.958
2016-02-14,4.348,13.283,16.5,3.218,6.639,,195.652,10.13,1.609,205.783
2016-02-15,4.396,15.125,18.479,3.354,8.393,,196.417,10.708,1.125,207.125
2016-02-16,5.048,18.304,22.956,4.652,13.649,,196.783,15.261,1.87,212.043
2016-02-17,6.812,29.896,41.604,11.708,20.431,,194.292,23.875,2.208,218.167
2016-02-18,4.916,13.646,16.708,3.062,14.653,,190.042,11.708,1.375,201.75
2016-02-19,2.646,6.25,6.979,0.729,3.643,,190.167,6.083,1.125,196.25
2016-02-20,4.334,16.792,22.416,5.625,8.542,,187.333,12.125,2.042,199.458
2016-02-21,2.522,4.891,6.152,1.261,4.278,,199.739,4.696,1.0,204.435
2016-02-22,3.584,12.479,15.146,2.667,9.902,,203.0,10.083,1.625,213.083
2016-02-23,4.084,14.166,18.479,4.312,7.319,,193.417,10.792,1.375,204.208
2016-02-24,3.05,6.646,8.041,1.396,5.177,,197.167,6.167,1.083,203.333
2016-02-25,3.688,9.896,11.729,1.833,8.889,,199.833,9.25,1.125,209.083
2016-02-26,3.688,9.438,11.021,1.584,9.111,,202.25,10.125,1.208,212.375
2016-02-27,3.708,9.916,11.646,1.729,9.528,,205.125,10.125,1.208,215.25
2016-02-28,3.826,12.283,14.522,2.239,11.653,,196.565,9.0,1.348,205.565
2016-02-29,,,,,,,,,,
2016-03-01,3.799,10.958,12.646,1.688,15.792,,194.792,9.75,1.583,204.542
2016-03-02,5.334,16.854,19.396,2.542,9.486,,192.167,13.333,1.167,205.5
2016-03-03,3.584,11.479,14.208,2.729,7.875,,194.0,7.958,1.25,201.958
2016-03-04,4.021,11.208,13.667,2.458,11.433,,198.042,9.292,1.542,207.333
2016-03-05,4.083,11.208,13.083,1.875,18.019,,196.958,9.458,1.542,206.417
2016-03-06,4.981,17.759,21.627,3.868,16.955,,195.545,13.182,1.917,208.727
2016-03-07,4.0,9.348,11.478,2.13,12.902,,,,,
2016-03-08,3.729,12.208,15.125,2.917,8.816,,,,,
2016-03-09,4.25,12.708,16.375,3.667,9.193,,,,,
2016-03-10,3.958,12.292,15.458,3.167,10.592,,,,,
2016-03-11,2.917,7.708,8.875,1.167,10.112,,,,,
2016-03-12,3.271,7.583,8.833,1.25,13.729,,,,,
2016-03-13,3.714,11.042,13.583,2.542,16.826,,,,,
2016-03-14,3.795,8.786,10.762,1.976,14.254,,193.429,11.571,1.357,205.0
2016-03-15,2.729,5.604,6.708,1.104,5.901,,194.25,5.917,1.167,200.167
2016-03-16,2.926,6.521,7.75,1.23,6.474,,197.375,6.375,1.667,203.75
2016-03-17,3.0,7.292,8.604,1.312,9.445,,198.417,7.833,1.333,206.25
2016-03-18,3.562,9.042,10.625,1.584,12.028,,199.792,7.917,1.5,207.708
2016-03-19,4.354,9.021,10.229,1.208,28.472,,202.542,9.708,2.125,212.25
2016-03-20,4.25,8.312,9.083,0.771,30.486,,202.583,8.083,2.042,210.667
2016-03-21,4.152,10.435,11.63,1.196,9.889,,188.217,9.348,1.13,197.565
2016-03-22,2.979,7.458,8.77,1.312,12.048,,191.75,5.375,1.042,197.125
2016-03-23,3.75,11.438,13.646,2.208,15.375,,193.417,8.542,1.625,201.958
2016-03-24,3.106,7.5,9.125,1.625,10.797,,193.125,6.333,1.167,199.458
2016-03-25,3.229,7.479,8.562,1.084,11.43,,195.667,6.333,1.583,202.0
2016-03-26,3.584,6.5,7.271,0.771,7.667,,193.083,7.333,1.125,200.417
2016-03-27,3.084,7.708,9.458,1.75,3.861,,189.333,6.458,1.167,195.792
2016-03-28,3.587,10.434,12.392,1.956,10.181,,197.435,7.913,1.13,205.348
2016-03-29,3.99,12.63,15.434,2.804,14.553,,198.478,9.652,1.435,208.13
2016-03-30,4.27,14.396,17.0,2.604,22.084,,197.833,11.542,2.208,209.375
2016-03-31,3.646,10.729,11.979,1.25,12.528,,194.042,7.375,1.5,201.417
2016-04-01,3.833,11.334,12.938,1.604,20.055,,195.0,9.958,1.625,204.958
2016-04-02,3.521,7.562,8.73,1.167,13.19,,195.333,7.333,1.375,202.667
2016-04-03,3.188,6.854,7.708,0.854,11.431,,193.875,7.292,1.333,201.167
2016-04-04,3.188,8.834,10.562,1.729,7.472,,187.333,9.0,1.458,196.333
2016-04-05,4.087,12.087,14.152,2.065,5.931,,194.783,9.652,1.391,204.435
2016-04-06,3.396,11.542,13.75,2.208,9.986,,196.667,8.708,1.583,205.375
2016-04-07,4.334,17.375,19.062,1.688,8.486,,195.0,12.917,1.375,207.917
2016-04-08,4.729,15.229,18.792,3.562,10.139,,194.375,14.125,1.5,208.5
2016-04-09,3.729,10.396,12.375,1.98,14.014,,195.583,9.458,1.75,205.042
2016-04-10,3.896,9.584,11.021,1.438,17.944,,194.542,10.292,1.917,204.833
2016-04-11,3.125,8.646,10.25,1.604,10.389,,194.833,7.333,1.417,202.167
2016-04-12,3.044,7.456,8.87,1.413,14.708,,195.609,6.783,1.217,202.391
2016-04-13,3.5,10.104,11.375,1.271,15.944,,193.083,8.208,1.083,201.292
2016-04-14,3.5,9.667,11.75,2.084,6.625,,186.708,9.0,1.375,195.708
2016-04-15,2.701,6.208,7.5,1.292,9.999,,189.75,4.417,1.333,194.167
2016-04-16,3.666,9.542,10.812,1.271,13.111,,194.083,9.542,1.875,203.625
2016-04-17,2.583,5.312,6.125,0.812,7.028,,185.542,6.292,1.25,191.833
2016-04-18,3.331,8.739,10.913,2.174,10.695,,186.762,7.571,1.591,194.333
2016-04-19,2.826,5.935,7.391,1.456,12.791,,194.13,7.652,1.652,201.783
2016-04-20,3.334,7.77,9.062,1.292,13.195,,199.375,8.625,1.417,208.0
2016-04-21,3.416,9.896,11.396,1.5,11.583,,195.25,10.667,1.333,205.917
2016-04-22,3.562,8.562,10.021,1.458,9.208,,189.625,11.458,1.375,201.083
2016-04-23,3.229,6.062,7.334,1.271,10.959,,189.625,8.375,1.25,198.0
2016-04-24,3.229,5.062,5.916,0.854,12.375,,191.417,8.333,1.333,199.75
2016-04-25,3.375,6.479,7.625,1.146,17.389,,194.542,8.5,1.583,203.042
2016-04-26,3.204,8.735,10.536,1.801,15.252,,191.174,8.522,1.826,199.696
2016-04-27,3.438,10.917,13.021,2.104,15.458,,189.75,9.083,1.583,198.833
2016-04-28,3.438,8.312,9.604,1.292,7.194,,184.583,7.292,1.083,191.875
2016-04-29,2.084,3.354,4.104,0.75,4.463,,186.167,2.833,1.042,189.0
2016-04-30,3.0,6.25,7.229,0.979,13.306,,191.125,4.792,1.083,195.917
2016-05-01,3.312,6.354,7.354,1.0,21.421,,191.625,6.667,1.625,198.292
2016-05-02,4.208,9.23,10.521,1.292,28.931,,194.292,10.167,1.833,204.458
2016-05-03,2.826,4.586,5.5,0.913,20.278,,190.609,5.348,1.391,195.957
2016-05-04,2.396,4.125,5.25,1.125,7.57,,183.542,5.083,1.417,188.625
2016-05-05,2.438,5.0,6.042,1.042,11.403,,187.458,5.833,1.667,193.292
2016-05-06,3.204,8.333,9.812,1.479,10.056,,190.292,8.75,1.458,199.042
2016-05-07,2.771,5.958,6.834,0.875,9.25,,186.708,5.958,1.208,192.667
2016-05-08,2.646,4.729,5.729,1.0,17.208,,189.75,5.083,1.5,194.833
2016-05-09,3.354,7.896,9.229,1.334,18.431,,190.75,8.292,1.417,199.042
2016-05-10,3.216,8.091,9.75,1.659,8.037,,187.81,9.571,1.0,197.381
2016-05-11,3.271,8.0,10.604,2.604,4.997,,182.333,9.792,1.0,192.125
2016-05-12,3.208,7.167,8.771,1.604,8.0,,190.667,8.708,1.333,199.375
2016-05-13,3.23,8.354,9.854,1.5,13.375,,192.375,10.208,1.833,202.583
2016-05-14,3.02,6.458,7.416,0.958,19.417,,193.458,9.0,1.875,202.458
2016-05-15,3.292,6.188,7.146,0.958,20.562,,194.042,9.042,1.958,203.083
2016-05-16,3.271,6.688,7.708,1.021,19.084,,190.875,8.375,1.0,199.25
2016-05-17,3.456,8.826,10.739,1.913,5.48,,190.522,7.826,1.043,198.348
2016-05-18,2.938,7.229,8.75,1.521,11.691,,195.25,6.208,1.167,201.458
2016-05-19,3.25,8.416,9.75,1.334,17.559,,195.625,8.542,1.458,204.167
2016-05-20,3.542,11.25,13.0,1.75,17.722,,195.833,9.042,1.583,204.875
2016-05-21,3.542,9.166,10.5,1.334,22.792,,194.417,8.5,1.958,202.917
2016-05-22,3.042,6.666,7.625,0.958,19.257,,192.958,6.833,1.458,199.792
2016-05-23,3.458,9.812,11.521,1.708,25.5,,191.875,9.083,1.833,200.958
2016-05-24,3.542,9.848,11.196,1.348,28.597,,190.087,11.087,1.783,201.174
2016-05-25,3.48,9.125,10.312,1.188,29.57,,189.5,11.292,1.333,200.792
2016-05-26,3.146,8.125,9.771,1.646,18.417,,187.542,9.708,1.25,197.25
2016-05-27,2.87,7.109,8.826,1.717,10.374,,186.545,9.091,1.043,195.636
2016-05-28,3.729,9.646,11.146,1.5,18.764,,190.917,11.083,1.125,202.0
2016-05-29,3.334,5.916,6.896,0.98,23.5,,189.583,9.583,1.333,199.167
2016-05-30,2.479,3.979,4.77,0.792,6.17,,186.75,6.917,1.0,193.667
2016-05-31,3.066,6.717,8.065,1.348,8.582,,189.391,6.391,1.0,195.783
2016-06-01,2.958,7.271,8.688,1.416,14.186,,189.458,6.542,1.042,196.0
2016-06-02,2.042,3.958,5.292,1.334,5.056,,189.875,1.917,1.0,191.792
2016-06-03,2.75,5.979,7.396,1.416,7.436,,192.708,4.667,1.0,197.375
2016-06-04,2.875,6.833,7.896,1.062,13.794,,192.542,5.208,1.125,197.75
2016-06-05,2.896,5.25,6.271,1.021,7.167,,191.458,5.125,1.0,196.583
2016-06-06,3.27,7.208,8.792,1.583,19.905,,194.125,7.25,1.0,201.375
2016-06-07,3.392,7.37,8.718,1.348,17.169,,189.783,8.609,1.0,198.391
2016-06-08,2.75,5.854,7.084,1.229,14.146,,188.333,7.375,1.0,195.708
2016-06-09,2.979,7.438,9.438,2.0,11.329,,185.75,8.583,1.0,194.333
2016-06-10,2.88,6.916,8.458,1.542,11.505,,188.167,8.583,1.042,196.75
2016-06-11,2.916,6.0,7.042,1.042,12.888,,190.417,7.25,1.167,197.667
2016-06-12,2.542,4.896,5.812,0.916,10.389,,187.75,7.375,1.083,195.125
2016-06-13,3.062,6.542,9.625,3.084,5.361,,182.5,7.708,1.0,190.208
2016-06-14,2.892,6.586,8.239,1.652,7.219,,190.739,8.435,1.0,199.174
2016-06-15,2.771,6.208,7.604,1.396,10.153,,192.5,7.25,1.0,199.75
2016-06-16,3.201,7.674,9.435,1.761,8.412,,190.905,8.762,1.0,199.667
2016-06-17,2.834,5.792,7.521,1.729,8.403,,191.708,8.5,1.0,200.208
2016-06-18,3.208,6.146,7.375,1.229,14.817,,197.542,9.083,1.0,206.625
2016-06-19,3.292,5.5,6.396,0.896,16.968,,198.917,8.667,1.083,207.583
2016-06-20,3.292,6.812,8.188,1.375,19.437,,194.708,8.625,1.125,203.333
2016-06-21,3.586,9.218,10.826,1.608,15.167,,193.304,8.565,1.0,201.87
2016-06-22,3.208,8.0,9.833,1.833,12.947,,188.0,7.583,1.0,195.583
2016-06-23,3.417,7.438,9.542,2.104,11.084,,187.542,8.208,1.042,195.75
2016-06-24,3.479,8.396,10.146,1.75,10.287,,191.708,7.125,1.0,198.833
2016-06-25,3.146,7.25,8.708,1.458,8.375,,187.208,6.333,1.0,193.542
2016-06-26,2.666,4.896,5.854,0.958,9.917,,191.75,4.75,1.042,196.5
2016-06-27,3.202,7.0,8.5,1.5,11.31,,196.042,6.792,1.375,202.833
2016-06-28,3.314,7.13,8.26,1.13,9.305,,191.217,7.565,1.0,198.783
2016-06-29,3.875,8.885,10.5,1.614,7.969,,192.583,8.958,1.0,201.542
2016-06-30,4.014,8.049,9.792,1.743,11.278,,191.333,9.083,1.0,200.417
2016-07-01,3.388,8.612,10.75,2.138,19.537,,194.733,13.2,1.0,207.933
2016-07-02,3.354,6.167,7.416,1.25,25.694,,189.625,9.292,0.167,198.917
2016-07-03,2.188,5.021,6.375,1.354,14.444,,186.833,8.0,0.083,194.833
2016-07-04,2.271,6.688,8.688,2.0,8.862,,187.458,9.5,0.125,196.958
2016-07-05,3.304,9.761,11.892,2.13,10.311,,188.826,8.435,0.304,197.261
2016-07-06,3.502,9.13,11.326,2.196,12.225,,191.19,8.857,0.261,200.048
2016-07-07,3.0,8.104,10.021,1.916,20.93,,186.0,8.667,0.75,194.667
2016-07-08,3.73,9.77,11.52,1.75,24.764,,188.375,9.458,0.917,197.833
2016-07-09,3.104,7.792,9.812,2.021,9.536,,182.208,8.917,0.208,191.125
2016-07-10,2.583,5.208,7.583,2.375,8.736,,181.5,6.792,0.583,188.292
2016-07-11,3.062,6.834,8.833,2.0,14.958,,181.542,6.792,0.75,188.333
2016-07-12,3.283,8.413,10.044,1.63,22.792,,189.043,9.13,0.826,198.174
2016-07-13,4.375,9.667,10.833,1.167,34.222,,189.958,12.083,0.708,202.042
2016-07-14,3.604,7.021,8.666,1.646,19.119,,185.708,8.25,0.208,193.958
2016-07-15,2.958,8.2,9.842,1.642,2.766,,190.625,8.25,0.526,198.875
2016-07-16,3.208,6.334,7.666,1.333,10.474,,190.292,6.417,0.333,196.708
2016-07-17,3.334,4.958,5.834,0.875,17.097,,190.625,6.083,0.083,196.708
2016-07-18,3.271,5.5,6.604,1.104,20.452,,194.042,7.042,0.583,201.083
2016-07-19,3.087,7.13,8.434,1.304,15.625,,193.696,8.478,0.652,202.174
2016-07-20,2.983,6.812,7.938,1.125,16.0,,193.792,8.0,0.833,201.792
2016-07-21,2.666,5.979,7.23,1.25,8.376,,192.417,7.25,0.75,199.667
2016-07-22,3.188,8.375,10.5,2.125,2.542,,191.917,9.0,0.667,200.917
2016-07-23,3.188,7.521,8.875,1.354,9.391,,191.833,8.458,0.917,200.292
2016-07-24,2.625,5.334,5.958,0.625,14.834,,192.625,7.458,0.917,200.083
2016-07-25,3.142,7.608,8.804,1.196,18.542,,192.783,9.652,1.0,202.435
2016-07-26,3.478,8.152,9.804,1.652,15.181,,187.304,10.304,0.609,197.609
2016-07-27,2.854,7.125,9.0,1.875,10.986,,186.458,9.542,0.458,196.0
2016-07-28,2.854,5.834,7.292,1.458,8.014,,185.125,7.583,0.5,192.708
2016-07-29,2.521,5.979,7.646,1.666,9.472,,185.542,7.667,0.708,193.208
2016-07-30,2.458,6.0,7.375,1.375,9.764,,185.583,7.875,1.083,193.458
2016-07-31,2.375,4.666,5.354,0.688,11.208,,184.417,8.625,0.833,193.042
2016-08-01,2.292,5.02,7.208,2.188,7.832,,179.5,8.208,0.417,187.708
2016-08-02,2.804,6.522,9.326,2.804,7.764,,182.304,8.174,0.696,190.478
2016-08-03,2.542,6.542,8.25,1.708,7.243,,184.083,7.75,0.5,191.833
2016-08-04,2.75,5.792,7.875,2.084,9.743,,183.0,7.625,0.583,190.625
