date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean
2018-05-29,12.479,13.646,1.167,1.438,17.042,2.292
2018-05-30,12.916,14.25,1.333,0.232,13.542,2.667
2018-05-31,25.666,32.625,6.958,1.536,19.729,4.042
2018-06-01,8.186,9.16,0.974,0.438,13.917,2.391
2018-06-02,12.084,13.375,1.292,1.25,14.208,2.958
2018-06-03,9.826,10.652,0.826,1.958,16.438,3.375
2018-06-04,12.479,13.479,1.0,1.562,15.75,2.583
2018-06-05,15.895,17.104,1.208,1.5,14.292,3.0
2018-06-06,13.958,15.292,1.334,0.0,6.417,2.708
2018-06-07,13.125,14.521,1.396,0.788,9.812,2.875
2018-06-08,22.218,25.282,3.065,2.021,27.438,4.125
2018-06-09,7.896,8.938,1.042,0.375,23.854,2.542
2018-06-10,7.087,7.826,0.739,0.0,14.167,2.583
2018-06-11,9.748,11.14,1.392,0.15,7.479,2.348
2018-06-12,8.458,9.688,1.23,0.354,4.706,2.208
2018-06-13,6.542,7.458,0.916,0.0,4.916,2.0
2018-06-14,9.708,10.896,1.188,0.0,11.542,2.042
2018-06-15,10.666,12.042,1.375,0.312,13.166,2.217
2018-06-16,5.562,6.375,0.812,0.208,6.625,2.0
2018-06-17,5.891,6.63,0.739,0.083,10.146,2.083
2018-06-18,7.726,8.608,0.883,0.0,6.354,1.917
2018-06-19,22.189,26.229,4.04,1.739,11.728,3.333
2018-06-20,21.292,26.5,5.208,0.316,8.52,3.458
2018-06-21,20.062,23.333,3.271,1.577,14.396,3.083
2018-06-22,18.304,20.914,2.609,1.958,26.021,3.708
2018-06-23,12.021,13.083,1.062,0.666,20.834,3.25
2018-06-24,9.826,10.826,1.0,1.188,18.792,3.125
2018-06-25,18.375,20.188,1.812,2.75,29.354,4.292
2018-06-26,17.416,20.416,3.0,2.542,23.546,3.0
2018-06-27,10.604,15.958,5.354,1.761,18.146,1.833
2018-06-28,10.771,15.979,5.208,2.218,18.75,1.875
2018-06-29,11.25,15.896,4.646,0.416,10.854,1.826
2018-06-30,11.75,16.062,4.312,0.938,12.792,1.542
2018-07-01,8.196,10.934,2.74,0.729,14.166,1.458
2018-07-02,11.354,14.125,2.77,0.667,16.646,1.667
2018-07-03,6.958,9.292,2.333,0.084,10.438,1.042
2018-07-04,8.396,10.542,2.146,0.044,11.896,1.0
2018-07-05,13.98,19.084,5.104,0.086,12.812,1.333
2018-07-06,16.5,28.5,12.0,0.208,8.562,2.667
2018-07-07,8.375,32.167,23.792,0.229,10.334,4.542
2018-07-08,6.456,16.739,10.282,0.729,9.417,2.5
2018-07-09,6.667,13.604,6.938,0.521,12.604,1.083
2018-07-10,12.771,28.938,16.166,1.208,15.334,1.708
2018-07-11,16.833,26.021,9.188,3.35,27.292,2.792
2018-07-12,9.77,14.125,4.354,0.733,18.229,1.458
2018-07-13,11.667,17.02,5.354,1.021,27.479,2.174
2018-07-14,9.25,12.188,2.938,1.229,26.396,1.667
2018-07-15,9.413,12.392,2.978,1.916,34.73,2.25
2018-07-16,10.396,14.125,3.729,3.021,41.729,2.292
2018-07-17,17.542,24.292,6.75,3.562,43.666,2.208
2018-07-18,14.266,19.426,5.161,2.446,37.945,2.696
2018-07-19,13.229,16.604,3.375,1.64,43.75,1.792
2018-07-20,9.935,15.326,5.392,1.458,26.062,1.417
2018-07-21,9.75,14.438,4.688,1.521,12.25,1.75
2018-07-22,8.218,11.196,2.979,1.52,11.584,1.625
2018-07-23,11.979,15.27,3.292,1.708,19.315,1.5
2018-07-24,6.5,8.041,1.542,0.854,19.708,1.083
2018-07-25,13.375,14.645,1.27,1.19,32.042,2.208
2018-07-26,13.766,15.201,1.436,1.674,39.645,2.667
2018-07-27,10.416,12.208,1.792,0.875,22.188,2.0
2018-07-28,7.334,8.208,0.875,0.75,23.23,2.167
2018-07-29,2.761,3.544,0.782,0.0,10.312,1.458
2018-07-30,4.188,5.104,0.916,0.0,12.799,1.25
2018-07-31,9.125,10.542,1.416,1.042,16.166,1.458
2018-08-01,12.562,16.062,3.5,1.395,23.0,2.5
2018-08-02,14.75,18.896,4.146,1.956,25.625,2.75
2018-08-03,15.513,18.898,3.385,2.646,28.479,2.917
2018-08-04,7.625,8.646,1.021,1.021,15.146,2.208
2018-08-05,9.978,11.304,1.326,1.854,25.875,2.667
2018-08-06,5.156,6.152,0.996,1.0,23.062,2.042
2018-08-07,4.167,4.938,0.771,0.146,11.229,2.0
2018-08-08,4.125,5.0,0.875,0.64,11.0,2.0
2018-08-09,8.104,10.646,2.542,0.172,10.458,2.083
2018-08-10,11.166,12.854,1.688,0.916,14.834,2.217
2018-08-11,10.5,11.875,1.375,1.729,38.084,2.458
2018-08-12,10.37,12.892,2.522,1.688,15.875,2.125
2018-08-13,9.25,13.812,4.562,1.229,14.729,1.542
2018-08-14,10.562,13.23,2.667,1.25,14.916,1.625
2018-08-15,7.646,9.292,1.646,0.487,12.0,1.292
2018-08-16,8.0,11.771,3.771,0.619,11.729,1.292
2018-08-17,2.699,3.56,0.86,0.0,7.25,1.0
2018-08-18,6.354,7.416,1.062,0.542,10.146,1.375
2018-08-19,3.218,3.74,0.522,0.229,12.666,1.0
2018-08-20,5.328,6.129,0.801,0.188,10.438,1.167
2018-08-21,8.041,10.479,2.438,0.084,14.5,1.042
2018-08-22,5.354,7.584,2.23,0.0,7.771,0.958
2018-08-23,4.52,5.75,1.229,0.0,13.771,0.792
2018-08-24,7.979,10.521,2.542,0.062,16.589,1.087
2018-08-25,11.25,13.938,2.688,0.875,19.75,1.25
2018-08-26,10.674,13.392,2.717,1.542,17.021,1.542
2018-08-27,15.387,20.636,5.25,2.432,18.205,2.091
2018-08-28,17.292,20.52,3.23,2.917,31.354,2.25
2018-08-29,13.52,16.958,3.438,2.802,29.396,1.75
2018-08-30,10.854,15.958,5.104,1.708,15.604,1.25
2018-08-31,9.874,13.405,3.53,1.542,18.574,1.417
2018-09-01,13.188,16.75,3.562,0.52,10.312,2.125
2018-09-02,6.304,7.239,0.935,0.646,12.542,2.125
2018-09-03,7.666,9.188,1.52,0.375,13.75,1.583
2018-09-04,5.058,6.347,1.289,0.062,14.125,1.0
2018-09-05,13.125,15.688,2.562,1.458,17.479,2.125
2018-09-06,17.25,19.708,2.458,2.025,25.625,2.708
2018-09-07,8.688,14.73,6.042,0.062,16.5,1.478
2018-09-08,10.334,12.188,1.854,0.083,10.5,2.208
2018-09-09,9.282,11.0,1.718,0.208,12.479,2.167
2018-09-10,8.625,14.875,6.25,0.166,5.916,1.583
2018-09-11,7.604,9.125,1.521,0.104,8.125,1.417
2018-09-12,5.562,6.375,0.812,0.0,11.292,1.5
2018-09-13,8.062,9.062,1.0,0.496,17.521,1.75
2018-09-14,10.5,11.63,1.13,0.0,11.333,1.917
2018-09-15,15.708,18.208,2.5,1.521,14.354,2.5
2018-09-16,13.348,16.044,2.696,2.438,21.708,2.542
2018-09-17,8.979,9.958,0.98,0.375,13.416,2.208
2018-09-18,9.625,11.458,1.834,0.188,17.792,2.375
2018-09-19,8.655,10.08,1.424,0.538,12.312,1.833
2018-09-20,16.583,19.042,2.458,0.044,11.854,2.5
2018-09-21,10.636,12.409,1.773,0.022,6.076,2.182
2018-09-22,11.875,14.792,2.917,0.312,9.125,2.375
2018-09-23,8.217,9.783,1.565,0.229,13.021,2.417
2018-09-24,10.083,12.125,2.042,1.229,21.292,3.25
2018-09-25,11.0,12.75,1.75,0.395,14.396,2.458
2018-09-26,10.084,11.229,1.146,0.021,9.542,2.25
2018-09-27,11.688,13.625,1.938,0.366,7.75,2.125
2018-09-28,8.956,12.087,3.13,0.084,8.783,2.0
2018-09-29,8.02,8.938,0.916,0.0,7.125,2.0
2018-09-30,4.804,5.5,0.696,0.062,3.833,1.375
2018-10-01,9.375,10.812,1.438,0.854,10.833,2.042
2018-10-02,14.854,18.958,4.104,0.854,13.292,2.458
2018-10-03,8.666,10.084,1.417,0.19,11.792,2.333
2018-10-04,13.854,16.125,2.27,0.192,17.458,2.583
2018-10-05,6.938,8.062,1.125,0.25,12.312,2.0
2018-10-06,10.73,12.938,2.208,0.312,9.792,2.042
2018-10-07,7.761,8.392,0.63,0.708,7.48,1.583
2018-10-08,5.584,6.25,0.667,0.52,7.938,1.792
2018-10-09,8.208,9.688,1.479,0.5,13.979,2.25
2018-10-10,15.458,17.229,1.771,0.522,19.562,2.75
2018-10-11,15.354,16.75,1.396,0.627,13.188,2.875
2018-10-12,3.848,4.608,0.761,0.458,7.479,2.042
2018-10-13,8.812,11.396,2.584,0.0,9.416,2.417
2018-10-14,4.978,5.978,1.0,0.104,10.334,2.167
2018-10-15,9.833,11.416,1.584,0.25,13.646,2.792
2018-10-16,9.666,11.479,1.812,0.25,16.146,2.625
2018-10-17,6.062,7.125,1.062,0.572,10.708,2.0
2018-10-18,14.917,16.938,2.021,0.964,12.229,2.833
2018-10-19,13.916,17.0,3.084,0.896,16.729,3.304
2018-10-20,7.062,8.166,1.104,0.416,7.084,2.583
2018-10-21,7.065,8.761,1.696,0.292,9.812,2.75
2018-10-22,8.96,10.524,1.564,0.604,15.204,2.583
2018-10-23,11.334,12.834,1.5,0.542,15.062,2.75
2018-10-24,13.756,15.88,2.125,0.29,18.796,3.273
2018-10-25,10.167,14.833,4.667,0.167,20.333,
2018-10-26,10.928,12.811,1.882,0.354,18.062,2.667
2018-10-27,11.375,12.98,1.604,0.25,13.0,2.75
2018-10-28,7.456,8.674,1.218,0.666,11.792,2.625
2018-10-29,21.57,27.443,5.874,1.266,15.214,3.783
2018-10-30,10.042,11.75,1.708,1.125,11.312,2.833
2018-10-31,11.812,14.834,3.021,0.611,8.666,2.875
2018-11-01,11.646,17.916,6.27,0.516,6.742,2.75
2018-11-02,14.688,20.167,5.48,0.166,8.438,3.304
2018-11-03,9.812,11.438,1.625,0.375,10.667,2.792
2018-11-04,7.435,8.5,1.066,0.312,11.229,2.833
2018-11-05,13.938,16.0,2.062,0.271,12.416,2.917
2018-11-06,9.416,10.417,1.0,0.104,8.25,2.25
2018-11-07,16.0,20.25,4.25,0.358,12.042,3.0
2018-11-08,15.979,17.875,1.896,0.625,18.438,3.208
2018-11-09,20.608,22.282,1.674,0.334,13.792,3.375
2018-11-10,8.75,9.584,0.834,0.708,16.02,3.417
2018-11-11,13.782,15.587,1.804,0.625,24.52,4.583
2018-11-12,21.136,24.472,3.335,0.96,29.028,4.696
2018-11-13,7.625,8.479,0.854,0.062,9.646,2.583
2018-11-14,7.333,8.104,0.771,0.614,6.625,2.167
2018-11-15,15.708,21.479,5.771,0.81,6.708,3.042
2018-11-16,24.125,28.77,4.646,0.916,11.0,3.913
2018-11-17,17.812,22.812,5.0,0.896,14.271,3.875
2018-11-18,14.174,16.131,1.956,0.708,12.166,4.167
2018-11-19,15.166,16.854,1.688,0.771,12.0,3.667
2018-11-20,11.688,16.98,5.292,1.104,10.854,3.375
2018-11-21,26.104,36.23,10.125,0.848,19.125,5.292
2018-11-22,19.087,27.827,8.74,0.792,15.729,4.0
2018-11-23,6.771,8.166,1.396,0.396,6.333,2.583
2018-11-24,17.104,23.708,6.604,0.604,7.521,4.25
2018-11-25,19.152,25.022,5.87,1.021,15.062,5.083
2018-11-26,28.729,47.792,19.062,1.084,26.396,6.458
2018-11-27,36.958,54.438,17.479,2.125,31.792,6.333
2018-11-28,23.553,34.646,11.092,1.336,28.801,4.958
2018-11-29,17.042,23.875,6.834,0.79,19.792,3.417
2018-11-30,29.646,44.02,14.375,1.646,30.458,5.304
2018-12-01,19.062,37.25,18.188,1.938,31.916,5.5
2018-12-02,9.696,11.261,1.565,0.604,21.375,3.458
2018-12-03,20.104,21.896,1.792,0.334,19.5,3.708
2018-12-04,31.812,35.958,4.146,0.708,16.167,3.792
2018-12-05,14.52,15.916,1.396,0.445,9.167,3.292
2018-12-06,27.008,33.305,6.297,0.562,14.267,4.083
2018-12-07,17.492,21.596,4.104,0.375,11.979,3.625
2018-12-08,5.084,6.417,1.334,0.416,6.208,2.583
2018-12-09,2.826,3.652,0.826,0.042,6.438,2.417
2018-12-10,16.834,21.52,4.688,0.104,5.87,3.417
2018-12-11,21.479,31.708,10.23,0.458,10.854,4.042
2018-12-12,21.083,35.792,14.708,0.444,10.792,4.042
2018-12-13,19.875,30.875,11.0,0.938,9.104,4.042
2018-12-14,8.646,10.562,1.916,0.584,8.979,3.13
2018-12-15,12.396,14.312,1.916,0.354,9.938,3.5
2018-12-16,14.978,17.956,2.978,0.312,12.27,3.667
2018-12-17,21.479,31.396,9.916,0.896,14.229,4.375
2018-12-18,16.583,20.792,4.208,1.062,17.292,4.0
2018-12-19,25.73,43.188,17.458,1.843,17.146,4.583
2018-12-20,47.434,105.95,58.516,2.82,37.305,9.375
2018-12-21,23.126,32.952,9.826,1.132,27.072,5.261
2018-12-22,22.146,28.625,6.479,0.729,18.375,5.0
2018-12-23,17.238,22.712,5.475,1.084,17.084,4.75
2018-12-24,6.28,6.868,0.588,0.75,7.896,2.75
2018-12-25,28.042,45.438,17.396,1.417,14.75,5.125
2018-12-26,32.125,54.334,22.208,1.916,20.062,5.75
2018-12-27,11.042,13.521,2.479,0.739,9.438,3.0
2018-12-28,6.283,7.869,1.587,0.188,4.23,2.261
2018-12-29,7.0,8.521,1.521,0.292,4.75,2.458
2018-12-30,4.701,6.128,1.426,0.104,4.834,2.5
2018-12-31,10.562,12.567,2.006,0.062,7.646,2.917
