date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2016-12-15,14.666666666666666,19.486,4.819333333333334,2.042,3.9545000000000003,,197.238,,,,11.667,,,,208.905
2016-12-16,14.722,17.472333333333335,2.7496666666666667,2.208,5.2085,,197.652,,,,10.826,,,,208.478
2016-12-17,18.986333333333334,23.833333333333332,4.847333333333333,2.542,9.0205,,196.826,,,,16.826,,,,213.652
2016-12-18,20.861333333333334,29.861,9.0,3.417,17.0835,,200.913,,,,21.13,,,,222.043
2016-12-19,31.724666666666668,62.81166666666667,31.086666666666662,4.583,23.6665,,204.609,,,,34.043,,,,238.652
2016-12-20,34.708333333333336,104.44433333333332,69.736,3.917,28.3795,,211.609,,,,49.478,,,,261.087
2016-12-21,28.764,69.80533333333334,41.041666666666664,3.87,17.948999999999998,,202.174,,,,33.609,,,,235.783
2016-12-22,32.236333333333334,52.52766666666667,20.291666666666668,4.458,13.722999999999999,,195.045,,,,26.909,,,,221.955
2016-12-23,8.014000000000001,8.597333333333333,0.5833333333333334,3.0,5.354,,197.348,,,,10.13,,,,207.478
2016-12-24,11.138666666666666,12.652666666666667,1.5136666666666667,3.0,3.8125,,196.391,,,,10.304,,,,206.696
2016-12-25,13.472333333333333,17.388666666666666,3.9163333333333337,3.0,4.021,,197.13,,,,12.304,,,,209.435
2016-12-26,25.377,38.565333333333335,13.188333333333333,3.542,7.0145,,197.478,,,,20.261,,,,217.739
2016-12-27,15.458666666666668,19.944666666666667,4.486,2.826,5.0,,194.87,,,,13.087,,,,207.957
2016-12-28,6.583333333333333,7.208333333333333,0.625,2.0,3.9995,,195.826,,,,4.174,,,,200.0
2016-12-29,13.5,17.486333333333334,3.986333333333333,3.0,6.5625,,196.261,,,,11.174,,,,207.435
2016-12-30,8.347333333333333,9.666666666666666,1.3193333333333335,2.333,4.5415,,196.913,,,,8.0,,,,204.913
2016-12-31,18.319333333333333,24.805666666666667,6.486,3.708,7.9585,,201.522,,,,18.696,,,,220.217
2017-01-01,6.188666666666666,6.652,0.46366666666666667,1.0,10.5625,,196.043,,,,4.348,,,,200.391
2017-01-02,4.166666666666667,4.319333333333334,0.15266666666666664,1.167,5.854,,194.609,,,,3.391,,,,198.0
2017-01-03,3.889,4.041666666666667,0.15266666666666664,1.25,7.917,,195.957,,,,2.87,,,,198.826
2017-01-04,11.513666666666666,13.985999999999999,2.4723333333333333,1.0,4.6875,,197.391,,,,9.435,,,,206.826
2017-01-05,21.666666666666668,29.861,8.194666666666667,1.0,7.375,,199.043,,,,15.13,,,,214.174
2017-01-06,14.763666666666666,19.403000000000002,4.6386666666666665,1.208,10.375,,197.174,,,,10.783,,,,207.957
2017-01-07,13.208666666666666,15.472,2.264,1.0,7.6875,,196.13,,,,9.391,,,,205.522
2017-01-08,16.608666666666668,17.623,1.0143333333333333,1.0,4.5625,,194.13,,,,10.478,,,,204.609
2017-01-09,13.629,15.65933333333333,2.03,1.417,11.453,,198.913,,,,8.826,,,,207.739
2017-01-10,17.896333333333335,22.983333333333334,5.087,1.545,11.6455,,197.0,,,,11.087,,,,208.087
2017-01-11,13.641666666666666,15.072333333333333,1.431,1.25,5.795999999999999,,197.5,,,,7.6,,,,205.1
2017-01-12,17.938333333333333,20.624,2.6856666666666666,1.25,6.9375,,196.826,,,,10.87,,,,207.696
2017-01-13,15.708333333333334,23.291666666666668,7.583333333333333,1.208,8.2705,,196.217,,,,10.217,,,,206.435
2017-01-14,15.916666666666666,20.014,4.097333333333333,1.0,7.896,,197.478,,,,9.174,,,,206.652
2017-01-15,31.593999999999998,62.21733333333333,30.623333333333335,2.0,11.5075,,201.522,,,,24.913,,,,226.435
2017-01-16,32.34733333333333,73.014,40.666666666666664,2.875,20.583,,206.913,,,,34.522,,,,241.435
2017-01-17,30.153000000000002,53.763666666666666,23.611,2.167,15.622,,198.435,,,,23.304,,,,221.739
2017-01-18,18.888666666666666,26.096999999999998,7.208333333333333,2.042,14.417,,197.682,,,,14.455,,,,212.136
2017-01-19,21.458,31.611,10.153,2.083,29.625,,202.391,,,,16.087,,,,218.478
2017-01-20,20.194666666666667,29.792,9.597333333333333,1.833,15.625,,200.913,,,,16.13,,,,217.043
2017-01-21,15.028,19.472333333333335,4.444333333333334,1.792,16.417,,201.043,,,,12.696,,,,213.739
2017-01-22,23.881,28.52733333333333,4.646666666666667,1.13,8.3955,,196.652,,,,11.696,,,,208.348
2017-01-23,16.834666666666667,21.162333333333333,4.327333333333333,1.792,14.4205,,196.435,,,,9.348,,,,205.783
2017-01-24,6.347333333333334,7.3613333333333335,1.014,1.0,4.1455,,193.696,,,,1.913,,,,195.609
2017-01-25,9.652666666666667,10.944333333333333,1.2916666666666667,1.083,2.6965000000000003,,194.409,,,,1.591,,,,196.0
2017-01-26,7.986,9.041666666666666,1.0556666666666665,1.042,2.708,,194.13,,,,3.217,,,,197.348
2017-01-27,10.889000000000001,12.75,1.861,1.042,5.521,,197.217,,,,6.174,,,,203.391
2017-01-28,16.972333333333335,18.846999999999998,1.875,1.333,13.25,,198.957,,,,11.217,,,,210.174
2017-01-29,15.869666666666667,26.638,10.768,1.565,22.756999999999998,,200.652,,,,13.304,,,,213.957
2017-01-30,14.653,17.208333333333332,2.5553333333333335,1.25,8.75,,195.957,,,,8.13,,,,204.087
2017-01-31,27.847333333333335,37.291666666666664,9.444333333333333,2.25,15.354,,198.87,,,,16.304,,,,215.174
2017-02-01,32.04333333333333,44.621,12.577333333333334,1.913,15.646,,201.65,,,,21.35,,,,223.0
2017-02-02,24.805666666666667,36.042,11.235999999999999,1.292,12.7085,,198.217,,,,16.609,,,,214.826
2017-02-03,14.944666666666668,26.472333333333335,11.528,2.0,11.5415,,201.087,,,,15.522,,,,216.609
2017-02-04,8.903,9.638666666666667,0.7360000000000001,1.083,8.4375,,196.565,,,,5.435,,,,202.0
2017-02-05,7.580666666666667,8.773666666666667,1.1933333333333334,1.043,6.426,,195.043,,,,3.13,,,,198.174
2017-02-06,9.944333333333333,11.514000000000001,1.5696666666666665,1.25,6.021,,195.087,,,,5.13,,,,200.217
2017-02-07,14.277666666666667,16.514,2.236333333333333,1.333,6.75,,195.739,,,,6.565,,,,202.304
2017-02-08,24.29133333333333,34.708333333333336,10.417000000000002,1.375,8.9205,,199.13,,,,13.13,,,,212.261
2017-02-09,31.471999999999998,48.708333333333336,17.236333333333334,1.917,16.604,,200.478,,,,16.261,,,,216.739
2017-02-10,27.902666666666665,34.94466666666667,7.041666666666667,2.083,23.083,,198.739,,,,17.043,,,,215.783
2017-02-11,7.875,8.347,0.472,1.042,8.229,,196.913,,,,6.174,,,,203.087
2017-02-12,7.086666666666666,7.8406666666666665,0.7536666666666667,1.304,10.7915,,195.87,,,,3.913,,,,199.783
2017-02-13,12.847333333333333,14.166666666666666,1.3193333333333335,1.25,9.704,,195.826,,,,7.261,,,,203.087
2017-02-14,26.819333333333333,35.97233333333333,9.152666666666667,2.792,12.6665,,197.565,,,,14.522,,,,212.087
2017-02-15,23.722333333333335,35.125,11.402666666666667,2.833,16.229,,198.826,,,,16.739,,,,215.565
2017-02-16,28.208333333333332,36.49966666666666,8.291666666666666,2.0,15.0565,,197.818,,,,13.409,,,,211.227
2017-02-17,16.0,20.458333333333332,4.458333333333333,2.125,13.271,,198.043,,,,10.304,,,,208.348
2017-02-18,6.028,6.583333333333333,0.5556666666666666,1.042,4.75,,194.304,,,,3.304,,,,197.609
2017-02-19,23.257333333333335,31.855333333333334,8.598,1.609,8.029,,197.043,,,,11.13,,,,208.174
2017-02-20,14.995,19.227,4.231333333333334,1.75,18.417,,196.174,,,,8.783,,,,204.957
2017-02-21,16.680666666666667,19.236,2.5556666666666668,1.5,11.9165,,196.174,,,,9.739,,,,205.913
2017-02-22,19.402666666666665,24.971999999999998,5.569333333333333,1.25,7.208,,196.522,,,,9.087,,,,205.609
2017-02-23,19.763666666666666,25.361,5.597333333333334,1.833,13.312999999999999,,197.5,,,,9.455,,,,206.955
2017-02-24,20.708333333333332,25.041666666666668,4.333333333333333,2.417,24.9165,,200.087,,,,12.739,,,,212.826
2017-02-25,7.3613333333333335,7.639,0.2776666666666667,1.208,18.417,,195.043,,,,4.304,,,,199.348
2017-02-26,15.782666666666666,18.666666666666668,2.884,1.391,20.239,,197.182,,,,9.364,,,,206.545
2017-02-27,26.916666666666668,33.639,6.722333333333334,1.833,15.125,,197.0,,,,14.391,,,,211.391
2017-02-28,22.819666666666667,32.263666666666666,9.444333333333333,1.875,23.458,,196.13,,,,12.609,,,,208.739
2017-03-01,8.222,8.916666666666666,0.6946666666666667,1.5,10.5835,,192.043,,,,4.391,,,,196.435
2017-03-02,7.503666666666667,8.113666666666667,0.61,1.0,13.597999999999999,,193.571,,,,2.095,,,,195.667
2017-03-03,22.139,26.389,4.250333333333333,1.958,14.75,,195.13,,,,12.13,,,,207.261
2017-03-04,16.153000000000002,19.041666666666668,2.888666666666667,2.5,15.9375,,194.565,,,,13.043,,,,207.609
2017-03-05,17.753666666666668,21.449333333333332,3.6956666666666664,1.217,7.4375,,191.778,,,,8.556,,,,200.333
2017-03-06,3.9583333333333335,4.5553333333333335,0.5973333333333334,1.0,7.125,,193.444,,,,8.778,,,,202.222
2017-03-07,11.333333333333334,13.444666666666668,2.111,1.125,10.1455,,193.304,,,,7.478,,,,200.783
2017-03-08,14.180666666666667,16.568,2.3876666666666666,1.083,3.5435,,190.682,,,,7.364,,,,198.045
2017-03-09,4.735,5.338333333333334,0.6033333333333334,1.0,2.9375,,192.391,,,,3.957,,,,196.348
2017-03-10,4.472333333333333,5.041666666666667,0.5693333333333334,1.0,6.771,,192.783,,,,2.783,,,,195.565
2017-03-11,10.360999999999999,11.986333333333334,1.625,1.375,13.5205,,195.565,,,,9.522,,,,205.087
2017-03-12,16.739333333333335,20.116,3.376666666666667,1.125,17.271,,195.217,,,,9.783,,,,205.0
2017-03-13,27.430666666666667,38.125,10.694333333333333,3.1,19.3505,,197.826,,,,19.696,,,,217.522
2017-03-14,29.028000000000002,39.153,10.125,2.458,20.021,,197.565,,,,21.522,,,,219.087
2017-03-15,23.236,34.097,10.860999999999999,1.917,19.646,,195.217,,,,17.87,,,,213.087
2017-03-16,9.500333333333332,10.055666666666667,0.5553333333333333,0.375,4.5280000000000005,,193.227,,,,6.909,,,,200.136
2017-03-17,7.444333333333333,8.403,0.9583333333333334,0.0,5.9165,,193.522,,,,4.043,,,,197.565
2017-03-18,13.347333333333333,14.930666666666667,1.5833333333333333,0.667,7.146,,194.0,,,,9.391,,,,203.391
2017-03-19,17.449333333333332,19.232,1.7826666666666666,0.826,9.0715,,193.348,,,,10.652,,,,204.0
2017-03-20,6.6803333333333335,7.194333333333333,0.514,0.083,4.2915,,192.739,,,,3.826,,,,196.565
2017-03-21,5.528,5.875333333333333,0.3473333333333333,0.0,2.167,,191.217,,,,4.913,,,,196.13
2017-03-22,6.0696666666666665,7.014,0.9443333333333334,0.0,1.0415,,193.522,,,,5.304,,,,198.826
2017-03-23,7.444333333333333,8.333,0.8889999999999999,0.083,5.176,,193.478,,,,6.043,,,,199.522
2017-03-24,17.208333333333332,20.055333333333333,2.8473333333333333,1.083,7.979,,195.913,,,,11.435,,,,207.348
2017-03-25,18.347333333333335,19.986,1.639,2.0,30.167,,200.87,,,,16.391,,,,217.261
2017-03-26,26.811666666666667,30.405666666666665,3.594333333333333,2.174,37.295500000000004,,201.652,,,,21.261,,,,222.913
2017-03-27,28.25,33.861,5.611,2.458,28.75,,200.913,,,,26.783,,,,227.696
2017-03-28,28.555333333333333,33.291666666666664,4.736,2.75,29.625,,199.391,,,,20.13,,,,219.522
2017-03-29,24.20866666666667,28.597333333333335,4.3886666666666665,3.167,29.4585,,198.609,,,,20.043,,,,218.652
2017-03-30,5.347,5.847333333333334,0.4996666666666667,0.542,10.384,,193.045,,,,3.5,,,,196.545
2017-03-31,12.999666666666668,14.360999999999999,1.3613333333333333,0.875,12.646,,192.826,,,,9.609,,,,202.435
2017-04-01,8.25,8.833666666666666,0.5833333333333334,1.0,7.375,,191.435,,,,5.435,,,,196.87
2017-04-02,8.125,8.791666666666666,0.6670000000000001,1.0,9.375,,192.783,,,,6.261,,,,199.043
2017-04-03,16.550666666666668,19.173666666666666,2.6233333333333335,1.957,17.3955,,194.913,,,,10.652,,,,205.565
2017-04-04,17.346999999999998,18.736,1.389,1.167,19.5625,,194.0,,,,11.348,,,,205.348
2017-04-05,25.264333333333337,28.810999999999996,3.546666666666667,2.0,21.435499999999998,,194.957,,,,17.174,,,,212.13
2017-04-06,26.170666666666666,29.968,3.797,1.625,17.5815,,194.429,,,,22.857,,,,217.286
2017-04-07,21.282,23.99733333333333,2.715666666666667,1.091,7.6875,,190.87,,,,17.304,,,,208.174
2017-04-08,17.527666666666665,20.611,3.0833333333333335,1.083,7.125,,191.13,,,,19.087,,,,210.217
2017-04-09,5.708333333333333,5.944333333333333,0.236,1.042,8.271,,192.0,,,,8.0,,,,200.0
2017-04-10,7.971000000000001,9.232,1.2610000000000001,1.043,11.2085,,192.0,,,,5.304,,,,197.304
2017-04-11,12.25,12.958333333333334,0.7083333333333334,1.083,3.896,,190.609,,,,8.609,,,,199.217
2017-04-12,8.198333333333332,8.620666666666667,0.4226666666666667,1.0,9.0155,,193.652,,,,6.0,,,,199.652
2017-04-13,20.655666666666665,23.756333333333334,3.1010000000000004,2.0,15.761,,198.857,,,,15.095,,,,213.952
2017-04-14,24.811666666666667,31.236,6.424333333333333,2.708,19.646,,197.043,,,,16.174,,,,213.217
2017-04-15,13.416666666666666,13.972333333333333,0.5556666666666666,2.25,17.7705,,192.957,,,,13.087,,,,206.043
2017-04-16,12.319666666666668,13.875,1.5556666666666665,1.708,16.146,,193.043,,,,16.826,,,,209.87
2017-04-17,16.797,19.927666666666667,3.1306666666666665,1.348,13.6875,,192.348,,,,14.913,,,,207.261
2017-04-18,9.625,10.110999999999999,0.486,1.083,6.375,,190.913,,,,10.435,,,,201.348
2017-04-19,11.347333333333333,12.597333333333333,1.25,1.042,13.5,,193.478,,,,8.696,,,,202.174
2017-04-20,20.152666666666665,21.861,1.7083333333333333,1.304,16.695,,195.0,,,,18.0,,,,213.0
2017-04-21,22.708333333333332,26.791666666666668,4.083333333333333,1.917,18.2365,,195.522,,,,21.391,,,,216.913
2017-04-22,6.2363333333333335,6.541666666666667,0.30533333333333335,1.125,11.542,,192.217,,,,6.391,,,,198.609
2017-04-23,6.597,7.153,0.5556666666666666,1.0,8.521,,192.652,,,,7.739,,,,200.391
2017-04-24,8.521666666666667,9.58,1.058,1.0,9.4165,,191.478,,,,9.261,,,,200.739
2017-04-25,8.653,9.069666666666667,0.4166666666666667,1.167,8.979,,189.609,,,,7.696,,,,197.304
2017-04-26,18.95866666666667,20.555666666666667,1.5970000000000002,1.167,7.6875,,189.957,,,,14.348,,,,204.304
2017-04-27,7.916666666666667,8.347333333333333,0.4306666666666667,1.125,6.8675,,192.318,,,,6.545,,,,198.864
2017-04-28,18.041666666666668,20.305666666666667,2.264,2.083,12.271,,194.217,,,,14.043,,,,208.261
2017-04-29,11.486333333333334,12.0,0.514,2.083,14.1875,,193.435,,,,11.696,,,,205.13
2017-04-30,10.569666666666667,11.222,0.6526666666666666,2.458,17.208,,193.043,,,,13.0,,,,206.043
2017-05-01,13.970999999999998,15.434666666666667,1.4636666666666667,2.217,20.433,,196.478,,,,14.609,,,,211.087
2017-05-02,9.069333333333333,10.347,1.278,1.0,7.4165,,191.87,,,,9.304,,,,201.174
2017-05-03,4.986,5.277666666666667,0.2916666666666667,1.208,9.8335,,189.957,,,,7.217,,,,197.174
2017-05-04,2.917,3.1526666666666667,0.23600000000000002,1.0,7.5,,188.957,,,,6.522,,,,195.478
2017-05-05,4.014,4.333333333333333,0.3196666666666667,1.292,8.25,,187.783,,,,9.043,,,,196.826
2017-05-06,9.069666666666667,10.0,0.9306666666666666,1.583,15.875,,191.304,,,,10.391,,,,201.696
2017-05-07,8.110999999999999,8.916666666666666,0.8056666666666666,1.958,17.4165,,192.565,,,,11.739,,,,204.304
2017-05-08,16.347666666666665,17.956666666666667,1.608666666666667,3.13,25.0205,,193.696,,,,15.696,,,,209.391
2017-05-09,17.916999999999998,19.232,1.3143333333333334,1.875,15.4885,,192.565,,,,14.783,,,,207.348
2017-05-10,11.625,12.194333333333333,0.5696666666666667,1.25,8.646,,189.348,,,,11.217,,,,200.565
2017-05-11,12.716,13.362666666666668,0.6466666666666666,2.5,15.816500000000001,,195.429,,,,13.429,,,,208.857
2017-05-12,20.579666666666668,22.84566666666667,2.2656666666666667,2.783,29.25,,197.87,,,,23.696,,,,221.565
2017-05-13,9.319333333333333,9.666666666666666,0.3473333333333333,1.375,10.5625,,191.913,,,,10.739,,,,202.652
2017-05-14,8.319333333333333,8.972333333333333,0.6526666666666666,2.292,18.0835,,193.391,,,,15.0,,,,208.391
2017-05-15,11.521666666666667,12.623333333333335,1.1016666666666666,2.043,15.475,,192.957,,,,12.87,,,,205.826
2017-05-16,8.610999999999999,9.069333333333333,0.4586666666666666,1.208,8.5835,,191.87,,,,10.304,,,,202.174
2017-05-17,8.319333333333333,9.110999999999999,0.7916666666666666,1.042,5.042,,191.609,,,,8.087,,,,199.696
2017-05-18,7.5,7.972333333333334,0.472,1.0,6.6875,,190.739,,,,10.13,,,,200.87
2017-05-19,15.250333333333336,16.611,1.3613333333333333,2.25,11.973500000000001,,193.364,,,,16.818,,,,210.182
2017-05-20,17.736333333333334,18.708333333333332,0.9723333333333333,3.583,23.625,,195.174,,,,22.826,,,,218.0
2017-05-21,12.694333333333333,13.125,0.4306666666666667,3.5,23.958,,194.0,,,,19.043,,,,213.043
2017-05-22,12.159333333333334,13.231666666666667,1.0723333333333334,2.739,15.7685,,190.174,,,,15.217,,,,205.391
2017-05-23,11.277666666666667,12.708,1.4306666666666665,2.125,15.854,,189.739,,,,15.174,,,,204.913
2017-05-24,15.833333333333334,17.986,2.153,1.958,14.957999999999998,,191.478,,,,18.652,,,,210.13
2017-05-25,9.016333333333334,10.261666666666667,1.2449999999999999,1.13,7.8260000000000005,,188.273,,,,12.5,,,,200.773
2017-05-26,7.652666666666666,8.652666666666667,1.0,1.542,10.3335,,189.391,,,,14.217,,,,203.609
2017-05-27,2.875,3.236,0.36133333333333334,1.125,4.1875,,189.565,,,,6.783,,,,196.348
2017-05-28,4.4303333333333335,4.944333333333334,0.514,1.125,7.0835,,189.13,,,,9.565,,,,198.696
2017-05-29,14.941999999999998,16.666666666666668,1.7246666666666666,2.348,13.842500000000001,,190.826,,,,16.565,,,,207.391
2017-05-30,18.472333333333335,19.999666666666666,1.5279999999999998,5.292,34.5205,,194.522,,,,25.913,,,,220.435
2017-05-31,12.875333333333332,13.958333333333334,1.0833333333333333,3.292,32.2085,,191.0,,,,19.217,,,,210.217
2017-06-01,10.183333333333334,10.983666666666666,0.8003333333333332,2.458,24.6585,,190.667,,,,14.19,,,,204.857
2017-06-02,6.486666666666667,7.0296666666666665,0.543,1.087,6.5625,,190.87,,,,8.87,,,,199.739
2017-06-03,4.861,5.25,0.38866666666666666,1.0,5.2085,,190.826,,,,7.304,,,,198.13
2017-06-04,3.236,3.514,0.2776666666666667,1.0,3.771,,190.565,,,,7.043,,,,197.609
2017-06-05,6.608666666666667,7.420333333333333,0.8116666666666669,0.957,4.7295,,190.87,,,,9.913,,,,200.783
2017-06-06,12.338333333333333,13.316666666666668,0.9783333333333334,1.5,8.328,,191.043,,,,13.304,,,,204.348
2017-06-07,11.875,12.972,1.0973333333333333,1.0,8.9375,,190.826,,,,13.435,,,,204.261
2017-06-08,10.652666666666667,11.291666666666666,0.639,1.0,6.335,,190.304,,,,11.174,,,,201.478
2017-06-09,15.430666666666667,17.402666666666665,1.9720000000000002,1.917,11.7705,,192.217,,,,17.609,,,,209.826
2017-06-10,10.958333333333334,11.666666666666666,0.7083333333333334,2.458,20.875,,194.478,,,,16.304,,,,210.783
2017-06-11,4.027666666666667,4.180666666666666,0.15266666666666664,1.0,8.604,,191.217,,,,6.739,,,,197.957
2017-06-12,5.043666666666667,5.797,0.7536666666666667,1.0,4.9585,,189.783,,,,6.913,,,,196.696
2017-06-13,8.25,9.555333333333333,1.3056666666666665,1.0,6.420999999999999,,189.087,,,,8.391,,,,197.478
2017-06-14,9.833333333333334,10.903,1.0693333333333335,1.417,7.9795,,189.87,,,,10.565,,,,200.435
2017-06-15,15.749666666666664,17.388666666666666,1.639,2.292,14.1395,,192.217,,,,16.652,,,,208.87
2017-06-16,7.653,8.416666666666666,0.7639999999999999,1.667,12.2295,,191.913,,,,12.478,,,,204.391
2017-06-17,7.194333333333333,8.041666666666666,0.8473333333333333,1.333,9.771,,189.826,,,,10.87,,,,200.696
2017-06-18,4.958333333333333,5.639,0.6803333333333333,1.208,15.0625,,190.957,,,,11.522,,,,202.478
2017-06-19,13.202666666666666,14.130333333333333,0.9276666666666666,2.087,17.497999999999998,,193.87,,,,19.652,,,,213.522
2017-06-20,17.152666666666665,18.430666666666667,1.2776666666666667,2.083,17.729,,192.696,,,,19.435,,,,212.13
2017-06-21,8.625,9.375,0.75,1.208,6.5,,187.609,,,,11.0,,,,198.609
2017-06-22,10.569333333333333,11.055666666666667,0.486,1.458,10.7255,,190.182,,,,15.818,,,,206.0
2017-06-23,14.847333333333333,16.569666666666667,1.7223333333333333,2.458,21.5205,,194.348,,,,23.783,,,,218.13
2017-06-24,9.985999999999999,10.305666666666667,0.3193333333333333,1.708,22.4585,,190.87,,,,16.043,,,,206.913
2017-06-25,5.444333333333333,5.708333333333333,0.264,1.083,7.375,,189.826,,,,12.174,,,,202.0
2017-06-26,7.203,7.8549999999999995,0.652,1.0,11.0455,,191.391,,,,12.957,,,,204.348
2017-06-27,12.208333333333334,13.444333333333333,1.236,1.292,14.1875,,195.348,,,,17.478,,,,212.826
2017-06-28,13.180666666666667,14.833333333333334,1.6526666666666667,1.292,12.625,,193.739,,,,19.609,,,,213.348
2017-06-29,15.916666666666666,17.264,1.3470000000000002,2.333,13.078,,195.652,,,,22.609,,,,218.261
2017-06-30,15.611333333333334,19.069333333333333,3.4586666666666663,1.583,6.479,,186.304,,,,17.522,,,,203.826
2017-07-01,8.222333333333333,11.083666666666666,2.861,1.833,7.875,,182.0,,,,16.174,,,,198.174
2017-07-02,8.472333333333333,9.666666666666666,1.1943333333333335,2.042,10.8125,,182.913,,,,15.348,,,,198.261
2017-07-03,11.350666666666667,14.957666666666668,3.607666666666667,2.87,20.392,,184.0,,,,18.0,,,,202.0
2017-07-04,11.916666666666666,16.208333333333332,4.291666666666667,2.375,12.4585,,184.739,,,,18.13,,,,202.87
2017-07-05,17.889,20.569666666666667,2.6806666666666668,1.833,10.9585,,191.217,,,,20.087,,,,211.304
2017-07-06,12.326,14.197000000000001,1.8713333333333333,1.826,14.2725,,195.905,,,,19.19,,,,215.095
2017-07-07,15.388666666666666,17.889,2.5,2.167,19.8125,,194.739,,,,21.652,,,,216.391
2017-07-08,12.0,13.514000000000001,1.514,1.833,16.917,,189.652,,,,21.435,,,,211.087
2017-07-09,10.819333333333333,12.555666666666667,1.7363333333333333,1.333,13.625,,188.739,,,,18.957,,,,207.696
2017-07-10,12.550666666666666,14.956666666666669,2.406,1.348,11.0625,,186.783,,,,20.043,,,,206.826
2017-07-11,11.555666666666667,13.583333333333334,2.028,1.708,12.7705,,184.783,,,,16.652,,,,201.435
2017-07-12,10.874666666666668,12.958333333333334,2.0833333333333335,2.417,15.8125,,185.261,,,,18.0,,,,203.261
2017-07-13,12.430666666666667,14.680666666666667,2.25,2.708,21.845,,190.522,,,,18.522,,,,209.043
2017-07-14,10.000333333333332,11.985999999999999,1.986,1.625,13.229,,185.304,,,,15.217,,,,200.522
2017-07-15,8.944666666666667,10.305666666666667,1.3613333333333333,2.125,17.1875,,188.739,,,,18.304,,,,207.043
2017-07-16,7.653,8.110999999999999,0.458,2.25,24.9165,,191.652,,,,16.391,,,,208.043
2017-07-17,10.326,11.332666666666668,1.0066666666666666,1.87,18.055,,189.955,,,,17.545,,,,207.5
2017-07-18,15.041666666666666,17.305333333333333,2.263666666666667,1.667,10.0655,,189.524,,,,20.619,,,,210.143
2017-07-19,12.416666666666666,14.333666666666668,1.9166666666666667,1.75,15.1045,,190.174,,,,19.348,,,,209.522
2017-07-20,7.986,8.833333333333334,0.8473333333333333,1.0,13.354,,186.304,,,,13.261,,,,199.565
2017-07-21,6.652666666666666,8.305666666666667,1.6526666666666667,0.958,7.9375,,180.565,,,,12.391,,,,192.957
2017-07-22,7.583666666666666,8.305333333333333,0.7223333333333333,1.333,8.8545,,183.609,,,,15.087,,,,198.696
2017-07-23,7.041666666666667,7.472333333333334,0.4303333333333333,2.167,11.1875,,183.565,,,,13.913,,,,197.478
2017-07-24,11.029000000000002,13.536,2.5076666666666667,2.261,11.5875,,184.739,,,,16.174,,,,200.913
2017-07-25,12.889000000000001,15.555666666666667,2.6666666666666665,2.417,12.7085,,185.696,,,,19.87,,,,205.565
2017-07-26,6.666999999999999,7.694333333333333,1.028,1.042,9.541,,191.13,,,,15.739,,,,206.87
2017-07-27,8.777666666666667,9.75,0.9723333333333333,1.042,7.979,,191.765,,,,14.588,,,,206.353
2017-07-28,11.611333333333334,13.055333333333332,1.4443333333333335,1.0,13.083,,190.174,,,,18.739,,,,208.913
2017-07-29,7.516666666666667,9.222333333333333,1.7053333333333331,1.0,17.6375,,193.304,,,,17.87,,,,211.174
2017-07-30,5.4446666666666665,5.847333333333334,0.4026666666666667,1.0,15.896,,192.217,,,,14.261,,,,206.478
2017-07-31,11.144666666666666,12.927333333333332,1.7826666666666666,1.087,16.6285,,187.783,,,,18.609,,,,206.391
2017-08-01,7.458333333333333,8.555333333333333,1.0973333333333333,1.0,13.458,,192.348,,,,14.87,,,,207.217
2017-08-02,8.194666666666667,9.791666666666666,1.5973333333333333,1.042,8.0625,,190.087,,,,13.652,,,,203.739
2017-08-03,5.305666666666666,6.0,0.6946666666666667,1.0,6.1665,,184.739,,,,10.391,,,,195.13
2017-08-04,5.615333333333333,6.353000000000001,0.738,1.0,6.479,,181.6,,,,11.3,,,,192.9
2017-08-05,6.389,7.097333333333334,0.7083333333333334,1.0,5.4795,,180.826,,,,13.739,,,,194.565
2017-08-06,5.75,7.333666666666666,1.5833333333333333,1.0,12.396,,182.217,,,,15.261,,,,197.478
2017-08-07,4.507666666666666,5.004333333333333,0.49666666666666665,1.0,3.7535000000000003,,182.391,,,,8.0,,,,190.391
2017-08-08,7.180666666666667,8.208333333333334,1.0276666666666667,1.042,6.0205,,185.174,,,,11.609,,,,196.783
2017-08-09,10.263666666666667,11.472333333333333,1.2083333333333333,1.565,13.1875,,188.652,,,,17.217,,,,205.87
2017-08-10,11.180666666666667,12.083333333333334,0.9026666666666667,2.542,19.862,,197.773,,,,18.636,,,,216.409
2017-08-11,8.153,8.764000000000001,0.6113333333333334,1.542,15.292,,196.522,,,,16.739,,,,213.261
2017-08-12,3.361333333333333,3.75,0.389,1.042,7.0,,186.391,,,,10.652,,,,197.043
2017-08-13,3.8333333333333335,4.347,0.514,1.042,6.7085,,184.261,,,,11.435,,,,195.696
2017-08-14,5.217333333333333,6.058,0.8409999999999999,1.087,5.8955,,186.609,,,,12.304,,,,198.913
2017-08-15,5.958333333333333,6.347333333333334,0.389,1.0,7.0835,,186.87,,,,10.043,,,,196.913
2017-08-16,6.444333333333333,7.069333333333333,0.625,1.042,6.75,,188.565,,,,12.696,,,,201.261
2017-08-17,9.110999999999999,9.889000000000001,0.7776666666666667,1.5,10.2705,,189.348,,,,15.043,,,,204.391
