date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2017-09-15,194.54,91.5,73.312,54.0,13.73,15.348,22.103,6.755,1.44,19.832,25.3,22.665,20.3,208.27,3.041
2017-09-16,194.51,98.5,91.812,73.5,12.031,10.439,14.136,3.697,1.306,15.399,20.6,18.594,17.3,206.542,2.903
2017-09-17,190.281,99.0,95.75,85.0,6.0,4.862,6.495,1.633,1.076,7.955,24.55,19.502,17.15,196.281,2.333
2017-09-18,187.562,99.0,76.542,54.5,10.177,7.414,11.285,3.87,1.313,20.941,30.95,25.831,21.45,197.74,2.377
2017-09-19,194.658,95.5,78.396,51.5,18.733,12.546,20.063,7.517,1.295,18.175,28.05,23.371,19.55,213.391,2.778
2017-09-20,194.584,87.0,74.23,60.5,23.794,16.788,22.989,6.201,1.757,26.163,25.3,22.112,19.25,218.377,2.958
2017-09-21,198.25,83.5,64.021,41.5,18.886,15.6,21.251,5.651,1.75,24.965,27.9,22.294,17.3,217.136,3.151
2017-09-22,196.068,98.5,78.208,59.0,16.019,13.436,19.418,5.983,1.469,19.302,25.8,21.581,17.9,212.086,2.903
2017-09-23,192.24,99.0,86.042,64.0,11.302,8.034,10.803,2.769,1.292,11.938,26.1,21.183,17.85,203.542,2.472
2017-09-24,193.323,98.5,87.979,72.5,13.771,9.417,12.708,3.292,1.597,19.913,24.9,22.373,20.2,207.094,3.0
2017-09-25,190.15,98.5,82.396,58.5,11.135,10.715,16.933,6.218,1.435,17.882,27.25,22.706,18.55,201.285,2.971
2017-09-26,190.868,94.0,81.312,57.5,15.513,10.905,17.977,7.072,1.403,17.875,26.8,22.902,18.6,206.382,2.861
2017-09-27,189.626,98.5,84.646,68.0,16.097,12.288,19.121,6.833,1.417,17.003,25.75,22.396,18.55,205.724,2.861
2017-09-28,188.51,99.0,93.334,81.0,11.386,10.663,16.053,5.39,1.264,10.163,24.15,20.14,16.9,199.896,2.639
2017-09-29,191.185,95.5,83.333,61.0,14.43,13.417,21.259,7.842,1.497,13.056,22.85,19.429,16.6,205.616,2.958
2017-09-30,191.979,91.5,76.771,58.0,13.479,10.083,14.197,4.114,1.375,17.302,24.05,19.771,16.7,205.458,3.111
2017-10-01,192.438,95.5,73.562,47.5,8.469,6.758,8.951,2.193,1.285,16.455,24.7,20.308,15.75,200.906,2.972
2017-10-02,190.852,99.0,83.625,59.0,13.618,13.197,21.95,8.753,1.315,15.816,24.1,20.817,18.05,204.47,2.841
2017-10-03,188.151,99.0,92.396,81.0,16.622,11.813,18.832,7.019,1.239,13.954,24.85,21.392,18.35,204.773,2.672
2017-10-04,192.486,95.5,80.0,67.0,13.388,13.252,21.155,7.903,1.57,13.108,20.65,18.296,15.9,205.875,2.694
2017-10-05,194.115,82.0,65.042,50.5,12.927,13.299,20.227,6.928,1.41,12.108,19.85,16.312,14.5,207.042,2.695
2017-10-06,192.242,99.0,82.104,58.5,11.776,11.286,17.076,5.79,1.253,12.691,20.45,16.206,14.5,204.018,2.722
2017-10-07,189.021,99.0,88.0,63.5,10.916,8.106,11.913,3.807,1.125,8.601,26.0,19.883,15.1,199.938,2.847
2017-10-08,191.188,98.5,84.5,56.5,10.834,6.121,9.348,3.227,1.375,12.496,27.1,21.727,17.45,202.021,3.125
2017-10-09,191.054,96.0,84.354,62.5,12.049,10.535,15.258,4.723,1.759,18.296,25.0,21.394,17.55,203.104,3.681
2017-10-10,190.657,95.0,82.396,56.0,15.383,13.231,21.042,7.811,1.368,22.515,26.45,22.096,18.55,206.04,3.375
2017-10-11,189.927,97.0,88.271,73.5,15.823,12.504,20.658,8.154,1.549,34.153,26.1,22.402,18.7,205.75,3.486
2017-10-12,193.177,98.5,86.729,66.5,19.636,14.849,21.996,7.148,1.792,37.972,26.7,22.81,18.7,212.812,4.181
2017-10-13,191.48,99.0,94.75,86.0,16.981,17.003,25.007,8.004,1.624,18.111,22.35,18.298,14.85,208.46,3.472
2017-10-14,192.136,99.0,98.188,94.5,18.229,17.701,22.951,5.25,1.16,9.403,16.9,15.706,14.55,210.364,3.57
2017-10-15,193.163,99.0,98.542,95.0,13.435,12.496,16.599,4.102,1.07,10.045,16.65,15.569,14.4,206.598,3.611
2017-10-16,192.368,99.0,98.938,98.5,10.862,14.194,23.336,9.142,1.036,5.454,14.55,13.708,12.35,203.229,2.985
2017-10-17,193.804,99.0,97.979,95.0,17.524,19.287,29.416,10.129,1.07,9.486,14.7,13.592,12.4,211.328,3.389
2017-10-18,194.968,99.0,81.375,61.0,16.448,13.939,23.833,9.894,1.32,15.392,19.05,14.904,11.95,211.417,3.222
2017-10-19,193.604,99.0,96.688,80.0,10.76,10.727,15.042,4.314,1.07,8.215,14.15,12.527,10.95,204.365,2.93
2017-10-20,191.979,99.0,90.792,78.5,12.521,13.813,21.958,8.145,1.136,7.354,20.15,16.669,13.6,204.5,2.959
2017-10-21,191.596,99.0,96.958,91.5,16.36,10.719,17.285,6.566,1.167,8.438,18.45,17.631,16.85,207.956,2.889
2017-10-22,187.656,99.0,96.604,83.0,5.406,4.087,5.621,1.534,1.111,5.67,23.3,18.165,16.65,193.062,2.194
2017-10-23,190.305,98.5,55.25,26.5,4.562,5.437,8.109,2.672,1.208,7.019,23.95,20.217,14.05,194.867,1.812
2017-10-24,198.03,84.5,67.479,56.0,15.262,15.542,23.788,8.246,1.312,11.031,17.1,14.862,12.9,213.292,3.056
2017-10-25,196.844,99.0,94.021,73.0,13.04,12.81,18.265,5.454,1.042,10.526,14.8,12.731,10.4,209.884,3.417
2017-10-26,199.845,99.0,79.229,41.5,17.122,15.572,24.326,8.754,1.222,11.952,20.6,14.135,9.55,216.966,3.555
2017-10-27,198.771,95.5,69.625,34.0,16.281,14.916,23.618,8.702,1.466,15.417,21.65,15.448,9.65,215.052,3.722
2017-10-28,196.0,98.5,85.958,65.0,12.375,10.277,13.735,3.458,1.229,17.226,16.9,14.996,13.8,208.375,3.458
2017-10-29,193.406,99.0,98.958,98.5,9.854,7.451,9.436,1.985,1.035,6.497,17.8,15.381,13.85,203.26,3.319
2017-10-30,192.72,99.0,66.625,21.5,8.007,8.596,14.369,5.773,1.104,8.479,21.95,15.673,9.9,200.727,2.29
2017-10-31,194.981,92.0,67.396,49.5,13.543,13.489,20.102,6.614,1.16,11.406,17.95,13.006,9.35,208.524,3.083
2017-11-01,194.118,97.0,81.208,57.5,16.715,14.202,21.914,7.713,1.208,15.202,20.75,15.567,11.15,210.834,3.181
2017-11-02,194.974,92.5,66.458,41.5,16.017,15.246,22.33,7.084,1.39,15.993,21.5,15.669,9.75,210.992,3.347
2017-11-03,194.344,92.0,75.646,50.0,17.0,12.769,16.829,4.061,1.356,17.383,21.1,16.079,11.2,211.344,3.486
2017-11-04,194.019,91.0,67.416,40.0,13.524,9.491,13.464,3.974,1.258,14.364,22.8,16.681,13.15,207.544,3.611
2017-11-05,196.24,81.5,64.75,46.5,10.021,7.467,9.83,2.362,1.175,9.527,17.95,13.388,10.05,206.26,3.764
2017-11-06,192.862,92.0,75.771,50.5,14.502,13.766,20.698,6.932,1.2,15.338,20.9,15.279,11.9,207.364,3.029
2017-11-07,194.671,95.0,82.917,57.0,19.886,15.593,24.258,8.665,1.188,17.437,20.95,15.738,10.7,214.558,3.236
2017-11-08,195.87,98.5,95.562,86.0,27.744,17.627,30.51,12.883,1.25,20.066,17.5,15.404,12.55,223.614,3.695
2017-11-09,195.928,98.5,71.708,33.5,18.063,13.044,21.424,8.379,1.414,16.532,20.55,15.354,10.85,213.99,3.428
2017-11-10,196.219,92.5,73.438,51.5,17.948,15.175,22.688,7.513,1.347,17.227,19.55,14.373,9.8,214.167,3.583
2017-11-11,193.416,99.0,66.625,31.5,12.156,8.252,12.022,3.77,1.306,12.396,22.75,16.335,10.45,205.573,2.82
2017-11-12,196.334,89.0,67.02,48.5,10.0,6.944,9.014,2.069,1.104,8.483,16.1,11.273,7.55,206.333,3.153
2017-11-13,194.712,98.5,81.062,53.0,14.911,13.783,21.432,7.648,1.161,12.157,19.15,13.298,8.2,209.623,2.942
2017-11-14,191.796,99.0,94.916,83.5,15.565,14.485,23.037,8.552,1.196,13.185,16.1,13.29,11.15,207.362,2.722
2017-11-15,193.034,98.0,83.23,55.0,17.136,13.765,23.436,9.671,1.194,13.406,17.05,12.244,8.4,210.17,3.25
2017-11-16,194.358,90.0,63.792,33.0,16.809,14.72,24.544,9.824,1.174,9.007,16.05,10.577,5.85,211.167,3.195
2017-11-17,194.997,88.0,70.875,50.0,18.185,16.517,26.138,9.621,1.232,9.597,14.2,9.648,5.95,213.182,3.917
2017-11-18,194.167,99.0,92.042,77.5,18.614,13.86,20.667,6.807,1.118,11.934,10.3,8.562,6.6,212.781,4.278
2017-11-19,194.134,79.0,58.229,34.0,8.608,6.648,9.269,2.621,1.097,5.975,13.6,8.565,4.55,202.742,3.805
2017-11-20,193.588,90.5,73.666,57.0,14.623,14.952,24.971,10.02,1.113,7.03,10.35,6.429,3.55,208.212,3.1
2017-11-21,198.878,88.0,61.292,26.5,15.87,14.963,23.84,8.877,1.139,6.452,13.3,7.217,2.6,214.747,3.023
2017-11-22,196.274,99.0,85.042,61.5,18.683,17.083,28.713,11.63,1.097,9.86,11.05,8.202,4.4,214.958,3.444
2017-11-23,193.891,99.0,90.0,66.5,16.752,11.235,15.939,4.705,1.097,7.993,15.7,11.64,8.1,210.643,2.764
2017-11-24,196.007,90.0,64.312,30.0,13.945,12.626,21.025,8.399,1.091,6.531,13.4,7.565,3.55,209.952,3.083
2017-11-25,197.042,88.0,67.98,40.0,13.062,11.246,16.235,4.989,1.097,7.611,14.05,7.515,2.0,210.104,3.569
2017-11-26,196.5,94.0,67.938,39.0,9.927,7.924,10.936,3.011,1.174,11.524,16.0,10.273,4.2,206.427,3.444
2017-11-27,200.278,89.0,71.604,47.5,17.849,16.727,25.377,8.65,1.297,13.356,15.6,11.177,7.85,218.126,3.841
2017-11-28,199.597,93.5,79.25,51.5,18.956,15.144,23.692,8.548,1.174,13.593,18.3,11.185,6.45,218.553,3.597
2017-11-29,198.804,93.0,78.125,52.0,25.432,18.708,29.258,10.549,1.389,17.126,18.6,12.742,7.1,224.236,3.639
2017-11-30,200.94,94.5,84.25,75.5,27.977,19.973,33.416,13.442,1.382,19.669,15.0,12.812,10.6,228.917,4.083
2017-12-01,200.848,98.5,77.792,50.5,21.454,14.952,27.41,12.458,1.211,13.197,14.35,10.367,6.5,222.301,3.764
2017-12-02,198.742,92.0,76.521,58.0,17.995,14.299,21.489,7.189,1.118,9.768,11.75,8.135,5.6,216.738,3.972
2017-12-03,198.124,93.5,73.208,44.5,12.132,9.125,11.992,2.867,1.243,10.014,14.3,9.067,5.3,210.256,3.653
2017-12-04,195.012,91.5,68.542,36.5,13.886,14.588,23.009,8.42,1.561,10.386,13.2,8.619,4.6,208.898,2.899
2017-12-05,194.318,93.0,63.625,35.5,17.473,14.945,23.898,8.953,1.472,9.68,12.5,6.89,2.45,211.79,3.361
2017-12-06,197.514,74.0,60.646,39.0,16.284,17.799,28.731,10.932,1.174,6.438,11.25,5.462,0.9,213.798,3.597
2017-12-07,196.758,86.5,70.354,48.0,14.613,16.174,26.32,10.145,1.217,9.186,11.25,6.071,2.3,211.371,3.778
2017-12-08,195.807,96.0,79.0,61.0,18.488,17.008,27.713,10.706,1.18,11.09,8.85,5.656,2.4,214.294,4.305
2017-12-09,197.938,94.0,67.854,37.5,11.094,11.852,17.765,5.913,1.083,6.571,10.35,5.219,1.5,209.031,4.097
2017-12-10,194.921,89.5,69.125,41.5,8.824,9.193,12.383,3.189,1.097,8.043,12.75,7.271,1.45,203.744,4.056
2017-12-11,195.19,98.5,65.708,29.5,12.359,11.816,20.384,8.568,1.184,11.274,15.2,9.615,4.5,207.55,3.057
2017-12-12,199.112,69.5,48.188,35.5,14.198,12.316,20.599,8.283,1.125,6.601,7.9,4.612,1.95,213.31,3.236
2017-12-13,198.46,79.0,62.666,37.5,15.177,15.394,26.788,11.394,1.125,6.045,8.7,4.158,0.1,213.637,3.75
2017-12-14,198.765,69.5,43.75,19.5,11.346,13.269,20.045,6.776,1.083,5.45,9.6,4.488,0.25,210.111,3.514
2017-12-15,200.926,88.0,67.208,50.5,21.911,19.894,31.785,11.892,1.206,11.341,10.2,5.702,2.1,222.837,4.681
2017-12-16,200.188,92.0,67.812,50.0,18.854,12.984,19.67,6.686,1.167,13.518,12.5,7.833,2.85,219.042,4.458
2017-12-17,199.846,77.5,54.229,31.0,9.549,9.333,12.224,2.89,1.104,6.698,9.85,5.731,1.4,209.396,4.347
2017-12-18,197.126,86.5,66.438,46.0,13.301,14.891,23.568,8.676,1.126,7.051,8.95,4.294,1.3,210.427,3.247
2017-12-19,197.702,89.0,66.584,41.0,16.735,16.463,26.457,9.994,1.109,8.642,11.15,5.019,0.35,214.438,3.639
2017-12-20,198.2,88.5,69.812,47.0,15.861,17.065,27.271,10.206,1.104,8.387,10.0,5.585,1.85,214.062,3.727
2017-12-21,200.55,89.5,70.104,39.0,19.122,18.371,29.254,10.883,1.202,11.524,11.45,5.358,0.55,219.671,4.097
2017-12-22,197.812,83.5,67.084,39.5,18.802,18.65,29.297,10.647,1.234,11.507,11.6,5.438,1.0,216.615,4.375
2017-12-23,198.085,84.5,67.208,44.5,19.516,17.136,23.917,6.78,1.382,14.307,12.1,6.283,1.2,217.6,4.653
2017-12-24,196.375,98.5,72.333,54.0,13.406,11.314,14.401,3.087,1.34,13.583,13.85,9.117,4.35,209.781,4.25
2017-12-25,192.768,99.0,71.0,32.5,10.901,12.992,20.416,7.424,1.224,8.003,16.0,10.217,5.1,203.669,3.377
2017-12-26,192.894,86.0,61.438,33.0,11.357,12.187,20.877,8.69,1.375,6.004,12.35,5.823,1.75,204.252,3.514
2017-12-27,193.683,82.0,45.416,16.0,11.974,12.826,20.379,7.553,1.174,5.126,9.7,4.233,-0.15,205.658,3.458
2017-12-28,194.656,75.0,55.188,36.5,12.885,16.455,24.826,8.371,1.188,6.069,8.25,3.071,-1.05,207.542,4.194
2017-12-29,193.979,79.5,61.771,37.0,11.073,10.27,14.827,4.558,1.104,7.286,9.25,4.052,0.9,205.052,3.931
2017-12-30,193.254,90.0,64.958,35.0,10.67,8.462,11.2,2.739,1.236,8.402,10.8,5.075,0.5,203.924,4.319
2017-12-31,195.792,98.5,79.396,57.0,13.531,9.113,11.366,2.254,1.07,9.698,8.75,5.671,2.15,209.323,4.653
2018-01-01,195.073,84.0,64.73,41.0,7.252,5.212,6.783,1.571,1.035,4.706,10.05,4.673,1.5,202.325,2.708
2018-01-02,196.844,80.5,66.833,49.5,7.911,5.388,7.233,1.846,1.014,5.362,10.35,5.169,1.0,204.756,2.987
2018-01-03,194.58,75.5,57.146,36.5,7.708,5.25,7.258,2.008,1.014,3.938,10.0,4.744,0.75,202.288,2.667
2018-01-04,195.5,86.5,62.375,35.0,9.334,7.229,9.713,2.484,1.051,5.891,10.45,4.725,-0.05,204.833,2.84
2018-01-05,194.966,82.5,59.938,40.5,13.218,9.238,11.734,2.495,1.119,7.215,14.55,7.946,2.9,208.184,3.522
2018-01-06,197.115,86.5,70.604,52.5,9.573,10.075,12.175,2.1,1.076,7.249,6.55,4.875,3.05,206.688,3.708
2018-01-07,195.927,87.5,62.729,37.0,11.375,13.151,19.251,6.1,1.097,7.639,10.2,5.323,1.85,207.302,3.018
2018-01-08,196.782,88.5,70.188,46.5,18.406,19.062,29.629,10.567,1.202,12.087,10.75,5.444,1.25,215.188,3.764
2018-01-09,196.17,80.0,43.708,16.5,7.926,11.485,15.777,4.292,1.076,6.008,9.95,5.306,1.45,204.096,2.917
2018-01-10,195.922,78.0,57.75,39.0,11.868,16.654,24.479,7.825,1.104,6.98,8.35,3.64,0.35,207.79,3.264
2018-01-11,197.323,77.0,63.188,40.5,22.917,22.167,35.883,13.717,1.243,10.001,12.8,6.235,1.1,220.24,3.986
2018-01-12,196.316,93.5,72.896,52.5,12.24,15.2,20.496,5.296,1.139,13.574,9.35,6.238,4.05,208.555,3.333
2018-01-13,196.448,95.0,71.604,47.5,10.5,10.625,13.517,2.892,1.208,14.608,10.95,6.817,3.55,206.948,3.445
2018-01-14,197.636,69.5,56.48,38.0,12.375,12.439,17.469,5.03,1.286,9.399,10.95,6.1,2.95,210.01,2.915
2018-01-15,195.98,94.0,75.375,60.5,15.034,17.074,27.796,10.722,1.123,10.551,9.7,6.021,1.45,211.014,3.486
2018-01-16,198.768,92.5,68.812,50.5,15.018,16.784,24.437,7.653,1.237,12.516,11.95,7.735,3.3,213.786,4.576
2018-01-17,202.315,80.0,57.125,34.0,20.274,19.836,29.039,9.202,1.285,11.329,11.4,6.104,2.6,222.589,5.111
2018-01-18,196.802,71.0,49.0,25.5,13.344,16.163,23.894,7.731,1.243,5.877,10.45,5.006,0.9,210.146,3.111
2018-01-19,197.357,71.5,51.77,34.5,12.696,13.659,19.591,5.932,1.139,7.144,10.3,5.021,0.55,210.053,3.305
2018-01-20,194.927,90.0,76.104,64.0,10.073,10.254,12.724,2.47,1.069,14.948,9.8,5.292,2.4,205.0,3.597
2018-01-21,196.396,82.0,48.896,18.5,13.479,15.745,23.992,8.247,1.144,6.729,11.75,5.74,1.25,209.875,3.886
2018-01-22,199.603,77.5,57.229,33.5,17.882,17.743,27.216,9.473,1.167,7.878,11.65,5.483,0.25,217.485,3.916
2018-01-23,197.166,78.0,57.979,34.5,14.003,16.261,23.826,7.564,1.25,12.218,12.1,6.317,2.1,211.17,3.465
2018-01-24,196.547,77.0,54.5,28.5,12.501,16.034,23.602,7.568,1.236,11.028,11.3,6.317,2.1,209.048,3.639
2018-01-25,194.781,77.0,56.708,40.5,12.344,15.678,23.159,7.481,1.194,7.955,8.9,4.723,1.15,207.125,3.167
2018-01-26,195.518,81.0,39.833,13.0,12.123,8.678,11.951,3.273,1.104,8.343,9.2,4.344,0.5,207.64,2.931
2018-01-27,195.354,62.0,38.354,17.0,7.01,6.22,8.462,2.242,1.035,4.236,8.6,3.956,-0.15,202.364,2.944
2018-01-28,194.667,69.5,48.896,26.5,12.406,13.146,20.437,7.29,1.275,6.597,11.9,5.444,0.15,207.073,3.253
2018-01-29,196.882,71.0,35.479,14.0,10.243,11.909,17.091,5.182,1.153,8.797,9.7,5.573,1.8,207.126,3.222
2018-01-30,196.894,87.0,61.5,39.0,19.638,16.117,23.451,7.333,1.201,14.74,10.85,5.544,0.8,216.532,3.73
2018-01-31,194.944,99.0,86.771,66.0,16.671,17.661,24.856,7.196,1.139,15.352,9.35,5.223,2.65,211.614,3.93
2018-02-01,193.479,89.0,61.708,30.5,7.146,9.998,14.886,4.888,1.113,5.281,9.3,4.371,0.95,200.625,2.792
2018-02-02,195.07,82.5,59.854,32.5,12.679,12.568,18.261,5.693,1.083,8.071,10.65,4.719,-0.4,207.749,3.306
2018-02-03,193.688,99.0,69.396,42.5,9.552,8.992,11.443,2.451,1.118,11.701,12.65,7.469,1.8,203.24,3.236
2018-02-04,192.948,99.0,68.584,27.5,13.3,12.979,19.487,6.508,1.288,9.982,20.3,13.5,7.05,206.248,3.251
2018-02-05,199.419,87.0,66.334,43.0,20.99,18.227,25.964,7.736,1.257,13.131,11.0,7.148,4.95,220.409,4.0
2018-02-06,195.584,96.0,87.292,75.5,13.957,15.534,23.136,7.602,1.097,14.747,9.15,6.846,4.95,209.54,3.662
2018-02-07,193.381,96.0,78.375,57.5,14.413,13.283,22.379,9.095,1.32,15.906,15.95,9.927,4.0,207.794,3.653
2018-02-08,197.167,81.5,58.48,49.0,14.281,15.754,22.803,7.049,1.194,8.519,11.0,7.573,4.9,211.448,3.625
2018-02-09,196.57,86.0,70.27,59.0,12.416,14.606,19.523,4.917,1.153,9.094,9.1,5.694,3.6,208.986,3.389
2018-02-10,196.386,92.5,70.417,40.5,6.344,7.28,9.239,1.958,1.028,6.528,6.9,4.3,1.85,202.729,3.139
2018-02-11,197.562,90.5,72.875,50.0,11.802,13.006,17.291,4.285,1.098,9.54,8.5,4.823,2.05,209.365,3.582
2018-02-12,198.456,89.0,73.354,53.0,19.812,17.599,27.966,10.367,1.236,8.156,10.7,5.715,1.3,218.268,3.986
2018-02-13,199.746,89.0,71.416,55.0,20.06,22.17,32.167,9.996,1.222,11.389,9.25,5.946,3.6,219.806,4.024
2018-02-14,199.628,88.5,65.062,43.5,16.642,18.474,26.945,8.471,1.167,12.84,7.05,4.315,2.45,216.271,3.847
2018-02-15,196.007,82.0,68.458,55.5,14.267,16.917,24.31,7.393,1.345,11.846,9.5,5.179,1.65,210.275,3.486
2018-02-16,195.011,83.0,62.25,43.5,16.23,13.595,17.951,4.356,1.535,12.255,14.35,8.956,5.3,211.24,3.75
2018-02-17,197.458,80.5,51.792,34.5,6.771,6.973,8.742,1.769,1.236,12.941,10.8,6.794,3.4,204.229,4.153
2018-02-18,196.906,84.5,61.312,36.5,11.094,14.602,20.662,6.061,1.388,12.105,12.75,7.05,1.9,208.0,3.668
2018-02-19,196.792,99.0,85.312,63.0,19.792,20.137,28.076,7.939,1.229,14.688,11.25,8.596,5.6,216.583,4.083
2018-02-20,192.329,99.0,78.812,51.5,13.126,12.75,18.962,6.212,1.271,10.757,19.25,12.96,7.75,205.456,3.467
2018-02-21,195.046,91.0,68.458,41.0,10.814,13.103,18.717,5.614,1.375,8.91,13.7,9.773,7.7,205.859,2.958
2018-02-22,195.56,95.0,69.521,39.5,13.018,13.716,20.095,6.379,1.306,10.866,15.45,9.54,4.15,208.578,3.222
2018-02-23,195.987,86.0,63.792,46.0,11.079,12.189,16.235,4.045,1.292,15.799,12.65,9.194,5.95,207.066,3.375
2018-02-24,197.219,93.0,62.708,40.5,8.781,7.86,9.989,2.129,1.139,14.572,11.95,8.181,2.95,206.0,3.208
2018-02-25,195.315,99.0,85.75,67.5,13.631,14.979,21.732,6.753,1.218,15.039,15.05,10.988,8.1,208.946,3.247
2018-02-26,197.136,93.0,71.062,47.5,14.354,18.527,26.261,7.735,1.66,24.282,13.9,10.285,7.75,211.49,3.819
2018-02-27,198.62,89.5,60.271,39.5,14.862,19.053,25.549,6.496,1.507,20.958,11.65,8.767,5.9,213.481,3.634
2018-02-28,195.26,99.0,97.27,89.5,16.044,18.729,25.103,6.374,1.139,14.125,9.35,8.225,7.3,211.303,3.611
2018-03-01,195.44,99.0,93.833,79.5,19.285,18.17,25.795,7.624,1.123,11.646,11.1,8.806,7.55,214.726,4.111
2018-03-02,195.285,99.0,66.896,39.0,12.146,9.833,13.439,3.606,1.306,16.795,14.2,9.623,5.25,207.43,3.486
2018-03-03,195.323,99.0,93.062,76.5,8.906,8.386,10.045,1.659,1.125,18.528,9.4,8.531,7.15,204.229,3.583
2018-03-04,191.604,99.0,94.416,77.0,10.167,12.887,18.153,5.266,1.091,7.507,13.05,9.798,7.45,201.771,3.467
2018-03-05,194.01,99.0,83.562,48.5,11.833,13.803,20.659,6.856,1.229,10.991,14.45,9.621,6.7,205.844,3.333
2018-03-06,194.588,99.0,87.812,68.5,12.55,15.662,22.203,6.541,1.18,14.254,14.4,10.7,8.1,207.138,3.322
2018-03-07,191.781,99.0,95.666,78.5,10.972,13.755,18.309,4.555,1.139,5.937,11.5,8.579,5.15,202.753,3.111
2018-03-08,196.045,88.0,57.312,28.0,11.766,10.908,15.338,4.43,1.083,8.261,12.15,7.562,3.1,207.811,3.111
2018-03-09,195.292,90.0,61.834,33.5,8.269,8.733,12.434,3.701,1.139,7.854,14.85,9.296,3.3,203.561,2.764
2018-03-10,194.146,98.5,74.52,45.5,7.875,6.712,8.521,1.809,1.16,6.858,15.15,10.094,5.55,202.021,2.889
2018-03-11,189.373,98.5,71.396,35.0,7.95,8.88,13.13,4.25,1.128,4.19,19.55,12.029,7.25,197.323,2.523
2018-03-12,194.302,86.5,61.729,33.5,17.916,13.198,18.733,5.535,1.298,11.067,16.7,10.658,5.35,212.218,3.264
2018-03-13,197.368,81.5,48.979,22.0,12.519,12.246,17.597,5.351,1.236,9.032,15.15,8.862,2.6,209.886,2.99
2018-03-14,197.892,69.5,48.5,25.5,12.111,13.795,20.415,6.619,1.264,8.669,13.15,7.173,1.05,210.002,2.972
2018-03-15,196.8,71.5,53.083,32.5,19.094,14.381,20.389,6.008,1.198,13.111,12.1,8.023,2.6,215.894,3.042
2018-03-16,196.177,76.5,58.0,35.0,11.573,12.254,15.896,3.642,1.285,18.191,13.4,8.629,4.7,207.75,3.32
2018-03-17,195.781,83.0,51.416,26.5,6.615,6.456,8.129,1.674,1.146,7.088,13.15,8.467,3.05,202.396,2.764
2018-03-18,196.155,72.5,55.458,34.0,9.523,12.546,17.613,5.067,1.234,5.981,12.9,8.475,2.45,205.678,3.052
2018-03-19,195.182,84.0,61.23,39.0,14.778,15.153,20.257,5.104,1.257,7.942,16.35,10.983,6.05,209.96,2.833
2018-03-20,194.274,78.0,50.5,23.5,15.178,15.989,21.466,5.476,1.684,12.221,19.9,13.594,8.2,209.452,2.811
2018-03-21,193.256,99.0,94.312,75.5,17.947,16.142,20.812,4.67,1.271,16.163,15.55,13.788,11.45,211.203,3.097
2018-03-22,192.654,99.0,76.396,48.5,13.164,12.045,18.004,5.958,1.438,14.057,20.6,16.008,12.5,205.818,3.167
2018-03-23,195.302,89.5,74.833,58.0,8.583,9.552,13.413,3.861,1.194,9.68,12.0,8.06,3.85,203.886,3.0
2018-03-24,197.885,94.0,58.75,26.5,8.708,7.625,9.726,2.101,1.076,8.538,13.15,7.344,1.35,206.594,2.917
2018-03-25,196.598,83.5,53.646,34.0,11.3,13.886,19.633,5.747,1.225,9.684,15.2,9.502,3.3,207.899,3.067
2018-03-26,193.302,90.0,66.812,39.5,19.094,16.882,23.771,6.889,1.306,10.185,14.1,10.558,7.7,212.396,3.028
2018-03-27,196.378,86.5,54.229,22.5,14.606,16.985,23.18,6.195,1.479,17.274,19.05,11.846,5.6,210.984,3.125
2018-03-28,194.003,64.5,41.0,24.5,10.883,12.095,16.729,4.634,1.951,18.073,19.55,15.121,10.05,204.886,2.861
2018-03-29,196.524,76.5,57.625,45.5,11.537,15.344,21.069,5.726,2.153,14.174,13.2,10.227,8.1,208.061,3.111
2018-03-30,196.507,98.5,80.584,46.5,18.408,15.903,22.816,6.913,1.32,20.979,16.3,11.371,6.15,214.916,3.667
2018-03-31,193.386,99.0,56.396,20.0,8.344,6.642,8.472,1.83,1.125,8.426,16.15,11.84,6.1,201.729,2.764
2018-04-01,192.5,95.5,82.5,54.0,8.635,7.838,9.942,2.104,1.333,17.01,17.15,13.617,8.8,201.136,2.597
2018-04-02,192.741,98.5,79.688,46.0,15.282,15.101,21.08,5.978,1.546,26.891,21.7,16.183,11.3,208.024,3.03
2018-04-03,195.003,97.5,84.854,62.5,17.311,16.341,22.637,6.296,2.146,40.646,19.55,16.4,11.95,212.314,3.208
2018-04-04,191.888,98.5,83.02,62.0,18.989,14.523,19.767,5.244,2.375,45.67,21.85,17.594,13.05,210.876,2.75
2018-04-05,194.1,99.0,80.229,58.5,10.876,12.321,17.708,5.388,1.438,18.924,17.35,14.46,11.95,204.976,2.597
2018-04-06,192.214,99.0,97.729,89.5,17.519,13.023,21.739,8.716,1.231,27.705,18.55,15.979,13.1,209.733,2.542
2018-04-07,191.323,99.0,66.562,39.5,9.01,7.033,10.092,3.058,1.167,18.111,16.85,13.508,7.0,200.333,2.653
2018-04-08,196.82,79.5,46.604,24.0,9.552,7.171,9.4,2.229,1.049,15.517,14.9,9.633,3.75,206.372,3.222
2018-04-09,196.216,74.0,51.25,34.0,14.398,12.301,17.726,5.425,1.191,13.278,17.3,11.21,3.9,210.614,2.826
