date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean,CO_mean
2016-07-29,19.448,42.927,23.51,24.656,16.417,3.125,4.958
2016-07-30,14.875,26.187,11.364,26.656,17.917,4.333,4.167
2016-07-31,9.531,14.844,5.292,28.896,20.792,3.708,3.542
2016-08-01,10.584,20.604,10.042,22.25,15.208,4.0,3.125
2016-08-02,7.604,17.584,10.052,13.365,8.667,3.625,2.208
2016-08-03,6.208,11.177,5.021,16.25,10.542,3.542,2.125
2016-08-04,8.229,16.677,8.427,14.562,12.0,4.208,3.375
2016-08-05,8.236,16.806,8.674,13.489,8.958,4.25,3.818
2016-08-06,8.114,15.656,7.625,7.114,5.167,4.458,3.333
2016-08-07,8.396,13.146,4.781,16.031,12.208,5.125,3.625
2016-08-08,8.938,15.614,6.781,20.938,18.25,5.0,3.083
2016-08-09,6.42,13.065,6.709,10.875,6.167,4.042,2.542
2016-08-10,6.335,16.625,10.353,6.624,5.435,3.792,1.929
2016-08-11,6.865,14.614,7.781,8.229,5.833,4.417,
2016-08-12,8.833,15.75,7.02,14.532,12.208,4.75,
2016-08-13,8.323,14.948,6.594,13.698,10.792,4.792,
2016-08-14,6.146,12.292,6.115,9.364,7.292,4.375,
2016-08-15,5.99,11.968,6.063,11.604,7.542,3.833,
2016-08-16,8.146,14.927,6.844,14.094,9.917,3.708,
2016-08-17,9.136,20.563,11.448,7.51,3.083,2.812,2.167
2016-08-18,8.62,15.081,6.557,14.686,7.167,4.714,2.5
2016-08-19,12.292,22.469,10.292,14.5,8.5,3.792,3.333
2016-08-20,10.24,18.938,8.75,9.5,5.333,3.333,2.625
2016-08-21,5.917,12.49,6.656,7.167,3.667,3.125,2.042
2016-08-22,10.156,24.584,14.438,7.344,3.417,2.792,3.042
2016-08-23,8.896,18.719,9.906,5.406,5.083,3.042,2.542
2016-08-24,8.948,17.438,8.479,6.884,4.458,3.583,2.708
2016-08-25,10.176,16.992,6.89,9.638,6.5,4.208,2.727
2016-08-26,8.0,17.792,9.812,5.333,3.875,3.042,2.333
2016-08-27,6.125,13.896,7.698,4.344,2.792,3.625,2.542
2016-08-28,6.125,12.094,5.927,6.084,5.083,3.417,2.333
2016-08-29,7.802,12.854,4.948,5.114,3.417,3.75,1.917
2016-08-30,6.125,10.438,4.333,5.74,4.25,3.583,1.5
2016-08-31,9.542,16.135,6.583,11.281,8.667,3.542,2.333
2016-09-01,12.318,20.042,7.702,18.142,12.208,4.333,3.364
2016-09-02,10.271,17.104,6.875,23.698,15.833,3.542,3.083
2016-09-03,7.833,15.0,7.156,12.802,8.375,3.417,3.208
2016-09-04,6.948,13.916,7.073,8.51,7.167,3.125,3.0
2016-09-05,9.229,19.031,9.886,7.75,4.917,4.083,3.042
2016-09-06,9.948,22.729,12.75,7.896,3.625,3.083,3.217
2016-09-07,8.188,15.667,7.583,8.073,5.042,2.958,2.625
2016-09-08,6.82,11.362,4.533,6.031,4.708,3.125,1.864
2016-09-09,7.115,14.958,7.896,3.698,2.208,2.833,2.167
2016-09-10,7.312,14.406,7.208,3.969,3.125,2.0,2.375
2016-09-11,6.312,12.615,6.218,3.896,2.625,3.5,2.25
2016-09-12,8.0,16.552,8.552,4.812,4.25,2.625,2.542
2016-09-13,7.719,16.125,8.406,7.516,4.0,2.5,3.0
2016-09-14,10.364,21.219,10.927,9.323,5.333,2.833,2.917
2016-09-15,10.031,20.49,10.573,6.208,3.913,2.583,3.042
2016-09-16,9.908,19.105,9.208,10.012,8.125,2.792,3.125
2016-09-17,6.885,14.135,7.323,5.5,2.75,2.5,2.5
2016-09-18,6.448,13.771,7.312,3.26,2.583,2.542,2.417
2016-09-19,7.406,16.552,9.167,3.177,2.042,2.5,2.375
2016-09-20,12.896,30.906,18.01,19.729,15.833,2.792,4.261
2016-09-21,10.073,23.594,13.563,17.848,16.083,3.208,3.875
2016-09-22,11.26,21.99,10.812,14.938,10.042,2.917,3.167
2016-09-23,16.696,32.528,15.864,13.754,8.167,2.25,3.905
2016-09-24,12.25,24.688,12.448,8.48,5.833,2.5,3.25
2016-09-25,8.562,15.99,7.458,8.958,7.083,2.583,2.667
2016-09-26,10.75,20.771,10.083,15.563,11.75,3.0,3.417
2016-09-27,15.292,27.948,12.719,16.333,12.583,3.625,3.833
2016-09-28,9.615,19.552,9.948,8.864,7.083,2.417,3.542
2016-09-29,8.02,16.937,8.936,4.338,3.458,2.667,3.125
2016-09-30,10.271,22.229,11.958,5.74,3.875,2.833,2.875
2016-10-01,10.51,20.261,9.708,9.031,6.125,2.958,3.0
2016-10-02,8.104,14.198,6.198,10.364,8.208,3.0,2.583
2016-10-03,15.208,30.292,15.208,12.125,8.739,2.625,4.167
2016-10-04,4.917,11.031,6.094,11.823,9.125,2.625,2.875
2016-10-05,9.604,20.906,11.458,13.114,9.958,3.125,4.167
2016-10-06,6.693,13.874,7.159,9.219,6.292,2.458,2.958
2016-10-07,8.094,16.76,8.677,5.073,1.875,2.542,2.417
2016-10-08,13.01,24.896,11.979,8.552,5.75,2.417,3.458
2016-10-09,4.958,10.875,5.969,4.292,2.625,2.042,2.292
2016-10-10,6.604,16.083,9.448,4.073,2.25,2.042,2.208
2016-10-11,9.938,19.958,10.0,6.188,4.417,2.208,3.042
2016-10-12,7.902,15.87,8.01,5.938,4.958,2.125,2.583
2016-10-13,10.76,21.531,10.854,6.927,4.75,2.792,3.208
2016-10-14,9.375,18.104,8.771,7.927,6.042,2.708,2.708
2016-10-15,10.52,17.344,6.917,10.594,7.958,2.875,2.833
2016-10-16,10.468,15.729,5.406,35.365,29.25,3.333,3.958
2016-10-17,20.052,38.469,18.562,21.614,17.042,3.458,4.625
2016-10-18,8.886,19.104,10.333,7.084,4.792,2.958,3.083
2016-10-19,14.282,31.146,16.812,7.063,4.958,3.208,3.583
2016-10-20,7.764,15.786,8.097,7.569,5.087,2.348,2.542
2016-10-21,7.198,15.719,8.583,6.875,6.0,2.0,2.458
2016-10-22,8.0,16.698,8.688,3.583,2.208,1.833,2.708
2016-10-23,5.302,10.719,5.312,5.844,5.5,1.75,2.042
2016-10-24,5.927,12.208,6.292,7.136,8.125,2.0,2.125
2016-10-25,16.479,33.896,17.417,11.531,8.458,2.625,4.25
2016-10-26,7.646,13.948,6.385,13.469,11.667,2.083,3.125
2016-10-27,8.098,16.448,8.341,10.844,8.708,2.0,2.875
2016-10-28,10.031,20.219,10.177,11.219,8.917,2.125,2.958
2016-10-29,5.573,11.469,5.844,12.26,12.667,2.0,2.375
2016-10-30,7.156,14.448,7.313,15.719,13.042,2.0,2.625
2016-10-31,10.812,21.031,10.177,11.938,11.667,2.0,2.917
2016-11-01,9.281,20.052,10.823,12.333,12.125,2.0,2.75
2016-11-02,12.792,26.573,13.708,12.214,10.833,2.0,3.833
2016-11-03,19.479,36.292,16.885,10.115,7.167,2.0,3.583
2016-11-04,10.133,19.812,9.628,31.275,35.792,2.609,3.409
2016-11-05,23.375,50.073,26.75,9.385,6.917,2.0,4.5
2016-11-06,5.823,12.146,6.302,5.979,6.708,1.75,2.375
2016-11-07,17.0,33.812,16.792,5.969,6.125,2.375,4.042
2016-11-08,17.771,35.833,18.146,7.26,5.042,2.167,3.792
2016-11-09,8.219,17.729,9.573,4.364,5.125,1.917,2.542
2016-11-10,11.207,22.703,11.398,6.386,6.292,1.875,2.875
2016-11-11,24.552,46.698,22.177,7.552,7.0,3.333,4.375
2016-11-12,19.031,42.406,23.365,6.365,4.583,2.208,4.667
2016-11-13,12.406,22.354,10.135,6.271,6.875,2.0,3.333
2016-11-14,18.17,37.091,18.984,7.882,7.864,3.435,4.292
2016-11-15,11.114,22.667,11.562,12.531,10.0,2.083,3.75
2016-11-16,9.021,18.916,9.938,5.073,4.792,2.042,2.875
2016-11-17,10.198,20.76,10.54,7.784,7.167,2.174,3.208
2016-11-18,12.688,22.521,9.916,16.688,13.75,2.375,3.792
2016-11-19,27.958,56.854,28.938,30.688,23.625,3.375,7.375
2016-11-20,7.312,13.531,6.26,9.74,8.083,2.083,2.833
2016-11-21,11.98,24.104,12.177,6.448,5.042,2.458,3.25
2016-11-22,14.271,28.562,14.281,4.031,2.542,2.083,3.167
2016-11-23,6.469,13.49,7.032,3.625,5.958,2.0,2.333
2016-11-24,10.985,24.33,13.24,2.886,2.304,2.25,3.318
2016-11-25,10.542,22.552,12.031,4.115,4.042,2.167,3.0
2016-11-26,14.146,29.448,15.292,4.469,4.083,2.042,4.083
2016-11-27,14.958,28.854,13.927,4.386,2.875,2.375,3.458
2016-11-28,9.212,20.198,10.996,12.025,11.5,2.25,4.083
2016-11-29,7.7,16.708,8.99,8.728,8.333,2.0,2.958
2016-11-30,15.379,34.033,18.658,6.471,6.8,3.619,4.167
2016-12-01,16.198,37.5,21.293,9.947,7.444,3.87,4.708
2016-12-02,7.521,16.062,8.666,15.219,12.417,3.375,3.25
2016-12-03,11.76,23.656,11.979,7.177,5.458,3.25,3.625
2016-12-04,15.719,27.323,11.771,7.63,5.167,4.25,3.417
2016-12-05,15.448,31.542,16.115,28.521,18.875,4.292,4.583
2016-12-06,8.187,16.042,7.927,5.583,2.542,3.542,2.458
2016-12-07,11.198,23.135,12.0,3.531,1.333,2.708,3.167
2016-12-08,14.693,30.308,15.7,3.823,1.458,2.625,3.545
2016-12-09,19.219,38.781,19.594,6.038,2.208,3.652,3.875
2016-12-10,8.532,16.302,7.812,3.479,2.458,2.417,2.458
2016-12-11,7.375,14.104,6.729,2.875,2.667,2.083,2.333
2016-12-12,14.875,31.281,16.334,3.886,2.458,2.667,4.042
2016-12-13,21.479,39.042,17.635,6.312,4.958,4.167,3.458
2016-12-14,14.323,28.281,13.969,11.104,8.042,4.208,3.458
2016-12-15,21.59,38.76,17.189,7.074,5.792,5.696,3.364
2016-12-16,15.51,35.219,19.729,5.938,4.0,3.208,3.833
2016-12-17,10.406,20.51,10.104,7.417,5.792,3.042,2.917
2016-12-18,8.625,15.26,6.771,14.354,9.583,3.083,3.0
2016-12-19,18.916,39.823,20.969,11.427,7.0,3.667,3.667
2016-12-20,28.188,69.99,41.875,20.636,14.708,4.917,4.6
2016-12-21,20.198,40.938,20.813,34.271,28.5,5.0,6.0
2016-12-22,20.121,32.6,12.468,22.052,18.75,6.652,5.048
2016-12-23,9.344,14.26,4.99,3.052,3.083,3.917,2.25
2016-12-24,11.615,22.562,10.938,4.052,1.625,2.458,2.958
2016-12-25,12.302,22.594,10.271,3.542,2.083,2.375,2.833
2016-12-26,16.949,31.424,14.411,9.9,6.458,3.167,4.083
2016-12-27,10.094,17.198,7.125,12.792,8.5,6.417,3.083
2016-12-28,15.898,28.941,13.096,6.986,5.0,3.792,3.143
2016-12-29,12.114,23.375,11.344,8.344,6.292,3.0,3.083
2016-12-30,8.802,16.448,7.698,6.708,4.917,2.625,2.542
2016-12-31,8.76,16.5,7.76,9.219,7.25,2.833,2.958
2017-01-01,12.0,17.521,5.521,4.542,2.625,4.083,2.292
2017-01-02,8.698,14.364,5.667,4.469,3.208,2.792,2.292
2017-01-03,7.771,13.062,5.292,5.188,3.917,2.375,2.458
2017-01-04,13.249,26.132,12.884,4.823,2.75,2.417,2.81
2017-01-05,12.021,23.906,11.886,7.167,5.125,2.217,3.25
2017-01-06,8.927,17.094,8.167,4.365,3.958,2.125,2.583
2017-01-07,7.521,15.042,7.521,7.708,4.5,2.333,2.5
2017-01-08,19.636,34.208,14.573,9.25,5.208,2.833,3.708
2017-01-09,16.198,30.812,14.615,7.927,6.167,2.958,3.25
2017-01-10,7.562,15.562,8.0,6.938,4.667,2.208,2.542
2017-01-11,11.444,23.716,12.271,4.77,4.667,2.87,3.0
2017-01-12,13.396,25.552,12.156,4.406,3.75,2.125,3.0
2017-01-13,16.114,34.896,18.781,5.177,3.75,2.333,3.208
2017-01-14,9.24,17.0,7.76,3.688,1.958,2.125,2.333
2017-01-15,13.396,24.229,10.833,8.771,6.667,2.042,3.208
2017-01-16,11.521,21.886,10.364,22.302,20.333,3.5,4.667
2017-01-17,18.552,34.812,16.26,10.948,10.25,3.042,4.375
2017-01-18,24.412,48.743,24.33,18.052,13.261,3.458,5.091
2017-01-19,11.417,22.052,10.636,18.271,16.208,3.5,4.125
2017-01-20,13.386,26.938,13.552,8.979,6.083,2.833,3.0
2017-01-21,5.76,11.781,6.021,8.438,6.333,2.125,2.583
2017-01-22,14.052,27.615,13.563,6.875,7.042,2.792,3.458
2017-01-23,13.136,21.136,8.0,6.562,6.375,4.0,3.0
2017-01-24,11.166,23.094,11.927,5.413,3.333,2.458,2.833
2017-01-25,6.545,18.007,11.462,3.867,1.125,2.043,2.333
2017-01-26,8.847,18.903,10.056,3.74,2.417,2.0,2.375
2017-01-27,8.698,16.99,8.292,5.688,3.375,2.208,2.583
2017-01-28,10.906,18.718,7.813,6.51,4.708,2.167,2.5
2017-01-29,10.271,20.146,9.875,6.229,3.708,2.5,2.792
2017-01-30,12.01,22.646,10.635,6.136,5.167,2.625,2.875
2017-01-31,16.594,29.114,12.521,8.219,6.625,2.625,3.455
2017-02-01,16.726,30.222,13.495,6.849,4.875,3.083,3.417
2017-02-02,36.437,75.552,39.114,12.396,13.875,6.667,5.708
2017-02-03,33.552,53.208,19.656,12.24,11.208,7.042,3.875
2017-02-04,14.354,21.01,6.656,6.334,4.917,5.792,2.25
2017-02-05,23.594,36.344,12.75,7.5,6.875,5.708,2.875
2017-02-06,21.031,38.625,17.594,8.406,5.875,5.042,3.208
2017-02-07,9.542,17.562,8.021,4.51,3.167,2.708,2.333
2017-02-08,13.038,23.986,10.949,6.701,3.583,2.389,2.955
2017-02-09,12.698,21.886,9.187,7.5,6.125,3.042,3.333
2017-02-10,17.448,26.177,8.729,19.771,13.833,3.708,4.208
2017-02-11,8.267,14.134,5.866,16.348,11.083,3.125,3.333
2017-02-12,8.677,16.865,8.188,7.708,5.792,2.917,2.667
2017-02-13,11.896,23.844,11.948,7.167,6.167,2.875,3.292
2017-02-14,19.885,35.636,15.75,9.094,6.25,3.25,3.542
2017-02-15,9.218,17.95,8.733,7.396,5.958,3.167,2.556
2017-02-16,11.26,21.469,10.208,6.354,4.792,3.125,3.167
2017-02-17,10.718,16.958,6.24,11.74,11.667,4.458,3.0
2017-02-18,9.333,17.875,8.542,5.135,3.917,2.667,2.625
2017-02-19,12.208,24.958,12.75,5.74,3.375,2.667,2.958
2017-02-20,8.99,17.312,8.323,5.886,5.667,2.708,2.792
2017-02-21,8.844,17.052,8.208,5.417,4.261,2.542,2.583
2017-02-22,9.666,17.245,7.58,5.641,3.417,3.125,3.091
2017-02-23,15.614,27.198,11.583,11.25,10.667,3.708,3.625
2017-02-24,6.791,12.146,5.354,9.865,8.458,3.042,2.667
2017-02-25,7.823,14.01,6.187,8.042,7.25,2.792,2.75
2017-02-26,9.396,17.156,7.76,6.198,6.208,2.75,2.875
2017-02-27,24.688,48.448,23.76,7.854,8.0,4.042,4.375
2017-02-28,24.896,47.896,23.0,9.229,6.958,3.917,4.542
2017-03-01,14.328,20.286,5.958,4.642,3.125,2.5,3.048
2017-03-02,6.719,12.948,6.229,7.958,4.167,2.125,2.5
2017-03-03,21.187,34.167,12.979,17.052,12.75,3.208,4.375
2017-03-04,12.136,19.75,7.614,17.24,13.25,3.5,3.542
2017-03-05,10.927,19.479,8.552,14.99,12.917,3.167,3.208
2017-03-06,8.0,14.76,6.76,11.708,8.75,3.0,2.833
2017-03-07,11.021,19.104,8.084,7.614,6.792,2.792,3.292
2017-03-08,22.31,36.338,14.028,8.159,3.167,3.957,4.0
2017-03-09,13.031,21.771,8.74,4.198,1.708,2.25,2.833
2017-03-10,9.708,16.469,6.76,7.656,5.958,3.417,2.792
2017-03-11,12.99,20.573,7.583,9.261,7.792,3.708,3.0
2017-03-12,14.688,24.344,9.656,10.364,5.792,3.167,3.5
2017-03-13,25.167,39.948,14.781,15.729,12.583,3.958,4.417
2017-03-14,16.084,24.104,8.021,20.625,16.917,4.25,3.875
2017-03-15,17.199,25.558,8.36,14.802,9.333,4.083,3.5
2017-03-16,8.073,14.083,6.01,6.344,4.542,2.833,2.375
2017-03-17,7.562,12.562,5.0,6.635,4.417,3.25,2.458
2017-03-18,6.302,9.469,3.167,8.26,4.167,3.167,2.25
2017-03-19,6.656,11.792,5.136,9.188,7.083,3.125,2.333
2017-03-20,8.76,15.708,6.948,6.625,6.375,3.208,2.667
2017-03-21,12.24,19.406,7.167,5.875,4.5,3.667,3.083
2017-03-22,16.774,26.963,10.189,9.052,6.083,4.417,3.636
2017-03-23,13.417,22.334,8.917,9.166,6.917,3.458,3.0
2017-03-24,11.5,18.771,7.271,8.646,6.0,4.0,2.833
2017-03-25,8.646,13.208,4.562,15.677,13.0,4.667,3.208
2017-03-26,16.125,26.49,10.364,21.25,19.625,4.833,4.417
2017-03-27,21.365,31.979,10.615,20.354,14.542,6.667,4.083
2017-03-28,12.781,17.521,4.74,34.636,31.542,7.542,4.083
2017-03-29,8.412,13.456,5.044,20.112,17.565,5.333,3.0
2017-03-30,7.104,11.677,4.573,9.177,6.833,4.583,2.458
2017-03-31,9.834,16.01,6.177,19.656,16.083,4.917,2.625
2017-04-01,14.292,23.177,8.886,6.438,4.0,3.75,3.458
2017-04-02,16.323,26.469,10.146,12.698,8.333,4.292,3.708
2017-04-03,19.417,29.271,9.854,22.452,17.875,4.833,4.417
2017-04-04,13.74,19.896,6.156,22.708,17.917,4.042,3.792
2017-04-05,22.176,31.249,9.073,28.635,24.75,6.458,5.0
2017-04-06,17.177,24.217,7.04,22.332,17.75,6.217,4.042
2017-04-07,11.083,18.334,7.25,11.021,7.25,3.75,3.292
2017-04-08,15.198,22.938,7.74,9.208,6.708,4.458,3.583
2017-04-09,6.719,11.021,4.302,8.875,6.875,3.375,2.208
2017-04-10,11.021,19.042,8.021,6.125,4.042,4.125,3.042
2017-04-11,15.567,23.64,8.073,11.858,9.875,5.25,3.65
2017-04-12,9.047,16.578,7.531,5.743,3.0,2.917,2.588
2017-04-13,6.865,13.281,6.417,11.073,9.13,3.0,2.35
2017-04-14,7.771,12.792,5.021,20.99,16.667,4.25,2.762
2017-04-15,7.875,10.896,3.021,20.51,15.792,5.708,3.083
2017-04-16,7.344,10.958,3.614,18.031,13.667,5.208,2.542
2017-04-17,10.479,16.104,5.625,7.313,4.792,4.667,2.75
2017-04-18,7.136,10.417,3.281,5.677,3.667,4.083,2.333
2017-04-19,9.656,16.133,6.477,3.421,1.042,3.417,2.762
2017-04-20,10.898,19.79,8.892,7.356,4.25,3.0,3.077
2017-04-21,10.864,16.986,6.121,7.323,4.75,3.667,2.8
2017-04-22,13.052,19.073,6.021,6.073,4.25,3.625,2.792
2017-04-23,7.636,12.927,5.292,4.052,2.25,3.167,2.708
2017-04-24,17.721,27.483,9.762,9.34,7.25,5.292,3.45
2017-04-25,14.76,21.693,6.932,11.035,6.333,5.0,3.222
2017-04-26,13.827,21.067,7.24,10.456,8.792,4.458,3.1
2017-04-27,11.235,18.762,7.528,6.875,4.708,3.75,2.727
2017-04-28,7.448,11.719,4.271,4.281,3.542,3.625,2.417
2017-04-29,9.531,13.74,4.208,8.542,7.333,4.0,2.792
2017-04-30,8.5,12.698,4.198,12.573,9.5,4.5,2.833
2017-05-01,8.343,14.0,5.656,6.896,3.583,3.0,2.5
2017-05-02,8.719,13.542,4.823,6.31,4.875,3.522,2.708
2017-05-03,8.042,12.531,4.49,5.584,4.833,3.958,2.417
2017-05-04,12.062,17.448,5.385,9.719,7.333,5.542,3.083
2017-05-05,12.51,17.458,4.948,12.5,9.458,5.5,2.917
2017-05-06,9.229,14.531,5.302,15.111,10.5,4.625,2.5
2017-05-07,3.604,7.125,3.521,30.764,18.583,3.292,1.708
2017-05-08,6.803,13.082,6.279,15.781,11.667,3.087,2.167
2017-05-09,9.646,16.073,6.427,8.281,6.833,3.708,2.417
2017-05-10,13.656,20.542,6.886,10.302,7.458,5.625,2.75
2017-05-11,16.062,27.312,11.25,9.823,5.0,3.708,3.417
2017-05-12,10.302,16.802,6.5,12.375,8.375,3.417,2.5
2017-05-13,8.262,12.646,4.385,9.919,7.652,3.957,2.333
2017-05-14,9.573,16.084,6.51,6.75,5.958,3.292,2.542
2017-05-15,8.406,13.834,5.427,2.875,1.542,3.333,2.208
2017-05-16,12.674,20.83,8.155,4.354,2.083,3.0,2.708
2017-05-17,9.927,14.698,4.771,6.406,5.25,3.75,2.583
2017-05-18,9.869,15.1,5.23,6.928,6.217,4.25,2.591
2017-05-19,11.677,16.937,5.26,9.188,9.0,5.375,2.792
2017-05-20,9.948,13.614,3.666,17.281,14.417,5.792,2.792
2017-05-21,6.708,9.458,2.75,22.229,17.75,4.792,2.833
2017-05-22,11.5,17.448,5.948,19.334,17.333,5.167,3.25
2017-05-23,12.729,18.562,5.833,19.062,15.958,5.167,2.833
2017-05-24,9.302,13.979,4.677,12.167,12.458,3.833,2.583
2017-05-25,8.24,13.261,5.021,10.799,10.458,3.792,2.5
2017-05-26,10.812,18.438,7.625,11.875,9.833,4.042,2.75
2017-05-27,15.01,25.292,10.281,11.958,7.833,3.667,3.208
2017-05-28,9.354,13.781,4.427,6.49,4.333,3.042,2.25
2017-05-29,10.125,14.802,4.677,14.625,13.458,4.292,2.5
2017-05-30,10.698,15.604,4.906,17.865,13.958,5.5,2.667
2017-05-31,9.25,13.979,4.729,29.062,22.583,5.042,2.958
2017-06-01,14.126,23.81,9.684,26.1,20.75,4.778,3.5
2017-06-02,9.167,16.292,7.125,6.774,4.417,3.538,2.524
2017-06-03,6.844,11.615,4.771,3.771,3.542,3.042,2.208
2017-06-04,5.916,12.583,6.667,3.0,1.75,2.667,2.0
2017-06-05,8.125,15.594,7.469,5.729,4.125,3.167,2.167
2017-06-06,8.917,14.844,5.927,9.062,7.708,3.667,2.417
2017-06-07,14.323,23.802,9.479,10.75,8.667,4.667,3.292
2017-06-08,10.405,18.988,8.584,6.188,5.875,3.167,2.667
2017-06-09,8.49,14.646,6.156,8.938,8.625,4.083,2.542
2017-06-10,11.552,17.333,5.781,8.844,7.833,3.542,2.958
2017-06-11,5.916,11.208,5.292,5.521,5.625,3.0,2.083
2017-06-12,7.688,15.99,8.302,5.375,5.833,3.125,1.875
2017-06-13,6.862,12.17,5.308,7.969,7.875,3.208,1.955
2017-06-14,10.177,17.094,6.916,10.552,9.375,4.375,2.238
2017-06-15,13.625,26.031,12.406,10.532,7.917,3.833,3.458
2017-06-16,9.958,17.136,7.177,9.688,7.542,3.917,2.417
2017-06-17,7.271,11.687,4.416,7.636,8.25,3.917,1.917
2017-06-18,8.146,13.656,5.51,8.698,7.75,4.75,2.333
2017-06-19,10.823,16.24,5.416,9.167,8.833,4.5,2.292
2017-06-20,8.156,13.271,5.115,14.208,13.292,4.542,2.125
2017-06-21,11.969,19.927,7.958,14.552,13.292,4.917,2.833
2017-06-22,9.963,16.545,6.583,9.114,6.409,3.208,2.792
2017-06-23,6.938,10.198,3.26,12.188,9.375,3.292,2.292
2017-06-24,12.437,21.344,8.906,20.76,15.0,3.958,3.583
2017-06-25,8.979,15.646,6.667,8.896,6.583,3.458,2.833
2017-06-26,7.45,16.041,8.591,4.906,3.458,3.125,2.417
2017-06-27,7.666,14.625,6.958,6.573,4.708,3.292,2.083
2017-06-28,7.083,13.958,6.875,5.281,4.75,3.292,2.25
2017-06-29,12.236,21.956,9.719,10.71,9.75,3.913,3.091
2017-06-30,13.968,21.26,7.291,12.76,10.167,5.833,3.083
2017-07-01,13.323,19.5,6.177,18.042,15.708,4.917,3.542
2017-07-02,7.604,12.979,5.375,14.823,11.167,4.25,3.042
2017-07-03,8.312,14.469,6.156,6.75,5.208,3.333,2.833
2017-07-04,10.24,19.104,8.864,8.135,6.542,3.75,2.833
2017-07-05,8.979,18.073,9.094,11.188,8.75,4.042,2.792
2017-07-06,9.587,16.696,7.11,7.034,6.083,3.917,2.5
2017-07-07,11.136,17.198,6.062,16.344,11.917,5.042,3.125
2017-07-08,7.74,12.573,4.833,13.677,12.417,5.083,2.542
2017-07-09,6.021,9.468,3.448,10.521,9.333,4.625,2.25
2017-07-10,8.094,15.01,6.917,11.394,9.042,5.217,2.25
2017-07-11,14.646,23.552,8.906,19.552,16.542,5.167,3.583
2017-07-12,8.833,15.167,6.334,13.886,9.625,4.208,2.5
2017-07-13,11.115,16.875,5.76,17.032,14.167,5.292,3.333
2017-07-14,11.664,17.482,5.817,20.729,20.417,5.833,3.136
2017-07-15,9.271,13.292,4.021,25.938,23.167,6.167,3.083
2017-07-16,9.281,14.292,5.01,17.916,15.0,4.917,2.917
2017-07-17,6.687,12.771,6.083,9.625,7.333,3.333,2.5
2017-07-18,7.146,15.573,8.427,7.094,5.75,3.292,2.083
2017-07-19,9.417,16.823,7.406,7.687,7.583,3.75,2.333
2017-07-20,13.014,22.23,9.216,9.75,9.042,4.708,2.833
2017-07-21,10.344,15.823,5.479,17.99,16.0,4.875,2.857
2017-07-22,5.938,10.354,4.417,4.302,4.917,4.292,2.083
2017-07-23,5.333,9.74,4.406,4.646,4.333,4.5,2.042
2017-07-24,6.896,13.333,6.438,6.552,5.0,4.042,2.208
2017-07-25,8.531,14.76,6.229,8.844,7.417,4.25,2.292
2017-07-26,7.104,15.177,8.073,6.365,6.458,4.292,2.083
2017-07-27,10.528,19.466,8.938,7.845,7.652,5.522,2.571
2017-07-28,11.916,23.062,11.146,10.948,8.042,3.875,3.333
2017-07-29,7.51,12.427,4.916,8.458,8.833,3.875,2.625
2017-07-30,8.156,13.042,4.886,14.875,13.958,3.917,2.833
2017-07-31,10.864,19.281,8.417,8.521,9.542,3.542,2.458
2017-08-01,7.344,15.021,7.677,8.625,7.417,3.333,2.208
2017-08-02,6.479,12.563,6.083,11.792,9.833,3.708,2.083
2017-08-03,7.792,13.219,5.427,14.566,15.125,4.0,2.364
2017-08-04,9.342,14.594,5.251,13.708,14.167,4.0,2.083
2017-08-05,8.906,14.979,6.073,16.417,15.333,4.458,2.375
2017-08-06,5.802,9.76,3.958,17.281,16.708,4.458,2.042
2017-08-07,8.614,15.02,6.406,16.521,15.5,5.042,2.333
2017-08-08,8.365,13.875,5.51,12.958,12.958,5.167,2.0
2017-08-09,9.938,18.385,8.448,11.24,9.667,4.792,2.208
2017-08-10,8.638,17.122,8.484,7.24,6.0,4.739,2.227
2017-08-11,7.667,13.74,6.073,6.489,7.583,4.125,2.042
2017-08-12,8.188,17.312,9.125,4.25,3.292,3.0,2.417
2017-08-13,5.74,12.364,6.625,3.802,2.917,3.083,2.25
2017-08-14,5.948,13.364,7.417,3.49,1.833,3.333,2.375
2017-08-15,5.625,10.396,4.771,5.208,5.417,3.583,1.875
2017-08-16,7.052,13.365,6.312,9.74,8.792,4.042,1.917
2017-08-17,8.808,18.402,9.594,7.354,6.75,3.333,2.591
2017-08-18,7.479,14.01,6.531,4.875,5.25,3.667,2.625
2017-08-19,7.479,14.625,7.146,7.49,7.333,3.75,2.5
2017-08-20,6.833,11.875,5.042,13.708,12.25,4.167,2.417
2017-08-21,8.802,15.25,6.448,12.99,10.458,4.417,2.542
2017-08-22,12.114,22.573,10.458,8.49,6.792,3.625,3.375
2017-08-23,7.26,13.584,6.323,6.979,5.583,3.542,3.083
2017-08-24,13.917,26.865,12.948,13.0,10.5,3.792,4.292
2017-08-25,9.044,16.084,7.04,12.23,11.458,3.478,4.19
2017-08-26,5.969,10.51,4.542,10.083,8.792,3.667,3.292
2017-08-27,5.823,11.375,5.552,9.531,9.5,3.75,3.667
2017-08-28,10.573,18.24,7.667,12.812,11.375,4.25,3.917
2017-08-29,9.5,18.719,9.218,8.937,5.875,3.25,3.583
2017-08-30,7.614,16.636,9.021,4.219,2.542,3.708,2.875
2017-08-31,7.993,16.562,8.568,4.825,3.522,3.5,2.909
