date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,SO2_mean,THC_mean,CO_mean
2012-11-20,87.5,52.812,31.0,32.806,77.991,45.185,14.417,18.542,19.45,12.29,6.15,199.667,23.708,1.193,223.375,6.748
2012-11-21,49.0,39.292,29.0,25.734,43.16,17.427,7.059,9.903,16.4,12.05,8.7,192.182,14.182,1.172,206.364,4.673
2012-11-22,81.5,61.666,44.0,46.729,123.409,76.68,26.361,28.614,13.35,10.725,8.6,204.667,30.167,4.188,234.833,8.25
2012-11-23,95.5,83.396,62.0,36.861,77.139,40.278,35.582,37.302,12.4,10.217,8.5,203.25,32.833,1.962,236.083,7.521
2012-11-24,71.5,62.625,53.5,21.839,31.5,9.661,9.139,11.816,12.35,10.46,8.35,190.833,10.875,2.834,201.708,3.884
2012-11-25,69.5,55.23,38.0,23.972,32.347,8.375,8.055,9.052,12.7,9.633,5.95,195.792,10.542,2.864,206.333,4.27
2012-11-26,98.5,78.042,60.0,40.406,92.864,52.458,26.038,27.456,11.65,8.942,7.2,201.375,27.375,3.16,228.75,7.522
2012-11-27,86.5,39.125,27.5,19.132,31.743,12.611,4.708,6.677,14.65,11.152,7.3,193.217,10.826,0.875,204.043,3.885
2012-11-28,79.0,60.208,46.0,39.671,92.589,52.918,15.917,16.448,8.75,7.392,6.1,204.5,25.208,1.958,229.708,7.042
2012-11-29,96.0,66.875,36.5,50.611,140.195,89.583,32.042,33.552,17.1,10.467,4.65,216.625,40.875,4.464,257.5,10.354
2012-11-30,94.5,76.75,68.5,32.32,57.82,25.5,21.945,25.267,12.5,10.646,9.45,199.435,18.826,2.087,218.261,6.021
2012-12-01,87.5,69.166,50.5,26.847,49.264,22.417,13.528,15.083,10.75,7.498,4.75,199.25,16.292,1.544,215.542,5.208
2012-12-02,99.0,58.166,37.0,14.961,19.496,4.535,6.681,7.531,8.4,5.819,3.4,197.542,10.417,2.382,207.958,3.373
2012-12-03,98.5,81.9,63.5,26.581,43.346,16.765,13.574,12.868,8.65,6.529,3.65,192.826,15.783,0.578,208.609,4.522
2012-12-04,98.5,75.542,41.0,34.259,81.616,47.357,12.143,15.492,11.95,9.612,7.6,197.208,20.25,0.812,217.458,6.636
2012-12-05,58.0,44.02,28.5,41.611,80.417,38.806,11.236,12.569,14.4,10.171,5.65,192.583,17.708,2.766,210.292,6.812
2012-12-06,96.5,46.729,23.0,23.972,46.111,22.139,7.153,9.611,17.65,11.696,7.4,186.542,10.292,0.521,196.833,4.52
2012-12-07,57.0,41.375,29.5,38.028,82.583,44.556,12.569,14.013,12.95,8.831,5.9,194.591,20.182,2.576,214.773,7.062
2012-12-08,80.5,46.062,25.0,30.079,66.077,35.998,11.945,14.854,15.8,9.544,5.8,191.875,17.375,1.688,209.25,6.104
2012-12-09,52.0,38.521,30.5,16.04,25.216,9.176,8.444,9.177,10.0,6.402,3.45,189.87,10.0,1.854,199.87,4.68
2012-12-10,66.0,40.166,22.0,33.087,62.246,29.159,6.17,7.527,11.75,5.99,1.95,196.625,14.917,1.126,211.542,5.802
2012-12-11,52.5,38.438,26.0,44.808,107.274,62.466,12.5,11.862,12.45,7.365,2.1,202.625,20.833,2.796,223.458,7.65
2012-12-12,56.5,41.834,26.5,31.541,56.639,25.097,9.917,9.802,13.45,7.769,3.65,195.0,13.708,1.542,208.708,5.458
2012-12-13,52.0,42.5,31.0,31.18,51.861,20.68,9.778,9.312,13.35,7.631,3.15,196.375,14.0,1.416,210.375,5.042
2012-12-14,58.5,52.158,41.0,51.529,117.464,65.934,27.875,28.174,12.25,7.585,3.4,207.714,32.048,3.242,239.762,9.415
2012-12-15,99.0,75.625,51.0,57.075,153.812,96.737,61.875,66.282,8.9,7.773,6.8,213.783,50.217,3.625,264.0,12.019
2012-12-16,90.0,49.375,27.5,21.995,36.884,14.889,19.892,22.896,19.3,12.635,7.4,197.25,20.125,1.25,217.375,5.812
2012-12-17,98.5,73.0,45.0,32.648,52.254,19.606,21.471,22.654,9.05,8.094,6.45,195.0,16.917,1.392,211.917,6.044
2012-12-18,98.5,64.604,36.5,31.558,70.226,38.667,18.995,22.331,16.25,10.615,7.35,197.042,20.875,2.166,217.917,7.186
2012-12-19,39.5,33.416,26.5,16.958,25.319,8.361,4.917,5.354,9.95,6.198,3.85,188.5,9.208,1.304,197.708,3.438
2012-12-20,59.0,36.708,23.5,33.219,56.967,23.748,10.944,10.094,12.15,6.623,3.25,192.19,14.381,2.321,206.571,5.07
2012-12-21,63.5,49.375,36.0,44.556,91.89,47.334,18.625,17.885,10.15,6.696,2.75,205.696,21.522,2.916,227.217,6.502
2012-12-22,99.0,72.125,49.5,36.002,68.946,32.944,27.319,26.062,10.2,6.735,3.8,194.292,22.625,1.146,216.917,6.52
2012-12-23,63.0,47.75,40.0,23.32,34.458,11.139,14.056,14.51,9.1,7.048,4.55,193.375,14.5,2.585,207.875,6.104
2012-12-24,63.0,39.73,22.5,18.278,23.75,5.472,9.25,9.479,9.7,5.681,2.85,190.792,10.625,1.416,201.417,3.979
2012-12-25,66.5,48.166,37.5,44.168,104.978,60.81,19.284,18.189,10.65,5.673,1.2,204.25,22.208,3.015,226.458,8.373
2012-12-26,65.5,40.938,29.0,23.181,45.925,22.744,8.667,7.738,8.15,4.696,1.15,194.417,14.417,1.159,208.833,4.87
2012-12-27,69.0,45.104,32.0,32.859,68.76,35.901,13.514,12.918,7.25,4.079,0.65,195.864,17.955,2.24,213.818,6.049
2012-12-28,99.0,69.48,46.5,49.111,135.518,86.406,32.639,31.448,7.85,4.281,1.2,210.208,39.625,1.916,249.833,9.666
2012-12-29,99.0,76.917,47.5,20.333,28.486,8.153,12.209,13.688,12.35,7.621,3.65,190.5,12.417,1.28,202.917,4.104
2012-12-30,98.5,95.875,79.5,25.5,36.806,11.306,17.334,17.823,8.25,7.283,6.55,194.625,18.917,0.812,213.542,5.354
2012-12-31,98.5,47.042,34.5,16.819,22.236,5.417,6.028,7.427,11.25,8.669,5.15,191.583,13.5,1.544,205.083,5.312
2013-01-01,65.5,45.625,33.5,19.25,25.111,5.861,20.844,22.865,14.8,9.712,4.15,194.417,13.917,2.119,208.333,5.084
2013-01-02,59.5,41.125,29.0,13.996,18.554,4.558,8.646,10.719,12.55,8.206,4.85,193.609,11.478,1.43,205.087,3.506
2013-01-03,51.0,40.146,32.0,21.236,28.458,7.222,15.114,16.323,9.5,6.644,4.3,197.0,12.542,3.542,209.542,4.368
2013-01-04,62.5,43.708,32.0,22.831,38.636,15.806,15.084,16.157,11.75,7.135,3.75,199.333,17.458,1.834,216.792,4.854
2013-01-05,43.0,35.73,30.0,11.944,14.556,2.611,6.451,7.386,7.2,5.531,4.15,191.042,9.25,1.442,200.292,2.958
2013-01-06,41.0,32.625,18.5,16.494,24.277,7.783,5.885,7.156,10.85,5.973,3.25,190.348,9.913,1.188,200.261,3.166
2013-01-07,63.0,44.958,30.5,36.084,67.889,31.806,14.428,15.146,9.4,5.994,1.6,192.792,15.208,3.254,208.0,5.396
2013-01-08,89.0,61.792,38.5,48.736,126.644,77.909,31.188,32.542,13.25,8.088,3.55,216.957,27.174,4.604,244.13,7.635
2013-01-09,89.5,60.875,31.5,22.399,34.943,12.543,9.769,10.736,10.75,7.046,3.15,187.458,10.083,1.125,197.542,3.839
2013-01-10,38.5,27.062,15.5,24.629,42.334,17.705,5.841,5.946,6.85,4.062,1.55,188.818,10.045,0.5,198.864,4.242
2013-01-11,55.5,42.729,28.0,44.361,96.042,51.68,17.573,16.208,9.15,5.244,1.35,198.625,21.458,2.352,220.083,7.604
2013-01-12,54.0,47.73,38.0,34.01,50.561,16.551,19.385,19.468,9.75,6.094,2.5,199.667,21.167,2.021,220.833,6.354
2013-01-13,50.0,33.375,24.0,13.167,17.208,4.042,6.656,7.906,8.9,5.542,2.5,188.542,8.917,1.02,197.458,3.334
2013-01-14,40.0,29.312,23.5,21.81,31.847,10.037,7.531,8.146,8.5,4.6,1.85,190.217,8.217,1.072,198.435,3.604
2013-01-15,48.5,40.584,36.5,35.181,53.5,18.319,13.802,14.063,4.5,3.506,2.4,193.292,12.0,2.229,205.292,4.547
2013-01-16,57.5,43.75,26.5,43.894,84.74,40.846,17.771,17.799,8.75,4.923,0.4,198.792,17.792,2.25,216.583,6.902
2013-01-17,49.5,38.208,27.0,27.011,39.664,12.653,9.857,10.247,10.35,6.231,3.5,194.286,10.905,1.048,205.19,4.476
2013-01-18,60.0,42.854,31.5,32.167,48.242,16.076,17.385,17.875,8.15,5.469,3.75,198.875,10.833,3.875,209.708,4.604
2013-01-19,71.5,36.104,19.5,11.75,15.181,3.43,8.219,8.823,7.6,4.665,2.55,193.458,6.458,1.314,199.917,2.98
2013-01-20,59.5,41.042,25.0,50.083,113.303,63.22,20.99,21.375,8.35,5.16,1.75,206.217,25.478,7.92,231.696,7.376
2013-01-21,81.5,46.354,31.0,39.597,74.875,35.278,25.042,25.313,11.8,6.819,2.8,199.875,21.25,3.833,221.125,5.862
2013-01-22,83.0,47.583,26.5,28.257,44.579,16.322,20.0,20.927,10.3,5.921,2.6,195.042,11.0,3.958,206.042,5.417
2013-01-23,48.0,34.104,20.5,35.251,60.839,25.588,12.146,12.879,11.2,6.777,2.9,196.625,13.875,1.839,210.5,5.541
2013-01-24,54.5,45.646,38.5,43.535,82.34,38.804,23.837,24.168,12.6,7.765,3.0,202.952,24.0,2.348,226.952,7.082
2013-01-25,64.5,55.208,42.0,73.819,200.486,126.666,58.948,62.659,12.65,8.308,4.5,264.042,58.083,10.708,322.125,13.458
2013-01-26,86.5,49.416,25.5,13.061,19.245,6.184,8.844,12.073,14.4,10.069,2.7,192.391,8.913,1.091,201.304,3.855
2013-01-27,60.0,34.042,23.0,24.82,38.472,13.653,8.99,9.802,7.4,4.877,1.65,196.75,9.125,2.188,205.875,4.107
2013-01-28,50.0,37.125,21.5,37.261,73.378,36.117,15.604,17.458,15.0,8.95,2.3,199.625,18.083,2.334,217.708,6.166
2013-01-29,68.0,43.417,25.0,31.056,49.861,18.806,11.375,12.552,12.2,8.965,5.0,198.5,12.917,3.626,211.417,4.771
2013-01-30,90.0,67.708,54.5,42.495,85.298,42.803,21.573,24.432,15.35,10.635,6.25,205.542,25.125,1.792,230.667,7.067
2013-01-31,75.0,41.354,23.5,28.723,51.127,22.404,15.343,15.795,16.15,10.542,6.25,197.261,15.826,0.858,213.087,5.368
2013-02-01,76.5,49.25,32.0,35.905,59.76,23.855,19.236,20.542,12.05,8.323,5.1,203.043,15.0,3.754,218.043,5.098
2013-02-02,91.0,70.23,51.0,39.139,61.694,22.556,39.861,40.938,12.05,9.379,6.6,224.958,26.083,4.52,251.042,7.428
2013-02-03,92.0,72.104,54.5,53.362,123.116,69.754,58.556,66.156,17.05,13.121,8.7,212.792,38.917,4.812,251.708,10.562
2013-02-04,85.0,69.896,38.5,22.653,30.736,8.084,13.969,16.781,12.25,5.212,1.2,190.625,11.75,1.983,202.375,3.625
2013-02-05,37.5,30.625,24.0,14.783,22.609,7.826,5.094,5.896,5.15,2.021,0.1,191.75,8.458,1.0,200.208,2.938
2013-02-06,35.5,31.166,27.0,18.613,29.04,10.427,6.404,7.4,5.95,2.844,-0.1,193.125,9.292,0.674,202.417,3.373
2013-02-07,45.5,34.479,24.5,22.999,34.561,11.562,10.207,11.423,7.9,4.446,1.7,193.045,8.864,2.814,201.909,3.462
2013-02-08,89.5,81.666,48.0,15.472,20.097,4.625,8.604,8.771,3.75,0.481,-0.5,192.125,8.25,1.104,200.375,2.559
2013-02-09,87.5,55.521,41.5,10.357,12.92,2.562,2.125,3.729,9.5,5.417,1.2,190.667,6.708,0.979,197.375,2.312
2013-02-10,49.0,37.021,26.0,26.514,39.736,13.222,11.104,13.208,9.2,6.171,3.65,195.0,9.917,1.484,204.917,4.062
2013-02-11,63.0,47.542,37.5,15.524,19.719,4.195,7.958,9.25,4.4,3.492,2.5,193.75,7.625,2.25,201.375,3.084
2013-02-12,53.0,46.312,41.0,20.708,29.625,8.917,6.729,8.427,8.6,4.981,3.0,193.125,7.083,1.518,200.208,3.25
2013-02-13,56.5,46.062,35.0,36.384,57.042,20.658,11.448,12.853,6.95,4.996,2.2,197.174,13.0,3.271,210.174,4.5
2013-02-14,90.0,78.438,37.0,25.264,35.631,10.367,11.181,10.69,5.15,1.475,-0.15,196.333,13.429,0.826,209.762,3.239
2013-02-15,90.0,73.792,48.0,11.925,15.245,3.32,2.073,3.312,7.05,3.983,0.05,188.958,9.542,0.5,198.5,2.188
2013-02-16,53.5,38.792,26.0,9.472,11.736,2.264,9.782,11.677,10.85,7.458,5.25,191.375,8.708,1.148,200.083,2.562
2013-02-17,41.0,35.438,27.0,25.44,43.11,17.669,23.479,26.74,12.85,7.462,4.0,195.917,11.583,2.52,207.5,4.854
2013-02-18,41.0,32.583,25.5,16.167,22.931,6.764,10.792,12.5,8.7,4.967,2.75,192.083,8.833,0.587,200.917,3.167
2013-02-19,41.0,33.73,23.0,18.298,25.589,7.292,9.302,10.948,8.8,4.942,2.0,192.87,7.478,0.5,200.348,3.225
2013-02-20,53.5,40.646,29.5,34.142,48.499,14.357,20.283,21.49,7.5,5.069,1.95,196.083,9.625,2.917,205.708,4.496
2013-02-21,43.5,32.542,22.5,21.288,30.602,9.314,13.51,15.206,10.55,6.004,3.15,194.818,8.773,1.087,203.591,3.799
2013-02-22,40.0,32.666,24.5,19.028,26.792,7.764,9.406,10.51,10.1,5.702,2.35,194.458,7.75,0.699,202.208,3.584
2013-02-23,54.5,44.667,39.5,17.391,21.157,3.765,13.688,14.334,9.0,5.977,3.75,195.625,8.333,2.479,203.958,3.562
2013-02-24,59.5,49.312,38.5,30.153,42.32,12.167,15.833,17.083,8.6,6.604,4.7,195.917,9.167,3.464,205.083,3.938
2013-02-25,62.5,46.0,33.0,42.44,67.597,25.157,35.24,36.073,12.65,8.604,4.2,199.391,17.261,4.138,216.652,6.1
2013-02-26,68.5,46.146,28.5,40.681,56.93,16.25,44.021,48.198,14.6,10.031,5.95,198.75,12.292,5.167,211.042,6.322
2013-02-27,91.5,75.896,59.0,50.355,103.083,52.728,56.427,64.677,13.8,10.258,7.9,207.478,26.304,4.815,233.783,8.438
2013-02-28,92.0,61.292,33.5,28.511,39.398,10.887,23.406,29.09,18.6,14.104,9.75,196.917,12.625,2.867,209.542,4.978
2013-03-01,88.5,75.438,59.5,27.027,35.114,8.087,29.625,32.698,11.8,9.181,7.25,193.958,10.417,2.73,204.375,5.166
2013-03-02,87.5,84.729,80.5,14.167,16.736,2.57,14.844,15.0,7.35,5.858,5.05,191.292,8.0,1.006,199.292,3.625
2013-03-03,85.5,55.042,28.5,18.948,27.633,8.685,8.938,9.864,10.2,6.694,4.55,195.087,10.652,0.902,205.739,3.414
2013-03-04,75.0,46.104,33.0,29.292,41.32,12.028,15.062,16.969,10.8,7.025,2.85,201.708,10.292,3.438,212.0,3.898
2013-03-05,90.5,82.0,44.5,35.135,57.179,22.043,23.458,23.323,8.9,6.773,4.85,200.292,20.875,1.396,221.167,5.354
2013-03-06,42.0,29.396,21.0,14.03,19.539,5.51,8.341,9.829,8.7,5.746,3.15,192.125,9.542,0.812,201.667,2.966
2013-03-07,51.0,33.667,16.5,24.594,37.0,12.406,13.058,13.082,8.15,4.481,2.15,195.0,12.391,1.37,207.391,4.144
2013-03-08,48.0,36.208,23.5,26.389,39.403,13.014,14.146,15.0,9.65,6.052,2.1,195.708,13.792,1.95,209.5,4.75
2013-03-09,73.0,44.979,26.0,19.865,24.54,4.676,14.219,14.781,10.05,6.592,3.55,193.87,9.87,3.366,203.739,3.723
2013-03-10,68.0,33.917,17.0,17.167,23.875,6.708,9.198,10.792,8.35,5.183,2.2,192.417,9.083,1.188,201.5,3.498
2013-03-11,59.0,33.77,11.5,27.833,44.77,16.937,9.49,10.833,10.3,6.369,1.6,194.083,10.333,1.812,204.417,4.625
2013-03-12,59.5,41.771,30.5,49.264,93.375,44.111,36.521,39.656,17.1,11.069,3.85,204.917,25.083,5.165,230.0,8.125
2013-03-13,93.0,78.562,64.5,36.685,69.702,33.017,37.093,47.378,18.1,12.496,8.6,196.542,20.458,2.812,217.0,6.136
2013-03-14,73.0,46.979,29.0,20.117,28.296,8.18,5.246,7.549,13.15,9.923,6.45,188.0,8.824,1.188,196.824,3.608
2013-03-15,65.5,38.833,21.5,19.591,27.652,8.061,9.24,9.938,12.1,8.442,4.95,190.583,9.833,1.636,200.417,3.872
2013-03-16,65.5,45.438,33.0,20.347,24.861,4.514,23.354,25.448,17.5,11.119,4.85,195.083,12.75,2.146,207.833,4.918
2013-03-17,73.0,49.708,35.5,34.133,47.214,13.08,35.996,41.747,16.45,11.971,7.55,195.391,12.87,4.631,208.261,5.96
2013-03-18,75.5,62.542,45.0,29.069,46.584,17.514,27.0,32.521,19.25,15.0,8.95,190.833,12.083,1.386,202.917,5.25
2013-03-19,62.0,44.562,32.0,20.469,25.842,5.374,17.173,23.125,12.85,10.925,9.55,191.611,7.944,3.098,199.556,3.542
2013-03-20,90.5,81.708,62.0,30.538,45.044,14.506,11.123,12.034,10.15,8.242,7.15,191.542,13.833,0.548,205.375,4.265
2013-03-21,71.5,37.5,18.5,13.163,18.452,5.289,3.458,5.219,14.75,10.267,7.3,186.458,7.667,0.5,194.125,3.032
2013-03-22,55.0,34.417,19.5,18.361,26.958,8.597,8.114,9.615,13.55,9.598,5.2,190.667,8.083,1.417,198.75,3.49
2013-03-23,61.0,35.396,19.0,17.791,22.276,4.485,12.386,14.125,17.45,11.971,7.75,192.565,10.217,1.062,202.783,3.604
2013-03-24,62.0,38.25,20.0,33.128,47.726,14.599,20.798,23.274,18.2,13.581,9.0,195.083,14.458,2.589,209.542,4.765
2013-03-25,57.5,42.98,21.0,39.589,56.138,16.549,29.282,33.854,22.4,16.66,11.95,192.583,16.958,3.708,209.542,5.584
2013-03-26,85.0,58.416,38.5,38.5,71.541,33.042,24.78,29.378,18.65,16.046,14.1,198.609,17.304,6.217,215.913,5.125
2013-03-27,89.0,75.729,55.5,35.116,46.594,11.478,33.157,36.529,15.1,12.588,10.35,190.292,15.917,1.362,206.208,5.022
2013-03-28,77.5,52.021,24.0,43.741,80.346,36.604,29.566,32.785,19.95,14.715,8.85,199.0,22.545,3.25,221.545,6.652
2013-03-29,69.0,51.958,37.0,28.942,48.225,19.283,22.958,28.542,21.2,17.285,12.95,189.217,11.261,1.104,200.478,5.229
2013-03-30,92.5,78.646,41.0,12.083,15.639,3.556,10.854,19.521,18.8,16.271,14.95,184.417,10.25,0.936,194.667,3.688
2013-03-31,49.0,31.5,18.0,12.844,16.587,3.744,9.479,12.698,20.5,15.996,12.75,187.417,9.083,0.354,196.5,3.208
2013-04-01,83.5,58.562,32.5,28.547,38.687,10.14,18.604,21.104,14.95,11.223,6.6,195.542,12.542,4.376,208.083,4.339
2013-04-02,93.5,88.542,72.5,39.635,64.803,25.168,19.656,22.188,12.85,10.756,8.7,200.826,25.0,1.25,225.826,6.374
2013-04-03,95.0,74.5,49.5,18.598,22.989,4.391,2.542,5.903,16.0,13.35,11.5,188.727,12.682,0.5,201.409,3.5
2013-04-04,73.0,56.438,38.5,31.834,45.723,13.889,10.285,13.128,20.75,16.925,11.65,197.167,15.542,2.864,212.708,5.422
2013-04-05,80.0,65.292,49.5,30.771,43.212,12.441,21.118,27.913,22.15,18.071,13.85,199.958,17.333,2.683,217.292,5.438
2013-04-06,95.5,76.438,54.5,22.209,31.833,9.625,13.282,20.729,20.2,17.254,15.25,205.5,16.958,2.224,222.458,4.146
2013-04-07,95.5,57.688,28.0,10.506,13.715,3.208,5.917,10.468,22.05,17.652,12.6,187.167,10.667,0.5,197.833,3.51
2013-04-08,36.5,26.312,16.0,18.614,24.64,6.025,8.979,11.021,20.25,15.308,11.4,192.652,11.391,1.458,204.043,3.646
