date,HUM_max,HUM_mean,HUM_min,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,NO2_mean,NOX_mean,NO_mean,PM25_mean
2013-09-21,89.0,75.125,53.0,2.125,24.646,29.9,24.633,19.9,11.375,13.625,2.25,16.667
2013-09-22,90.0,75.125,53.0,2.375,31.042,30.0,25.629,21.1,8.75,9.375,0.625,21.458
2013-09-23,85.0,68.667,54.0,1.565,28.104,29.3,25.171,20.9,6.957,7.478,0.522,21.667
2013-09-24,87.0,68.167,51.0,1.083,26.229,30.2,26.012,20.3,9.917,11.667,1.75,18.667
2013-09-25,81.0,63.208,42.0,2.0,26.354,33.4,27.583,22.9,13.522,15.565,2.043,17.958
2013-09-26,73.0,52.375,39.0,0.125,9.792,28.7,24.117,18.6,3.792,3.958,0.167,6.125
2013-09-27,75.0,51.167,33.0,5.667,11.271,24.7,20.562,16.4,5.75,6.167,0.417,6.75
2013-09-28,74.0,60.542,44.0,3.667,14.708,26.2,22.458,18.4,5.333,5.5,0.167,10.792
2013-09-29,78.0,65.292,50.0,0.333,11.708,26.8,22.925,19.4,4.917,5.167,0.25,10.458
2013-09-30,81.0,62.667,43.0,1.478,17.479,28.8,23.971,21.1,8.696,9.826,1.13,13.167
2013-10-01,83.0,70.542,54.0,2.333,22.292,27.5,24.488,21.2,16.167,17.833,1.667,17.708
2013-10-02,82.0,63.875,47.0,2.0,21.98,32.4,26.642,23.5,11.208,12.208,1.0,14.833
2013-10-03,74.0,57.792,40.0,1.25,19.292,29.5,24.804,20.7,7.042,7.375,0.333,14.917
2013-10-04,82.0,61.125,45.0,2.708,25.551,26.2,21.467,18.0,12.783,13.957,1.174,20.696
2013-10-05,84.0,73.0,56.0,2.333,35.48,27.1,23.7,19.9,18.417,20.917,2.5,27.542
2013-10-06,86.0,74.208,59.0,2.167,25.188,29.5,25.471,22.2,9.583,10.792,1.208,15.5
2013-10-07,92.0,79.917,72.0,1.0,13.312,26.3,24.229,22.3,5.913,7.348,1.435,9.333
2013-10-08,88.0,82.167,75.0,1.167,17.354,26.7,24.821,23.2,5.042,6.708,1.667,9.542
2013-10-09,93.0,86.875,76.0,2.583,17.562,26.9,24.592,22.8,4.458,5.167,0.708,7.833
2013-10-10,92.0,76.792,50.0,2.917,16.604,31.0,25.804,21.4,12.042,15.0,2.958,9.542
2013-10-11,96.0,75.75,57.0,0.667,17.36,30.6,26.375,23.6,3.667,4.417,0.75,8.0
2013-10-12,86.0,55.042,38.0,0.542,21.208,28.2,23.388,18.4,3.083,3.292,0.208,16.792
2013-10-13,68.0,49.5,31.0,0.958,11.708,27.4,20.892,15.3,4.417,4.625,0.208,7.542
2013-10-14,82.0,68.833,56.0,1.957,17.875,25.2,19.95,13.3,9.348,10.913,1.565,15.625
2013-10-15,94.0,82.917,70.0,0.875,20.229,21.3,19.146,17.3,17.174,20.043,2.87,15.792
2013-10-16,94.0,65.833,51.0,0.042,7.932,24.6,18.9,15.0,2.167,2.333,0.167,5.792
2013-10-17,69.0,48.667,27.0,0.583,7.938,23.1,17.183,13.6,4.667,4.75,0.083,4.917
2013-10-18,83.0,66.042,54.0,2.083,19.583,19.7,16.975,13.8,20.042,23.75,3.708,14.667
2013-10-19,91.0,81.958,66.0,1.25,20.938,19.0,17.183,15.8,16.083,18.375,2.292,14.542
2013-10-20,95.0,93.667,92.0,0.083,11.042,16.9,16.221,15.5,12.875,13.542,0.667,8.167
2013-10-21,97.0,78.417,55.0,1.13,11.778,26.4,20.225,14.8,13.391,17.217,3.826,7.917
2013-10-22,92.0,86.042,76.0,1.0,12.646,20.6,19.0,17.9,11.792,13.625,1.833,9.417
2013-10-23,91.0,79.833,70.0,0.625,13.708,19.9,18.888,17.7,10.833,11.875,1.042,9.208
2013-10-24,91.0,77.958,65.0,0.75,15.334,22.5,20.2,17.1,11.458,15.083,3.625,10.75
2013-10-25,88.0,82.833,74.0,0.333,10.417,22.3,20.433,16.5,5.167,5.542,0.375,6.375
2013-10-26,92.0,68.042,43.0,0.0,9.396,21.1,16.842,13.8,3.167,3.167,0.0,8.625
2013-10-27,74.0,51.083,35.0,0.042,12.812,21.8,16.4,12.0,1.833,1.833,0.0,10.958
2013-10-28,86.0,66.042,43.0,1.043,20.208,21.8,14.858,8.3,14.8,16.95,2.15,14.833
2013-10-29,89.0,84.042,75.0,2.042,33.146,17.0,15.638,14.7,27.042,30.958,3.917,23.292
2013-10-30,91.0,67.833,47.0,1.792,22.542,24.5,18.338,14.5,11.095,12.143,1.048,19.042
2013-10-31,79.0,62.958,39.0,1.792,28.104,23.6,17.283,11.4,13.957,16.043,2.087,24.458
2013-11-01,86.0,66.583,33.0,0.792,28.292,22.9,15.196,10.0,12.958,15.208,2.25,22.917
2013-11-02,89.0,77.167,56.0,2.125,41.979,20.5,15.429,10.0,16.958,19.667,2.708,29.333
2013-11-03,91.0,82.708,68.0,1.458,60.667,20.2,16.879,13.6,14.167,15.5,1.333,37.958
2013-11-04,94.0,67.25,44.0,1.435,23.667,23.0,17.571,15.0,5.333,5.458,0.125,19.792
2013-11-05,85.0,55.292,33.0,1.292,24.792,22.9,15.475,9.2,8.25,9.0,0.75,20.542
2013-11-06,91.0,69.458,52.0,2.542,28.062,21.3,15.671,8.5,16.0,22.708,6.708,21.833
2013-11-07,92.0,78.292,54.0,1.292,32.742,18.6,16.071,13.9,17.773,19.455,1.682,21.87
2013-11-08,78.0,57.417,40.0,1.875,23.521,22.0,16.742,12.5,11.125,12.208,1.083,17.5
2013-11-09,85.0,63.958,42.0,1.208,22.562,18.9,14.317,9.4,17.542,20.417,2.875,16.625
2013-11-10,94.0,87.833,76.0,0.875,30.02,17.4,14.938,12.1,17.042,22.333,5.292,20.208
2013-11-11,73.0,59.042,47.0,0.391,5.792,18.6,13.867,8.7,3.522,3.696,0.174,4.375
2013-11-12,71.0,60.333,47.0,0.292,4.625,14.3,9.779,6.6,4.5,4.5,0.0,1.333
2013-11-13,72.0,55.042,37.0,0.875,5.093,15.7,10.346,7.1,4.417,4.542,0.125,2.208
2013-11-14,81.0,59.917,37.0,1.542,13.834,16.3,9.8,4.0,12.0,13.789,1.789,7.667
2013-11-15,91.0,85.667,77.0,1.042,18.875,14.0,11.329,9.2,20.333,24.875,4.542,14.375
2013-11-16,95.0,71.625,40.0,2.0,21.312,18.6,11.358,4.6,15.125,20.667,5.542,16.833
2013-11-17,92.0,76.375,52.0,2.292,40.084,16.3,11.258,5.4,18.0,25.708,7.708,31.875
2013-11-18,88.0,51.917,32.0,0.739,16.75,16.8,12.688,8.2,4.783,5.087,0.304,13.583
2013-11-19,77.0,56.292,42.0,0.542,8.666,13.3,9.629,4.7,4.667,5.042,0.375,2.8
2013-11-20,68.0,55.542,45.0,1.0,12.604,14.5,10.462,7.9,4.5,4.708,0.208,
2013-11-21,77.0,55.375,41.0,1.167,15.104,16.5,10.588,6.7,8.292,9.167,0.875,
2013-11-22,84.0,61.333,36.0,0.583,11.917,17.9,10.95,3.8,8.087,8.739,0.652,9.308
2013-11-23,83.0,63.542,36.0,0.5,10.896,17.6,10.492,5.3,6.438,6.688,0.25,6.375
2013-11-24,89.0,71.042,47.0,1.208,23.688,17.0,10.321,3.9,12.042,14.917,2.875,17.875
2013-11-25,90.0,74.583,58.0,1.739,24.979,18.0,14.479,12.8,7.87,8.261,0.391,14.875
2013-11-26,75.0,52.25,39.0,0.292,9.334,15.5,10.954,4.9,4.042,4.25,0.208,5.917
2013-11-27,85.0,66.583,41.0,0.875,13.458,14.1,9.562,4.4,11.167,12.375,1.208,9.167
2013-11-28,85.0,52.042,42.0,0.792,10.458,11.8,8.992,5.0,4.87,5.087,0.217,5.625
2013-11-29,68.0,51.583,41.0,0.417,7.834,10.8,7.617,4.4,4.833,5.417,0.583,3.667
2013-11-30,65.0,56.417,42.0,0.667,9.938,14.8,9.258,5.9,6.417,6.875,0.458,5.125
2013-12-01,87.0,67.458,46.0,1.375,21.916,16.4,8.642,2.2,14.958,19.25,4.292,18.0
2013-12-02,89.0,67.833,38.0,0.87,23.23,17.5,8.854,2.2,13.174,20.217,7.043,17.667
2013-12-03,90.0,68.75,36.0,0.667,19.979,16.5,8.192,2.5,14.167,18.792,4.625,15.333
2013-12-04,90.0,66.083,36.0,2.083,21.979,17.0,8.838,1.8,15.458,28.792,13.333,15.917
2013-12-05,87.0,65.875,47.0,1.75,21.453,16.3,10.042,2.6,14.5,17.909,3.409,17.957
2013-12-06,83.0,65.917,43.0,2.118,30.316,16.8,10.646,6.1,13.375,14.167,0.792,23.083
2013-12-07,82.0,63.333,47.0,0.667,7.0,14.7,10.008,5.3,4.542,4.958,0.417,4.167
2013-12-08,64.0,49.0,30.0,0.833,7.416,14.4,9.988,5.5,3.458,3.708,0.25,4.083
2013-12-09,79.0,64.167,36.0,2.696,20.084,12.2,7.35,-0.1,17.957,23.435,5.478,16.0
2013-12-10,89.0,67.292,45.0,1.083,11.812,15.1,11.404,8.0,4.458,4.625,0.167,6.875
2013-12-11,62.0,52.292,40.0,1.292,10.416,12.8,9.208,6.6,4.478,4.609,0.13,6.625
2013-12-12,52.0,43.292,35.0,0.417,8.688,11.1,7.138,4.6,3.708,3.958,0.25,3.958
2013-12-13,78.0,57.708,41.0,1.75,14.292,11.1,5.812,1.2,13.875,20.292,6.417,8.417
2013-12-14,52.0,42.583,30.0,0.833,10.354,10.4,6.392,3.6,3.208,3.375,0.167,5.542
2013-12-15,67.0,57.75,50.0,1.167,12.375,10.2,6.871,5.2,3.083,3.125,0.042,8.625
2013-12-16,59.0,47.458,37.0,0.087,7.822,11.5,7.429,4.8,2.261,2.348,0.087,5.375
2013-12-17,56.0,48.125,36.0,0.75,9.646,13.9,9.362,6.8,6.375,6.958,0.583,3.542
2013-12-18,90.0,83.833,58.0,0.792,16.104,8.0,6.721,5.9,24.667,30.917,6.25,9.708
2013-12-19,91.0,87.708,82.0,0.708,17.625,10.3,8.137,6.0,21.292,26.333,5.042,10.458
2013-12-20,87.0,58.792,42.0,0.875,7.646,8.9,6.788,5.0,5.875,6.208,0.333,4.958
2013-12-21,72.0,63.292,56.0,0.0,5.583,11.0,7.504,6.3,4.375,4.792,0.417,1.167
2013-12-22,75.0,56.958,45.0,0.125,5.458,10.3,6.525,4.8,2.708,2.875,0.167,1.417
2013-12-23,66.0,53.375,44.0,0.913,8.021,10.9,6.838,4.1,5.348,5.826,0.478,2.792
2013-12-24,81.0,56.167,41.0,0.833,9.479,13.0,6.492,1.3,8.458,9.5,1.042,5.167
2013-12-25,76.0,50.25,31.0,1.375,15.375,12.3,6.442,2.7,15.25,18.333,3.083,13.292
2013-12-26,88.0,74.042,54.0,2.0,30.334,10.4,6.396,2.1,25.304,41.348,16.043,22.25
2013-12-27,89.0,65.667,48.0,1.917,10.875,10.5,7.083,3.5,5.875,6.167,0.292,6.5
2013-12-28,86.0,65.583,49.0,1.25,5.708,7.6,3.583,1.4,6.083,6.583,0.5,2.333
2013-12-29,83.0,58.5,41.0,0.5,6.562,8.7,4.408,1.3,3.333,3.667,0.333,4.292
2013-12-30,75.0,53.417,41.0,1.348,14.0,10.0,5.417,0.8,5.913,6.261,0.348,10.292
2013-12-31,85.0,67.875,37.0,0.875,26.416,13.4,5.35,-0.1,7.625,8.75,1.125,19.917
2014-01-01,82.0,58.625,29.0,0.75,4.375,6.9,3.675,1.0,2.208,2.292,0.083,5.375
2014-01-02,82.0,57.458,41.0,0.417,4.792,6.8,3.346,1.2,2.333,2.542,0.208,3.417
2014-01-03,85.0,67.292,52.0,0.478,1.396,7.8,4.142,1.5,2.875,3.042,0.167,1.708
2014-01-04,82.0,67.0,53.0,1.333,12.896,11.0,5.446,0.9,9.75,11.042,1.292,13.542
2014-01-05,90.0,68.708,38.0,1.522,18.104,14.1,6.675,0.6,11.174,12.609,1.435,22.25
2014-01-06,93.0,79.75,55.0,1.417,28.591,9.6,6.788,3.9,19.478,28.522,9.043,22.5
2014-01-07,63.0,56.708,52.0,0.917,8.083,9.1,5.5,3.6,3.042,3.292,0.25,4.583
2014-01-08,75.0,61.417,52.0,1.042,13.292,8.5,5.3,3.1,3.833,4.25,0.417,9.708
2014-01-09,72.0,58.292,44.0,0.958,7.667,10.4,6.25,4.1,3.875,4.125,0.25,5.375
2014-01-10,84.0,68.792,51.0,0.565,6.208,8.8,5.483,2.5,5.208,5.708,0.5,4.167
2014-01-11,79.0,57.75,42.0,1.25,13.333,10.9,6.475,1.6,5.042,5.417,0.375,10.292
2014-01-12,70.0,57.083,40.0,0.375,8.667,8.9,4.892,2.4,2.826,3.13,0.304,7.333
2014-01-13,74.0,51.833,37.0,0.083,8.667,11.7,6.462,0.5,4.0,4.25,0.25,4.917
2014-01-14,82.0,65.917,47.0,3.667,15.917,9.0,4.208,-1.8,25.375,32.875,7.5,14.833
2014-01-15,93.0,80.125,63.0,1.792,20.708,7.9,6.412,5.0,20.833,33.667,12.833,16.458
2014-01-16,71.0,56.417,40.0,1.292,22.25,12.7,8.012,5.1,7.083,7.542,0.458,18.125
2014-01-17,79.0,63.25,47.0,1.217,17.292,9.5,5.404,2.9,6.333,6.75,0.417,14.042
2014-01-18,78.0,57.667,40.0,0.875,5.917,10.9,5.317,1.6,4.792,5.292,0.5,4.556
2014-01-19,81.0,65.583,44.0,1.5,11.434,11.8,6.012,1.2,11.273,13.955,2.682,12.167
2014-01-20,80.0,58.25,38.0,2.167,17.25,11.1,6.362,1.0,8.333,9.5,1.167,14.75
2014-01-21,75.0,61.708,38.0,3.0,26.521,10.6,5.604,-0.6,23.167,29.542,6.375,23.75
2014-01-22,95.0,89.333,72.0,1.5,28.625,8.3,7.604,6.3,33.833,43.167,9.333,19.792
2014-01-23,93.0,59.708,43.0,0.917,6.208,11.2,7.638,3.9,5.167,5.542,0.375,4.458
2014-01-24,67.0,54.833,43.0,1.261,8.292,12.2,6.617,0.8,8.917,10.375,1.458,7.042
2014-01-25,83.0,66.25,38.0,1.208,22.084,13.4,6.975,2.3,8.917,9.708,0.792,19.125
2014-01-26,93.0,81.375,60.0,3.167,38.438,11.3,6.712,1.9,25.435,35.522,10.087,27.25
2014-01-27,93.0,77.958,63.0,1.667,11.771,13.0,9.633,5.4,13.0,14.375,1.375,9.25
2014-01-28,58.0,44.792,29.0,1.25,3.646,9.1,4.408,0.9,2.5,2.708,0.208,3.75
2014-01-29,68.0,51.542,37.0,2.375,7.604,7.6,3.667,-0.6,14.375,16.333,1.958,8.0
2014-01-30,91.0,82.167,67.0,1.708,12.104,6.7,5.183,3.5,20.708,24.542,3.833,10.0
2014-01-31,76.0,56.708,47.0,0.826,6.688,7.9,4.892,1.9,3.083,3.292,0.208,8.208
2014-02-01,65.0,53.625,39.0,0.375,5.834,8.8,3.662,0.9,2.0,2.083,0.083,4.292
2014-02-02,66.0,51.792,36.0,1.125,5.498,9.3,4.446,0.4,4.682,5.227,0.545,3.909
2014-02-03,64.0,48.833,34.0,0.958,7.896,11.8,5.421,0.0,6.375,7.375,1.0,4.833
2014-02-04,78.0,58.542,34.0,1.167,10.292,12.2,4.192,-2.4,14.75,18.0,3.25,7.833
2014-02-05,86.0,67.75,48.0,1.292,11.979,11.5,5.975,3.0,16.333,18.583,2.25,8.875
2014-02-06,68.0,53.583,39.0,0.583,2.604,11.2,6.812,4.5,4.208,4.667,0.458,2.292
2014-02-07,84.0,60.25,45.0,2.261,13.73,9.0,5.271,-1.0,12.708,15.667,2.958,10.583
2014-02-08,91.0,82.083,61.0,1.167,21.562,8.1,4.271,1.6,13.542,16.5,2.958,15.375
2014-02-09,74.0,53.25,36.0,0.042,3.0,6.9,2.442,-0.3,3.318,3.5,0.182,1.375
2014-02-10,73.0,55.0,44.0,0.958,12.562,8.6,4.075,0.8,8.292,8.917,0.625,9.917
2014-02-11,84.0,67.25,40.0,2.25,33.958,13.2,4.792,-1.8,19.542,25.042,5.5,29.583
2014-02-12,87.0,66.833,46.0,2.917,36.73,13.7,6.812,-0.3,16.708,23.208,6.5,29.875
2014-02-13,79.0,64.125,49.0,0.792,5.5,6.9,3.733,1.0,4.583,4.833,0.25,4.125
2014-02-14,78.0,58.917,43.0,0.739,6.438,9.8,4.925,0.9,5.25,5.75,0.5,5.708
2014-02-15,62.0,51.792,41.0,2.25,22.292,10.2,6.904,3.9,4.708,4.875,0.167,17.917
2014-02-16,74.0,50.5,30.0,1.375,8.166,13.0,6.275,1.2,13.348,15.304,1.957,5.208
2014-02-17,91.0,83.625,69.0,1.375,24.312,7.1,4.946,2.3,29.5,34.708,5.208,15.125
2014-02-18,93.0,73.5,60.0,0.833,10.292,9.2,6.221,2.3,8.125,8.458,0.333,6.042
2014-02-19,70.0,57.667,43.0,0.417,1.666,11.6,7.312,4.5,4.043,4.261,0.217,1.957
2014-02-20,67.0,52.75,35.0,0.458,4.125,11.9,7.038,2.6,5.75,5.958,0.208,3.542
2014-02-21,82.0,69.042,49.0,2.348,14.334,9.4,5.896,-1.4,13.458,17.958,4.5,11.625
2014-02-22,97.0,87.417,76.0,0.542,14.208,13.8,10.338,8.1,7.5,8.083,0.583,7.542
2014-02-23,96.0,76.875,60.0,1.333,27.125,16.0,11.829,7.6,16.261,19.348,3.087,17.708
2014-02-24,72.0,54.0,38.0,1.458,48.812,14.4,9.608,5.6,7.917,8.667,0.75,24.375
2014-02-25,77.0,61.125,41.0,1.25,43.125,14.5,8.483,2.5,15.292,18.125,2.833,21.167
2014-02-26,94.0,88.0,75.0,1.417,34.73,9.0,8.012,7.0,27.375,34.417,7.042,19.75
2014-02-27,93.0,59.167,36.0,1.042,12.962,10.3,7.358,4.0,5.083,5.458,0.375,9.625
2014-02-28,69.0,50.917,30.0,1.174,16.396,12.7,7.229,3.5,7.958,8.792,0.833,13.542
2014-03-01,95.0,84.042,68.0,0.5,11.667,9.8,7.971,6.5,7.125,7.583,0.458,7.042
2014-03-02,62.0,53.667,42.0,0.792,18.021,12.1,8.079,4.4,4.043,4.174,0.13,14.333
2014-03-03,93.0,70.292,47.0,1.833,23.754,10.1,6.458,-0.2,14.043,17.826,3.783,16.913
2014-03-04,94.0,67.667,48.0,0.667,13.02,14.2,10.125,6.4,7.708,8.375,0.667,10.792
2014-03-05,56.0,47.625,40.0,0.75,11.604,11.2,7.058,5.1,3.167,3.292,0.125,11.778
2014-03-06,82.0,54.292,42.0,1.542,14.666,11.2,7.188,4.7,8.125,8.708,0.583,14.042
2014-03-07,92.0,78.833,58.0,2.478,33.25,12.0,8.592,6.0,22.583,27.417,4.833,22.292
2014-03-08,92.0,72.542,50.0,0.875,12.583,17.1,11.396,7.6,11.083,12.5,1.417,9.792
2014-03-09,91.0,82.0,71.0,0.875,9.562,12.4,9.858,7.3,12.652,14.304,1.652,9.083
2014-03-10,81.0,61.042,42.0,0.375,5.75,8.2,5.279,0.9,3.208,3.292,0.083,5.625
2014-03-11,71.0,51.958,39.0,0.542,8.562,8.0,3.571,0.6,4.083,4.375,0.292,8.125
2014-03-12,78.0,50.333,34.0,1.542,17.125,12.7,6.938,-0.5,4.957,5.217,0.261,14.5
2014-03-13,81.0,52.792,30.0,2.083,13.312,14.8,6.767,-1.5,11.875,13.875,2.0,12.625
2014-03-14,72.0,62.625,41.0,1.783,19.229,10.8,7.471,4.9,8.458,8.875,0.417,16.125
2014-03-15,91.0,69.208,46.0,3.0,30.542,11.8,7.138,2.2,17.458,19.083,1.625,22.708
2014-03-16,92.0,84.542,69.0,1.792,41.583,14.5,10.808,7.6,22.348,25.522,3.174,23.583
2014-03-17,94.0,78.458,55.0,1.875,32.52,20.4,13.921,9.7,17.125,24.333,7.208,20.875
2014-03-18,97.0,82.0,56.0,2.417,41.396,19.1,13.238,6.4,16.667,24.792,8.125,24.792
2014-03-19,99.0,93.542,88.0,1.167,21.938,16.7,14.438,11.8,16.792,22.875,6.083,11.333
2014-03-20,90.0,79.042,65.0,2.125,17.584,16.7,12.858,9.7,13.667,15.5,1.833,14.708
2014-03-21,91.0,75.208,52.0,1.739,29.666,17.5,12.004,6.2,12.667,14.708,2.042,21.917
2014-03-22,89.0,66.708,40.0,2.167,33.812,17.2,13.542,8.5,7.5,8.583,1.083,22.833
2014-03-23,67.0,47.0,34.0,0.542,17.0,12.6,8.871,4.3,4.13,4.478,0.348,12.75
2014-03-24,67.0,52.167,38.0,0.583,8.729,12.4,7.279,4.0,3.391,3.652,0.261,8.208
2014-03-25,69.0,48.583,33.0,0.708,5.708,13.3,7.979,4.3,4.167,4.417,0.25,6.667
2014-03-26,55.0,37.667,22.0,1.5,9.979,16.5,9.708,3.5,7.208,7.792,0.583,9.875
2014-03-27,75.0,47.208,23.0,1.958,16.416,20.4,10.871,0.0,15.125,17.167,2.042,16.25
2014-03-28,83.0,61.542,32.0,3.348,22.229,19.9,12.883,5.8,16.958,20.833,3.875,18.667
2014-03-29,92.0,86.875,76.0,2.083,45.333,13.5,10.683,7.2,20.042,23.792,3.75,26.917
2014-03-30,83.0,62.208,34.0,2.542,42.833,21.2,14.1,9.0,11.957,12.957,1.0,33.5
2014-03-31,91.0,75.542,53.0,2.542,43.48,19.9,13.558,7.0,18.583,24.583,6.0,32.375
2014-04-01,73.0,51.917,28.0,1.917,19.375,18.8,13.279,6.2,12.875,14.917,2.042,14.75
2014-04-02,80.0,64.042,43.0,2.333,18.834,18.6,14.021,8.6,15.5,20.208,4.708,15.792
2014-04-03,91.0,74.458,53.0,1.167,14.25,20.1,15.733,12.3,14.125,17.333,3.208,10.542
2014-04-04,92.0,68.958,50.0,0.208,8.408,17.4,12.346,7.1,5.864,6.273,0.409,6.13
2014-04-05,84.0,54.667,33.0,0.0,9.104,14.9,9.817,5.8,3.333,3.333,0.0,9.667
2014-04-06,88.0,61.375,35.0,0.167,8.875,12.6,8.371,5.8,2.875,2.917,0.042,9.458
2014-04-07,59.0,45.292,32.0,1.261,11.208,17.5,11.629,5.8,6.696,7.043,0.348,11.375
2014-04-08,70.0,48.25,32.0,3.917,28.604,22.1,15.2,8.1,14.75,16.083,1.333,24.917
2014-04-09,86.0,59.458,28.0,3.375,42.042,20.9,14.242,6.6,15.292,17.667,2.375,33.083
2014-04-10,87.0,56.792,31.0,2.167,41.75,23.8,14.183,7.4,13.375,16.083,2.708,34.208
2014-04-11,53.0,34.958,16.0,1.542,17.312,19.5,12.754,6.7,6.5,7.042,0.542,14.167
2014-04-12,57.0,35.435,15.0,2.174,16.582,20.4,13.539,6.7,10.667,11.125,0.458,14.75
2014-04-13,73.0,54.583,36.0,3.167,28.667,16.6,12.0,6.0,20.167,21.875,1.708,24.5
2014-04-14,82.0,66.5,40.0,1.87,27.146,19.4,13.554,7.7,13.826,16.783,2.957,23.208
2014-04-15,90.0,51.292,21.0,1.375,18.354,23.0,15.55,7.2,13.913,17.087,3.174,16.375
2014-04-16,69.0,49.375,30.0,3.25,40.688,23.2,17.496,12.3,19.476,20.19,0.714,35.958
2014-04-17,77.0,51.583,34.0,3.958,49.353,25.9,19.142,11.5,14.792,15.708,0.917,45.25
2014-04-18,88.0,81.625,70.0,1.958,52.354,16.2,14.871,12.1,15.542,16.125,0.583,40.667
2014-04-19,84.0,52.875,27.0,1.208,21.438,21.7,15.358,11.7,7.208,7.708,0.5,19.958
2014-04-20,92.0,76.375,58.0,0.25,11.438,12.6,11.875,10.8,4.917,5.125,0.208,10.25
2014-04-21,98.0,94.917,93.0,0.174,8.831,15.5,13.45,11.3,9.318,9.818,0.5,6.375
2014-04-22,95.0,71.208,57.0,1.208,24.604,17.6,14.85,11.9,14.0,14.5,0.5,21.083
2014-04-23,86.0,55.125,26.0,1.5,17.816,23.0,15.317,7.7,14.333,16.875,2.542,15.458
2014-04-24,85.0,69.292,48.0,3.833,28.342,20.0,14.333,6.9,15.292,17.75,2.458,21.292
2014-04-25,88.0,71.292,46.0,2.458,31.964,21.8,16.188,10.7,17.375,21.167,3.792,25.042
2014-04-26,89.0,72.5,49.0,4.792,25.688,22.0,16.821,12.6,10.583,12.125,1.542,19.875
2014-04-27,91.0,69.167,35.0,2.542,18.792,20.9,16.221,10.9,6.375,6.875,0.5,15.083
2014-04-28,88.0,71.542,57.0,1.652,20.604,20.0,16.625,13.9,13.696,15.957,2.261,18.083
2014-04-29,93.0,88.542,82.0,0.625,19.958,16.7,15.379,14.2,5.208,5.417,0.208,15.125
2014-04-30,99.0,91.5,83.0,3.167,24.084,20.3,17.271,14.1,4.833,5.417,0.583,12.333
2014-05-01,96.0,69.167,46.0,1.5,18.479,25.9,19.321,13.5,8.542,12.125,3.583,15.125
2014-05-02,79.0,55.333,30.0,1.625,19.0,27.6,20.488,14.6,9.625,10.542,0.917,17.792
2014-05-03,87.0,57.5,37.0,2.083,35.062,28.0,18.229,11.4,12.917,15.083,2.167,28.708
2014-05-04,76.0,53.5,26.0,1.625,18.666,21.0,16.758,12.1,7.083,8.042,0.958,15.792
2014-05-05,94.0,80.25,70.0,0.435,25.708,18.0,16.225,13.4,4.957,4.957,0.0,19.083
2014-05-06,72.0,43.833,26.0,0.792,16.02,21.7,15.833,8.8,5.167,5.25,0.083,13.458
2014-05-07,78.0,52.458,14.0,2.0,17.996,24.7,15.5,5.8,9.522,10.565,1.043,16.826
2014-05-08,86.0,67.958,56.0,1.875,21.729,19.7,16.817,13.9,7.792,8.25,0.458,15.5
2014-05-09,92.0,57.667,35.0,0.708,19.312,25.4,18.388,13.4,9.292,10.375,1.083,16.375
2014-05-10,70.0,53.208,35.0,1.125,19.334,24.9,18.429,13.8,6.583,6.875,0.292,14.917
2014-05-11,87.0,65.083,41.0,2.125,22.479,22.9,17.842,10.7,10.042,11.167,1.125,17.583
2014-05-12,94.0,76.042,63.0,2.174,20.083,20.1,17.625,15.7,6.957,7.565,0.609,14.292
2014-05-13,97.0,65.792,31.0,1.125,14.584,28.0,20.925,15.1,9.417,10.25,0.833,12.083
2014-05-14,90.0,67.375,43.0,4.25,36.875,25.9,19.533,13.1,21.125,25.542,4.417,29.292
2014-05-15,91.0,76.417,59.0,1.667,28.104,21.2,18.471,16.0,12.0,12.739,0.739,18.375
2014-05-16,79.0,54.125,32.0,0.917,20.146,26.4,20.096,15.8,6.625,7.25,0.625,19.167
2014-05-17,64.0,50.375,34.0,1.292,7.812,25.9,19.446,14.8,6.125,6.458,0.333,5.167
2014-05-18,83.0,54.0,25.0,1.333,8.25,27.7,20.454,12.7,11.792,13.375,1.583,7.375
2014-05-19,88.0,72.0,46.0,3.217,21.75,23.4,18.483,13.0,10.636,12.818,2.182,15.333
2014-05-20,93.0,79.208,59.0,1.708,40.792,22.6,19.058,16.8,6.458,7.083,0.625,27.083
2014-05-21,95.0,78.042,58.0,0.5,16.938,22.1,18.117,15.5,6.167,6.417,0.25,14.125
2014-05-22,81.0,65.042,45.0,0.958,18.646,24.1,19.246,15.7,6.458,6.875,0.417,17.958
2014-05-23,82.0,60.875,41.0,0.75,7.98,25.3,19.729,14.8,6.25,6.792,0.542,7.208
2014-05-24,90.0,73.75,55.0,2.042,19.208,24.1,19.262,12.5,9.625,11.708,2.083,13.667
2014-05-25,94.0,72.292,45.0,1.375,25.104,28.9,22.225,16.9,8.958,9.958,1.0,18.5
2014-05-26,96.0,85.667,72.0,3.217,22.084,22.2,19.046,16.8,4.696,5.304,0.609,11.833
2014-05-27,96.0,75.292,60.0,1.458,25.084,24.9,20.767,16.4,10.208,10.875,0.667,18.208
2014-05-28,91.0,72.792,45.0,3.5,38.104,27.4,20.858,14.6,13.875,16.208,2.333,27.042
2014-05-29,92.0,77.833,48.0,3.667,47.958,26.8,21.942,17.6,10.417,12.375,1.958,32.292
2014-05-30,91.0,79.708,63.0,2.375,58.77,25.6,22.225,19.0,9.583,11.292,1.708,42.958
