date,CH4_mean,CO2_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2016-11-21,199.75,,100.0,95.542,76.0,12.5,12.208,14.292,2.083,0.542,14.792,12.9,10.462,8.6,212.25
2016-11-22,196.458,,100.0,80.667,38.0,17.5,16.167,19.833,3.667,0.435,14.75,23.7,14.8,9.1,213.958
2016-11-23,193.375,,100.0,49.583,32.0,12.458,8.458,9.5,1.042,0.375,6.167,13.6,9.842,6.0,205.833
2016-11-24,196.136,,100.0,82.667,30.0,11.545,13.261,15.217,1.957,0.304,6.333,5.7,2.112,0.3,207.682
2016-11-25,199.875,,100.0,73.75,31.0,17.708,20.292,28.333,8.042,1.333,7.792,12.5,5.004,-1.2,217.583
2016-11-26,197.417,,100.0,64.458,29.0,15.208,14.75,18.292,3.542,1.583,8.083,14.1,7.875,1.2,212.625
2016-11-27,195.583,,100.0,90.917,65.0,14.333,10.625,12.083,1.458,1.167,12.625,13.7,9.525,6.8,209.917
2016-11-28,195.208,,100.0,65.792,20.0,17.083,15.083,19.792,4.708,1.333,9.125,18.8,9.312,3.5,212.292
2016-11-29,204.292,,93.0,53.042,22.0,20.375,20.833,31.583,10.75,1.5,8.917,14.0,7.3,1.5,224.667
2016-11-30,203.417,,83.0,49.875,23.0,18.958,18.417,23.042,4.625,1.625,12.708,12.7,7.046,1.2,222.375
2016-12-01,197.818,,100.0,94.583,62.0,15.818,18.609,24.957,6.348,0.13,19.708,13.3,8.962,5.6,213.636
2016-12-02,193.833,,100.0,51.833,19.0,14.292,16.625,21.375,4.75,0.417,8.417,17.0,10.075,4.9,208.125
2016-12-03,204.667,,90.0,53.25,18.0,19.042,21.125,29.625,8.5,1.333,11.542,20.6,9.95,2.5,223.708
2016-12-04,195.458,,100.0,69.125,39.0,16.458,15.958,18.042,2.083,1.042,26.417,16.3,10.217,5.1,211.917
2016-12-05,197.417,,100.0,77.5,39.0,19.042,20.667,27.25,6.583,0.833,24.708,18.4,12.338,7.5,216.458
2016-12-06,194.792,,98.0,49.333,20.0,15.25,14.333,21.042,6.708,1.083,6.417,15.0,8.921,2.8,210.042
2016-12-07,203.125,,68.0,48.0,24.0,17.667,22.583,32.042,9.458,1.917,10.917,12.3,5.492,0.1,220.792
2016-12-08,197.75,,73.0,47.917,21.0,19.75,15.682,20.091,4.409,0.955,8.87,15.8,7.162,1.2,217.5
2016-12-09,199.208,,75.0,50.0,26.0,28.167,22.583,29.625,7.042,1.75,17.625,16.0,8.938,3.2,227.375
2016-12-10,200.042,,74.0,42.5,13.0,23.292,17.083,20.542,3.458,2.125,8.833,13.7,6.283,1.3,223.333
2016-12-11,199.333,,61.0,41.333,20.0,20.375,13.417,14.833,1.417,2.083,5.333,12.3,4.229,-0.9,219.708
2016-12-12,200.292,,65.0,43.667,18.0,23.417,21.417,26.458,5.042,2.792,8.833,12.0,4.629,-1.2,223.708
2016-12-13,202.5,,100.0,56.75,28.0,27.0,23.75,31.75,8.0,2.083,24.083,15.0,7.162,1.8,229.5
2016-12-14,195.667,,100.0,79.542,47.0,20.75,15.417,18.25,2.833,0.917,5.458,8.2,5.85,2.8,216.417
2016-12-15,200.955,,77.0,44.583,18.0,15.818,19.043,25.435,6.391,1.174,6.25,12.3,4.771,-1.0,216.773
2016-12-16,198.542,,67.0,43.458,22.0,13.625,17.458,20.75,3.292,2.083,5.125,11.5,2.817,-1.0,212.167
2016-12-17,201.5,,75.0,51.75,23.0,21.167,21.125,27.417,6.292,1.25,9.958,11.4,3.625,-2.3,222.667
2016-12-18,206.75,,92.0,55.5,20.0,23.75,21.208,28.542,7.333,2.333,13.125,17.4,6.858,-0.2,230.5
2016-12-19,210.182,,92.0,57.875,21.0,20.909,25.333,37.375,12.042,2.125,22.0,18.6,8.292,1.7,231.091
2016-12-20,200.053,,80.0,56.917,26.0,22.474,29.292,42.458,13.167,2.542,23.375,19.2,9.379,2.7,222.526
2016-12-21,200.625,,99.0,65.333,27.0,22.417,27.667,43.792,16.125,2.458,21.167,19.4,10.167,4.2,223.042
2016-12-22,201.75,,100.0,90.792,61.0,29.417,34.783,52.13,17.348,1.13,48.208,14.3,10.4,4.8,231.167
2016-12-23,189.083,,100.0,58.167,20.0,11.958,13.917,15.917,2.0,0.375,8.792,20.3,12.7,5.8,201.042
2016-12-24,195.0,,71.0,43.417,16.0,10.375,15.333,17.25,1.917,0.583,4.542,10.6,6.058,2.1,205.375
2016-12-25,203.667,,77.0,53.542,23.0,13.708,18.083,22.0,3.917,1.542,12.167,12.5,5.15,-0.5,217.375
2016-12-26,199.955,,94.0,63.136,35.0,19.318,26.636,44.5,17.864,1.773,17.045,9.5,4.827,-0.5,219.273
2016-12-27,196.85,,100.0,73.042,35.0,12.55,15.864,23.818,7.955,1.409,14.174,11.7,6.846,3.7,209.4
2016-12-28,197.75,,96.0,44.917,16.0,9.083,11.917,13.958,2.042,1.458,5.542,7.5,4.075,-0.8,206.833
2016-12-29,202.826,,69.0,47.667,22.0,13.826,19.048,23.048,4.0,2.273,10.565,11.9,2.938,-2.6,216.652
2016-12-30,203.5,,65.0,40.75,18.0,14.333,16.958,21.083,4.125,1.125,9.0,9.6,3.692,-0.8,217.833
2016-12-31,211.333,,66.0,47.333,21.0,16.958,18.917,22.625,3.708,1.875,12.75,13.6,3.962,-2.6,228.292
2017-01-01,202.875,,100.0,56.375,17.0,13.125,11.708,13.75,2.042,1.167,8.042,14.7,4.946,-0.9,216.0
2017-01-02,199.409,,61.0,34.167,12.0,8.591,11.042,12.458,1.417,1.042,5.583,10.3,3.892,-1.4,208.0
2017-01-03,197.167,,100.0,50.167,13.0,5.833,7.167,8.042,0.875,0.957,3.792,9.1,2.733,-1.5,203.0
2017-01-04,199.792,,56.0,39.125,20.0,9.958,12.957,16.348,3.391,1.208,4.958,7.9,2.254,-2.5,209.75
2017-01-05,198.458,,58.0,36.75,16.0,12.333,18.833,23.792,4.958,1.042,9.125,9.7,2.233,-1.5,210.792
2017-01-06,201.75,,67.0,42.083,15.0,14.875,21.208,26.708,5.5,1.083,12.542,11.4,3.421,-2.7,216.625
2017-01-07,200.542,,63.0,36.958,13.0,11.25,13.583,16.292,2.708,1.125,8.375,11.6,3.938,-1.7,211.792
2017-01-08,199.5,,100.0,57.542,30.0,11.833,16.625,19.417,2.792,0.875,22.042,8.0,3.758,1.0,211.333
2017-01-09,201.091,,100.0,63.708,18.0,18.227,14.208,23.417,9.208,0.625,19.125,13.9,6.442,3.3,219.318
2017-01-10,197.792,,52.0,22.167,10.0,14.875,10.583,12.5,1.917,1.0,8.75,10.9,6.154,1.6,212.667
2017-01-11,203.25,,60.0,28.5,6.0,22.5,14.304,19.957,5.652,1.375,6.25,10.0,3.288,-1.6,225.75
2017-01-12,201.75,,62.0,33.625,12.0,11.625,11.25,12.667,1.417,1.208,6.875,8.6,1.133,-3.4,213.375
2017-01-13,203.083,,57.0,33.167,12.0,13.417,12.5,14.5,2.0,0.625,8.833,9.0,1.638,-4.2,216.5
2017-01-14,202.542,,49.0,28.583,11.0,18.833,11.25,12.542,1.292,0.792,6.292,9.3,2.817,-2.0,221.375
2017-01-15,206.75,,65.0,40.417,15.0,19.542,23.333,31.542,8.208,1.792,16.417,9.7,1.838,-4.8,226.292
2017-01-16,204.5,,61.0,43.0,17.0,25.35,27.522,38.261,10.739,2.522,21.833,15.1,5.708,-1.6,229.85
2017-01-17,197.375,,100.0,77.042,54.0,9.0,14.958,17.042,2.083,0.522,14.417,9.1,5.321,2.6,206.375
2017-01-18,197.833,,100.0,74.125,34.0,14.583,21.043,29.0,7.957,0.583,11.542,14.3,7.688,2.1,212.417
2017-01-19,202.167,,100.0,53.458,15.0,12.667,15.833,23.792,7.958,0.583,11.375,14.3,6.092,1.2,214.833
2017-01-20,197.875,,86.0,48.792,25.0,10.583,14.458,17.25,2.792,0.5,17.75,11.9,5.542,1.8,208.458
2017-01-21,198.417,,100.0,55.5,26.0,9.208,9.542,11.25,1.708,0.458,15.333,13.7,5.358,-0.7,207.625
2017-01-22,196.208,,100.0,70.958,42.0,3.75,8.417,9.25,0.833,0.25,6.667,1.7,-0.304,-2.2,199.958
2017-01-23,198.273,,100.0,74.5,38.0,14.909,19.333,28.0,8.667,0.625,11.917,9.5,2.733,-1.6,213.182
2017-01-24,197.958,,89.0,50.375,17.0,9.75,15.583,20.708,5.125,1.0,5.417,6.2,-0.988,-5.1,207.708
2017-01-25,194.875,,35.0,23.917,12.0,5.792,6.652,7.609,0.957,0.958,2.583,3.9,-1.038,-4.7,200.667
2017-01-26,195.75,,55.0,28.625,13.0,6.708,11.625,13.708,2.083,1.0,4.708,5.1,-1.05,-5.8,202.458
2017-01-27,200.25,,59.0,34.167,13.0,12.708,19.25,23.417,4.167,1.238,7.958,9.2,0.171,-6.6,212.958
2017-01-28,203.5,,63.0,45.208,26.0,13.958,19.083,22.583,3.5,1.667,10.625,4.3,-0.4,-4.7,217.458
2017-01-29,199.25,,100.0,61.458,20.0,9.292,13.083,14.875,1.792,0.208,8.75,10.9,1.867,-4.5,208.542
2017-01-30,196.591,,100.0,52.042,16.0,10.455,11.5,12.667,1.167,0.375,7.875,7.1,0.925,-3.2,207.045
2017-01-31,200.0,,70.0,41.75,13.0,18.667,22.958,30.667,7.708,1.042,13.083,11.8,2.162,-5.5,218.667
2017-02-01,197.417,,100.0,55.292,34.0,11.333,11.739,12.826,1.087,0.625,12.042,5.0,2.067,-0.2,208.75
2017-02-02,198.083,,100.0,84.583,62.0,12.167,12.0,13.917,1.917,0.375,11.25,3.3,1.071,-1.2,210.25
2017-02-03,199.417,,100.0,60.542,29.0,15.292,13.083,14.5,1.417,0.913,13.792,8.3,3.754,-0.8,214.708
2017-02-04,197.083,,67.0,38.917,14.0,16.208,11.958,13.208,1.25,1.208,11.0,10.7,4.708,0.0,213.292
2017-02-05,196.292,,98.0,40.0,8.0,12.625,10.083,11.333,1.25,0.75,8.667,7.9,2.671,-1.4,208.917
2017-02-06,199.273,,100.0,47.458,10.0,11.545,16.333,19.125,2.792,0.708,10.208,7.7,1.708,-3.6,210.818
2017-02-07,200.458,,59.0,29.417,7.0,14.333,19.917,25.917,6.0,0.833,6.792,10.5,1.717,-4.7,214.792
2017-02-08,200.667,,49.0,25.5,6.0,12.625,17.696,21.174,3.478,1.292,8.0,11.3,2.683,-4.1,213.292
2017-02-09,206.538,,56.0,32.5,11.0,19.538,26.478,34.652,8.174,1.652,19.625,10.4,3.142,-3.3,226.077
2017-02-10,199.947,,62.0,38.417,19.0,17.368,22.542,24.958,2.417,1.783,32.0,10.8,4.533,-1.7,217.316
2017-02-11,194.708,,77.0,36.0,12.0,10.292,9.083,9.833,0.75,1.042,21.667,15.9,7.183,2.3,205.0
2017-02-12,192.458,,24.0,15.0,7.0,5.875,5.708,5.917,0.208,0.333,5.042,6.6,2.738,-0.8,198.333
2017-02-13,193.458,,42.0,23.667,9.0,7.542,12.333,13.792,1.458,0.208,5.833,8.6,2.812,-1.2,201.0
2017-02-14,198.208,,61.0,34.417,9.0,15.292,25.333,31.917,6.583,1.292,16.25,11.6,4.292,-3.2,213.5
2017-02-15,195.125,,53.0,31.0,14.0,10.833,15.217,16.478,1.261,0.583,13.583,16.8,6.875,1.7,205.958
2017-02-16,195.292,,51.0,35.25,14.0,9.083,16.792,20.125,3.333,0.625,11.667,9.8,4.542,-1.6,204.375
2017-02-17,196.909,,58.0,36.542,8.0,9.636,8.042,9.0,0.958,1.478,11.25,10.8,4.179,-2.2,206.545
2017-02-18,198.458,,51.0,26.958,11.0,9.542,5.917,6.167,0.25,1.458,7.708,7.9,1.508,-3.6,208.0
2017-02-19,204.083,,50.0,28.542,11.0,13.542,15.667,18.875,3.208,1.375,8.292,12.1,3.592,-3.8,217.625
2017-02-20,198.5,,56.0,36.292,10.0,10.792,9.833,10.833,1.0,1.292,9.625,14.9,6.0,-0.3,209.292
2017-02-21,198.042,,85.0,41.875,12.0,10.75,10.0,11.125,1.125,1.25,10.875,10.0,3.712,-0.1,208.792
2017-02-22,198.083,,100.0,81.875,49.0,12.0,9.652,10.435,0.783,0.542,11.125,4.1,1.271,-0.3,210.083
2017-02-23,198.917,,100.0,68.958,24.0,15.0,14.708,17.417,2.708,1.083,13.826,12.0,4.238,-0.2,213.917
2017-02-24,198.545,,100.0,46.208,14.0,12.545,13.292,15.208,1.917,1.087,15.667,12.3,5.371,-1.1,211.091
2017-02-25,196.667,,71.0,43.5,22.0,9.833,9.542,10.125,0.583,1.5,12.708,6.7,2.767,-0.6,206.5
2017-02-26,196.25,,83.0,44.25,12.0,7.917,8.25,8.583,0.333,1.208,14.167,14.2,4.717,-0.3,204.167
2017-02-27,197.75,,91.0,51.75,20.0,11.542,14.0,15.208,1.208,1.083,18.958,12.1,5.183,-1.4,209.292
2017-02-28,199.5,,100.0,54.125,11.0,11.667,14.875,17.75,2.875,0.875,23.458,16.3,7.392,0.4,211.167
2017-03-01,188.833,,100.0,57.125,12.0,8.833,8.087,8.826,0.739,0.375,8.042,19.8,10.442,3.2,197.667
2017-03-02,190.792,,37.0,17.375,8.0,7.542,7.208,7.625,0.417,0.333,5.417,13.2,8.017,3.3,198.333
2017-03-03,197.727,,75.0,40.75,10.0,14.909,16.125,17.25,1.125,1.348,16.167,16.4,8.467,-0.3,212.636
2017-03-04,198.042,,84.0,52.042,20.0,16.583,13.125,14.25,1.125,1.5,21.125,21.9,12.429,2.8,214.625
2017-03-05,194.667,,100.0,83.083,53.0,13.833,16.583,19.25,2.667,0.833,24.208,15.1,10.342,7.2,208.5
2017-03-06,193.667,,100.0,35.375,12.0,7.333,5.875,6.333,0.458,0.042,7.125,14.8,7.45,2.0,201.0
2017-03-07,197.208,,59.0,35.875,13.0,7.5,7.958,8.542,0.583,0.292,10.25,9.9,4.067,-1.2,204.708
2017-03-08,195.417,,100.0,86.625,57.0,9.25,11.391,12.087,0.696,0.542,7.75,11.4,6.012,2.3,204.667
2017-03-09,192.083,,100.0,81.042,39.0,11.125,11.083,15.5,4.417,0.583,4.167,13.3,10.021,5.6,203.208
2017-03-10,194.455,,96.0,42.5,24.0,9.409,6.542,6.917,0.375,0.348,5.083,13.2,6.533,2.2,203.864
2017-03-11,196.833,,86.0,56.042,30.0,10.667,8.125,8.583,0.458,1.25,12.25,13.3,5.512,1.6,207.5
2017-03-12,200.045,,87.0,39.917,9.0,15.955,14.783,16.304,1.522,0.739,12.818,15.8,8.0,0.7,216.0
2017-03-13,198.125,,68.0,41.667,17.0,19.708,17.667,18.625,0.958,1.417,27.583,19.0,10.896,1.9,217.833
2017-03-14,200.292,,89.0,38.333,8.0,23.833,21.667,23.5,1.833,1.5,29.375,24.7,14.95,4.3,224.125
2017-03-15,195.292,,65.0,41.583,18.0,19.708,18.435,19.957,1.522,1.417,30.542,22.4,15.829,7.2,215.0
2017-03-16,195.75,,80.0,47.833,27.0,15.708,12.708,13.292,0.583,0.125,17.208,14.0,10.942,4.5,211.458
2017-03-17,194.909,,56.0,30.208,10.0,9.455,7.167,7.333,0.167,0.826,8.875,14.4,6.529,0.3,204.364
2017-03-18,197.0,,75.0,47.958,23.0,12.292,10.333,10.667,0.333,1.333,15.417,15.2,8.588,0.9,209.292
2017-03-19,197.25,,100.0,53.917,26.0,13.583,13.792,14.458,0.667,0.958,17.792,17.0,11.012,5.8,210.833
2017-03-20,193.25,,100.0,74.792,46.0,9.833,8.625,8.917,0.292,0.125,9.208,10.2,6.971,3.4,203.083
2017-03-21,195.208,,100.0,76.75,49.0,8.208,5.458,5.458,0.0,0.958,8.25,4.1,2.908,1.4,203.417
2017-03-22,192.167,,100.0,88.625,59.0,10.708,10.783,11.652,0.87,0.625,4.625,12.1,8.546,4.4,202.875
2017-03-23,195.0,,100.0,65.083,29.0,12.375,13.208,14.417,1.208,0.75,7.5,14.8,9.633,6.7,207.375
2017-03-24,194.091,,100.0,48.833,21.0,8.409,9.458,9.833,0.375,0.913,8.25,16.9,10.667,5.4,202.5
2017-03-25,195.125,,100.0,48.083,10.0,10.125,10.0,10.333,0.333,1.042,14.417,20.7,12.242,4.4,205.25
2017-03-26,198.136,,66.0,33.125,10.0,14.682,17.375,18.083,0.708,1.333,22.625,25.6,15.229,4.3,212.818
2017-03-27,196.042,,76.0,36.0,11.0,10.958,12.792,13.292,0.5,1.583,25.917,24.5,16.225,7.3,207.0
2017-03-28,196.833,,82.0,37.417,10.0,15.667,16.542,17.208,0.667,1.667,30.0,25.9,17.883,8.8,212.5
2017-03-29,194.167,,53.0,26.583,11.0,12.875,13.13,13.304,0.174,1.375,29.0,26.1,18.846,9.6,207.042
2017-03-30,193.292,,36.0,16.792,6.0,5.458,6.125,6.125,0.0,0.292,14.333,16.8,12.408,6.8,198.75
2017-03-31,195.0,,54.0,29.417,13.0,11.455,10.792,11.292,0.5,1.13,14.833,18.6,11.679,3.0,206.455
2017-04-01,191.292,,100.0,71.25,37.0,6.833,4.917,4.917,0.0,0.25,13.583,9.3,5.883,3.3,198.125
2017-04-02,190.417,,99.0,45.917,14.0,6.583,2.667,2.667,0.0,0.75,9.083,15.9,8.746,3.2,197.0
2017-04-03,192.042,,100.0,56.25,21.0,9.5,6.458,6.833,0.375,1.167,13.083,14.9,8.762,3.7,201.542
2017-04-04,195.318,,100.0,53.375,21.0,11.364,9.25,9.958,0.708,0.667,14.417,18.6,10.688,3.3,206.682
2017-04-05,195.375,,90.0,51.25,20.0,15.292,12.042,12.542,0.5,1.619,27.333,21.5,13.567,5.0,210.667
2017-04-06,193.792,,100.0,59.417,30.0,16.292,10.522,11.391,0.87,0.792,25.208,21.3,15.408,8.6,210.083
2017-04-07,188.333,,100.0,81.542,40.0,19.417,9.917,10.458,0.542,0.625,19.583,22.8,17.304,14.3,207.75
2017-04-08,190.25,,100.0,98.042,80.0,12.708,7.75,8.208,0.458,0.125,23.792,16.8,13.979,11.9,202.958
2017-04-09,190.542,,100.0,84.833,33.0,11.042,5.292,5.667,0.375,0.292,20.167,14.0,12.904,8.4,201.583
2017-04-10,192.5,,52.0,26.875,14.0,8.792,6.333,6.667,0.333,0.833,12.042,17.7,11.292,6.2,201.292
2017-04-11,192.682,,100.0,84.625,56.0,12.182,12.083,12.75,0.667,2.042,10.667,11.4,8.083,4.9,204.864
2017-04-12,193.136,,100.0,49.75,13.0,9.318,7.545,8.455,0.909,0.667,8.304,21.7,13.054,7.7,202.455
2017-04-13,197.25,,47.0,24.625,10.0,5.667,8.391,8.565,0.174,1.167,11.458,17.2,11.117,4.4,202.917
2017-04-14,199.0,,55.0,32.917,12.0,9.333,13.25,13.542,0.292,2.125,18.75,22.0,13.962,3.8,208.333
2017-04-15,199.333,,70.0,41.292,18.0,14.292,14.083,14.292,0.208,1.75,23.958,24.1,16.933,9.1,213.625
2017-04-16,196.458,,71.0,32.458,6.0,10.375,9.292,9.292,0.0,1.292,19.083,27.5,19.533,9.5,206.833
2017-04-17,195.083,,100.0,53.0,18.0,9.0,10.708,10.833,0.125,1.0,24.167,24.5,17.046,13.9,204.083
2017-04-18,188.955,,100.0,71.208,36.0,7.591,6.333,6.458,0.125,0.083,6.667,24.9,17.45,13.3,196.545
2017-04-19,196.5,,88.0,42.042,12.0,16.625,9.708,10.042,0.333,0.826,10.25,22.4,15.079,9.8,213.125
2017-04-20,195.625,,57.0,34.625,13.0,6.917,7.652,7.696,0.043,0.417,9.208,22.3,14.992,7.6,202.542
2017-04-21,194.583,,73.0,53.417,32.0,10.875,11.458,11.542,0.083,0.625,14.708,21.4,15.462,11.4,205.458
2017-04-22,195.25,,100.0,56.875,18.0,8.167,8.542,8.583,0.042,0.208,19.208,22.3,13.825,8.7,203.417
2017-04-23,195.417,,100.0,44.5,11.0,5.125,5.125,5.125,0.0,0.167,8.167,21.9,13.642,8.4,200.542
2017-04-24,196.583,,67.0,45.875,25.0,5.625,8.083,8.125,0.042,0.708,12.625,20.0,14.05,8.8,202.208
2017-04-25,193.2,,80.0,47.042,21.0,9.75,10.25,10.542,0.292,0.458,13.5,21.9,15.733,10.1,202.95
2017-04-26,190.708,,100.0,65.583,42.0,9.292,12.208,12.667,0.458,1.217,15.792,19.5,15.996,12.6,200.0
2017-04-27,189.292,,100.0,42.708,11.0,6.042,7.13,7.13,0.0,0.417,7.667,21.5,15.304,11.9,195.333
2017-04-28,190.75,,100.0,55.833,15.0,6.208,8.208,8.208,0.0,0.5,12.917,22.0,14.088,9.1,196.958
2017-04-29,192.333,,100.0,67.333,16.0,8.0,10.167,10.375,0.208,0.917,17.125,24.9,14.258,7.6,200.333
2017-04-30,193.583,,100.0,49.625,13.0,9.167,9.792,9.917,0.125,1.667,17.875,26.3,17.0,7.1,202.75
2017-05-01,193.25,,89.0,48.25,26.0,7.958,9.25,9.25,0.0,1.125,17.458,22.8,15.692,11.8,201.208
2017-05-02,193.545,,62.0,32.708,11.0,9.0,6.917,6.917,0.0,0.583,6.417,23.1,15.883,8.4,202.545
2017-05-03,194.625,,98.0,46.667,19.0,12.0,9.5,9.542,0.042,1.348,11.542,26.1,17.112,8.4,206.625
2017-05-04,193.292,,90.0,47.708,22.0,12.792,9.739,10.043,0.304,1.0,12.042,24.2,18.262,12.6,206.083
2017-05-05,195.957,,100.0,52.375,21.0,53.261,9.125,9.167,0.042,1.042,16.5,28.1,20.925,14.7,249.217
2017-05-06,196.917,,100.0,67.542,33.0,15.75,12.333,12.833,0.5,0.917,25.292,25.4,20.396,15.4,212.667
2017-05-07,194.875,,100.0,62.125,27.0,10.917,8.375,8.708,0.333,0.583,21.167,24.8,19.038,12.8,205.792
2017-05-08,196.5,,100.0,41.792,8.0,12.125,11.667,12.375,0.708,0.75,25.958,31.6,20.483,9.9,208.625
2017-05-09,192.727,,48.0,37.0,26.0,10.409,11.792,12.167,0.375,1.167,18.458,21.9,18.017,14.0,203.136
2017-05-10,192.0,,100.0,88.583,50.0,13.458,13.875,14.958,1.083,0.13,20.25,18.2,16.125,14.2,205.458
2017-05-11,191.625,,100.0,55.667,15.0,13.333,11.13,11.913,0.783,0.208,29.958,27.3,20.838,14.7,204.958
2017-05-12,193.476,,100.0,59.5,19.0,13.619,8.261,8.348,0.087,1.091,25.826,30.1,21.638,15.7,207.095
2017-05-13,191.542,,100.0,100.0,100.0,7.0,5.875,5.875,0.0,0.333,18.875,17.7,15.879,14.7,198.542
2017-05-14,190.667,,100.0,76.917,53.0,5.292,1.208,1.208,0.0,0.083,3.5,20.3,17.267,14.9,195.958
2017-05-15,191.25,,100.0,86.875,66.0,7.25,5.375,5.667,0.292,0.042,10.958,18.8,16.412,14.3,198.5
2017-05-16,191.227,,100.0,60.583,28.0,10.682,4.458,4.458,0.0,0.792,15.792,24.2,18.658,13.7,201.909
2017-05-17,192.5,,100.0,86.417,64.0,9.958,4.417,4.417,0.0,0.783,12.667,17.9,15.338,13.3,202.458
2017-05-18,195.125,,100.0,77.208,40.0,12.917,6.478,6.783,0.304,0.542,15.292,23.3,17.521,14.6,208.042
2017-05-19,195.708,,100.0,58.083,24.0,14.542,7.208,7.625,0.417,0.708,21.708,27.8,20.808,12.5,210.25
2017-05-20,196.083,,100.0,45.625,14.0,17.0,8.75,8.958,0.208,1.125,29.958,32.0,24.692,15.4,213.083
2017-05-21,194.792,,69.0,36.083,16.0,17.083,7.542,7.542,0.0,1.75,28.25,34.2,26.554,17.6,211.875
2017-05-22,193.375,,73.0,44.208,24.0,16.625,12.042,12.75,0.708,1.875,29.042,32.2,25.312,19.1,210.0
2017-05-23,191.591,,100.0,53.667,31.0,12.045,11.167,12.458,1.292,1.375,20.667,29.0,23.121,17.3,203.636
2017-05-24,190.833,,96.0,62.167,32.0,12.875,11.375,12.75,1.375,0.913,17.083,27.6,22.229,17.6,203.708
2017-05-25,190.783,,100.0,95.833,69.0,11.652,10.545,12.273,1.727,0.125,19.083,21.4,19.058,17.3,202.435
2017-05-26,188.75,,100.0,100.0,100.0,11.083,9.25,11.125,1.875,0.25,15.417,17.6,16.85,15.8,199.833
2017-05-27,193.208,,100.0,91.375,73.0,8.833,3.958,4.208,0.25,0.0,9.25,19.2,16.529,14.1,202.042
2017-05-28,191.458,,89.0,49.917,24.0,8.5,2.833,3.042,0.208,0.292,9.375,27.6,21.175,15.7,199.958
2017-05-29,192.833,,85.0,46.792,23.0,10.917,5.833,6.125,0.292,0.958,16.542,28.4,22.442,15.3,203.75
2017-05-30,193.864,,100.0,47.583,21.0,15.636,11.625,12.5,0.875,1.458,27.458,33.5,25.417,16.3,209.5
2017-05-31,193.75,,100.0,64.375,28.0,15.208,11.208,12.542,1.333,1.87,41.125,31.5,24.771,19.9,208.958
2017-06-01,185.792,,100.0,92.417,44.0,10.0,9.913,11.913,2.0,0.458,13.375,26.1,21.083,18.4,195.792
2017-06-02,187.917,,100.0,53.125,14.0,11.208,6.458,7.208,0.75,0.25,7.5,26.2,20.533,16.1,199.125
2017-06-03,194.083,,63.0,32.792,18.0,10.375,5.958,6.708,0.75,0.5,6.875,27.1,20.279,13.3,204.458
2017-06-04,193.875,,52.0,28.75,15.0,9.5,2.792,3.375,0.583,0.083,5.708,26.4,19.654,13.5,203.375
2017-06-05,195.25,,55.0,36.583,16.0,7.917,3.042,3.25,0.208,0.625,8.125,25.6,19.171,13.5,203.167
2017-06-06,191.773,,69.0,46.833,28.0,7.636,4.083,4.25,0.167,1.042,11.75,24.2,19.154,14.9,199.409
2017-06-07,195.583,,100.0,73.917,54.0,10.75,7.208,8.125,0.917,0.87,17.5,22.6,19.275,16.2,206.333
2017-06-08,192.909,,100.0,77.708,36.0,9.727,9.773,11.409,1.636,0.409,16.565,27.6,21.779,17.2,202.636
2017-06-09,197.458,,100.0,54.875,29.0,5.5,6.125,6.583,0.458,0.042,12.333,28.2,22.962,18.2,202.958
2017-06-10,200.292,,100.0,51.5,26.0,5.292,6.958,7.667,0.708,0.083,15.458,30.7,22.883,17.0,205.583
2017-06-11,200.125,,100.0,50.792,18.0,3.75,4.708,4.792,0.083,0.0,15.583,27.2,20.396,14.5,203.875
2017-06-12,194.25,,100.0,57.875,21.0,2.875,4.5,4.917,0.417,0.042,8.917,26.1,19.562,14.7,197.125
2017-06-13,193.818,,100.0,78.583,53.0,5.227,5.708,6.083,0.375,0.042,12.75,17.6,15.754,14.4,199.045
2017-06-14,194.792,,100.0,72.458,30.0,4.167,3.625,3.875,0.25,0.043,11.917,26.3,19.446,14.1,198.958
2017-06-15,190.958,,100.0,71.667,30.0,4.667,5.783,6.087,0.304,0.625,14.417,26.3,20.912,16.9,195.625
2017-06-16,193.958,,100.0,75.417,26.0,5.375,5.0,5.0,0.0,0.417,17.458,29.1,21.008,17.0,199.333
2017-06-17,195.0,,100.0,53.75,24.0,5.333,6.917,7.958,1.042,1.0,8.708,27.7,21.362,15.3,200.333
2017-06-18,198.458,,87.0,59.833,32.0,4.083,2.333,2.333,0.0,0.5,10.542,24.4,20.138,16.7,202.542
2017-06-19,190.75,,80.0,51.125,21.0,5.208,3.667,3.958,0.292,0.458,13.542,30.6,22.367,17.5,195.958
2017-06-20,194.864,,100.0,63.167,23.0,14.955,7.292,8.458,1.167,1.292,26.25,30.7,23.533,16.0,209.818
2017-06-21,193.625,,100.0,100.0,100.0,12.917,9.083,10.583,1.5,0.348,18.083,21.4,20.038,18.7,206.542
2017-06-22,195.125,,100.0,61.792,23.0,17.167,8.739,9.783,1.043,0.333,15.083,29.8,24.246,19.4,212.292
2017-06-23,198.087,,100.0,58.583,27.0,14.043,7.0,7.25,0.25,0.792,21.708,30.9,24.812,17.9,212.13
2017-06-24,192.083,,100.0,68.958,28.0,15.375,9.5,11.792,2.292,1.0,22.417,30.6,24.942,21.1,207.458
