date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2016-12-22,215.682,92.0,76.708,63.0,41.227,27.652,4.6,35.478,20.3,16.25,10.7,256.909
2016-12-23,189.042,93.0,58.667,38.0,12.125,5.409,2.125,8.5,20.1,15.933,10.6,201.167
2016-12-24,195.478,47.0,39.25,34.0,10.478,3.792,2.333,3.708,12.2,10.179,8.0,205.957
2016-12-25,205.208,63.0,47.625,42.0,11.708,11.917,4.783,11.25,11.6,8.95,7.4,216.917
2016-12-26,226.833,67.0,53.917,45.0,28.375,21.75,4.318,20.083,11.4,9.067,5.9,255.208
2016-12-27,236.0,91.0,77.458,67.0,39.0,8.208,1.625,12.417,18.4,13.221,6.6,275.0
2016-12-28,194.071,57.0,38.292,31.0,12.143,2.87,1.136,3.348,9.2,7.367,5.0,206.214
2016-12-29,207.458,57.0,49.5,46.0,19.667,15.875,2.667,15.167,10.1,6.508,3.3,227.125
2016-12-30,196.739,49.0,37.125,25.0,8.826,3.375,1.333,2.208,10.2,7.288,5.3,205.565
2016-12-31,201.25,64.0,44.292,31.0,13.083,10.083,1.565,9.5,12.3,8.304,4.7,214.333
2017-01-01,202.583,70.0,49.083,28.0,11.917,12.318,1.217,11.167,13.8,7.642,3.5,214.5
2017-01-02,195.208,47.0,35.292,23.0,4.5,4.375,2.292,4.167,11.0,7.925,6.0,199.708
2017-01-03,193.458,51.0,37.875,21.0,2.625,2.417,1.625,3.0,8.2,5.75,3.9,196.083
2017-01-04,193.333,49.0,34.0,26.0,3.042,3.125,1.696,2.917,9.7,6.238,3.7,196.375
2017-01-05,193.273,48.0,44.385,38.0,1.182,5.667,2.833,5.167,5.8,4.438,3.4,194.455
2017-02-27,,71.0,61.444,54.0,,17.111,2.778,20.778,11.9,10.467,8.1,
2017-02-28,,77.0,57.333,35.0,,26.792,3.417,30.75,13.4,10.025,6.3,
2017-03-01,,99.0,64.208,21.0,,10.375,1.333,15.238,20.9,13.488,7.4,
2017-03-02,,40.0,30.0,22.0,,8.588,1.125,12.783,14.4,10.692,7.4,
2017-03-03,,64.0,45.708,33.0,,15.958,4.625,19.333,14.9,10.904,6.8,
2017-03-04,,71.0,62.0,50.0,,21.792,3.75,28.5,19.5,14.629,9.2,
2017-03-05,,97.0,87.042,73.0,,10.5,2.609,21.167,18.9,16.592,10.1,
2017-03-06,,92.0,63.083,47.0,,7.917,3.792,10.833,11.3,8.675,5.9,
2017-03-07,,68.0,52.167,44.0,,10.042,2.208,10.875,7.1,5.738,3.9,
2017-03-08,,99.0,87.25,71.0,,9.375,1.826,14.833,10.5,6.558,4.4,
2017-03-09,192.167,99.0,83.917,54.0,12.25,4.739,1.609,14.318,18.9,13.938,7.5,204.417
2017-03-10,193.083,83.0,60.542,43.0,8.0,5.708,3.458,8.417,10.4,7.979,5.4,201.083
2017-03-11,195.75,65.0,59.083,46.0,10.333,13.458,5.609,16.083,14.8,9.938,6.6,206.083
2017-03-12,192.792,76.0,46.75,29.0,10.667,14.417,2.667,16.625,14.1,10.521,6.3,203.458
2017-03-13,197.542,79.0,58.542,42.0,20.375,22.125,3.25,28.375,16.9,12.583,7.4,217.917
2017-03-14,209.583,77.0,61.792,40.0,36.75,35.167,9.174,44.625,20.9,15.658,10.5,246.333
2017-03-15,200.818,82.0,62.958,46.0,26.727,29.909,4.565,39.478,20.8,16.638,11.8,227.545
2017-03-16,191.042,87.0,75.333,61.0,4.875,6.792,2.792,11.083,17.9,13.642,6.5,195.917
2017-03-17,193.583,66.0,49.417,30.0,2.125,8.25,2.522,11.125,10.3,7.692,5.0,195.708
2017-03-18,197.087,64.0,58.25,51.0,5.696,11.333,2.458,13.667,16.1,12.208,7.2,202.783
2017-03-19,216.292,85.0,65.917,58.0,13.042,16.958,1.667,22.75,17.6,14.683,11.9,229.333
2017-03-20,193.958,90.0,77.958,60.0,1.625,9.167,1.87,15.0,11.9,8.975,7.2,195.583
2017-03-21,196.609,93.0,80.583,61.0,7.0,7.833,1.292,11.083,6.9,4.467,2.6,203.609
2017-03-22,200.375,94.0,79.583,51.0,11.583,1.727,1.0,4.0,14.7,10.512,5.0,211.958
2017-03-23,195.636,83.0,60.417,44.0,5.682,4.222,3.333,9.333,15.1,12.342,10.4,201.318
2017-03-24,195.391,83.0,68.75,50.0,6.565,7.958,4.083,11.5,15.5,12.262,9.8,201.957
2017-03-25,196.667,84.0,57.792,27.0,12.917,18.458,4.0,21.417,18.2,13.904,9.7,209.583
2017-03-26,205.583,79.0,58.167,39.0,20.792,36.292,5.13,42.042,21.4,15.675,10.6,226.375
2017-03-27,212.87,85.0,64.5,53.0,25.565,51.042,8.417,61.417,20.5,16.846,13.0,238.435
2017-03-28,203.75,79.0,63.0,39.0,25.208,46.417,5.542,56.083,22.2,17.988,13.8,228.958
2017-03-29,202.273,80.0,58.167,35.0,29.955,40.739,7.182,51.565,23.2,19.012,14.6,232.227
2017-03-30,191.87,53.0,36.167,19.0,4.174,14.417,1.917,18.083,18.0,14.171,11.9,196.043
2017-03-31,192.875,66.0,51.042,39.0,4.917,12.958,3.75,16.958,17.8,14.117,10.3,197.792
2017-04-01,199.292,86.0,72.708,54.0,8.25,9.375,3.5,10.625,9.2,7.129,5.6,207.542
2017-04-02,200.0,71.0,56.125,41.0,7.0,9.417,2.667,12.25,12.1,9.221,6.2,207.0
2017-04-03,190.778,79.0,58.292,48.0,16.667,14.5,4.304,15.833,14.9,10.704,8.0,207.444
2017-04-04,195.75,80.0,58.292,33.0,11.75,19.458,3.25,21.167,16.0,12.012,7.4,207.5
2017-04-05,196.0,70.0,61.292,49.0,10.0,21.333,2.75,24.542,18.5,15.317,10.3,206.0
2017-04-06,,81.0,66.292,45.0,,13.667,1.348,17.292,19.5,17.221,15.1,
2017-04-07,185.923,90.0,81.167,71.0,12.846,9.522,1.091,15.522,20.1,18.096,16.9,198.769
2017-04-08,195.708,97.0,92.25,87.0,13.125,11.167,2.458,16.792,18.6,16.704,13.8,208.833
2017-04-09,197.583,96.0,88.083,51.0,14.0,19.375,2.957,25.5,16.5,14.933,13.0,211.583
2017-04-10,194.625,56.0,43.125,31.0,7.125,12.042,2.958,13.292,14.3,11.729,8.7,201.75
2017-04-11,199.875,94.0,81.792,57.0,15.75,10.25,1.042,11.5,11.9,9.958,8.0,215.625
2017-04-12,195.667,88.0,53.417,32.0,14.0,6.087,1.143,7.826,21.2,15.442,10.7,209.667
2017-04-13,199.789,59.0,47.292,32.0,8.316,16.0,4.958,17.5,16.3,13.342,9.6,208.105
2017-04-14,205.458,59.0,48.833,38.0,13.958,22.5,4.458,26.542,19.8,16.054,10.7,219.417
2017-04-15,197.0,61.0,55.292,49.0,6.417,16.958,1.696,20.833,22.5,19.621,17.5,203.417
2017-04-16,209.125,67.0,53.875,36.0,19.333,24.542,6.0,30.208,24.9,20.142,15.6,228.458
2017-04-17,206.609,93.0,67.083,37.0,17.261,23.75,7.5,33.25,24.6,19.175,15.8,223.87
2017-04-18,188.375,96.0,73.292,50.0,7.333,10.167,2.609,17.542,23.9,20.508,16.1,195.708
2017-04-19,194.375,79.0,45.833,19.0,7.458,13.0,2.5,16.083,26.0,19.254,15.0,201.833
2017-04-20,195.909,71.0,45.125,29.0,3.955,13.0,3.0,15.083,19.3,16.425,12.7,199.864
2017-04-21,201.957,85.0,68.875,58.0,12.435,18.0,6.818,22.391,18.5,16.692,15.3,214.391
2017-04-22,197.417,85.0,66.917,45.0,9.083,20.75,4.292,27.667,19.1,15.558,11.4,206.5
2017-04-23,195.826,75.0,52.208,27.0,4.391,8.708,3.708,9.625,19.5,14.6,11.7,200.217
2017-04-24,200.208,64.0,57.292,44.0,7.25,11.458,5.565,13.333,19.3,15.371,13.2,207.458
2017-04-25,196.792,72.0,58.792,39.0,7.5,9.75,2.667,12.958,19.8,16.704,14.3,204.292
2017-04-26,190.957,77.0,70.167,64.0,4.826,8.167,2.708,11.25,18.9,17.379,15.5,195.783
2017-04-27,193.708,89.0,69.75,52.0,6.417,8.208,2.304,11.667,17.7,15.329,13.0,200.125
2017-04-28,194.227,76.0,53.875,17.0,10.409,13.182,3.478,15.261,21.2,16.958,13.6,204.636
2017-04-29,197.174,75.0,57.833,34.0,9.261,16.583,4.833,21.0,22.7,17.646,13.9,206.435
2017-04-30,198.292,70.0,54.667,31.0,12.167,18.917,3.304,24.125,23.1,19.267,14.2,210.458
2017-05-01,202.87,75.0,56.625,32.0,15.435,17.826,3.174,23.696,24.5,19.262,16.2,218.304
2017-05-02,195.87,59.0,38.917,24.0,5.043,10.0,2.708,10.583,21.5,17.679,14.4,200.913
2017-05-03,197.5,75.0,59.875,37.0,8.0,8.958,4.0,11.75,21.6,17.725,15.1,205.5
2017-05-04,196.208,80.0,65.333,45.0,6.125,10.833,3.958,13.875,22.7,18.642,16.3,202.333
2017-05-05,193.13,90.0,70.375,42.0,6.783,15.958,3.625,22.833,25.1,20.212,16.5,199.913
2017-05-06,190.625,91.0,73.208,58.0,7.083,15.333,2.304,21.0,26.3,22.146,17.7,197.708
2017-05-07,191.667,85.0,69.042,53.0,6.667,18.375,2.958,26.917,23.1,20.8,17.5,198.333
2017-05-08,199.87,72.0,52.125,30.0,15.043,34.792,6.958,41.833,28.0,22.2,17.0,214.913
2017-05-09,196.917,76.0,54.417,42.0,5.958,17.292,5.217,21.458,21.5,19.988,18.5,202.875
2017-05-10,208.625,94.0,87.833,78.0,9.042,16.667,5.125,26.083,18.3,17.421,16.2,217.667
2017-05-11,198.87,89.0,65.875,42.0,17.217,17.542,5.5,24.458,26.9,22.271,17.2,216.087
2017-05-12,198.905,88.0,73.458,44.0,11.143,21.522,5.5,30.409,27.3,22.179,19.2,210.048
2017-05-13,200.583,96.0,90.042,73.0,8.583,20.125,2.75,27.292,20.3,18.771,17.3,209.167
2017-05-14,192.0,83.0,78.118,65.0,8.0,3.062,2.188,8.125,20.1,18.194,16.5,200.0
2017-05-15,,88.0,82.292,70.0,,12.917,3.13,16.667,21.3,18.362,16.1,
2017-05-16,,89.0,69.625,53.0,,14.5,2.75,20.208,22.5,19.625,17.4,
2017-05-17,193.083,84.0,67.958,60.0,4.75,8.958,3.375,12.625,20.3,18.171,17.2,197.833
2017-05-18,200.125,90.0,74.458,53.0,8.667,11.792,2.957,15.5,22.7,19.008,17.2,208.792
2017-05-19,216.261,93.0,72.917,46.0,14.478,27.0,5.087,36.391,25.7,20.996,17.2,230.739
2017-05-20,200.174,85.0,66.375,44.0,15.783,30.042,5.417,38.958,28.7,23.1,18.5,215.957
2017-05-21,200.042,83.0,62.208,41.0,16.625,28.875,5.043,36.208,30.1,24.821,20.4,216.667
2017-05-22,196.583,77.0,65.0,56.0,11.167,18.167,5.333,24.333,26.8,23.65,21.0,207.75
2017-05-23,192.522,75.0,65.75,54.0,7.304,11.167,3.375,15.083,25.7,22.833,20.7,199.826
2017-05-24,194.278,85.0,72.958,59.0,7.722,8.25,3.174,14.792,25.7,22.604,20.6,202.0
2017-05-25,202.375,91.0,79.583,65.0,10.25,9.75,3.042,17.583,24.8,22.217,19.8,212.625
2017-05-26,207.818,96.0,88.542,80.0,6.955,12.478,4.87,17.913,21.2,19.771,18.3,214.773
2017-05-27,199.917,94.0,71.333,46.0,10.625,15.708,5.13,18.583,26.5,22.038,18.7,210.542
2017-05-28,199.708,82.0,64.333,45.0,7.583,13.333,2.75,18.417,25.8,21.804,19.2,207.292
2017-05-29,202.083,84.0,68.917,50.0,11.875,16.958,4.875,22.333,25.8,22.283,19.4,213.958
2017-05-30,201.375,81.0,68.542,53.0,15.292,21.875,6.217,32.917,28.1,23.996,20.1,216.667
2017-05-31,198.292,85.0,75.792,68.0,10.25,24.75,4.958,33.333,26.5,23.95,22.4,208.542
2017-06-01,196.75,94.0,84.417,67.0,14.292,11.583,4.042,22.0,26.4,22.771,20.9,211.042
2017-06-02,195.095,88.0,50.458,24.0,7.476,12.045,2.333,18.435,29.2,24.35,20.4,202.571
2017-06-03,198.708,51.0,41.5,34.0,7.083,7.25,2.25,10.0,25.7,22.454,18.6,205.792
2017-06-04,199.833,48.0,42.417,33.0,5.0,6.333,1.583,10.125,25.7,21.738,18.0,204.833
2017-06-05,202.958,87.0,58.292,40.0,5.542,8.458,3.652,11.958,24.8,20.612,18.0,208.5
2017-06-06,203.042,76.0,65.542,52.0,5.958,9.875,6.083,12.583,23.1,20.358,17.5,209.0
2017-06-07,200.125,80.0,72.042,62.0,8.333,10.125,3.667,14.625,22.4,20.996,19.8,208.458
2017-06-08,198.125,88.0,78.333,67.0,8.917,7.75,2.348,12.917,24.6,22.129,19.9,207.042
2017-06-09,195.095,83.0,67.708,52.0,15.667,9.739,4.217,16.087,26.8,23.762,21.6,210.762
2017-06-10,190.958,84.0,62.583,37.0,7.375,15.458,3.042,21.958,30.0,25.196,21.2,198.333
2017-06-11,193.083,72.0,62.25,36.0,3.5,10.625,5.261,16.708,24.3,22.208,20.1,196.583
2017-06-12,191.75,82.0,58.083,41.0,4.417,8.375,2.083,12.667,24.3,21.367,18.1,196.167
2017-06-13,194.708,92.0,86.083,73.0,5.625,10.083,4.208,15.833,19.5,18.0,16.7,200.333
2017-06-14,192.25,93.0,77.292,58.0,5.375,9.125,2.913,13.375,24.2,20.254,16.6,197.625
2017-06-15,195.958,88.0,73.917,55.0,5.583,13.042,5.708,18.625,26.3,22.008,18.9,201.542
2017-06-16,199.864,86.0,66.958,50.0,12.045,17.435,2.478,24.913,28.0,23.729,20.1,211.909
2017-06-17,198.167,80.0,59.833,45.0,5.125,7.792,2.652,13.542,27.0,22.892,19.8,203.292
2017-06-18,195.875,92.0,82.625,70.0,5.333,8.417,1.167,14.75,22.5,20.429,19.3,201.208
2017-06-19,197.667,85.0,58.75,30.0,6.958,11.583,2.708,14.5,30.4,23.583,19.1,204.625
2017-06-20,199.625,86.0,74.0,63.0,10.167,24.542,5.652,37.667,27.6,23.333,18.7,209.792
2017-06-21,191.5,96.0,87.542,73.0,7.0,11.333,2.333,25.833,25.1,23.388,20.6,198.5
2017-06-22,195.083,90.0,59.708,40.0,9.167,10.542,3.125,19.792,28.4,25.442,23.1,204.25
2017-06-23,206.895,86.0,68.167,48.0,11.789,19.957,7.0,28.5,30.1,25.562,22.2,218.684
2017-06-24,194.083,87.0,73.208,53.0,11.208,14.333,5.0,23.667,29.5,25.429,23.0,205.292
2017-06-25,205.208,97.0,91.542,87.0,11.042,12.208,4.667,21.792,24.3,23.5,23.0,216.25
2017-06-26,201.958,89.0,79.458,62.0,12.125,13.083,4.739,21.625,26.0,24.008,22.8,214.083
2017-06-27,211.091,94.0,83.333,74.0,11.364,16.625,6.542,27.583,26.0,24.196,22.7,222.455
2017-06-28,219.792,96.0,83.625,67.0,15.917,22.375,7.208,34.167,25.8,23.975,22.2,235.708
2017-06-29,212.208,93.0,76.792,60.0,17.208,25.292,9.565,37.542,28.9,25.504,22.8,229.417
2017-06-30,193.75,91.0,85.292,79.0,6.95,11.348,2.391,22.0,26.0,24.688,23.6,200.7
2017-07-01,197.0,91.0,82.125,75.0,13.917,9.083,2.292,17.708,26.7,24.942,23.9,210.917
2017-07-02,200.348,91.0,78.042,59.0,22.043,16.0,3.957,27.5,31.0,26.842,23.0,222.391
2017-07-03,204.125,86.0,70.958,60.0,22.708,25.25,4.667,42.083,32.1,29.512,26.7,226.833
2017-07-04,196.125,97.0,74.75,60.0,18.875,20.667,4.708,36.125,30.7,28.333,24.9,215.0
2017-07-05,193.696,96.0,77.75,60.0,13.261,11.292,5.348,17.792,31.0,27.271,24.2,206.957
2017-07-06,196.5,90.0,71.583,56.0,8.625,10.792,3.375,17.25,30.3,27.329,24.6,205.125
2017-07-07,195.955,87.0,70.292,52.0,14.955,19.043,4.826,31.913,32.4,28.167,25.2,210.909
2017-07-08,197.478,81.0,67.083,48.0,16.609,26.333,6.261,40.042,33.6,28.9,25.7,214.087
2017-07-09,188.417,88.0,77.375,60.0,17.542,21.958,5.167,38.5,31.6,28.071,25.1,205.958
2017-07-10,182.917,90.0,78.292,64.0,13.958,9.792,3.708,18.75,31.2,27.879,25.5,196.875
2017-07-11,179.615,89.0,79.0,65.0,10.308,6.542,3.652,13.958,30.7,27.975,26.0,189.923
2017-07-12,178.333,88.0,77.917,65.0,11.917,11.917,2.792,22.792,32.5,29.096,26.6,190.25
2017-07-13,177.421,90.0,79.75,66.0,8.684,8.917,2.792,17.958,32.0,28.762,26.8,186.105
2017-07-14,184.0,87.0,75.625,64.0,10.25,8.955,3.318,15.87,31.2,28.396,26.3,194.25
2017-07-15,186.917,85.0,73.75,55.0,17.625,13.708,5.083,23.417,33.1,28.929,25.7,204.542
2017-07-16,193.708,86.0,73.583,57.0,29.833,29.042,8.958,49.958,33.6,30.121,27.3,223.542
2017-07-17,194.087,82.0,66.917,55.0,20.522,24.792,8.696,39.5,33.2,30.65,28.3,214.609
2017-07-18,194.875,86.0,74.792,64.0,17.125,19.958,4.125,34.083,31.3,28.354,26.0,212.0
2017-07-19,191.611,90.0,75.125,56.0,15.0,16.417,5.292,31.5,30.7,27.475,25.1,206.611
2017-07-20,185.261,86.0,74.875,61.0,11.043,10.792,3.043,19.542,32.0,28.867,26.3,196.304
2017-07-21,179.091,87.0,74.333,57.0,11.682,10.818,3.652,20.318,33.2,29.508,27.2,190.773
2017-07-22,179.25,85.0,75.083,66.0,10.833,9.708,3.5,19.708,31.6,29.142,27.4,190.083
2017-07-23,177.348,87.0,79.625,73.0,7.391,5.167,2.304,14.0,28.9,27.971,27.0,184.739
2017-07-24,177.75,80.0,72.167,63.0,7.292,7.917,1.625,14.75,32.0,29.5,27.7,185.042
2017-07-25,178.833,84.0,75.125,66.0,9.333,11.542,2.375,22.25,32.1,29.908,27.9,188.167
2017-07-26,186.913,95.0,88.042,82.0,6.391,6.792,2.348,14.875,28.7,25.638,24.3,193.304
2017-07-27,189.292,94.0,77.333,64.0,6.292,8.25,1.958,15.833,27.3,25.183,23.9,195.583
2017-07-28,186.182,95.0,80.583,58.0,8.5,9.217,3.913,19.783,32.0,27.812,23.4,194.682
2017-07-29,188.913,96.0,82.292,58.0,10.043,10.333,3.957,21.5,32.5,27.838,25.1,198.957
2017-07-30,182.667,95.0,80.208,65.0,6.958,7.0,3.917,14.792,30.2,27.138,24.6,189.625
2017-07-31,186.417,89.0,74.5,58.0,12.292,12.652,5.375,22.042,33.6,29.179,25.1,198.708
2017-08-01,183.1,95.0,85.5,72.0,7.9,13.87,8.091,26.304,31.0,27.354,24.3,191.0
2017-08-02,182.083,89.0,79.083,72.0,3.958,6.458,4.167,13.5,25.7,23.912,22.5,186.042
2017-08-03,183.958,85.0,74.625,63.0,5.208,7.042,3.583,13.917,29.1,25.062,21.9,189.167
2017-08-04,185.609,97.0,83.875,70.0,9.043,8.75,3.478,18.292,29.4,26.292,23.4,194.652
2017-08-05,185.542,98.0,82.083,63.0,12.333,12.458,3.333,23.833,32.4,28.783,25.7,197.875
2017-08-06,186.542,95.0,80.917,60.0,12.417,16.087,6.792,31.333,33.8,29.621,26.9,198.958
2017-08-07,181.522,92.0,80.75,60.0,9.826,12.417,3.217,28.917,33.2,29.771,27.6,191.348
2017-08-08,189.708,91.0,75.167,55.0,17.958,15.5,4.208,33.792,35.0,30.375,28.1,207.667
2017-08-09,192.286,92.0,73.792,57.0,18.143,19.348,5.524,34.826,35.6,30.908,26.3,210.429
2017-08-10,186.87,92.0,86.4,78.0,6.913,15.667,8.0,31.125,28.5,26.065,23.5,193.783
2017-08-11,181.917,99.0,92.208,85.0,5.083,8.792,2.208,16.708,25.0,23.608,22.7,187.0
2017-08-12,186.208,97.0,85.708,70.0,6.042,8.708,2.417,18.583,28.7,25.104,21.9,192.25
2017-08-13,189.391,91.0,79.708,67.0,6.043,6.75,3.957,14.833,30.3,27.521,24.9,195.435
2017-08-14,192.542,98.0,93.0,84.0,6.417,12.042,6.375,25.625,26.0,25.25,24.3,198.958
2017-08-15,188.167,99.0,95.917,92.0,6.708,8.25,9.375,18.0,26.2,24.538,23.4,194.875
2017-08-16,185.261,99.0,96.167,90.0,5.87,3.875,2.13,9.417,23.7,22.971,22.3,191.13
2017-08-17,188.25,99.0,84.75,71.0,6.042,6.375,4.0,11.958,28.8,25.421,22.1,194.292
2017-08-18,188.435,93.0,83.125,69.0,11.391,13.348,6.435,25.957,30.3,27.558,25.1,199.826
2017-08-19,194.783,97.0,86.75,72.0,12.913,12.375,2.261,28.625,31.2,27.338,23.9,207.696
2017-08-20,193.292,92.0,81.25,67.0,5.792,9.0,5.208,17.042,29.7,26.35,24.1,199.083
2017-08-21,189.375,91.0,78.875,57.0,8.958,13.208,5.167,21.875,32.1,27.971,25.3,198.333
2017-08-22,187.652,89.0,82.917,69.0,14.826,16.625,5.217,31.5,31.8,28.712,26.4,202.478
2017-08-23,196.625,83.0,65.583,47.0,16.75,18.125,3.667,29.5,34.8,31.3,27.3,213.375
2017-08-24,215.909,82.0,66.708,47.0,19.5,22.609,6.304,40.304,35.0,31.138,29.3,235.409
2017-08-25,190.696,87.0,69.292,47.0,20.652,27.875,8.522,50.292,36.5,31.971,28.7,211.348
2017-08-26,195.708,89.0,73.0,62.0,17.0,22.292,6.333,39.333,33.6,30.188,28.2,212.708
2017-08-27,189.458,80.0,63.333,53.0,5.667,11.667,3.458,21.958,30.3,27.442,24.8,195.125
2017-08-28,191.783,86.0,74.042,57.0,8.87,13.292,2.217,23.667,30.6,27.383,24.2,200.652
2017-08-29,181.542,91.0,78.833,66.0,7.917,12.042,2.542,22.917,32.1,29.375,26.9,189.458
2017-08-30,183.417,91.0,80.375,67.0,10.625,14.708,4.083,29.25,32.9,29.029,25.1,194.042
2017-08-31,187.391,96.0,86.875,72.0,6.13,5.708,1.174,14.792,24.8,22.312,20.9,193.522
2017-09-01,187.263,90.0,70.125,50.0,6.211,5.913,2.174,11.13,26.2,22.171,18.7,193.474
2017-09-02,189.125,95.0,78.0,65.0,5.417,5.375,0.708,9.5,24.6,20.929,17.8,194.542
2017-09-03,192.957,79.0,70.708,60.0,10.913,11.417,4.304,15.542,26.5,23.338,19.8,203.87
2017-09-04,192.167,93.0,82.583,69.0,8.792,10.458,3.5,18.458,23.9,22.058,20.4,200.958
2017-09-05,195.708,92.0,80.75,63.0,8.917,11.125,3.75,18.5,27.9,24.033,20.3,204.625
2017-09-06,196.826,99.0,94.75,90.0,10.652,11.583,6.565,21.917,23.7,22.658,20.8,207.478
2017-09-07,210.625,98.0,94.5,90.0,14.917,19.208,6.958,37.0,24.7,23.346,22.2,225.542
2017-09-08,191.043,99.0,85.958,72.0,9.261,13.609,3.739,28.565,26.7,24.321,22.6,200.304
2017-09-09,198.522,92.0,72.833,49.0,13.696,13.375,5.652,21.75,29.3,25.471,22.9,212.217
2017-09-10,190.0,90.0,75.958,61.0,12.75,13.522,3.875,20.75,29.7,26.4,23.6,202.75
2017-09-11,188.542,95.0,76.708,52.0,13.583,10.261,3.375,18.0,29.4,26.525,23.5,202.125
2017-09-12,189.87,98.0,88.125,69.0,15.217,6.583,1.435,14.0,27.9,26.504,24.1,205.087
2017-09-13,191.0,82.0,67.125,52.0,12.5,9.125,3.625,15.833,30.9,27.333,24.7,203.5
2017-09-14,190.818,81.0,68.292,54.0,9.864,12.045,3.391,18.0,30.3,26.617,23.5,200.682
2017-09-15,190.0,74.0,55.375,35.0,6.957,8.667,2.522,12.792,28.6,24.796,22.6,196.957
2017-09-16,190.208,94.0,75.083,63.0,5.875,8.208,3.5,14.75,23.1,21.412,19.6,196.083
2017-09-17,191.083,99.0,97.625,95.0,6.917,3.417,1.458,7.292,21.8,20.162,19.0,198.0
2017-09-18,186.739,99.0,67.958,51.0,10.696,10.913,2.304,19.75,32.4,28.133,24.8,197.435
2017-09-19,188.542,72.0,60.792,50.0,8.917,12.333,2.917,18.75,28.5,26.071,23.7,197.458
2017-09-20,195.333,79.0,70.333,53.0,13.833,21.5,4.208,30.875,26.6,24.771,23.4,209.167
2017-09-21,194.696,73.0,49.417,32.0,8.13,17.4,3.522,18.75,30.2,25.808,22.7,202.826
2017-09-22,201.636,98.0,79.042,58.0,8.591,7.417,4.842,17.545,27.0,23.275,20.9,210.227
2017-09-23,191.792,96.0,80.042,63.0,5.167,5.208,1.583,9.375,23.7,21.221,18.6,196.958
2017-09-24,199.522,81.0,71.833,59.0,9.261,12.208,6.826,18.125,25.7,23.046,20.2,208.783
2017-09-25,203.542,87.0,71.125,51.0,11.708,13.435,5.208,18.5,28.8,25.075,22.1,215.25
2017-09-26,200.708,84.0,74.75,63.0,14.792,14.75,6.125,22.583,28.2,24.979,22.4,215.5
2017-09-27,193.478,92.0,73.667,61.0,9.13,11.125,4.087,18.458,26.9,24.75,21.9,202.609
2017-09-28,191.227,99.0,86.542,57.0,7.227,4.364,2.217,8.478,25.5,20.571,17.6,198.455
2017-09-29,188.833,83.0,67.417,49.0,6.333,9.478,3.625,12.208,24.8,21.308,18.3,195.167
2017-09-30,195.609,82.0,73.417,60.0,14.826,12.75,4.348,22.583,23.8,21.762,19.7,210.435
2017-10-01,192.875,78.0,63.833,53.0,7.958,13.333,2.333,18.833,25.0,22.196,18.5,200.833
2017-10-02,193.25,95.0,70.708,55.0,14.25,10.0,3.583,15.292,25.7,23.783,21.7,207.5
2017-10-03,198.391,97.0,84.042,54.0,19.391,21.0,3.652,36.292,26.5,22.95,19.9,217.783
2017-10-04,192.579,78.0,61.75,41.0,4.368,8.083,2.75,11.833,21.2,19.042,17.4,196.947
2017-10-05,191.125,62.0,51.792,44.0,2.083,6.667,2.792,7.708,19.6,17.65,16.2,193.208
2017-10-06,192.476,97.0,72.708,58.0,5.714,9.652,1.409,13.261,19.5,16.896,15.1,198.19
2017-10-07,190.417,99.0,89.292,76.0,4.792,4.458,1.75,8.167,23.0,19.746,16.1,195.208
2017-10-08,196.625,95.0,83.625,67.0,4.417,10.792,4.375,20.083,25.4,21.746,19.4,201.042
2017-10-09,190.652,92.0,76.583,58.0,6.652,11.25,5.391,16.083,25.6,22.062,18.7,197.304
2017-10-10,197.542,92.0,74.625,57.0,15.458,19.792,4.0,31.375,28.3,24.429,20.5,213.0
2017-10-11,201.833,91.0,86.042,78.0,22.222,27.042,4.792,40.25,24.6,22.579,21.1,224.056
2017-10-12,194.167,92.0,78.208,56.0,30.292,28.917,6.304,45.458,28.9,24.204,20.5,224.458
2017-10-13,186.5,95.0,89.0,77.0,5.15,4.174,1.435,8.391,20.5,16.717,15.5,191.65
2017-10-14,191.167,96.0,92.125,85.0,8.667,4.833,1.292,8.667,16.6,15.604,14.6,199.833
2017-10-15,192.875,94.0,89.708,85.0,7.708,6.375,1.217,11.125,17.0,16.121,15.1,200.583
2017-10-16,191.857,96.0,95.292,93.0,5.762,5.208,1.333,8.5,14.8,13.729,13.1,197.619
2017-10-17,194.292,97.0,88.375,78.0,11.5,6.333,1.167,9.875,16.2,14.608,12.9,205.792
2017-10-18,193.417,84.0,66.208,49.0,8.75,11.708,2.826,15.0,18.9,15.604,13.3,202.167
2017-10-19,194.375,95.0,91.625,74.0,7.625,5.625,1.083,8.042,12.9,11.858,10.9,202.0
2017-10-20,192.048,98.0,93.292,84.0,8.095,2.696,1.0,5.261,17.1,15.104,12.3,200.143
2017-10-21,194.542,99.0,98.875,98.0,9.292,1.833,1.0,5.792,18.5,17.675,16.1,203.833
2017-10-22,191.458,99.0,98.333,97.0,4.833,1.167,1.167,3.667,19.8,19.192,18.5,196.292
2017-10-23,192.458,99.0,62.458,35.0,5.125,1.588,1.5,10.083,24.3,20.321,16.4,197.583
2017-10-24,191.042,66.0,58.292,51.0,5.208,9.375,1.522,10.5,17.5,16.021,14.9,196.25
