Station ID,Prefecture Code,Prefecture Name,City Code,City Name,Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Altitude (m),Year Start,Month Start,Day Start,Year End,Month End,Day End
28204150,28,Hyogo-ken,28204,Nishinomiya-shi,34,42,48,135,21,14,0,1992,3,,,,
28204510,28,Hyogo-ken,28204,Nishinomiya-shi,34,44,18,135,20,29,3,1970,10,,,,
28204520,28,Hyogo-ken,28204,Nishinomiya-shi,34,43,53,135,20,55,3,1973,1,,,,
28204530,28,Hyogo-ken,28204,Nishinomiya-shi,34,44,53,135,20,44,8,1973,5,,,,
28204560,28,Hyogo-ken,28204,Nishinomiya-shi,34,43,14,135,22,1,1,1982,4,,,,
28204570,28,Hyogo-ken,28204,Nishinomiya-shi,34,49,35,135,18,25,115,1991,3,,,,
28205010,28,Hyogo-ken,28205,Sumoto-shi,34,20,33,134,53,44,2,1986,1,,,,
28206060,28,Hyogo-ken,28206,Ashiya-shi,34,43,6,135,18,47,2,1979,5,,,,
28206080,28,Hyogo-ken,28206,Ashiya-shi,34,43,32,135,19,14,0,1993,9,,,,
28206090,28,Hyogo-ken,28206,Ashiya-shi,34,44,44,135,18,15,70,1999,4,,,,
28206510,28,Hyogo-ken,28206,Ashiya-shi,34,43,52,135,19,2,2,1974,9,,,,
28206530,28,Hyogo-ken,28206,Ashiya-shi,34,43,46,135,18,54,5,1995,6,,,,
28207030,28,Hyogo-ken,28207,Itami-shi,34,47,3,135,24,3,22,1971,8,,,,
28207510,28,Hyogo-ken,28207,Itami-shi,34,47,37,135,24,38,28,1973,3,,,,
28208010,28,Hyogo-ken,28208,Aioi-shi,34,48,12,134,28,6,4,1969,4,,,,
28208510,28,Hyogo-ken,28208,Aioi-shi,34,49,9,134,29,7,15,1974,2,,,,
28209010,28,Hyogo-ken,28209,Toyooka-shi,35,32,40,134,49,14,5,1989,3,,,,
28209510,28,Hyogo-ken,28209,Toyooka-shi,35,32,20,134,49,27,5,1973,3,,,,
28210010,28,Hyogo-ken,28210,Kakogawa-shi,34,45,26,134,50,32,5,1967,4,,,,
28210020,28,Hyogo-ken,28210,Kakogawa-shi,34,44,31,134,49,27,4,1971,8,,,,
28210030,28,Hyogo-ken,28210,Kakogawa-shi,34,43,38,134,50,36,2,1971,4,,,,
28210050,28,Hyogo-ken,28210,Kakogawa-shi,34,47,26,134,49,48,8,1973,10,,,,
28210180,28,Hyogo-ken,28210,Kakogawa-shi,34,49,17,134,49,10,23,1971,8,,,,
28210190,28,Hyogo-ken,28210,Kakogawa-shi,34,48,11,134,52,18,35,1977,9,,,,
28210520,28,Hyogo-ken,28210,Kakogawa-shi,34,44,33,134,52,35,15,1987,4,,,,
28210530,28,Hyogo-ken,28210,Kakogawa-shi,34,45,25,134,49,22,3.3,2004,12,1,,,
28211010,28,Hyogo-ken,28229,Tatsuno-shi,34,51,31,134,33,26,23,1971,8,,,,
28212010,28,Hyogo-ken,28212,Akou-shi,34,45,18,134,23,25,2,1969,8,,,,
28212020,28,Hyogo-ken,28212,Akou-shi,34,45,45,134,22,32,2,1969,3,,,,
28212040,28,Hyogo-ken,28212,Akou-shi,34,44,16,134,24,24,1,1972,4,,,,
28212060,28,Hyogo-ken,28212,Akou-shi,34,45,57,134,25,0,4,1974,6,,,,
28212071,28,Hyogo-ken,28212,Akou-shi,34,44,40,134,21,12,1,2002,2,1,,,
28212240,28,Hyogo-ken,28212,Akou-shi,34,46,19,134,21,42,6,1982,4,,,,
28212250,28,Hyogo-ken,28212,Akou-shi,34,47,35,134,24,47,9,1991,4,,,,
28212260,28,Hyogo-ken,28212,Akou-shi,34,49,29,134,22,32,16,1991,4,,,,
28213010,28,Hyogo-ken,28213,Nishiwaki-shi,34,59,36,134,58,9,63,1988,3,,,,
28214010,28,Hyogo-ken,28214,Takarazuka-shi,34,47,10,135,21,43,21.4,1971,3,,,,
28214510,28,Hyogo-ken,28214,Takarazuka-shi,34,48,34,135,20,41,39,1971,11,,,,
28216010,28,Hyogo-ken,28216,Takasago-shi,34,45,58,134,47,26,2,1967,10,,,,
28216140,28,Hyogo-ken,28216,Takasago-shi,34,46,45,134,48,48,3,1996,4,,,,
28216150,28,Hyogo-ken,28216,Takasago-shi,34,47,8,134,45,8,1,2000,8,,,,
28216520,28,Hyogo-ken,28216,Takasago-shi,34,46,24,134,47,54,8,1987,3,,,,
28217010,28,Hyogo-ken,28217,Kawanishi-shi,34,49,50,135,24,59,28,1971,7,,,,
28217520,28,Hyogo-ken,28217,Kawanishi-shi,34,48,43,135,24,39,17,1995,3,,,,
28217530,28,Hyogo-ken,28217,Kawanishi-shi,34,53,2,135,24,7,68,2018,1,1,,,
28218510,28,Hyogo-ken,28218,Ono-shi,34,50,54,134,56,7,50,1974,6,,,,
28219010,28,Hyogo-ken,28219,Sanda-shi,34,53,23,135,13,32,148,1973,3,,,,
28381010,28,Hyogo-ken,28381,Inami-cho,34,44,55,134,54,48,50,1971,8,,,,
28382010,28,Hyogo-ken,28382,Harima-cho,34,42,54,134,52,5,4,1968,11,,,,
28382020,28,Hyogo-ken,28382,Harima-cho,34,43,19,134,51,19,3,1970,4,,,,
28464010,28,Hyogo-ken,28464,Taishi-cho,34,50,0,134,34,41,14,1971,8,,,,
28641010,28,Hyogo-ken,28223,Tanba-shi,35,7,46,135,4,57,115,1987,1,,,,
29201020,29,Nara-ken,29201,Nara-shi,34,42,0,135,44,38,129,1993,10,,,,
29201030,29,Nara-ken,29201,Nara-shi,34,42,56,135,47,55,82,1985,7,,,,
29201060,29,Nara-ken,29201,Nara-shi,34,40,31,135,50,6,95,2002,8,,,,
29201520,29,Nara-ken,29201,Nara-shi,34,40,8,135,44,52,108,1997,4,,2020,3,31
29201530,29,Nara-ken,29201,Nara-shi,34,40,20,135,48,1,57.9,2005,3,,,,
29202010,29,Nara-ken,29202,Yamatotakada-shi,34,30,53,135,44,11,60,1973,3,,,,
29204010,29,Nara-ken,29204,Tenri-shi,34,35,37,135,49,46,60,1976,4,,,,
29205510,29,Nara-ken,29205,Kashihara-shi,34,30,33,135,47,30,65,1990,2,,,,
29206010,29,Nara-ken,29206,Sakurai-shi,34,31,19,135,50,37,75.4,1974,4,,,,
29208010,29,Nara-ken,29208,Gose-shi,34,27,37,135,44,13,90,1974,4,,,,
29209010,29,Nara-ken,29209,Ikoma-shi,34,41,31,135,42,26,135,1973,3,,,,
29209510,29,Nara-ken,29209,Ikoma-shi,34,40,23,135,42,2,140,1997,4,,2020,3,31
29363010,29,Nara-ken,29363,Tawaramoto-cho,34,33,47,135,46,44,44,1996,3,,,,
29425010,29,Nara-ken,29425,Ouji-cho,34,35,37,135,42,33,35,1973,3,,,,
29451010,29,Nara-ken,29451,Kamikitayama-mura,34,11,52,136,3,50,1450,1991,,,,,
30201020,30,Wakayama-ken,30201,Wakayama-shi,34,14,51,135,8,18,0,1973,5,,,,
30201030,30,Wakayama-ken,30201,Wakayama-shi,34,14,42,135,8,49,0,1971,3,,,,
30201040,30,Wakayama-ken,30201,Wakayama-shi,34,14,23,135,11,9,0,1969,4,,,,
30201050,30,Wakayama-ken,30201,Wakayama-shi,34,12,51,135,9,46,4.1,1970,4,,,,
30201070,30,Wakayama-ken,30201,Wakayama-shi,34,15,2,135,7,57,0,1967,8,,,,
30201080,30,Wakayama-ken,30201,Wakayama-shi,34,13,58,135,8,43,0,1967,8,,,,
30201110,30,Wakayama-ken,30201,Wakayama-shi,34,11,8,135,10,49,0,1973,3,,,,
30201130,30,Wakayama-ken,30201,Wakayama-shi,34,14,37,135,17,12,0,1974,11,,,,
30201250,30,Wakayama-ken,30201,Wakayama-shi,34,15,16,135,6,34,0,1977,1,,,,
30201270,30,Wakayama-ken,30201,Wakayama-shi,34,15,35,135,11,55,0,1980,2,,,,
30201300,30,Wakayama-ken,30201,Wakayama-shi,34,12,46,135,11,11,0,2013,3,12,,,
30201520,30,Wakayama-ken,30201,Wakayama-shi,34,13,35,135,11,19,0,1979,2,,,,
30202020,30,Wakayama-ken,30202,Kainan-shi,34,9,0,135,12,51,0,2008,10,29,,,
30202140,30,Wakayama-ken,30202,Kainan-shi,34,9,22,135,12,37,1.5,1966,6,,,,
30202160,30,Wakayama-ken,30202,Kainan-shi,34,9,34,135,12,1,0,1971,8,,,,
30202170,30,Wakayama-ken,30202,Kainan-shi,34,8,10,135,11,22,0,1971,8,,,,
30202180,30,Wakayama-ken,30202,Kainan-shi,34,9,44,135,16,46,0,2005,4,1,,,
30203010,30,Wakayama-ken,30203,Hashimoto-shi,34,18,42,135,36,4,78.8,2013,3,27,,,
30204030,30,Wakayama-ken,30204,Arida-shi,34,6,0,135,6,59,3.8,1973,6,,,,
30205010,30,Wakayama-ken,30205,Gobou-shi,33,53,32,135,9,16,3.4,1983,3,,,,
30205020,30,Wakayama-ken,30205,Gobou-shi,33,54,30,135,9,44,6,1983,4,,,,
30205030,30,Wakayama-ken,30205,Gobou-shi,33,54,13,135,10,4,0,1983,4,,,,
30205040,30,Wakayama-ken,30205,Gobou-shi,33,53,43,135,10,49,0,1983,4,,,,
30205050,30,Wakayama-ken,30205,Gobou-shi,33,52,5,135,9,45,0,1983,4,,,,
30205060,30,Wakayama-ken,30205,Gobou-shi,33,50,3,135,10,58,0,1983,4,,,,
30206010,30,Wakayama-ken,30206,Tanabe-shi,33,44,5,135,22,37,3.3,1999,3,,,,
30207010,30,Wakayama-ken,30207,Shinguu-shi,33,43,15,135,59,5,5,2014,3,14,,,
30301020,30,Wakayama-ken,30202,Kainan-shi,34,6,39,135,8,39,0,1971,3,,,,
30301030,30,Wakayama-ken,30202,Kainan-shi,34,7,34,135,9,25,4.6,1973,6,,,,
30301050,30,Wakayama-ken,30202,Kainan-shi,34,7,27,135,11,10,0,1974,10,,,,
30302010,30,Wakayama-ken,30304,Kimino-cho,34,9,47,135,18,27,76.2,1969,10,,,,
30322010,30,Wakayama-ken,30208,Kinokawa-shi,34,16,21,135,24,8,38.9,1999,3,,,,
30361010,30,Wakayama-ken,30361,Yuasa-cho,34,2,11,135,11,0,7.3,1983,3,,,,
30381020,30,Wakayama-ken,30381,Mihama-cho,33,53,37,135,8,0,0,1981,1,,,,
30391010,30,Wakayama-ken,30391,Minabe-cho,33,47,9,135,20,17,9.7,2009,7,6,,,
31201020,31,Tottori-ken,31201,Tottori-shi,35,29,45,134,13,40,5,1994,3,25,,,
31201040,31,Tottori-ken,31201,Tottori-shi,35,30,13,134,14,10,4.3,2015,5,1,,,
31202020,31,Tottori-ken,31202,Yonago-shi,35,26,16,133,20,30,6,1979,3,,,,
31202520,31,Tottori-ken,31202,Yonago-shi,35,25,41,133,19,50,6,2004,3,1,,,
31203020,31,Tottori-ken,31203,Kurayoshi-shi,35,26,19,133,50,39,15,1992,3,,,,
31204010,31,Tottori-ken,31204,Sakaiminato-shi,35,30,51,133,14,9,4.1,2014,3,7,,,
32201060,32,Shimane-ken,32201,Matsue-shi,35,28,29,133,0,47,5,1980,4,,,,
32201520,32,Shimane-ken,32201,Matsue-shi,35,27,34,133,3,58,5,1983,3,,,,
32202040,32,Shimane-ken,32202,Hamada-shi,34,53,50,132,4,17,5,1996,3,,,,
32203040,32,Shimane-ken,32203,Izumo-shi,35,20,49,132,45,4,10,1999,3,,,,
32204040,32,Shimane-ken,32204,Masuda-shi,34,40,38,131,51,2,5,1996,3,,,,
32205010,32,Shimane-ken,32205,Ooda-shi,35,11,32,132,30,37,20,2001,3,,,,
32206040,32,Shimane-ken,32206,Yasugi-shi,35,25,7,133,14,31,2,2000,3,,,,
32207060,32,Shimane-ken,32207,Goutsu-shi,35,0,42,132,13,20,22,1983,3,,,,
32209010,32,Shimane-ken,32209,Unnan-shi,35,18,32,132,54,2,40,2013,7,10,,,
33201040,33,Okayama-ken,33102,Okayama-shi Naka-ku,34,36,13,133,58,23,5,1971,3,,,,
33201060,33,Okayama-ken,33104,Okayama-shi Minami-ku,34,36,22,133,56,5,5,1973,12,,,,
33201120,33,Okayama-ken,33103,Okayama-shi Higashi-ku,34,39,26,134,2,1,10,1978,9,,,,
33201130,33,Okayama-ken,33101,Okayama-shi Kita-ku,34,40,17,133,55,26,10,1978,9,,,,
33201160,33,Okayama-ken,33102,Okayama-shi Naka-ku,34,41,4,133,59,8,15,1980,2,,,,
33201180,33,Okayama-ken,33101,Okayama-shi Kita-ku,34,39,40,133,55,17,10,1979,9,,,,
33201190,33,Okayama-ken,33104,Okayama-shi Minami-ku,34,35,24,133,51,9,5,1981,2,,,,
33201210,33,Okayama-ken,33101,Okayama-shi Kita-ku,34,39,8,133,51,46,15,1982,11,,,,
33201220,33,Okayama-ken,33103,Okayama-shi Higashi-ku,34,38,23,134,3,16,1.4,2006,2,1,,,
33201250,33,Okayama-ken,33101,Okayama-shi Kita-ku,34,47,7,133,55,43,33.7,2020,3,2,,,
33201530,33,Okayama-ken,33104,Okayama-shi Minami-ku,34,37,43,133,55,16,10,1981,3,,,,
33201540,33,Okayama-ken,33103,Okayama-shi Higashi-ku,34,42,35,134,4,52,5.3,2006,2,1,,,
33202020,33,Okayama-ken,33202,Kurashiki-shi,34,32,44,133,44,35,2,1967,4,,,,
33202030,33,Okayama-ken,33202,Kurashiki-shi,34,31,15,133,46,29,3,1966,10,,,,
33202060,33,Okayama-ken,33202,Kurashiki-shi,34,30,42,133,45,33,1,1969,4,,,,
33202070,33,Okayama-ken,33202,Kurashiki-shi,34,30,33,133,46,9,2,1969,9,,,,
33202080,33,Okayama-ken,33202,Kurashiki-shi,34,30,5,133,46,38,11,1968,5,,,,
33202090,33,Okayama-ken,33202,Kurashiki-shi,34,28,37,133,46,14,4,1968,4,,,,
33202100,33,Okayama-ken,33202,Kurashiki-shi,34,32,16,133,43,1,1,1968,4,,,,
33202110,33,Okayama-ken,33202,Kurashiki-shi,34,36,1,133,46,40,3,1969,7,,,,
33202120,33,Okayama-ken,33202,Kurashiki-shi,34,35,37,133,48,26,1,1969,5,,,,
33202130,33,Okayama-ken,33202,Kurashiki-shi,34,33,37,133,48,44,1,1968,4,,,,
33202140,33,Okayama-ken,33202,Kurashiki-shi,34,35,2,133,50,13,2,1969,1,,,,
33202150,33,Okayama-ken,33202,Kurashiki-shi,34,32,10,133,48,57,7,1969,6,,,,
33202160,33,Okayama-ken,33202,Kurashiki-shi,34,35,2,133,43,40,3,1969,6,,,,
33202170,33,Okayama-ken,33202,Kurashiki-shi,34,32,52,133,40,7,1,1969,6,,,,
33202180,33,Okayama-ken,33202,Kurashiki-shi,34,28,10,133,48,34,3,1970,2,,,,
33202190,33,Okayama-ken,33202,Kurashiki-shi,34,28,24,133,50,41,7,1970,5,,,,
33202400,33,Okayama-ken,33202,Kurashiki-shi,34,31,40,133,44,23,1,2012,4,1,,,
33202410,33,Okayama-ken,33202,Kurashiki-shi,34,32,8,133,45,43,0.4,2017,4,1,,,
33202420,33,Okayama-ken,33202,Kurashiki-shi,34,38,51,133,49,23,2,2004,4,1,,,
33202520,33,Okayama-ken,33202,Kurashiki-shi,34,36,2,133,45,57,3,1980,12,,,,
33202530,33,Okayama-ken,33202,Kurashiki-shi,34,34,45,133,45,22,3,1973,9,,,,
33202810,33,Okayama-ken,33202,Kurashiki-shi,34,37,22,133,46,34,3,1987,9,1,,,
33203020,33,Okayama-ken,33203,Tsuyama-shi,35,4,17,134,0,31,99,1977,1,,,,
33204010,33,Okayama-ken,33204,Tamano-shi,34,27,33,133,55,23,15,1972,3,,,,
33204020,33,Okayama-ken,33204,Tamano-shi,34,27,36,133,55,54,2,1973,3,,,,
33204030,33,Okayama-ken,33204,Tamano-shi,34,27,26,133,54,23,3,1973,11,,,,
33204040,33,Okayama-ken,33204,Tamano-shi,34,29,27,133,56,47,2,1973,11,,,,
33204050,33,Okayama-ken,33204,Tamano-shi,34,27,22,133,55,14,8,1973,3,,,,
33204060,33,Okayama-ken,33204,Tamano-shi,34,27,8,133,55,58,1.5,1973,7,,,,
33204070,33,Okayama-ken,33204,Tamano-shi,34,32,4,133,58,36,1,1973,3,,,,
33204090,33,Okayama-ken,33204,Tamano-shi,34,31,30,133,53,55,2,1973,6,,,,
33205010,33,Okayama-ken,33205,Kasaoka-shi,34,27,33,133,29,27,11,1973,11,,,,
33205020,33,Okayama-ken,33205,Kasaoka-shi,34,29,38,133,27,39,15,1973,11,,,,
33205510,33,Okayama-ken,33205,Kasaoka-shi,34,29,57,133,30,58,3,1972,3,,,,
33207510,33,Okayama-ken,33207,Ibara-shi,34,36,10,133,27,44,40,1973,11,,,,
33208010,33,Okayama-ken,33208,Soujiya-shi,34,40,26,133,44,39,23,1972,3,,,,
33209010,33,Okayama-ken,33209,Takahashi-shi,34,47,29,133,36,39,64,2010,3,31,,,
33210010,33,Okayama-ken,33210,Niimi-shi,34,58,24,133,28,6,187,1975,2,,,,
33211030,33,Okayama-ken,33211,Bizen-shi,34,43,53,134,13,6,5,1974,3,,,,
33211040,33,Okayama-ken,33211,Bizen-shi,34,42,21,134,11,34,3,1974,3,,,,
33211050,33,Okayama-ken,33211,Bizen-shi,34,44,42,134,11,41,4,1974,3,,,,
33211060,33,Okayama-ken,33211,Bizen-shi,34,48,12,134,16,21,90,1973,11,,,,
33211070,33,Okayama-ken,33211,Bizen-shi,34,48,16,134,15,32,71,1974,3,,,,
33211520,33,Okayama-ken,33211,Bizen-shi,34,44,24,134,9,49,10,1973,11,,,,
33213020,33,Okayama-ken,33213,Akaiwa-shi,34,46,40,134,5,55,16,2010,3,31,,,
33215010,33,Okayama-ken,33215,Mimasaka-shi,35,1,56,134,9,20,115,2010,3,31,,,
33342010,33,Okayama-ken,33211,Bizen-shi,34,44,50,134,17,38,20,1984,6,,,,
33423010,33,Okayama-ken,33423,Hayashima-cho,34,35,54,133,49,30,2,1975,2,,,,
33423510,33,Okayama-ken,33423,Hayashima-cho,34,36,16,133,49,6,0,1988,4,,,,
33441010,33,Okayama-ken,33202,Kurashiki-shi,34,35,8,133,42,26,3,1972,3,,,,
33442010,33,Okayama-ken,33216,Asakuchi-shi,34,32,36,133,37,30,6,1972,3,,,,
33444010,33,Okayama-ken,33216,Asakuchi-shi,34,28,38,133,35,5,1.8,1992,4,,,,
33503010,33,Okayama-ken,33202,Kurashiki-shi,34,37,41,133,41,21,10,1975,2,,,,
33584510,33,Okayama-ken,33214,Maniwa-shi,35,4,27,133,47,30,180,2001,9,1,,,
33681010,33,Okayama-ken,33681,Kibichuuou-cho,34,50,4,133,45,42,345,2010,3,31,,,
34102020,34,Hiroshima-ken,34102,Hiroshima-shi Higashi-ku,34,26,46,132,32,12,140,1998,3,,,,
34104510,34,Hiroshima-ken,34104,Hiroshima-shi Nishi-ku,34,23,32,132,25,25,2,1979,3,,,,
34105010,34,Hiroshima-ken,34105,Hiroshima-shi Asaminami-ku,34,27,8,132,28,16,10,1998,3,,,,
34105020,34,Hiroshima-ken,34105,Hiroshima-shi Asaminami-ku,34,27,43,132,24,26,70,1991,3,,,,
34105510,34,Hiroshima-ken,34105,Hiroshima-shi Asaminami-ku,34,27,16,132,28,17,10,1980,12,,,,
34201010,34,Hiroshima-ken,34104,Hiroshima-shi Nishi-ku,34,24,44,132,27,5,4,1974,9,,,,
34201020,34,Hiroshima-ken,34103,Hiroshima-shi Minami-ku,34,22,44,132,28,5,2,1974,9,,,,
34201250,34,Hiroshima-ken,34104,Hiroshima-shi Nishi-ku,34,22,22,132,23,1,30,1978,3,,,,
34201260,34,Hiroshima-ken,34106,Hiroshima-shi Asakita-ku,34,31,7,132,30,36,30,1998,3,,,,
34201510,34,Hiroshima-ken,34101,Hiroshima-shi Naka-ku,34,23,44,132,27,31,3,1971,3,,,,
34201520,34,Hiroshima-ken,34103,Hiroshima-shi Minami-ku,34,22,48,132,28,13,2,1974,3,,,,
34202010,34,Hiroshima-ken,34202,Kure-shi,34,15,16,132,34,39,32,1972,3,,,,
34202020,34,Hiroshima-ken,34202,Kure-shi,34,13,58,132,33,41,46,1972,3,,,,
34202040,34,Hiroshima-ken,34202,Kure-shi,34,13,52,132,37,42,0.9,1972,3,,,,
34202050,34,Hiroshima-ken,34202,Kure-shi,34,13,10,132,32,53,56,1973,3,,,,
34202510,34,Hiroshima-ken,34202,Kure-shi,34,15,10,132,35,1,55,1973,3,,,,
34203010,34,Hiroshima-ken,34203,Takehara-shi,34,20,26,132,54,6,5,1974,3,,,,
34204150,34,Hiroshima-ken,34204,Mihara-shi,34,24,5,133,4,10,2,2004,3,16,,,
34204520,34,Hiroshima-ken,34204,Mihara-shi,34,23,45,133,4,24,2,1982,7,,,,
34205010,34,Hiroshima-ken,34205,Onomichi-shi,34,24,56,133,12,27,15,1975,3,,,,
34207020,34,Hiroshima-ken,34207,Fukuyama-shi,34,28,59,133,22,8,3,1972,3,,,,
34207040,34,Hiroshima-ken,34207,Fukuyama-shi,34,30,40,133,24,44,3,1973,3,,,,
34207060,34,Hiroshima-ken,34207,Fukuyama-shi,34,26,25,133,22,53,32,1973,3,,,,
34207090,34,Hiroshima-ken,34207,Fukuyama-shi,34,28,8,133,23,42,0,1977,8,,,,
34207310,34,Hiroshima-ken,34207,Fukuyama-shi,34,33,17,133,19,51,23,1993,9,,,,
34207320,34,Hiroshima-ken,34207,Fukuyama-shi,34,26,38,133,15,24,3,2006,4,1,,,
34207510,34,Hiroshima-ken,34207,Fukuyama-shi,34,29,6,133,21,42,3,1973,3,,,,
34208050,34,Hiroshima-ken,34208,Fuchuu-shi,34,34,13,133,14,33,27,1979,3,,,,
34209020,34,Hiroshima-ken,34209,Miyoshi-shi,34,47,51,132,51,13,220,1983,11,,,,
34211200,34,Hiroshima-ken,34211,Ootake-shi,34,13,9,132,13,11,2,1982,4,,,,
34212030,34,Hiroshima-ken,34212,Higashihiroshima-shi,34,25,15,132,44,26,240,1980,3,,,,
34304010,34,Hiroshima-ken,34304,Kaita-cho,34,22,0,132,31,45,2,1973,3,,,,
34322030,34,Hiroshima-ken,34213,Hatsukaichi-shi,34,21,27,132,20,33,13,1978,12,,,,
34369010,34,Hiroshima-ken,34369,Kitahiroshima-cho,34,41,17,132,32,31,300,2009,5,1,,,
34408010,34,Hiroshima-ken,34212,Higashihiroshima-shi,34,26,20,132,51,40,170,1992,3,,,,
34427010,34,Hiroshima-ken,34431,Oosakikamijima-cho,34,14,33,132,53,21,3,1981,3,,,,
34501010,34,Hiroshima-ken,34207,Fukuyama-shi,34,32,50,133,22,22,12,1975,10,,,,
35201010,35,Yamaguchi-ken,35201,Shimonoseki-shi,34,4,3,131,1,45,3,1973,3,,,,
35201020,35,Yamaguchi-ken,35201,Shimonoseki-shi,34,0,14,130,59,19,4,1973,3,,,,
35201030,35,Yamaguchi-ken,35201,Shimonoseki-shi,33,56,34,130,53,45,5,1973,3,,,,
35201040,35,Yamaguchi-ken,35201,Shimonoseki-shi,33,59,20,130,55,38,19,1973,3,,,,
35201250,35,Yamaguchi-ken,35201,Shimonoseki-shi,34,10,17,130,56,3,17.5,2008,4,1,,,
35202020,35,Yamaguchi-ken,35202,Ube-shi,33,57,20,131,14,59,3,1968,3,,,,
35202030,35,Yamaguchi-ken,35202,Ube-shi,33,56,10,131,15,34,4,1969,3,,,,
35202360,35,Yamaguchi-ken,35202,Ube-shi,33,59,38,131,13,4,4,1982,8,,,,
35203010,35,Yamaguchi-ken,35203,Yamaguchi-shi,34,9,12,131,26,1,14,1974,1,,,,
35204010,35,Yamaguchi-ken,35204,Hagi-shi,34,24,31,131,23,45,2,2008,5,1,,,
35205010,35,Yamaguchi-ken,35215,Syuunan-shi,34,3,21,131,48,37,20.7,2015,12,15,,,
35205030,35,Yamaguchi-ken,35215,Syuunan-shi,34,1,18,131,49,58,3.6,2014,12,5,,,
35205040,35,Yamaguchi-ken,35215,Syuunan-shi,34,2,41,131,49,39,19,1971,3,,,,
35205520,35,Yamaguchi-ken,35215,Syuunan-shi,34,3,32,131,48,55,32,1978,10,,,,
35206010,35,Yamaguchi-ken,35206,Houfu-shi,34,3,6,131,33,46,7,1970,12,,,,
35206050,35,Yamaguchi-ken,35206,Houfu-shi,34,1,7,131,33,0,3,1973,3,,,,
35207030,35,Yamaguchi-ken,35207,Kudamatsu-shi,33,59,56,131,52,41,7,1971,12,,,,
35207090,35,Yamaguchi-ken,35207,Kudamatsu-shi,34,0,56,131,52,14,9,1980,4,,,,
35208010,35,Yamaguchi-ken,35208,Iwakuni-shi,34,10,10,132,13,0,1.3,1966,12,,,,
35208030,35,Yamaguchi-ken,35208,Iwakuni-shi,34,8,40,132,12,48,4,1970,8,,,,
35209010,35,Yamaguchi-ken,35216,Sanyouonoda-shi,33,58,27,131,10,52,4,1973,11,,,,
35209020,35,Yamaguchi-ken,35216,Sanyouonoda-shi,33,57,30,131,10,57,10,1969,1,,,,
35210020,35,Yamaguchi-ken,35210,Hikari-shi,33,58,29,131,55,47,7,1978,4,,,,
35210040,35,Yamaguchi-ken,35210,Hikari-shi,33,57,42,131,57,2,30,1980,2,,,,
35211010,35,Yamaguchi-ken,35211,Nagato-shi,34,22,9,131,11,4,6,2008,5,1,,,
35212010,35,Yamaguchi-ken,35212,Yanai-shi,33,57,51,132,6,6,2,1990,3,,,,
35213010,35,Yamaguchi-ken,35213,Mine-shi,34,9,59,131,12,20,90,1973,3,,,,
35213020,35,Yamaguchi-ken,35213,Mine-shi,34,10,36,131,12,44,96,1973,3,,,,
35214010,35,Yamaguchi-ken,35215,Syuunan-shi,34,4,14,131,47,20,4,1971,12,,,,
35214020,35,Yamaguchi-ken,35215,Syuunan-shi,34,4,22,131,45,55,3.7,1970,3,,,,
35321010,35,Yamaguchi-ken,35321,Waki-cho,34,12,26,132,13,17,2,1970,3,,,,
36201010,36,Tokushima-ken,36201,Tokushima-shi,34,6,29,134,34,26,0.7,1973,4,,,,
36201030,36,Tokushima-ken,36201,Tokushima-shi,34,6,56,134,31,39,2.3,1974,8,,,,
36201080,36,Tokushima-ken,36201,Tokushima-shi,34,4,12,134,33,39,1.8,1984,4,,,,
36201110,36,Tokushima-ken,36201,Tokushima-shi,34,0,30,134,32,48,3.7,1998,6,,,,
36201510,36,Tokushima-ken,36201,Tokushima-shi,34,4,10,134,33,29,1.5,1993,4,,,,
36202010,36,Tokushima-ken,36202,Naruto-shi,34,10,22,134,36,51,1.7,1973,11,,,,
36203010,36,Tokushima-ken,36203,Komatsushima-shi,34,0,24,134,35,8,1.5,1974,5,,,,
36204010,36,Tokushima-ken,36204,Anan-shi,33,55,30,134,40,16,2,1968,10,1,,,
36204020,36,Tokushima-ken,36204,Anan-shi,33,53,6,134,40,7,1,1973,11,,,,
36204040,36,Tokushima-ken,36204,Anan-shi,33,49,53,134,40,41,9.9,1974,5,,,,
36204050,36,Tokushima-ken,36204,Anan-shi,33,56,8,134,36,12,10,1974,7,,,,
36204060,36,Tokushima-ken,36204,Anan-shi,33,55,23,134,38,29,3.7,1974,8,,,,
36204070,36,Tokushima-ken,36204,Anan-shi,33,52,18,134,38,29,1.8,1974,7,,,,
36204080,36,Tokushima-ken,36204,Anan-shi,33,50,15,134,37,19,14.7,1974,7,,,,
36205010,36,Tokushima-ken,36205,Yoshinogawa-shi,34,4,3,134,21,31,14.6,2014,3,1,,,
36342010,36,Tokushima-ken,36342,Kamiyama-cho,33,58,29,134,21,48,124.3,2014,3,12,,,
36361010,36,Tokushima-ken,36204,Anan-shi,33,57,49,134,38,28,3.2,1974,3,,,,
36363010,36,Tokushima-ken,36368,Naka-cho,33,51,27,134,29,39,50,1973,11,,,,
36381010,36,Tokushima-ken,36387,Minami-cho,33,46,38,134,35,54,2.9,1973,11,,,,
36402010,36,Tokushima-ken,36402,Kitajima-cho,34,7,7,134,32,36,0,1970,12,,,,
36461010,36,Tokushima-ken,36207,Mima-shi,34,3,57,134,9,47,41.1,2000,4,,,,
