date,CH4_mean,CO_mean,NMHC_mean,PM25_mean,THC_mean
2018-08-23,184.667,4.833,13.417,6.083,198.083
2018-08-24,187.375,1.0,10.583,8.542,197.958
2018-08-25,186.292,6.417,8.917,9.958,195.208
2018-08-26,185.348,2.522,8.957,7.458,194.304
2018-08-27,186.667,3.167,12.333,11.5,199.0
2018-08-28,189.409,3.957,29.409,19.217,218.818
2018-08-29,184.875,3.375,31.042,17.917,215.917
2018-08-30,185.042,3.833,26.917,7.25,211.958
2018-08-31,185.833,4.125,27.417,12.333,213.25
2018-09-01,190.5,5.208,40.25,8.542,230.75
2018-09-02,193.0,4.174,33.174,9.375,226.174
2018-09-03,190.417,4.333,38.333,10.875,228.75
2018-09-04,186.615,3.462,30.692,6.077,217.308
2018-09-05,188.318,2.667,24.273,12.333,212.591
2018-09-06,198.2,4.65,25.3,17.875,223.5
2018-09-07,191.083,3.0,13.208,8.667,204.292
2018-09-08,197.625,6.792,14.458,9.5,212.083
2018-09-09,199.739,5.174,18.522,8.875,218.261
2018-09-10,191.958,4.833,16.625,6.0,208.583
2018-09-11,193.045,5.55,14.636,10.609,207.682
2018-09-12,194.167,4.87,13.417,9.375,207.583
2018-09-13,196.708,5.875,17.833,14.542,214.542
2018-09-14,194.833,5.875,15.625,9.708,210.458
2018-09-15,195.167,6.417,15.042,9.083,210.208
2018-09-16,193.087,3.478,9.826,13.458,202.913
2018-09-17,195.375,4.958,17.5,11.875,212.875
2018-09-18,199.167,5.792,19.167,17.083,218.333
2018-09-19,197.083,4.833,16.167,12.083,213.25
2018-09-20,202.583,6.333,24.292,13.208,226.875
2018-09-21,199.083,6.227,23.458,8.125,222.542
2018-09-22,198.25,4.833,13.708,8.625,211.958
2018-09-23,198.522,5.478,14.696,10.625,213.217
2018-09-24,203.625,4.833,16.792,19.083,220.417
2018-09-25,197.917,5.417,12.958,14.833,210.875
2018-09-26,198.25,6.292,16.417,10.417,214.667
2018-09-27,196.708,5.333,15.208,8.625,211.917
2018-09-28,198.913,6.478,17.174,10.583,216.318
2018-09-29,198.333,4.958,12.0,6.25,210.333
2018-09-30,190.957,2.304,8.348,3.833,199.304
2018-10-01,196.625,4.458,9.0,8.333,205.625
2018-10-02,201.625,5.542,20.333,13.091,221.958
2018-10-03,201.125,5.25,17.583,12.083,218.708
2018-10-04,201.792,5.458,18.0,14.75,219.792
2018-10-05,198.958,5.0,15.0,11.333,213.958
2018-10-06,194.708,2.833,13.333,7.958,208.042
2018-10-07,192.652,4.435,9.391,5.625,202.043
2018-10-08,193.5,4.042,9.917,5.833,203.417
2018-10-09,197.25,5.292,15.667,12.708,212.917
2018-10-10,200.913,6.565,29.565,18.333,230.478
2018-10-11,199.25,6.75,21.333,14.167,220.583
2018-10-12,197.708,5.708,14.875,8.125,212.583
2018-10-13,200.958,6.333,22.542,8.333,223.5
2018-10-14,196.783,3.87,8.565,8.042,205.348
2018-10-15,199.875,4.75,17.667,12.292,217.542
2018-10-16,199.375,5.708,18.917,16.375,218.292
2018-10-17,194.583,4.5,11.0,10.542,205.583
2018-10-18,199.875,4.792,24.292,11.958,224.167
2018-10-19,200.125,6.292,16.833,14.292,216.958
2018-10-20,195.083,4.792,9.5,5.708,204.583
2018-10-21,198.0,4.261,12.13,6.375,210.13
2018-10-22,199.417,5.125,17.167,13.708,216.583
2018-10-23,198.875,5.208,20.875,15.833,219.75
2018-10-24,198.304,5.565,16.348,18.458,214.652
2018-10-25,200.875,6.208,16.167,19.375,217.042
2018-10-26,199.5,6.5,19.667,17.708,219.167
2018-10-27,197.208,5.25,6.542,10.875,203.75
2018-10-28,199.217,4.522,8.913,10.042,208.13
2018-10-29,202.292,5.625,17.458,11.75,219.75
2018-10-30,197.542,5.182,10.667,11.292,208.208
2018-10-31,198.708,5.375,13.833,9.667,212.542
2018-11-01,198.583,5.542,11.958,7.458,210.542
2018-11-02,199.917,5.458,16.875,7.875,216.792
2018-11-03,201.167,5.25,17.167,9.375,218.333
2018-11-04,196.913,4.174,11.13,9.583,208.043
2018-11-05,198.042,4.625,20.375,12.167,218.417
2018-11-06,193.696,3.478,12.522,10.364,206.217
2018-11-07,196.25,4.667,13.042,11.875,209.292
2018-11-08,202.333,5.583,23.75,19.0,226.083
2018-11-09,200.167,6.542,21.542,14.542,221.708
2018-11-10,199.833,6.25,12.25,13.625,212.083
2018-11-11,204.826,6.696,14.348,20.833,219.174
2018-11-12,206.417,7.875,22.667,28.208,229.083
2018-11-13,196.0,4.667,11.042,10.167,207.042
2018-11-14,195.417,4.042,8.417,8.292,203.833
2018-11-15,197.5,5.292,12.542,5.875,210.042
2018-11-16,202.125,6.042,25.542,11.875,227.667
2018-11-17,200.458,6.167,17.958,11.625,218.417
2018-11-18,204.609,5.652,14.304,11.083,218.913
2018-11-19,200.957,5.5,14.043,12.708,215.0
2018-11-20,201.522,5.609,15.261,11.652,216.783
2018-11-21,208.75,8.625,25.5,18.208,234.25
2018-11-22,203.5,7.167,17.583,13.625,221.083
2018-11-23,201.417,6.375,8.333,6.167,209.75
2018-11-24,207.25,8.0,22.25,9.5,229.5
2018-11-25,206.739,6.174,22.957,13.458,229.696
2018-11-26,210.542,9.708,36.417,25.208,246.958
2018-11-27,210.167,7.958,34.875,28.083,245.042
2018-11-28,205.792,8.458,29.417,27.542,235.208
2018-11-29,197.304,6.0,12.87,18.208,210.174
2018-11-30,205.857,9.4,26.286,25.583,232.143
2018-12-01,203.625,9.0,23.167,27.458,226.792
2018-12-02,203.304,6.217,16.957,17.917,220.261
2018-12-03,203.083,7.042,21.917,18.583,225.0
2018-12-04,198.348,6.13,20.261,16.318,218.609
2018-12-05,194.75,5.792,9.5,8.625,204.25
2018-12-06,199.625,9.0,19.75,12.875,219.375
2018-12-07,198.125,9.042,15.083,12.583,213.208
2018-12-08,194.833,7.375,5.75,4.25,200.583
2018-12-09,197.043,4.957,6.261,5.042,203.304
2018-12-10,201.083,6.0,15.792,7.417,216.875
2018-12-11,203.435,6.583,24.435,10.824,227.87
2018-12-12,197.208,6.083,14.042,7.5,211.25
2018-12-13,199.625,6.333,15.458,8.542,215.083
2018-12-14,197.667,6.292,8.667,9.167,206.333
2018-12-15,200.75,7.625,13.292,10.375,214.042
2018-12-16,202.826,5.478,15.217,10.333,218.043
2018-12-17,199.5,5.458,15.5,15.208,215.0
2018-12-18,199.13,6.435,12.739,15.042,211.87
2018-12-19,201.5,7.708,17.5,17.292,219.0
2018-12-20,212.0,10.471,44.292,29.625,256.292
2018-12-21,206.0,6.625,26.542,22.667,232.542
2018-12-22,202.125,6.042,18.083,14.167,220.208
2018-12-23,205.957,6.696,19.043,14.542,225.0
2018-12-24,199.042,3.708,6.708,5.583,205.75
2018-12-25,207.125,5.792,25.25,13.0,232.375
2018-12-26,210.083,7.667,31.208,18.083,241.292
2018-12-27,198.958,4.167,8.375,9.042,207.333
2018-12-28,197.708,3.792,6.167,2.583,203.875
2018-12-29,199.708,3.5,5.792,4.875,205.5
2018-12-30,199.043,3.478,6.913,5.917,205.957
2018-12-31,201.333,3.75,8.75,6.125,210.083
